FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
wegcategorie_beleving_kenmerk.26,Autosnelweg,R,10.57499981,R,10.98700047,H,001,KLK0008047064,R,I,,"LINESTRING (131308.5971999988 482436.2551999986, 131329.7153000012 482427.88589999825, 131358.3467000015 482416.0810999982, 131430.22080000117 482385.83729999885, 131471.5821999982 482368.1053000018, 131503.6050999984 482354.1741999984, 131512.7093999982 482350.03730000183, 131522.87269999832 482345.1647000015, 131536.94359999895 482337.7313000001, 131545.62189999968 482332.7608000003, 131559.1992000006 482324.1812000014, 131567.3911000006 482318.4448999986, 131578.85449999943 482309.6495000012, 131586.56109999865 482303.248300001, 131594.0423000008 482296.6070000008, 131604.7437000014 482286.4723000005, 131644.21229999885 482246.74500000104, 131651.60159999877 482240.2382999994, 131660.4450000003 482240.5)"
wegcategorie_beleving_kenmerk.27,Autosnelweg,R,10.68900013,R,11.13000011,T,001,KLK0008047072,L,I,,"LINESTRING (131446.7509999983 482488.5219999999, 131454.88069999963 482488.4486999996, 131564.90689999983 482453.6541999988, 131579.97360000014 482448.9422999993, 131594.39090000093 482444.8652999997, 131606.81980000064 482441.91910000145, 131616.6682999991 482440.22040000185, 131624.04450000077 482439.34540000185, 131639.01040000096 482438.5835000016, 131652.29769999906 482439.03660000116, 131657.28840000182 482439.3489000015, 131662.26889999956 482439.9037999995, 131666.9178000018 482440.61989999935, 131676.75879999995 482442.3973999992, 131681.60819999874 482443.60880000144, 131694.4774999991 482448.01150000095, 131708.50290000066 482453.34050000086, 131717.91160000116 482456.7283000015, 131727.46400000155 482459.7131999992, 131734.61580000073 482461.55160000175, 131739.501600001 482462.61410000175, 131749.37779999897 482464.1596999988, 131758.75510000065 482464.9417000003, 131763.75180000067 482465.1237999983, 131768.7553000003 482465.0775000006, 131775.59899999946 482464.7292999998, 131780.57600000128 482464.2501000017, 131785.53970000148 482463.60269999877, 131793.9125000015 482462.0736999996, 131798.77739999816 482460.91910000145, 131808.36840000004 482458.07990000024, 131814.49980000034 482455.8412999995, 131819.07770000026 482453.94619999826, 131839.24940000102 482443.1726000011, 131855.45529999956 482430.51779999956, 131862.8761 482418.8044999987)"
wegcategorie_beleving_kenmerk.101,Autosnelweg,R,164.77900696,R,164.92799377,H,002,KLK0008059428,R,I,,"LINESTRING (158007.3786999993 379914.3823999986, 158005.59910000116 379868.53759999946, 158011.08740000054 379803.8313000016, 158011.83570000157 379757.02219999954)"
wegcategorie_beleving_kenmerk.28,Autosnelweg,R,15.65499973,R,16.4829998,H,001,KLK0008047121,R,A,,"LINESTRING (136103.0148999989 480778.70479999855, 136126.69889999926 480770.7547999993, 136144.0428000018 480764.57290000096, 136158.09219999984 480759.3046000004, 136176.71400000155 480752.00840000063, 136196.74639999866 480743.77120000124, 136214.75679999962 480735.9948000014, 136233.33100000024 480727.60909999907, 136251.41200000048 480719.0588000007, 136269.34930000082 480710.2115000002, 136286.85159999877 480701.2041000016, 136306.03860000148 480690.9034000002, 136323.49130000174 480681.1352000013, 136340.4215000011 480671.2826000005, 136357.53440000117 480660.93129999936, 136372.10429999977 480651.8115000017, 136387.62689999864 480641.7531000003, 136400.09699999914 480633.41690000147, 136414.71840000153 480623.3627999984, 136431.00580000132 480611.75549999997, 136445.54989999905 480601.04199999943, 136459.3905000016 480590.5331999995, 136474.76330000162 480578.46869999915, 136490.3099000007 480565.8863000013, 136504.48279999942 480554.1090000011, 136519.7386999987 480541.1790000014, 136538.20820000023 480525.2318000011, 136566.51570000127 480500.37139999866, 136588.88720000163 480480.38479999825, 136628.28119999915 480444.46620000154, 136652.561999999 480421.85920000076, 136673.97879999876 480401.5747000016, 136699.35009999946 480377.46269999817, 136728.74639999866 480350.3354000002, 136751.76429999992 480329.6543999985, 136770.97040000185 480313.381000001, 136781.68320000172 480295.28180000186)"
wegcategorie_beleving_kenmerk.29,Autosnelweg,R,25.02899933,R,25.1609993,T,001,KLK0008047306,L,I,,"LINESTRING (142703.02969999984 475242.26949999854, 142705.20389999822 475260.05970000103, 142703.04509999976 475268.84099999815, 142702.22630000114 475273.7831999995, 142701.6772999987 475278.9835000001, 142701.45210000128 475284, 142701.4285000004 475289, 142701.86349999905 475298.007100001, 142703.08590000123 475307.9409000017, 142704.95600000024 475316.78290000185, 142707.6512000002 475326.31500000134, 142712.83080000058 475341.4536000006, 142725 475380)"
wegcategorie_beleving_kenmerk.30,Autoweg,R,198.94400024,R,199.10699463,T,007,KLK0005971834,L,I,,"LINESTRING (235107.72899999842 581128.7679999992, 235147.46499999985 581154.3399999999, 235165.2740000002 581165.5179999992, 235182.69799999893 581185.0989999995, 235218.55299999937 581238.1420000009)"
wegcategorie_beleving_kenmerk.31,Autosnelweg,R,48.79399872,R,49.26100159,T,006,KLK0006321188,L,I,,"LINESTRING (141919.92300000042 484827.58999999985, 141892.1400000006 484812.5540000014, 141845.9299999997 484786.81700000167, 141829.4149999991 484774.74599999934, 141820.33700000122 484765.3779999986, 141813.625 484751.1330000013, 141811.01799999923 484740.51000000164, 141811.11400000006 484730.94900000095, 141811.54899999872 484723.6579999998, 141817.44000000134 484706.7569999993, 141826.7109999992 484694.87900000066, 141836.12700000033 484687.7800000012, 141847.62000000104 484682.85500000045, 141859.98099999875 484680.5370000005, 141876.20600000024 484681.98600000143, 141889.05000000075 484685.84899999946, 141897.88699999824 484689.3740000017, 141921.73999999836 484701.1559999995, 141949.5540000014 484715.73900000006, 141973.3110000007 484726.7479999997, 142020.13859999925 484751.27650000155, 142064.8759999983 484771.23629999906, 142086.3552000001 484778.77859999985)"
wegcategorie_beleving_kenmerk.32,Autosnelweg,R,51.70700073,R,52.07400131,H,006,KLK0006321223,R,I,,"LINESTRING (144429.58799999952 484989.8139999993, 144460.45800000057 484981.4770000018, 144484.25200000033 484975.0780000016, 144510.66099999845 484970.30099999905, 144537.56500000134 484965.5689999983, 144576.5009999983 484963.9470000006, 144601.19700000063 484962.9549999982, 144632.3049999997 484960.25, 144657.19099999964 484958.8916000016, 144676.72340000048 484956.1955999993, 144758.59479999915 484946.52369999886, 144788.46869999915 484948.1121999994)"
wegcategorie_beleving_kenmerk.33,Autosnelweg,R,51.70899963,R,52.05699921,T,006,KLK0006321235,L,I,,"LINESTRING (144462.08179999888 485097.4866999984, 144485.81489999965 485090.3801999986, 144542.17130000144 485069.21350000054, 144604.8775999993 485048.3114, 144669.70069999993 485028.9967, 144732.13489999995 485013.24010000005, 144779.09849999845 485002.1275999993, 144785.00470000133 484995.89609999955)"
wegcategorie_beleving_kenmerk.34,Autosnelweg,R,49.88800049,R,50.23300171,T,006,KLK0006321197,L,I,,"LINESTRING (142656.745099999 485058.4967, 142679.95870000124 485072.23910000175, 142719.41950000077 485087.8398000002, 142757.27419999987 485102.7523000017, 142817.27910000086 485129.0183000006, 142903.00420000032 485165.53079999983, 142977.98189999908 485197.2699000016)"
wegcategorie_beleving_kenmerk.35,Autosnelweg,R,52.98899841,R,53.41500092,H,006,KLK0006321254,R,I,,"LINESTRING (146098.90900000185 485228.47199999914, 146084.01300000027 485214.08999999985, 146046.31500000134 485191.0249999985, 146019.17500000075 485171.7019999996, 146009.7580000013 485163.1479999982, 145999.5700000003 485150.0240000002, 145993.69900000095 485135.1730000004, 145991.4539999999 485120.49500000104, 145991.62700000033 485108.061999999, 145995.25299999863 485093.0379999988, 146003.1099999994 485079.4829999991, 146011.3990000002 485069.1220000014, 146024.17799999937 485059.6240000017, 146037.9919999987 485054.2710000016, 146052.15199999884 485051.1629999988, 146069.07499999925 485051.6810000017, 146098.60399999842 485058.5879999995, 146147.8200000003 485074.4750000015, 146200.95800000057 485090.563000001)"
wegcategorie_beleving_kenmerk.36,Autosnelweg,R,49.90299988,R,50.26699829,H,006,KLK0006570456,R,I,,"LINESTRING (142681.94619999826 485016.1959999986, 142705.7489 485017.9433999993, 142754.59629999846 485032.004900001, 142826.4343000017 485047.32939999923, 142860.26029999927 485052.23640000075, 142898.33929999918 485055.5073999986, 142905.17119999975 485055.8772, 142925.95380000025 485057.75510000065, 142960.7463000007 485058.62689999864, 142990.78570000082 485061.6308999993, 143020.18140000105 485070.2135999985, 143039.92119999975 485082.0709999986)"
wegcategorie_beleving_kenmerk.37,Weg voor alle verkeer,R,10.67599964,R,10.80000019,H,076,KLK0006848995,R,I,,"LINESTRING (189699.6686999984 326983.3645000011, 189732.91789999977 326976.96290000156, 189764.50710000098 326970.94590000063, 189782.01110000163 326970.94590000063, 189825.81799999997 326956.5331999995)"
wegcategorie_beleving_kenmerk.38,Weg gesloten voor langzaam verkeer,R,78.04199982,R,78.09999847,T,057,KLK0007110544,L,I,,"LINESTRING (32379.800999999046 393775.4103000015, 32381.276000000536 393779.5450000018, 32381.129999998957 393789.08399999887, 32377.85000000149 393797.16600000113, 32370.495000001043 393801.55000000075, 32359.73900000006 393802.7950000018, 32350.684000000358 393798.63500000164)"
wegcategorie_beleving_kenmerk.39,Weg gesloten voor langzaam verkeer,R,78.05899811,R,78.11499786,H,057,KLK0007110549,R,I,,"LINESTRING (32350.684000000358 393798.63500000164, 32345.66099999845 393792.8720000014, 32344.166000001132 393781.881000001, 32349.462999999523 393771.23600000143, 32359.006999999285 393767.3500000015, 32369.82800000161 393768.5859999992, 32372.729699999094 393770.23409999907, 32375.603700000793 393771.28610000014, 32378.3553000018 393772.92660000175, 32379.800999999046 393775.4103000015)"
wegcategorie_beleving_kenmerk.40,Autosnelweg,R,7.07000017,R,10.50199986,H,009,KLK0007226086,R,I,,"LINESTRING (125268.72049999982 479342.2685999982, 125276.80849999934 479353.61360000074, 125311.60130000114 479374.11890000105, 125340.50710000098 479391.8988999985, 125373.44779999927 479412.4835000001, 125415.0139000006 479436.34899999946, 125439.5672999993 479450.1074000001, 125484.18329999968 479478.9213999994, 125524.65740000084 479500.9604000002, 125609.58889999986 479548.1886, 125651.92229999974 479571.86890000105, 125695.97549999878 479597.6658000015, 125734.73699999973 479622.0075000003, 125781.1715000011 479653.0960999988, 125818.47780000046 479679.6867999993, 125889.5185999982 479729.69310000166, 125943.49370000139 479765.4118999988, 126008.05220000073 479805.2318000011, 126049.59180000052 479829.7058000006, 126101.97940000147 479859.2069000006, 126193.1400000006 479909.64169999957, 126225.61459999904 479930.5705999993, 126284.8236999996 479966.5989000015, 126329.09569999948 479991.2866999991, 126400.45939999819 480030.7131000012, 126461.73039999977 480064.5636, 126494.02219999954 480082.4039000012, 126540.5075000003 480108.08570000157, 126617.36899999902 480150.54949999973, 126665.6537999995 480177.2254999988, 126717.28830000013 480205.7520999983, 126765.59430000186 480232.4398000017, 126803.0978000015 480253.15940000117, 126868.13259999827 480289.0892999992, 126905.26099999994 480309.60170000046, 126938.6699000001 480327.7862999998, 126970.18160000071 480343.8643000014, 126990.31370000169 480353.6015999988, 127031.30970000103 480373.49020000175, 127066.51000000164 480391.92339999974, 127105.45670000091 480413.61930000037, 127147.36679999903 480435.84430000186, 127181.97439999878 480453.9417999983, 127216.58190000057 480471.6160000004, 127257.433699999 480492.1477999985, 127282.09290000051 480505.27109999955, 127321.8863000013 480526.43780000135, 127368.45309999958 480552.57869999856, 127410.36320000142 480575.65040000156, 127479.57829999924 480613.6446999982, 127539.37429999933 480646.3471999988, 127582.13100000098 480668.88980000094, 127610.81190000102 480683.38899999857, 127641.29199999943 480698.52320000157, 127692.83289999887 480722.7589999996, 127739.82299999893 480743.7140999995, 127802.58229999989 480773.6649999991, 127843.43400000036 480793.7734000012, 127881.74579999968 480813.77589999884, 127934.77650000155 480842.4578999989, 127972.76260000095 480863.6235000007, 128021.76350000128 480892.3044000007, 128061.66279999912 480916.4343999997, 128106.29630000144 480942.2384000011, 128127.41010000184 480954.1446999982, 128152.81019999832 480969.6228, 128170.43149999902 480980.6559999995, 128252.42379999906 481030.23800000176)"
wegcategorie_beleving_kenmerk.41,Autosnelweg,R,10.24600029,R,10.875,H,009,KLK0007226211,R,I,,"LINESTRING (124924.35300000012 479286.3979999982, 124945.18100000173 479296.2729999982, 124967.65819999948 479309.0753000006, 124981.24269999936 479317.5817000009, 125006.63569999859 479331.8729000017, 125024.12929999828 479340.3390999995, 125037.83210000023 479345.25890000165, 125057.47709999979 479348.2305999994, 125071.26539999992 479347.30889999866, 125088.74590000138 479342.935899999, 125109.87759999931 479334.67770000175, 125128.35489999875 479327.83150000125, 125145.83359999955 479323.7168000005, 125163.93389999866 479322.6810999997, 125178.25079999864 479324.30110000074, 125193.9048999995 479328.60539999977, 125207.93969999999 479334.4998999983, 125223.9952000007 479342.66330000013, 125247.66440000013 479355.367899999, 125298.70980000123 479382.76689999923, 125357.80150000006 479414.48479999974, 125397.49489999935 479435.72019999847, 125438.92430000007 479457.33769999817, 125484.18329999968 479478.9213999994)"
wegcategorie_beleving_kenmerk.42,Autosnelweg,R,11.89999962,R,12.31799984,H,009,KLK0007397145,R,I,,"LINESTRING (124255.17100000009 478783.08469999954, 124266.6053000018 478770.4930999987, 124283.07559999824 478755.0810999982, 124305.565200001 478739.0736999996, 124329.17940000072 478725.9107000008, 124358.48200000077 478712.681499999, 124385.46959999949 478700.3783, 124399.42639999837 478693.76370000094, 124416.35970000178 478684.70169999823, 124435.01289999858 478672.26630000025, 124448.96970000118 478661.3522000015, 124466.69680000097 478646.07250000164, 124478.69570000097 478634.0075000003, 124493.08909999952 478617.65619999915, 124502.40239999816 478605.43239999935, 124515.36699999869 478586.3823999986, 124525.42119999975 478568.9197999984, 124537.08879999816 478547.42880000174, 124560.80000000075 478504.2529999986)"
wegcategorie_beleving_kenmerk.43,Autoweg,R,5.38700008,R,5.78900003,T,013,KLK0007586257,L,I,,"LINESTRING (84037 450502.1926999986, 84037 450512, 84035 450540, 84027 450577, 84020 450598, 84009 450626, 83996 450652, 83959 450729, 83947 450759, 83936.5159999989 450798.3139999993, 83930.89699999988 450832.34899999946, 83927.63199999928 450850.41699999943, 83922.68499999866 450880.97349999845)"
wegcategorie_beleving_kenmerk.44,Autosnelweg,R,11.02499962,R,11.77999973,H,009,KLK0007493179,R,I,,"LINESTRING (124206.91739999875 478897.0711000003, 124199.14959999919 478922.7082000002, 124199.21579999849 478938.31859999895, 124200.07569999993 478955.5826999992, 124202.45690000057 478972.1191999987, 124205.76419999823 478987.2666000016, 124209.41019999981 479001.7126000002, 124211.58709999919 479007.8346000016, 124215.65900000185 479018.90790000185, 124221.1165000014 479031.7787999995, 124227.53299999982 479044.7039999999, 124233.85619999841 479055.9882000014, 124240.65500000119 479066.46649999917, 124249.21700000018 479078.5291999988, 124258.02589999884 479089.16699999943, 124267.67969999835 479099.8903999999, 124277.55220000073 479109.40769999847, 124291.28409999982 479121.2346000001, 124304.55600000173 479130.7707999982, 124320.41479999945 479140.879900001, 124340.48440000042 479151.23409999907, 124351.14649999887 479155.4629999995, 124367.0159999989 479161.4050000012, 124388.34019999951 479167.34760000184, 124406.35159999877 479170.5795000009, 124427.20080000162 479172.69619999826, 124445.08940000087 479172.81639999896, 124464.90370000154 479171.65949999914, 124481.6939000003 479169.2320000008, 124503.34980000183 479164.51949999854, 124520.30939999968 479159.19519999996, 124539.38100000098 479151.9479999989, 124564.30820000172 479140.8931999989, 124591.48860000074 479127.8136, 124617.27789999917 479117.0276999995, 124639.06379999965 479109.314100001, 124657.1240000017 479104.5962000005, 124681.41299999878 479100.5177000016, 124706.12689999864 479099.0364000015, 124719.9514000006 479098.97030000016, 124735.8925999999 479099.5656000003, 124750.84160000086 479101.61609999835, 124768.03950000182 479104.4604000002, 124782.52549999952 479108.03229999915, 124799.79509999976 479109.21609999985)"
