FID,entiteit,omschrijvi,vak_bagger,vak_naam,opname_vak,km2,actief,ngd_mv,ngd_lat,aanldp_lat,aanldpt_mv,bestandsna,se_anno_cad_data,gdb_geomattr_data,shape
monitoringsbebieden_noordzee.139,stortgebied,-,-,-,-,96.47027226,-,0,0,0,0,nze5100_ijmbui,,,"POLYGON ((577271.0800000001 5823555.57, 577270.6799999997 5823488.99, 577269.4800000004 5823422.43, 577267.4800000004 5823355.8901, 577264.6900000004 5823289.369999999, 577261.0899999999 5823222.9, 577256.6900000004 5823156.470000001, 577251.5 5823090.0999, 577245.5099 5823023.789899999, 577238.7199999997 5822957.57, 577231.1398999998 5822891.43, 577222.7699999996 5822825.380000001, 577213.5999999996 5822759.4399999995, 577203.6399999997 5822693.619999999, 577192.8899999997 5822627.9199, 577181.3501000004 5822562.350099999, 577169.0199999996 5822496.93, 577155.9100000001 5822431.6599, 577142.0198999997 5822366.550000001, 577127.3399999999 5822301.609999999, 577111.8899999997 5822236.860099999, 577095.6600000001 5822172.289999999, 577078.6599000003 5822107.93, 577060.8799999999 5822043.77, 577042.3300000001 5821979.8301, 577023.0201000003 5821916.120100001, 577002.9400000004 5821852.65, 576982.0999999996 5821789.42, 576960.5099999998 5821726.449999999, 576938.1500000004 5821663.74, 576915.0499999998 5821601.299900001, 576891.2001 5821539.15, 576866.5998999998 5821477.2798999995, 576841.2599999998 5821415.7201000005, 576815.1900000004 5821354.470000001, 576788.3799999999 5821293.5298999995, 576760.8400999997 5821232.92, 576732.5698999995 5821172.640000001, 576703.5899999999 5821112.709899999, 576673.8799999999 5821053.130000001, 576643.4599000001 5820993.92, 576612.3300000001 5820935.07, 576580.5 5820876.6, 576547.96 5820818.520099999, 576514.7300000004 5820760.83, 576480.8099999996 5820703.550100001, 576446.21 5820646.67, 576410.9199999999 5820590.2201000005, 576374.9600999998 5820534.1899, 576338.3300000001 5820478.6099, 576301.0300000003 5820423.460000001, 576263.0701000001 5820368.77, 576224.46 5820314.539999999, 576185.2000000002 5820260.77, 576145.2999999998 5820207.48, 576104.7599999998 5820154.67, 576063.5899999999 5820102.359999999, 576021.79 5820050.539999999, 575979.3700000001 5819999.229900001, 575936.3399999999 5819948.43, 575892.7000000002 5819898.16, 575848.4599000001 5819848.41, 575803.6299999999 5819799.190099999, 575758.2099000001 5819750.52, 575712.2099000001 5819702.399900001, 575665.6299999999 5819654.83, 575618.4900000002 5819607.83, 575570.7799000004 5819561.389900001, 575522.5201000003 5819515.529999999, 575473.71 5819470.26, 575424.3600000003 5819425.57, 575374.4798999997 5819381.48, 575324.0701000001 5819338, 575273.1399999997 5819295.119899999, 575221.7001 5819252.859999999, 575169.7600999996 5819211.219900001, 575117.3200000003 5819170.199999999, 575064.4000000004 5819129.8201, 575010.9900000002 5819090.0799, 574957.0999999996 5819050.9801, 574902.7599999998 5819012.529999999, 574847.9501 5818974.7401, 574792.6901000002 5818937.5999, 574736.9900000002 5818901.1401, 574680.8600000003 5818865.35, 574624.2999999998 5818830.23, 574567.3300999999 5818795.790100001, 574509.9401000002 5818762.050000001, 574452.1498999996 5818728.99, 574393.9698999999 5818696.630000001, 574335.4101 5818664.970000001, 574276.4698999999 5818634.02, 574217.1599000003 5818603.779999999, 574157.4901 5818574.25, 574097.4700999996 5818545.449899999, 574037.1101000002 5818517.359999999, 573976.4199000001 5818490, 573915.4000000004 5818463.380000001, 573854.0700000003 5818437.48, 573792.4299999997 5818412.33, 573730.4900000002 5818387.92, 573668.2699999996 5818364.2601, 573605.7599999998 5818341.34, 573542.9899000004 5818319.18, 573479.9500000002 5818297.77, 573416.6601 5818277.119999999, 573353.1200000001 5818257.23, 573289.3600000003 5818238.109999999, 573225.3600000003 5818219.76, 573161.1498999996 5818202.17, 573096.7399000004 5818185.3599, 573032.1200000001 5818169.33, 572967.3200000003 5818154.0699000005, 572902.3399999999 5818139.59, 572837.1900000004 5818125.890000001, 572771.8800999997 5818112.970000001, 572706.4199000001 5818100.85, 572640.8198999995 5818089.5, 572575.0899999999 5818078.949899999, 572509.2400000002 5818069.1899999995, 572443.2699999996 5818060.220000001, 572377.2001 5818052.039899999, 572311.04 5818044.6601, 572244.79 5818038.0699000005, 572178.4699999997 5818032.279999999, 572112.0800999999 5818027.289999999, 572045.6399999997 5818023.09, 571979.1599000003 5818019.6899999995, 571912.6299999999 5818017.0899, 571846.0800000001 5818015.289999999, 571779.5201000003 5818014.289999999, 571712.9398999996 5818014.0901, 571646.3700000001 5818014.6899999995, 571579.8099999996 5818016.09, 571513.2801000001 5818018.289999999, 571446.7699999996 5818021.289999999, 571380.3099999996 5818025.0901, 571313.8899999997 5818029.68, 571247.54 5818035.0799, 571181.25 5818041.27, 571115.04 5818048.25, 571048.9299999997 5818056.030099999, 570982.9100000001 5818064.609999999, 570917 5818073.970000001, 570851.2000000002 5818084.130000001, 570785.5300000003 5818095.0801, 570720 5818106.8100000005, 570654.6199000003 5818119.33, 570589.3899999997 5818132.639900001, 570524.3198999995 5818146.73, 570459.4301000005 5818161.6, 570394.7199999997 5818177.2499, 570330.2100999998 5818193.67, 570265.8899999997 5818210.869999999, 570201.79 5818228.84, 570137.9100000001 5818247.5799, 570074.25 5818267.0801, 570010.8399999999 5818287.3499, 569947.6798999999 5818308.380000001, 569884.7699999996 5818330.16, 569822.1299 5818352.699999999, 569759.7599999998 5818375.99, 569697.6799999997 5818400.0298999995, 569635.8899999997 5818424.82, 569574.4000000004 5818450.34, 569513.2199999997 5818476.5999, 569452.3701 5818503.59, 569391.8399999999 5818531.3100000005, 569331.6498999996 5818559.7601, 569271.8099999996 5818588.9299, 569212.3201000001 5818618.8100000005, 569153.1900000004 5818649.41, 569094.4401000002 5818680.720000001, 569036.0599999996 5818712.720000001, 568978.0800999999 5818745.4299, 568920.4900000002 5818778.83, 568863.3099999996 5818812.93, 568806.5399000002 5818847.700099999, 568750.1901000002 5818883.16, 568694.2800000003 5818919.289999999, 568638.7999999998 5818956.09, 568583.7701000003 5818993.550100001, 568529.1900000004 5819031.67, 568475.0701000001 5819070.449999999, 568421.4199999999 5819109.869999999, 568368.2599999998 5819149.93, 568315.5700000003 5819190.630000001, 568263.3799 5819231.960000001, 568211.6900000004 5819273.91, 568160.5 5819316.4801, 568109.8400999997 5819359.67, 568059.6900000004 5819403.449899999, 568010.0701000001 5819447.84, 567960.9900000002 5819492.82, 567912.4600999998 5819538.390000001, 567864.4699999997 5819584.539899999, 567817.0499999998 5819631.26, 567770.1799999997 5819678.539999999, 567723.8899999997 5819726.390000001, 567678.1799999997 5819774.789999999, 567633.0499999998 5819823.73, 567588.5199999996 5819873.210100001, 567544.5800999999 5819923.23, 567501.2400000002 5819973.7699, 567458.5199999996 5820024.82, 567416.4100000001 5820076.390000001, 567374.9199000001 5820128.449899999, 567334.0700000003 5820181.02, 567293.8400999997 5820234.0699000005, 567254.2599999998 5820287.59, 567215.3300000001 5820341.5901, 567177.04 5820396.0600000005, 567139.4100000001 5820450.9801, 567102.4500000002 5820506.34, 567066.1500000004 5820562.1501, 567030.5199999996 5820618.390000001, 566995.5800999999 5820675.0600000005, 566961.3101000004 5820732.140000001, 566927.7400000002 5820789.619999999, 566894.8600000003 5820847.51, 566862.6699000001 5820905.789899999, 566831.1900000004 5820964.449999999, 566800.4200999998 5821023.48, 566770.3499999996 5821082.880100001, 566741.0099999998 5821142.640000001, 566712.3799999999 5821202.74, 566684.4700999996 5821263.18, 566657.2999999998 5821323.960000001, 566630.8600000003 5821385.050000001, 566605.1500000004 5821446.460000001, 566580.1799999997 5821508.1799, 566555.9599000001 5821570.1899999995, 566532.4800000004 5821632.49, 566509.75 5821695.0600000005, 566487.7801000001 5821757.9, 566466.5599999996 5821821, 566446.0999999996 5821884.359999999, 566426.4000000004 5821947.949999999, 566407.4699999997 5822011.779999999, 566389.3099999996 5822075.82, 566371.9199999999 5822140.09, 566355.2999 5822204.550000001, 566339.4600999998 5822269.210000001, 566324.4000000004 5822334.059900001, 566310.1100000003 5822399.08, 566296.6100000003 5822464.27, 566283.8899999997 5822529.620100001, 566271.96 5822595.120100001, 566260.8099999996 5822660.7499, 566250.46 5822726.51, 566240.8899999997 5822792.4, 566232.1200000001 5822858.3901, 566224.1401000004 5822924.48, 566216.96 5822990.6701, 566210.5698999995 5823056.9399, 566204.9801000003 5823123.27, 566200.1799999997 5823189.67, 566196.1898999996 5823256.130100001, 566192.9900000002 5823322.630000001, 566190.5899999999 5823389.16, 566188.9900000002 5823455.709899999, 566188.1900000004 5823522.279999999, 566188.1900000004 5823588.85, 566188.9900000002 5823655.42, 566190.5899999999 5823721.98, 566192.9900000002 5823788.51, 566196.1898999996 5823855, 566200.1799999997 5823921.460100001, 566204.9801000003 5823987.859999999, 566210.5698999995 5824054.199999999, 566216.96 5824120.460000001, 566224.1401000004 5824186.649900001, 566232.1200000001 5824252.74, 566240.8899999997 5824318.73, 566250.46 5824384.619999999, 566260.8099999996 5824450.380000001, 566271.96 5824516.02, 566283.8899999997 5824581.51, 566296.6100000003 5824646.860099999, 566310.1100000003 5824712.050100001, 566324.4000000004 5824777.07, 566339.4600999998 5824841.92, 566355.2999 5824906.58, 566371.9199999999 5824971.050000001, 566389.3099999996 5825035.3100000005, 566407.4699999997 5825099.359999999, 566426.4000000004 5825163.1799, 566446.0999999996 5825226.779999999, 566466.5599999996 5825290.130000001, 566487.7801000001 5825353.23, 566509.75 5825416.0701, 566532.4800000004 5825478.65, 566555.9599000001 5825540.9399, 566580.1799999997 5825602.949999999, 566605.1500000004 5825664.6699, 566630.8600000003 5825726.08, 566657.2999999998 5825787.17, 566684.4700999996 5825847.949999999, 566712.3799999999 5825908.3901, 566741.0099999998 5825968.4999, 566770.3499999996 5826028.25, 566800.4200999998 5826087.65, 566831.1900000004 5826146.6799, 566862.6699000001 5826205.34, 566894.8600000003 5826263.619999999, 566927.7400000002 5826321.51, 566961.3101000004 5826378.9901, 566995.5800999999 5826436.0699000005, 567030.5199999996 5826492.74, 567066.1500000004 5826548.98, 567102.4500000002 5826604.789899999, 567139.4100000001 5826660.15, 567177.04 5826715.07, 567215.3300000001 5826769.539999999, 567254.2599999998 5826823.539999999, 567293.8400999997 5826877.07, 567334.0700000003 5826930.119999999, 567374.9199000001 5826982.68, 567416.4100000001 5827034.74, 567458.5199999996 5827086.3100000005, 567501.2400000002 5827137.359999999, 567544.5800999999 5827187.9, 567588.5199999996 5827237.92, 567633.0499999998 5827287.4001, 567678.1799999997 5827336.34, 567723.8899999997 5827384.74, 567770.1799999997 5827432.59, 567817.0499999998 5827479.880000001, 567864.4699999997 5827526.6, 567912.4600999998 5827572.74, 567960.9900000002 5827618.3100000005, 568010.0701000001 5827663.289999999, 568059.6900000004 5827707.68, 568109.8400999997 5827751.470000001, 568160.5 5827794.65, 568211.6900000004 5827837.219900001, 568263.3799 5827879.1699, 568315.5700000003 5827920.5, 568368.2599999998 5827961.199999999, 568421.4199999999 5828001.26, 568475.0701000001 5828040.6899999995, 568529.1900000004 5828079.459899999, 568583.7701000003 5828117.58, 568638.7999999998 5828155.039999999, 568694.2800000003 5828191.84, 568750.1901000002 5828227.970000001, 568806.5399000002 5828263.43, 568863.3099999996 5828298.209899999, 568920.4900000002 5828332.300000001, 568978.0800999999 5828365.699999999, 569036.0599999996 5828398.41, 569094.4401000002 5828430.4199, 569153.1900000004 5828461.719900001, 569212.3201000001 5828492.32, 569271.8099999996 5828522.199999999, 569331.6498999996 5828551.369999999, 569391.8399999999 5828579.82, 569452.3701 5828607.539899999, 569513.2199999997 5828634.529999999, 569574.4000000004 5828660.789999999, 569635.8899999997 5828686.3199000005, 569697.6799999997 5828711.1, 569759.7599999998 5828735.140000001, 569822.1299 5828758.4300999995, 569884.7699999996 5828780.969900001, 569947.6798999999 5828802.75, 570010.8399999999 5828823.779999999, 570074.25 5828844.050000001, 570137.9100000001 5828863.550000001, 570201.79 5828882.289999999, 570265.8899999997 5828900.2599, 570330.2100999998 5828917.460000001, 570394.7199999997 5828933.880000001, 570459.4301000005 5828949.529999999, 570524.3198999995 5828964.4, 570589.3899999997 5828978.49, 570654.6199000003 5828991.800000001, 570720 5829004.32, 570785.5300000003 5829016.050000001, 570851.2000000002 5829027, 570917 5829037.16, 570982.9100000001 5829046.529999999, 571048.9299999997 5829055.1, 571115.04 5829062.880000001, 571181.25 5829069.869999999, 571247.54 5829076.0600000005, 571313.8899999997 5829081.449899999, 571380.3099999996 5829086.039999999, 571446.7699999996 5829089.8399, 571513.2801000001 5829092.8399, 571579.8099999996 5829095.039899999, 571646.3700000001 5829096.4399999995, 571712.9398999996 5829097.039999999, 571779.5201000003 5829096.8401, 571846.0800000001 5829095.84, 571912.6299999999 5829094.039999999, 571979.1599000003 5829091.4399999995, 572045.6399999997 5829088.040100001, 572112.0800999999 5829083.85, 572178.4699999997 5829078.8499, 572244.79 5829073.0600000005, 572311.04 5829066.470000001, 572377.2001 5829059.09, 572443.2699999996 5829050.91, 572509.2400000002 5829041.9399999995, 572575.0899999999 5829032.18, 572640.8198999995 5829021.630000001, 572706.4199000001 5829010.290100001, 572771.8800999997 5828998.1599, 572837.1900000004 5828985.24, 572902.3399999999 5828971.539999999, 572967.3200000003 5828957.0600000005, 573032.1200000001 5828941.809900001, 573096.7399000004 5828925.77, 573161.1498999996 5828908.960000001, 573225.3600000003 5828891.370100001, 573289.3600000003 5828873.020099999, 573353.1200000001 5828853.9, 573416.6601 5828834.0099, 573479.9500000002 5828813.3599, 573542.9899000004 5828791.950099999, 573605.7599999998 5828769.789999999, 573668.2699999996 5828746.880000001, 573730.4900000002 5828723.210000001, 573792.4299999997 5828698.799900001, 573854.0700000003 5828673.65, 573915.4000000004 5828647.76, 573976.4199000001 5828621.130100001, 574037.1101000002 5828593.77, 574097.4700999996 5828565.6899999995, 574157.4901 5828536.880000001, 574217.1599000003 5828507.3499, 574276.4698999999 5828477.110099999, 574335.4101 5828446.16, 574393.9698999999 5828414.5, 574452.1498999996 5828382.1401, 574509.9401000002 5828349.08, 574567.3300999999 5828315.34, 574624.2999999998 5828280.9001, 574680.8600000003 5828245.789999999, 574736.9900000002 5828209.99, 574792.6901000002 5828173.529999999, 574847.9501 5828136.4, 574902.7599999998 5828098.5999, 574957.0999999996 5828060.15, 575010.9900000002 5828021.0600000005, 575064.4000000004 5827981.3100000005, 575117.3200000003 5827940.93, 575169.7600999996 5827899.92, 575221.7001 5827858.27, 575273.1399999997 5827816.01, 575324.0701000001 5827773.129899999, 575374.4798999997 5827729.6501, 575424.3600000003 5827685.5600000005, 575473.71 5827640.870100001, 575522.5201000003 5827595.600099999, 575570.7799000004 5827549.74, 575618.4900000002 5827503.3100000005, 575665.6299999999 5827456.300000001, 575712.2099000001 5827408.74, 575758.2099000001 5827360.609999999, 575803.6299999999 5827311.9399999995, 575848.4599000001 5827262.7301, 575892.7000000002 5827212.98, 575936.3399999999 5827162.699999999, 575979.3700000001 5827111.9, 576021.79 5827060.5901, 576063.5899999999 5827008.77, 576104.7599999998 5826956.460000001, 576145.2999999998 5826903.65, 576185.2000000002 5826850.3599, 576224.46 5826796.5999, 576263.0701000001 5826742.359999999, 576301.0300000003 5826687.67, 576338.3300000001 5826632.529999999, 576374.9600999998 5826576.9399999995, 576410.9199999999 5826520.91, 576446.21 5826464.459899999, 576480.8099999996 5826407.59, 576514.7300000004 5826350.299900001, 576547.96 5826292.609999999, 576580.5 5826234.529999999, 576612.3300000001 5826176.0600000005, 576643.4599000001 5826117.209899999, 576673.8799999999 5826058, 576703.5899999999 5825998.42, 576732.5698999995 5825938.49, 576760.8400999997 5825878.210100001, 576788.3799999999 5825817.6, 576815.1900000004 5825756.66, 576841.2599999998 5825695.41, 576866.5998999998 5825633.85, 576891.2001 5825571.98, 576915.0499999998 5825509.83, 576938.1500000004 5825447.3901, 576960.5099999998 5825384.68, 576982.0999999996 5825321.710000001, 577002.9400000004 5825258.4801, 577023.0201000003 5825195.01, 577042.3300000001 5825131.300000001, 577060.8799999999 5825067.360099999, 577078.6599000003 5825003.199999999, 577095.6600000001 5824938.84, 577111.8899999997 5824874.27, 577127.3399999999 5824809.52, 577142.0198999997 5824744.58, 577155.9100000001 5824679.470000001, 577169.0199999996 5824614.199999999, 577181.3501000004 5824548.779999999, 577192.8899999997 5824483.210000001, 577203.6399999997 5824417.5101, 577213.5999999996 5824351.6899999995, 577222.7699999996 5824285.75, 577231.1398999998 5824219.710100001, 577238.7199999997 5824153.57, 577245.5099 5824087.34, 577251.5 5824021.039999999, 577256.6900000004 5823954.6599, 577261.0899999999 5823888.24, 577264.6900000004 5823821.7599, 577267.4800000004 5823755.24, 577269.4800000004 5823688.699999999, 577270.6799999997 5823622.1401, 577271.0800000001 5823555.57))"
monitoringsbebieden_noordzee.140,ankergebied,-,-,-,-,11.77065154,-,0,0,0,0,nze1160_anschev,,,"POLYGON ((583599.71 5785754.18, 585918.79 5783383.35, 583351.6901000002 5780187.2401, 581699.2300000004 5783590.049900001, 583599.71 5785754.18))"
monitoringsbebieden_noordzee.141,stortgebied,-,-,-,-,14.14294423,-,0,0,0,0,nze5020_kfmg,,,"POLYGON ((572754.1900000004 5761697.300100001, 571630.1600000001 5766355.25, 574136.4199999999 5768477.720000001, 575434.4500000002 5766956.9399999995, 573983.96 5765719.630000001, 575220.6098999996 5763555.48, 572754.1900000004 5761697.300100001))"
monitoringsbebieden_noordzee.142,zandwingebied,-,-,-,-,2.47885078,-,0,0,0,0,nze7015_q13k,,,"POLYGON ((579005.9001000002 5781979.24, 578653.3399999999 5781112.3100000005, 577652.5499999998 5781568.220000001, 578668.2698999997 5783757.48, 579442.9000000004 5783481.9, 579423.71 5783188.08, 579005.9001000002 5781979.24))"
monitoringsbebieden_noordzee.143,stortgebied,-,-,-,-,3.07531702,-,0,0,0,0,nze5080_vl2345,,,"POLYGON ((569444.8600000003 5768143.24, 570220.1098999996 5769284.029999999, 570809.3399999999 5768175.8201, 570036.7499000002 5767031.049900001, 570334.0800000001 5766472.34, 569561.0700000003 5765329.129899999, 568964.8498999998 5766438.73, 569742.0499999998 5767584.8101, 569444.8600000003 5768143.24))"
monitoringsbebieden_noordzee.144,stortgebied,-,-,-,-,7.74234412,-,0,0,0,0,verdlw,,,"POLYGON ((571451.6399999997 5767597.960000001, 569531.4500000002 5764759.02, 568330.2699999996 5767014.0799, 570251.8499999996 5769854.640000001, 571451.6399999997 5767597.960000001))"
monitoringsbebieden_noordzee.145,wrak,Baltic Ace,-,-,-,1.00000796,-,0,0,0,0,r03w001_balace,,,"POLYGON ((492751.98000000045 5744771.9899, 493251.98000000045 5745638.020099999, 494118.0100999996 5745138.02, 493618.0099999998 5744271.99, 492751.98000000045 5744771.9899))"
monitoringsbebieden_noordzee.146,zandwingebied,S07z001 zuidwal,-,-,-,4.04744056,-,0,0,0,0,s07z001_zuiwal,,,"POLYGON ((518536.1799999997 5719674.83, 517632.69010000024 5719003.109999999, 516504.7400000002 5718164.5101, 515655.4500000002 5719404.6401, 516622.6599000003 5720326.7399, 517385.8799999999 5721058.58, 518536.1799999997 5719674.83))"
monitoringsbebieden_noordzee.147,raai,Q02z001 q2 diep,-,-,-,17.84411595,-,0,0,0,0,Q02z001_q2_diep,,,"POLYGON ((600245.7199999997 5861967.359999999, 600245.7000000002 5860328.890000001, 597384.21 5860351.3101, 597542.4699999997 5860415.640000001, 597674.7599999998 5860475.17, 597771.2900999999 5860551.4399999995, 597854.1100000003 5860627.59, 597995.5500999996 5860806.4099, 598058.2800000003 5860920.4399999995, 598104.3799999999 5861057.5601, 598157.0599999996 5861222.67, 598175.8600000003 5861540.77, 597108.7199999997 5865655.289999999, 597121.7499000002 5865752.6899999995, 597219.3300999999 5865963.93, 603359.2199999997 5863048.35, 603296.8200000003 5861968.860099999, 600245.7199999997 5861967.359999999))"
monitoringsbebieden_noordzee.151,raai,S07z001 zuiwal,-,-,-,4.04744056,-,0,0,0,0,S07z001_zuiwal,,,"POLYGON ((518536.1799999997 5719674.83, 517632.69010000024 5719003.109999999, 516504.7400000002 5718164.5101, 515655.4500000002 5719404.6401, 516622.6599000003 5720326.7399, 517385.8799999999 5721058.58, 518536.1799999997 5719674.83))"
