Nederlandse naam,Wetenschappelijke naam,Plantjaar,Leeftijd,Eigenaar,Buurt,Wijk,Boomnummer,X,Y,Lat,Long,Exportdatum
Hartbladige els,Alnus cordata,1980,40,Gemeentelijk,Bokkenbuurt,Zuid,1903103,137388.909316749,453945.250082214,5.130329277122666,52.07350862879594,20201123
Schietwilg,Salix alba,1935,85,Gemeentelijk,Furkabaan e.o.,Zuid,1904158,138266.172,452641.585,5.143188714622181,52.06181848726719,20201123
Hartbladige els,Alnus cordata,2006,14,Gemeentelijk,Amazonedreef-zuid,Overvecht,1904177,135280.294,458814.48,5.09929198680624,52.117201866928674,20201123
Gewone esdoorn,Acer pseudoplatanus 'Negenia',2002,18,Gemeentelijk,Langerak-Oost,Leidsche Rijn,1904183,132892.919,455371.858,5.064659613467581,52.086169723705765,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1975,45,Gemeentelijk,Neckardreef-noord,Overvecht,1904208,136373.78,459038.164,5.115244678362187,52.119250203110404,20201123
Goudberk,Betula ermanii 'Blush',2006,14,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1905250,128588.354,456839.618,5.001743328636153,52.099173177450496,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1975,45,Gemeentelijk,Kaap Hoorndreef e.o.,Overvecht,1905267,135495.859,458277.283,5.10246999166911,52.112381234932265,20201123
Gewone plataan,Platanus x hispanica,1975,45,Gemeentelijk,Nieuw Welgelegen,Zuidwest,1905271,135070.56,454896.695,5.0964588654240215,52.08198162907452,20201123
Schietwilg,Salix alba,1974,46,Gemeentelijk,De Meern-oost,Vleuten - De Meern,1905285,130960.712,454049.544,5.036562226121487,52.07420439540702,20201123
Gewone esdoorn,Acer pseudoplatanus,1980,40,Gemeentelijk,Klopvaart Gagelzijde,Overvecht,1905302,135350.932,460052.611,5.100251866384585,52.128332558564516,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1980,40,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1892225,133595.719,459394.603,5.0746607569637385,52.12235334119214,20201123
Schietwilg,Salix alba,1979,41,Gemeentelijk,Furkabaan e.o.,Zuid,1892226,137902.682,452621.608,5.13788931214164,52.06162784155856,20201123
Gewone acacia,Robinia pseudoacacia,2011,9,Gemeentelijk,Schildersbuurt,Oost,1892258,138281.221,455215.82,5.143282117561851,52.08495611926832,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,"Lange Elisabethstraat, Mariaplaats e.o.",Binnenstad,1892262,136379.827,455624.661,5.115519416347946,52.08857010782378,20201123
Grijze els,Alnus incana,2004,16,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1893295,134439.793,453419.465,5.087345889331075,52.06868131302933,20201123
Els,Alnus x spaethii,1980,40,Gemeentelijk,Simplonbaan e.o.,Zuid,1893308,137694.545,452809.25,5.134844772413297,52.06330790748845,20201123
Gewone esdoorn,Acer pseudoplatanus,1980,40,Gemeentelijk,Herenweg e.o.,Noordwest,1893335,136099.497,456578.837,5.111376340291447,52.0971366846792,20201123
Gewone acacia,Robinia pseudoacacia,1980,40,Gemeentelijk,"Lange Elisabethstraat, Mariaplaats e.o.",Binnenstad,1893339,136633.935,455658.311,5.119225213395076,52.08888103700976,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Energiecentrale e.o.,West,1893346,132902.487,457264.472,5.064676574578703,52.1031807347611,20201123
Japanse magnolia,Magnolia kobus,2004,16,Gemeentelijk,Park Transwijk e.o.,Zuidwest,1894406,135458.098,453873.887,5.102171022138168,52.072802487154924,20201123
Haagbeuk,Carpinus betulus 'Frans Fontaine',2001,19,Gemeentelijk,Schildersbuurt,Oost,1894414,138278.356,454754.511,5.143262920392995,52.08080980205078,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1970,50,Gemeentelijk,Voordorp,Noordoost,1894421,138159.122,457377.326,5.1413940281828365,52.10437992952502,20201123
Hartbladige els,Alnus cordata,1990,30,Gemeentelijk,Simplonbaan e.o.,Zuid,1896795,137492.135,452256.551,5.131921459073414,52.058333895888545,20201123
Gewone plataan,Platanus x hispanica,1940,80,Gemeentelijk,Th.à Kempisplantsoen e.o.,West,1897896,134237.018,456482.811,5.084202204126821,52.09620690151263,20201123
Gewone plataan,Platanus x hispanica,1927,93,Gemeentelijk,J.P. Coenstraat-west,West,1897902,135085.745,455591.003,5.096639870464353,52.08822257217905,20201123
Hartbladige els,Alnus cordata,2013,7,Gemeentelijk,Brennerbaan e.o.,Zuid,1897940,138039.523,453310.866,5.139850495029019,52.06782709113175,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1988,32,Gemeentelijk,"Hinderstein, Alenvelt",Vleuten - De Meern,1897946,129731.167,458321.148,5.018311722525847,52.11254229185364,20201123
Zwarte den,Pinus nigra,2012,8,Gemeentelijk,Adenauerlaan e.o.,Zuidwest,1897958,134332.857,454645.3,5.085712110427276,52.07969507379568,20201123
Hartbladige els,Alnus cordata,1960,60,Gemeentelijk,Rubicondreef e.o.,Overvecht,1899016,136654.595,458491.201,5.119374227567492,52.11434353254864,20201123
Haagbeuk,Carpinus betulus 'Frans Fontaine',1995,25,Gemeentelijk,'t Weer,Vleuten - De Meern,1899030,130645.7,455568.047,5.031859122480137,52.087838785210536,20201123
Gewone esdoorn,Acer pseudoplatanus,1980,40,Gemeentelijk,"Huizingalaan, K.Doormanlaan e.o.",Noordoost,1899043,138157.898,457008.021,5.141394406000085,52.10106060157121,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,Bedrijvengebied Strijkviertel,Leidsche Rijn,1899060,132465.109,453557.189,5.0585377466381045,52.06984237906046,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1969,51,Gemeentelijk,"Nieuwe Vaart, Odenvelt",Vleuten - De Meern,1900246,129243.215,457833.119,5.011225303757704,52.10813346957862,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1991,29,Gemeentelijk,Landgoederen,,1900252,140233.5,453572.9,5.1718360369431196,52.07024505042225,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1979,41,Gemeentelijk,Rijnsweerd-zuid,Oost,1900266,139262.372,454875.906,5.157612327647214,52.081929723976494,20201123
Schietwilg,Salix alba,2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1901342,128694.50200000001,456717.884,5.003301845703579,52.09808410501804,20201123
acacia,Robinia pseudoacacia 'Bessoniana',1965,55,Gemeentelijk,Neckardreef-noord,Overvecht,1901353,136527.227,459129.44,5.117480161514953,52.120075726555946,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1901395,128976.595,456726.25,5.0074179748745955,52.09817262994079,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Landgoederen,Oost,1902445,139026.9,453463.10000000003,5.154243228319566,52.06922470620063,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1986,34,Gemeentelijk,Prinses Beatrixlaan e.o.,Noordwest,1902448,134653.404,458826.062,5.090138700061304,52.11728326943964,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',1960,60,Gemeentelijk,Rubicondreef e.o.,Overvecht,1902452,136535.055,458213.631,5.11764409347629,52.11184478291323,20201123
Bonte esdoorn,Acer pseudoplatanus 'Leopoldii',1945,75,Gemeentelijk,Watervogelbuurt,Oost,1902464,137301.70373252803,454457.84054858,5.129030743412655,52.0781129983242,20201123
Ruwe berk,Betula pendula,1989,31,Gemeentelijk,Langerak-west,Leidsche Rijn,1902471,132243.006,455409.978,5.055174951081677,52.086486018704015,20201123
Schietwilg,Salix alba,2003,17,Gemeentelijk,De Woerd,Vleuten - De Meern,1903711,131705.742,455717.06,5.047315342274248,52.089223703106285,20201123
Gewone esdoorn,Acer pseudoplatanus 'Negenia',2001,19,Gemeentelijk,Langerak-west,Leidsche Rijn,1903713,131863.57,455016.233,5.049665707852286,52.08293135432406,20201123
Gewone esdoorn,Acer pseudoplatanus,1980,40,Gemeentelijk,Furkabaan e.o.,Zuid,1903715,137759.605,452467.751,5.135810739531973,52.06024054389984,20201123
Schietwilg,Salix alba,1969,51,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1903716,133900.11000000002,454260.73,5.079423080402772,52.076222268803626,20201123
Schietwilg,Salix alba,2000,20,Gemeentelijk,Olympus e.o.,Zuid,1903718,137157.095,452390.918,5.127029281460408,52.05953090278326,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2001,19,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1903728,131379.102,454076.979,5.0426629263218485,52.07446897574916,20201123
Schietwilg,Salix alba,1970,50,Gemeentelijk,Rijnsweerd-noord,Oost,1903730,139060.602,456426.351,5.1545963662760546,52.09585930226219,20201123
Hartbladige els,Alnus cordata,1988,32,Gemeentelijk,Brennerbaan e.o.,Zuid,1903732,137712.943,453053.882,5.135100680965689,52.06550723162427,20201123
Schietwilg,Salix alba,1979,41,Gemeentelijk,Rijnsweerd-noord,Oost,1904774,138879.468,456483.555,5.15195035790075,52.096368205984994,20201123
Schietwilg,Salix alba 'Chermesina',2020,0,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1904793,132820.428,451053.096,5.063882457696867,52.04735004653909,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1975,45,Gemeentelijk,Klopvaart Vechtzijde,Overvecht,1904798,134685.198,459029.861,5.090590739058938,52.11911615963235,20201123
Schietwilg,Salix alba,1958,62,Gemeentelijk,Wilhelminapark e.o.,Oost,1904814,138351.065,456264.504,5.144249933733309,52.0943837519264,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',2001,19,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1904816,131427.578,454423.165,5.043346090540885,52.077582530158914,20201123
Schietwilg,Salix alba,2011,9,Gemeentelijk,"Bernadottelaan e.o., GWC",Zuidwest,1905873,134553.624,454248.551,5.088956370549737,52.0761373089583,20201123
Gewone plataan,Platanus x hispanica,2001,19,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1905877,129538.279,455103.787,5.015736138694904,52.083616262672905,20201123
Gewone esdoorn,Acer pseudoplatanus,1969,51,Gemeentelijk,Watervogelbuurt,Oost,1905879,137485.775793104,454330.94397655403,5.131722364607491,52.07697830533471,20201123
Ruwe berk,Betula pendula,2000,20,Gemeentelijk,Tuinwijk-oost,Noordoost,1905883,137294.57,456984.242,5.128795568956323,52.100819942671556,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1970,50,Gemeentelijk,Voorveldsepolder,Noordoost,1905912,138498.256,457009.079,5.1463618055653475,52.10108035937343,20201123
Gewone esdoorn,Acer pseudoplatanus,1975,45,Gemeentelijk,De Meern-west,Vleuten - De Meern,1905921,130774.838,454429.217,5.033824141391878,52.07760876385068,20201123
Zwarte berk,Betula nigra,2006,14,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1918274,128516.387,456849.527,5.000692272384028,52.09925879969662,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1995,25,Gemeentelijk,Landgoederen,Oost,1918280,139359.9,454285,5.159062192270951,52.07662143341128,20201123
Hartbladige els,Alnus cordata,1985,35,Gemeentelijk,Lauwerecht-noord,Noordoost,1918286,136158.635,457319.611,5.11219843369655,52.103796721458835,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1918292,138036.698,453923.115,5.139778883773069,52.07332988894473,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,Nieuw Hoograven-zuid,Zuid,1918294,136744.772,452926.262,5.120988506025082,52.06432914136611,20201123
Gewone plataan,Platanus x hispanica,1970,50,Gemeentelijk,Park Transwijk e.o.,Zuidwest,1918295,135684.355,453573.889,5.1054880689853555,52.07011405000046,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,Nieuw Hoograven-noord,Zuid,1918299,137231.391,453347.248,5.1280628656242,52.06812877092677,20201123
Hartbladige els,Alnus cordata,1970,50,Gemeentelijk,Voorveldsepolder,Noordoost,1919346,138827.731,456983.759,5.151171625705717,52.100862506000084,20201123
Gewone esdoorn,Acer pseudoplatanus 'Rotterdam',2004,16,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1919361,129476.201,454480.683,5.0148770912114236,52.078013019082114,20201123
Ruwe berk,Betula pendula,1980,40,Gemeentelijk,Rijnsweerd-noord,Oost,1920430,139198.522,456240.421,5.1566176590295685,52.09419212377746,20201123
Witte els,Alnus incana 'Aurea',2001,19,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1920457,129157.241,454714.202,5.01020670368352,52.08009707130536,20201123
Schietwilg,Salix alba,2005,15,Gemeentelijk,Terwijde-west,Leidsche Rijn,1920463,131282.14,457876.649,5.040984414426112,52.108615845151,20201123
Zwarte els,Alnus glutinosa 'Laciniata',1980,40,Gemeentelijk,Neckardreef-noord,Overvecht,1920482,136851.885,458994.831,5.122227655423929,52.118876617045316,20201123
Schietwilg,Salix alba,2012,8,Gemeentelijk,De Hoven,Vleuten - De Meern,1920490,129552.649,456738.438,5.015823820979044,52.098308953388376,20201123
Gewone plataan,Platanus x hispanica,1970,50,Gemeentelijk,"Hinderstein, Alenvelt",Vleuten - De Meern,1920495,129421.826,457677.576,5.0138441532947144,52.1067437570348,20201123
Els,Alnus x spaethii,2004,16,Gemeentelijk,Vleuterweide-centrum,Vleuten - De Meern,1911694,129005.43000000001,456154.017,5.00788240682664,52.09303083667216,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Brennerbaan e.o.,Zuid,1911699,137458.874,453267.97000000003,5.131384554906169,52.06742346854715,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Landgoederen,Oost,1911707,139030.5,453785.3,5.154280666014798,52.072120740871085,20201123
Bolacacia,Robinia pseudoacacia 'Umbraculifera',2016,4,Gemeentelijk,Kantorengebied Kanaleneiland-zuid,Zuidwest,1912774,135737.065,452616.091,5.106310842163829,52.06150722404992,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1980,40,Gemeentelijk,Zuilen-noord,Noordwest,1912786,133138.247,459374.441,5.067982200544922,52.122154240049,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1969,51,Gemeentelijk,Rijnsweerd-noord,Oost,1912793,138758.46,456290.568,5.150193647135011,52.09463011186367,20201123
Schietwilg,Salix alba,1998,22,Gemeentelijk,De Tol,Vleuten - De Meern,1912809,130247.937,458066.263,5.025874254454798,52.11027478037796,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1970,50,Gemeentelijk,Amazonedreef-zuid,Overvecht,1913846,135203.044,458546.575,5.098179704296063,52.114791207020595,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,'t Weer,Vleuten - De Meern,1913848,130362.58,455299.619,5.0277476910409336,52.08541366139744,20201123
Gewone plataan,Platanus orientalis 'Digitata',2012,8,Gemeentelijk,Leidsche Rijn Centrum,Leidsche Rijn,1913854,133227.243,456437.619,5.069469319477133,52.09576193271225,20201123
Zwarte els,Alnus glutinosa 'Laciniata',2013,7,Gemeentelijk,Wolgadreef e.o.,Overvecht,1913869,137351.19,458835.086,5.129526077186483,52.11745699326287,20201123
Schietwilg,Salix alba,1970,50,Gemeentelijk,Rijnsweerd-noord,Oost,1913875,139183.742,456323.293,5.156398138530001,52.0949365519752,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Furkabaan e.o.,Zuid,1913881,138026.998,452596.784,5.139703310545037,52.06140854405951,20201123
Ruwe berk,Betula pendula,1998,22,Gemeentelijk,Voorveldsepolder,Noordoost,1913890,138333.493,456772.311,5.143968697051058,52.09894736677071,20201123
Gewone rode esdoorn,Acer pseudoplatanus 'Atropurpureum',1980,40,Gemeentelijk,Schaepmanplein e.o.,Noordwest,1919591,134565.346,457606.143,5.088926210494201,52.10631552228009,20201123
Haagbeuk,Carpinus betulus 'Frans Fontaine',2004,16,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1920639,129155.295,456483.792,5.0100442448599924,52.096001823856774,20201123
Gewone plataan,Platanus x hispanica,1983,37,Gemeentelijk,'t Weer,Vleuten - De Meern,1920675,129965.479,455612.028,5.021931244455457,52.088203747948825,20201123
Schietwilg,Salix alba,1994,26,Gemeentelijk,Furkabaan e.o.,Zuid,1920683,138074.344,452153.877,5.140415641112349,52.0574291435895,20201123
Gewone plataan,Platanus x hispanica,2004,16,Gemeentelijk,Bedrijvengebied Papendorp,Leidsche Rijn,1920687,134086.425,453588.886,5.082181939283309,52.070190836611594,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1970,50,Gemeentelijk,De Woerd,Vleuten - De Meern,1921765,131369.474,454913.44,5.0424645798357215,52.081986600675826,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Wageningseberg e.o.,Zuid,1921778,137422.498,453049.885,5.130865277597476,52.065462171314216,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1980,40,Gemeentelijk,Furkabaan e.o.,Zuid,1921780,138110.649,452854.172,5.140910372389453,52.063724501457955,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1989,31,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1924137,138095.968,453977.073,5.140640708698075,52.073816673652885,20201123
Els,Alnus x spaethii,2012,8,Gemeentelijk,Geuzenwijk,Noordwest,1925170,135351.669,458212.164,5.1003687980803685,52.11179085157598,20201123
Enkelbladige acacia,Robinia pseudoacacia 'Unifolia',2000,20,Gemeentelijk,Wilhelminapark e.o.,Oost,1925173,138097.492,456245.083,5.140550607298321,52.09420151549385,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,Bomenbuurt,Noordwest,1925174,135007.756,457563.05,5.095386352938173,52.105944362064314,20201123
Gewone esdoorn,Acer pseudoplatanus 'Negenia',2000,20,Gemeentelijk,Langerak-west,Leidsche Rijn,1925186,132424.429,455338.781,5.0578266117514135,52.085853531711585,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,De Meern-west,Vleuten - De Meern,1926271,130448.794,454105.253,5.029091437887476,52.07468265257905,20201123
Goudberk,Betula ermanii 'Blush',1998,22,Gemeentelijk,Wageningseberg e.o.,Zuid,1926284,137351.564,453261.619,5.1298198961223145,52.06736297898656,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1985,35,Gemeentelijk,Furkabaan e.o.,Zuid,1926311,138134.309,452165.24,5.14128940284567,52.05753310182019,20201123
Schietwilg,Salix alba,2012,8,Gemeentelijk,De Hoven,Vleuten - De Meern,1926313,129553.534,456726.37,5.015837637135838,52.0982005285846,20201123
Gewone plataan,Platanus x hispanica,2011,9,Gemeentelijk,Bomenbuurt,Noordwest,1926318,135135.859,457830.851,5.097240578722824,52.108355944150524,20201123
Goudkleurige Els,Alnus glutinosa 'Aurea',1970,50,Gemeentelijk,Tuindorp-oost,Noordoost,1909802,138040.134,457288.392,5.139661720168955,52.10357696409025,20201123
Ruwe berk,Betula pendula,1969,51,Gemeentelijk,Lodewijk Napoleonplantsoen e.o.,Oost,1912163,137553.546,454467.316,5.132703953176951,52.078206151173326,20201123
acacia,Robinia pseudoacacia 'Bessoniana',1985,35,Gemeentelijk,Lauwerecht-noord,Noordoost,1912179,136177.205,457283.941,5.112471444313156,52.10347675404017,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,Simplonbaan e.o.,Zuid,1912185,137845.973,452183.689,5.137084371187526,52.05769007440035,20201123
Japanse magnolia,Magnolia kobus,2008,12,Gemeentelijk,Sterrenwijk,Oost,1913227,137304.447,454791.419,5.129053466935987,52.081111277469496,20201123
Schietwilg,Salix alba,1975,45,Gemeentelijk,De Woerd,Vleuten - De Meern,1913239,131725.832,455467.667,5.047625486657078,52.08698302875171,20201123
Schietwilg,Salix alba,1970,50,Gemeentelijk,Langerak-west,Leidsche Rijn,1913248,132385.409,455483.119,5.0572477530891415,52.08714923649535,20201123
Gewone esdoorn,Acer pseudoplatanus,1978,42,Gemeentelijk,Rijnsweerd-zuid,Oost,1913265,139266.194,454890.966,5.1576673908660124,52.08206519147225,20201123
Schietwilg,Salix alba,2007,13,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1913277,128726.413,456689.306,5.003769745913755,52.09782876567814,20201123
Schietwilg,Salix alba,2008,12,Gemeentelijk,Haarzuilens e.o.,Vleuten - De Meern,1913279,128204.228,460163.982,4.995875905514958,52.12903349923525,20201123
Gewone haagbeuk,Carpinus betulus,1970,50,Gemeentelijk,Tigrisdreef-oost,Overvecht,1913284,135545.36000000002,460113.465,5.10308774788859,52.12888637875077,20201123
