gemcode;gm_naam;wijk;buurt;bu_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
7;Bellingwedde;1;9;Verspreide huizen Veelerveen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-13,28516;27,36164;-8,23467;35,41727;-41,73471;48,73799
7;Bellingwedde;1;9;Verspreide huizen Veelerveen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-2,30633;30,99814;-5,24404;33,77755;-41,73471;48,77985
7;Bellingwedde;1;9;Verspreide huizen Veelerveen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,83617;31,7941;22,81426;28,84523;-41,73471;48,66916
7;Bellingwedde;1;9;Verspreide huizen Veelerveen;2012;6; ; ; ; ;3; ; ; ;3; ; ;4; ;3;3;13,25528;33,00974;9,16829;40,82192;-40,27901;48,45352
7;Bellingwedde;2;0;Blijham;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,44707;6,54883;-3,33882;43,3358;-13,27553;25,79714
7;Bellingwedde;2;0;Blijham;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,26225;17,90369;-6,17453;39,04304;9,37601;19,53347
7;Bellingwedde;2;0;Blijham;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-4,56782;25,99765;-6,85575;43,10514;6,81744;14,71366
7;Bellingwedde;2;0;Blijham;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-,09676;22,132;-14,30719;37,74723;4,74406;19,21308
7;Bellingwedde;2;0;Blijham;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;2,58107;23,66044;-6,17103;35,83102;4,39982;20,5485
7;Bellingwedde;2;0;Blijham;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;4,59283;28,56663;-6,52453;35,58115;4,32042;21,0149
7;Bellingwedde;2;1;Morige;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-18,9295;31,26116;-33,69111;36,04795;-27,73523;42,81769
7;Bellingwedde;2;1;Morige;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,26831;22,45559;-34,6777;35,73566;-32,8776;40,39173
7;Bellingwedde;2;1;Morige;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,31445;21,39347;-33,58079;36,07483;-32,42235;37,48222
7;Bellingwedde;2;1;Morige;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;5,8309;23,44282;-42,36156;31,24864;-33,31619;38,34936
7;Bellingwedde;2;1;Morige;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;15,04951;26,77325;-20,92173;14,62371;-33,31619;39,99054
7;Bellingwedde;2;1;Morige;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;3,84659;27,74395;-21,74609;29,84452;-33,31619;40,28807
7;Bellingwedde;2;2;Wedde;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,31443;31,3639;8,41353;41,79941;-32,12522;32,64367
7;Bellingwedde;2;2;Wedde;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,76623;22,97475;8,6377;41,22903;-8,40909;32,45631
7;Bellingwedde;2;2;Wedde;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-2,02656;16,56471;5,18178;37,21648;-27,16887;34,94324
7;Bellingwedde;2;2;Wedde;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-3,36068;22,14458;-6,66489;39,20387;-26,72836;37,34847
7;Bellingwedde;2;2;Wedde;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-3,97084;27,46257;1,63905;42,28296;-27,38641;37,91168
7;Bellingwedde;2;2;Wedde;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-4,26288;26,91425;-2,80744;38,89233;-27,02088;37,62202
7;Bellingwedde;2;3;Wedderheide;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-14,28604;32,17564;-41,61391;47,20893;-38,04204;45,44497
7;Bellingwedde;2;3;Wedderheide;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,90244;36,36604;-41,67291;44,59166;-38,04204;39,46406
7;Bellingwedde;2;3;Wedderheide;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-1,34425;21,15296;-42,24156;47,18177;-38,04204;38,94584
7;Bellingwedde;2;3;Wedderheide;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;5,33586;24,89705;-44,38366;46,91271;-38,04204;39,81114
7;Bellingwedde;2;3;Wedderheide;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;10,25329;34,85657;-27,48314;40,05269;-38,04204;40,26785
7;Bellingwedde;2;3;Wedderheide;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;5,77644;12,06612;-24,54038;40,06677;-38,02483;40,27641
7;Bellingwedde;2;4;Wedderveer;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,69004;-17,91951;18,42009;45,68202;-33,56548;46,38454
7;Bellingwedde;2;4;Wedderveer;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;32,27374;25,85529;19,31263;44,9575;-33,31619;45,89651
7;Bellingwedde;2;4;Wedderveer;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;25,83117;-,42222;24,00307;41,45115;-33,31619;42,24455
7;Bellingwedde;2;4;Wedderveer;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;28,25789;16,28002;9,68623;40,26711;-33,31619;41,36183
7;Bellingwedde;2;4;Wedderveer;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;30,5165;37,63155;21,77422;31,52615;-33,31619;43,27307
7;Bellingwedde;2;4;Wedderveer;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,605;24,20658;22,46395;37,94957;-33,31619;43,36562
7;Bellingwedde;2;7;Verspreide huizen ten westen van Blijham;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-16,6584;37,41247;-36,26182;42,67786;-10,36651;46,37964
7;Bellingwedde;2;7;Verspreide huizen ten westen van Blijham;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,76124;31,56757;-35,65392;38,9914;-27,52894;44,78585
7;Bellingwedde;2;7;Verspreide huizen ten westen van Blijham;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;5,52478;-5,95223;-35,05453;33,97308;-27,52894;45,53748
7;Bellingwedde;2;7;Verspreide huizen ten westen van Blijham;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,89663;,0614;-33,35913;39,29653;-27,52894;45,76793
7;Bellingwedde;2;7;Verspreide huizen ten westen van Blijham;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,23698;-9,04875;-24,87898;10,85864;-27,52894;45,82977
7;Bellingwedde;2;7;Verspreide huizen ten westen van Blijham;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,26349;-25,25603;-26,57649;37,70392;-27,52894;45,77839
7;Bellingwedde;2;8;Verspreide huizen Hoorn;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10,47726;14,51103;-19,64083;33,91228;-36,7357;47,63684
7;Bellingwedde;2;8;Verspreide huizen Hoorn;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,95081;11,88046;-19,88026;26,63732;-36,47613;48,0401
7;Bellingwedde;2;8;Verspreide huizen Hoorn;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-4,66336;38,93698;-17,91007;36,39885;-36,58471;46,59855
7;Bellingwedde;2;8;Verspreide huizen Hoorn;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;3,99521;42,91191;-42,95185;32,59611;-36,58471;42,8121
7;Bellingwedde;2;8;Verspreide huizen Hoorn;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;3,75172;42,40772;-13,04666;33,54703;-36,29911;44,36951
7;Bellingwedde;2;8;Verspreide huizen Hoorn;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;6,99232;42,08179;-22,97532;36,68968;-36,42126;43,97287
7;Bellingwedde;2;9;Verspreide huizen in de Weddermarke;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,31272;12,98935;-28,23702;32,29596;-36,17233;44,65486
7;Bellingwedde;2;9;Verspreide huizen in de Weddermarke;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,42441;17,01238;-22,64046;36,55703;-29,98919;32,07627
7;Bellingwedde;2;9;Verspreide huizen in de Weddermarke;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;13,42514;41,67041;-29,0459;43,99225;-33,88934;45,65126
7;Bellingwedde;2;9;Verspreide huizen in de Weddermarke;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,89435;36,29128;-36,39204;41,87616;-34,08743;46,29591
7;Bellingwedde;2;9;Verspreide huizen in de Weddermarke;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;13,06082;32,25239;-6,36792;19,19663;-34,30815;47,48016
7;Bellingwedde;2;9;Verspreide huizen in de Weddermarke;2012;7; ; ; ; ;4; ; ; ;4; ; ;3; ;3;3;20,34565;46,59414;1,51918;37,76623;-34,5562;44,50553
9;Ten Boer;0;0;Ten Boer;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,66938;14,02063;-,97431;38,04994;-,86466;28,01907
9;Ten Boer;0;0;Ten Boer;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,51927;8,52207;-5,17089;32,97782;-16,08383;29,00572
9;Ten Boer;0;0;Ten Boer;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,36484;-3,328;1,18;27,03463;-24,06985;28,47283
9;Ten Boer;0;0;Ten Boer;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,26646;-2,24689;-1,2709;28,50549;-21,85713;29,53412
9;Ten Boer;0;0;Ten Boer;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,43884;-1,52461;15,09255;32,38427;-19,55277;29,72308
9;Ten Boer;0;0;Ten Boer;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;21,48768;-2,30962;9,08743;29,16436;-25,20795;29,88603
9;Ten Boer;0;1;Garmerwolde;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,5904;-17,08821;4,70032;40,77155;6,93379;42,47547
9;Ten Boer;0;1;Garmerwolde;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,80405;-12,49894;5,07301;24,7677;-4,13946;42,50967
9;Ten Boer;0;1;Garmerwolde;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;29,01087;-8,96731;5,00836;11,12653;-4,16009;45,68001
9;Ten Boer;0;1;Garmerwolde;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;30,64199;-3,44751;-15,70327;26,64237;-33,31619;45,52199
9;Ten Boer;0;1;Garmerwolde;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;33,27411;-7,48467;11,44174;21,36714;-33,31619;45,48682
9;Ten Boer;0;1;Garmerwolde;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;32,50972;-1,15636;9,76982;30,36996;-33,31619;45,61061
9;Ten Boer;0;2;Thesinge;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,65067;23,9216;24,89497;40,82044;15,18704;42,83748
9;Ten Boer;0;2;Thesinge;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,63617;2,9343;22,49437;33,06684;-37,82652;41,28305
9;Ten Boer;0;2;Thesinge;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,50908;1,72849;21,93559;22,57081;-37,83086;41,229
9;Ten Boer;0;2;Thesinge;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,8408;21,66124;3,869;28,85651;-37,86054;39,78634
9;Ten Boer;0;2;Thesinge;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,89103;19,39797;15,714;34,16776;-37,85611;39,58963
9;Ten Boer;0;2;Thesinge;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;25,73731;21,21398;9,23815;29,68165;-37,81729;39,6021
9;Ten Boer;0;3;Sint-Annen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,72201;-41,28214;-6,98996;44,44149;33,29998;48,91195
9;Ten Boer;0;3;Sint-Annen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,2004;18,77433;-6,98917;38,42901;-41,73471;48,36815
9;Ten Boer;0;3;Sint-Annen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;18,04081;-10,65052;-2,94146;36,56923;-41,73471;48,55851
9;Ten Boer;0;3;Sint-Annen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,43884;-42,4269;-,67192;36,77849;-41,73471;48,83303
9;Ten Boer;0;3;Sint-Annen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,76339;-30,65331;2,23319;35,23343;-41,73471;48,84216
9;Ten Boer;0;3;Sint-Annen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;12,08504;-27,41727;-2,05835;32,30569;-41,73471;48,8428
9;Ten Boer;0;5;Achter-Thesinge en Bovenrijge;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-19,28465;40,85997;-31,80721;39,63133;28,03796;48,74929
9;Ten Boer;0;5;Achter-Thesinge en Bovenrijge;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28,91697;33,7426;-30,38744;30,07097;-38,04204;48,29691
9;Ten Boer;0;5;Achter-Thesinge en Bovenrijge;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,97681;35,75805;-28,36508;35,74628;-38,04204;39,58218
9;Ten Boer;0;5;Achter-Thesinge en Bovenrijge;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;10,79748;42,25628;-33,48953;30,43529;-38,04204;39,23193
9;Ten Boer;0;5;Achter-Thesinge en Bovenrijge;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,36685;43,80423;-10,82425;23,58394;-38,04204;42,46149
9;Ten Boer;0;5;Achter-Thesinge en Bovenrijge;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;12,2266;16,93995;-16,64405;18,26187;-38,04204;43,13223
9;Ten Boer;0;9;Verspreide huizen ten noorden van het Eemskanaal;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,14933;35,07671;-32,3564;37,7892;28,15878;47,17676
9;Ten Boer;0;9;Verspreide huizen ten noorden van het Eemskanaal;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,5081;37,25421;-32,36197;34,68626;-37,94719;45,70468
9;Ten Boer;0;9;Verspreide huizen ten noorden van het Eemskanaal;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;,62823;30,89476;-31,98928;24,06623;-37,94501;46,55324
9;Ten Boer;0;9;Verspreide huizen ten noorden van het Eemskanaal;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,80479;33,40404;-44,01297;24,32352;-38,04178;47,15457
9;Ten Boer;0;9;Verspreide huizen ten noorden van het Eemskanaal;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,72266;20,89031;-4,01922;14,21843;-34,05199;45,59602
9;Ten Boer;0;9;Verspreide huizen ten noorden van het Eemskanaal;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;9,84402;13,07952;-11,20963;31,12993;-30,42835;46,75743
9;Ten Boer;1;0;Ten Post;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,07899;-7,58738;-6,30266;38,30533;18,14845;39,19752
9;Ten Boer;1;0;Ten Post;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,47912;-7,77523;-7,48227;30,84965;-37,3061;38,47523
9;Ten Boer;1;0;Ten Post;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;2,3824;10,47893;-6,14988;27,05384;-41,73471;33,85132
9;Ten Boer;1;0;Ten Post;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;4,96853;23,21605;-30,04373;32,50118;-41,73471;37,02005
9;Ten Boer;1;0;Ten Post;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;7,95763;20,53255;17,99382;32,25784;-41,73471;37,3058
9;Ten Boer;1;0;Ten Post;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;15,70821;15,67275;8,2385;35,56805;-41,73471;37,44679
9;Ten Boer;1;1;Winneweer (gedeeltelijk);1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-21,76062;-16,88505;29,74486;30,44661;33,59069;48,91497
9;Ten Boer;1;1;Winneweer (gedeeltelijk);2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,68084;-29,92269;28,31668;24,24958;-41,73471;48,91848
9;Ten Boer;1;1;Winneweer (gedeeltelijk);2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-7,62904;8,31781;29,98187;9,92948;-41,73471;45,88357
9;Ten Boer;1;1;Winneweer (gedeeltelijk);2008;6; ; ;4; ; ; ;3; ; ;4; ; ; ; ; ;19,29725;4,05707;34,33276;29,9198;-41,73471;48,01667
9;Ten Boer;1;1;Winneweer (gedeeltelijk);2010;6; ; ; ;4; ; ; ;4; ; ;4; ;3; ; ;25,21789;2,87845;30,92724;30,15938;-41,73471;48,09398
9;Ten Boer;1;1;Winneweer (gedeeltelijk);2012;7; ; ; ; ;4; ; ; ;4; ; ;4; ;3;3;31,97134;18,16857;22,43547;31,64776;-41,73471;48,06305
9;Ten Boer;1;2;Woltersum;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-17,63039;18,79326;36,01813;40,60905;32,40805;43,41777
9;Ten Boer;1;2;Woltersum;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-19,92314;22,06101;36,01412;39,56703;-41,73471;42,44416
9;Ten Boer;1;2;Woltersum;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-27,05564;26,68713;35,47584;23,86039;-41,73471;35,16351
9;Ten Boer;1;2;Woltersum;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-10,69722;28,25752;22,27746;31,39573;-41,73471;35,95428
9;Ten Boer;1;2;Woltersum;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-7,72768;37,24473;33,03252;26,78423;-41,73471;35,59456
9;Ten Boer;1;2;Woltersum;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-,80299;39,56128;25,99396;25,83116;-41,73471;35,57447
9;Ten Boer;1;4;Wittewierum;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29,93521;42,69522;-39,59147;42,3896;22,38598;37,92601
9;Ten Boer;1;9;Verspreide huizen ten noorden van het Eemskanaal;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,61878;49,67895;-37,85074;25,83026;23,99963;48,39247
9;Ten Boer;1;9;Verspreide huizen ten noorden van het Eemskanaal;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,95876;48,69622;-37,22415;22,33661;-41,73471;47,5419
9;Ten Boer;1;9;Verspreide huizen ten noorden van het Eemskanaal;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;2,86573;33,44373;-36,52456;10,32231;-41,73471;48,99984
9;Ten Boer;1;9;Verspreide huizen ten noorden van het Eemskanaal;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;7,34398;31,43515;-37,87127;19,47777;-41,73471;48,76264
9;Ten Boer;1;9;Verspreide huizen ten noorden van het Eemskanaal;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;2,04013;13,15857;-5,34999;13,13744;-41,73471;49,29127
9;Ten Boer;1;9;Verspreide huizen ten noorden van het Eemskanaal;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,58562;5,99632;-6,92003;31,27395;-41,73471;48,85398
10;Delfzijl;0;0;Delfzijl-Centrum;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,36926;3,43946;14,35013;12,53303;-8,01269;,42584
10;Delfzijl;0;0;Delfzijl-Centrum;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,00481;46,22899;15,68676;15,6387;48,42749;-13,24312
10;Delfzijl;0;0;Delfzijl-Centrum;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,65933;38,32879;18,98607;17,06618;48,3855;-12,75421
10;Delfzijl;0;0;Delfzijl-Centrum;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;1,96076;45,33741;25,47296;7,26589;48,01762;-5,20561
10;Delfzijl;0;0;Delfzijl-Centrum;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-7,86598;45,47444;25,56588;23,43714;48,11414;-4,7359
10;Delfzijl;0;0;Delfzijl-Centrum;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-2,85156;44,20553;24,11417;19,65068;46,32899;-3,69656
10;Delfzijl;0;1;Farmsum;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-11,12814;-15,60739;25,08735;26,39247;-16,28095;17,31774
10;Delfzijl;0;1;Farmsum;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,17843;11,52355;23,73678;23,10627;1,46365;10,80353
10;Delfzijl;0;1;Farmsum;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-18,06069;13,62799;23,38648;20,16951;1,27512;16,94751
10;Delfzijl;0;1;Farmsum;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-5,99475;15,34605;32,06134;14,55949;-2,29743;18,83803
10;Delfzijl;0;1;Farmsum;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;3,0321;15,08621;40,56934;10,87975;-,65304;25,6239
10;Delfzijl;0;1;Farmsum;2012;6; ; ; ; ;4; ; ; ;3; ; ;4; ;3;3;11,19256;13,91926;41,06517;21,25638;-,55613;26,53245
10;Delfzijl;0;2;Delfzijl-Noord;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-47,32047;4,04806;-12,9481;-4,55459;13,64804;-42,33765
10;Delfzijl;0;2;Delfzijl-Noord;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-40,329;7,06264;-20,3953;-9,09042;,21078;-36,18281
10;Delfzijl;0;2;Delfzijl-Noord;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-45,18234;-1,59804;-23,56552;-7,33225;-1,33484;-24,33008
10;Delfzijl;0;2;Delfzijl-Noord;2008;4; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-38,17314;4,51551;-37,63273;-13,79991;-,58675;-15,2635
10;Delfzijl;0;2;Delfzijl-Noord;2010;4; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-37,15993;13,05628;-23,40856;-8,70968;-,40774;-9,91081
10;Delfzijl;0;2;Delfzijl-Noord;2012;4; ; ; ; ;4; ; ; ;3; ; ;4; ;3;3;-34,12149;5,16713;-19,40168;-4,91676;,57323;-9,67581
10;Delfzijl;0;3;Delfzijl-West;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,23039;-11,77525;-24,44251;20,73427;-18,48531;3,51992
10;Delfzijl;0;3;Delfzijl-West;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,33506;25,7419;-24,76355;18,55887;20,12392;9,01756
10;Delfzijl;0;3;Delfzijl-West;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;9,60442;17,87412;-24,75287;26,66684;19,10315;10,8613
10;Delfzijl;0;3;Delfzijl-West;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,3711;22,10399;-24,77555;25,7987;22,29912;14,11163
10;Delfzijl;0;3;Delfzijl-West;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,37708;22,16353;-16,64549;23,19588;19,99201;15,01026
10;Delfzijl;0;3;Delfzijl-West;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;17,39435;21,26439;-16,05121;26,46761;16,12413;11,9399
10;Delfzijl;0;4;Fivelzigt;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,07209;9,61819;8,38697;26,30973;5,54804;16,42541
10;Delfzijl;0;4;Fivelzigt;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31,99149;7,40872;8,39827;25,95638;-20,46965;20,47247
10;Delfzijl;0;4;Fivelzigt;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;27,61339;1,4364;9,76652;19,28334;-20,46099;19,5279
10;Delfzijl;0;4;Fivelzigt;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;27,08006;-3,74326;23,55259;6,45018;-18,56226;22,32613
10;Delfzijl;0;4;Fivelzigt;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;22,74189;-6,28799;29,15568;4,81433;-18,54187;24,91711
10;Delfzijl;0;4;Fivelzigt;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;28,41346;-6,65876;28,57008;4,79444;-18,54323;25,22795
10;Delfzijl;0;5;Tuikwerd;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-33,19426;6,11813;1,49992;,77939;17,06445;1,57495
10;Delfzijl;0;5;Tuikwerd;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-19,48912;-1,1258;-3,06495;-1,45627;-20,33308;7,50327
10;Delfzijl;0;5;Tuikwerd;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-29,32755;-9,22344;-3,93676;-7,16562;-20,74756;8,67777
10;Delfzijl;0;5;Tuikwerd;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-24,67841;-7,46028;22,64885;-12,53563;-20,77299;11,14516
10;Delfzijl;0;5;Tuikwerd;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-35,16442;-6,32803;22,62052;-16,41408;-20,36147;14,4248
10;Delfzijl;0;5;Tuikwerd;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-28,48764;-6,04049;15,82543;-14,26607;-20,08075;13,78539
10;Delfzijl;1;3;Meedhuizen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,84857;-3,9014;-4,76784;30,60189;-16,36043;38,78283
10;Delfzijl;1;3;Meedhuizen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,57714;13,27453;-10,39794;36,45742;-14,48465;35,69079
10;Delfzijl;1;3;Meedhuizen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,15356;16,96809;-7,89776;39,5024;-14,23992;38,16317
