FID,fid_bps_ba,id,et_id,fid_bps__1,id_1,et_id_1,etp_type,oid_,fid_2,cnt_fid_2,min_zcoor,max_zcoor,ave_zcoor,near_fid,near_dist,ahn_med,near_regio,verf_ahn,verfh_klas,dist_klas,risc_klas,risc_kla_1,risico,risc_naam,se_anno_cad_data,gdb_geomattr_data,shape
blue_spots_overstromingsrisico.62,6,0,6,308,0,318,Original,297,308,176,0.543,1.072,0.7364,10975,16148.1942385,0.29,5741,0.25,4,10,14,14,1,very small,,,"LINESTRING (40327.53500000015 411707.5320000015, 40340.3200000003 411727.24500000104, 40365.89600000158 411762.8060000017, 40392.84899999946 411797.3110000007, 40420.86100000143 411830.95899999887, 40479.006999999285 411896.4549999982, 40569.35000000149 411992.438000001, 40657.80700000003 412081.80099999905)"
blue_spots_overstromingsrisico.63,6,0,6,309,0,319,Original,298,309,371,0.535,1.143,0.8402,10975,15652.3862399,0.29,6150,0.25,4,10,14,14,1,very small,,,"LINESTRING (40180.41800000146 411233.993999999, 40198.81899999827 411339.1330000013, 40217.96799999848 411436.40399999917, 40229.300999999046 411482.91000000015, 40242.375 411527.78500000015, 40257.506999999285 411570.9549999982, 40274.890000000596 411612.4120000005, 40294.56799999997 411652.20600000024, 40316.447000000626 411690.4360000007, 40327.53500000015 411707.5320000015)"
blue_spots_overstromingsrisico.64,6,0,6,310,0,320,Original,299,310,231,0.678,2.634,1.1521,10975,15153.2924774,0.29,6427,0.39,4,10,14,14,1,very small,,,"LINESTRING (40057.42399999872 410749.92599999905, 40085.81799999997 410838.4519999996, 40114.44399999827 410934.8969999999, 40127.70199999958 410983.95899999887, 40140.12299999967 411033.73699999973, 40162.291999999434 411135.22300000116, 40172.11400000006 411186.5480000004, 40180.41800000146 411233.993999999)"
blue_spots_overstromingsrisico.65,6,0,6,311,0,321,Original,300,311,164,2.565,9.303,6.0717,10975,14653.5041891,0.4,6711,2.17,2,10,12,12,1,very small,,,"LINESTRING (39918.73000000045 410269.7580000013, 39935.22500000149 410340.55099999905, 39948.53000000119 410392.006000001, 39977.267999999225 410494.62900000066, 40007.96900000051 410595.73099999875, 40057.42399999872 410749.92599999905)"
blue_spots_overstromingsrisico.66,6,0,6,312,0,322,Original,301,312,260,9.258,12.249,11.4423,10975,14160.4356084,-9.53,7032,18.79,1,10,11,11,1,very small,,,"LINESTRING (39853.28500000015 409774.73000000045, 39854.95600000024 409805.83999999985, 39863.65500000119 409920.1739999987, 39875.54899999872 410029.3729999997, 39882.92300000042 410082.3660000004, 39891.324999999255 410134.59099999815, 39911.27400000021 410237.76000000164, 39918.73000000045 410269.7580000013)"
blue_spots_overstromingsrisico.67,6,0,6,313,0,323,Original,302,313,108,11.82,12.225,12.0092,10975,13677.1759223,-9.53,7315,21.35,1,10,11,11,1,very small,,,"LINESTRING (39834.289000000805 409275.1070000008, 39843.528000000864 409563.1090000011, 39848.54300000146 409686.44999999925, 39853.28500000015 409774.73000000045)"
blue_spots_overstromingsrisico.68,6,0,6,314,0,324,Original,303,314,73,11.912,12.294,12.1002,10975,13194.5359279,-9.53,6952,21.44,1,10,11,11,1,very small,,,"LINESTRING (39812.85300000012 408775.61300000176, 39815.30799999833 408806.38699999824, 39822.392000000924 408931.813000001, 39827.31599999964 409057.72300000116, 39834.289000000805 409275.1070000008)"
blue_spots_overstromingsrisico.69,6,0,6,315,0,325,Original,304,315,149,11.766,12.208,12.0241,10975,12699.153215,1.79,6459,9.98,1,10,11,11,1,very small,,,"LINESTRING (39709.95300000161 408288.1939999983, 39717.29399999976 408307.4789999984, 39739.02100000158 408371.48099999875, 39757.52199999988 408434.2509999983, 39772.97800000012 408496.3040000014, 39785.65100000054 408558.0610000007, 39795.86199999973 408619.8220000006, 39803.96599999815 408681.76300000027, 39810.32800000161 408743.9530000016, 39812.85300000012 408775.61300000176)"
blue_spots_overstromingsrisico.70,6,0,6,316,0,1061,Original,305,316,836,3.984,12.221,8.6692,10975,10744.9055322,4.42,4494,-0.44,6,10,16,16,3,moderate,,,"LINESTRING (38751.94099999964 406538.68299999833, 38986.60500000045 406980.1950000003)"
blue_spots_overstromingsrisico.71,6,0,6,429,0,462,Original,417,429,229,0.842,1.414,1.0741,10975,16601.8578431,1.91,5301,-1.07,6,10,16,16,3,moderate,,,"LINESTRING (40657.80700000003 412081.80099999905, 40663.15599999949 412087.2039999999, 40728.70100000128 412149.38800000027, 40762.79300000146 412180.06700000167, 40834.57299999893 412240.7329999991, 40912.57999999821 412301.2529999986, 40998.153000000864 412362.9439999983, 41045.97700000182 412395.72199999914)"
blue_spots_overstromingsrisico.72,6,0,6,508,0,552,Original,493,508,148,0.67,2.645,1.2288,10975,17018.4963371,0.28,4851,0.39,4,10,14,14,1,very small,,,"LINESTRING (41045.97700000182 412395.72199999914, 41091.289000000805 412426.7800000012, 41338.94000000134 412592.0769999996, 41432.30600000173 412656.62000000104, 41459.69099999964 412676.45600000024)"
blue_spots_overstromingsrisico.73,6,0,6,620,0,681,Original,600,620,197,-0.085,0.742,0.2997,10975,17416.4234426,0.28,4484,-0.37,6,10,16,16,3,moderate,,,"LINESTRING (41459.69099999964 412676.45600000024, 41475.83799999952 412688.15199999884, 41516.94200000167 412719.3200000003, 41555.515000000596 412750.3260000013, 41591.550000000745 412781.4290000014, 41625.10599999875 412812.9079999998, 41656.28599999845 412845.02899999917, 41685.22899999842 412878.01300000027, 41712.107999999076 412912.01000000164, 41737.142000000924 412947.0789999999, 41760.61699999869 412983.1790000014, 41782.90700000152 413020.1649999991, 41794.86600000039 413041.0390000008)"
blue_spots_overstromingsrisico.74,6,0,6,748,0,824,Original,727,748,431,-0.877,0.21,-0.5053,10975,17871.6393443,-1.21,4129,0.33,4,10,14,14,1,very small,,,"LINESTRING (41794.86600000039 413041.0390000008, 41847.81599999964 413133.4609999992, 41870.89799999818 413170.5709999986, 41895.811000000685 413206.46400000155, 41923.14699999988 413240.54300000146, 41953.375 413272.2039999999, 41986.79899999872 413300.86499999836, 42023.53500000015 413326, 42063.515000000596 413347.17599999905, 42106.504000000656 413364.0879999995, 42143.778999999166 413374.30099999905)"
blue_spots_overstromingsrisico.154,8,0,8,3564,0,4147,Original,3524,3564,238,-0.785,0.178,-0.3008,5408,3586.61808229,-1.34,4508,0.55,4,20,24,24,2,small,,,"LINESTRING (101772.29899999872 428155.01099999994, 101664.51999999955 428308.8299999982, 101604.51399999857 428400.7960000001, 101571.94999999925 428453.4200000018, 101537.54199999943 428510.73000000045, 101500.53200000152 428574.3920000009)"
blue_spots_overstromingsrisico.75,6,0,6,849,0,945,Original,827,849,131,-0.693,-0.37,-0.5049,10975,18304.3444009,-1.21,3632,0.52,4,10,14,14,1,very small,,,"LINESTRING (42143.778999999166 413374.30099999905, 42152.13699999824 413376.59099999815, 42199.96499999985 413384.7250000015, 42249.50299999863 413388.7280000001, 42300.27499999851 413389.0309999995, 42351.85300000012 413386.23900000006, 42403.892999999225 413381.08999999985, 42560.925000000745 413359.86499999836, 42613.54699999839 413353.61199999973, 42640.3909999989 413351.2580000013)"
blue_spots_overstromingsrisico.76,6,0,6,943,0,1059,Original,918,943,167,-0.619,-0.304,-0.4648,10975,18461.854,-1.21,3140,0.59,4,10,14,14,1,very small,,,"LINESTRING (42640.3909999989 413351.2580000013, 42666.57999999821 413348.9620000012, 42720.333000000566 413346.4609999992, 42775.18400000036 413346.5150000006, 42831.550999999046 413349.40100000054, 42889.87000000104 413355.26399999857, 42950.56300000101 413364.1400000006, 43014.015000000596 413375.9679999985, 43080.5540000014 413390.6090000011, 43134.73900000006 413403.99500000104)"
blue_spots_overstromingsrisico.77,6,0,6,944,0,1060,Original,919,944,227,9.643,12.235,11.6915,10975,11234.7084688,-17.53,4986,27.17,1,10,11,11,1,very small,,,"LINESTRING (38986.60500000045 406980.1950000003, 38998.97800000012 407003.47300000116, 39128.892000000924 407195.3969999999, 39202.971999999136 407288.7039999999, 39252.43100000173 407355.9820000008, 39272.822000000626 407389.506000001)"
blue_spots_overstromingsrisico.78,6,0,6,1037,0,1168,Original,1012,1037,84,-0.533,-0.383,-0.4552,15621,18352.1875133,-1.01,2670,0.48,4,10,14,14,1,very small,,,"LINESTRING (43134.73900000006 413403.99500000104, 43150.43499999866 413407.8720000014, 43223.83799999952 413427.5300000012, 43381.68400000036 413473.1070000008, 43555.175000000745 413525.84800000116, 43614.77299999818 413544.2820000015)"
blue_spots_overstromingsrisico.79,6,0,6,1038,0,1169,Original,1013,1038,73,12.009,12.222,12.1141,10975,11709.9398057,-17.53,5465,29.54,1,10,11,11,1,very small,,,"LINESTRING (39272.822000000626 407389.506000001, 39292.18100000173 407421.33300000057, 39329.05200000107 407490.2320000008, 39366.05200000107 407563.0379999988, 39501.94399999827 407833.7829999998)"
blue_spots_overstromingsrisico.80,6,0,6,1123,0,1268,Original,1098,1123,103,-0.486,-0.311,-0.3954,15621,17905.2848443,-1.01,2216,0.52,4,10,14,14,1,very small,,,"LINESTRING (43614.77299999818 413544.2820000015, 43852.903000000864 413617.9389999993, 43966.67100000009 413652.49599999934, 44090.914999999106 413688.938000001, 44093.19099999964 413689.563000001)"
blue_spots_overstromingsrisico.81,6,0,6,1125,0,1270,Original,1100,1125,99,11.953,12.238,12.111,10975,12202.7428959,1.79,5961,10.16,1,10,11,11,1,very small,,,"LINESTRING (39501.94399999827 407833.7829999998, 39523.03400000185 407875.8020000011, 39598.208000000566 408029.6409999989, 39632.48699999973 408103.01000000164, 39663.93400000036 408173.66000000015, 39692.25499999896 408241.7019999996, 39709.95300000161 408288.1939999983)"
blue_spots_overstromingsrisico.82,6,0,6,1207,0,1368,Original,1181,1207,100,-0.64,-0.338,-0.438,15621,17477.2227736,-1.19,1770,0.55,4,10,14,14,1,very small,,,"LINESTRING (44093.19099999964 413689.563000001, 44228.75 413726.7879999988, 44388.23699999973 413765.6279999986, 44579.71499999985 413803.9459999986)"
blue_spots_overstromingsrisico.83,6,0,6,1295,0,1468,Original,1268,1295,109,-0.611,-0.144,-0.3944,15621,17074.1396182,-1.19,1339,0.58,4,10,14,14,1,very small,,,"LINESTRING (44579.71499999985 413803.9459999986, 44596.27199999988 413807.26000000164, 44929.699999999255 413860.9600000009, 45073.6090000011 413881.6559999995)"
blue_spots_overstromingsrisico.84,6,0,6,1383,0,1567,Original,1355,1383,167,-0.618,-0.149,-0.4261,15621,16678.407816,-1.17,934,0.55,4,10,14,14,1,very small,,,"LINESTRING (45073.6090000011 413881.6559999995, 45571.00299999863 413953.18400000036)"
blue_spots_overstromingsrisico.85,7,0,7,44,0,46,Original,36,44,69,1.475,1.793,1.6097,10977,10732.0106924,1.15,3260,0.33,4,10,14,14,1,very small,,,"LINESTRING (27996.46499999985 374479.8590000011, 28163.7490000017 374212.8909999989, 28244.39400000125 374086.4070000015, 28263.576999999583 374057.1979999989)"
blue_spots_overstromingsrisico.86,7,0,7,45,0,47,Original,37,45,140,1.425,2.974,1.9922,10977,11115.6552857,1.24,3671,0.19,5,10,15,15,2,small,,,"LINESTRING (28263.576999999583 374057.1979999989, 28317.462000001222 373975.15199999884, 28384.947000000626 373876.6499999985, 28448.48699999973 373788.6700000018, 28509.37200000137 373709.1860000007, 28555.92399999872 373651.93299999833)"
blue_spots_overstromingsrisico.87,7,0,7,46,0,48,Original,38,46,70,1.416,2.025,1.7448,10977,11488.6515163,1.24,4086,0.18,5,10,15,15,2,small,,,"LINESTRING (28555.92399999872 373651.93299999833, 28568.537000000477 373636.4210000001, 28626.596000000834 373568.9059999995, 28683.892000000924 373505.5229999982, 28740.574999999255 373445.51300000027, 28796.677000001073 373388.4279999994, 28852.20600000024 373334.03599999845, 28899.662999998778 373289.3209999986)"
blue_spots_overstromingsrisico.88,7,0,7,47,0,49,Original,39,47,174,1.839,2.463,2.0871,10977,11825.3585541,1.24,4189,0.6,4,10,14,14,1,very small,,,"LINESTRING (28899.662999998778 373289.3209999986, 28907.21499999985 373282.20600000024, 28961.855000000447 373232.7950000018, 29016.397999998182 373185.5709999986, 29071.20699999854 373140.1799999997, 29126.677999999374 373096.1730000004, 29183.144999999553 373053.0720000006, 29288.752000000328 372975.8960000016)"
blue_spots_overstromingsrisico.89,7,0,7,48,0,50,Original,40,48,98,1.852,2.051,1.9382,10977,12122.9507966,1.51,4144,0.34,4,10,14,14,1,very small,,,"LINESTRING (29288.752000000328 372975.8960000016, 29299.570000000298 372967.98999999836, 29536.633999999613 372798.61100000143, 29592.68299999833 372756.69099999964, 29645.929999999702 372714.92500000075, 29690.061999998987 372677.94000000134)"
blue_spots_overstromingsrisico.90,7,0,7,49,0,51,Original,41,49,203,1.767,2.41,2.0587,10977,12418.1445668,1.51,4146,0.26,4,10,14,14,1,very small,,,"LINESTRING (29690.061999998987 372677.94000000134, 29695.846000000834 372673.0920000002, 29742.107999999076 372630.8599999994, 29784.60300000012 372587.8429999985, 29823.40799999982 372543.6790000014, 29858.7509999983 372498.0929999985, 29890.97599999979 372450.95600000024, 29920.495999999344 372402.2870000005, 29947.756999999285 372352.2410000004, 29973.210000000894 372301.05799999833, 29983.57899999991 372278.63899999857)"
blue_spots_overstromingsrisico.91,7,0,7,50,0,52,Original,42,50,112,1.605,1.9177,1.7137,10977,12823.4811285,1.24,4305,0.36,4,10,14,14,1,very small,,,"LINESTRING (29983.57899999991 372278.63899999857, 29997.28299999982 372249.01000000164, 30042.76900000125 372143.2820000015, 30175.43299999833 371816.9600000009)"
blue_spots_overstromingsrisico.92,7,0,7,51,0,53,Original,43,51,501,1.808,2.336,2.1728,10977,13292.2519384,1.24,4614,0.57,4,10,14,14,1,very small,,,"LINESTRING (30175.43299999833 371816.9600000009, 30195.252000000328 371768.2100000009, 30260.166999999434 371613.1020000018, 30303.10599999875 371517.8189999983, 30324.574999999255 371473.87900000066, 30346.13800000027 371432.86499999836, 30367.88599999994 371394.9970000014, 30387.109999999404 371364.78500000015)"
blue_spots_overstromingsrisico.93,7,0,7,52,0,54,Original,44,52,201,1.867,2.29,2.0967,10977,13754.8900707,1.24,4938,0.63,4,10,14,14,1,very small,,,"LINESTRING (30387.109999999404 371364.78500000015, 30389.914999999106 371360.375, 30412.329999998212 371328.9780000001, 30435.234999999404 371300.6799999997, 30458.73699999973 371275.28400000185, 30482.9459999986 371252.55099999905, 30507.97899999842 371232.23900000006, 30533.96499999985 371214.1259999983, 30561.052000001073 371198.0300000012, 30589.412000000477 371183.8110000007, 30619.243000000715 371171.3740000017, 30650.769999999553 371160.65100000054, 30684.22500000149 371151.59800000116, 30719.83199999854 371144.1739999987, 30757.76900000125 371138.3350000009, 30798.13800000027 371134.0170000009, 30807.31500000134 371133.3990000002)"
blue_spots_overstromingsrisico.94,7,0,7,53,0,55,Original,45,53,138,1.684,3.849,2.6876,10979,6753.93333275,0.99,23,0.69,4,10,14,14,1,very small,,,"LINESTRING (38281.40900000185 370975.006000001, 38318.732999999076 370960.19099999964, 38389.66000000015 370933.5859999992, 38462.18200000003 370908.01099999994, 38536.27100000158 370883.49500000104, 38611.76399999857 370860.03500000015, 38688.36600000039 370837.6099999994, 38756.09400000051 370818.84099999815)"
blue_spots_overstromingsrisico.95,7,0,7,54,0,56,Original,46,54,282,1.353,1.786,1.5954,10979,6314.0377608,0.63,496,0.72,4,10,14,14,1,very small,,,"LINESTRING (38756.09400000051 370818.84099999815, 38765.68100000173 370816.18400000036, 38920.56599999964 370776.188000001, 39147.06199999899 370722.6490000002, 39242.10300000012 370701.58100000024)"
blue_spots_overstromingsrisico.96,7,0,7,55,0,57,Original,47,55,158,1.531,2.765,1.9141,10979,5878.0163054,0.63,96,0.9,3,10,13,13,1,very small,,,"LINESTRING (39242.10300000012 370701.58100000024, 39362.870999999344 370674.80999999866, 39730.61699999869 370595.0309999995)"
blue_spots_overstromingsrisico.97,7,0,7,56,0,58,Original,48,56,165,1.82,4.217,2.9602,10979,5452.68193799,0.63,0,1.19,3,10,13,13,1,very small,,,"LINESTRING (39730.61699999869 370595.0309999995, 40219.2509999983 370489.02600000054)"
blue_spots_overstromingsrisico.98,7,0,7,57,0,59,Original,49,57,79,1.791,1.987,1.8951,10979,5016.20898129,1.22,234,0.57,4,10,14,14,1,very small,,,"LINESTRING (40219.2509999983 370489.02600000054, 40572.2509999983 370412.4459999986, 40707.72399999946 370382.2899999991)"
blue_spots_overstromingsrisico.99,7,0,7,58,0,60,Original,50,58,105,1.701,2.031,1.8199,10979,4599.69046931,1.22,397,0.48,4,20,24,24,2,small,,,"LINESTRING (40707.72399999946 370382.2899999991, 40786.96599999815 370364.6499999985, 40927.175000000745 370331.81799999997, 41066.03000000119 370296.6240000017, 41192.710000000894 370261.0850000009)"
blue_spots_overstromingsrisico.100,7,0,7,59,0,61,Original,51,59,109,1.465,1.776,1.5819,10979,4226.79576779,0.91,791,0.56,4,20,24,24,2,small,,,"LINESTRING (41192.710000000894 370261.0850000009, 41206.51099999994 370257.2129999995, 41351.05700000003 370212.48099999875, 41424.91299999878 370188.1860000007, 41574.01199999824 370136.74500000104, 41647.96200000122 370110.2120000012, 41667.006999999285 370103.1339999996)"
blue_spots_overstromingsrisico.101,7,0,7,60,0,62,Original,52,60,121,1.375,1.791,1.5602,10979,3901.55386532,0.91,882,0.46,4,20,24,24,2,small,,,"LINESTRING (41667.006999999285 370103.1339999996, 41790.67000000179 370057.17599999905, 41921.664999999106 370005.8350000009, 41981.72300000116 369981.02800000086, 42038.19000000134 369956.65100000054, 42091.48800000176 369932.4310000017, 42129.65700000152 369914.08300000057)"
blue_spots_overstromingsrisico.102,7,0,7,61,0,63,Original,53,61,122,1.756,2.923,2.2868,10979,3632.21980745,1.26,739,0.5,4,20,24,24,2,small,,,"LINESTRING (42129.65700000152 369914.08300000057, 42142.30200000107 369908.00400000066, 42191.482999999076 369882.95600000024, 42239.93299999833 369856.8770000003, 42337.89699999988 369800.313000001, 42388.61400000006 369769.438000001, 42494.89799999818 369702.4789999984, 42560.01900000125 369660.2039999999)"
blue_spots_overstromingsrisico.103,7,0,7,62,0,64,Original,54,62,461,2.846,3.319,3.0794,10979,3363.4255751,1.26,692,1.59,2,20,22,22,1,very small,,,"LINESTRING (42560.01900000125 369660.2039999999, 42664.70499999821 369592.24599999934, 42978.49799999967 369386.5720000006)"
