OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Area,Shape__Length
232,2017/08/25 15:01:23+00,G0606,Schiedam,bestaand,0,muur,4.623,283,,4.6226695,25.6782587681173
233,2021/12/24 09:46:06+00,G0606,Schiedam,bestaand,0,muur,47.926,283,,47.9264765,206.618386928893
234,2016/03/31 11:28:57+00,G0606,Schiedam,bestaand,0,muur,0.941,283,,0.941176,7.51027576236289
235,2016/03/31 11:28:57+00,G0606,Schiedam,bestaand,0,muur,12.189,283,,12.1886285,126.848024105908
236,2016/03/31 11:28:57+00,G0606,Schiedam,bestaand,0,muur,2.296,283,,2.296078,18.8606301006886
237,2021/11/01 09:23:39+00,G0606,Schiedam,bestaand,0,muur,16.698,283,,16.694740435,75.529830746912
238,2019/12/20 09:52:16+00,G0164,Hengelo (O),bestaand,0,muur,3.333,283,,3.332826,27.6257747092019
239,2016/04/12 11:26:10+00,G0164,Hengelo (O),bestaand,0,muur,0.855,283,,0.854566,3.59355697955041
240,2016/04/12 11:26:10+00,G0164,Hengelo (O),bestaand,0,muur,1.295,283,,1.295244,8.71839556417384
241,2017/05/12 16:06:39+00,W0663,Waterschap Vechtstromen,bestaand,0,kademuur,2.185,283,,2.185155,14.6548565855751
242,2016/04/15 09:28:06+00,G0164,Hengelo (O),bestaand,0,muur,1.238,283,,1.2377855,8.37570003718615
243,2016/01/06 12:27:12+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.428,283,,0.4282345,2.61921309440725
244,2016/01/06 12:27:29+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.207,283,,0.2069435,1.81943411180893
245,2016/01/06 12:27:14+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.089,283,,0.0894725,1.19654356974603
246,2016/01/06 12:27:29+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,1.138,283,,1.1382025,6.06169049865966
247,2016/01/06 12:26:58+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.284,283,,0.284237,2.17068210448099
248,2016/01/06 12:27:04+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.358,283,,0.3575955,2.59201437256452
249,2016/01/06 12:26:48+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,1.128,283,,1.127938,7.1438592122575
250,2016/01/06 12:27:04+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,1,283,,1.0004075,4.00236074096392
251,2016/01/06 12:27:03+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,1.904,283,,1.9037285,13.1485934551482
252,2016/01/06 12:26:58+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.199,283,,0.199473,1.78681284562801
253,2016/01/06 12:27:07+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,0.503,283,,0.5032995,2.83486113682915
254,2016/01/06 12:27:10+00,G0994,Valkenburg aan de Geul,bestaand,0,muur,7.83,283,,7.830372,27.0055629486846
255,2016/05/30 11:06:33+00,G0796,'s-Hertogenbosch,bestaand,0,muur,21.876,283,,21.874185285,141.122222315731
256,2020/03/24 15:56:57+00,G0599,Rotterdam,bestaand,0,kademuur,11883.172,283,,11883.1718125,2671.15080942809
257,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,kademuur,2422.385,283,,2422.384788,1368.67384343941
258,2014/07/16 18:31:10+00,G0599,Rotterdam,bestaand,0,muur,2.993,283,,2.99335,20.607919586426
259,2014/07/16 18:31:10+00,G0599,Rotterdam,bestaand,0,muur,2.99,283,,2.9904,20.5881692184495
260,2014/07/16 18:31:11+00,G0599,Rotterdam,bestaand,0,muur,3.04,283,,3.0395,20.596452758154
261,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,kademuur,131.412,283,,131.412274,344.730738898344
262,2014/07/16 18:31:10+00,G0599,Rotterdam,bestaand,0,muur,3.033,283,,3.03315,20.6048455123357
263,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,kademuur,8758.019,283,,8758.0191325,1964.45098411445
264,2014/09/19 14:49:39+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,2.567,283,,2.566742,25.2103835368744
265,2014/09/04 15:01:30+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,5.04,283,,5.040192,49.2519007810232
266,2014/09/25 15:09:03+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,6.981,283,,6.9810195,25.3803483670562
267,2014/10/15 10:22:04+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,73.225,283,,73.22472,388.400944274311
268,2014/10/01 14:44:11+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,21.929,283,,21.9291415,84.1179116390373
269,2014/10/15 08:41:20+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,30.132,283,,30.1317355,165.937671939809
270,2014/09/19 14:49:39+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,27.544,283,,27.543661,131.628290901931
271,2014/10/02 13:57:32+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,3.481,283,,3.4814045,9.13681353436212
272,2014/10/02 13:57:32+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,kademuur,9.108,283,,9.1081435,22.6705747144851
273,2020/02/19 09:20:28+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,3.704,283,,3.7042235,14.9930100247904
274,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,kademuur,79.877,283,,79.86822328,502.671935936904
275,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,muur,2.675,283,,2.675368,18.4235408129376
276,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,muur,2.298,283,,2.2976465,5.41587155811441
277,2017/09/19 13:22:06+00,G0080,Leeuwarden,bestaand,0,kademuur,3.702,283,,3.70290497,17.8653671001966
278,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,muur,3.156,283,,3.156368,22.4676286490914
279,2018/03/09 14:12:17+00,G0484,Alphen aan den Rijn,bestaand,0,muur,2.673,283,,2.6729775,28.5689235767858
280,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,muur,6.084,283,,6.084028,32.3060431799807
281,2018/03/09 14:12:17+00,G0484,Alphen aan den Rijn,bestaand,0,muur,14.389,283,,14.389485,144.3625402424
282,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,muur,14.668,283,,14.6676035,52.831377724555
283,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,muur,1.552,283,,1.552414,11.9436218881348
284,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,11.635,283,,11.6352385,70.7532540638759
285,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,muur,1.883,283,,1.88344,15.5514586723393
286,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,3.396,283,,3.3958825,20.0827242085013
287,2015/11/16 17:11:17+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,14.959,283,,14.9593485,93.6994197955449
288,2015/10/22 11:05:10+00,G0505,Dordrecht,bestaand,0,muur,12.871,283,,12.870835,65.0340666630413
289,2021/02/16 01:58:18+00,G0361,Alkmaar,bestaand,0,muur,1.569,283,,1.568574,15.3797162647021
290,2022/01/19 12:42:11+00,L0004,Prorail,bestaand,0,muur,6.176,283,,6.175918,34.8329798256856
291,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,1.774,283,,1.7738195,13.619545632967
292,2021/03/09 08:30:13+00,G0505,Dordrecht,bestaand,0,muur,1.067,283,,1.067408,8.79420750835616
293,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,0.865,283,,0.8650345,8.32701900834939
294,2022/09/19 09:46:21+00,G0505,Dordrecht,bestaand,0,muur,6.894,283,,6.894468,15.8827186614393
295,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,1.402,283,,1.4024115,11.2887772251367
296,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,4.92,283,,4.919803,31.1100885145503
297,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,0.373,283,,0.372959,4.04056561750343
298,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,1.385,283,,1.3853785,9.18176251137428
299,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,-1,muur,4.873,283,,4.872724,32.6021106834351
300,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,1.462,283,,1.4623005,10.3435063258549
301,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,1.391,283,,1.39067,9.87409130512404
302,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,1.302,283,,1.301991,10.5009458030613
303,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,1.268,283,,1.267765,9.05272195337065
304,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,7.037,283,,7.0367135,43.8059863478782
305,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,0.025,283,,0.0253735,0.960549541838174
306,2015/11/05 14:50:46+00,G0505,Dordrecht,bestaand,0,muur,1.475,283,,1.4751195,10.61617635403
307,2015/10/12 08:32:02+00,G0518,'s-Gravenhage,bestaand,0,kademuur,0.417,283,,0.416868,5.89318313361103
308,2015/10/12 08:31:55+00,G0518,'s-Gravenhage,bestaand,0,muur,78.322,283,,78.3221135,245.855874321279
309,2015/10/12 08:27:42+00,G0518,'s-Gravenhage,bestaand,0,kademuur,13.239,283,,13.2394215,24.0311179715072
310,2015/10/12 08:30:30+00,G0518,'s-Gravenhage,bestaand,0,kademuur,1.034,283,,1.033537,8.5973977246593
311,2015/10/12 08:25:16+00,G0518,'s-Gravenhage,bestaand,0,muur,39.923,283,,39.9229815,133.410201185377
312,2015/10/12 08:32:09+00,G0518,'s-Gravenhage,bestaand,0,muur,84.321,283,,84.321448,273.004631058928
313,2015/10/12 08:26:48+00,G0518,'s-Gravenhage,bestaand,0,kademuur,5.542,283,,5.542001,25.2194223609817
314,2015/11/20 10:30:47+00,G1742,Rijssen-Holten,bestaand,0,muur,27.555,283,,27.4823155,168.806759349736
315,2015/02/04 13:04:02+00,G1892,Zuidplas,bestaand,0,muur,7.077,283,,7.076689,44.9112960203884
316,2015/03/09 09:28:11+00,G1892,Zuidplas,bestaand,-1,muur,2.401,283,,2.401404,13.5900809314781
317,2015/01/15 15:32:40+00,G1892,Zuidplas,bestaand,0,muur,3.318,283,,3.3183185,33.5424701391714
318,2017/07/09 10:31:48+00,G0518,'s-Gravenhage,bestaand,0,kademuur,23.094,283,,23.093587,48.0606929020699
319,2015/10/12 08:27:52+00,G0518,'s-Gravenhage,bestaand,0,kademuur,0.971,283,,0.970912,13.7867067878597
320,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,0.967,283,,0.967428,6.81383142039534
321,2019/04/16 13:52:35+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,16.757,283,,16.7565665,129.172339287321
322,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,1.302,283,,1.3024825,8.92004174191489
323,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,muur,0.952,283,,0.9520825,9.93710958183844
324,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,24.697,283,,24.696588,160.547035582466
325,2018/10/03 11:18:25+00,G0502,Capelle aan den IJssel,bestaand,0,muur,12.542,283,,12.541948,43.9388272162687
326,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,muur,1.548,283,,1.5482055,11.0560043578082
327,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,kademuur,1.269,283,,1.269068,8.71736423222584
328,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,muur,2.42,283,,2.420054,15.0317174655122
329,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,muur,21.165,283,,21.164835,67.7849691292951
330,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,muur,1.688,283,,1.6876025,11.534210553852
331,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,muur,16.44,283,,16.4396065,103.861507306574
332,2015/11/11 16:41:48+00,G0502,Capelle aan den IJssel,bestaand,0,muur,8.545,283,,8.545252,32.9624544598083
333,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,muur,0.358,283,,0.358413,2.61912340953965
334,2015/11/06 08:29:42+00,G0505,Dordrecht,bestaand,0,kademuur,1.036,283,,1.036168,5.06418140212397
335,2015/05/12 14:58:06+00,G0362,Amstelveen,bestaand,0,muur,1.366,283,,1.3664585,11.3656560838618
336,2015/06/19 11:16:15+00,G0362,Amstelveen,bestaand,0,muur,1.672,283,,1.6723505,16.3568047440103
337,2019/05/03 11:33:59+00,G0363,Amsterdam,bestaand,0,muur,2.664,283,,2.6635125,27.7394883148208
338,2015/06/25 16:46:51+00,G0362,Amstelveen,bestaand,0,muur,14.672,283,,14.6715665,73.2959537720269
339,2021/04/21 16:36:16+00,G0268,Nijmegen,bestaand,0,muur,413.92,283,,414.19184715,1329.37409055467
340,2015/06/01 16:18:23+00,G0362,Amstelveen,bestaand,0,muur,25.489,283,,25.4886735,136.66578300715
341,2019/07/10 12:41:43+00,G0363,Amsterdam,bestaand,0,muur,4.869,283,,4.8687405,8.82506835662211
342,2019/05/09 13:00:36+00,G1658,Heeze-Leende,bestaand,0,muur,0.101,283,,0.100522,1.26830915978266
343,2019/05/09 13:00:36+00,G1658,Heeze-Leende,bestaand,0,muur,3.35,283,,3.349967,20.9600130668253
344,2021/11/23 10:35:16+00,G1658,Heeze-Leende,bestaand,0,muur,0.106,283,,0.105625,1.300230778974
345,2015/08/17 12:15:44+00,G0362,Amstelveen,bestaand,0,muur,8.524,283,,8.5239845,46.9760654895826
346,2015/09/02 08:50:23+00,G0362,Amstelveen,bestaand,0,muur,1.779,283,,1.779327,10.8829500094913
347,2019/05/09 13:00:36+00,G1658,Heeze-Leende,bestaand,0,muur,0.102,283,,0.102378,1.27986447412781
348,2015/05/12 12:56:27+00,G0362,Amstelveen,bestaand,1,muur,1.443,283,,1.443369,8.00938031105673
349,2015/11/10 14:36:46+00,G0362,Amstelveen,bestaand,0,muur,0.262,283,,0.26226,2.04926233643756
350,2015/10/26 12:37:36+00,G0362,Amstelveen,bestaand,1,muur,2.116,283,,2.1163685,21.5331190146012
351,2022/12/08 09:04:44+00,G1711,Echt-Susteren,bestaand,0,muur,0.133,283,,0.133281,1.46085604934426
352,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,kademuur,1363.578,283,,1363.582726975,1661.75094049275
353,2014/07/24 09:59:31+00,G0531,Hendrik-Ido-Ambacht,bestaand,0,muur,31.563,283,,31.563434,83.3662516381117
354,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,27.89,283,,27.8904255,183.085463482283
355,2016/06/17 07:39:02+00,G0546,Leiden,bestaand,0,kademuur,217.463,283,,217.4627105,804.987079675717
356,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,2.546,283,,2.546388,22.3157812278716
357,2015/09/11 14:28:24+00,G0546,Leiden,bestaand,0,muur,3.963,283,,3.9630795,8.70627949645154
358,2016/06/29 15:27:46+00,G0546,Leiden,bestaand,0,muur,4.762,283,,4.761598,12.7303340406327
359,2016/07/03 18:06:39+00,G0546,Leiden,bestaand,0,muur,10.4,283,,10.4002945,22.702991081399
360,2019/05/02 07:46:23+00,G0513,Gouda,bestaand,0,muur,1.175,283,,1.1746415,8.56387996045041
361,2022/03/31 10:18:55+00,G0546,Leiden,bestaand,0,muur,27.861,283,,27.8612295,111.768468887021
362,2019/02/27 12:03:28+00,G0546,Leiden,bestaand,0,muur,4.693,283,,4.6933105,17.1640745392257
363,2021/02/11 06:56:36+00,G0546,Leiden,bestaand,0,muur,0.378,283,,0.3775975,4.59878332217881
364,2017/05/30 22:57:07+00,G0546,Leiden,bestaand,0,kademuur,3.302,283,,3.302364,20.0955172875407
365,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,4.652,283,,4.6522445,27.1109760218072
366,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,0.5,283,,0.4999645,2.94904792218115
367,2015/09/17 17:04:56+00,G0546,Leiden,bestaand,0,muur,1.61,283,,1.6104605,8.59759918577311
368,2016/03/02 13:25:30+00,G0546,Leiden,bestaand,0,muur,2.26,283,,2.2597035,13.596049383141
369,2015/07/06 12:37:31+00,G0546,Leiden,bestaand,0,kademuur,74.008,283,,74.007944,290.889374962517
370,2015/09/11 14:28:24+00,G0546,Leiden,bestaand,0,muur,3.704,283,,3.7041105,8.50937761128694
371,2016/05/25 12:34:46+00,G0546,Leiden,bestaand,0,kademuur,3.443,283,,3.4427175,16.7981570477943
372,2015/09/11 14:28:24+00,G0546,Leiden,bestaand,0,muur,3.679,283,,3.679051,8.46282413412592
373,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,3.886,283,,3.886428,25.700973679651
374,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,0.277,283,,0.277293,3.02586860330511
375,2014/04/09 09:59:28+00,G0546,Leiden,bestaand,0,muur,0.306,283,,0.305672,2.58801307274171
376,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,0,muur,14.082,283,,14.081692,30.1573566209066
377,2015/09/11 14:28:24+00,G0546,Leiden,bestaand,0,muur,3.723,283,,3.723449,8.50939326099091
378,2016/06/29 15:27:46+00,G0546,Leiden,bestaand,0,muur,5.489,283,,5.489214,12.9380807066129
379,2014/04/09 09:59:28+00,G0546,Leiden,bestaand,0,muur,0.314,283,,0.3141785,2.60483196489737
380,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,kademuur,270.317,283,,270.317102,322.96113418315
381,2017/01/05 15:33:24+00,G0599,Rotterdam,bestaand,0,kademuur,86.377,283,,86.377049,289.889728945795
382,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,kademuur,90.26,283,,90.259892,645.690613041335
383,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,kademuur,19.069,283,,19.05865274,44.9388586527261
384,2014/03/26 13:49:50+00,G0599,Rotterdam,bestaand,0,kademuur,26.954,283,,26.9541925,91.0228056819312
385,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,0,muur,1.349,283,,1.3490715,14.819567287372
386,2017/05/04 07:30:00+00,G0599,Rotterdam,bestaand,0,kademuur,647.513,283,,647.5130565,1028.00396385596
387,2015/09/08 14:34:50+00,G1507,Horst aan de Maas,bestaand,0,muur,0.285,283,,0.28469,2.13789084781389
388,2015/09/08 14:34:50+00,G1507,Horst aan de Maas,bestaand,0,muur,2.177,283,,2.176898,16.9667184033725
389,2015/11/10 14:59:29+00,G0965,Simpelveld,bestaand,0,muur,0.258,283,,0.257556,2.03
390,2022/11/18 08:50:35+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,1.854,283,,1.854494,11.2963424800037
391,2015/11/10 14:59:29+00,G0965,Simpelveld,bestaand,0,muur,1.327,283,,1.3271865,4.60772623449321
392,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,0.852,283,,0.8523895,6.3234784542069
393,2017/04/18 16:39:11+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,kademuur,12.021,283,,12.020519,19.713286018119
394,2014/10/02 09:06:12+00,G0995,Lelystad,bestaand,0,muur,0.277,283,,0.2769185,2.37264019631879
395,2014/10/02 09:07:01+00,G0995,Lelystad,bestaand,0,muur,0.308,283,,0.3080935,2.61637273511852
396,2014/10/02 09:06:12+00,G0995,Lelystad,bestaand,0,muur,0.427,283,,0.427182,2.79927363104929
397,2014/10/02 09:07:01+00,G0995,Lelystad,bestaand,0,muur,0.272,283,,0.272444,2.35940862770079
398,2014/10/02 09:06:12+00,G0995,Lelystad,bestaand,0,muur,0.28,283,,0.2803405,2.41032094301056
399,2014/10/02 09:07:20+00,G0995,Lelystad,bestaand,0,muur,0.306,283,,0.306306,2.61312523092699
400,2014/10/02 09:02:56+00,G0995,Lelystad,bestaand,0,muur,0.271,283,,0.271474,2.35491102851998
401,2014/10/02 09:07:01+00,G0995,Lelystad,bestaand,0,muur,0.307,283,,0.306864,2.61429076461401
402,2014/10/02 09:07:01+00,G0995,Lelystad,bestaand,0,muur,0.307,283,,0.30691,2.61391445703818
403,2014/10/02 09:03:48+00,G0995,Lelystad,bestaand,0,muur,0.242,283,,0.242151,2.27325454169743
404,2014/10/02 09:02:56+00,G0995,Lelystad,bestaand,0,muur,0.242,283,,0.2418625,2.26074076575348
405,2014/10/02 09:02:56+00,G0995,Lelystad,bestaand,0,muur,0.268,283,,0.267936,2.34805121949282
406,2014/10/02 09:07:01+00,G0995,Lelystad,bestaand,0,muur,0.307,283,,0.30741,2.61456310839868
407,2014/10/02 09:06:12+00,G0995,Lelystad,bestaand,0,muur,0.272,283,,0.2720355,2.35854485780351
408,2014/10/02 09:06:12+00,G0995,Lelystad,bestaand,0,muur,0.26,283,,0.260134,2.33763136356293
409,2014/10/02 09:02:56+00,G0995,Lelystad,bestaand,0,muur,0.268,283,,0.26849,2.35214450117039
410,2014/10/02 09:08:17+00,G0995,Lelystad,bestaand,0,muur,0.302,283,,0.3023685,2.58196885064313
411,2015/01/19 11:10:40+00,G0599,Rotterdam,bestaand,0,muur,51.322,283,,51.3221725,205.882357659661
412,2015/11/16 15:41:28+00,G0599,Rotterdam,bestaand,0,muur,0.19,283,,0.189836,1.77485253285724
413,2017/07/14 13:08:28+00,G0599,Rotterdam,bestaand,1,muur,17.046,283,,17.046579015,90.7659842148712
414,2015/11/16 15:24:54+00,G0599,Rotterdam,bestaand,0,muur,0.317,283,,0.317041,2.77485063807056
415,2017/09/20 11:12:07+00,G0599,Rotterdam,bestaand,0,muur,89.225,283,,89.2254485,232.073037658442
416,2017/02/06 11:45:49+00,G0599,Rotterdam,bestaand,0,muur,34.718,283,,34.7175175,137.720932749255
417,2017/09/20 11:12:07+00,G0599,Rotterdam,bestaand,0,muur,164.057,283,,164.0566945,409.198674950429
418,2015/11/17 12:24:18+00,G0599,Rotterdam,bestaand,0,muur,0.328,283,,0.328325,2.81496130993077
419,2015/11/16 15:37:36+00,G0599,Rotterdam,bestaand,0,muur,0.155,283,,0.1547895,1.57466575697572
420,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.483,283,,1.483448,13.9188975096665
421,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.658,283,,0.658089,4.5167775253487
422,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,2.559,283,,2.558837,17.0949828469441
423,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.419,283,,1.418878,10.0121270202898
424,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,2.382,283,,2.382054,24.3050612862202
425,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.599,283,,1.5993465,16.5416807981019
426,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,2.533,283,,2.532593,23.502743735655
427,2017/08/08 14:51:15+00,G0344,Utrecht,bestaand,0,muur,1.384,283,,1.384326,14.055428773395
428,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.61,283,,1.6102885,15.0489234007542
429,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,26.984,283,,26.983698,206.963694543092
430,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,4.028,283,,4.027646,36.1348689259296
431,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.289,283,,0.288978,5.96428315113956
432,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,kademuur,0.617,283,,0.6172145,8.53578871798655
433,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.54,283,,0.5401865,10.078573741321
434,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.262,283,,1.26229,9.46621916275022
435,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,kademuur,0.363,283,,0.363441,4.0379395414267
436,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.444,283,,1.4443005,14.8422974806455
437,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.164,283,,1.1635445,12.0218632421358
438,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.861,283,,1.8614445,18.1482672585258
439,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,3.658,283,,3.6575195,33.7754799483371
440,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.797,283,,0.7968485,8.02324851259119
441,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.329,283,,1.328789,13.0661651736861
442,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,1.471,283,,1.470903,17.954472054521
443,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.247,283,,0.246969,3.13246673483785
444,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,51.941,283,,51.941395,68.7585252568365
445,2016/08/25 01:19:01+00,G0344,Utrecht,bestaand,0,kademuur,4.701,283,,4.7014865,26.8062084893016
446,2018/08/23 15:19:41+00,L0004,Prorail,bestaand,0,muur,1.543,283,,1.543205,8.75843981421459
447,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.183,283,,0.1834735,2.16840504433058
448,2015/05/08 00:00:00+00,G0344,Utrecht,bestaand,0,muur,0.887,283,,0.8873395,6.84846733209669
449,2020/09/04 14:47:59+00,G0344,Utrecht,bestaand,0,kademuur,0.807,283,,0.807015,4.27307939305803
450,2017/01/30 13:05:49+00,G0599,Rotterdam,bestaand,0,muur,2.743,283,,2.742657,17.9820288264869
451,2015/11/18 12:03:47+00,G0599,Rotterdam,bestaand,0,muur,46.826,283,,46.8255895,229.864069696812
