OBJECTID;EENHEID;LEGENDA;FORMATIE;LEGEND_KRT;EENHEID_TXT;SHAPE_LENGTH;SHAPE_AREA;COUNTER
634;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;476.5243147686;7332.9207185552;635
635;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;1252.018022268;53425.7212130909;636
636;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;7427.2466091977;1216539.267887;637
708;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;487.3111187219;18110.3075846946;709
709;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;213.3914892462;279.7328985697;710
710;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;639.8766705899;23955.955718275;711
711;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;8161.3515929521;1848843.08580638;712
712;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;28333.9227547591;8117864.94365949;713
561;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;2398.0116321468;240902.52307237;562
562;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;1252.1493318615;85359.3965974511;563
563;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;829.0238621854;26726.1772554016;564
564;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;409.2122626978;11419.2956509625;565
637;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;2067.1855946267;132091.312020223;638
638;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;402.0647273146;9117.865170129;639
639;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;810.6714120145;33483.2556899196;640
640;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;2800.450796887;269429.204616865;641
641;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;365.1746825728;5230.9100415789;642
642;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;1786.9114278927;96045.5389270474;643
643;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;693.0441146426;26862.0205926655;644
713;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;1499.1035207273;36623.5985972419;714
714;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;363.6687096491;7268.3633134213;715
715;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;1527.4058051267;119699.148610427;716
716;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;600.8751703316;26977.1268299162;717
565;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;1787.2095345069;73918.0664879998;566
566;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;282.2639583043;3767.4847809887;567
567;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;2273.2913218855;162216.566463215;568
644;16;Kaarteenheid 16: Laag van Den Haag, dikker dan 2 m, op Hollandveen Lp. op afz. van het Lp. van Zandvoort.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;16: Den Haag dikker dan 2 m op Hollandveen en Zandvoort;16;5401.5624912059;960335.468754251;645
645;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;2227.212829146;309215.678381488;646
717;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;784.670156153;17805.9514119411;718
718;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;2825.590529938;208831.69154912;719
719;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;8913.3822150644;583083.92972314;720
720;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;765.5262241526;34778.260863649;721
568;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;1798.5430306631;188866.118020566;569
569;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;1256.7179481347;80497.2814923001;570
646;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;2356.950650511;288449.887263108;647
647;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;4151.2735191322;555403.093306183;648
648;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;3817.8079777188;316332.382254538;649
649;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;2326.2456814269;238148.857496811;650
721;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;1299.1955605482;90182.1595381005;722
722;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;2504.6592493842;232244.92053986;723
723;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;2589.0489203266;247959.570032617;724
724;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;4279.4879479165;710551.895313715;725
725;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;5232.434638914;553282.298310294;726
570;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;1549.2002516562;107796.413552327;571
571;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;949.7620853994;50169.4524700354;572
572;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;29429.0947231131;4178137.25681805;573
573;12;Kaarteenheid 12: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;12: Wormer, top zand onder 5m - NAP;12;10700.2876857479;1456631.63161374;574
574;13;Kaarteenheid 13: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;13: Wormer/Rijswijk, top zand boven 5m - NAP;13;5858.3123835506;495285.890697651;575
575;13;Kaarteenheid 13: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;13: Wormer/Rijswijk, top zand boven 5m - NAP;13;8273.0620821496;137132.24653159;576
650;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;2484.6161950644;236610.811538441;651
651;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;2858.558103399;156911.1200357;652
652;17;Kaarteenheid 17: Laag van Voorburg, met eventueel een deklaag van de Laag van Den Haag, dunner dan 2 m.;Formatie van Naaldwijk, Laagpakket van Schoorl aan maaiveld.;17: Voorburg, evt deklaag Den Haag dunner dan 2 m;17;1420.8964236271;49327.1699324594;653
726;18;Kaarteenheid 18: Restant van afgegraven Hollandveen Lp. in de bouwvoor op Lp. van Walcheren op Hollandveen Lp. op Lp. van Wormer, waar de top van de zandafzettingen van het Lp. van Wormer ligt onder 5 m -NAP.;Formatie van Nieuwkoop, Hollandveen Laagpakket aan maaiveld of onder stadsophogingsdek (hoofdzakelijk zand).;18: rest afgegraven Hollandveen op Walcheren op Hollandveen op Wormer, top onder 5m - NAP;18;1226.6263608006;97017.6713063229;727
576;13;Kaarteenheid 13: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;13: Wormer/Rijswijk, top zand boven 5m - NAP;13;6074.8104772476;667694.45492687;577
577;13;Kaarteenheid 13: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;13: Wormer/Rijswijk, top zand boven 5m - NAP;13;1364.4001787284;42652.8797188974;578
578;13;Kaarteenheid 13: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;13: Wormer/Rijswijk, top zand boven 5m - NAP;13;1964.3812134777;128195.897481219;579
579;13;Kaarteenheid 13: Lp. van Wormer aan maaiveld, waar de top van de zandafzettingen van het Lp. van Wormer en/of de Laag van Rijswijk ligt boven 5 m -NAP.;Formatie van Naaldwijk, Laagpakket van Wormer aan maaiveld.;13: Wormer/Rijswijk, top zand boven 5m - NAP;13;1906.3746522877;36579.4256751402;580
