FID,vrt_code,vrtnaam,haven_vaar,meetpunt_b,meetpunt_e,trajectlen,ref_vlak,diepte_van,diepte_tot,kenmerk_id,id,se_anno_cad_data,gdb_geomattr_data,shape
diepte_vaarweg.377,231b,Larservaart,,7.136,10.347,,KP,-1.8,-1.6,,16474,,,"LINESTRING (52.48640000099999 5.502599998999983, 52.485599998 5.503499999999974, 52.47810000200002 5.513099997999973, 52.47569999799998 5.516100000999984, 52.47520000100002 5.516700000000014, 52.47230000000002 5.520399999000006, 52.47010000099999 5.52320000200001, 52.46460000100001 5.530200001000026, 52.46009999900002 5.5359000000000265, 52.45819999999998 5.538400002000003, 52.45459999899998 5.542899999999975, 52.45340000099998 5.544899999999984, 52.448500000000024 5.552900001000012, 52.44409999999999 5.560199997999973, 52.44319999999999 5.5615999999999985, 52.44279999999998 5.562100000999976, 52.442299999 5.562600002000011, 52.44150000100001 5.563200000999984, 52.440400001 5.563700002000019, 52.43780000100003 5.565200000999994, 52.436199999999985 5.566199998999991, 52.43580000100002 5.5665000010000085, 52.435299999999984 5.5668999999999755, 52.43439999999998 5.567799999999977, 52.43090000000001 5.571300000000008, 52.421899999999994 5.580100000000016, 52.41560000200002 5.58639999899998, 52.4153 5.5867000000000075, 52.414999998999974 5.587099998999975, 52.414799999000024 5.587200000999985, 52.41450000200001 5.587600000000009, 52.414199999999994 5.587900002000026, 52.41409999899997 5.588100000999987, 52.41389999900002 5.588199998999983, 52.413400002 5.588700000000017, 52.41319999799998 5.588799998000013, 52.412900001000025 5.588900000000024, 52.41259999900001 5.588900000000024, 52.411400001000004 5.588700000000017, 52.41099999800002 5.588599998999996)"
diepte_vaarweg.378,019a,Ruitenbroekkanaal,,0,0.585,,KP,-2,-2,,16487,,,"LINESTRING (52.85130000100003 7.081599998999991, 52.85130000100003 7.081799998999998, 52.85130000100003 7.081900001000008, 52.85130000100003 7.082100000000025, 52.85110000100002 7.082899999000006, 52.85110000100002 7.083199999999977, 52.851 7.083399999999983, 52.850900002 7.083799999000007, 52.85069999799998 7.084100001000024, 52.85049999900002 7.084399997999981, 52.850299999000015 7.084800001000019, 52.85009999900001 7.085099999000022, 52.849800001999995 7.085399999999993, 52.84949999999998 7.085900001000027, 52.84910000100001 7.086500000000001, 52.848900001000004 7.086900000000014, 52.84870000199999 7.087299998999981, 52.84849999800002 7.087600000000009, 52.84840000000003 7.087900002000026, 52.848299999000005 7.088399998999989)"
diepte_vaarweg.379,114b,Vaarwater benoorden eiland Middenplaat,,0,1.431,,MP,-3,-1.3,,15729,,,"LINESTRING (51.903399999999976 4.198199998999996, 51.90549999799998 4.196899998999982, 51.90700000200002 4.195500001000028, 51.907699998 4.194899998999972, 51.908100002000026 4.193799999000021, 51.90850000099999 4.191300001000002, 51.908799998000006 4.188099998999974, 51.90870000000001 4.18670000100002, 51.90630000099998 4.184099998000022)"
diepte_vaarweg.380,108c,Noord Hollandsch Diep,,0,5.892,,NAP,-8,-4.2,,15741,,,"LINESTRING (51.69339999900001 4.50279999899999, 51.6943 4.500700000999984, 51.69579999899997 4.498300001000018, 51.69760000000002 4.493700000999979, 51.69760000000002 4.493400000000008, 51.69889999899999 4.487799998000014, 51.70179999999999 4.477200001000028, 51.70809999900001 4.451200001000018, 51.708999999000014 4.442799999999977, 51.71009999900002 4.436199999999985, 51.710200000999976 4.435800001000018, 51.710200000999976 4.434799999000006, 51.7106 4.423500000999979)"
diepte_vaarweg.381,204a,"Haarlemmer Trekvaart, traject: Leiden - Warmonder Leede",,0,0.73,,KP,-1.5,-1.5,,15770,,,"LINESTRING (52.186799999000016 4.4910999979999815, 52.18609999900002 4.4910999979999815, 52.186000001000025 4.4910999979999815, 52.18490000100002 4.491199999999992, 52.184000000000026 4.490899999000021, 52.18180000000001 4.489599999000006, 52.181100000000015 4.488400001000002, 52.1807 4.488099999999974)"
diepte_vaarweg.382,037,Vaarweg van Het Deel langs Akkrum en Gorredijk naar de Drentsche Hoofdvaart,,54.964,57.044,,KP,-2.42,-2.42,,15787,,,"LINESTRING (52.945599999000024 6.403399999999976, 52.94530000200001 6.404199999000014, 52.94179999800002 6.414000000999977, 52.940699998000014 6.416999998999984, 52.939700000000016 6.419500001000017, 52.93860000000001 6.422499999000024, 52.937100000999976 6.42700000100001, 52.936000001000025 6.430100001000028, 52.935899999000014 6.430700000000002)"
diepte_vaarweg.383,244,Vaarweg Stolpen-Schagen-Kolhorn-Medemblik-IJsselmeer,,12.758,27.817,,KP,-1.8,-1.8,,15917,,,"LINESTRING (52.79109999899998 4.910500001000003, 52.79109999899998 4.9109999980000225, 52.791000000999986 4.914000000999977, 52.79120000099999 4.916099998999982, 52.79120000099999 4.917300001000001, 52.79140000000001 4.919599999000013, 52.79190000099999 4.921799998999973, 52.79439999900001 4.931299998999975, 52.796899999999994 4.940900001999978, 52.79940000200003 4.950599997999973, 52.801800001000004 4.960099999000022, 52.80530000099998 4.973700001999987, 52.807999998000014 4.984299998999973, 52.80939999999998 4.989700001000017, 52.801800001000004 4.998699999999985, 52.79589999799998 5.005600001999994, 52.79160000000002 5.01049999899999, 52.78029999900002 5.023699998999973, 52.778200001000016 5.026099998999996, 52.77360000099998 5.0315000009999835, 52.77299999799999 5.032499998999981, 52.77299999799999 5.035300001999985, 52.7731 5.059900001000017, 52.7731 5.087299998999981, 52.76969999800002 5.093600001000027, 52.769299999 5.094300002000011)"
diepte_vaarweg.384,134b1,Zijtak naar Nieuwland,,0,1.415,,KP,-2.2,-2.2,,15933,,,"LINESTRING (51.49749999900001 3.660199999999975, 51.497000001 3.6594000009999945, 51.496399999000005 3.6583999989999825, 51.495900000999995 3.6579000020000194, 51.49350000200002 3.6552999990000217, 51.492699999000024 3.6545999979999806, 51.49199999899997 3.6541000010000175, 51.491300002 3.6537999999999897, 51.49049999900001 3.653599999999983, 51.488400001 3.6533999999999764, 51.486099998999975 3.652899998999999)"
diepte_vaarweg.389,222,"Bullewijk, Waver, Winkel, Vinkeveensche Plassen, Geuzensloot, Angstel en Nieuwe Wetering",,3.285,4.692,,KP,-1.6,-1.6,,16022,,,"LINESTRING (52.279800002 4.926499999999976, 52.27969999999999 4.926300000000026, 52.279399997999974 4.926199999000005, 52.27890000100001 4.926100001000009, 52.27829999800002 4.925999998999998, 52.278099999000005 4.925999998999998, 52.27769999999998 4.926199999000005, 52.276999999 4.9266999999999825, 52.276900001 4.926800001000004, 52.27560000099999 4.9266999999999825, 52.275300000000016 4.926800001000004, 52.275199998000005 4.926899999, 52.27430000200002 4.927399999999977, 52.273800000999984 4.927700001999995, 52.27340000100003 4.927499997999973, 52.273300000000006 4.927399999999977, 52.2731 4.927299999000013, 52.27299999799999 4.927099999000006, 52.27259999900002 4.9266999999999825, 52.272399999000015 4.9266999999999825, 52.27230000100002 4.926800001000004, 52.27199999999999 4.927299999000013, 52.27189999799998 4.927499997999973, 52.271799999999985 4.927900001000012, 52.271600001000024 4.927999999000008, 52.27120000100001 4.928100001000018, 52.27069999999998 4.928399999000021, 52.27030000100001 4.9285999979999815, 52.26999999999998 4.929299999000023, 52.26969999800002 4.929499998999972, 52.269499999000004 4.929499998999972, 52.26909999899999 4.9295999999999935, 52.268899999999974 4.9295999999999935, 52.26859999800001 4.929499998999972, 52.268300001 4.929400000999976, 52.26850000000002 4.930399998999974, 52.26859999800001 4.931000002000019, 52.268700000000024 4.931899998000006, 52.26859999800001 4.93259999899999, 52.26850000000002 4.932999998000014, 52.26790000099999 4.9334999989999915, 52.26720000099999 4.933600001000002, 52.26660000200002 4.933800001000009, 52.26590000099998 4.934399999999982, 52.26489999900002 4.934599999, 52.2645 4.934799999000006, 52.264400002 4.935400001999994, 52.2645 4.936399999999992, 52.264800001000026 4.937600002000011, 52.26519999999999 4.939100000999986, 52.265600000000006 4.940099998999983, 52.266100000999984 4.942799999999977, 52.266100000999984 4.943500001000018, 52.26599999899997 4.943799999000021, 52.265600000000006 4.944200002000002, 52.26519999999999 4.944299999999998, 52.2645 4.943999997999981, 52.26399999900002 4.943799999000021, 52.26299999999998 4.942600001000017, 52.262200001999986 4.9418999999999755, 52.261500001 4.9418999999999755, 52.26110000199998 4.942200001000003, 52.261000000000024 4.942600001000017, 52.26089999800001 4.942799999999977, 52.260400000999994 4.9433999990000075, 52.25939999899998 4.944800000999976, 52.25880000000001 4.9457999989999735, 52.258699998 4.9465000000000146, 52.25849999899998 4.947700000999987, 52.258400000999984 4.948500000000024, 52.258099999000024 4.949599999999975, 52.25780000200001 4.950300001000016, 52.25739999899997 4.9506999999999834, 52.25719999900002 4.9514000010000245, 52.2568 4.9517999999999915, 52.25629999900002 4.951999999999998, 52.25539999799997 4.951499999000021, 52.254999999000006 4.951299999000014, 52.25490000100001 4.951200001000018)"
diepte_vaarweg.390,1159,Scheepswerf De Merwede,,0,0.393,,NAP,-4.5,-4.5,,16033,,,"LINESTRING (51.81839999900001 4.855099998000014, 51.8193 4.855399999999975, 51.81940000100002 4.855399999999975, 51.81989999899997 4.857099999000013, 51.819800000999976 4.859299998999973)"
diepte_vaarweg.391,141,"Zuid-Grevelingen, Grevelingen, Geul van Bommenede, Rede Brouwershaven",,1.158,1.484,,NAP,-5.1,-3.9,,16037,,,"LINESTRING (51.67260000099998 4.087400000999992, 51.67790000100001 4.0756999999999834, 51.68030000099998 4.071899998999982, 51.683299999999974 4.068599999000014, 51.68519999799997 4.065400001, 51.689100000999986 4.0545999999999935)"
diepte_vaarweg.392,018,A.G. Wildervanckkanaal,,0,9.308,,KP,-3.5,-3.5,,16085,,,"LINESTRING (53.16400000099998 6.892600000000016, 53.154499999999985 6.89530000100001, 53.152199998000015 6.895799997999973, 53.14050000200001 6.897199999999998, 53.125399999000024 6.89889999899998, 53.12319999900001 6.89889999899998, 53.121100001 6.89889999899998, 53.11899999899998 6.898800000999984, 53.11709999999999 6.898800000999984, 53.11529999999999 6.898600000999977, 53.113499999 6.8980999999999995, 53.11160000000001 6.897300001000019, 53.10980000000001 6.896200001000011, 53.108299999999986 6.894799999999975, 53.10640000199999 6.892700002000026, 53.10269999899998 6.888700001000018, 53.10049999900002 6.886300000999995, 53.09910000100001 6.884599998999988, 53.098299999000005 6.8839000020000185, 53.09760000199998 6.883200000999977, 53.09620000000001 6.882100001000026, 53.08760000000001 6.876499998999975, 53.08570000200001 6.875200000000007, 53.08529999899997 6.874899997999989, 53.084100001000024 6.8740999999999985)"
diepte_vaarweg.393,123,Kanaal Wessem-Nederweert,,2.7,16.1,,KP,-2.1,-2.1,,16114,,,"LINESTRING (51.165700000000015 5.8904, 51.166000000999986 5.889699999000015, 51.16719999899999 5.88549999899999, 51.169199999 5.879200000000026, 51.17089999799998 5.873599999000021, 51.1721 5.869700000000023, 51.172800000999985 5.867800000999978, 51.17430000000002 5.862700000000018, 51.175099999 5.860399998999981, 51.17550000199998 5.859000001000027, 51.17610000100001 5.856600001000004, 51.177099999000006 5.853200000000015, 51.177599999999984 5.852000002000011, 51.17810000100002 5.851199999000016, 51.18030000099998 5.848999999, 51.181899998000006 5.847399998000014, 51.18990000000002 5.839899998000021, 51.194499999000016 5.8355999999999995, 51.20149999900002 5.829000000000008, 51.20470000099999 5.826000001000011, 51.207100000000025 5.823699999999974, 51.21110000099998 5.819999999999993, 51.214499999 5.8168999999999755, 51.21940000000001 5.812199998999972, 51.22500000100001 5.807000000000016, 51.230700001 5.8016999999999825, 51.235199998999974 5.797499999000024, 51.242699999000024 5.790300000000002, 51.24489999899998 5.788400002000003, 51.24920000100002 5.7844000009999945, 51.25120000200002 5.782400000999985, 51.25569999999999 5.778200001000016, 51.25759999799999 5.776400000000024, 51.26339999999999 5.771000001999994, 51.26740000000001 5.767200000999992, 51.27279999899997 5.762099999999975, 51.274 5.761000000000024, 51.27479999899998 5.760200000999987, 51.275300000000016 5.759799998000005)"
diepte_vaarweg.394,794,Haatlandhaven,,0,0.957,,NAP,-3.85,-3.85,,16159,,,"LINESTRING (52.57649999900002 5.882300000999976, 52.57600000100001 5.881599999999992, 52.575300001000016 5.881099999000014, 52.572299998000005 5.876200002000019, 52.57160000099998 5.875700000999984, 52.57099999899998 5.87579999899998, 52.56969999900002 5.877300002000027)"
diepte_vaarweg.395,1042,Rijnhaven te Rotterdam,,0.17,1.142,,NAP,4.6,10.7,,16163,,,"LINESTRING (51.904399997999974 4.479499998999984, 51.90359999999998 4.481400001999987, 51.90329999800002 4.4821999999999775, 51.902899999 4.487199998999984, 51.90569999799999 4.4941000009999925)"
diepte_vaarweg.396,636,Voormalige Veerhaven te Oostmahorn,,0,0.47,,MP,-3.1,-3.1,,16168,,,"LINESTRING (53.378600000999995 6.170799999999986, 53.377999999 6.16429999799999, 53.37779999899999 6.163199997999982)"
diepte_vaarweg.397,240,Vaart van Edam naar Purmerend,,2.41,13.33,,KP,-2,-2,,14500,,,"LINESTRING (52.51909999899999 5.076099999000007, 52.51909999899999 5.0756999999999834, 52.518899999999974 5.075300001000016, 52.518700000000024 5.074799999999982, 52.516899998999975 5.071699998999975, 52.51599999899997 5.069800000999976, 52.515000000999976 5.065699998000014, 52.514400002 5.062899999000024, 52.51399999900002 5.061299997999981, 52.51359999900001 5.059099998000022, 52.51319999999998 5.058800001000009, 52.51309999799997 5.058400000999995, 52.51299999999998 5.057900000000018, 52.51260000100001 5.0545999999999935, 52.511799999000004 5.050900001000002, 52.511199999999974 5.047899998999981, 52.51110000199998 5.047499999000024, 52.51110000199998 5.046899999999994, 52.511000000000024 5.045699999000021, 52.511000000000024 5.04080000099998, 52.512400001 5.040199998999981, 52.51650000000001 5.034299998999984, 52.51880000199998 5.030799999999999, 52.519000000999995 5.030499997999982, 52.51940000100001 5.029699999999991, 52.52120000100001 5.027199998000015, 52.5222 5.025699998999983, 52.52230000100002 5.025400002000026, 52.523300000000006 5.021499999000014, 52.52389999899998 5.019600000000025, 52.52420000000001 5.018899999999974, 52.524700000999985 5.017700002000026, 52.525199998000005 5.016700000000014, 52.526099998999996 5.014699999000015, 52.526400000000024 5.014099999999985, 52.526700000999995 5.013099997999973, 52.52710000100001 5.011500001000002, 52.52769999999998 5.009500000999992, 52.527800001 5.009100000999979, 52.52769999999998 5.00849999899998, 52.527600001999986 5.0077, 52.52739999800002 5.005600001999994, 52.52710000100001 5.001699998999982, 52.526999999 5.001300000000015, 52.526900001 5.0009999979999975, 52.52679999899999 5.00079999899998, 52.52659999999997 5.000599998999974, 52.526000001 5.000200000000007, 52.52510000000001 5, 52.52340000100003 4.998300001000018, 52.52279999899997 4.997499999000013, 52.522500001000026 4.9970000010000035, 52.5222 4.996399999000005, 52.52199999999999 4.995900000999995, 52.52140000100002 4.994800000999987, 52.518399998999996 4.990099999999984, 52.51519999999999 4.9868000000000166, 52.514699999000015 4.985800002000019, 52.513900001000025 4.9842000009999765, 52.51289999900001 4.983100001000025, 52.511799999000004 4.982099999000013, 52.50970000000001 4.980500000999996, 52.50510000100002 4.974499999999978, 52.503800001 4.971400000000017, 52.503600000999995 4.9705000000000155, 52.504799999 4.967799999000022, 52.50490000100001 4.965799998000023, 52.50529999999998 4.964600001000008, 52.505499999999984 4.962800000000016, 52.507100001000026 4.957400001999986, 52.50800000100003 4.955200002000026, 52.508400000999984 4.953100000000006, 52.509000000000015 4.9514000010000245, 52.509199998999975 4.9514000010000245, 52.50950000099999 4.951299999000014, 52.510400000999994 4.9503999990000125, 52.51089999800001 4.949700001999986, 52.511599999 4.9483000000000175, 52.511799999000004 4.94799999899999, 52.512400001 4.94799999899999, 52.512699999000006 4.947500002000027)"
diepte_vaarweg.398,628,Zijkanaal E (Noordzeekanaal),,0,0.524,,KP,-5.5,-5.5,,14564,,,"LINESTRING (52.42550000199998 4.783300000999986, 52.429099999000016 4.7844000009999945, 52.42959999999999 4.7844000009999945, 52.43010000100003 4.784299998999984)"
diepte_vaarweg.399,134b,Zijkanaal naar Arnemuiden of Kanaal door de Oude Arne,,0.86,2.965,,KP,-2.9,-2.9,,14573,,,"LINESTRING (51.50629999900002 3.641100000999984, 51.503600000999995 3.645199998999999, 51.502200000000016 3.647199999999998, 51.500399999000024 3.6492000000000075, 51.49949999900002 3.6506999989999827, 51.499000002 3.6517000009999947, 51.49859999900002 3.652499999999975, 51.498500001000025 3.6530999990000055, 51.498399999000014 3.653599999999983, 51.498399999000014 3.6541999990000136, 51.498500001000025 3.6548000020000018, 51.49859999900002 3.6554000009999754, 51.49889999999999 3.656300000999977, 51.499000002 3.6569000000000074, 51.499000002 3.657499998999981, 51.499000002 3.658199998999976, 51.49889999999999 3.658599998999989, 51.498699999999985 3.658900000000017, 51.49819999900001 3.6594000009999945, 51.49799999999999 3.6598000000000184, 51.49749999900001 3.660199999999975, 51.4991 3.665199998999981, 51.499400001000026 3.66640000000001, 51.499600000999976 3.668000000999996, 51.49949999900002 3.669599999000013, 51.499299999000016 3.6707999999999856, 51.498699999999985 3.6728000009999846, 51.49859999900002 3.6735999989999755, 51.49879999799998 3.6757999989999917)"
