Gemeente,CBS Gemeentecode,Besluit,Besluitdatum,Bouwjaar,Status Pand,Status VBO,Gebruiksdoel,Wijknaam,CBS Wijknummer,Buurtnaam,CBS Buurtnummer,Straatnaam,Huisnummer,Huisnummertoevoeging,Extra adresaanduiding,Postcode,(Woon)plaats,X,Y,latitude,longitude,BAG Pand nummer,BAG Verblijfsobject nummer,BAG Adresnummer,GEOMETRIE
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,70,3606AK,Maarssen,131121.36,459864.19,5.038498,52.126473,0333100000014894,1904010000033196,1904200000033632,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,71,3606AK,Maarssen,131123.06,459863.13,5.038523,52.126463,0333100000014894,1904010000033197,1904200000033633,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,72,3606AK,Maarssen,131124.6,459862,5.038546,52.126453,0333100000014894,1904010000033198,1904200000033634,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,73,3606AK,Maarssen,131125.97,459861.03,5.038566,52.126445,0333100000014894,1904010000033199,1904200000033635,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,74,3606AK,Maarssen,131127.83,459860.14,5.038593,52.126437,0333100000014894,1904010000033200,1904200000033636,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,75,3606AK,Maarssen,131129.29,459859,5.038614,52.126427,0333100000014894,1904010000033201,1904200000033637,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,76,3606AK,Maarssen,131131.16,459857.87,5.038642,52.126417,0333100000014894,1904010000033202,1904200000033638,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,77,3606AK,Maarssen,131109.69,459871.96,5.038327,52.126542,0333100000014894,1904010000033203,1904200000033639,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,78,3606AK,Maarssen,131112.53,459871.23,5.038369,52.126536,0333100000014894,1904010000033204,1904200000033640,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,79,3606AK,Maarssen,131114.23,459870.5,5.038394,52.126529,0333100000014894,1904010000033205,1904200000033641,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,80,3606AK,Maarssen,131116.01,459869.77,5.03842,52.126523,0333100000014894,1904010000033206,1904200000033642,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,81,3606AK,Maarssen,131117.63,459868.96,5.038443,52.126516,0333100000014894,1904010000033207,1904200000033643,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
Stichtse Vecht,1904,BAG/AV-3333,20220206230000,1990,Pand in gebruik,Verblijfsobject gevormd,woonfunctie,Maarssenbroek,WK190412,Industrieterrein Maarssenbroek,BK19041202,Planetenbaan,20,,82,3606AK,Maarssen,131119.41,459868.32,5.038469,52.12651,0333100000014894,1904010000033208,1904200000033644,"POLYGON ((131100.15 459859.736,131114.434 459849.784,131115.753 459851.673,131119.574 459849.032,131119.361 459848.35,131119.387 459848.101,131119.465 459847.862,131119.59 459847.645,131119.758 459847.458,131119.961 459847.311,131120.19 459847.209,131120.436 459847.157,131120.686 459847.157,131120.932 459847.209,131121.161 459847.311,131121.364 459847.458,131121.532 459847.645,131121.657 459847.862,131121.735 459848.101,131121.761 459848.35,131121.743 459848.554,131123.064 459848.783,131123.234 459848.342,131123.561 459848.002,131123.994 459847.813,131124.466 459847.807,131124.905 459847.983,131125.241 459848.315,131125.423 459848.751,131125.446 459848.987,131125.359 459849.436,131125.11 459849.82,131124.935 459849.969,131127.628 459853.807,131129.47 459852.506,131139.413 459866.839,131138.181 459867.698,131130.796 459872.847,131122.929 459878.333,131121.602 459879.258,131120.14 459880.277,131116.55 459882.781,131116.284 459882.966,131103.567 459864.656,131100.15 459859.736))"
