FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1935.1414,19,-190,dieptepunt, ,,,POINT (182078.18409999833 518916.49980000034)
dieptepunten_1935.1415,21,-210,dieptepunt, ,,,POINT (183240.96020000055 519085.45010000095)
dieptepunten_1935.1416,41,-410,dieptepunt, ,,,POINT (157997.75710000098 513305.73959999904)
dieptepunten_1935.1417,46,-460,dieptepunt, ,,,POINT (159348.6383999996 512887.1565999985)
dieptepunten_1935.1418,46,-460,dieptepunt, ,,,POINT (157693.33320000023 511326.9840000011)
dieptepunten_1935.1419,45,-450,dieptepunt, ,,,POINT (161327.39350000024 512040.4774999991)
dieptepunten_1935.1420,44,-440,dieptepunt, ,,,POINT (161374.95980000123 510109.28830000013)
dieptepunten_1935.1421,48,-480,dieptepunt, ,,,POINT (159196.42639999837 510632.51689999923)
dieptepunten_1935.1422,47,-470,dieptepunt, ,,,POINT (156751.52149999887 509548.00670000166)
dieptepunten_1935.1423,48,-480,dieptepunt, ,,,POINT (157969.21719999984 509548.00670000166)
dieptepunten_1935.1424,47,-470,dieptepunt, ,,,POINT (159795.76080000028 509519.46730000153)
dieptepunten_1935.1425,45,-450,dieptepunt, ,,,POINT (161308.3669999987 508111.50620000064)
dieptepunten_1935.1426,47,-470,dieptepunt, ,,,POINT (159243.99230000004 508425.44370000064)
dieptepunten_1935.1427,47,-470,dieptepunt, ,,,POINT (156589.7965000011 507902.21499999985)
dieptepunten_1935.1428,46,-460,dieptepunt, ,,,POINT (155495.77290000021 506846.2446999997)
dieptepunten_1935.1429,44,-440,dieptepunt, ,,,POINT (161213.23490000144 506208.8568999991)
dieptepunten_1935.1430,38,-380,dieptepunt, ,,,POINT (164833.02519999817 504719.0822999999)
dieptepunten_1935.1431,43,-430,dieptepunt, ,,,POINT (161246.53130000085 504642.9765999988)
dieptepunten_1935.1432,43,-430,dieptepunt, ,,,POINT (163073.07440000027 506773.94409999996)
dieptepunten_1935.1433,43,-430,dieptepunt, ,,,POINT (164756.91950000077 507240.0929999985)
dieptepunten_1935.1434,47,-470,dieptepunt, ,,,POINT (163491.65740000084 509570.83889999986)
dieptepunten_1935.1435,40,-400,dieptepunt, ,,,POINT (163084.4904000014 513941.2243000008)
dieptepunten_1935.1436,43,-430,dieptepunt, ,,,POINT (161467.23860000074 513922.19779999927)
dieptepunten_1935.1437,42,-420,dieptepunt, ,,,POINT (159412.37680000067 515016.22150000185)
dieptepunten_1935.1438,44,-440,dieptepunt, ,,,POINT (160734.71869999915 514949.628800001)
dieptepunten_1935.1439,38,-380,dieptepunt, ,,,POINT (158166.1416000016 515158.9200000018)
dieptepunten_1935.1440,37,-370,dieptepunt, ,,,POINT (162903.73860000074 515016.22150000185)
dieptepunten_1935.1441,59,-590,dieptepunt, ,,,POINT (166609.1486000009 517776.01469999924)
dieptepunten_1935.1442,58,-580,dieptepunt, ,,,POINT (166485.4765000008 518965.1704999991)
dieptepunten_1935.1443,58,-580,dieptepunt, ,,,POINT (165733.92969999835 519117.3825000003)
dieptepunten_1935.1444,47,-470,dieptepunt, ,,,POINT (164611.36659999937 519126.8960000016)
dieptepunten_1935.1445,34,-340,dieptepunt, ,,,POINT (163155.8396999985 518518.0476000011)
dieptepunten_1935.1446,43,-430,dieptepunt, ,,,POINT (161890.57809999958 517309.8652999997)
dieptepunten_1935.1447,46,-460,dieptepunt, ,,,POINT (161538.58779999986 516187.30220000073)
dieptepunten_1935.1448,27,-270,dieptepunt, ,,,POINT (161433.94220000133 519859.41589999944)
dieptepunten_1935.1449,54,-540,dieptepunt, ,,,POINT (164050.08509999886 519602.5582999997)
dieptepunten_1935.1450,53,-530,dieptepunt, ,,,POINT (163897.87310000136 520268.4855000004)
dieptepunten_1935.1451,56,-560,dieptepunt, ,,,POINT (165591.2311999984 519811.84959999844)
dieptepunten_1935.1452,60,-600,dieptepunt, ,,,POINT (166628.17500000075 519792.8231000006)
dieptepunten_1935.1453,53,-530,dieptepunt, ,,,POINT (166390.3438999988 520915.3861999996)
dieptepunten_1935.1454,54,-540,dieptepunt, ,,,POINT (165372.42639999837 520715.6079000011)
dieptepunten_1935.1455,47,-470,dieptepunt, ,,,POINT (166618.66209999844 521638.3931999989)
dieptepunten_1935.1456,52,-520,dieptepunt, ,,,POINT (165524.6383999996 522228.2140999995)
dieptepunten_1935.1457,52,-520,dieptepunt, ,,,POINT (164306.94269999862 521942.81709999964)
dieptepunten_1935.1458,53,-530,dieptepunt, ,,,POINT (163507.8299999982 521219.81010000035)
dieptepunten_1935.1459,47,-470,dieptepunt, ,,,POINT (162175.97560000047 521467.1543000005)
dieptepunten_1935.1460,47,-470,dieptepunt, ,,,POINT (161909.60449999943 521933.30359999835)
dieptepunten_1935.1461,38,-380,dieptepunt, ,,,POINT (160603.43569999933 517509.6435999982)
dieptepunten_1935.1462,15,-150,dieptepunt, ,,,POINT (158481.98160000145 517471.5907000005)
dieptepunten_1935.1463,17,-170,dieptepunt, ,,,POINT (156465.17320000008 516948.3621000014)
dieptepunten_1935.1464,18,-180,dieptepunt, ,,,POINT (155979.9974000007 516995.9283999987)
dieptepunten_1935.1465,24,-240,dieptepunt, ,,,POINT (154943.0535000004 517043.4946999997)
dieptepunten_1935.1466,19,-190,dieptepunt, ,,,POINT (155456.7686999999 518166.05779999867)
dieptepunten_1935.1467,22,-220,dieptepunt, ,,,POINT (185387.62359999865 518767.4259000011)
dieptepunten_1935.1468,12,-120,dieptepunt, ,,,POINT (181621.0240000002 518270.5135000013)
dieptepunten_1935.1469,28,-280,dieptepunt, ,,,POINT (180378.7419999987 517614.5881999992)
dieptepunten_1935.1470,32,-320,dieptepunt, ,,,POINT (178669.36190000176 517674.2177999988)
dieptepunten_1935.1471,31,-310,dieptepunt, ,,,POINT (178371.21400000155 516541.2564999983)
dieptepunten_1935.1472,29,-290,dieptepunt, ,,,POINT (180269.42130000144 516551.1950000003)
dieptepunten_1935.1473,29,-290,dieptepunt, ,,,POINT (180011.02659999952 515130.02430000156)
dieptepunten_1935.1474,31,-310,dieptepunt, ,,,POINT (178271.83179999888 515378.48050000146)
dieptepunten_1935.1475,29,-290,dieptepunt, ,,,POINT (179056.9541000016 514046.7540999986)
dieptepunten_1935.1476,29,-290,dieptepunt, ,,,POINT (179196.08960000053 513440.52050000057)
dieptepunten_1935.1477,28,-280,dieptepunt, ,,,POINT (180040.8414000012 513370.9525000006)
dieptepunten_1935.1478,27,-270,dieptepunt, ,,,POINT (180915.4081000015 513867.8654000014)
dieptepunten_1935.1479,27,-270,dieptepunt, ,,,POINT (180855.77849999815 512874.0395999998)
dieptepunten_1935.1480,24,-240,dieptepunt, ,,,POINT (182435.9609999992 513341.1376999989)
dieptepunten_1935.1481,11,-110,dieptepunt, ,,,POINT (183747.8110000007 513251.6933999993)
dieptepunten_1935.1482,14,-140,dieptepunt, ,,,POINT (183668.3051000014 513768.48310000077)
dieptepunten_1935.1483,8,-80,dieptepunt, ,,,POINT (184314.29190000147 513341.1376999989)
dieptepunten_1935.1484,8,-80,dieptepunt, ,,,POINT (184344.10669999942 512844.22480000183)
dieptepunten_1935.1485,9,-90,dieptepunt, ,,,POINT (183608.67550000176 512556.0153999999)
dieptepunten_1935.1486,10,-100,dieptepunt, ,,,POINT (184642.25400000066 514116.3220999986)
dieptepunten_1935.1487,10,-100,dieptepunt, ,,,POINT (184990.09299999848 514603.29659999907)
dieptepunten_1935.1488,9,-90,dieptepunt, ,,,POINT (185705.64779999852 514354.83989999816)
dieptepunten_1935.1489,7,-70,dieptepunt, ,,,POINT (185805.03009999916 514722.5557000004)
dieptepunten_1935.1490,7,-70,dieptepunt, ,,,POINT (185496.94429999962 515676.6283)
dieptepunten_1935.1491,8,-80,dieptepunt, ,,,POINT (184622.377700001 515577.24549999833)
dieptepunten_1935.1492,9,-90,dieptepunt, ,,,POINT (184860.89600000158 516014.5287999995)
dieptepunten_1935.1493,10,-100,dieptepunt, ,,,POINT (184244.7239000015 516173.5412000008)
dieptepunten_1935.1494,19,-190,dieptepunt, ,,,POINT (182664.54089999944 515776.0106000006)
dieptepunten_1935.1495,17,-170,dieptepunt, ,,,POINT (181909.2333999984 515766.0727000013)
dieptepunten_1935.1496,19,-190,dieptepunt, ,,,POINT (182346.51669999957 516302.7382999994)
dieptepunten_1935.1497,14,-140,dieptepunt, ,,,POINT (183042.19519999996 516799.6512000002)
dieptepunten_1935.1498,18,-180,dieptepunt, ,,,POINT (183111.76260000095 517604.65029999986)
dieptepunten_1935.1499,20,-200,dieptepunt, ,,,POINT (183807.44060000032 517872.9829000011)
dieptepunten_1935.1500,18,-180,dieptepunt, ,,,POINT (185318.05559999868 517187.24329999834)
dieptepunten_1935.1501,18,-180,dieptepunt, ,,,POINT (186510.64649999887 516948.72509999946)
dieptepunten_1935.1502,8,-80,dieptepunt, ,,,POINT (186073.36320000142 515935.0229000002)
dieptepunten_1935.1503,8,-80,dieptepunt, ,,,POINT (186480.8317000009 515378.48050000146)
dieptepunten_1935.1504,7,-70,dieptepunt, ,,,POINT (187067.18890000135 515209.53020000085)
dieptepunten_1935.1505,24,-240,dieptepunt, ,,,POINT (184662.1308999993 520894.21290000156)
dieptepunten_1935.1506,23,-230,dieptepunt, ,,,POINT (183330.40410000086 519910.32559999824)
dieptepunten_1935.1507,24,-240,dieptepunt, ,,,POINT (184393.79780000076 519294.15359999985)
dieptepunten_1935.1508,23,-230,dieptepunt, ,,,POINT (185954.10399999842 519910.32559999824)
dieptepunten_1935.1509,24,-240,dieptepunt, ,,,POINT (186460.95529999956 520884.2749999985)
dieptepunten_1935.1510,27,-270,dieptepunt, ,,,POINT (188567.86560000107 520606.00349999964)
dieptepunten_1935.1511,23,-230,dieptepunt, ,,,POINT (187444.84270000085 519731.436900001)
dieptepunten_1935.1512,22,-220,dieptepunt, ,,,POINT (187921.87929999828 518031.9952000007)
dieptepunten_1935.1513,18,-180,dieptepunt, ,,,POINT (188001.3852000013 516749.9600000009)
dieptepunten_1935.1514,18,-180,dieptepunt, ,,,POINT (189273.48189999908 516521.3801999986)
dieptepunten_1935.1515,8,-80,dieptepunt, ,,,POINT (188776.56899999827 515736.2578999996)
dieptepunten_1935.1516,9,-90,dieptepunt, ,,,POINT (187782.74329999834 515616.99870000035)
dieptepunten_1935.1517,8,-80,dieptepunt, ,,,POINT (187931.81720000133 514931.2591999993)
dieptepunten_1935.1518,17,-170,dieptepunt, ,,,POINT (156607.87170000002 518166.05779999867)
dieptepunten_1935.1519,20,-200,dieptepunt, ,,,POINT (157635.30260000005 518147.0313999988)
dieptepunten_1935.1520,17,-170,dieptepunt, ,,,POINT (158719.81280000135 518099.46499999985)
dieptepunten_1935.1521,27,-270,dieptepunt, ,,,POINT (159880.42870000005 518537.07449999824)
dieptepunten_1935.1522,24,-240,dieptepunt, ,,,POINT (158891.0511999987 518803.44509999827)
dieptepunten_1935.1523,36,-360,dieptepunt, ,,,POINT (155570.9277999997 519897.46880000085)
dieptepunten_1935.1524,26,-260,dieptepunt, ,,,POINT (155951.45749999955 520097.24709999934)
dieptepunten_1935.1525,25,-250,dieptepunt, ,,,POINT (157302.3387000002 519745.2567999996)
dieptepunten_1935.1526,33,-330,dieptepunt, ,,,POINT (157102.5604000017 520649.01509999856)
dieptepunten_1935.1527,33,-330,dieptepunt, ,,,POINT (158025.34569999948 520610.96229999885)
dieptepunten_1935.1528,30,-300,dieptepunt, ,,,POINT (158520.03449999914 520696.58150000125)
dieptepunten_1935.1529,38,-380,dieptepunt, ,,,POINT (157692.38190000132 521314.9428000003)
dieptepunten_1935.1530,44,-440,dieptepunt, ,,,POINT (157054.9941000007 522361.3995999992)
dieptepunten_1935.1531,41,-410,dieptepunt, ,,,POINT (160127.77340000123 522313.8337999992)
dieptepunten_1935.1532,34,-340,dieptepunt, ,,,POINT (160489.27659999952 520449.2373000011)
dieptepunten_1935.1533,35,-350,dieptepunt, ,,,POINT (153961.2862999998 515248.34490000084)
dieptepunten_1935.1534,33,-330,dieptepunt, ,,,POINT (152477.21950000152 515324.45059999824)
dieptepunten_1935.1535,38,-380,dieptepunt, ,,,POINT (151839.8321999982 514258.9668999985)
dieptepunten_1935.1536,37,-370,dieptepunt, ,,,POINT (151649.567400001 513735.7382000014)
dieptepunten_1935.1537,37,-370,dieptepunt, ,,,POINT (149842.0502000004 513906.9765999988)
dieptepunten_1935.1538,39,-390,dieptepunt, ,,,POINT (148272.36419999972 513926.00349999964)
dieptepunten_1935.1539,38,-380,dieptepunt, ,,,POINT (150869.48110000044 514401.66589999944)
dieptepunten_1935.1540,36,-360,dieptepunt, ,,,POINT (148757.5399999991 515124.67229999974)
dieptepunten_1935.1541,33,-330,dieptepunt, ,,,POINT (149309.30810000002 515628.8746000007)
dieptepunten_1935.1542,32,-320,dieptepunt, ,,,POINT (150840.9411999993 515524.22890000045)
dieptepunten_1935.1543,32,-320,dieptepunt, ,,,POINT (151297.57710000128 515885.73220000044)
dieptepunten_1935.1544,37,-370,dieptepunt, ,,,POINT (147720.5960999988 516865.5967999995)
dieptepunten_1935.1545,34,-340,dieptepunt, ,,,POINT (149956.20930000022 517369.7989999987)
dieptepunten_1935.1546,30,-300,dieptepunt, ,,,POINT (153105.09380000085 516475.55359999835)
dieptepunten_1935.1547,29,-290,dieptepunt, ,,,POINT (154008.85269999877 516380.4208999984)
dieptepunten_1935.1548,28,-280,dieptepunt, ,,,POINT (153875.66710000113 517198.56060000136)
dieptepunten_1935.1549,28,-280,dieptepunt, ,,,POINT (151402.2228000015 517236.61349999905)
dieptepunten_1935.1550,35,-350,dieptepunt, ,,,POINT (153028.98809999973 517921.56709999964)
dieptepunten_1935.1551,34,-340,dieptepunt, ,,,POINT (150793.3748999983 517797.89499999955)
dieptepunten_1935.1552,36,-360,dieptepunt, ,,,POINT (150403.33179999888 518149.88529999927)
dieptepunten_1935.1553,29,-290,dieptepunt, ,,,POINT (148767.05299999937 518111.8324000016)
dieptepunten_1935.1554,18,-180,dieptepunt, ,,,POINT (148738.51359999925 519300.9882000014)
dieptepunten_1935.1555,38,-380,dieptepunt, ,,,POINT (151269.03720000014 519063.1570999995)
dieptepunten_1935.1556,24,-240,dieptepunt, ,,,POINT (152696.02419999987 518977.5379000008)
dieptepunten_1935.1557,36,-360,dieptepunt, ,,,POINT (151944.47789999843 519738.5976999998)
dieptepunten_1935.1558,22,-220,dieptepunt, ,,,POINT (154579.64719999954 518187.938099999)
dieptepunten_1935.1559,18,-180,dieptepunt, ,,,POINT (154560.62070000172 519814.70340000093)
dieptepunten_1935.1560,27,-270,dieptepunt, ,,,POINT (152448.6801000014 518387.7164000012)
dieptepunten_1935.1561,38,-380,dieptepunt, ,,,POINT (146853.93890000135 514030.64919999987)
dieptepunten_1935.1562,38,-380,dieptepunt, ,,,POINT (142696.64990000054 514002.10929999873)
dieptepunten_1935.1563,39,-390,dieptepunt, ,,,POINT (140527.62950000167 513811.8443999998)
dieptepunten_1935.1564,39,-390,dieptepunt, ,,,POINT (140727.40780000016 515115.15940000117)
dieptepunten_1935.1565,31,-310,dieptepunt, ,,,POINT (140822.54050000012 516133.0767999999)
dieptepunten_1935.1566,37,-370,dieptepunt, ,,,POINT (142687.13690000027 515695.46730000153)
dieptepunten_1935.1567,36,-360,dieptepunt, ,,,POINT (144761.02470000088 514601.44370000064)
dieptepunten_1935.1568,36,-360,dieptepunt, ,,,POINT (144789.5645999983 515733.5201999992)
dieptepunten_1935.1569,8,-80,dieptepunt, ,,,POINT (189720.70369999856 515378.48050000146)
dieptepunten_1935.1570,8,-80,dieptepunt, ,,,POINT (190466.07279999927 514802.06159999967)
dieptepunten_1935.1571,8,-80,dieptepunt, ,,,POINT (191390.33060000092 514643.0493000001)
dieptepunten_1935.1572,8,-80,dieptepunt, ,,,POINT (192066.13219999894 514752.37049999833)
dieptepunten_1935.1573,5,-50,dieptepunt, ,,,POINT (192473.60069999844 514603.29659999907)
dieptepunten_1935.1574,8,-80,dieptepunt, ,,,POINT (192563.04509999976 515030.6414999999)
dieptepunten_1935.1575,13,-130,dieptepunt, ,,,POINT (191151.81230000034 515338.7272000015)
dieptepunten_1935.1576,19,-190,dieptepunt, ,,,POINT (190466.07279999927 516272.92350000143)
dieptepunten_1935.1577,18,-180,dieptepunt, ,,,POINT (191390.33060000092 516372.30629999936)
dieptepunten_1935.1578,20,-200,dieptepunt, ,,,POINT (191221.3803000003 517137.55220000073)
dieptepunten_1935.1579,19,-190,dieptepunt, ,,,POINT (191698.41629999876 517018.2930999994)
dieptepunten_1935.1580,18,-180,dieptepunt, ,,,POINT (192264.89719999954 517475.4527999982)
dieptepunten_1935.1581,19,-190,dieptepunt, ,,,POINT (191946.87310000136 518041.93360000104)
dieptepunten_1935.1582,19,-190,dieptepunt, ,,,POINT (191052.4299999997 517992.2419999987)
dieptepunten_1935.1583,23,-230,dieptepunt, ,,,POINT (189531.876600001 518151.2544)
dieptepunten_1935.1584,24,-240,dieptepunt, ,,,POINT (189193.9759999998 519801.004900001)
dieptepunten_1935.1585,22,-220,dieptepunt, ,,,POINT (191181.6270999983 519701.62209999934)
dieptepunten_1935.1586,20,-200,dieptepunt, ,,,POINT (192006.5025999993 519234.5240000002)
dieptepunten_1935.1587,4,-40,dieptepunt, ,,,POINT (193646.3147 519910.32559999824)
dieptepunten_1935.1588,20,-200,dieptepunt, ,,,POINT (192910.8841000013 519115.2648999989)
dieptepunten_1935.1589,19,-190,dieptepunt, ,,,POINT (193328.29050000012 518618.3524999991)
dieptepunten_1935.1590,6,-60,dieptepunt, ,,,POINT (195077.42379999906 519015.88259999827)
dieptepunten_1935.1591,6,-60,dieptepunt, ,,,POINT (195494.83080000058 518697.8583999984)
dieptepunten_1935.1592,6,-60,dieptepunt, ,,,POINT (196379.33540000021 518538.84600000083)
dieptepunten_1935.1593,19,-190,dieptepunt, ,,,POINT (194222.7340000011 518369.8957999982)
dieptepunten_1935.1594,17,-170,dieptepunt, ,,,POINT (194828.96759999916 518081.6864)
dieptepunten_1935.1595,16,-160,dieptepunt, ,,,POINT (194123.35130000114 517713.97100000083)
dieptepunten_1935.1596,17,-170,dieptepunt, ,,,POINT (193338.22899999842 517803.4153999984)
dieptepunten_1935.1597,17,-170,dieptepunt, ,,,POINT (192841.31610000134 517634.46460000053)
dieptepunten_1935.1598,11,-110,dieptepunt, ,,,POINT (196180.57030000165 516640.6392999999)
dieptepunten_1935.1599,13,-130,dieptepunt, ,,,POINT (195872.48460000008 517058.04580000043)
dieptepunten_1935.1600,12,-120,dieptepunt, ,,,POINT (195226.4978 516799.6512000002)
dieptepunten_1935.1601,13,-130,dieptepunt, ,,,POINT (194381.74590000138 516700.26889999956)
dieptepunten_1935.1602,14,-140,dieptepunt, ,,,POINT (193328.29050000012 516849.3427999988)
dieptepunten_1935.1603,5,-50,dieptepunt, ,,,POINT (193348.16739999875 515994.65249999985)
dieptepunten_1935.1604,6,-60,dieptepunt, ,,,POINT (193765.57389999926 515885.3317999989)
dieptepunten_1935.1605,30,-300,dieptepunt, ,,,POINT (187434.90430000052 526777.6612999998)
dieptepunten_1935.1606,27,-270,dieptepunt, ,,,POINT (189263.54349999875 526578.8962000012)
dieptepunten_1935.1607,24,-240,dieptepunt, ,,,POINT (190525.7023999989 526549.0813999996)
dieptepunten_1935.1608,18,-180,dieptepunt, ,,,POINT (191141.87440000102 526290.6867999993)
dieptepunten_1935.1609,30,-300,dieptepunt, ,,,POINT (187494.53379999846 525634.7615999989)
dieptepunten_1935.1610,29,-290,dieptepunt, ,,,POINT (185636.07979999855 524601.1831)
dieptepunten_1935.1611,28,-280,dieptepunt, ,,,POINT (186282.06659999862 522941.4941000007)
dieptepunten_1935.1612,27,-270,dieptepunt, ,,,POINT (187752.9285000004 522941.4941000007)
dieptepunten_1935.1613,25,-250,dieptepunt, ,,,POINT (188309.47089999914 521888.03869999945)
dieptepunten_1935.1614,28,-280,dieptepunt, ,,,POINT (187415.02789999917 524561.4298)
dieptepunten_1935.1615,29,-290,dieptepunt, ,,,POINT (188369.10049999878 524024.76419999823)
dieptepunten_1935.1616,27,-270,dieptepunt, ,,,POINT (188836.19860000163 524660.8126000017)
dieptepunten_1935.1617,24,-240,dieptepunt, ,,,POINT (189412.61740000173 523686.8632000014)
dieptepunten_1935.1618,23,-230,dieptepunt, ,,,POINT (189303.29670000076 522504.21079999954)
dieptepunten_1935.1619,24,-240,dieptepunt, ,,,POINT (190157.98699999973 524273.22040000185)
dieptepunten_1935.1620,37,-370,dieptepunt, ,,,POINT (146853.93890000135 515305.4241999984)
dieptepunten_1935.1621,32,-320,dieptepunt, ,,,POINT (143609.92170000076 517150.99430000037)
dieptepunten_1935.1622,34,-340,dieptepunt, ,,,POINT (144618.32620000094 517550.55040000007)
dieptepunten_1935.1623,37,-370,dieptepunt, ,,,POINT (145255.71350000054 517255.6398999989)
dieptepunten_1935.1624,37,-370,dieptepunt, ,,,POINT (145950.18050000072 517046.34860000014)
dieptepunten_1935.1625,34,-340,dieptepunt, ,,,POINT (145750.4021999985 517940.5934999995)
dieptepunten_1935.1626,36,-360,dieptepunt, ,,,POINT (146406.81639999896 518444.79569999874)
dieptepunten_1935.1627,33,-330,dieptepunt, ,,,POINT (146368.76359999925 519919.34910000116)
dieptepunten_1935.1628,38,-380,dieptepunt, ,,,POINT (139204.33680000156 514620.4706000015)
dieptepunten_1935.1629,37,-370,dieptepunt, ,,,POINT (138376.68420000002 514030.64919999987)
dieptepunten_1935.1630,34,-340,dieptepunt, ,,,POINT (136959.21070000157 514629.9836000018)
dieptepunten_1935.1631,29,-290,dieptepunt, ,,,POINT (135370.49819999933 515790.6000000015)
dieptepunten_1935.1632,33,-330,dieptepunt, ,,,POINT (135960.31969999894 514087.72850000113)
dieptepunten_1935.1633,28,-280,dieptepunt, ,,,POINT (134381.12070000172 516494.5799999982)
dieptepunten_1935.1634,29,-290,dieptepunt, ,,,POINT (133715.19299999997 514211.40100000054)
dieptepunten_1935.1635,29,-290,dieptepunt, ,,,POINT (133210.99130000174 515457.6361999996)
dieptepunten_1935.1636,30,-300,dieptepunt, ,,,POINT (132611.6563999988 515286.3977999985)
dieptepunten_1935.1637,23,-230,dieptepunt, ,,,POINT (132097.9411999993 515743.0337000005)
dieptepunten_1935.1638,26,-260,dieptepunt, ,,,POINT (132526.03720000014 514287.5067999996)
dieptepunten_1935.1639,24,-240,dieptepunt, ,,,POINT (130834.58170000091 514639.4970000014)
dieptepunten_1935.1640,23,-230,dieptepunt, ,,,POINT (130682.36969999969 514068.7019999996)
dieptepunten_1935.1641,16,-160,dieptepunt, ,,,POINT (145335.6248999983 520358.8610999994)
dieptepunten_1935.1642,15,-150,dieptepunt, ,,,POINT (145573.45600000024 520729.87779999897)
dieptepunten_1935.1643,30,-300,dieptepunt, ,,,POINT (146011.06549999863 520863.06340000033)
dieptepunten_1935.1644,27,-270,dieptepunt, ,,,POINT (146562.83359999955 520910.62970000133)
dieptepunten_1935.1645,29,-290,dieptepunt, ,,,POINT (147048.00939999893 521081.8680999987)
dieptepunten_1935.1646,31,-310,dieptepunt, ,,,POINT (147105.0887000002 520520.5865999982)
dieptepunten_1935.1647,27,-270,dieptepunt, ,,,POINT (147552.21159999818 520082.9770999998)
dieptepunten_1935.1648,22,-220,dieptepunt, ,,,POINT (148246.67870000005 520672.79850000143)
dieptepunten_1935.1649,18,-180,dieptepunt, ,,,POINT (148893.57939999923 521053.32820000127)
dieptepunten_1935.1650,13,-130,dieptepunt, ,,,POINT (149312.1625000015 520891.6033000015)
dieptepunten_1935.1651,13,-130,dieptepunt, ,,,POINT (149854.4175999984 520739.39130000025)
dieptepunten_1935.1652,16,-160,dieptepunt, ,,,POINT (150177.86800000072 521148.4609000012)
dieptepunten_1935.1653,57,-570,dieptepunt, ,,,POINT (150567.91110000014 521100.89449999854)
dieptepunten_1935.1654,30,-300,dieptepunt, ,,,POINT (148341.810899999 521928.5472000018)
dieptepunten_1935.1655,21,-210,dieptepunt, ,,,POINT (148008.84750000015 522014.16640000045)
dieptepunten_1935.1656,35,-350,dieptepunt, ,,,POINT (148731.85399999842 522489.82869999856)
dieptepunten_1935.1657,13,-130,dieptepunt, ,,,POINT (149635.61290000007 522251.99749999866)
dieptepunten_1935.1658,14,-140,dieptepunt, ,,,POINT (149511.94029999897 523165.2692999989)
dieptepunten_1935.1659,18,-180,dieptepunt, ,,,POINT (150377.64570000023 521842.9279999994)
dieptepunten_1935.1660,54,-540,dieptepunt, ,,,POINT (151015.03350000083 522375.66959999874)
dieptepunten_1935.1661,52,-520,dieptepunt, ,,,POINT (150510.8313000016 523469.6933000013)
dieptepunten_1935.1662,9,-90,dieptepunt, ,,,POINT (148494.02279999852 525201.1042000018)
dieptepunten_1935.1663,9,-90,dieptepunt, ,,,POINT (148798.44680000097 525419.9090000018)
dieptepunten_1935.1664,14,-140,dieptepunt, ,,,POINT (151055.92390000075 520061.85660000145)
dieptepunten_1935.1665,12,-120,dieptepunt, ,,,POINT (151334.54410000145 520354.0672999993)
dieptepunten_1935.1666,39,-390,dieptepunt, ,,,POINT (152333.49749999866 520367.6583000012)
dieptepunten_1935.1667,13,-130,dieptepunt, ,,,POINT (153087.80920000002 520292.90680000186)
dieptepunten_1935.1668,15,-150,dieptepunt, ,,,POINT (153148.96970000118 521189.9261999987)
dieptepunten_1935.1669,19,-190,dieptepunt, ,,,POINT (153957.64649999887 521128.76579999924)
dieptepunten_1935.1670,16,-160,dieptepunt, ,,,POINT (153094.60500000045 521692.8009000011)
dieptepunten_1935.1671,23,-230,dieptepunt, ,,,POINT (190366.69000000134 523706.74010000005)
dieptepunten_1935.1672,23,-230,dieptepunt, ,,,POINT (191072.30640000105 524650.8742000014)
dieptepunten_1935.1673,14,-140,dieptepunt, ,,,POINT (192612.7362000011 524720.4422000013)
dieptepunten_1935.1674,18,-180,dieptepunt, ,,,POINT (192254.9587999992 524273.22040000185)
dieptepunten_1935.1675,19,-190,dieptepunt, ,,,POINT (191807.7375999987 523726.6163999997)
dieptepunten_1935.1676,13,-130,dieptepunt, ,,,POINT (193119.5874999985 523955.19619999826)
dieptepunten_1935.1677,13,-130,dieptepunt, ,,,POINT (193268.66099999845 523279.39460000023)
dieptepunten_1935.1678,9,-90,dieptepunt, ,,,POINT (192712.11899999902 522434.64279999956)
dieptepunten_1935.1679,10,-100,dieptepunt, ,,,POINT (192284.7736000009 522096.74219999835)
dieptepunten_1935.1680,8,-80,dieptepunt, ,,,POINT (191469.8365000002 521778.7179999985)
dieptepunten_1935.1681,14,-140,dieptepunt, ,,,POINT (191131.9360000007 522305.445700001)
dieptepunten_1935.1682,18,-180,dieptepunt, ,,,POINT (190794.03539999947 521748.9032999985)
dieptepunten_1935.1683,16,-160,dieptepunt, ,,,POINT (190456.13439999893 522136.49540000036)
dieptepunten_1935.1684,13,-130,dieptepunt, ,,,POINT (191340.63940000162 521073.10170000046)
dieptepunten_1935.1685,38,-380,dieptepunt, ,,,POINT (176910.2906000018 525376.3669000007)
dieptepunten_1935.1686,39,-390,dieptepunt, ,,,POINT (177635.78339999914 524541.5535000004)
dieptepunten_1935.1687,37,-370,dieptepunt, ,,,POINT (178122.75780000165 525366.4285000004)
dieptepunten_1935.1688,36,-360,dieptepunt, ,,,POINT (178758.8062000014 524521.6766000018)
dieptepunten_1935.1689,37,-370,dieptepunt, ,,,POINT (177427.07990000024 523348.9626000002)
dieptepunten_1935.1690,39,-390,dieptepunt, ,,,POINT (177397.26509999856 522156.3718000017)
dieptepunten_1935.1691,37,-370,dieptepunt, ,,,POINT (177317.75869999826 521192.36080000177)
dieptepunten_1935.1692,34,-340,dieptepunt, ,,,POINT (178609.7322999984 520953.8425000012)
