WKM_ZAAK,WKM_DATUMCREATIE,WKM_HOOFDCAT,WKM_SUBCAT,WKM_SUBSUBCAT,ZK_DATUMAFGEHANDELD,STRAATNAAM,POSTCODE,WOONPLAATS,X_RD,Y_RD,longitude,latitude
"276284","20100122","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100126","Damstraat","3319BB","Dordrecht","107697.917","423227.706","4.701505880434498","51.79568916688785"
"276347","20100122","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100126","J.J.A. Goeverneurstraat","3314RN","Dordrecht","104972.671","424040.956","4.661886011068335","51.802760955960295"
"294583","20100224","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20100226","Banckertstraat","3317AG","Dordrecht","104284.294","423013.408","4.652056943270463","51.79346346533021"
"283632","20100204","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100303","Romboutslaan","3312KP","Dordrecht","106456.395","423614.062","4.683455831541171","51.799055112829556"
"295353","20100225","Vuil en Containers","Glasbakken","Er ligt glas naast / onder de container","20100301","J.P. Heijeplein","3314SR","Dordrecht","105167.655","423827.564","4.664743453279278","51.800860476969035"
"296083","20100226","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100302","Damstraat","3319BE","Dordrecht","107467.982","423303.337","4.698162580164058","51.79634940117045"
"294600","20100224","Groenvoorziening ","Gras","Anders, mijn keuze staat er niet bij ","20100301","Simon Vestdijk-erf","3315CR","Dordrecht","109656.381","423899.212","4.7298061125250515","51.80188705433664"
"295478","20100225","Water","Anders, mijn keuze staat er niet bij ","","20100302","Galileïlaan","3318CA","Dordrecht","105654.665","422657.433","4.671970188421972","51.79038682280884"
"297309","20100301","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100303","Wilgewinde","3317ME","Dordrecht","104638.426","421803.267","4.657365731541861","51.78261900857832"
"297370","20100302","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100303","Schuitenmakersstraat","3311CP","Dordrecht","105025.498","425375.94","4.662459113587762","51.81476420166509"
"295667","20100226","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20100302","Ruys de Beerenbrouckweg","3317LJ","Dordrecht","104810.238","422636.283","4.659734749073827","51.79012147104094"
"291107","20100218","Vuil en Containers","Zwerfvuil","Anders, mijn keuze staat er niet bij ","20100302","Vest","3311TW","Dordrecht","105800.187","425456.117","4.673681571773191","51.81555365444437"
"297830","20100302","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Er staat een paal scheef ","20100303","Boogjes","3311VC","Dordrecht","104897.01","425144.606","4.66062938980526","51.8126735114099"
"296070","20100226","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100302","Keizershof","3311JP","Dordrecht","104679.052","425138.392","4.657469811747493","51.81259804929812"
"295437","20100225","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100302","Korte Scheidingsweg","3312JN","Dordrecht","106273.77","424151.057","4.680732913706648","51.80386560900205"
"298181","20100302","Vuil en Containers","Glas op straat of bij een speelplaats","Er ligt glas op straat","20100302","Matthijs Balenstraat","3311GH","Dordrecht","105315.038","424915.74","4.666723832893557","51.81065389429844"
"297145","20100301","Vuil en Containers","Grofvuil","Anders, mijn keuze staat er niet bij","20100309","Sint Jorisbrug","3311PH","Dordrecht","105819.64","425344.923","4.6739794706569775","51.81455598470236"
"295250","20100225","Water","Anders, mijn keuze staat er niet bij ","","20100303","Leeuwstraat","3318VJ","Dordrecht","106582.448","422068.749","4.685499114009004","51.785177036639375"
"298424","20100302","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20100305","Meerkoetstraat","3312RN","Dordrecht","106900.907","424419.363","4.689787651208608","51.806331481303545"
"284178","20100205","Vuil en Containers","Minicontainers (papier, GFT, huisvuil)","De minicontainers blijven te lang staan","20100303","Krommedijk","3312LH","Dordrecht","106559.432","424029.988","4.684891279340331","51.80280232556659"
"706373","20111213","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111216","Kromme Zandweg","3319GH","Dordrecht","108179.248","423202.515","4.708486213679071","51.79550332033938"
"706395","20111213","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20111216","Vondelstraat","3314BR","Dordrecht","105049.274","424324.853","4.662955583214471","51.80531941682292"
"706784","20111213","Vuil en Containers","Grofvuil","Er slingert een winkelwagentje(s) rond op straat","","Piet Heynstraat","3317CC","Dordrecht","104614.059","422498.23","4.656911571463971","51.78886300900378"
"282765","20100203","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100303","Wijnstraat","3311BT","Dordrecht","105546.301","425868.019","4.669941003368925","51.81923328211289"
"295385","20100225","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100305","Valkstraat","3312TN","Dordrecht","106725.842","424883.344","4.68718476923812","51.810486539431416"
"298056","20100302","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20100304","Loswalweg","3313LG","Dordrecht","109006.253","424653.169","4.720280970575841","51.808610336012684"
"292226","20100221","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100305","Bleijenhoek","3311TA","Dordrecht","105865.431","425757.316","4.674584927164476","51.81826650628929"
"291587","20100219","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100305","Jacob Marisstraat","3314TH","Dordrecht","104638.318","423507.204","4.657116447366142","51.797933649324264"
"299743","20100304","Vuil en Containers","Grofvuil","Ik wil graag dat (illegaal) gedumpt vuil wordt opgeruimd","20100304","Troelstraweg","3317TL","Dordrecht","104862.925","422849.984","4.660467421306056","51.79204690641071"
"299659","20100304","Straatverlichting en Verkeerslichten","Straatverlichting","Anders, mijn keuze staat er niet bij ","20100312","Bankastraat","3312GD","Dordrecht","106414.339","424952.334","4.682658362718249","51.811079577436"
"306191","20100312","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100317","Boris Pasternak-erf","3315BP","Dordrecht","109708.551","423554.867","4.730607469145775","51.79879635691357"
"292419","20100222","Speelplaatsen (spelen en parkmeubilair)","Anders, mijn keuze staat er niet bij ","","20100312","Dubbeldamseweg Noord","3311LW","Dordrecht","105695.739","424693.807","4.672275535655465","51.80869297228732"
"303931","20100310","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100312","Prinsenstraat","3311JS","Dordrecht","104753.757","425179.884","4.658547039701928","51.81297770010572"
"295461","20100225","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil in het plantsoen","20100318","Dudokplein","3315KH","Dordrecht","108673.613","423986.345","4.715547182318105","51.80258951218846"
"305737","20100311","Vuil en Containers","Minicontainers (papier, GFT, huisvuil)","De minicontainers blijven te lang staan","20100315","Toutenburg","3328WH","Dordrecht","105904.403","420933.954","4.675833897721993","51.774918476647024"
"307567","20100315","Vuil en Containers","Anders, mijn keuze staat er niet bij ","","20100315","Abraham Kuyperweg","3317KA","Dordrecht","105269.542","422396.295","4.6664259786949644","51.78800559770857"
"307764","20100315","Putten en Huisaansluiting Riool","Huisaansluiting Riool","Onze huisaansluiting zit ergens verstopt ","20100316","Maarten Harpertsz. Trompweg","3317BT","Dordrecht","104334.752","423002.811","4.652789843401216","51.793372803134865"
"293809","20100223","Groenvoorziening ","Bomen","Ik wil graag een boom laten snoeien","20100316","Haringvlietstraat","3313EC","Dordrecht","108761.334","425124.263","4.71666688777334","51.81282422136322"
"305457","20100311","Straten, Stoepen, Wegen en Meubilair","Paaltjes","Anders, mijn keuze staat er niet bij ","20100316","Colorado","3315WC","Dordrecht","108226.81","424598.205","4.708987075990358","51.80805155935885"
"308229","20100316","Water","Anders, mijn keuze staat er niet bij ","","20100316","Nieuwe Haven","3311AR","Dordrecht","104979.234","425467.081","4.66177506038672","51.81557920754115"
"303779","20100309","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","De tegels liggen los of ongelijk","20100317","Overkampweg","3318AP","Dordrecht","106448.319","422964.395","4.683429841295017","51.793215314778664"
"706539","20111213","Anders, mijn keuze staat er niet bij","","","20111213","Nieuwstraat","3311XR","Dordrecht","105471.654","425426.141","4.668921685104431","51.815255173855704"
"706582","20111213","Borden (verkeers-, omleidings- straatnaamborden e.d.)","Anders, mijn keuze staat er niet bij ","","20111219","Leeuwstraat","3318VD","Dordrecht","106609.891","422208.98","4.685877222255894","51.786439791164725"
"706679","20111213","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","","Werkenmondestraat","3312JV","Dordrecht","106480.383","423875.301","4.6837669589942","51.801405163987454"
"706706","20111213","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20111214","Sumatrastraat","3312XR","Dordrecht","106274.827","424714.827","4.6806688825193925","51.80893275131994"
"307443","20100315","Groenvoorziening ","Plantsoenen","Ik wil graag een plantsoen laten snoeien","20100317","Slangenburg","3328DV","Dordrecht","105920.282","420633.095","4.676106554321225","51.77221579219833"
"303826","20100309","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is ongelijkheid door opdrukkende boomwortels ","20100317","Tafelberg","3328SP","Dordrecht","105822.686","421700.688","4.674541164271507","51.781802578909506"
"309976","20100317","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100318","Blaauwweg","3328XS","Dordrecht","106079.156","421651.418","4.678264511439428","51.78138227087617"
"295873","20100226","Groenvoorziening ","Anders, mijn keuze staat er niet bij","","20100318","Balistraat","3312VA","Dordrecht","106247.375","424495.371","4.680301758821727","51.80695792877528"
"303853","20100309","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100319","Saksen-Weimarstraat","3314JT","Dordrecht","105732.671","424173.569","4.672885060650355","51.8040204469476"
"301510","20100305","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100319","Kors Monster-pad","3315LE","Dordrecht","110502.81","425868.378","4.7418237182444765","51.819653782233885"
"310325","20100318","Vuil en Containers","Grofvuil","Er slingert een winkelwagentje(s) rond op straat","20100322","Suikerstraat","3311VV","Dordrecht","104817.851","425180.747","4.659476310839211","51.8129912243022"
"310442","20100318","Straten, Stoepen, Wegen en Meubilair","Anders, mijn keuze staat er niet bij","","20100318","Rijksstraatweg","3316EH","Dordrecht","103662.266","419787.189","4.643519023127646","51.76440996330416"
"310503","20100318","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20100318","Rivierenplein","3313HD","Dordrecht","108622.516","425312.965","4.714628653242484","51.81450872470393"
"303397","20100309","Groenvoorziening ","Bomen","Ik wil graag een gemeenteboom laten verwijderen ","20100326","Aventurijn","3316LB","Dordrecht","103162.145","420483.047","4.636170808190359","51.7706180251305"
"307422","20100315","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Anders, mijn keuze staat er niet bij ","20100318","Oudendijk","3319AG","Dordrecht","107110.285","422590.865","4.693076179670091","51.78991524799415"
"308863","20100316","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100319","Arentsburg","3328TB","Dordrecht","105493.165","421221.555","4.669834672689759","51.77746709493844"
"300438","20100304","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100319","Amazone","3315WK","Dordrecht","107888.844","424612.802","4.704084908189798","51.80815433291058"
"310413","20100318","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100319","Abeelstraat","3329AB","Dordrecht","108045.438","422227.125","4.706678850741723","51.786725408416075"
"310414","20100318","Groenvoorziening ","Bomen","Anders, mijn keuze staat er niet bij","20100319","Abeelstraat","3329AB","Dordrecht","108045.438","422227.125","4.706678850741723","51.786725408416075"
"298421","20100302","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is ongelijkheid door opdrukkende boomwortels ","20100319","Van Eesterenplein","3315KX","Dordrecht","108662.061","424058.649","4.715370032041899","51.803238411373165"
"706691","20111213","Straten, Stoepen, Wegen en Meubilair","Tegels en Klinkers","Er is een gevaarlijk gat ","20111215","Dubbelsteynlaan Oost","3319EC","Dordrecht","108092.109","422988.164","4.707252164404555","51.79356944922407"
"276483","20100123","Straatverlichting en Verkeerslichten","Straatverlichting","Anders, mijn keuze staat er niet bij ","20100126","Krispijnseweg","3314KL","Dordrecht","105221.456","423916.705","4.66551057194093","51.801666456392454"
"277394","20100125","Vuil en Containers","Bovengrondse Huisvuil Verzamelcontainers (beton)","De container is vol","20100126","Toulonselaan","3311LT","Dordrecht","105995.796","424711.179","4.676623656551062","51.808875534362066"
"277593","20100126","Vuil en Containers","Glas op straat of bij een speelplaats","Anders, mijn keuze staat er niet bij ","20100126","Buddingh'plein","3311BV","Dordrecht","105185.246","425423.929","4.6647687269110385","51.81520979809538"
"276453","20100122","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100126","Krispijnseweg","3314KE","Dordrecht","105176.914","423888.263","4.664868943774974","51.80140685243466"
"276370","20100122","Straatverlichting en Verkeerslichten","Straatverlichting","De lamp brandt niet ","20100126","Dubbeldamseweg Zuid","3314JC","Dordrecht","105815.39","424420.549","4.674049204088484","51.80624754534807"
"268792","20100109","Vuil en Containers","Minicontainers (papier, GFT, huisvuil)","Anders, mijn keuze staat er niet bij ","20100126","Tweelingenstraat","3318BV","Dordrecht","106139.833","422488.894","4.679025648145056","51.78891468605215"
"276429","20100122","Vuil en Containers","Zwerfvuil","Er ligt zwerfvuil op straat","20100126","De Jagerweg","3328HG","Dordrecht","106430.292","421484.91","4.683375957361641","51.77991636414527"
