OBJECTID,PUIC,NAAM,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_T,OFFSET,OFFSET_T,X,Y,Z,GELDIG_VANAF,PUBLICATIEDATUM,IN_GEBRUIK,LATITUDE,LONGITUDE,KM_GEOCODE
75,e6d28c8a-b5ad-40f0-959f-8762ceae9941,ES_912AS,283,Bestaand,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,"201,409915",16.230845,"16,230845",104106.23,499452.16399999,4.663,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.48042607,4.63803935,201.409915
76,7d933ced-334a-4683-8a8e-8760e1a81521,ES_50L,60,Bestaand,822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,"104,467739",-0.027594,"-0,027594",100885.836,424634.792,4.367,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.80771684,4.6025459,104.467739
77,682482d0-bef4-446e-b334-3fb8ff26c6dd,ES_911L,60,Bestaand,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,"70,001386",30.018436,"30,018436",189596.53,491481.533,11.487,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.4100643,5.89565928,70.001386
78,f96faee2-c354-49b9-93b3-e41610c3d17f,ES_916L,60,Bestaand,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,"69,766911",52.65819,"52,658190",189427.212,491318.526,11.58,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.40860999,5.89315422,69.766911
79,21c5cd2e-29ba-486e-a67c-7185940b4234,ES_19BQ,60,Bestaand,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,"29,257687",-6.647975,"-6,647975",211313.369,463472.945,11.161,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15655165,6.2101251,29.257687
80,4e168dbe-43d2-43ce-b427-7868993677cb,ES_1471P,60,Bestaand,531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"1,058202",59.605314,"59,605314",135225.984,456568.391,1.951,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.09701225,5.09862908,1.058202
81,54bca094-9f67-4606-9a46-9cad3870f0cc,ES_985L,120,Bestaand,475,a,475,475_a,Rotterdam Maasvlakte,Mvt-Mvtm,"Rotterdam, Emplacement Maasvlakte - Maasvlakte Missouriweg ","1,256705",26.407872,"26,407872",62065.71499999,440348.73499999,5.33199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94381247,4.03553453,1.256705
82,aa954229-aa3f-49cc-86f7-28c0af3705df,ES_803R,120,Bestaand,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte","42,255772",-3.937002,"-3,937002",61395.182,440865.808,5.094,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94834635,4.02564368,42.255772
83,facb8c08-1ce3-4ca9-85b4-5403a42d3b63,ES_X0390,60,Bestaand,607,b,607,607_b,Winterswijk,Zp-Ww,Zutphen - Winterswijk ,"43,765383",28.14004,"28,140040",246366.71599999,442818.92099999,36.747,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.96626703,6.71673369,43.765383
84,49ce3846-6405-4740-a449-024d7410fb80,ES_11BR,60,Bestaand,626,c,626,626_c,Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,"32,153676",-21.474209,"-21,474209",132159.94699999,517639.873,-0.375,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.64576967,5.04973498,32.153676
85,21ddcaa1-ab45-4e91-93e5-59d540a5bf01,ES_1321R,60,Bestaand,564,d,564,564_d,Den Haag Binckhorst,Bkh-Gv,Den Haag Binckhorst - Den Haag HS ,"100,292576",-87.760694,"-87,760694",82916.79099999,454355.129,0.452,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.07278239,4.33579637,100.292576
86,878ebe58-ecb7-483c-979c-001b22c82ff5,ES_65L,283,Bestaand,782,,782,782__,Herzogenrath (D),Hz-Stolb,Herzogenrath (D) - Stolberg (D) ,"18,918175",-6.521459,"-6,521459",204648.59299999,321087.72999999,112.477,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.87743649,6.0925921,18.918175
87,a6dcc245-7429-4684-be03-568b57c92527,ES_78R,283,Bestaand,476,c,476,476_c,Rotterdam Europoort 2,Bottha-Botsh,Botlek Theemsweg Aansl. - Botlek Seinehaven ,"250,779963",-0.207908,"-0,207908",77263.432,432697.93599999,4.376,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87738959,4.25825957,250.779963
88,c298ff5f-ae61-48fa-ae87-c8db5ff5a258,ES_902R,60,Bestaand,524,b,524,524_b,Zaandam,Hdr-Zd,Den Helder - Zaandam ,"70,557435",99.185406,"99,185406",115702.334,495242.95299999,0.661,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.4435534,4.80922078,70.557435
89,4bd72b34-0090-4b39-bd97-aa11c3fc05bc,ES_X0467,283,Bestaand,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ","102,916356",-2.248266,"-2,248266",90853.971,434406.70199999,2.962,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.89447809,4.45528465,102.916356
90,e18b6efb-ffda-4013-b486-4248a780aa03,ES_X0433,60,Bestaand,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,"0,139221",-82.515066,"-82,515066",191864.44899999,443227.146,13.75099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.97622824,5.92374094,0.139221
91,4f781b08-f5da-446a-ab58-b16010eb4912,ES_X0066V,60,Bestaand,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,"17,859988",-14.108031,"-14,108031",185605.58799999,331732.935,66.991,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.97445606,5.82294401,17.859988
92,ff1c7f26-6439-4fba-ab95-ff310ecaf942,ES_77L,283,Bestaand,781,b,781,781_b,Aachen (D) - Herzogenrath (D),Std-Hz,Sittard - Herzogenrath (D) ,"28,317783",18.03258,"18,032580",204736.412,320662.917,109.173,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.87361054,6.09378145,28.317783
93,25a7ce95-ec37-452e-ac03-788e43a9a54c,ES_1589L,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"2,064356",-45.535913,"-45,535913",61267.82499999,440295.14899999,5.21999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94319692,4.02394741,2.064356
94,22fdde1f-7b8e-4263-87b8-92a3fe7e19d0,ES_X0579,283,Bestaand,819,,819,819__,Etten=Leur Gem. Industrieterrein,Etnva-Etnv,Etten-Leur Racc. Vossendaal Aansl. - Etten-Leur Racc. Vossendaal ,"0,205029",0.18851,"0,188510",100729.442,397953.575,4.55799999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.56789588,4.60443762,0.205029
95,79c98ef2-8d57-4b6b-9a77-3b68add9a86e,ES_40V,283,Bestaand,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,"61,207788",5.284615,"5,284615",214445.59,427729.391,18.126,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.83498469,6.24968922,61.207788
96,0dd561e3-fa9f-4295-a6eb-b5b0277312df,ES_865R,283,Bestaand,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,"90,615165",-31.34454,"-31,344540",189029.092,444402.498,29.28,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.98697321,5.88259238,90.615165
97,d7fb526b-566c-4b51-a0f2-c6ef55946392,ES_195R,283,Bestaand,470,g,470,470_g,Botlek,Bot-Qbst,"Rotterdam, Botlek - Quebeckstraat ","306,401247",5.160996,"5,160996",79012.092,433948.89399999,4.45199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88887325,4.28337413,306.401247
98,1fc1bc0c-30af-4769-926e-a89720c26a1b,ES_X0059R,60,Bestaand,054,b,54,054_b,Boxtel - Eindhoven,Mph-Tebw,Mispelhoef - Tegenboschweg ,"100,793271",4.434662,"4,434662",157445.926,386347.825,17.62699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.46619022,5.42239869,100.793271
99,75570f9d-aaf0-4ea4-b02c-9dd5e8ea62b6,ES_BV,60,Bestaand,814,a,814,814_a,Maastricht Racc. Beatrixhaven,Mt-Bha,Maastricht - Beatrixhaven Aansl. (Maastricht) ,"101,716039",252.445634,"252,445634",177759.83499999,321143.28899999,46.07999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.87963562,5.71057556,101.716039
100,d03b6a6c-ed20-4a4e-9dfe-f7ec501e9e08,ES_337AR,60,Bestaand,625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,"14,802355",-17.555037,"-17,555037",104990.723,411412.108,1.008,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.68925616,4.66396727,14.802355
101,78a3228a-e720-4e1e-b835-50a753a9817a,ES_911L,283,Bestaand,851,c,851,851_c,Born Franciscushaven,Bon-Bonlw,Born - Born Loswal ,"120,597871",-1.84373,"-1,843730",184656.162,340527.63799999,33.68999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.05355782,5.81015109,120.597871
102,6c07a49b-81e5-4091-8712-afa700e9fea2,ES_911L,60,Bestaand,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"26,021496",33.842806,"33,842806",181874.89,578828.756,1.083,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.19543866,5.78932859,26.021496
103,633c8731-ac20-4581-ab16-1872fd629f1e,ES_X0054R,60,Bestaand,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"24,035137",-24.963118,"-24,963118",139767.244,475104.576,3.79,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.26375636,5.16407052,24.035137
104,d1417e79-c80a-4ec2-914c-ca3be963175a,ES_930R,60,Bestaand,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,"22,492216",41.765907,"41,765907",90912.933,395390.80499999,4.336,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.54382886,4.46333494,22.492216
105,83f062ea-8155-4f73-bb29-34daeacc8fce,ES_39L,283,Bestaand,485,g,485,485_g,Amsterdam Hemhaven (gebied),Phw-Ctl,Petroleumhavenweg - Coentunnel ,"250,510000",-0.253142,"-0,253142",119127.238,491603.053,1.353,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.41107591,4.85998102,250.51
106,9a27e162-08c8-4e4e-9cd8-ab6f79fa57d8,ES_10R,60,Bestaand,801,f,801,801_f,Moerdijk Industrieterrein,Mdw-Cih,Middenweg - Centrale Insteekhaven ,"500,541917",29.284926,"29,284926",99792.019,411538.70799999,2.96099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.6899054,4.58877022,500.541917
107,cf316619-d7e0-405a-a208-6d9c28e49790,ES_10L,60,Bestaand,801,p,801,801_p,Moerdijk Industrieterrein,Mdk-Chwg,Moerdijk (Racc) - Chemieweg ,"902,185917",-17.524797,"-17,524797",98651.68399999,410908.362,4.58999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.68412639,4.57238203,902.185917
108,fad902b7-ea55-4bca-beaa-1bc839f3fd76,ES_655P,60,Bestaand,468,a,468,468_a,Rotterdam Eemhaven,Whz-Rol,"Rotterdam, Emplacement Waalhaven Zuid - Rondolaan ","100,094852",1.976452,"1,976452",89491.807,431947.205,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87221527,4.43596519,100.094852
109,254a39c9-10bf-49d6-925e-b1f239c22ec7,ES_53BS,60,Bestaand,539,,539,539__,Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"79,075214",10.538489,"10,538489",87230.24899999,437856.48499999,2.895,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,51.92505252,4.40196672,79.075214
110,e589a39b-427d-4f45-8cab-03d08eed6183,ES_1581R,120,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"1,867397",-50.255429,"-50,255429",61345.64299999,440116.244,5.25499999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94160239,4.02512769,1.867397
111,8da085c6-7585-4a05-9e00-124247597590,ES_901V,60,Bestaand,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,"24,023113",-9.564068,"-9,564068",139749.49799999,475112.884,3.75099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.26383054,5.16381019,24.023113
112,28c53468-481e-4434-986f-b777e3546555,ES_23HL,60,Bestaand,852,a,852,852_a,Axel Axelse Vlakte,Axa-Axi,Axel Aansl. - Axel Industrie ,"156,470980",34.824673,"34,824673",47262.529,365846.755,4.83,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.27167798,3.84327025,156.47098
113,c673420d-74b4-4211-a695-6d6c611ddb64,ES_823V,60,Bestaand,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"1,182311",-73.210691,"-73,210691",177324.09,318756.401,47.142,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.85819774,5.70423741,1.182311
114,0d65e93e-87d5-4e88-9056-7f1d4e9c12ac,ES_927L,60,Bestaand,815,b,815,815_b,Roodeschool Eemshaven,Eem-Eemwt,Eemshaven - Eemshaven West ,"100,410337",-6.95498,"-6,954980",249512.25399999,608340.799,5.381,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.45288234,6.80989878,100.410337
115,24466722-68ca-4e0e-8223-b355207bbf2f,ES_X0094L,60,Bestaand,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"105,286780",18.565925,"18,565925",102629.459,422641.69099999,3.23099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.78996977,4.62812767,105.28678
116,326f21c7-f036-48e7-9f2b-ec0c92fa8ab9,ES_947L,283,Bestaand,525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,"78,220699",-27.602551,"-27,602551",119678.959,489386.18099999,2.613,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.39118818,4.86832264,78.220699
117,8bf3e730-a04c-4ea5-8527-daf0bbe3b7dd,ES_884L,283,Bestaand,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,"69,622581",155.585433,"155,585433",238003.605,575834.79599999,2.59399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.16278643,6.62826677,69.622581
118,7c8d06a2-f0cc-47d2-9113-56fc1533eea2,ES_X0798,60,Bestaand,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,"53,690814",-2.57205,"-2,572050",257877.787,471598.18199999,40.97999999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.22285002,6.89287424,53.690814
119,2f682077-7a0b-4614-9c64-9c9f920ab6d5,ES_311BR,60,Bestaand,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"31,825391",-9.010034,"-9,010034",96879.38099999,476656.319,1.843,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.27484632,4.53561322,31.825391
120,1f14b05c-cdc4-43b7-a4e2-05fdab018fad,ES_2233T,283,Bestaand,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"84,727803",142.727695,"142,727695",237289.749,578990.97499999,2.53699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.19125145,6.61840221,84.727803
121,5989541b-5022-4cd9-9709-8d29c52a87d7,ES_151P,60,Bestaand,501,,501,501__,Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,"80,873805",11.306266,"11,306266",234077.059,581102.37699999,2.15399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,53.21070383,6.57086436,80.873805
122,5b21aec7-d805-470b-b693-48c414554186,ES_X0690,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"201,029828",1.566501,"1,566501",153559.802,462990.54599999,6.70399999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.15508607,5.36615864,201.029828
123,d6a61af4-5380-48a4-abf7-b4605dbb99ab,ES_968R,60,Bestaand,469,d,469,469_d,Pernis,Ps-Ps2phv,"Rotterdam, Emplacement Pernis - Pernis 2e Petroleumhaven ","400,087199",4.142019,"4,142019",84171.504,432610.977,3.777,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.8775298,4.3585846,400.087199
124,7cfed76c-b0d8-4250-a05e-2525ff36bad6,ES_99AR,60,Bestaand,517,b,517,517_b,Venlo,Mt-Vl,Maastricht - Venlo ,"69,576107",-19.007992,"-19,007992",209800.617,375099.315,20.983,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.36242813,6.17404894,69.576107
125,70d4f200-8f7a-45f3-b37c-52ae4ff60230,ES_5V,283,Bestaand,825,,825,825__,Roosendaal Majoppeveld Noord,Rsd-Rsdmn,Roosendaal - Roosendaal Majoppeveld Noord ,"100,545000",-10.924931,"-10,924931",92963.888,395925.368,3.782,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.54886337,4.49280305,100.545
126,f8180442-ea19-4e46-ae69-79d8b551600d,ES_909P,60,Bestaand,620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,"42,358079",-12.395977,"-12,395977",110848.666,516745.477,2.21,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.63642249,4.73498782,42.358079
127,72c4912a-e853-4ab8-a26f-0a7ae5e8b671,ES_978R,60,Bestaand,922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,"18,324934",-156.603696,"-156,603696",86157.212,454444.515,-0.561,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.07399789,4.38303595,18.324934
128,5901137d-a987-43df-a16e-c7058d648aec,ES_909P,60,Bestaand,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,"18,331878",88.945655,"88,945655",187366.279,427220.22899999,23.969,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.8326378,5.85676895,18.331878
129,0e94eb3e-ba3b-4b51-8a4e-d7b7b74f7fda,ES_113AV,60,Bestaand,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,"0,345663",-40.154009,"-40,154009",177373.245,317905.92499999,47.002,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,50.85055113,5.70488304,0.345663
130,1cc5aedf-3417-4326-84cc-b43580fc0422,ES_X0926R,283,Bestaand,485,k,485,485_k,Amsterdam Hemhaven (gebied),Chw-Chvpa,Coenhavenweg - Amsterdam Coenhaven Pier Azië,"400,580524",2.350208,"2,350208",119592.254,491106.61499999,1.121,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.40664453,4.86686748,400.580524
131,46c1c078-79be-4c21-b4cf-48b9d0cac0df,ES_X0314V,283,Bestaand,900,,900,900__,Amersfoort Hoofdwerkplaats,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,"201,051858",-182.23035,"-182,230350",153617.51699999,463166.401,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.1566668,5.3670013,201.051858
132,1257ca90-966c-4732-aa17-2b558381c9aa,ES_X955,283,Bestaand,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,"0,823678",-275.898967,"-275,898967",61490.16799999,439053.46299999,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.93207652,4.02751832,0.823678
133,95ee5d3d-60c5-4531-835b-8a424de457ac,ES_X0345R,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"49,883189",-11.580865,"-11,580865",50365.557,390972.75099999,0.022,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.49804582,3.88028654,49.883189
134,696d87f5-7c47-4f7e-b0a6-4d0258788991,ES_X0424,283,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"15,776210",25.494245,"25,494245",196050.87299999,463725.086,22.815,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.16016344,5.9871349,15.77621
135,2086f86f-7fc1-44d4-9299-4db818d911f5,ES_911L,60,Bestaand,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,"18,377710",55.603592,"55,603592",187422.247,427211.67099999,23.956,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.83255763,5.8575801,18.37771
136,a330ac9b-12a2-4759-9105-1eb867579f32,ES_7131L,283,Bestaand,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"105,544660",-22.139745,"-22,139745",102647.084,422902.39299999,2.811,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.79231455,4.62834371,105.54466
137,ff22e8e1-5bce-4083-bf02-01121a9a357d,ES_40L,60,Bestaand,485,d,485,485_d,Amsterdam Hemhaven (gebied),Awhv-Chv,Amsterdam Westhaven (gebied) - Amsterdam Coenhaven ,"100,829963",3.149584,"3,149584",118985.35,490909.70199999,1.084,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.40483532,4.8579702,100.829963
138,1d927960-5eac-4b37-b969-3bac024b4068,ES_508V,60,Bestaand,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,"43,193407",-63.711127,"-63,711127",152778.66099999,463245.999,6,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Onbekend,52.1573795,5.3547425,43.193407
139,a2cb1ed3-cbc8-4457-9d56-a4e9fe02a9f4,ES_X0687,283,Bestaand,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,"15,759417",35.061436,"35,061436",196069.26,463718.96399999,22.77199999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.16010705,5.98740286,15.759417
140,753f6861-ebf3-442d-aca1-50b568b9445c,ES_29AL,60,Bestaand,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,"15,177861",7.020508,"7,020508",105507.41,488524.973,0,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.38235343,4.66027742,15.177861
141,4bf8cb45-a768-4225-a16c-8faf79e81a0b,ES_96R,283,Bestaand,470,e,470,470_e,Botlek,Bot-Wplw,"Rotterdam, Botlek - Welplaatweg ","203,160583",5.187979,"5,187979",80427.604,433467.15,4.40099999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.88473534,4.30403706,203.160583
142,97572d34-e450-4437-b6fb-9d268957a273,ES_X0302R,60,Bestaand,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"101,853562",21.563996,"21,563996",103673.03,423486.313,3.55699999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.79765797,4.64312707,101.853562
143,414cf822-dafa-4453-a424-d6fb1e30e586,ES_K1305Q,60,Bestaand,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,"47,291313",4.641762,"4,641762",154380.469,392506.34399999,14.47899999,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.52155204,5.37827337,47.291313
144,3497af1f-6715-42c8-a4ad-f15f93522504,ES_411R,283,Bestaand,470,n,470,470_n,Botlek,Bot-Botch2,"Rotterdam, Botlek - Botlek Chemiehaven 2 ","450,813029",9.442913,"9,442913",78523.32899999,432581.08899999,4.476,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.87651401,4.27657916,450.813029
145,33240ba6-c8bc-4e5a-88f9-5bbec1ce1bf0,ES_503V,60,Bestaand,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,"73,248645",-8.462436,"-8,462436",30338.09999999,386503.82699999,3.137,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.45381535,3.59356446,73.248645
146,46b5643b-6fe9-4579-ac5d-2f7b6b554417,ES_149AR,60,Bestaand,610,,610,610__,Dieren,Ah-Zl,Arnhem - Zwolle ,"14,021594",-6.615329,"-6,615329",203897.633,450720.02,16.785,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,52.04264152,6.09993531,14.021594
147,41e62f1c-5e26-446e-aae1-f39e14ba450a,ES_X0183L,60,Bestaand,805,a,805,805_a,Dordrecht Zeehaventerrein,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,"105,286880",14.861524,"14,861524",102625.859,422642.57,3.229,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.78997733,4.62807536,105.28688
148,20e09829-63df-4288-88ed-6b2b10bdff61,ES_932L,60,Bestaand,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,"49,325198",-116.034736,"-116,034736",94416.247,439926.787,-0.663,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.94448803,4.50605942,49.325198
149,0f6e54f9-923f-4138-8737-526d3af97d74,ES_31V,60,Bestaand,822,a,822,822_a,Zwijndrecht Groote Lindt,Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,"103,222794",-19.103359,"-19,103359",101889.189,425076.199,3.693,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,51.81178049,4.6170255,103.222794
