OBJECTID;ADRESID;ADRESNR;ADRVOLGNR;RUIMTENAAM;RUIMTENAAM_ZD;HUISNR;HUISLT;TOEVOEGING;POSTCODE;BESTEMMING_OMS;GEBRUIKSDOELEN;INDONDERZOEK;SOORTADRES;GEMEENTENAAM;STADSDEEL;SD_STADSDEELCODE;WIJK;WK_WIJKCODE;BUURT;BU_BUURTCODE;XCOORD;YCOORD;LONG;LAT
270871;0518200000777813;270871;1;Tesselsestraat;Tesselsestraat;109;;;2583JJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Duindorp;8;Duindorp;100;77674.465;456379.903;4.258886451154089;52.090271116581604
329699;0518200000777815;329699;1;Vogeltuinen;Vogeltuinen;50;;;2551VM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76828.536;452870.972;4.247349012494754;52.05861883491731
261433;0518200000777873;261433;1;Vrederustlaan;Vrederustlaan;123;;;2543SM;;winkelfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Dreven en Gaarden;98;78206.462;450642.271;4.267938361974835;52.03878285708011
72584;0518200000777875;72584;1;Vrederustlaan;Vrederustlaan;125;;;2543SM;;bijeenkomstfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Dreven en Gaarden;98;78201.613;450638.239;4.267868606394469;52.038745950645506
103941;0518200000777893;103941;1;Zonnebloemstraat;Zonnebloemstraat;19;;;2565RN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Bomen- en Bloemenbuurt;12;Bloemenbuurt-West;50;77429.67;454344.692;4.255777946005642;52.07194716891461
329700;0518200000777945;329700;1;Wezelrade;Wezelrade;135;;;2544VZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77552.579;451593.607;4.258194235999894;52.04724125641424
188275;0518200000777947;188275;1;Wezelrade;Wezelrade;93;A;;2544VX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77627.592;451658.411;4.259272883335825;52.04783411084591
235392;0518200000777953;235392;1;Wezelrade;Wezelrade;143;;;2544XA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77552.579;451593.607;4.258194235999894;52.04724125641424
503;0518200000777975;503;1;Wezelrade;Wezelrade;33;A;;2544VV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77674.866;451699.379;4.259952644099641;52.0482088777075
214320;0518200000777981;214320;1;Vrederustlaan;Vrederustlaan;118;;;2543SV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Zijden, Steden en Zichten;96;77990.917;451000.383;4.264716702540234;52.041971207322746
83269;0518200000777987;83269;1;Wouwermanstraat;Wouwermanstraat;36;;;2525KV;;bijeenkomstfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Oost;17;80944.031;453379.705;4.307238147907938;52.063756197222745
272108;0518200000777989;272108;1;Wouwermanstraat;Wouwermanstraat;173;;;2525KS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-West;15;80962.891;453149.415;4.307563073185775;52.0616891511274
308543;0518200000778001;308543;1;Vrederustlaan;Vrederustlaan;83;;;2543SL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Zijden, Steden en Zichten;96;77934.443;450964.009;4.263901886849828;52.041636473594686
274446;0518200000778011;274446;1;Zuiderbrink;Zuiderbrink;7;;;2553GD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kraayenstein en Vroondaal;16;Kraayenstein en Vroondaal;97;75779.124;451971.656;4.232258540600109;52.050387928747234
95245;0518200000778027;95245;1;Vogeltuinen;Vogeltuinen;20;;;2551VL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Nieuw Waldeck;40;76860.311;452802.917;4.247827821597043;52.05801173128701
329701;0518200000778037;329701;1;Wezelrade;Wezelrade;139;A;;2544VZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77556.433;451589.095;4.258251430733936;52.047201247055305
65789;0518200000778053;65789;1;Willem III straat;Willem III straat;120;;;2552BT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75994.291;452001.339;4.235387951269698;52.050685402950045
167177;0518200000778067;167177;1;Vrederustlaan;Vrederustlaan;26;;;2543SR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Zijden, Steden en Zichten;96;77826.154;451142.358;4.262283500266939;52.043224177913686
235393;0518200000778156;235393;1;Wezelrade;Wezelrade;228;;;2544XG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77552.49;451490.016;4.258216414036227;52.04631030183711
235394;0518200000778158;235394;1;Wezelrade;Wezelrade;232;;;2544XG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77552.49;451490.016;4.258216414036227;52.04631030183711
103942;0518200000778180;103942;1;Toussaintkade;Toussaintkade;18;;;2513CJ;;winkelfunctie,woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Zeeheldenkwartier;22;Zeeheldenkwartier;45;80670.349;455261.489;4.302837849298384;52.0806306855537
214321;0518200000778194;214321;1;Waalsdorperweg;Waalsdorperweg;385;;;2597JA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Duinzigt;76;82018.711;458003.59;4.321918222768285;52.10545269700045
78540;0518200000778220;78540;1;Van Bylandtstraat;Van Bylandtstraat;60;;;2562GL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Regentessekwartier;21;Koningsplein e.o.;44;79518.782;454944.591;4.286111167653718;52.0776270108429
188277;0518200000778246;188277;1;Wezelrade;Wezelrade;151;D;;2544XA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77547.029;451588.879;4.2581144159569675;52.0471979914967
282529;0518200000778248;282529;1;Wezelrade;Wezelrade;141;A;;2544XA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77556.433;451589.095;4.258251430733936;52.047201247055305
187272;0518200000778254;187272;1;Van der Neerstraat;Van der Neerstraat;147;;;2525CP;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-West;15;80532.615;453806.713;4.301146321454053;52.06753846417547
145055;0518200000778280;145055;1;Neherkade;Neherkade;1122;;;2521PZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-Oost;19;82371.259;453699.805;4.327979985305262;52.06682183944001
355791;0518200000778308;355791;1;Waalsdorperweg;Waalsdorperweg;108;;;2597JE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Waalsdorp;77;81601.509;457789.345;4.315875629967163;52.10347214478522
88095;0518200000778318;88095;1;Vaillantlaan;Vaillantlaan;530;;;2526AL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Oost;17;81125.459;453461.218;4.309865841249233;52.064512962799775
97882;0518200000778324;97882;1;Nieuwstraat;Nieuwstraat;15;C;;2511AT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Zuidwal;14;81084.839;454834.556;4.308976145301273;52.07684942877471
192286;0518200000778326;192286;1;Nieuwstraat;Nieuwstraat;15;E;;2511AT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Zuidwal;14;81073.425;454823.208;4.308812132341302;52.07674592322354
333756;0518200000778328;333756;1;Nieuwstraat;Nieuwstraat;15;G;;2511AT;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Zuidwal;14;81071.662;454834.82;4.3087839031903705;52.07685004218889
177855;0518200000778396;177855;1;Tullinghstraat;Tullinghstraat;132;;;2515GZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Noord;16;81426.25;454000.923;4.314135316016013;52.06940321516028
256871;0518200000778432;256871;1;Reitzstraat;Reitzstraat;97;;;2571RM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Transvaalkwartier;30;Transvaalkwartier-Noord;32;79791.367;454038.336;4.29028657089122;52.06951983672796
371169;0518200000778438;371169;1;Vaillantlaan;Vaillantlaan;400;A;;2526HW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Noord;16;80872.695;453577.42;4.3061550982965;52.06552347715648
206308;0518200000778474;206308;1;Willem III straat;Willem III straat;386;;;2552BK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75988.894;452114.535;4.235283106827242;52.051701884450694
111924;0518200000778476;111924;1;Willem III straat;Willem III straat;396;;;2552BK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75971.332;452113.612;4.2350273290898865;52.05169108495538
159114;0518200000778478;159114;1;Willem III straat;Willem III straat;404;;;2552BK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Kom Loosduinen;95;75945.516;452103.147;4.234653445615015;52.05159335675242
239409;0518200000778488;239409;1;Neherkade;Neherkade;1040;;;2521PX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-Oost;19;82380.75;453706.903;4.328116869978935;52.06688687221966
242727;0518200000778566;242727;1;Koninginnegracht;Koninginnegracht;50;H;;2514AE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Archipelbuurt;5;Archipelbuurt;46;81233.061;456377.798;4.310804166246183;52.09073794196877
192287;0518200000778592;192287;1;Neherkade;Neherkade;1986;;;2521RK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81896.664;453372.633;4.321129666993854;52.06381917887287
239410;0518200000778594;239410;1;Neherkade;Neherkade;2056;;;2521RL;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81884.59;453361.981;4.320955901188813;52.06372185796911
50570;0518200000778596;50570;1;Neherkade;Neherkade;2352;;;2521RR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81816.3;453301.683;4.319973114751949;52.06317095427002
72588;0518200000778606;72588;1;Waalsdorperweg;Waalsdorperweg;233;;;2597HW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Duinzigt;76;81837.405;457908.282;4.319292663785873;52.10457224427443
119894;0518200000778608;119894;1;Waalsdorperweg;Waalsdorperweg;231;;;2597HW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Benoordenhout;4;Duinzigt;76;81833.258;457906.098;4.319232611617978;52.10455206883076
346605;0518200000778618;346605;1;Wolvenrade;Wolvenrade;83;;;2544VK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77769.86;451293.477;4.2614289406814665;52.044574399800496
286481;0518200000778634;286481;1;Neherkade;Neherkade;2366;;;2521RR;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81822.042;453306.751;4.320055749478143;52.06321725791308
97883;0518200000778636;97883;1;Neherkade;Neherkade;2502;;;2521RS;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-West;22;81779.801;453269.473;4.319447850190782;52.062876666101275
267322;0518200000778666;267322;1;Laan van Vredestein;Laan van Vredestein;157;;;2552DW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77206.361;452842.464;4.2528637179897;52.05841583504262
313362;0518200000778668;313362;1;Laan van Vredestein;Laan van Vredestein;163;;;2552DW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77212.244;452827.514;4.2529528893424295;52.058282310507764
139946;0518200000778710;139946;1;Van der Neerstraat;Van der Neerstraat;186;;;2525CW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-West;15;80567.554;453803.034;4.301656597543394;52.06751009820075
134107;0518200000778740;134107;1;IJmuidenstraat;IJmuidenstraat;3;;;2586TX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79101.135;458380.269;4.279254818693203;52.10844521402011
253484;0518200000778864;253484;1;Bezuidenhoutseweg;Bezuidenhoutseweg;429;;;2594CA;;industriefunctie;N;Hoofdadres;'s-Gravenhage;Haagse Hout;7;Mariahoeve en Marlot;25;Burgen en Horsten;69;84514.658;457197.003;4.358511890189322;52.0985275936435
22043;0518200000778872;22043;1;Reitzstraat;Reitzstraat;71;;;2571RM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Transvaalkwartier;30;Transvaalkwartier-Noord;32;79804.673;454045.962;4.290478924571641;52.06959017645821
256872;0518200000778874;256872;1;Reitzstraat;Reitzstraat;73;;;2571RM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Transvaalkwartier;30;Transvaalkwartier-Noord;32;79795.761;454040.854;4.2903500912647825;52.06954306204489
229718;0518200000778876;229718;1;Vaillantlaan;Vaillantlaan;579;;;2526AG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Oost;17;81144.631;453413.327;4.310155745288914;52.06408513293888
88100;0518200000778878;88100;1;Vaillantlaan;Vaillantlaan;615;;;2526MD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Oost;17;81174.694;453401.723;4.310596594611695;52.06398485764523
145057;0518200000778882;145057;1;Neherkade;Neherkade;1588;;;2521RG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-Oost;19;82158.62;453550.897;4.324911128893917;52.065455710183734
219121;0518200000778886;219121;1;Laan van Vredestein;Laan van Vredestein;124;;;2552DZ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Loosduinen;17;Houtwijk;86;77231.594;452777.552;4.253246362214281;52.05783603541742
222639;0518200000778964;222639;1;Hemsterhuisstraat;Hemsterhuisstraat;240;;;2513RG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Zeeheldenkwartier;22;Zeeheldenkwartier;45;80289.146;455188.561;4.297293567165962;52.079923991863694
276806;0518200000778970;276806;1;Vaillantlaan;Vaillantlaan;77;;;2526HB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-West;15;80549.385;454011.032;4.3013462940401945;52.069376885271204
9490;0518200000778972;9490;1;Gabriël Metsustraat;Gabriel Metsustraat;122;;;2525XV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Schildersbuurt;29;Schildersbuurt-Oost;17;81130.309;453383.656;4.309953339838364;52.06381657614833
213236;0518200000778980;213236;1;Zonneoord;Zonneoord;126;;;2544KJ;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77327.657;451235.687;4.254997327597696;52.04399325265956
235395;0518200000778986;235395;1;Wezelrade;Wezelrade;210;;;2544XG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Venen, Oorden en Raden;87;77542.476;451501.232;4.258067920452168;52.04640969703347
247765;0518200000778988;247765;1;Wolweversgaarde;Wolweversgaarde;110;;;2542AV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Dreven en Gaarden;98;78410.026;450820.697;4.27086479568504;52.040414494787946
107309;0518200000778990;107309;1;Wolweversgaarde;Wolweversgaarde;72;;;2542AV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Bouwlust;33;Dreven en Gaarden;98;78454.319;450792.789;4.271516520996528;52.04016981188298
25476;0518200000778992;25476;1;Vriezenveenstraat;Vriezenveenstraat;35;;;2541CB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Morgenstond;34;Morgenstond-Zuid;80;79371.491;451544.308;4.284716047211199;52.04704946126868
354623;0518200000778994;354623;1;Vriezenveenstraat;Vriezenveenstraat;13;;;2541CB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Morgenstond;34;Morgenstond-Zuid;80;79358.081;451559.886;4.284517147344316;52.047187626863796
297127;0518200000779000;297127;1;Frederikstraat;Frederikstraat;37;;;2514LA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Willemspark;23;Willemspark;47;81256.533;455945.229;4.311240162798011;52.086853678899004
368780;0518200000781250;368780;1;Rijswijkse Landingslaan;Rijswijkse Landingslaan;368;;;2497TK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Leidschenveen-Ypenburg;8;Ypenburg;42;Waterbuurt;114;85129.114;450480.779;4.368852818371472;52.038247275248914
274456;0518200000781252;274456;1;Rijswijkse Landingslaan;Rijswijkse Landingslaan;374;;;2497TK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Leidschenveen-Ypenburg;8;Ypenburg;42;Waterbuurt;114;85127.082;450483.401;4.368822671183683;52.03827058308443
4549;0518200000771374;4549;1;Neherkade;Neherkade;1444;;;2521RD;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-Oost;19;82233.737;453626.016;4.325990414595154;52.066140663351106
90563;0518200000771398;90563;1;Moerweg;Moerweg;550;;;2531BM;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Noord;38;80305.548;452228.376;4.298180506590314;52.05332373253118
137732;0518200000771404;137732;1;Moerweg;Moerweg;184;;;2531BC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Noord;38;80113.578;452624.533;4.295295278076064;52.0568579928983
343159;0518200000771412;343159;1;Oostvoornelaan;Oostvoornelaan;16;;;2554BH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Kijkduin en Ockenburgh;15;Kijkduin;91;75033.053;453730.398;4.220972053888734;52.06608583406143
163673;0518200000771420;163673;1;Nieuwe Schoolstraat;Nieuwe Schoolstraat;31;;;2514HT;;overige gebruiksfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Voorhout;12;81301.276;455702.924;4.311945244065521;52.084682100296035
73874;0518200000771426;73874;1;Moerbeiplein;Moerbeiplein;39;;;2564KB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Vruchtenbuurt;19;Vruchtenbuurt;53;77914.57;454161.723;4.262890625473757;52.070370605488314
43268;0518200000771428;43268;1;Moerweg;Moerweg;125;;;2531TC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-West;37;80211.002;452217.428;4.296804689874578;52.05321259069204
26668;0518200000771462;26668;1;Meloenstraat;Meloenstraat;10;;;2564TH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Vruchtenbuurt;19;Vruchtenbuurt;53;77607.914;454076.991;4.2584380002495905;52.06956637361777
97854;0518200000771464;97854;1;Neherkade;Neherkade;1356;;;2521RC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-Oost;19;82265.256;453645.684;4.326445816534505;52.0663215554848
239395;0518200000771466;239395;1;Neherkade;Neherkade;1362;;;2521RC;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-Oost;19;82272.682;453650.317;4.326553111737543;52.066364166415376
263768;0518200000771480;263768;1;Pieterstraat;Pieterstraat;26;;;2513BX;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Centrum;28;Kortenbos;11;80743.505;455128.396;4.3039338807602086;52.07944442819508
214308;0518200000771494;214308;1;Moerbeiplein;Moerbeiplein;5;;;2564KA;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Vruchtenbuurt;19;Vruchtenbuurt;53;77940.637;454081.015;4.263288971891042;52.069648937229864
137733;0518200000771542;137733;1;Moerweg;Moerweg;280;;;2531BE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Noord;38;80153.737;452541.675;4.295898885346889;52.05611879372562
279174;0518200000771544;279174;1;Moerweg;Moerweg;284;;;2531BE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Noord;38;80153.737;452541.675;4.295898885346889;52.05611879372562
23202;0518200000771577;23202;1;Mijdrechtstraat;Mijdrechtstraat;15;;;2515SK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Stationsbuurt;27;Rivierenbuurt-Noord;63;82037.741;454558.886;4.322933093374887;52.07449841222248
4552;0518200000771579;4552;1;Neherkade;Neherkade;1294;;;2521RB;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Laak;6;Laakkwartier en Spoorwijk;38;Laakhaven-Oost;19;82295.501;453661.404;4.326883486075494;52.06646679866535
137734;0518200000771619;137734;1;Moerweg;Moerweg;432;;;2531BK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Noord;38;80257.985;452326.906;4.297465614750538;52.054202785944746
184984;0518200000771773;184984;1;Moerweg;Moerweg;586;;;2531BN;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Noord;38;80353.723;452128.732;4.298904534731759;52.052434745770256
259169;0518200000771775;259169;1;Piet Heinplein;Piet Heinplein;87;;;2518BW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Zeeheldenkwartier;22;Zeeheldenkwartier;45;80541.485;455524.322;4.3009008546734036;52.0829753828601
259170;0518200000771777;259170;1;Piet Heinplein;Piet Heinplein;99;;;2518BV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Zeeheldenkwartier;22;Zeeheldenkwartier;45;80529.739;455548.623;4.300724211731947;52.08319218974801
306291;0518200000771779;306291;1;Piet Heinplein;Piet Heinplein;111;;;2518BV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Zeeheldenkwartier;22;Zeeheldenkwartier;45;80537.628;455532.302;4.300842851055411;52.083046578294955
164931;0518200000771781;164931;1;Piet Heinplein;Piet Heinplein;115;;;2518BV;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Centrum;5;Zeeheldenkwartier;22;Zeeheldenkwartier;45;80532.7;455505.785;4.3007767564062345;52.08280761410966
351097;0518200000771795;351097;1;Rederijkerstraat;Rederijkerstraat;193;;;2531VK;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Escamp;2;Moerwijk;36;Moerwijk-Noord;38;80507.978;452460.337;4.30108078268705;52.05543557039908
260324;0518200000771827;260324;1;Pompoenstraat;Pompoenstraat;13;;;2564LW;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Vruchtenbuurt;19;Eykenduinen;83;77598.13;453555.012;4.258413682648729;52.064874156029106
244346;0518200000771857;244346;1;Noordwijkstraat;Noordwijkstraat;25;;;2586VE;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Scheveningen;4;Scheveningen;7;Scheveningen Badplaats;03;79111.123;458318.35;4.279414390072453;52.10789014066381
92801;0518200000771867;92801;1;Okkernootstraat;Okkernootstraat;195;;;2555ZG;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Loosduinen;1;Waldeck;18;Rosenburg;82;77291.314;453237.471;4.254012336264327;52.0619775572213
375762;0518200000771869;375762;1;Okkernootstraat;Okkernootstraat;6;;;2555ZH;;woonfunctie;N;Hoofdadres;'s-Gravenhage;Segbroek;3;Vruchtenbuurt;19;Eykenduinen;83;77552.128;453481.069;4.257759710543417;52.06420322369251
