objectid;projectnummer;naamdeelgebied;bouwplan;woningtype;opleverjaardeelgebied;prijsklasse;projectfase;nieuw_verbouw;aantalwoningendeelgebied;project_id
38562;270;Castiliëlaan Buurtschap Te Veld - kamer I - Eikberg 105 t/m 117 oneven;ZP2022-000778;Meergezins;2024;Huur(middenhuur);Vergunning verleend;Nieuwbouw;7;880-100
38564;270;Castiliëlaan Buurtschap Te Veld - kamer I - Eikberg 105 t/m 117 oneven;ZP2022-000517;Meergezins;2023;Huur(betaalbaar);Vergunning verleend;Nieuwbouw;7;880-100
38568;270;Castiliëlaan Buurtschap Te Veld - Minitopia - Groenendijk 70;ZP2022-001354;Eengezins;2023;Koop(goedkoop);Vergunning verleend;Nieuwbouw;1;880-100
38570;270;Castiliëlaan Buurtschap Te Veld - Minitopia - Groenendijk 56;ZP2022-000861;Eengezins;2023;Koop(goedkoop);Vergunning verleend;Nieuwbouw;1;880-100
38575;270;Castiliëlaan Buurtschap Te Veld - Minitopia - Boslust 13;ZP2022-001262;Eengezins;2023;Koop(goedkoop);Vergunning verleend;Nieuwbouw;1;880-100
38580;273;Strijpsestraat X;06/0048;Eengezins;2007;Koop(middelduur);Gereed;Nieuwbouw;1;
38582;275;Jan Smitzlaan 9;06/0814;Eengezins;2009;Koop(duur);Gereed;Nieuwbouw;8;
38583;275;Jan Smitzlaan 9;06/0814;Meergezins;2009;Koop(duur);Gereed;Verbouw transformatie;11;
38587;284;Stratumsedijk 73-75;07/1669;Meergezins;2011;Koop(middelduur);Gereed;Verbouw transformatie;8;
38594;291;Verzamel 2007 kleine initiatieven;Div.;Meergezins;2007;Koop(betaalbaar);Gereed;Nieuwbouw;43;
38600;305;Hoogstraat/Ph.deGoedelaan/Palingstr/Goudvisstraat (Hooghwerf) Blok A;V17/30434;Eengezins;2020;Huur(duur);Gereed;Nieuwbouw;28;
38603;306;Vestdijk (Van der Meulen Ansems) VDMA - Gebouw A;;Meergezins;2026;Huur(betaalbaar);Vastgesteld plan/besluit;Nieuwbouw;80;424-100
38605;306;Vestdijk (Van der Meulen Ansems) VDMA - Gebouw C;;Meergezins;2027;Koop(duur);Vastgesteld plan/besluit;Nieuwbouw;41;424-100
38607;306;Vestdijk (Van der Meulen Ansems) VDMA - gebouw C;;Meergezins;2026;Koop(middelduur);Vastgesteld plan/besluit;Nieuwbouw;63;424-100
38608;306;Vestdijk (Van der Meulen Ansems) VDMA - Gebouw A;;Meergezins;2027;Huur(betaalbaar);Vastgesteld plan/besluit;Nieuwbouw;79;424-100
38609;306;Vestdijk (Van der Meulen Ansems) VDMA  - Gebouw E;;Meergezins;2027;Koop(duur);Vastgesteld plan/besluit;Nieuwbouw;9;424-100
38612;306;Vestdijk (Van der Meulen Ansems) VDMA - Gebouw C;;Meergezins;2027;Koop(middelduur);Vastgesteld plan/besluit;Nieuwbouw;63;424-100
38615;306;Vestdijk (Van der Meulen Ansems) VDMA - Gebouw D Woongenootschap;;Meergezins;2027;Huur(middenhuur);Vastgesteld plan/besluit;Nieuwbouw;23;424-100
38620;306;Vestdijk (Van der Meulen Ansems) VDMA - Gebouw D Woongenootschap;;Meergezins;2026;Huur(middenhuur);Vastgesteld plan/besluit;Nieuwbouw;24;424-100
38621;306;Vestdijk (Van der Meulen Ansems) VDMA  - Gebouw E;;Meergezins;2026;Koop(duur);Vastgesteld plan/besluit;Nieuwbouw;9;424-100
38623;312;Pastoor Sickingstraat fase 1;V14/21964;Eengezins;2018;Koop(middelduur);Gereed;Nieuwbouw;37;
38625;313;DAF ensemble (Picuskade);V14/21536;Meergezins;2019;Huur(middenhuur);Gereed;Nieuwbouw;77;
38626;313;DAF ensemble (Picuskade);V14/21536;Eengezins;2019;Huur(middenhuur);Gereed;Nieuwbouw;28;
38629;313;DAF ensemble (Picuskade);V14/21536;Meergezins;2019;Huur(betaalbaar);Gereed;Nieuwbouw;18;
38631;313;DAF ensemble (Picuskade);V14/21536;Eengezins;2019;Huur(duur);Gereed;Nieuwbouw;3;
38636;321;De Vriesstraat 24;10/3985;Meergezins;2011;Koop(betaalbaar);Gereed;Verbouw transformatie;6;
38643;332;Hastelweg 36-38;08/2899;Meergezins;2013;Huur(goedkoop);Gereed;Verbouw transformatie;11;
38644;334;Karel de Grotelaan (Aireyflats);V14/21213;Meergezins;2015;Huur(betaalbaar);Gereed;Nieuwbouw;68;
38646;335;Verzamel 2008 kleine initiatieven;Div.;Meergezins;2008;Huur(goedkoop);Gereed;Verbouw transformatie;18;
38647;335;Verzamel 2008 kleine initiatieven;Div.;Meergezins;2008;Koop(betaalbaar);Gereed;Nieuwbouw;33;
38653;341;Scheerderstraat /De Eindhovense Hof;09/2976;Meergezins;2013;Huur(betaalbaar);Gereed;Nieuwbouw;30;
38654;342;Lijmbeekstraat 110;09/0562;Meergezins;2010;Huur(goedkoop);Gereed;Verbouw transformatie;6;
38655;347;Toevoegingen nav opschoning BAG;;Eengezins;2009;Huur(betaalbaar);Gereed;Verbouw transformatie;61;
38656;347;Verzamel 2009 kleine initiatieven;Div.;Meergezins;2009;Koop(betaalbaar);Gereed;Verbouw transformatie;44;
38661;348;Oude Torenstraat;05/1863;Meergezins;2009;Huur(goedkoop);Gereed;Nieuwbouw;11;
38669;358;Stratumseind 97 en 99;10/0668;Meergezins;2011;Huur(betaalbaar);Gereed;Verbouw transformatie;4;
38672;359;TUE terrein Potentiaal Luna;;Meergezins;2016;Huur(betaalbaar);Gereed;Verbouw transformatie;400;
38673;359;TUE terrein nieuwbouw Aurora;V14/20730;Meergezins;2016;Huur(betaalbaar);Gereed;Nieuwbouw;199;
38675;359;TUE terrein Potentiaal Luna;;Meergezins;2016;Huur(middenhuur);Gereed;Verbouw transformatie;41;
38677;361;Willemstr/Langdonkenstr (vd Ven&Co) De Willem;V18/35360;Eengezins;2022;Koop(duur);Gereed;Nieuwbouw;3;429-100
38679;361;Willemstr/Langdonkenstr (vd Ven&Co) De Willem;V18/35360;Meergezins;2022;Koop(duur);Gereed;Nieuwbouw;3;429-100
38681;366;Verzamel 2010 kleine initiatieven;;Meergezins;2010;Huur(betaalbaar);Gereed;Nieuwbouw;22;
38686;371;Boulevard-Zuid;V14/21222;Meergezins;2017;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;64;
38691;374;Tongelresestr 30-34 ('t Drankurgel);12/0669;Eengezins;2015;Huur(middenhuur);Gereed;Nieuwbouw;19;
38692;374;Tongelresestr 30-34 ('t Drankurgel);12/0669;Meergezins;2015;Huur(middenhuur);Gereed;Nieuwbouw;21;
38696;380;De Vriesstraat 46 - 46A - 46B;V17/31193;Meergezins;2019;Koop(middelduur);Gereed;Nieuwbouw;3;
38698;382;Tivoli Neushoornstr/Tijgerstr.;V18/35095;Meergezins;2020;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;31;
38699;382;Tivoli Neushoornstr/Tijgerstr.;V19/35970;Meergezins;2018;Huur(betaalbaar);Gereed;Onttrekking sloop;-50;
38706;384;Vredeoord Koop fase 2;V18/35435;Eengezins;2020;Koop(duur);Gereed;Nieuwbouw;30;
38709;384;Vredeoord Zelfbouw Veld 8 - Douglashout 129 t/m 132 CPO groep Case Study House;V21/43110;Eengezins;2023;Koop(duur);In aanbouw;Nieuwbouw;4;785-000
38712;384;Vredeoord Zelfbouw Veld 3 - Loofhout 12 t/m 16 CPO groep JAnatuurlijk - Loofhout 14;V20/39868;Eengezins;2022;Koop(duur);Gereed;Nieuwbouw;1;785-000
38720;387;Kronehoefstraat 1;V14/21694;Meergezins;2015;Huur(goedkoop);Gereed;Verbouw transformatie;72;
38722;390;Hertog Hendrik van Brabantplein;11/2614a;Meergezins;2013;Koop(middelduur);Gereed;Verbouw transformatie;10;
38724;390;Hertog Hendrik van Brabantplein 15A;V14/21342;Meergezins;2016;Huur(betaalbaar);Gereed;Verbouw transformatie;9;
38726;394;Kloosterdreef/Europalaan (Greide);10/4324;Meergezins;2013;Koop(middelduur);Gereed;Nieuwbouw;12;
38728;397;Verzamel 2011 kleine initiatieven;Div;Meergezins;2011;Koop(middelduur);Gereed;Verbouw transformatie;18;
38732;398;Boschdijk 263;V14/20492;Meergezins;2016;Huur(betaalbaar);Gereed;Verbouw transformatie;9;
38733;401;Europalaan 3-5;12/2393;Meergezins;2015;Huur(betaalbaar);Gereed;Nieuwbouw;10;
38735;402;Kloosterdreef 102-108;12/0442;Meergezins;2013;Huur(betaalbaar);Gereed;Verbouw transformatie;22;
38737;409;Aalsterweg 243;V22/48173;Eengezins;2024;Koop(duur);Vergunning verleend;Nieuwbouw;1;
38738;409;Aalsterweg 241;V19/37281;Eengezins;2020;Koop(duur);Gereed;Nieuwbouw;1;
38739;409;Aalsterweg 247;V19/38584;Eengezins;2021;Koop(duur);Gereed;Nieuwbouw;1;
38749;415;Karel de Grotelaan 355/Humperdincklaan 4;13/0583;Meergezins;2027;Koop(middelduur);Planologische voorbereiding;Nieuwbouw;121;838-100
38754;416;Nachtegaallaan (NRE-gebouw 9);;Eengezins;2018;Koop(middelduur);Gereed;Verbouw transformatie;2;
38757;416;Nachtegaallaan (NRE kavel D);;Eengezins;2019;Koop(middelduur);Gereed;Nieuwbouw;7;
38758;416;Nachtegaallaan (NRE gebouw 11);V18/32661;Eengezins;2020;Koop(duur);Gereed;Verbouw transformatie;1;470-020
38765;416;Nachtegaallaan (NRE kavel H ) - Gashouder 19 en 21;V20/40249;Meergezins;2022;Koop(middelduur);Gereed;Nieuwbouw;2;470-020
38767;416;Nachtegaallaan (NRE-kavel C - Dommelhoefstr 30+32);V17/29237;Eengezins;2020;Koop(duur);Gereed;Nieuwbouw;2;
38768;416;Nachtegaallaan NRE Patrijsstraat 3;V18/33709;Eengezins;2020;Koop(middelduur);Gereed;Nieuwbouw;1;
38770;416;Nachtegaallaan NRE Patrijsstraat 5;V18/33709;Eengezins;2022;Koop(middelduur);Gereed;Nieuwbouw;1;
38774;419;Verzamel 2012 kleine initiatieven;Div.;Meergezins;2012;Koop(middelduur);Gereed;Verbouw transformatie;9;
38775;419;Verzamel 2012 kleine initiatieven;Div.;Meergezins;2012;Huur(goedkoop);Gereed;Verbouw transformatie;12;
38778;422;Willemstraat 21-23/ Heilige Geeststraat (tussen 19 en 25);;Eengezins;2024;Koop(middelduur);Onherroepelijk plan/besluit;Nieuwbouw;3;786-000
38783;424;Boschdijk 1109 / Maasstraat 3;V18/32484;Eengezins;2020;Koop(duur);Gereed;Nieuwbouw;1;
38784;424;Boschdijk 1109 / Maasstraat 1A;V20/40434;Eengezins;2022;Koop(duur);Gereed;Nieuwbouw;1;
38785;428;Johannes Buijslaan 48 -56;V16/25962;Meergezins;2018;Huur(betaalbaar);Gereed;Verbouw transformatie;6;
38786;430;Biesterdwarsweg 1-3;V16/26013;Meergezins;2018;Huur(goedkoop);Gereed;Nieuwbouw;24;
38788;432;Kruisstraat 55-59;V17/28674;Meergezins;2017;Huur(goedkoop);Gereed;Verbouw transformatie;6;
38790;437;Beukenlaan 77 (The Beech);13/0374;Meergezins;2014;Huur(betaalbaar);Gereed;Verbouw transformatie;172;
38792;439;Byrdstraat 21;14/0263;Meergezins;2014;Huur(betaalbaar);Gereed;Verbouw transformatie;41;
38794;441;Vrijstraat 12-14 / Nieuwe Emmasingel 79 A t/m H;12/1328;Meergezins;2020;Huur(middenhuur);Gereed;Verbouw transformatie;5;
38796;442;Heilige Geeststraat 49;;Meergezins;2016;Koop(middelduur);Gereed;Nieuwbouw;3;
38800;447;Nansenstraat/Oudetorenstr/OLVstraat;V18/32179;Eengezins;2020;Huur(middenhuur);Gereed;Nieuwbouw;34;
38803;448;Alblasstraat 2/2D;V17/28587;Eengezins;2019;Koop(middelduur);Gereed;Nieuwbouw;1;
38804;448;Alblasstraat 2/2B;V17/30071;Eengezins;2018;Koop(middelduur);Gereed;Nieuwbouw;1;
38805;452;Nieuwe Emmasingel 1;13/1893;Meergezins;2013;Huur(betaalbaar);Gereed;Verbouw transformatie;37;
38806;453;Verzamel 2013 kleine initiatieven;;Meergezins;2013;Koop(middelduur);Gereed;Verbouw transformatie;10;
38807;453;Verzamel 2013 kleine initiatieven;;Meergezins;2013;Koop(betaalbaar);Gereed;Verbouw transformatie;10;
38811;454;Winkelcentrum Achtse Barrier Ardechelaan;;Meergezins;2026;Huur(middenhuur);Planologische voorbereiding;Verbouw transformatie;72;899-300
38813;454;Winkelcentrum Achtse Barrier Ardechelaan;;Meergezins;2024;Huur(betaalbaar);Planologische voorbereiding;Onttrekking sloop;-15;899-300
38814;455;Zernikestraat 2-12;13/2548;Meergezins;2014;Huur(betaalbaar);Gereed;Verbouw transformatie;65;
38816;458;Vestdijk 9 (groene toren);V14/22028;Meergezins;2017;Huur(betaalbaar);Gereed;Verbouw transformatie;112;
38817;459;Coriolanuspad eo;V16/24873;Eengezins;2017;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;54;
38818;460;Geldropseweg 4;V14/21398;Meergezins;2016;Huur(betaalbaar);Gereed;Nieuwbouw;53;
38819;461;Oranjestraat 2A;V14/21985;Meergezins;2020;Koop(duur);Gereed;Verbouw transformatie;6;
38820;462;Gerretsonlaan;V15/23621;Eengezins;2016;Huur(betaalbaar);Gereed;Nieuwbouw;36;
38827;471;Montgomerylaan 669;13/3131;Meergezins;2014;Koop(betaalbaar);Gereed;Verbouw transformatie;8;
38832;473;Strijpsestraat 238-240;13/1889;Meergezins;2014;Huur(betaalbaar);Gereed;Verbouw transformatie;15;
38834;475;Schootstestraat 97;08/2295;Meergezins;2014;Huur(betaalbaar);Gereed;Nieuwbouw;6;
38837;478;Wal 3-5;13/1561;Meergezins;2014;Huur(middenhuur);Gereed;Verbouw transformatie;5;
38841;480;Verzamel 2014 kleine  initiatieven;;Meergezins;2014;Koop(betaalbaar);Gereed;Verbouw transformatie;5;
38843;481;Pastoor Petersstraat 170;V14/22007;Meergezins;2015;Huur(betaalbaar);Gereed;Verbouw transformatie;160;
38844;482;Hofdijkstraat;;Eengezins;2025;Koop(duur);Vastgesteld plan/besluit;Nieuwbouw;20;899-100
38845;483;Parklaan 30;V17/29986;Eengezins;2023;Koop(duur);Vergunning verleend;Nieuwbouw;1;
38848;484;Eikenburg vervolg Pannenhoef Leemerhoef;V20/40560;Meergezins;2021;Huur(betaalbaar);Gereed;Nieuwbouw;28;838-400
38851;484;Potentieel Eikenburg fase 4 (ten westen vd Sporthal);;Meergezins;2025;Huur(betaalbaar);Ontwerpplan/besluit;Nieuwbouw;9;838-400
38852;485;Marconilaan 9/Marconiplein/Johannes van der Waalsweg;V18/34880;Meergezins;2022;Huur(duur);Gereed;Nieuwbouw;70;816-000
38856;489;Wezelstraat 4;;Eengezins;2019;Koop(duur);Gereed;Verbouw transformatie;1;
38857;490;Europalaan 7/Europalaan99 vlgs Verg;V15/23508;Meergezins;2016;Huur(betaalbaar);Gereed;Verbouw transformatie;48;
38861;492;Le Sage ten Broekln 9-11  Backstage;V16/26500;Meergezins;2017;Huur(middenhuur);Gereed;Verbouw transformatie;6;
38862;492;Le Sage ten Broekln 9-11  Backstage;V15/24110;Meergezins;2017;Koop(middelduur);Gereed;Nieuwbouw;22;
38863;493;Meierijlaan;V17/29410;Eengezins;2018;Huur(middenhuur);Gereed;Nieuwbouw;24;
38864;494;Tivolilaan 68;V16/25181;Meergezins;2017;Huur(betaalbaar);Gereed;Verbouw transformatie;20;
38865;496;Aalsterweg 137;V16/26642;Meergezins;2017;Huur(betaalbaar);Gereed;Verbouw transformatie;75;
38867;499;van Vorststraat de Vijf van Vorst;V18/34251;Eengezins;2021;Huur(duur);Gereed;Nieuwbouw;38;825-000
38868;499;van Vorststraat de Vijf van Vorst;V18/34251;Eengezins;2020;Huur(duur);Gereed;Nieuwbouw;39;
38869;499;van Vorststraat de Vijf van Vorst;V18/34251;Eengezins;2020;Koop(middelduur);Gereed;Nieuwbouw;28;
38873;500;Frederiklaan 60;V18/32945;Meergezins;2019;Huur(betaalbaar);Gereed;Verbouw transformatie;50;
38875;500;Frederiklaan 60;V18/32945;Meergezins;2019;Huur(betaalbaar);Gereed;Verbouw transformatie;64;
38876;500;Frederiklaan 60;V18/32945;Meergezins;2019;Huur(duur);Gereed;Verbouw transformatie;140;
38877;500;Frederiklaan 60;V18/32945;Meergezins;2019;Huur(duur);Gereed;Verbouw transformatie;4;
38880;502;Bunderkensven;V18/33209;Eengezins;2019;Koop(duur);Gereed;Nieuwbouw;5;
38886;508;Hoogstraat 222-228;V16/26366;Meergezins;2018;Huur(betaalbaar);Gereed;Verbouw transformatie;11;
38888;509;Kloosterdreef 34/Runstraat 1;10/0593;Meergezins;2019;Koop(goedkoop);Gereed;Nieuwbouw vervangend;11;
38889;509;Kloosterdreef 34/Runstraat 1;10/0593;Eengezins;2019;Koop(duur);Gereed;Nieuwbouw vervangend;3;
38892;509;Kloosterdreef 34/Runstraat 1A en B;10/0593;Eengezins;2019;Koop(duur);Gereed;Nieuwbouw vervangend;2;
38896;512;Strijpsestraat 133 (de Ark);V15/24302;Meergezins;2017;Huur(middenhuur);Gereed;Verbouw transformatie;15;
38897;512;Strijpsestraat 133 (de Ark);V15/24302;Meergezins;2017;Huur(middenhuur);Gereed;Verbouw transformatie;1;
38902;516;Koning Arthurlaan 38A t/m K, m.u.v. I;V20/42963;Eengezins;2023;Koop(middelduur);In aanbouw;Nieuwbouw;10;731-250
38913;522;Keizer Karel V singel (vh SRE);V15/24636;Meergezins;2016;Huur(betaalbaar);Gereed;Verbouw transformatie;48;
38916;524;Verzamel 2015 kleine initiatieven;;Meergezins;2015;Huur(betaalbaar);Gereed;Verbouw transformatie;28;
38924;527;Markt 15-17;V16/25237;Meergezins;2017;Huur(middenhuur);Gereed;Verbouw transformatie;35;
38926;528;Woenselse Markt 24;V15/23466;Meergezins;2017;Huur(betaalbaar);Gereed;Verbouw transformatie;8;
38927;529;Hoogstraat 47;V16/24816;Meergezins;2017;Huur(betaalbaar);Gereed;Verbouw transformatie;12;
38930;532;Beukenlaan 26;V15/22821;Meergezins;2016;Huur(goedkoop);Gereed;Verbouw transformatie;8;
38932;533;Woenselse Markt 52/ Trompstraat 1;V14/22027;Meergezins;2017;Huur(betaalbaar);Gereed;Verbouw transformatie;9;
38938;536;Pieter Calandstraat eo;V17/31721;Eengezins;2019;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;42;
38942;537;Stratumsedijk 105-111;;Meergezins;2024;Huur(middenhuur);Intake;Nieuwbouw;13;
38943;538;Lijmbeekstraat 128 /130;V16/26289;Eengezins;2020;Koop(middelduur);Gereed;Nieuwbouw;1;
38946;542;De Jonghlaan 2-4;V16/25077;Meergezins;2017;Huur(betaalbaar);Gereed;Verbouw transformatie;7;
38947;545;Hoogstraat 101;V16/26185;Meergezins;2018;Huur(middenhuur);Gereed;Verbouw transformatie;14;
38948;545;Hoogstraat 101;V17/30334;Meergezins;2020;Huur(middenhuur);Gereed;Verbouw transformatie;4;
38953;549;Nieuwe Bergen - Violet - Deken van Somerenstraat 105 en 107 oneven;V20/42110;Meergezins;2025;Koop(duur);Vergunning verleend;Nieuwbouw;2;846-000
38955;549;Nieuwe Bergen - Orange - Deken van Somerenstraat 212 t/m 308 even;V20/42110;Meergezins;2025;Huur(betaalbaar);Vergunning verleend;Nieuwbouw;48;846-000
38961;549;Nieuwe Bergen - Bleu - Deken van Somerenstraat 72 t/m 78 even;V20/42110;Meergezins;2025;Koop(duur);Vergunning verleend;Nieuwbouw;4;846-000
38964;549;Nieuwe Bergen - Jaune;V20/42110;Meergezins;2025;Huur(betaalbaar);Vergunning verleend;Verbouw transformatie;6;846-000
38965;549;Nieuwe Bergen - Vert - Deken van Somerenstraat 316 t/m 324, 338 t/m 346;V20/42110;Meergezins;2025;Koop(middelduur);Vergunning verleend;Verbouw transformatie;10;846-000
38972;553;Verzamel 2016 kleine initiatieven;;Meergezins;2016;Huur(goedkoop);Gereed;Verbouw transformatie;9;
38973;553;Verzamel 2016 kleine initiatieven;;Meergezins;2016;Huur(middenhuur);Gereed;Verbouw transformatie;4;
38976;553;Verzamel 2016 correctie;;Meergezins;2016;Huur(middenhuur);Gereed;Nieuwbouw;2;
38977;556;Quinten Matsyslaan (ongenummerd);V17/31658;Meergezins;2019;Huur(betaalbaar);Gereed;Nieuwbouw;43;
38988;558;KanaaldijkZuid/DirkBoutslaan Caai (vh Campina) - Woontoren 2 & Laagbouw C - Zorgunits;;Meergezins;2025;Huur(betaalbaar);Onherroepelijk plan/besluit;Verbouw transformatie;42;875-000
38989;558;KanaaldijkZuid/DirkBoutslaan Caai (vh Campina) - Woontoren 2 & Laagbouw C - Zorgunits;;Eengezins;2025;Huur(betaalbaar);Onherroepelijk plan/besluit;Verbouw transformatie;1;875-000
38990;558;KanaaldijkZuid/DirkBoutslaan Caai (vh Campina) - Woontoren 2 & Laagbouw C;;Eengezins;2026;Koop(duur);Onherroepelijk plan/besluit;Nieuwbouw;24;875-000
38991;559;Weverstraat 10;V16/28108;Meergezins;2018;Huur(betaalbaar);Gereed;Verbouw overig;6;
38992;560;Tinelstraat (de Ketting)- Cornelis Dopperstraat 1-11 t/m 1-36;V22/48793;Meergezins;2024;Huur(betaalbaar);In aanbouw;Nieuwbouw;26;731-350
38993;560;Tinelstraat (de Ketting) - Cornelis Dopperstraat 1-01 t/m 1-10;V22/48793;Meergezins;2024;Huur(betaalbaar);In aanbouw;Nieuwbouw;10;731-350
38994;561;Brucknerplein 18-19;V17/31778;Meergezins;2019;Koop(middelduur);Gereed;Verbouw transformatie;5;
38995;561;Brucknerplein 18-19;V17/31778;Eengezins;2019;Koop(middelduur);Gereed;Verbouw transformatie;1;
39001;563;Cederlaan (vh Ehv Packaging);;Meergezins;2025;Koop(middelduur);Start Project;Nieuwbouw;45;865-100
39002;563;Cederlaan (vh Ehv Packaging);;Eengezins;2025;Huur(middenhuur);Start Project;Nieuwbouw;9;865-100
39003;564;Cluselaan;;Meergezins;2024;Huur(betaalbaar);Intake;Nieuwbouw;0;
39007;567;Vestdijk 4-10;V17/28751;Meergezins;2019;Huur(middenhuur);Gereed;Verbouw transformatie;57;
39009;569;Kruisstraat 171;V17/28413;Meergezins;2019;Huur(betaalbaar);Gereed;Verbouw overig;12;
39012;573;Bomanshof 309 (217A-U, 277-309);V17/28844;Meergezins;2018;Huur(duur);Gereed;Verbouw transformatie;35;
39015;575;hoek Valklaan7/Tongelresestraat;V14/21803;Meergezins;2018;Koop(middelduur);Gereed;Verbouw transformatie;6;
39019;580;Europalaan 4A t/m F;V17/29075;Meergezins;2017;Koop(betaalbaar);Gereed;Verbouw transformatie;6;
39026;583;Verzamel 2017 kleine initiatieven;Div.;Meergezins;2017;Koop(middelduur);Gereed;Verbouw transformatie;14;
39027;584;Croy 17 Skaeve Huse;V15/22949;Eengezins;2017;Huur(goedkoop);Gereed;Nieuwbouw;13;
39030;588;PSV laan 83 Eurostaete (vh Ziggo);V21/45933;Meergezins;2024;Koop(duur);In aanbouw;Nieuwbouw;63;852-100
39035;589;PSV laan (hoek A.Philipslaan) Groot Hartje;V20/40588;Meergezins;2024;Huur(duur);In aanbouw;Nieuwbouw;29;852-000
39038;590;Kennedylaan 3 (vh Bunker);V17/31928;Meergezins;2022;Huur(middenhuur);Gereed;Nieuwbouw;8;859-300
39046;593;Bakkerstraat e.o.  Middengebied (geen WoonST);;Eengezins;2026;Huur(betaalbaar);Planologische voorbereiding;Nieuwbouw vervangend;88;838-500
39047;593;Bakkerstraat e.o. WoonST BAM;;Meergezins;2026;Huur(betaalbaar);Planologische voorbereiding;Nieuwbouw vervangend;77;838-500
39052;599;Grote Berg 11 -21 Blok A;V22/48026;Meergezins;2025;Huur(middenhuur);Planologische voorbereiding;Nieuwbouw vervangend;11;731-660
39054;599;Grote Berg 11 -21 Blok B;V22/48026;Meergezins;2025;Huur(duur);Planologische voorbereiding;Nieuwbouw vervangend;15;731-660
39057;600;Hessen Kasselstraat 3 / Stadhoudersweg 20 t/m 90;V15/23073;Meergezins;2019;Huur(betaalbaar);Gereed;Nieuwbouw;36;
39063;607;Maria van Bourgondieln 67-77 e.o;V18/35439;Eengezins;2021;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;9;731-190
39064;608;Meerkollaan 6 (vh sporthal Haagdijk);;Meergezins;2024;Huur(duur);Vergunning verleend;Nieuwbouw;25;863-000
39070;613;Tongelresestraat 148-150;;Meergezins;2024;Huur(betaalbaar);Vastgesteld plan/besluit;Nieuwbouw;20;731-650
39071;613;Tongelresestraat 148-150 De Laak;;Meergezins;2024;Huur(betaalbaar);Vastgesteld plan/besluit;Verbouw transformatie;14;731-650
39077;616;Woenselsestraat 329 blok a;V15/22825;Meergezins;2019;Huur(middenhuur);Gereed;Nieuwbouw vervangend;12;
39078;616;Woenselsestraat 329 / Rapenlandlaan blok b;V15/22825;Eengezins;2019;Huur(middenhuur);Gereed;Nieuwbouw vervangend;4;
39079;616;Woenselsestraat 329 / Rapenlandlaan;V15/22825;Eengezins;2018;Koop(middelduur);Gereed;Onttrekking sloop;-1;
39098;622;Hastelweg 128 t/m 150;V20/42999;Eengezins;2022;Huur(betaalbaar);Gereed;Nieuwbouw vervangend;12;838-201
39099;622;Sportlaan/Hastelweg fase 2 - Hastelweg 152 t/m 162 even;V20/42229;Eengezins;2023;Huur(betaalbaar);Vergunning verleend;Onttrekking sloop;-6;838-201
39101;624;Draaiboomstraat 55 en 57;V19/38023;Eengezins;2023;Koop(middelduur);In aanbouw;Nieuwbouw;2;431-100
39105;627;Mendelsohnlaan 3;V19/37842;Meergezins;2020;Huur(duur);Gereed;Verbouw transformatie;14;
39107;630;Nigellapad 3, Korianderstraat 38, 40, 42, 46,48, 52 en 56 en 38A, 40A, 42A, 46A, 48A, 52A;V20/40684;Meergezins;2023;Koop(middelduur);In aanbouw;Verbouw transformatie;14;731-000
39111;631;Heezerweg 345;V19/36646;Meergezins;2020;Huur(betaalbaar);Gereed;Verbouw transformatie;22;
39112;632;Geraniumstraat 4-14;V18/35113;Meergezins;2021;Huur(duur);Gereed;Verbouw transformatie;6;
39116;637;Jan Tooropstraat 35 e.v.;V19/37523;Meergezins;2020;Huur(goedkoop);Gereed;Verbouw overig;18;
39120;640;VS Vredeoord 105;V18/33083;Meergezins;2022;Huur(duur);Gereed;Verbouw transformatie;159;
39122;642;School Barrierweg - Barrierweg 180, 180a t/m f;;Meergezins;2023;Huur(betaalbaar);Vergunning verleend;Verbouw transformatie;7;
39123;642;School Alard du Hamelstraat;;Meergezins;2024;Huur(betaalbaar);Ontwerpplan/besluit;Nieuwbouw;14;
39124;646;Gen. Coenderslaan 59/ Gen. de Collaertpad 2;;Meergezins;2024;Koop(betaalbaar);Planologische voorbereiding;Nieuwbouw;16;981-500
39126;648;Jan Heynslaan 4 (school) ROOT - Jan Heynslaan 4-01 t/m 4-41, 4-53 t/m 4-56;V21/45720;Meergezins;2023;Koop(middelduur);In aanbouw;Nieuwbouw;45;891-100
39133;655;Blok 1 - Vitruviusweg 43, 47 t/m 55 oneven;V21/45497;Meergezins;2023;Koop(middelduur);In aanbouw;Verbouw transformatie;6;891-400
39137;656;Vlokhovenseweg 41/41A (vh scholen) Lourdeshof;;Meergezins;2024;Koop(middelduur);Vergunning verleend;Verbouw transformatie;4;891-200
39143;664;Roostenlaan 301A;V17/30620;Eengezins;2023;Koop(duur);In aanbouw;Nieuwbouw;1;
