OBJECTID;NAME;ITEM_NUMBER;TYPE_LICHTMAST;YEAR_OF_CONSTRUCTION;EIGENAAR;HOOGTE_LICHTPUNT;STATUS_LICHTMAST;DATE_MODIFIED;BEHEERDER_OMS;STRAATNAAM_LICHTMASTNR;X;Y;LONG;LAT
7933;0014;0014;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2013-07-19;Gemeente Den Haag;AEGONplein 0014;85208.0080999993;456427.099100001;4.368787130571174;52.09169599250974
15162; 0014;  0014;Lichtmast;;Gemeente Den Haag;50;In bedrijf;2017-03-21;Gemeente Den Haag;AEGONplein  0014;85175.6251000017;456488.246100001;4.3683021421320145;52.092241428770386
40650;0015;0015;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0015;85216.1711000018;456405.303100001;4.368910689177477;52.09150114381634
66107;0016;0016;Lichtmast;;Gemeente Den Haag;80;Onbekend;2012-06-20;Gemeente Den Haag;AEGONplein 0016;85232.3379999995;456388.054000001;4.369150091924447;52.09134816619921
184216;0017;0017;Lichtmast;;Gemeente Den Haag;80;In bedrijf;2013-07-19;Gemeente Den Haag;AEGONplein 0017;85213.6944999993;456374.6752;4.368880824296148;52.09122558265073
5619;0021;0021;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0021;85191.1330999993;456361.952100001;4.368554262668211;52.09110839711949
7686;0025;0025;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0025;85170.3630999997;456350.945099998;4.368253487355924;52.09100685902829
3751;0031;0031;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2013-07-19;Gemeente Den Haag;AEGONplein 0031;85155.9189999998;456363.741999999;4.368040130616727;52.09112004086295
1128;0507;0507;Lichtmast;2023-02-02;Gemeente Den Haag;42;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0507;85166.7991000004;456383.812100001;4.368194758385238;52.0913017808529
2245;0508;0508;Lichtmast;2023-02-02;Gemeente Den Haag;42;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0508;85160.1330999993;456389.693100002;4.368096298039245;52.09135379165985
1732;0509;0509;Lichtmast;2023-02-02;Gemeente Den Haag;42;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0509;85154.9510999993;456394.285100002;4.368019752853852;52.09139440555366
286816;0510;0510;Lichtmast;;Gemeente Den Haag;40;;;Gemeente Den Haag;AEGONplein 0510;85139.375;456413.758000001;4.367788510100338;52.09156744041794
5988;0519;0519;Lichtmast;2023-02-02;Gemeente Den Haag;42;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0519;85211.2230999991;456343.864100002;4.36885107313295;52.090948375727294
62105;0520;0520;Lichtmast;;Gemeente Den Haag;42;Onbekend;2012-06-20;Gemeente Den Haag;AEGONplein 0520;85199.9541000016;456349.178100001;4.368685573859986;52.090994711159716
5523;0522;0522;Lichtmast;2023-02-02;Gemeente Den Haag;42;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0522;85172.4530999996;456378.066100001;4.368278425967412;52.09125085553622
40484;0523;0523;Lichtmast;2023-02-02;Gemeente Den Haag;42;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0523;85181.8390999995;456376.362100001;4.36841571484884;52.09123672579053
5307;0524;0524;Lichtmast;2023-02-02;Gemeente Den Haag;42;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0524;85187.0280999988;456365.899099998;4.368493563568321;52.09114335060988
62156;0526;0526;Lichtmast;;Gemeente Den Haag;42;Onbekend;2012-06-20;Gemeente Den Haag;AEGONplein 0526;85177.6620999985;456336.246100001;4.368362987667579;52.09087568171131
40562;0527;0527;Lichtmast;2023-02-02;Gemeente Den Haag;42;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0527;85187.6501000002;456327.3061;4.368510539827404;52.09079659879275
40509;0528;0528;Lichtmast;2023-02-02;Gemeente Den Haag;42;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0528;85177.564100001;456312.684099998;4.368366382540042;52.09066392072894
42567;0529;0529;Lichtmast;;Gemeente Den Haag;42;Onbekend;2012-06-20;Gemeente Den Haag;AEGONplein 0529;85166.6140000001;456325.699999999;4.368203959137658;52.090779511681845
6723;0530;0530;Lichtmast;2023-02-02;Gemeente Den Haag;42;In bedrijf;2012-06-20;Gemeente Den Haag;AEGONplein 0530;85154.5841000006;456326.111099999;4.3680283628174426;52.09078168848404
40525;0001;0001;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0001;74621.4001000002;451590.8741;4.215473249061275;52.04679916915472
30018;0002;0002;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0002;74610.3691000007;451580.1261;4.215315003509848;52.046700981834356
19563;0003;0003;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0003;74600.3240999989;451601.110100001;4.215163664222874;52.046888098819636
7531;0004;0004;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0004;74582.5881000012;451575.276099999;4.214911245378837;52.04665336710464
36746;0005;0005;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0005;74556.9631000012;451555.123100001;4.214542513045412;52.04646854260596
4398;0006;0006;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0006;74529.9030999988;451556.7971;4.214147730022092;52.04647965820656
566;0007;0007;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0007;74501.4131000005;451543.401099999;4.213735654678878;52.04635513740789
1677;0008;0008;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0008;74481.7120999992;451546.7421;4.213447734005411;52.046382299954765
37188;0009;0009;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0009;74486.1611000001;451531.4201;4.213516185875675;52.0462452542233
40361;0010;0010;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0010;74461.8960999995;451547.267099999;4.2131588005113985;52.0463841389496
3280;0011;0011;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0011;74461.0960999988;451533.111099999;4.213150476783081;52.046256809042525
78244;0012;0012;Lichtmast;2023-02-02;Gemeente Den Haag;80;In bedrijf;2012-06-20;Gemeente Den Haag;Aad Mansveldstraat 0012;74439.8469999991;451547.805;4.21283731747599;52.04638576860411
4616;0001;0001;Lichtmast;2023-02-02;Gemeente Den Haag;90;In bedrijf;2018-11-28;Gemeente Den Haag;Aagje Dekenlaan 0001;79829.5106999986;452088.0933;4.291272066442737;52.051998348148665
6019;0002;0002;Lichtmast;2023-02-02;Gemeente Den Haag;90;In bedrijf;2018-11-28;Gemeente Den Haag;Aagje Dekenlaan 0002;79858.5089000017;452111.523699999;4.291689612238559;52.052212843703316
38659;0003;0003;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2018-11-28;Gemeente Den Haag;Aagje Dekenlaan 0003;79849.0575000011;452064.414299998;4.291562202989294;52.05178820199625
33172;0004;0004;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2018-11-28;Gemeente Den Haag;Aagje Dekenlaan 0004;79877.6343999989;452088.533599999;4.291973455586977;52.052008830388296
20177;0005;0005;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0005;79868.9651000015;452069.723099999;4.29185122187011;52.05183861000624
24159;0006;0006;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0006;79893.9360999987;452068.960099999;4.292215383727647;52.05183513781173
9257;0007;0007;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0007;79865.063099999;452045.1041;4.291799757489256;52.05161683632659
37724;0008;0008;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0008;79917.4811000004;452040.823100001;4.292564774624746;52.05158546808193
31567;0009;0009;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0009;79888.5850999989;452017.198100001;4.292148762941643;52.05136924064457
10918;0010;0010;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0010;79938.6151000001;452015.497099999;4.292878400117058;52.05136073250465
38870;0011;0011;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0011;79909.6790999994;451991.640099999;4.292461856919064;52.0511424158242
40257;0012;0012;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0012;79959.9090999998;451990.145100001;4.293194360399993;52.05113578408413
37656;0013;0013;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0013;79933.700100001;451962.9571;4.292818299315005;52.05088790302546
34950;0014;0014;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0014;79983.1741000004;451962.2731;4.293539600806747;52.05088845498108
32609;0015;0015;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0015;79954.5731000006;451937.950100001;4.293128044151246;52.050665998163225
66198;0016;0016;Lichtmast;;Gemeente Den Haag;90;Onbekend;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0016;80000.7351000011;451941.019099999;4.293800241620379;52.05069982730356
27322;0017;0017;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0017;79971.0441000015;451918.164099999;4.293372474951201;52.05049041638074
21567;0018;0018;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0018;80017.4860999994;451920.794100001;4.2940488476663825;52.05052033681801
32164;0019;0019;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0019;79988.882100001;451896.809099998;4.293637173910002;52.05030091888574
28304;0020;0020;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0020;80039.9791000001;451893.980099998;4.294382593694136;52.05028240873052
27890;0021;0021;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0021;80011.4481000006;451869.6831;4.293972052998424;52.05006019796879
21969;0022;0022;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0022;80062.3671000004;451867.111099999;4.294714817742992;52.0500439712098
65785;0023;0023;Lichtmast;;Gemeente Den Haag;90;Onbekend;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0023;80033.7820999995;451842.925099999;4.29430346611003;52.04982275182517
13503;0024;0024;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0024;80083.8460999988;451841.3631;4.295033542875283;52.04981548401601
34480;0025;0025;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0025;80054.9600999989;451817.597100001;4.294617712272546;52.04959799947353
8639;0026;0026;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0026;80107.2430999987;451813.281100001;4.295380732973999;52.04956628003171
10190;0027;0027;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0027;80078.9211000018;451788.925099999;4.294973253132412;52.04934357076357
10389;0028;0028;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0028;80103.8570999988;451787.869100001;4.2953369485835236;52.04933745100615
27060;0029;0029;Lichtmast;2023-02-01;Gemeente Den Haag;90;In bedrijf;2012-11-01;Gemeente Den Haag;Aagje Dekenlaan 0029;80103.9184999988;451773.852400001;4.295340915671801;52.049211494622384
10578;0030;0030;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0030;80127.7811000012;451788.587099999;4.295685504465005;52.04934713592318
60198;0031;0031;Lichtmast;;Gemeente Den Haag;90;Onbekend;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0031;80117.7111000009;451742.2711;4.295548874822055;52.04892954478591
23413;0032;0032;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aagje Dekenlaan 0032;80146.8531000018;451765.8741;4.295968470900815;52.04914559579043
621484;0002;;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2021-12-02;Gemeente Den Haag;Aalbessenstraat 0002;77758.1350000016;454206.5068;4.260599272839494;52.070750970321775
621485;0003;;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2021-12-02;Gemeente Den Haag;Aalbessenstraat 0003;77745.5144000016;454184.758099999;4.260420152635488;52.07055376243678
621486;0004;;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2021-12-02;Gemeente Den Haag;Aalbessenstraat 0004;77745.7525000013;454165.231800001;4.260428044045838;52.0703783197903
621487;0005;;Lichtmast;2023-02-02;Gemeente Den Haag;60;In bedrijf;2021-12-02;Gemeente Den Haag;Aalbessenstraat 0005;77728.7661999986;454155.230500001;4.260182603883341;52.07028607229351
15283; ; ;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Aalscholveroever  ;88672.9701000005;453054.338100001;4.41999692098152;52.061810994115625
6205;0002;0002;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Aalscholveroever 0002;88675.0610999987;453072.721099999;4.420023838293;52.0619764529134
2596;0003;0003;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Aalscholveroever 0003;88674.9171000011;453092.0141;4.420017991628886;52.06214982234151
7469;0004;0004;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Aalscholveroever 0004;88674.1741000004;453124.524099998;4.420000844085132;52.06244190155437
3038;0005;0005;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Aalscholveroever 0005;88675.1301000007;453146.781100001;4.420010460303217;52.06264204019286
4344;0006;0006;Lichtmast;2023-02-02;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Aalscholveroever 0006;88673.5670999996;453165.357099999;4.419984062698283;52.06280879602961
61683;0001;0001;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;Aalscholversingel 0001;86244.6741000004;451784.054099999;4.384847340307276;52.05009898443986
58673;0003;0003;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;Aalscholversingel 0003;86237.814100001;451804.213100001;4.38474328913067;52.050279301583934
59238;0005;0005;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;Aalscholversingel 0005;86229.1101000011;451830.0121;4.384611222786999;52.05051007629234
59203;0005;0005;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;Aalscholversingel 0005;86186.2050999999;451957.643100001;4.383960110079083;52.05165176558624
42864;0007;0007;Lichtmast;;Gemeente Den Haag;60;Onbekend;2012-06-20;Gemeente Den Haag;Aalscholversingel 0007;86220.2641000003;451856.3561;4.384476975484312;52.05074573111317
10328;0027;0027;Lichtmast;2023-02-02;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0027;75801.3471000008;452988.910100002;4.232346634900503;52.059532607642666
39469;0029;0029;Lichtmast;2023-02-02;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0029;75808.7751000002;452955.178100001;4.23246274859873;52.059230533823595
40930;0037;0037;HTM Mast;2023-02-02;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0037;75814.5170999989;452923.539099999;4.232553795703982;52.05894702784868
65377;0038;0038;HTM Mast;2023-02-02;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0038;75832.8731000014;452895.763099998;4.232827841415613;52.05870003939723
58873;0045;0045;Lichtmast;;Gemeente Den Haag;90;Onbekend;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0045;75825.3211000003;452836.755100001;4.232731421812542;52.05816867972718
3608;0046;0046;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0046;75838.0870999992;452815.520100001;4.2329224524350115;52.05797967350072
4928;0047;0047;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0047;75831.4411000013;452787.750100002;4.23283200076898;52.05772916638444
3851;0048;0048;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0048;75843.9761000015;452770.100099999;4.23301883069549;52.05757234390154
40325;0049;0049;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0049;75837.2930999994;452748.5711;4.232926393489415;52.057377916867885
4423;0050;0050;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0050;75851.8850999996;452725.4001;4.233144488241351;52.057171773075666
6326;0051;0051;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0051;75846.5091000013;452700.438099999;4.233071900411826;52.05694668186523
3637;0052;0052;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0052;75861.7201000005;452680.344099998;4.233298303298335;52.056768277930516
37040;0053;0053;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0053;75857.5910999998;452654.969099998;4.2332439897466925;52.05653965344289
36910;0054;0054;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0054;75874.0011;452634.531100001;4.233487948475605;52.056358328982846
7600;0055;0055;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0055;75871.9541000016;452606.750100002;4.233464542819593;52.05610838013269
1434;0056;0056;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0056;75888.4230999984;452589.719099999;4.233708569344825;52.05595768094372
36625;0057;0057;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0057;75886.5791000016;452564.781100001;4.233687463494095;52.05573330998927
42194;0058;0058;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0058;75906.3060999997;452541.500100002;4.233980428326904;52.05552690913609
3976;0059;0059;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0059;75903.6180999987;452519.781100001;4.233946272502209;52.05533134559373
37144;0060;0060;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0060;75920.9310999997;452502.844099998;4.234202574829683;52.05518161055541
2789;0061;0061;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0061;75918.8145000003;452478.471099999;4.234177362229849;52.05496227818123
36613;0062;0062;Lichtmast;;Gemeente Den Haag;90;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0062;75941.7961000018;452449.254099999;4.234519137037269;52.054702995948844
38978;0505;0505;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2021-05-27;Gemeente Den Haag;Aaltje Noordewierstraat 0505;75715.0370999984;453265.094099999;4.231024208807814;52.06200221358904
39784;0506;0506;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2021-05-27;Gemeente Den Haag;Aaltje Noordewierstraat 0506;75731.4550999999;453273.494100001;4.23126162908415;52.06208005011953
11569;0507;0507;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2021-05-27;Gemeente Den Haag;Aaltje Noordewierstraat 0507;75751.3280999996;453280.971099999;4.231549637561137;52.062150085776054
55361;0508;;Lichtmast;;Onbekend;40;Onbekend;2021-05-27;Onbekend;Aaltje Noordewierstraat 0508;75715.5901000016;453255.9351;4.2310343978559795;52.06191998465037
13184;0531;0531;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0531;75894.6220999993;452963.475099999;4.233712376935912;52.05931735858098
13234;0532;0532;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0532;75837.0141000003;452939.2971;4.232878121424476;52.05909185316341
30592;0533;0533;Lichtmast;;Gemeente Den Haag;40;In bedrijf;2012-06-20;Gemeente Den Haag;Aaltje Noordewierstraat 0533;75857.8200999983;452941.989100002;4.233180824090628;52.05911901729169
