MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
008 00250,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210127000000,20210127000000,LED 13W 3000K 1500lm
008 00270,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20190827000000,310036 PL-L 36W/830 4P MASTER
008 00300,VP1011 WW RAL-7036,,20180701000000,20180701000000,LED 20W 3000K 2500lm
008 00360,HPS 100 CITYZEN 1 x PLL36 E,,20140627000000,20190718000000,310036 PL-L 36W/830 4P MASTER
008 00370,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 20W 3000K 2500lm
008 00395,2500 1xPLL36 E,,20031101000000,20190814000000,310036 PL-L 36W/830 4P MASTER
008 00400,VENTEGO 1xPLL36 EVSA,,20080715000000,20190805000000,310036 PL-L 36W/830 4P MASTER
008 00403,HPS 100 CITYZEN 1 x PLL36 E,,20100512000000,20190827000000,310036 PL-L 36W/830 4P MASTER
008 00410,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210203000000,20210203000000,LED 13W 3000K 1500lm
008 00420,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
008 00440,2500 1xPLL36 E,,20031101000000,20190813000000,310036 PL-L 36W/830 4P MASTER
008 00460,2552 1xPLL 55 E IRIS SGS152,,20051001000000,20190705000000,310055 PL-L 55W/830 4P MASTER
008 00470,VP1011 WW RAL-7036,,20180226000000,20180226000000,LED 20W 3000K 2500lm
008 00475,ALTRA-2 1xPLL 36 E,,20170501000000,20170501000000,310036 PL-L 36W/830 4P MASTER
008 00490,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190718000000,310036 PL-L 36W/830 4P MASTER
008 00500,2000 1x PLL24 E,,20140627000000,20190812000000,310024 PL-L 24W/830 4P MASTER
008 00505,BGP630 GRN 2650/WW PSD IP65 .... D9 SRG10 350mA,,20150805000000,20150805000000,LED 24W 3000K 2650lm
008 00510,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
008 00515,2500 1xPLL36 C,,19920901000000,20170608000000,310036 PL-L 36W/830 4P MASTER
008 00520,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 15W 3000K 1600lm
008 00525,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
008 00530,2400 1xPLL 18 E Padvinder,,20120831000000,20190819000000,310018 PL-L 18W/830 4P MASTER
008 00550,VP1011 WW RAL-7036,,20161111000000,20161111000000,LED 28W 3000K 3000lm
008 00560,2552 1xPLL 55 E IRIS SGS152,,20070402000000,20190704000000,310055 PL-L 55W/830 4P MASTER
008 00565,ALTRA-3 1xPLL 55 E,,20140101000000,20190808000000,310055 PL-L 55W/830 4P MASTER
008 00580,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20191011000000,310036 PL-L 36W/830 4P MASTER
008 00590,VP1011 WW RAL-7036,,20160603000000,20160603000000,LED 25W 3000K 2500lm
008 00600,ALTRA-2 1x PLL24 E,,20140710000000,20190822000000,310024 PL-L 24W/830 4P MASTER
008 00620,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20180621000000,20180621000000,LED 25W 3000K 3000lm
008 00640,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
008 00650,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
008 00690,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
008 00705,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
008 00710,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
008 00715,VP1011 WW RAL-7036,,20160401000000,20160401000000,LED 18W 3000K 2000lm
008 00740,2000 1x PLL24 E,,20131201000000,20190828000000,310024 PL-L 24W/830 4P MASTER
008 00755,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
008 00760,2050 1xTLS 20,,19861001000000,20120327000000,TLS 20W kl33
008 00770,2500 1xPLL36 C,,19900401000000,20170609000000,310036 PL-L 36W/830 4P MASTER
008 00780,ALTRA-2 1xPLL 36 E,,20131213000000,20190705000000,310036 PL-L 36W/830 4P MASTER
008 00800,MC2 1xSON-T70,,20030401000000,20190702000000,220070 CDO-TT 070W/828 MASTER
008 00810,ALTRA-3 1xPLL 55 E,,20031001000000,20190722000000,310055 PL-L 55W/830 4P MASTER
008 00830,BDP102 GRN15 / 830 DS PCC SI CLO D9 SRG10,,20210201000000,20210201000000,LED 13W 3000K 1500lm
008 00840,KFK LED2WELL 1600lm,,20160905000000,20160905000000,LED 15W 3000K 1600lm
008 00850,Piano-Mini 16 LED.... WW 350mA,,20151014000000,20151014000000,LED 19W 3000K 2200m
008 00870,ALTRA-3 1xPLL 55 E,,20060301000000,20190722000000,310055 PL-L 55W/830 4P MASTER
008 00880,VN P/24,,19941201000000,20141110000000,310024 PL-L 24W/830 4P MASTER
008 00890,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190831000000,310036 PL-L 36W/830 4P MASTER
008 00900,VP1011 WW RAL-7036,,20160502000000,20160502000000,LED 18W 3000K 2000lm
008 00910,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
008 00920,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
008 00930,ALTRA-2 1xPLL 36 E,,20050201000000,20190722000000,310036 PL-L 36W/830 4P MASTER
008 00945,ALTRA-2 1xPLL 36 E,,20100201000000,20190807000000,310036 PL-L 36W/830 4P MASTER
008 00950,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
008 00960,HPS 100 CITYZEN 1 x PLL36 E,,20081102000000,20191011000000,310036 PL-L 36W/830 4P MASTER
008 00980,2000 1x PLL24 E,,20140627000000,20190828000000,310024 PL-L 24W/830 4P MASTER
008 01000,VN P/24,,20000301000000,20190820000000,310024 PL-L 24W/830 4P MASTER
008 01010,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
008 01020,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210129000000,20210129000000,LED 11W 3000K 1200lm
008 01025,HPS 100 CITYZEN 1xPLL24 HF,,20140101000000,20190808000000,310024 PL-L 24W/830 4P MASTER
008 01040,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
008 01080,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20190705000000,310036 PL-L 36W/830 4P MASTER
008 01082,HPS 100 CITYZEN 1 x PLL36 E,,20131016000000,20190820000000,310036 PL-L 36W/830 4P MASTER
008 01083,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20160801000000,20160801000000,LED 55W 3000K 5500lm
008 01083,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20160801000000,20160801000000,LED 70W 3000K 7000lm
008 01084,2000 1x PLL24 E,,20140627000000,20190719000000,310024 PL-L 24W/830 4P MASTER
008 01089,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
008 01090,MC2 1xSON-T70,,20040301000000,20201209000000,220070 CDO-TT 070W/828 MASTER
008 01093,ALTRA-2 1xPLL 36 E,,20120101000000,20190807000000,310036 PL-L 36W/830 4P MASTER
008 01110,2160 1xPLL 18 E Mithra,,20100323000000,20191009000000,310018 PL-L 18W/830 4P MASTER
008 01130,VP1011 WW RAL-7036,,20160930000000,20160930000000,LED 25W 3000K 2500lm
008 01135,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20210519000000,20210519000000,LED 16W 3000K 2000lm
008 01137,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
008 01160,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
008 01170,Ventego Clear 20W 2500lm 3000K,,20210309000000,20210309000000,LED 20W 3000K 2500lm
008 01180,LW-SRDS2 3400 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 26 W 3000k 3400lm
008 01185,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200722000000,20200722000000,LED 13W 3000K 1600lm
008 01200,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
008 01210,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
008 01220,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 08W 3000K 1000lm
008 01225,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190807000000,310024 PL-L 24W/830 4P MASTER
008 01240,2000 1x PLL24 E,,20131219000000,20190813000000,310024 PL-L 24W/830 4P MASTER
008 01250,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
008 01260,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 18W 3000K 2000lm
008 01270,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
008 01300,2400 1xPLL 18 E Padvinder,,20191016000000,20191016000000,310018 PL-L 18W/830 4P MASTER
008 01310,2050 1xTLS 20,,19831101000000,20120402000000,TLS 20W kl33
008 01330,Lowlander LWD 12SS XW,,20200701000000,20200701000000,LED 08W 3000K 1000lm
008 01350,2160 1xPLL 18 E Mithra,,20100326000000,20210120000000,310018 PL-L 18W/830 4P MASTER
008 01364,2400 1xPLL 24 E Padvinder,,20121001000000,20190808000000,310024 PL-L 24W/830 4P MASTER
008 01370,ALTRA-2 1xPLL 36 E,ALTRA-2 1xPLL 36 E,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
008 01380,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20190901000000,20190901000000,LED 16W 3000K 2000lm
008 01385,2000 1xPLL18 E,,20091015000000,20190815000000,310018 PL-L 18W/830 4P MASTER
008 01390,VP1011 WW RAL-9005,,20161207000000,20161207000000,LED 80W 3000K 8000lm
008 01400,BGP623 12LED ... NW CLO Luma1,,20110322000000,20160223000000,LED 15W 4000K 1600lm
008 01410,LW-SRDS2 2500 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 20W 3000K 2500lm
008 01420,VP1011 WW RAL-7036,,20161110000000,20161110000000,LED 25W 3000K 2500lm
008 01434,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
008 01437,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
008 01440,2050 1xTLS 20,,19870601000000,20120327000000,TLS 20W kl33
008 01450,LW-SRDS2 5000LM 24A 730 DANB CV (3500lm dim30-60),,20181201000000,20181201000000,LED 40W 3000K 5000lm
008 01460,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
008 01470,2400 1xPLL 24 E Padvinder,,20030501000000,20190814000000,310024 PL-L 24W/830 4P MASTER
008 01475,2400 1xPLL 24 E Padvinder,,20030501000000,20190723000000,310024 PL-L 24W/830 4P MASTER
008 01480,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
008 01485,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
008 01490,2050 1xTLS 20,,19861001000000,20120327000000,TLS 20W kl33
008 01500,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
008 01520,2000 1xPLL18 E,,20100624000000,20190829000000,310018 PL-L 18W/830 4P MASTER
008 01530,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
008 01560,2400 1xPLL 18 E Padvinder,,20020201000000,20191104000000,310018 PL-L 18W/830 4P MASTER
008 01592,ALTRA-2 1xPLL 36 E,,20100201000000,20190807000000,310036 PL-L 36W/830 4P MASTER
008 01600,HPS 100 CITYZEN 1xPLL24 HF,,20121001000000,20190719000000,310024 PL-L 24W/830 4P MASTER
008 01620,SGR SG PLL24 EVSA,,20051101000000,20190704000000,310024 PL-L 24W/830 4P MASTER
008 01630,KFK LED2WELL 1600lm,,20170928000000,20170928000000,LED 15W 3000K 1600lm
008 01650,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
008 01670,2400 1xPLL 18 E Padvinder,,20020201000000,20190831000000,310018 PL-L 18W/830 4P MASTER
008 01680,2160 1xPLL 18 E Mithra,,20100325000000,20191111000000,310018 PL-L 18W/830 4P MASTER
008 01700,2000 1x PLL24 E,,20140627000000,20190828000000,310024 PL-L 24W/830 4P MASTER
008 01720,2160 1xPLL 18 E Mithra,,20100317000000,20191104000000,310018 PL-L 18W/830 4P MASTER
008 01740,2000 1x PLL24 E,,20140327000000,20190813000000,310024 PL-L 24W/830 4P MASTER
008 01775,BDP102 GRN20 / 830 DRW PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 16W 3000K 2000lm
008 01780,2000 1x PLL24 E,,20140627000000,20190831000000,310024 PL-L 24W/830 4P MASTER
008 01785,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 13W 3000K 1500lm
008 01830,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
008 01840,MC2 1xSON-T70,MC2 1xSON-T70,20011201000000,20191009000000,220070 CDO-TT 070W/828 MASTER
008 01883,KFK LED2WELL 1200lm,,20180418000000,20180418000000,LED 10W 3000K 1200lm
008A00127,2160 1xPLL 18 E Mithra,,20100616000000,20190816000000,310018 PL-L 18W/830 4P MASTER
008A00410,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210204000000,20210204000000,LED 11W 3000K 1200lm
008A00460,LZR150 L14650 9005,,20060201000000,20190806000000,310024 PL-L 24W/830 4P MASTER
008A00590,KFK LED2WELL 1050lm,,20170928000000,20170928000000,LED 09W 3000K 1050lm
008A00740,2000 1x PLL24 E,,20131201000000,20190828000000,310024 PL-L 24W/830 4P MASTER
008A01000,2000 1x PLL24 E,,20140324000000,20190820000000,310024 PL-L 24W/830 4P MASTER
008A01220,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 08W 3000K 1000lm
008A01420,KFK LED2WELL 1600lm,,20161110000000,20161110000000,LED 15W 3000K 1600lm
008A01437,KFK LED2WELL 1600lm,,20170928000000,20170928000000,LED 15W 3000K 1600lm
009 00010,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
009 00040,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
009 00050,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
009 00065,BDS711 Kegel 28LED 2400lm WW,,20151228000000,20151228000000,LED 27W 3000K 2400lm
009 00085,KFK LED2WELL 2150lm,,20151228000000,20151228000000,LED 19W 3000K 2150lm
009 00100,ALTRA-2 1xPLL 36 E,,20041101000000,20190722000000,310036 PL-L 36W/830 4P MASTER
009 00125,LW-SRDS2 3400 LM 16A 730 DAME CC,,20200506000000,20200506000000,LED 26 W 3000k 3400lm
009 00127,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
009 00130,2400 1xPLL 18 E Padvinder,,20011201000000,20190815000000,310018 PL-L 18W/830 4P MASTER
009 00170,LIBRA 2570 1xPLL 55,,20070306000000,20190813000000,310055 PL-L 55W/830 4P MASTER
009 00175,LW-SRDS2 5000LM 24A 730 DANB CV (4500lm dim10-40),,20181201000000,20181201000000,LED 40W 3000K 5000lm
009 00200,Evolo-2 CPO 60W dim,,20121214000000,20180405000000,260060 CPO-TW 060W/728 MASTER
009 00230,LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),LW-SRDS2 5000LM 24A 730 DANB CV (4000lm dim20-50),20180702000000,20180702000000,LED 40W 3000K 5000lm
009 00250,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210519000000,20210519000000,LED 13W 3000K 1500lm
009 00270,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20190827000000,310036 PL-L 36W/830 4P MASTER
009 00300,VP1011 WW RAL-7036,,20180701000000,20180701000000,LED 20W 3000K 2500lm
009 00360,HPS 100 CITYZEN 1 x PLL36 E,,20140627000000,20190718000000,310036 PL-L 36W/830 4P MASTER
009 00370,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 20W 3000K 2500lm
009 00395,HPS 100 CITYZEN 1xPLL24 HF,,20031101000000,20190814000000,310024 PL-L 24W/830 4P MASTER
009 00400,VENTEGO 1xPLL36 EVSA,,20080715000000,20190805000000,310036 PL-L 36W/830 4P MASTER
009 00403,HPS 100 CITYZEN 1 x PLL36 E,,20060907000000,20190827000000,310036 PL-L 36W/830 4P MASTER
009 00410,BDP102 GRN12 / 830 DS PCC SI CLO D9 SRG10,,20210203000000,20210203000000,LED 11W 3000K 1200lm
009 00420,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
009 00440,2000 1x PLL24 E,,20140627000000,20190813000000,310024 PL-L 24W/830 4P MASTER
009 00460,Lowlander LWD 12M SCL_T4-B,,20200701000000,20200701000000,LED 14W 3000K 1500lm
009 00470,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20180226000000,20180226000000,LED 20W 3000K 2500lm
009 00475,ALTRA-2 1xPLL 36 E,,20170501000000,20170501000000,310036 PL-L 36W/830 4P MASTER
009 00505,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
009 00510,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
009 00515,HPS 100 CITYZEN 1 x PLL36 E,,20040901000000,20190719000000,310036 PL-L 36W/830 4P MASTER
009 00520,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 15W 3000K 1600lm
009 00525,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
009 00530,2400 1xPLL 18 E Padvinder,,20120831000000,20190819000000,310018 PL-L 18W/830 4P MASTER
009 00550,2400 1xPLL 18 E Padvinder,,20020201000000,20190829000000,310018 PL-L 18W/830 4P MASTER
009 00560,2552 1xPLL 55 E IRIS SGS152,,20070402000000,20190704000000,310055 PL-L 55W/830 4P MASTER
009 00565,2500 2xPLL36 E,,20121001000000,20190808000000,310036 PL-L 36W/830 4P MASTER
009 00580,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20191011000000,310036 PL-L 36W/830 4P MASTER
009 00590,VP1011 WW RAL-7036,,20160603000000,20160603000000,LED 25W 3000K 2500lm
009 00600,2400 1xPLL 18 E Padvinder,,20000601000000,20190822000000,310018 PL-L 18W/830 4P MASTER
009 00620,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20180621000000,20180621000000,LED 25W 3000K 3000lm
009 00640,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
009 00650,VP1011 WW RAL-7036,,20160219000000,20160219000000,LED 25W 3000K 2500lm
009 00690,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
009 00705,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
009 00710,HPS 100 CITYZEN 1 x PLL36 E,,20050901000000,20190705000000,310036 PL-L 36W/830 4P MASTER
009 00715,VP1011 WW RAL-7036,,20160401000000,20160401000000,LED 25W 3000K 2500lm
009 00740,2000 1x PLL24 E,,20131201000000,20190828000000,310024 PL-L 24W/830 4P MASTER
009 00755,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
009 00760,2050 1xTLS 20,,19861001000000,20120327000000,TLS 20W kl33
009 00780,ALTRA-2 1xPLL 36 E,,20131213000000,20190705000000,310036 PL-L 36W/830 4P MASTER
009 00800,MC2 1xSON-T70,,20030401000000,20190702000000,220070 CDO-TT 070W/828 MASTER
009 00810,ALTRA-3 1xPLL 55 E,,20031001000000,20190722000000,310055 PL-L 55W/830 4P MASTER
009 00830,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210201000000,20210201000000,LED 13W 3000K 1500lm
009 00840,KFK LED2WELL 1600lm,,20160905000000,20160905000000,LED 15W 3000K 1600lm
009 00850,Piano-Mini 16 LED.... WW 350mA,,20151014000000,20151014000000,LED 19W 3000K 2200m
009 00870,ALTRA-3 1xPLL 55 E,,20080901000000,20190722000000,310055 PL-L 55W/830 4P MASTER
009 00880,2400 1xPLL 18 E Padvinder,,20020201000000,20190710000000,310018 PL-L 18W/830 4P MASTER
009 00890,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
009 00900,2000 1x PLL24 E,,20100302000000,20191009000000,310024 PL-L 24W/830 4P MASTER
009 00910,LW-SRDS2 2000 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 16W 3000K 2000lm
009 00930,ALTRA-2 1xPLL 36 E,,20050201000000,20190722000000,310036 PL-L 36W/830 4P MASTER
009 00945,ALTRA-2 1xPLL 36 E,,20100201000000,20190807000000,310036 PL-L 36W/830 4P MASTER
009 00950,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 20W 3000K 2500lm
009 00960,2552 1xPLL 55 E IRIS SGS152,,19880601000000,20190704000000,310055 PL-L 55W/830 4P MASTER
009 00980,2552 1xPLL 55 E IRIS SGS152,,20050101000000,20190704000000,310055 PL-L 55W/830 4P MASTER
009 01000,2000 1x PLL24 E,,20140220000000,20190820000000,310024 PL-L 24W/830 4P MASTER
009 01010,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
009 01020,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20210129000000,20210129000000,LED 11W 3000K 1200lm
009 01025,HPS 100 CITYZEN 1xPLL24 HF,,20140101000000,20190808000000,310024 PL-L 24W/830 4P MASTER
009 01080,HPS 100 CITYZEN 1 x PLL36 E,,20040401000000,20200918000000,310036 PL-L 36W/830 4P MASTER
009 01082,HPS 100 CITYZEN 1 x PLL36 E,,20131016000000,20191015000000,310036 PL-L 36W/830 4P MASTER
009 01083,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20160801000000,20160801000000,LED 55W 3000K 5500lm
009 01083,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20160801000000,20160801000000,LED 70W 3000K 7000lm
009 01084,2000 1x PLL24 E,,20140627000000,20190719000000,310024 PL-L 24W/830 4P MASTER
009 01089,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
009 01090,MC2 1xSON-T70,,20040301000000,20190624000000,220070 CDO-TT 070W/828 MASTER
009 01093,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190807000000,310024 PL-L 24W/830 4P MASTER
009 01110,2160 1xPLL 18 E Mithra,,20100323000000,20191009000000,310018 PL-L 18W/830 4P MASTER
009 01130,VP1011 WW RAL-7036,,20160930000000,20160930000000,LED 25W 3000K 2500lm
009 01135,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20210301000000,20210301000000,LED 13W 3000K 1500lm
009 01160,KFK LED2WELL 1600lm,,20180715000000,20180715000000,LED 15W 3000K 1600lm
009 01170,LZR 25W 3000lm 3000K,,20210205000000,20210205000000,LED 25W 3000K 3000lm
009 01180,LW-SRDS2 3400 LM 16A 730 DAME CC,,20180901000000,20180901000000,LED 26 W 3000k 3400lm
009 01185,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200722000000,20200722000000,LED 13W 3000K 1600lm
009 01200,MC2 1xSON-T70,,20040301000000,20190701000000,220070 CDO-TT 070W/828 MASTER
009 01210,GAM L2WG4 Helder-LC-M-16LED 3000K 3000lm,,20210201000000,20210201000000,LED 25W 3000K 3000lm
009 01220,VP1011 WW RAL-7036,,20180715000000,20180715000000,LED 08W 3000K 1000lm
009 01225,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190826000000,310024 PL-L 24W/830 4P MASTER
009 01240,2000 1xPLL36 E,,20131219000000,20190813000000,310036 PL-L 36W/830 4P MASTER
009 01250,HPS 100 CITYZEN 1 x PLL36 E,,20050101000000,20190705000000,310036 PL-L 36W/830 4P MASTER
009 01310,2050 1xTLS 20,,19861001000000,20120402000000,TLS 20W kl33
009 01330,Lowlander LWD 12SS XW,,20200701000000,20200701000000,LED 08W 3000K 1000lm
009 01350,2160 1xPLL 18 E Mithra,,20100326000000,20210120000000,310018 PL-L 18W/830 4P MASTER
009 01364,2310 2xPLL24 EVSA RAL9005,,20121001000000,20190808000000,310024 PL-L 24W/830 4P MASTER
009 01370,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
009 01380,LW-SRDS2 2500 LM 16A 730 DAME CC,,20190901000000,20190901000000,LED 20W 3000K 2500lm
009 01385,VN P/24,,20060101000000,20190723000000,310024 PL-L 24W/830 4P MASTER
009 01390,VP1011 WW RAL-9005,,20161207000000,20161207000000,LED 80W 3000K 8000lm
009 01400,MC2 1xSON-T50,,20110322000000,20191011000000,220050 CDO-TT 050W/828
009 01410,2000 1x PLL24 E,,20131025000000,20190812000000,310024 PL-L 24W/830 4P MASTER
009 01420,VP1011 WW RAL-7036,,20161110000000,20161110000000,LED 25W 3000K 2500lm
009 01434,KFK LED2WELL 1600lm,,20150805000000,20150805000000,LED 15W 3000K 1600lm
009 01437,KFK LED2WELL 1600lm,,20170928000000,20170928000000,LED 15W 3000K 1600lm
009 01440,2050 1xTLS 20,,19870601000000,20120327000000,TLS 20W kl33
009 01450,LW-SRDS2 5000LM 24A 730 DANB CV (3500lm dim30-60),,20181201000000,20181201000000,LED 40W 3000K 5000lm
009 01460,VP1011 WW RAL-7036,,20180301000000,20180301000000,LED 20W 3000K 2500lm
009 01470,2400 1xPLL 24 E Padvinder,,20030501000000,20190814000000,310024 PL-L 24W/830 4P MASTER
009 01475,2400 1xPLL 24 E Padvinder,,20030501000000,20201110000000,310024 PL-L 24W/830 4P MASTER
009 01480,HPS 100 CITYZEN 1 x PLL36 E,,20070401000000,20190724000000,310036 PL-L 36W/830 4P MASTER
009 01485,LW-SRDS2 3400 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 26 W 3000k 3400lm
009 01520,VP1011 WW RAL-7036,,20180701000000,20180701000000,LED 20W 3000K 2500lm
009 01530,ALTRA-2 1xPLL 36 E,,20130731000000,20190719000000,310036 PL-L 36W/830 4P MASTER
009 01560,2000 1x PLL24 E,,20131025000000,20190812000000,310024 PL-L 24W/830 4P MASTER
009 01592,HPS 100 CITYZEN 1xPLL24 HF,,20120101000000,20190807000000,310024 PL-L 24W/830 4P MASTER
009 01600,HPS 100 CITYZEN 1xPLL24 HF,,20121001000000,20190719000000,310024 PL-L 24W/830 4P MASTER
009 01620,SGR SG PLL24 EVSA,,20051101000000,20190704000000,310024 PL-L 24W/830 4P MASTER
009 01630,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 16W 3000K 2000lm
