pc4;gemcode;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
1061;363;2010;negatief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-49,9206;-16,08826;9,0648;-45,55334;-4,69047;-46,3038
1062;363;1998;matig; ; ; ; ; ; ; ; ; ; ;-46,03011;-14,56638;7,76805;-44,60098;30,13326;-47,53963
1062;363;2002;matig;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-45,06546;-1,69625;8,1702;-48,85751;25,51994;-46,46853
1062;363;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-48,11851;-16,43864;9,68762;-47,54626;18,91099;-45,3616
1062;363;2008;matig; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-46,39909;-22,77645;-7,34484;-46,30577;21,44989;-43,45741
1062;363;2010;matig; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-47,39092;-16,13291;13,61058;-46,01346;24,27369;-44,63116
1063;363;1998;matig; ; ; ; ; ; ; ; ; ; ;-48,24216;-5,05302;-2,44986;-34,89237;8,19354;-49,1123
1063;363;2002;matig;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-47,39172;1,5449;-,6641;-46,83197;8,75771;-48,69667
1063;363;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-48,6239;-15,25077;-,08071;-43,0157;15,3109;-48,12736
1063;363;2008;matig; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-48,71621;-12,32212;4,3193;-42,84074;14,09643;-47,91387
1063;363;2010;matig; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-49,29376;-14,27097;5,92224;-44,1989;14,78869;-47,99642
1064;363;1998;matig; ; ; ; ; ; ; ; ; ; ;-48,13926;10,53499;12,05929;-34,96968;-3,93696;-49,2745
1064;363;2002;matig;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-45,89483;10,07721;15,38765;-46,29421;-4,48446;-47,67285
1064;363;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-47,60008;-3,4513;19,2611;-42,20673;-4,49554;-47,47248
1064;363;2008;matig; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-46,62768;-2,20468;29,00991;-42,50322;-4,6611;-46,95795
1064;363;2010;matig; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-48,09914;-2,03366;19,78521;-43,96578;-9,78711;-46,85929
1065;363;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-38,77812;8,70302;13,49598;-36,01171;22,14878;-48,61214
1065;363;2002;matig;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-39,14016;10,58357;13,13529;-45,25259;26,26369;-48,27937
1065;363;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-43,67616;,50691;15,12483;-41,36306;21,97339;-47,9253
1065;363;2008;matig; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-42,76625;-,80129;8,41677;-41,11682;24,67439;-47,09967
1065;363;2010;matig; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-44,17341;,73775;8,14918;-42,53144;25,02209;-46,69237
1066;363;1998;positief; ; ; ; ; ; ; ; ; ; ;-16,76486;-12,44287;23,53999;-27,41179;11,94064;-21,90089
1066;363;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-10,1789;,84177;22,88841;-40,9655;11,01447;-20,41935
1066;363;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-14,90197;-6,25137;23,27695;-38,35652;15,76078;-19,39215
1066;363;2008;matig positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-12,9404;-12,78829;23,70018;-39,90159;13,02104;-17,15734
1066;363;2010;matig positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-15,00067;-10,38878;30,43206;-42,15941;16,14885;-18,48785
1067;363;1998;matig; ; ; ; ; ; ; ; ; ; ;-48,01651;6,46332;16,51293;-23,66344;-8,08196;-47,79354
1067;363;2002;matig;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-46,43328;5,35008;16,23048;-45,51161;-9,99994;-47,17831
1067;363;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-48,45225;-9,55683;23,23894;-42,52453;-6,3612;-46,32509
1067;363;2008;matig; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-46,92527;-9,60307;17,92782;-40,94904;-5,74202;-44,82848
1067;363;2010;matig; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-47,69489;-11,78915;20,61441;-42,18036;-5,54948;-44,41055
1068;363;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-38,63652;18,86536;18,62752;-36,2336;44,70492;-48,50867
1068;363;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-37,04676;28,32326;20,58521;-45,52757;44,59236;-47,60193
1068;363;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-39,8842;17,39851;24,036;-42,98084;43,72897;-47,23255
1068;363;2008;matig positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-37,079;10,71415;22,67658;-44,61656;43,65129;-45,92036
1068;363;2010;matig positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-41,3307;9,92834;18,29357;-45,53424;44,94319;-44,71876
1069;363;1998;matig; ; ; ; ; ; ; ; ; ; ;-43,91221;-3,36008;22,00704;-38,85774;20,91319;-48,21676
1069;363;2002;matig;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-42,98052;1,9949;22,30023;-46,81165;16,39412;-46,66289
1069;363;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-46,13091;-12,12911;26,0917;-45,94781;12,6481;-46,06444
1069;363;2008;matig; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-43,79267;-8,78664;19,15575;-45,84503;9,76761;-42,94137
1069;363;2010;matig; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-44,488;-8,23892;13,59261;-46,07645;14,5851;-41,86311
1071;363;1998;positief; ; ; ; ; ; ; ; ; ; ;15,33912;-18,10745;19,02234;-38,62054;48,68322;-2,3333
1071;363;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;31,45466;-1,59998;31,0062;-41,26669;48,68059;-2,81797
1071;363;2006;zeer positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;32,45607;6,10822;31,76084;-35,21652;48,5484;-1,78078
1071;363;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;35,28427;9,25853;28,62503;-33,05363;48,4904;6,15261
1071;363;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;36,87378;11,46071;31,08591;-32,65475;48,47942;1,26369
1072;363;1998;matig; ; ; ; ; ; ; ; ; ; ;-45,50844;-37,36008;16,81127;-43,5711;48,64605;-39,75566
1072;363;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-22,77568;-31,16837;18,4625;-47,93171;48,62966;-42,7895
1072;363;2006;matig positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-19,07535;-20,92805;32,50505;-46,07847;48,67869;-43,16841
1072;363;2008;matig positief; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling; ; ;-1,10127;-20,34807;39,38484;-45,02228;48,68171;-38,50454
1072;363;2010;positief; ; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;4,20686;-20,29239;35,00256;-43,70442;48,68711;-39,82676
1073;363;1998;matig; ; ; ; ; ; ; ; ; ; ;-46,01706;-34,11438;13,87766;-44,9953;48,57212;-41,18956
1073;363;2002;matig positief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-28,21951;-21,53034;25,12513;-48,36515;48,65566;-40,87334
1073;363;2006;matig positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-19,96493;-17,63048;29,69366;-45,61606;48,64677;-41,17906
1073;363;2008;matig positief; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling; ; ;-8,75461;-13,37739;29,69847;-46,55475;48,65779;-38,00443
1073;363;2010;matig positief; ; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-7,91359;-12,00106;27,64375;-45,35781;48,54762;-37,71704
1074;363;1998;matig; ; ; ; ; ; ; ; ; ; ;-45,29656;-37,73333;45,90272;-46,65333;47,08833;-37,90823
1074;363;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-31,59664;-17,37319;46,97403;-48,06818;46,96147;-39,15261
1074;363;2006;matig positief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-23,50438;-19,94919;47,61228;-45,19962;46,66267;-38,22046
1074;363;2008;matig positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-17,30756;-14,35844;46,60727;-45,7277;48,6699;-35,02006
1074;363;2010;matig positief; ; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-12,70183;-12,59049;47,27539;-44,81364;43,11275;-35,99896
1075;363;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-18,02354;-32,13091;26,97968;-32,5045;47,42045;-27,55072
1075;363;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;5,6948;-25,01486;27,57454;-41,82945;48,66002;-26,05252
1075;363;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;7,54007;-21,71157;29,44991;-35,96858;48,63264;-27,9324
1075;363;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,02686;-19,30287;35,57055;-33,29939;48,62415;-23,16866
1075;363;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,14591;-20,41372;34,95163;-30,08775;48,6608;-25,1196
1076;363;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-31,64947;-30,0359;21,47778;-32,52066;43,34129;-43,66587
1076;363;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-12,72935;-12,27532;21,2879;-42,79331;42,07131;-41,52685
1076;363;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-18,56614;-15,99227;32,29105;-35,31006;40,80498;-43,04204
1076;363;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-4,45973;-10,43749;28,16407;-33,53624;40,85172;-40,42228
1076;363;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-1,79207;-21,97377;40,23507;-33,00124;38,12925;-38,47911
1077;363;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;33,28262;-7,45561;25,42443;-14,68356;42,14209;-27,86264
1077;363;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;36,13269;12,24777;24,82877;-34,14;40,04846;-24,73325
1077;363;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;34,83813;10,20691;25,91347;-29,36708;30,00675;-27,33641
1077;363;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;38,79;8,71298;26,17044;-29,04174;35,50594;-25,68064
1077;363;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;37,20982;6,22607;27,55289;-25,6902;34,24703;-28,1178
1078;363;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-13,958;-30,72193;28,62295;-23,47806;36,46995;-42,78778
1078;363;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;4,98383;-19,66728;27,53175;-41,30594;43,17003;-40,06162
1078;363;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,4202;-16,64666;32,52977;-37,55084;42,5903;-42,52876
1078;363;2008;positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,18641;-12,76117;31,73339;-36,35364;43,95858;-39,47786
1078;363;2010;positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,40745;-11,99024;29,1801;-35,42785;38,33871;-40,48815
1079;363;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-17,40943;-17,22014;14,99559;-17,38882;8,28714;-45,1854
1079;363;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-1,82521;-13,1893;16,2595;-37,29375;12,02702;-44,55307
1079;363;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-1,27383;-16,72057;20,78016;-31,22186;11,52833;-44,91295
1079;363;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,78595;-15,71233;19,54106;-24,4395;12,27122;-43,68701
1079;363;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,56958;-14,78546;20,00593;-27,03194;9,87643;-44,02813
1081;363;1998;positief; ; ; ; ; ; ; ; ; ; ;13,91022;31,52844;16,54747;-7,9806;-2,10176;-40,82587
1081;363;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,29262;40,14369;16,16644;-30,0377;-6,31879;-40,77952
1081;363;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,92653;24,69036;20,60759;-23,63672;-7,86466;-39,93473
1081;363;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,06421;26,27979;32,38257;-21,01697;-7,12012;-38,42139
1081;363;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,53996;22,60812;33,25374;-19,35987;-7,8991;-39,10121
1082;363;1998;positief; ; ; ; ; ; ; ; ; ; ;4,77042;8,7275;10,90563;-8,57473;15,78478;-46,24363
1082;363;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,00367;27,32716;16,35118;-33,31415;19,25314;-45,78701
1082;363;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;1,46437;15,25419;17,62974;-29,13431;4,30051;-45,14542
1082;363;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,22116;16,88451;19,01596;-28,14227;5,71237;-44,52448
1082;363;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,97042;17,4336;27,12087;-26,35733;6,83825;-44,85736
1083;363;1998;positief; ; ; ; ; ; ; ; ; ; ;13,6123;18,98673;6,92183;12,09199;33,46394;-46,31845
1083;363;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;9,97006;38,25627;5,97745;-14,06539;14,91667;-46,27427
1083;363;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;3,75294;38,25012;10,86646;-10,64544;15,50153;-45,88055
1083;363;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,91258;38,13158;17,6894;-5,04912;14,55016;-45,48105
1083;363;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;10,75139;38,13186;26,87386;-13,93269;14,00022;-45,39942
1086;363;2008;positief; ; ; ; ; ; ; ; ; ; ;-3,32793;-27,67597;36,30998;-16,36475;5,94389;3,65653
1086;363;2010;positief; ; ; ; ; ; ; ; ; ;geen ontwikkeling;-18,01424;43,79715;8,48835;-25,48626;-29,77491;-7,55165
1087;363;2008;positief; ; ; ; ; ; ; ; ; ; ;-11,78762;-22,77859;46,58799;-13,95433;-24,60325;-5,19668
1087;363;2010;matig positief; ; ; ; ; ; ; ; ; ;geen ontwikkeling;-23,50486;-21,36341;38,095;-27,73415;-11,42024;-12,03654
1091;363;1998;negatief; ; ; ; ; ; ; ; ; ; ;-49,83539;-35,59309;7,68329;-47,65828;39,8855;-44,64613
1091;363;2002;matig;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-45,64693;-22,16954;10,84243;-49,21006;40,02621;-42,34103
1091;363;2006;matig; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-44,2672;-19,13845;30,38716;-48,45864;40,80806;-41,24723
1091;363;2008;matig positief; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling; ; ;-37,81292;-21,2703;26,46615;-48,27636;41,13475;-38,48237
1091;363;2010;matig positief; ; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-36,38332;-21,09693;27,37613;-48,3037;17,32862;-37,61616
1092;363;1998;matig; ; ; ; ; ; ; ; ; ; ;-49,71675;-22,50046;-9,21409;-45,99715;43,83953;-41,60595
1092;363;2002;matig;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-45,06876;-13,51661;-5,22582;-48,32386;39,17514;-40,77911
1092;363;2006;matig; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-44,55335;-11,75944;20,99597;-47,22664;36,81367;-40,63171
1092;363;2008;matig positief; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-40,10651;-8,09588;10,52043;-47,06972;37,04122;-34,70623
1092;363;2010;matig; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-40,5791;-8,51048;10,61949;-47,70802;12,6354;-34,81781
1093;363;1998;negatief; ; ; ; ; ; ; ; ; ; ;-49,79708;-25,85159;-7,07843;-48,12494;48,54535;-46,64273
1093;363;2002;matig;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-45,37418;-11,23033;-1,64734;-49,24479;48,69663;-47,88761
1093;363;2006;matig; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-43,46466;-13,02102;28,40361;-48,88012;48,56629;-46,42036
1093;363;2008;matig; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-40,35398;-16,54296;15,54524;-49,11495;48,61861;-43,52981
1093;363;2010;matig; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-41,73963;-16,27664;19,59445;-49,0503;9,60321;-42,03308
1094;363;1998;negatief; ; ; ; ; ; ; ; ; ; ;-49,98954;-21,47167;3,14645;-48,7466;42,29794;-46,58778
1094;363;2002;negatief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-49,17697;-16,38644;5,13463;-49,71538;48,15721;-46,34328
1094;363;2006;matig; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-48,56076;-19,83878;9,58991;-49,20506;47,81551;-46,12709
1094;363;2008;matig; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling; ; ;-46,99045;-21,25502;4,8419;-48,60115;47,86712;-41,81911
1094;363;2010;matig; ; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-46,48226;-22,15321;13,2805;-47,91482;2,73848;-39,87198
1095;363;1998;negatief; ; ; ; ; ; ; ; ; ; ;-49,95332;-9,50289;-1,25579;-49,32638;19,24322;-47,40752
1095;363;2002;negatief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-49,14403;-14,07707;,92587;-49,53345;14,00112;-46,36731
1095;363;2006;matig; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-48,81388;-11,0444;,65228;-48,5772;3,73033;-45,66608
1095;363;2008;matig; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-47,46422;-10,11973;,93141;-48,3114;3,95294;-42,81392
1095;363;2010;matig; ; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-46,96339;-4,16408;1,79464;-48,66327;-12,60945;-42,03995
1096;363;1998;positief; ; ; ; ; ; ; ; ; ; ;-3,85644;1,7301;14,13592;-7,04385;-6,02903;-3,83467
1096;363;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,67224;-22,9536;12,49385;-27,60529;20,52314;-23,52599
1096;363;2006;matig; ;beperkte negatieve ontwikkeling; ; ;beperkte negatieve ontwikkeling; ; ; ; ; ;-46,68894;-47,73662;10,29095;-42,43089;-23,17607;-2,41485
1096;363;2008;matig positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling; ; ;-24,6911;-46,39518;30,43378;-36,19608;-11,22691;-5,98197
1096;363;2010;matig positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;8,69581;3,69108;-50;-39,36066;,42248;-14,51364
1097;363;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-32,24137;1,18751;16,06057;-14,44745;19,03217;-45,43986
1097;363;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-20,32304;13,03225;15,05965;-34,11115;14,76708;-45,54662
1097;363;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-23,89967;3,37973;23,05293;-30,51929;10,18453;-44,29233
1097;363;2008;matig positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-18,66688;,72026;23,21863;-33,3434;9,65385;-42,56176
1097;363;2010;matig positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-19,40052;,8641;26,81815;-32,53649;-2,76587;-42,66595
1098;363;1998;positief; ; ; ; ; ; ; ; ; ; ;2,17743;-14,67684;15,15039;-34,63423;37,06342;-36,26042
1098;363;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,58381;3,60386;15,21709;-40,25546;37,58204;-31,37465
1098;363;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;13,71843;-2,92392;17,01856;-37,93703;37,88623;-32,94586
1098;363;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,64666;,07321;12,60116;-37,8825;37,53128;-32,02817
1098;363;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,56758;4,49442;25,67083;-38,98152;18,65074;-32,57626
1102;363;1998;zeer negatief; ; ; ; ; ; ; ; ; ; ;-49,99993;-5,72343;19,95053;-46,3792;12,49226;-49,34288
1102;363;2002;negatief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-49,94924;-14,57841;12,81013;-47,62518;31,54007;-49,13803
1102;363;2006;negatief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-49,97079;-19,01342;15,11796;-45,17045;33,65125;-48,56529
1102;363;2008;negatief; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-49,91761;-24,4603;20,53843;-42,90722;31,57566;-47,2312
1102;363;2010;negatief; ; ; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-49,90538;-24,93799;28,53923;-43,77609;31,82166;-45,92648
1103;363;1998;zeer negatief; ; ; ; ; ; ; ; ; ; ;-49,99515;5,84226;-17,10936;-46,21405;-3,62298;-48,81023
1103;363;2002;negatief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-49,77161;-9,75056;-6,72204;-48,36659;-4,01536;-48,23838
1103;363;2006;negatief; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-49,78655;-11,29788;17,26419;-43,61862;3,32054;-48,09348
1103;363;2008;matig; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling; ; ;-48,97262;-15,83758;23,8909;-39,04981;2,56161;-46,6508
1103;363;2010;matig; ; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;beperkte positieve ontwikkeling;geen ontwikkeling;-49,24328;-12,24242;30,01882;-39,2185;20,88871;-44,81761
1104;363;1998;zeer negatief; ; ; ; ; ; ; ; ; ; ;-49,99869;13,07782;17,8569;-44,03193;1,91365;-49,3183
1104;363;2002;negatief;beperkte positieve ontwikkeling; ; ; ; ; ; ; ; ; ;-49,75888;,12553;9,77463;-47,6141;12,1921;-49,16806
1104;363;2006;matig; ;grote positieve ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-49,63278;5,22164;25,84598;-42,66714;3,50479;-47,07222
1104;363;2008;matig; ; ;grote positieve ontwikkeling; ; ;beperkte positieve ontwikkeling; ;geen ontwikkeling; ; ;-49,50127;9,32164;28,18643;-37,49449;1,09203;-43,88787
