OBJECTID;BRT_KOPPEL;BOUWBLOKNR;AREA_M2;SHAPE_LENG;SHAPE_AREA;AUTOBEZIT2015;AUTOSPERHECTARE2015;AUTOBEZIT2016;AUTOSPERHECTARE2016;AUTOBEZIT2017;AUTOSPERHECTARE2017;AUTOBEZIT2018;AUTOSPERHECTARE2018;AUTOBEZIT2019;AUTOSPERHECTARE2019;AUTOBEZIT2020;AUTOSPERHECTARE2020;AUTOBEZIT2021;AUTOSPERHECTARE2021
1182;37 Moerwijk-West;13193;63923.9264478;1070.89129569;63923.9264478;58;9.07328495338;56;8.76041305844;51;7.97823332108;0;0;0;0;0;0;0;0
1183;23 Spoorwijk;13194;10538.7850149;468.011092134;10538.7850149;38;36.0572873878;39;37.0061633716;38;36.0572873878;0;0;0;0;0;0;0;0
1184;112 Morgenweide;13195;1275.82200256;363.237715993;1275.82200256;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1185;95 Kom Loosduinen;13196;3833.99350002;319.914951175;3833.99350002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1186;111 De Venen;13198;5436.65662778;298.452347647;5436.65662778;15;27.590486262;17;31.2692177636;19;34.9479492652;0;0;0;0;0;0;0;0
1187;89 Morgenstond-Oost;13200;897.5;120.464785916;897.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1188;23 Spoorwijk;13201;12624.6222935;528.21662426;12624.6222935;84;66.5366440652;83;65.7445411596;82;64.9524382541;0;0;0;0;0;0;0;0
1189;112 Morgenweide;13202;361.898657533;105.562147716;361.898657533;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1190;112 Morgenweide;13203;62.1593910074;39.8941841195;62.1593910074;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1191;88 Morgenstond-West;13204;74511.661561;1503.57259982;74511.661561;194;26.0361929845;195;26.1704001649;211;28.3177150502;0;0;0;0;0;0;0;0
1192;20 Moerwijk-Oost;13205;4062;257.485344376;4062;11;27.0802560315;11;27.0802560315;13;32.0039389463;0;0;0;0;0;0;0;0
1193;37 Moerwijk-West;13208;4643.3891582;384.101320047;4643.3891582;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1194;112 Morgenweide;13209;29253.8101247;1333.62405357;29253.8101247;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1195;97 Kraayenstein;13210;10285.0165;418.35043897;10285.0165;25;24.3072045631;25;24.3072045631;26;25.2794927456;0;0;0;0;0;0;0;0
1196;86 Houtwijk;13211;5604;312.84058495;5604;35;62.4553890079;34;60.6709493219;36;64.2398286938;0;0;0;0;0;0;0;0
1197;112 Morgenweide;13213;655.145383504;189.930645833;655.145383504;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1198;88 Morgenstond-West;13214;9608.82622362;411.613552731;9608.82622362;52;54.1169116704;53;55.1576215102;53;55.1576215102;0;0;0;0;0;0;0;0
1199;112 Morgenweide;13215;404.013637556;141.370998283;404.013637556;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1200;24 Laakkwartier-West;13216;8587.5810845;430.963088505;8587.5810845;58;67.5393913947;57;66.3749191293;62;72.1972804564;0;0;0;0;0;0;0;0
1110;23 Spoorwijk;13086;9782.48019917;443.162764535;9782.48019917;35;35.7782477321;33;33.7337764331;43;43.956132928;0;0;0;0;0;0;0;0
1111;89 Morgenstond-Oost;13087;12915.8646536;511.61550401;12915.8646536;58;44.9060140808;51;39.4863227262;52;40.2605643483;0;0;0;0;0;0;0;0
1112;112 Morgenweide;13088;13970.7497041;562.961039478;13970.7497041;71;50.8204652605;76;54.3993712647;73;52.2520276622;0;0;0;0;0;0;0;0
1113;37 Moerwijk-West;13089;10208.6382254;416.174512741;10208.6382254;40;39.1825032064;36;35.2642528858;36;35.2642528858;0;0;0;0;0;0;0;0
1114;87 Venen/Oorden/Raden;13090;97365.2760517;1347.36694286;97365.2760517;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1115;86 Houtwijk;13091;4907;276.988590732;4907;27;55.0234359079;28;57.0613409415;29;59.0992459751;0;0;0;0;0;0;0;0
1116;87 Venen/Oorden/Raden;13093;8608.97546495;957.14322929;8608.97546495;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1117;88 Morgenstond-West;13094;4685.73349996;273.812635933;4685.73349996;19;40.5486142141;18;38.4144766239;21;44.8168893945;0;0;0;0;0;0;0;0
1118;37 Moerwijk-West;13095;823.372821979;114.830156904;823.372821979;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1119;37 Moerwijk-West;13096;1024.47044057;275.244089048;1024.47044057;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1120;37 Moerwijk-West;13097;732.751101944;172.37909874;732.751101944;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1121;89 Morgenstond-Oost;13098;2186.78474063;315.525978227;2186.78474063;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1122;112 Morgenweide;13101;8070.50393735;398.91304241;8070.50393735;43;53.2804399004;42;52.0413599027;38;47.085039912;0;0;0;0;0;0;0;0
1123;85 Kerketuinen/Zichtenburg;13102;8461.58197613;387.8176794;8461.58197613;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1124;37 Moerwijk-West;13103;82.1471315131;36.4282932826;82.1471315131;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1125;111 De Venen;13104;1762.37318052;256.679417308;1762.37318052;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1126;88 Morgenstond-West;13105;8713.66694644;379.225677923;8713.66694644;51;58.5287460646;58;66.5621033676;58;66.5621033676;0;0;0;0;0;0;0;0
1127;20 Moerwijk-Oost;13106;4792.39960951;255.360904562;4792.39960951;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1128;88 Morgenstond-West;13108;457.107866516;87.2028326075;457.107866516;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1129;20 Moerwijk-Oost;13109;9638.5;423.427975694;9638.5;28;29.0501634072;25;25.9376458993;24;24.9001400633;0;0;0;0;0;0;0;0
1130;86 Houtwijk;13112;12909.3178625;559.21100305;12909.3178625;82;63.5200100218;84;65.0692785589;77;59.646838679;0;0;0;0;0;0;0;0
1131;89 Morgenstond-Oost;13113;10159.2538068;434.562875453;10159.2538068;9;8.85891835282;9;8.85891835282;9;8.85891835282;0;0;0;0;0;0;0;0
1132;85 Kerketuinen/Zichtenburg;13116;40079.4112803;880.562242318;40079.4112803;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1133;37 Moerwijk-West;13117;10169.1825;453.68919869;10169.1825;46;45.234707903;43;42.2846182572;42;41.3012550419;0;0;0;0;0;0;0;0
1134;111 De Venen;13120;4584.20485908;286.620985131;4584.20485908;0;0;0;0;7;15.2698236994;0;0;0;0;0;0;0;0
1135;85 Kerketuinen/Zichtenburg;13121;1349.5320761;201.123357899;1349.5320761;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1136;88 Morgenstond-West;13123;6158.22810606;316.368968924;6158.22810606;22;35.7245617101;31;50.339155137;29;47.0914677088;0;0;0;0;0;0;0;0
1137;86 Houtwijk;13125;10607.1315795;523.679970218;10607.1315795;39;36.7677158596;36;33.9394300242;34;32.053906134;0;0;0;0;0;0;0;0
1138;20 Moerwijk-Oost;13126;13683.336062;529.157868754;13683.336062;45;32.8867169498;43;31.4250850854;54;39.4640603398;0;0;0;0;0;0;0;0
1139;86 Houtwijk;13127;8612.6659235;673.927195495;8612.6659235;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1140;23 Spoorwijk;13128;6288.05716195;379.156057697;6288.05716195;27;42.9385409589;29;46.1191736225;30;47.7094899543;0;0;0;0;0;0;0;0
1141;20 Moerwijk-Oost;13129;9847.5;430.955083588;9847.5;21;21.325209444;21;21.325209444;27;27.418126428;0;0;0;0;0;0;0;0
1142;86 Houtwijk;13133;12714.4905;532.407820687;12714.4905;26;20.4491088337;27;21.2356130196;27;21.2356130196;0;0;0;0;0;0;0;0
1143;23 Spoorwijk;13134;6469.13287168;329.879565989;6469.13287168;33;51.011473492;33;51.011473492;35;54.1030779461;0;0;0;0;0;0;0;0
1144;90 Ockenburgh;13135;12334.1147297;445.485508636;12334.1147297;46;37.2949344222;47;38.1056938662;50;40.537972198;0;0;0;0;0;0;0;0
1145;37 Moerwijk-West;13136;8797.43672103;381.062431423;8797.43672103;7;7.95686314318;5;5.6834736737;3;3.41008420422;0;0;0;0;0;0;0;0
1146;23 Spoorwijk;13137;1111.14072442;171.603834189;1111.14072442;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1074;108 Bosweide;13037;28590.5453598;747.266847326;28590.5453598;63;22.0352564833;65;22.7347884351;63;22.0352564833;0;0;0;0;0;0;0;0
1075;89 Morgenstond-Oost;13038;13474.7110985;522.349279778;13474.7110985;80;59.3704751183;75;55.6598204234;77;57.1440823014;0;0;0;0;0;0;0;0
1076;85 Kerketuinen/Zichtenburg;13039;8534.02161169;367.472608945;8534.02161169;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1077;20 Moerwijk-Oost;13041;12429.3383623;489.073046303;12429.3383623;99;79.6502574105;99;79.6502574105;99;79.6502574105;0;0;0;0;0;0;0;0
1078;112 Morgenweide;13042;23118.5086076;904.356145865;23118.5086076;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1079;20 Moerwijk-Oost;13044;7732;357.668789988;7732;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1080;88 Morgenstond-West;13045;6233.26384588;318.326422623;6233.26384588;27;43.3159908959;28;44.920286855;31;49.7331747324;0;0;0;0;0;0;0;0
1081;112 Morgenweide;13046;4842.83783042;299.278673966;4842.83783042;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1082;112 Morgenweide;13048;1125.74465009;341.671010012;1125.74465009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1083;37 Moerwijk-West;13049;1148.92003456;281.864738567;1148.92003456;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1084;20 Moerwijk-Oost;13050;17538.8385001;884.678470959;17538.8385001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1085;20 Moerwijk-Oost;13053;619.916395498;114.370327869;619.916395498;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1086;97 Kraayenstein;13054;161;69.2436432608;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1087;39 Moerwijk-Zuid;13055;633.98077897;163.713996042;633.98077897;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1088;88 Morgenstond-West;13057;17841.9826472;675.690607381;17841.9826472;80;44.8380662519;74;41.475211283;83;46.5194937363;0;0;0;0;0;0;0;0
1089;90 Ockenburgh;13058;7543.42309691;360.697215749;7543.42309691;22;29.1644784037;20;26.5131621852;21;27.8388202945;0;0;0;0;0;0;0;0
1090;112 Morgenweide;13059;32356.5534814;1343.41533966;32356.5534814;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1091;89 Morgenstond-Oost;13060;22821.6676196;619.172192265;22821.6676196;81;35.4925859714;74;32.4253254554;73;31.9871453817;0;0;0;0;0;0;0;0
1267;111 De Venen;13298;1036.09035594;195.305916599;1036.09035594;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1268;85 Kerketuinen/Zichtenburg;13299;20239.62651;574.738900876;20239.62651;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1269;86 Houtwijk;13300;4504.5;275.736880064;4504.5;31;68.8200688201;31;68.8200688201;34;75.4800754801;0;0;0;0;0;0;0;0
1270;111 De Venen;13301;960.196996953;172.085172264;960.196996953;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1271;89 Morgenstond-Oost;13303;13807.736378;505.783656675;13807.736378;80;57.9385337393;70;50.6962170219;67;48.5235220067;0;0;0;0;0;0;0;0
1272;86 Houtwijk;13304;8613.82300005;404.522533198;8613.82300005;54;62.6899345386;51;59.2071603975;49;56.8853109702;0;0;0;0;0;0;0;0
1273;89 Morgenstond-Oost;13305;2820.56504031;388.105710961;2820.56504031;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1274;111 De Venen;13306;8588.73320441;389.161020501;8588.73320441;44;51.2299066146;47;54.7228547929;47;54.7228547929;0;0;0;0;0;0;0;0
1275;38 Moerwijk-Noord;13307;18402.8699669;649.832823612;18402.8699669;77;41.841299829;78;42.3846933333;77;41.841299829;0;0;0;0;0;0;0;0
1276;85 Kerketuinen/Zichtenburg;13308;39983.3516816;881.458301001;39983.3516816;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1277;95 Kom Loosduinen;13309;248.670128041;66.0997674161;248.670128041;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1278;88 Morgenstond-West;13310;26876.2305782;794.766935929;26876.2305782;137;50.974410121;145;53.9510180113;140;52.0906380799;0;0;0;0;0;0;0;0
1279;24 Laakkwartier-West;13311;7182.44496741;394.769976833;7182.44496741;53;73.7910283204;58;80.7524460865;60;83.5370131929;0;0;0;0;0;0;0;0
1280;84 Leyenburg;13312;4381.77866734;697.087902202;4381.77866734;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1281;85 Kerketuinen/Zichtenburg;13313;2307.3774412;324.151644649;2307.3774412;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1282;111 De Venen;13314;10203.9072015;408.807317622;10203.9072015;57;55.8609549013;55;53.900921396;51;49.9808543854;0;0;0;0;0;0;0;0
1283;111 De Venen;13315;6776.28207511;347.09274623;6776.28207511;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1284;121 Rietbuurt;13316;7495.32036744;898.311823876;7495.32036744;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1285;24 Laakkwartier-West;13317;223.884953997;68.5885150199;223.884953997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1323;89 Morgenstond-Oost;13364;11914;479.39139374;11914;62;52.039617257;66;55.3970119188;75;62.9511499077;0;0;0;0;0;0;0;0
1324;95 Kom Loosduinen;13365;4684.5;270.679144024;4684.5;35;74.7144839364;37;78.9838830185;39;83.2532821005;0;0;0;0;0;0;0;0
1325;38 Moerwijk-Noord;13366;7502.91000002;379.471760018;7502.91000002;46;61.3095452296;38;50.6470156245;38;50.6470156245;0;0;0;0;0;0;0;0
1326;23 Spoorwijk;13367;5351.30444868;354.839985109;5351.30444868;32;59.7985039104;31;57.9298006632;32;59.7985039104;0;0;0;0;0;0;0;0
1327;37 Moerwijk-West;13369;344.464240023;93.6609484936;344.464240023;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1328;106 Vlietbuurt;13370;48577.8028761;2064.81719403;48577.8028761;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1329;24 Laakkwartier-West;13371;6634;355.538229879;6634;63;94.9653301176;66;99.4874886946;52;78.3840820018;0;0;0;0;0;0;0;0
1330;23 Spoorwijk;13372;16316.7222291;535.213360154;16316.7222291;120;73.5441826582;125;76.6085236023;135;82.7372054905;0;0;0;0;0;0;0;0
1331;24 Laakkwartier-West;13373;4604.34533992;294.605162185;4604.34533992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1332;108 Bosweide;13375;44539.3923621;2258.16155478;44539.3923621;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1333;86 Houtwijk;13376;8140;361.730856155;8140;44;54.0540540541;40;49.14004914;41;50.3685503686;0;0;0;0;0;0;0;0
1334;36 Zuiderpark;13377;1449.39851597;182.566892144;1449.39851597;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1335;111 De Venen;13379;8137.63865876;400.272196762;8137.63865876;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1336;88 Morgenstond-West;13380;36858.2961675;870.645444631;36858.2961675;107;29.0300993605;103;27.9448620012;94;25.5030779428;0;0;0;0;0;0;0;0
1337;86 Houtwijk;13381;713;159.976599922;713;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1338;89 Morgenstond-Oost;13382;26.6503820025;23.9707782632;26.6503820025;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1339;89 Morgenstond-Oost;13383;10605.5;453.558845821;10605.5;52;49.0311630758;52;49.0311630758;53;49.974070058;0;0;0;0;0;0;0;0
1340;111 De Venen;13384;6524.67176002;342.191267466;6524.67176002;46;70.5016308742;52;79.6974957708;48;73.566919173;0;0;0;0;0;0;0;0
1286;86 Houtwijk;13318;43133.6796024;1177.08345481;43133.6796024;126;29.211512016;126;29.211512016;130;30.1388616038;0;0;0;0;0;0;0;0
1287;38 Moerwijk-Noord;13320;9522;437.900122987;9522;42;44.1083805923;54;56.7107750473;65;68.2629699643;0;0;0;0;0;0;0;0
1288;111 De Venen;13321;2531.20236518;289.205310434;2531.20236518;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1289;121 Rietbuurt;13322;420.945828783;91.8403866817;420.945828783;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1290;84 Leyenburg;13323;213.947195999;58.8239316241;213.947195999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1291;23 Spoorwijk;13324;370.5;80.0848158379;370.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1292;20 Moerwijk-Oost;13325;14956;541.594196909;14956;60;40.1176785237;59;39.4490505483;69;46.1353303022;0;0;0;0;0;0;0;0
1293;111 De Venen;13326;1352.70022568;251.070492531;1352.70022568;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1294;89 Morgenstond-Oost;13328;9632.5;437.394001228;9632.5;35;36.3353231248;35;36.3353231248;36;37.3734752141;0;0;0;0;0;0;0;0
1295;24 Laakkwartier-West;13329;3250.11402295;232.16683231;3250.11402295;13;39.9985966898;12;36.9217815599;14;43.0754118198;0;0;0;0;0;0;0;0
1296;89 Morgenstond-Oost;13330;10101.5;458.904135704;10101.5;25;24.7487996832;28;27.7186556452;33;32.6684155818;0;0;0;0;0;0;0;0
1297;95 Kom Loosduinen;13331;43024.2917635;855.62228739;43024.2917635;47;10.9240612857;58;13.4807564803;73;16.9671590183;0;0;0;0;0;0;0;0
1298;111 De Venen;13332;2666.72931858;384.253425494;2666.72931858;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299;111 De Venen;13333;2197.88988298;262.886590651;2197.88988298;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300;37 Moerwijk-West;13334;6741.97700007;340.899538679;6741.97700007;26;38.5643558258;28;41.5308447355;27;40.0476002806;0;0;0;0;0;0;0;0
1301;121 Rietbuurt;13335;25528.4982293;2952.28954359;25528.4982293;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1302;23 Spoorwijk;13336;8994.53479205;473.510208781;8994.53479205;47;52.2539531912;43;47.8068082387;42;46.6950220006;0;0;0;0;0;0;0;0
1303;38 Moerwijk-Noord;13337;1152;157.63498432;1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1304;23 Spoorwijk;13338;383;81.4141332048;383;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1305;24 Laakkwartier-West;13339;8290.28421213;410.437552927;8290.28421213;67;80.8174946547;64;77.1988008642;71;85.6424197087;0;0;0;0;0;0;0;0
1306;97 Kraayenstein;13340;42385.2303972;1327.07490987;42385.2303972;120;28.3117488983;119;28.0758176574;111;26.1883677309;0;0;0;0;0;0;0;0
1307;121 Rietbuurt;13341;247.147491885;64.69175543;247.147491885;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1308;89 Morgenstond-Oost;13342;1076.0665;146.380945684;1076.0665;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1309;95 Kom Loosduinen;13344;10470.748195;421.617731721;10470.748195;69;65.8978696794;69;65.8978696794;67;63.9877865003;0;0;0;0;0;0;0;0
1310;37 Moerwijk-West;13345;10770.9356748;438.888446474;10770.9356748;26;24.1390356279;29;26.9243089696;29;26.9243089696;0;0;0;0;0;0;0;0
1311;38 Moerwijk-Noord;13346;8192.43900011;400.677492264;8192.43900011;42;51.2667839204;44;53.7080593452;45;54.9286970576;0;0;0;0;0;0;0;0
1312;24 Laakkwartier-West;13348;7561.79999995;372.203124585;7561.79999995;54;71.4115686746;56;74.0564415885;52;68.7666957607;0;0;0;0;0;0;0;0
1313;24 Laakkwartier-West;13350;4821.23813536;311.034549617;4821.23813536;14;29.0381839829;17;35.2606519792;16;33.1864959805;0;0;0;0;0;0;0;0
1314;37 Moerwijk-West;13351;1253.18147495;315.957963703;1253.18147495;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1315;95 Kom Loosduinen;13353;2895.16600001;328.09145934;2895.16600001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1316;23 Spoorwijk;13355;6544.83327369;386.490044669;6544.83327369;25;38.1980700723;26;39.7259928752;23;35.1422244665;0;0;0;0;0;0;0;0
1317;95 Kom Loosduinen;13356;152.159500003;58.3579383437;152.159500003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1318;95 Kom Loosduinen;13357;971.516689997;151.805455949;971.516689997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1319;37 Moerwijk-West;13359;6053.54886799;317.202638533;6053.54886799;23;37.9942418928;21;34.6903947716;22;36.3423183322;0;0;0;0;0;0;0;0
1320;20 Moerwijk-Oost;13360;1543.91564247;396.223468285;1543.91564247;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1321;23 Spoorwijk;13361;12327.9770301;540.377788286;12327.9770301;9;7.30046785294;8;6.48930475817;10;8.11163094771;0;0;0;0;0;0;0;0
1322;37 Moerwijk-West;13362;7337.30757963;541.512669938;7337.30757963;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1220;111 De Venen;13240;4682.42199194;275.730299494;4682.42199194;24;51.2555255407;22;46.9842317456;23;49.1198786431;0;0;0;0;0;0;0;0
1221;111 De Venen;13241;26078.0970451;1041.02532907;26078.0970451;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1222;23 Spoorwijk;13243;7091.12539804;397.106024617;7091.12539804;40;56.4085356762;45;63.4596026358;46;64.8698160277;0;0;0;0;0;0;0;0
1223;37 Moerwijk-West;13244;2325.71152224;508.559350241;2325.71152224;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1224;95 Kom Loosduinen;13245;5310.21672755;386.183589318;5310.21672755;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1225;20 Moerwijk-Oost;13246;2302.1095974;572.305847589;2302.1095974;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1226;20 Moerwijk-Oost;13247;15445.493476;716.618710165;15445.493476;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1227;37 Moerwijk-West;13248;1661.59162155;181.866862901;1661.59162155;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1228;37 Moerwijk-West;13249;11147.9213415;464.061791141;11147.9213415;38;34.0870722316;40;35.8811286649;39;34.9841004482;0;0;0;0;0;0;0;0
1229;95 Kom Loosduinen;13250;13104.6862689;477.061813123;13104.6862689;82;62.5730355671;87;66.3884645651;73;55.7052633707;0;0;0;0;0;0;0;0
1230;88 Morgenstond-West;13251;2264.90209488;308.302100483;2264.90209488;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1231;85 Kerketuinen/Zichtenburg;13252;47081.9300001;1021.49983059;47081.9300001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1232;24 Laakkwartier-West;13255;5130.51227998;319.978853842;5130.51227998;22;42.8807082011;19;37.033338901;17;33.1350927009;0;0;0;0;0;0;0;0
1233;111 De Venen;13258;7065.64089957;351.2637549;7065.64089957;33;46.7048926899;35;49.5354922469;38;53.7813915823;0;0;0;0;0;0;0;0
1234;85 Kerketuinen/Zichtenburg;13259;801.935858492;158.275640746;801.935858492;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1235;111 De Venen;13260;3340.57509123;621.052522186;3340.57509123;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1236;111 De Venen;13261;11981.5299102;425.124543149;11981.5299102;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1237;85 Kerketuinen/Zichtenburg;13262;5510.04365546;1017.72791091;5510.04365546;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1238;85 Kerketuinen/Zichtenburg;13263;71.4063419912;38.608497737;71.4063419912;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1239;97 Kraayenstein;13264;108542.947044;1409.24093031;108542.947044;4;0.368517725834;3;0.276388294376;3;0.276388294376;0;0;0;0;0;0;0;0
1240;37 Moerwijk-West;13265;706.179375513;98.7601980234;706.179375513;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1241;97 Kraayenstein;13266;25253.9005002;2656.94671139;25253.9005002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1242;23 Spoorwijk;13267;6310.39825607;375.274182716;6310.39825607;32;50.7099531622;38;60.2180693801;36;57.0486973075;0;0;0;0;0;0;0;0
1243;23 Spoorwijk;13269;805.291330991;123.801632521;805.291330991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1244;37 Moerwijk-West;13270;11663.496278;470.349586709;11663.496278;40;34.2950338789;37;31.7229063379;40;34.2950338789;0;0;0;0;0;0;0;0
1245;23 Spoorwijk;13271;773.881288037;121.583216064;773.881288037;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1246;89 Morgenstond-Oost;13272;11985.4230044;478.160312194;11985.4230044;47;39.2143022259;50;41.7173427935;54;45.054730217;0;0;0;0;0;0;0;0
1247;110 De Reef;13273;83184.4354758;1196.32759984;83184.4354758;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1248;111 De Venen;13274;1674.63715578;305.244029496;1674.63715578;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1249;38 Moerwijk-Noord;13275;1442.755;351.162441025;1442.755;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1250;24 Laakkwartier-West;13277;5012.94639104;297.864875105;5012.94639104;20;39.8966963536;20;39.8966963536;19;37.9018615359;0;0;0;0;0;0;0;0
1251;95 Kom Loosduinen;13278;1604;164.804128357;1604;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1252;37 Moerwijk-West;13280;647.468000004;157.435385277;647.468000004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1253;38 Moerwijk-Noord;13281;1086.57699999;340.866615058;1086.57699999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1254;111 De Venen;13282;4991.15805857;470.50018075;4991.15805857;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1255;38 Moerwijk-Noord;13283;76;35.0931943541;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1256;88 Morgenstond-West;13284;10283.2863207;533.353485206;10283.2863207;37;35.9807155476;38;36.9531673192;38;36.9531673192;0;0;0;0;0;0;0;0
1257;38 Moerwijk-Noord;13286;62.3150000013;31.9502398945;62.3150000013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1258;36 Zuiderpark;13287;462.999275953;104.664605157;462.999275953;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1259;20 Moerwijk-Oost;13288;29506.5;887.700090047;29506.5;89;30.1628454747;86;29.1461203464;90;30.5017538508;0;0;0;0;0;0;0;0
1260;37 Moerwijk-West;13289;7295.63374641;360.092590923;7295.63374641;23;31.5257053732;28;38.3791195847;25;34.2670710578;0;0;0;0;0;0;0;0
1261;37 Moerwijk-West;13291;10984.7876229;467.292094676;10984.7876229;41;37.3243447279;35;31.8622454994;44;40.0553943421;0;0;0;0;0;0;0;0
1262;86 Houtwijk;13292;7417.99647947;373.067483286;7417.99647947;40;53.9229158584;41;55.2709887548;44;59.3152074442;0;0;0;0;0;0;0;0
1263;89 Morgenstond-Oost;13293;5077.19905772;381.961712408;5077.19905772;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1264;121 Rietbuurt;13295;29778.0322719;3169.85556332;29778.0322719;0;0;0;0;0;0;0;0;0;0;0;0;0;0
