WKT,id,buurtcode,straatnaam,type,soort,e_type,aantal
"POLYGON ((131963.51 479613.35,131959.19 479617.07,131960.43 479618.52,131964.74 479614.78,131963.51 479613.35))","131962479616",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131959.19 479617.07,131954.87 479620.8,131956.17 479622.31,131957.88 479620.74,131960.43 479618.52,131959.19 479617.07))","131958479620",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131954.47 479531.93,131957.65 479528.45,131956.28 479527.21,131953.1 479530.69,131954.47 479531.93))","131955479530",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131959.96 479523.17,131956.28 479527.21,131957.65 479528.45,131961.33 479524.41,131959.96 479523.17))","131959479526",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131963.56 479519.22,131963.23 479519.58,131959.96 479523.17,131961.33 479524.41,131963.64 479521.88,131964.93 479520.47,131963.56 479519.22))","131962479522",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131965.87 479475.81,131960.73 479473.92,131960.16 479475.47,131965.3 479477.37,131965.87 479475.81))","131963479476",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131960.73 479473.92,131955.3 479471.92,131954.76 479473.28,131954.61 479473.35,131954.44 479473.35,131960.16 479475.47,131960.73 479473.92))","131958479474",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131958.69 479374.12,131956.4 479373.29,131954.89 479377.4,131957.18 479378.24,131958.69 479374.12))","131957479376",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131960.98 479374.95,131958.69 479374.12,131957.18 479378.24,131959.47 479379.07,131960.98 479374.95))","131959479377",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131965.55 479376.62,131963.26 479375.79,131961.75 479379.91,131964.04 479380.75,131965.55 479376.62))","131964479378",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131963.26 479375.79,131960.98 479374.95,131959.47 479379.07,131961.75 479379.91,131963.26 479375.79))","131961479377",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131964.62 479365.01,131962.34 479364.16,131960.87 479368.15,131963.15 479369.03,131964.62 479365.01))","131963479367",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131962.34 479364.16,131960.05 479363.31,131958.6 479367.27,131960.87 479368.15,131962.34 479364.16))","131960479366",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131960.05 479363.31,131957.75 479362.45,131956.25 479366.36,131958.6 479367.27,131960.05 479363.31))","131958479365",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131962.15 479320.88,131957.23 479319.08,131956.44 479321.25,131961.34 479323.09,131962.15 479320.88))","131959479321",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131967.06 479322.68,131962.15 479320.88,131961.34 479323.09,131966.24 479324.92,131967.06 479322.68))","131964479323",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131955.24 479257.76,131958.25 479253.77,131956.87 479252.73,131953.86 479256.73,131955.24 479257.76))","131956479255",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131961.27 479249.78,131964.28 479245.79,131962.88 479244.74,131959.87 479248.73,131961.27 479249.78))","131962479247",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131949.07 480414.76,131944.82 480419.65,131946.9 480421.44,131951.13 480416.54,131949.07 480414.76))","131948480418",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131951.13 480416.54,131954.91 480412.15,131952.85 480410.42,131949.07 480414.76,131951.13 480416.54))","131952480413",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131950.64 479624.61,131946.58 479628.62,131947.9 479629.96,131948.77 479629.11,131952.08 479626.07,131950.64 479624.61))","131949479627",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131946.58 479628.62,131942.52 479632.63,131943.84 479633.97,131947.9 479629.96,131946.58 479628.62))","131945479631",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131954.87 479620.8,131952.0 479623.27,131950.64 479624.61,131952.08 479626.07,131956.17 479622.31,131954.87 479620.8))","131953479623",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131946.75 479537.67,131943.57 479541.15,131944.93 479542.39,131948.11 479538.9,131946.75 479537.67))","131946479540",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131948.11 479538.9,131951.29 479535.42,131949.93 479534.18,131946.75 479537.67,131948.11 479538.9))","131949479537",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131953.1 479530.69,131949.93 479534.18,131951.29 479535.42,131954.47 479531.93,131953.1 479530.69))","131952479533",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131948.39 479469.38,131942.9 479467.36,131942.35 479468.86,131947.83 479470.89,131948.39 479469.38))","131945479469",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131947.83 479470.89,131953.57 479473.02,131953.44 479472.85,131953.41 479472.7,131953.88 479471.4,131948.39 479469.38,131947.83 479470.89))","131951479471",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131948.12 479370.26,131945.84 479369.41,131944.33 479373.53,131946.62 479374.37,131948.12 479370.26))","131946479372",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131946.62 479374.37,131948.9 479375.2,131950.18 479371.68,131950.87 479371.28,131948.12 479370.26,131946.62 479374.37))","131949479373",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131956.4 479373.29,131953.72 479372.31,131953.85 479373.2,131952.61 479376.56,131954.89 479377.4,131956.4 479373.29))","131955479375",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131949.51 479359.41,131947.22 479358.57,131945.71 479362.71,131947.98 479363.57,131949.51 479359.41))","131948479361",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131947.22 479358.57,131944.94 479357.74,131943.43 479361.86,131945.71 479362.71,131947.22 479358.57))","131945479360",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131951.79 479360.24,131949.51 479359.41,131947.98 479363.57,131950.26 479364.42,131951.79 479360.24))","131950479362",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131950.26 479364.42,131953.06 479365.47,131952.69 479364.73,131953.99 479361.05,131951.79 479360.24,131950.26 479364.42))","131952479363",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131957.23 479319.08,131952.32 479317.29,131949.29 479318.57,131956.44 479321.25,131957.23 479319.08))","131954479319",X104,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131943.62 479289.51,131942.75 479291.88,131947.3 479293.55,131948.16 479291.17,131943.62 479289.51))","131945479292",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131948.16 479291.17,131949.02 479288.77,131944.5 479287.13,131943.62 479289.51,131948.16 479291.17))","131946479289",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131952.23 479261.75,131955.24 479257.76,131953.86 479256.73,131950.86 479260.72,131952.23 479261.75))","131953479259",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131949.98 479264.74,131952.23 479261.75,131950.86 479260.72,131948.61 479263.71,131949.98 479264.74))","131950479263",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131937.44 480432.39,131941.5 480427.67,131939.41 480425.86,131935.33 480430.58,131937.44 480432.39))","131938480429",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131944.82 480419.65,131940.93 480424.12,131943.04 480425.93,131946.9 480421.44,131944.82 480419.65))","131944480423",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131938.46 479636.63,131934.4 479640.64,131934.41 479643.29,131939.79 479637.98,131938.46 479636.63))","131936479640",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131942.52 479632.63,131938.46 479636.63,131939.79 479637.98,131943.84 479633.97,131942.52 479632.63))","131941479635",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131936.71 479548.68,131933.36 479552.36,131934.71 479553.59,131938.06 479549.91,131936.71 479548.68))","131936479551",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131940.4 479544.64,131936.71 479548.68,131938.06 479549.91,131941.75 479545.87,131940.4 479544.64))","131939479547",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131943.57 479541.15,131940.4 479544.64,131941.75 479545.87,131944.93 479542.39,131943.57 479541.15))","131943479544",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131938.2 479465.62,131932.54 479463.54,131931.98 479464.94,131931.88 479464.99,131937.64 479467.12,131938.2 479465.62))","131935479465",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131942.9 479467.36,131938.2 479465.62,131937.64 479467.12,131939.54 479467.82,131942.35 479468.86,131942.9 479467.36))","131940479467",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131945.84 479369.41,131943.57 479368.56,131942.05 479372.7,131944.33 479373.53,131945.84 479369.41))","131944479371",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131943.57 479368.56,131941.29 479367.71,131939.77 479371.86,131942.05 479372.7,131943.57 479368.56))","131942479370",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131941.29 479367.71,131939.01 479366.86,131937.48 479371.02,131939.77 479371.86,131941.29 479367.71))","131939479369",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131939.01 479366.86,131936.33 479365.86,131936.54 479366.4,131935.2 479370.19,131937.48 479371.02,131939.01 479366.86))","131937479369",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131944.94 479357.74,131942.66 479356.9,131941.15 479361.0,131943.43 479361.86,131944.94 479357.74))","131943479359",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131942.66 479356.9,131940.31 479356.04,131938.93 479359.81,131938.58 479360.04,131941.15 479361.0,131942.66 479356.9))","131941479358",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131936.65 479308.49,131936.01 479310.25,131936.17 479311.02,131940.11 479312.46,131940.28 479313.06,131941.31 479310.2,131936.65 479308.49))","131939479311",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131938.4 479303.74,131937.52 479306.12,131942.17 479307.82,131943.02 479305.44,131938.4 479303.74))","131940479306",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131937.52 479306.12,131936.65 479308.49,131941.31 479310.2,131942.17 479307.82,131937.52 479306.12))","131939479308",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131940.14 479299.0,131939.27 479301.37,131943.88 479303.07,131944.74 479300.69,131940.14 479299.0))","131942479301",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131939.27 479301.37,131938.4 479303.74,131943.02 479305.44,131943.88 479303.07,131939.27 479301.37))","131941479303",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131941.88 479294.25,131941.01 479296.63,131945.59 479298.31,131946.45 479295.93,131941.88 479294.25))","131944479296",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131941.01 479296.63,131940.14 479299.0,131944.74 479300.69,131945.59 479298.31,131941.01 479296.63))","131943479299",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131942.75 479291.88,131941.88 479294.25,131946.45 479295.93,131947.3 479293.55,131942.75 479291.88))","131945479294",X104,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131940.18 479277.72,131943.2 479273.73,131941.84 479272.71,131938.84 479276.71,131940.18 479277.72))","131941479275",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131937.17 479281.71,131940.18 479277.72,131938.84 479276.71,131935.83 479280.7,131937.17 479281.71))","131938479279",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131943.2 479273.73,131947.09 479268.57,131945.73 479267.54,131941.84 479272.71,131943.2 479273.73))","131944479271",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131929.79 480441.21,131933.65 480436.81,131933.72 480436.72,131931.6 480434.9,131927.7 480439.41,131929.79 480441.21))","131931480438",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131927.7 480439.41,131923.58 480444.18,131925.61 480445.98,131929.79 480441.21,131927.7 480439.41))","131927480443",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131935.33 480430.58,131934.86 480431.12,131931.6 480434.9,131933.72 480436.72,131937.44 480432.39,131935.33 480430.58))","131935480434",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131923.64 479607.43,131925.35 479608.99,131928.39 479605.63,131926.67 479604.07,131923.64 479607.43))","131926479607",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131927.31 479561.91,131930.3 479558.42,131928.96 479557.19,131925.88 479560.64,131927.31 479561.91))","131928479560",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131930.3 479558.42,131934.71 479553.59,131933.36 479552.36,131928.96 479557.19,131929.95 479558.09,131930.3 479558.42))","131932479555",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131925.06 479462.47,131930.62 479464.5,131930.63 479464.37,131931.14 479463.03,131925.61 479460.99,131925.06 479462.47))","131928479463",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131925.13 479297.68,131928.14 479293.68,131926.82 479292.69,131923.81 479296.69,131925.13 479297.68))","131926479295",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131931.15 479289.69,131934.16 479285.7,131932.83 479284.7,131929.82 479288.69,131931.15 479289.69))","131932479287",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131928.14 479293.68,131931.15 479289.69,131929.82 479288.69,131926.82 479292.69,131928.14 479293.68))","131929479291",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131934.16 479285.7,131937.17 479281.71,131935.83 479280.7,131932.83 479284.7,131934.16 479285.7))","131935479283",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131927.67 479115.97,131925.32 479114.85,131923.45 479118.79,131925.81 479119.91,131927.67 479115.97))","131926479117",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131918.08 480450.61,131914.42 480454.81,131916.48 480456.57,131918.6 480454.14,131920.13 480452.36,131918.08 480450.61))","131917480454",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131920.13 480452.36,131924.17 480447.67,131924.22 480447.65,131922.14 480445.92,131918.08 480450.61,131920.13 480452.36))","131921480449",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131923.23 479600.97,131921.5 479599.41,131918.48 479602.76,131920.2 479604.32,131923.23 479600.97))","131921479602",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131921.5 479599.41,131919.78 479597.86,131916.76 479601.21,131918.48 479602.76,131921.5 479599.41))","131919479600",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131919.78 479597.86,131918.06 479596.31,131915.04 479599.65,131916.76 479601.21,131919.78 479597.86))","131917479599",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131924.95 479602.52,131923.23 479600.97,131920.2 479604.32,131921.92 479605.88,131924.95 479602.52))","131923479603",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131926.67 479604.07,131925.1 479602.66,131924.95 479602.52,131921.92 479605.88,131923.64 479607.43,131926.67 479604.07))","131924479605",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131918.06 479596.31,131916.34 479594.75,131913.33 479598.09,131915.04 479599.65,131918.06 479596.31))","131916479597",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131916.93 479573.07,131920.5 479569.16,131919.16 479567.95,131917.35 479569.93,131915.59 479571.85,131916.93 479573.07))","131918479571",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131922.8 479563.95,131919.16 479567.95,131920.5 479569.16,131924.14 479565.17,131922.8 479563.95))","131922479567",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131920.86 479487.75,131924.08 479484.19,131923.9 479481.59,131919.46 479486.49,131920.86 479487.75))","131922479485",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131919.46 479486.49,131912.06 479494.65,131913.45 479495.91,131920.77 479487.84,131920.86 479487.75,131919.46 479486.49))","131916479491",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131919.74 479460.52,131922.86 479461.66,131925.06 479462.47,131925.61 479460.99,131920.29 479459.03,131919.74 479460.52))","131923479461",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131920.29 479459.03,131914.98 479457.07,131914.42 479458.58,131919.74 479460.52,131920.29 479459.03))","131917479459",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131923.81 479296.69,131920.8 479300.68,131922.14 479301.64,131925.13 479297.68,131923.81 479296.69))","131923479299",X104,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131917.43 479123.74,131918.39 479121.73,131914.28 479119.79,131913.33 479121.79,131917.43 479123.74))","131916479122",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131918.39 479121.73,131919.34 479119.72,131915.23 479117.78,131914.28 479119.79,131918.39 479121.73))","131917479120",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131919.34 479119.72,131920.29 479117.71,131916.18 479115.77,131915.23 479117.78,131919.34 479119.72))","131918479118",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131920.29 479117.71,131921.56 479115.04,131920.98 479115.31,131920.45 479115.32,131917.13 479113.76,131916.18 479115.77,131920.29 479117.71))","131919479116",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131914.42 480454.81,131910.26 480459.61,131912.32 480461.36,131916.48 480456.57,131914.42 480454.81))","131913480458",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131910.26 480459.61,131906.28 480464.19,131908.3 480465.98,131912.32 480461.36,131910.26 480459.61))","131909480463",X902,ONBEKEND,Onbekend,NIET FISCA,,1
"POLYGON ((131910.13 479645.52,131905.75 479643.41,131904.92 479645.13,131909.3 479647.23,131910.13 479645.52))","131908479645",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131909.3 479647.23,131910.73 479647.92,131910.13 479645.52,131909.3 479647.23))","131910479647",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131916.34 479594.75,131914.62 479593.2,131911.61 479596.53,131913.33 479598.09,131916.34 479594.75))","131914479596",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131914.62 479593.2,131912.9 479591.65,131909.89 479594.98,131911.61 479596.53,131914.62 479593.2))","131912479594",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131912.9 479591.65,131911.17 479590.09,131908.17 479593.42,131909.89 479594.98,131912.9 479591.65))","131911479593",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131911.17 479590.09,131909.45 479588.54,131906.48 479591.89,131908.17 479593.42,131911.17 479590.09))","131909479591",X103,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131915.59 479571.85,131912.03 479575.76,131912.2 479578.26,131916.93 479573.07,131915.59 479571.85))","131914479574",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131909.79 479499.95,131913.45 479495.91,131912.06 479494.65,131908.4 479498.69,131909.79 479499.95))","131911479497",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131905.89 479504.24,131909.74 479500.0,131909.79 479499.95,131908.4 479498.69,131904.51 479502.99,131905.89 479504.24))","131907479501",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131914.98 479457.07,131909.66 479455.11,131909.19 479456.41,131909.03 479456.52,131908.83 479456.54,131914.42 479458.58,131914.98 479457.07))","131912479457",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131902.2 479454.18,131907.83 479456.18,131907.79 479456.07,131907.76 479455.9,131908.26 479454.59,131903.0 479452.65,131902.79 479452.58,131902.2 479454.18))","131905479454",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131911.43 479125.81,131910.48 479127.82,131913.84 479129.44,131914.16 479130.63,131915.53 479127.75,131911.43 479125.81))","131913479128",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131915.53 479127.75,131916.48 479125.74,131912.38 479123.8,131911.43 479125.81,131915.53 479127.75))","131914479126",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131916.48 479125.74,131917.43 479123.74,131913.33 479121.79,131912.38 479123.8,131916.48 479125.74))","131915479124",X402,ONBEKEND,Haaks,NIET FISCA,,1
"POLYGON ((131905.75 479643.41,131901.37 479641.29,131900.54 479643.02,131904.92 479645.13,131905.75 479643.41))","131903479643",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131897.49 479575.05,131903.86 479578.09,131903.03 479575.65,131898.29 479573.38,131897.49 479575.05))","131901479576",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131892.76 479572.79,131897.49 479575.05,131898.29 479573.38,131893.56 479571.12,131892.76 479572.79))","131896479573",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131903.49 479504.11,131899.62 479508.38,131901.0 479509.63,131904.87 479505.36,131903.49 479504.11))","131902479507",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131897.28 479513.73,131901.0 479509.63,131899.62 479508.38,131895.9 479512.48,131897.28 479513.73))","131898479511",X103,ONBEKEND,Langs,NIET FISCA,,1
"POLYGON ((131902.79 479452.58,131897.65 479450.68,131897.04 479452.34,131902.2 479454.18,131902.79 479452.58))","131900479452",X103,ONBEKEND,Langs,NIET FISCA,,1
