objectid;id;stadsdeel;buurt;straat;eigenaar;beheerder;onderhouder;soort;voet;kleur;aanleg_jaar;standplaats;locatie;inhoud;geo_shape;geo_point_2d
9076;12523.0;Woensel zuid;Barrier;;;;;;;;;;;;"{""coordinates"": [5.458480541405783, 51.46121352356286], ""type"": ""Point""}";51.46121352356286, 5.458480541405783
9077;12524.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.4858221671402925, 51.45183236626172], ""type"": ""Point""}";51.45183236626172, 5.4858221671402925
9081;12533.0;Woensel zuid;Woensel-West;;;;;;;;;;;;"{""coordinates"": [5.456540240581239, 51.45121373418414], ""type"": ""Point""}";51.45121373418414, 5.456540240581239
9087;12442.0;Strijp 1;Drents Dorp;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2020;Gazon;Park;70;"{""coordinates"": [5.438784596749072, 51.448186210063625], ""type"": ""Point""}";51.448186210063625, 5.438784596749072
9088;12444.0;Woensel noord 1;Achtse Barrier-Gunterslaer;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;;Beplanting;Park;50;"{""coordinates"": [5.451079414288373, 51.47834648178684], ""type"": ""Point""}";51.47834648178684, 5.451079414288373
9094;12627.0;Tongelre;Doornakkers-Oost;;;;;;;;;;;;"{""coordinates"": [5.513586204278522, 51.43590247402893], ""type"": ""Point""}";51.43590247402893, 5.513586204278522
9097;12630.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.4890685495111455, 51.45164113300489], ""type"": ""Point""}";51.45164113300489, 5.4890685495111455
9103;12638.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.485123128358782, 51.45139670041418], ""type"": ""Point""}";51.45139670041418, 5.485123128358782
9106;12643.0;Tongelre;Lakerlopen;;;;;;;;;;;;"{""coordinates"": [5.501782755774179, 51.44113797787357], ""type"": ""Point""}";51.44113797787357, 5.501782755774179
9120;12725.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.483354913938202, 51.445949038049115], ""type"": ""Point""}";51.445949038049115, 5.483354913938202
9122;12729.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.49330302045674, 51.44996168474522], ""type"": ""Point""}";51.44996168474522, 5.49330302045674
9125;12733.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.491335788139759, 51.44733166886072], ""type"": ""Point""}";51.44733166886072, 5.491335788139759
9126;12734.0;Strijp 2;Meerrijk;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2021;Verharding;Winkel;50;"{""coordinates"": [5.407177873951902, 51.442103334170184], ""type"": ""Point""}";51.442103334170184, 5.407177873951902
9127;12735.0;Woensel zuid;Rapenland;;;;;;;;;;;;"{""coordinates"": [5.473358577195512, 51.465178235791456], ""type"": ""Point""}";51.465178235791456, 5.473358577195512
9128;12736.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.4879538275570665, 51.45128696072799], ""type"": ""Point""}";51.45128696072799, 5.4879538275570665
9129;12737.0;Woensel noord 1;Achtse Barrier-Gunterslaer;;;;;;;;;;;;"{""coordinates"": [5.447870027896183, 51.476518426346416], ""type"": ""Point""}";51.476518426346416, 5.447870027896183
9133;12744.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.487017028824022, 51.449266306572575], ""type"": ""Point""}";51.449266306572575, 5.487017028824022
9135;12747.0;Strijp 2;Flight Forum;;;;;;;;;;;;"{""coordinates"": [5.401035379732699, 51.45426024485439], ""type"": ""Point""}";51.45426024485439, 5.401035379732699
9137;12750.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.489224405668717, 51.4516640974209], ""type"": ""Point""}";51.4516640974209, 5.489224405668717
9140;12752.0;Woensel noord 1;Achtse Barrier-Spaaihoef;;;;;;;;;;;;"{""coordinates"": [5.433986973080833, 51.4859422251658], ""type"": ""Point""}";51.4859422251658, 5.433986973080833
9150;12770.0;Woensel noord 1;Achtse Barrier-Gunterslaer;;;;;;;;;;;;"{""coordinates"": [5.447679889333268, 51.47660128392989], ""type"": ""Point""}";51.47660128392989, 5.447679889333268
9151;12772.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.490739622915252, 51.44670817128042], ""type"": ""Point""}";51.44670817128042, 5.490739622915252
9153;12774.0;Woensel zuid;Rapenland;;;;;;;;;;;;"{""coordinates"": [5.471909768307638, 51.46503168713318], ""type"": ""Point""}";51.46503168713318, 5.471909768307638
9154;12775.0;Centrum;Witte Dame;;;;;;;;;;;;"{""coordinates"": [5.471290395914373, 51.44055091181401], ""type"": ""Point""}";51.44055091181401, 5.471290395914373
9161;12784.0;Woensel noord 1;Achtse Barrier-Gunterslaer;;;;;;;;;;;;"{""coordinates"": [5.451474115560993, 51.48052479793901], ""type"": ""Point""}";51.48052479793901, 5.451474115560993
9162;12785.0;Strijp 1;Strijp S;;;;;;;;;;;;"{""coordinates"": [5.461881075952061, 51.44477712416318], ""type"": ""Point""}";51.44477712416318, 5.461881075952061
9166;12411.0;Woensel noord 2;Eckart;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;;Anders;Overig;50;"{""coordinates"": [5.488960678919167, 51.47044730115853], ""type"": ""Point""}";51.47044730115853, 5.488960678919167
9171;12547.0;Woensel zuid;Rapenland;;;;;;;;;;;;"{""coordinates"": [5.4721376216131015, 51.46536730134608], ""type"": ""Point""}";51.46536730134608, 5.4721376216131015
9173;12549.0;Woensel zuid;Rapenland;;;;;;;;;;;;"{""coordinates"": [5.474275673486016, 51.46519713987088], ""type"": ""Point""}";51.46519713987088, 5.474275673486016
9176;12555.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.489293461292838, 51.448901460363565], ""type"": ""Point""}";51.448901460363565, 5.489293461292838
9178;12558.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.487043893583945, 51.44865829017753], ""type"": ""Point""}";51.44865829017753, 5.487043893583945
9179;12560.0;Woensel noord 1;Achtse Barrier-Gunterslaer;;;;;;;;;;;;"{""coordinates"": [5.448257901878022, 51.47662010958508], ""type"": ""Point""}";51.47662010958508, 5.448257901878022
9180;12561.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.491593256240818, 51.44719542183385], ""type"": ""Point""}";51.44719542183385, 5.491593256240818
9181;12562.0;Stratum;Nieuwe Erven;;;;;;;;;;;;"{""coordinates"": [5.498139062547865, 51.42273359885843], ""type"": ""Point""}";51.42273359885843, 5.498139062547865
9182;12563.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.4919485425460355, 51.450128751799795], ""type"": ""Point""}";51.450128751799795, 5.4919485425460355
9186;12568.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.497341291197501, 51.44782249810876], ""type"": ""Point""}";51.44782249810876, 5.497341291197501
9189;12541.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.4843942622331046, 51.45137101029813], ""type"": ""Point""}";51.45137101029813, 5.4843942622331046
9190;12689.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.493440782833753, 51.450000120531875], ""type"": ""Point""}";51.450000120531875, 5.493440782833753
9192;12654.0;Woensel noord 1;Achtse Barrier-Gunterslaer;;;;;;;;;;;;"{""coordinates"": [5.447485359718125, 51.47646668109163], ""type"": ""Point""}";51.47646668109163, 5.447485359718125
9194;12656.0;Stratum;Nieuwe Erven;;;;;;;;;;;;"{""coordinates"": [5.4982771173154745, 51.42239315546005], ""type"": ""Point""}";51.42239315546005, 5.4982771173154745
9198;12660.0;Strijp 2;Flight Forum;;;;;;;;;;;;"{""coordinates"": [5.401003031406751, 51.45414495114694], ""type"": ""Point""}";51.45414495114694, 5.401003031406751
9199;12662.0;Woensel zuid;Barrier;;;;;;;;;;;;"{""coordinates"": [5.458766438948372, 51.46104480174714], ""type"": ""Point""}";51.46104480174714, 5.458766438948372
9200;12915.0;;;;;;;;;;;;;;"{""coordinates"": [5.393347336626943, 51.45815488477621], ""type"": ""Point""}";51.45815488477621, 5.393347336626943
9204;12672.0;Tongelre;Lakerlopen;;;;;;;;;;;;"{""coordinates"": [5.497094302516666, 51.436268631315805], ""type"": ""Point""}";51.436268631315805, 5.497094302516666
9206;12674.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.485477918489274, 51.45094022674635], ""type"": ""Point""}";51.45094022674635, 5.485477918489274
9208;12678.0;Park Centrum;Schrijversbuurt;;;;;;;;;;;;"{""coordinates"": [5.475820107547288, 51.427644351407324], ""type"": ""Point""}";51.427644351407324, 5.475820107547288
9212;12683.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.486706481308055, 51.45172344429721], ""type"": ""Point""}";51.45172344429721, 5.486706481308055
9220;12454.0;Woensel zuid;Hemelrijken;;;;;;;;;;;;"{""coordinates"": [5.470669041372024, 51.451638088209684], ""type"": ""Point""}";51.451638088209684, 5.470669041372024
9222;12787.0;Strijp 2;Flight Forum;;;;;;;;;;;;"{""coordinates"": [5.400577757011405, 51.455356799729984], ""type"": ""Point""}";51.455356799729984, 5.400577757011405
9226;12791.0;Strijp 2;Flight Forum;;;;;;;;;;;;"{""coordinates"": [5.40079489376875, 51.45506808511816], ""type"": ""Point""}";51.45506808511816, 5.40079489376875
9227;12792.0;Strijp 2;Flight Forum;;;;;;;;;;;;"{""coordinates"": [5.401217072386025, 51.45523772213337], ""type"": ""Point""}";51.45523772213337, 5.401217072386025
9237;12766.0;Strijp 2;Eindhoven Airport;;;;;;;;;;;;"{""coordinates"": [5.392618218215021, 51.45850393463051], ""type"": ""Point""}";51.45850393463051, 5.392618218215021
9239;12783.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.486104929879363, 51.45130023117122], ""type"": ""Point""}";51.45130023117122, 5.486104929879363
9242;12565.0;Centrum;Witte Dame;;;;;;;;;;;;"{""coordinates"": [5.4704451043663385, 51.438969692989005], ""type"": ""Point""}";51.438969692989005, 5.4704451043663385
9244;12413.0;Tongelre;Tongelresche Akkers;;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;;;"{""coordinates"": [5.527125943756405, 51.43284642897989], ""type"": ""Point""}";51.43284642897989, 5.527125943756405
9247;12457.0;Woensel zuid;Hemelrijken;;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;;;"{""coordinates"": [5.472954829305203, 51.450217404297206], ""type"": ""Point""}";51.450217404297206, 5.472954829305203
9252;12463.0;Woensel zuid;Hemelrijken;;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;;;"{""coordinates"": [5.471093176187605, 51.44985952909337], ""type"": ""Point""}";51.44985952909337, 5.471093176187605
9255;12466.0;Woensel zuid;Hemelrijken;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;;;;;;;;"{""coordinates"": [5.473472110256949, 51.447215500053225], ""type"": ""Point""}";51.447215500053225, 5.473472110256949
9256;12670.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.49021825232337, 51.44720851145322], ""type"": ""Point""}";51.44720851145322, 5.49021825232337
9258;12685.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.484439451737337, 51.45083898743008], ""type"": ""Point""}";51.45083898743008, 5.484439451737337
9260;12807.0;Stratum;Irisbuurt;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;;Beplanting;Overig;50;"{""coordinates"": [5.493591411938997, 51.434719252304895], ""type"": ""Point""}";51.434719252304895, 5.493591411938997
9265;12813.0;Begraafplaatsen;Roosten;;Begraafplaats;BOR Stedelijk;Begraafplaats;Boender;Hout;Groen;;Beplanting;Park;70;"{""coordinates"": [5.493926286048995, 51.410154317738105], ""type"": ""Point""}";51.410154317738105, 5.493926286048995
9267;12912.0;;;;;BOR Stedelijk;;Bammens Prestige;Staal;Grijs;;Beplanting;Overig;50;"{""coordinates"": [5.454774216022949, 51.437986631279024], ""type"": ""Point""}";51.437986631279024, 5.454774216022949
9274;12896.0;Strijp 1;Engelsbergen;;;;;;;;;;;;"{""coordinates"": [5.461108932690493, 51.434139901903805], ""type"": ""Point""}";51.434139901903805, 5.461108932690493
9277;12914.0;;;;;;;;;;;;;;"{""coordinates"": [5.472431949726334, 51.450790689821204], ""type"": ""Point""}";51.450790689821204, 5.472431949726334
9280;12857.0;Woensel zuid;Kronehoef;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Geel;2021;Verharding;Overig;50;"{""coordinates"": [5.476979356180248, 51.45336039332634], ""type"": ""Point""}";51.45336039332634, 5.476979356180248
9284;12288.0;Woensel zuid;Oude Gracht-Oost;;BOR;Particulier;Contract;;;;;;;;"{""coordinates"": [5.494278176102341, 51.46676055618082], ""type"": ""Point""}";51.46676055618082, 5.494278176102341
9285;12289.0;Woensel zuid;Oude Gracht-Oost;;BOR;Particulier;Contract;;;;;;;;"{""coordinates"": [5.494244189409433, 51.46659131300887], ""type"": ""Point""}";51.46659131300887, 5.494244189409433
9287;12291.0;Woensel zuid;Oude Gracht-Oost;;BOR;Particulier;Contract;;;;;;;;"{""coordinates"": [5.494209666505928, 51.46643262300253], ""type"": ""Point""}";51.46643262300253, 5.494209666505928
9293;12297.0;Woensel zuid;Oude Gracht-Oost;;BOR;Particulier;Contract;;;;;;;;"{""coordinates"": [5.494282051618031, 51.46630318272903], ""type"": ""Point""}";51.46630318272903, 5.494282051618031
9296;12300.0;Woensel zuid;Oude Gracht-Oost;;BOR;Particulier;Contract;;;;;;;;"{""coordinates"": [5.494438974221408, 51.4662248460366], ""type"": ""Point""}";51.4662248460366, 5.494438974221408
9298;12302.0;Woensel zuid;Oude Gracht-Oost;;BOR;Particulier;Contract;;;;;;;;"{""coordinates"": [5.495273206439558, 51.46666742266889], ""type"": ""Point""}";51.46666742266889, 5.495273206439558
9302;12227.0;Strijp 1;Philipsdorp;;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2019;Verharding;Cafetaria;50;"{""coordinates"": [5.467561511458199, 51.438931998907876], ""type"": ""Point""}";51.438931998907876, 5.467561511458199
9303;12252.0;Tongelre;Tongelresche Akkers;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2018;Beplanting;Overig;50;"{""coordinates"": [5.523828734571986, 51.43957877435813], ""type"": ""Point""}";51.43957877435813, 5.523828734571986
9306;12248.0;Stratum;Nieuwe Erven;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2020;Beplanting;Plein;50;"{""coordinates"": [5.496956991544825, 51.42152753834338], ""type"": ""Point""}";51.42152753834338, 5.496956991544825
9322;12115.0;Woensel zuid;Barrier;;Particulier;Particulier;Particulier;Bammens Prestige;Staal;Geel;2015;Beplanting;Park;50;"{""coordinates"": [5.458553710691474, 51.46076231107438], ""type"": ""Point""}";51.46076231107438, 5.458553710691474
9332;12315.0;Woensel zuid;Kerkdorp Acht;;BOR;Particulier;Contract;;;;;;;;"{""coordinates"": [5.435969480292551, 51.47135492856003], ""type"": ""Point""}";51.47135492856003, 5.435969480292551
9333;12044.0;Stratum;Sportpark Aalsterweg;;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2016;Verharding;Abri;50;"{""coordinates"": [5.482424460582533, 51.41340363461485], ""type"": ""Point""}";51.41340363461485, 5.482424460582533
9338;12011.0;Woensel zuid;Hemelrijken;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2016;Gazon;Overig;50;"{""coordinates"": [5.4688441878184175, 51.45090837963058], ""type"": ""Point""}";51.45090837963058, 5.4688441878184175
9350;12481.0;Stratum;Irisbuurt;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;;Verharding;Abri;50;"{""coordinates"": [5.490657082710232, 51.43286030531467], ""type"": ""Point""}";51.43286030531467, 5.490657082710232
9353;12575.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.490990712715029, 51.44917420406532], ""type"": ""Point""}";51.44917420406532, 5.490990712715029
9354;12577.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.492565952705569, 51.449970911147894], ""type"": ""Point""}";51.449970911147894, 5.492565952705569
9355;12579.0;Strijp 1;Philipsdorp;;BOR Stedelijk;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Geel;2020;Verharding;Overig;50;"{""coordinates"": [5.46326350324115, 51.43931652880928], ""type"": ""Point""}";51.43931652880928, 5.46326350324115
9359;12583.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.484917283755515, 51.45093782224159], ""type"": ""Point""}";51.45093782224159, 5.484917283755515
9360;12586.0;Centrum;TU-terrein;;;;;;;;;;;;"{""coordinates"": [5.493468121105077, 51.45012575714622], ""type"": ""Point""}";51.45012575714622, 5.493468121105077
9361;12587.0;Strijp 2;Flight Forum;;;;;;;;;;;;"{""coordinates"": [5.401059018209795, 51.454071444048104], ""type"": ""Point""}";51.454071444048104, 5.401059018209795
5356;5241.0;Woensel zuid;Generalenbuurt;Generaal Marshallweg;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2009;Gazon;Park;50;"{""coordinates"": [5.48069391234942, 51.464077291805054], ""type"": ""Point""}";51.464077291805054, 5.48069391234942
5361;5261.0;Park Philips van Lennep;Lievendaal;STD.P. Philips van Lennep;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2015;Beplanting;Park;50;"{""coordinates"": [5.433514535450585, 51.44719304458067], ""type"": ""Point""}";51.44719304458067, 5.433514535450585
5363;5267.0;Gestel;Genderdal;Severijnpark;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Beplanting;Overig;50;"{""coordinates"": [5.454711604695395, 51.43003791491885], ""type"": ""Point""}";51.43003791491885, 5.454711604695395
5364;5271.0;Gestel;Bennekel-West, Gagelbosch;Locatellistraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2006;Gazon;Overig;50;"{""coordinates"": [5.45102853198716, 51.416563438440214], ""type"": ""Point""}";51.416563438440214, 5.45102853198716
5366;5275.0;Centrum;Binnenstad;Boschdijktunnel;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2008;Verharding;Abri;50;"{""coordinates"": [5.475636808517888, 51.44175411393512], ""type"": ""Point""}";51.44175411393512, 5.475636808517888
5370;5287.0;Stratum;Kruidenbuurt;Kalmoesstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Blauw;2009;Verharding;Overig;50;"{""coordinates"": [5.496893277471561, 51.41896055437502], ""type"": ""Point""}";51.41896055437502, 5.496893277471561
5371;5289.0;Strijp 1;Philipsdorp;St Trudoplein;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Grijs;2016;Verharding;Winkel;70;"{""coordinates"": [5.455233255939463, 51.441413426148834], ""type"": ""Point""}";51.441413426148834, 5.455233255939463
5373;5292.0;Tongelre;Doornakkers-Oost;Herzenbroekenweg;BOR;BOR Stedelijk;BOR Stedelijk;Falco Jona;Staal;Groen;2010;Gazon;Overig;50;"{""coordinates"": [5.51792650775938, 51.440492101451525], ""type"": ""Point""}";51.440492101451525, 5.51792650775938
5376;8370.0;Park Meerland;Meerrijk;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Anders;Park;50;"{""coordinates"": [5.400134291189131, 51.44445897160613], ""type"": ""Point""}";51.44445897160613, 5.400134291189131
5379;5729.0;Centrum;Winkelcentrum;Winkelcentrum Woensel;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Superpole;Staal;Grijs;2008;Verharding;Winkel;120;"{""coordinates"": [5.476958763258528, 51.46917317551437], ""type"": ""Point""}";51.46917317551437, 5.476958763258528
5388;8671.0;Gestel;Genderbeemd;Severijnpark;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2011;Gazon;Park;50;"{""coordinates"": [5.445709401970376, 51.42388749627048], ""type"": ""Point""}";51.42388749627048, 5.445709401970376
5389;8672.0;Gestel;Genderbeemd;Groeneveld;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2011;Beplanting;Overig;50;"{""coordinates"": [5.4419745655412095, 51.42226718195497], ""type"": ""Point""}";51.42226718195497, 5.4419745655412095
5397;8422.0;Park Meerland;Meerrijk;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Gazon;Park;50;"{""coordinates"": [5.405011441455443, 51.44280109417016], ""type"": ""Point""}";51.44280109417016, 5.405011441455443
5398;8376.0;Park Meerland;Meerrijk;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Anders;Park;50;"{""coordinates"": [5.4005208329409395, 51.44272349346157], ""type"": ""Point""}";51.44272349346157, 5.4005208329409395
5399;8380.0;Park Meerland;Meerrijk;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2011;Anders;Park;50;"{""coordinates"": [5.40319871983851, 51.440272559861675], ""type"": ""Point""}";51.440272559861675, 5.40319871983851
5404;11865.0;Woensel noord 2;Vlokhoven;;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2016;Verharding;Overig;50;"{""coordinates"": [5.479557806633709, 51.46786773462444], ""type"": ""Point""}";51.46786773462444, 5.479557806633709
5405;3137.0;Tongelre;Karpen;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Groen;2012;Gazon;Park;50;"{""coordinates"": [5.501981348673349, 51.45079802160705], ""type"": ""Point""}";51.45079802160705, 5.501981348673349
5406;9393.0;Woensel zuid;Limbeek-Noord;Lijmbeekstraat;BOR;BOR Stedelijk;BOR Stedelijk;Bammens Prestige;Staal;Grijs;2012;Gazon;Overig;50;"{""coordinates"": [5.466932031958485, 51.447555504490914], ""type"": ""Point""}";51.447555504490914, 5.466932031958485
