FID,nwbversie,nwbwvkid,netwerkcategorie,netwerkschakelcode,netwerkschakelnaam,systeemdeelnr,systeemdeelnaam,systeemdeelpositie,vkwegvaknaam,vkwegvakwegcat,vkwegvakfunctie,vkwegvakobjectnaam,nwbwegnummer,nwbwegdeellttr,nwbhectoletter,nwbrpecode,nwbbstcode,nwbbeginkm,nwbeindkm,nwbgmenaam,nwbdistrnaam,nwbdienstnaam,nwbwvklengte,nwbwegnraw,nwbwegnrhmp,vkwegvakeersteinstdl,vkwegvaklaatsteinstdl,vkwegvakmaatgevendint,vkwegvakknooppunt,vkwegvakhmbegin,vkwegvakhmeind,vildtrajectnaam,weg,last_update,se_anno_cad_data,verkeerskundigwegvakcode,kleurcodeverkeerskundigwegvak,gdb_geomattr_data,shape
hwn_netwerkcategorieen.985,202210,600147595,C,028-0063,A28 KP Hattemerbroek - Ommen / N340 (v.v.),028-0063-L,Ommen / N340 - KP Hattemerbroek (L),3,Zwolle-centrum(19) - Zwolle-zuid(18),asw,hoofdrijbaan,,028,R,c,L,AFR,92.146,92.021,Zwolle,ON District Noord,RWS Oost-Nederland,101,RW28,A28,0,0,0,0,94178,91342,A28 Zwolle - Amersfoort,A28L,2022-12-01T08:38:17,,028-0063-L_003,028-0063_003,,"LINESTRING (201262.11890000105 502477.67379999906, 201245.22659999877 502459.2254999988, 201230.26810000092 502445.8652999997, 201222.52840000018 502439.6667000018, 201218.4455000013 502436.7802999988, 201214.2622999996 502434.03810000047, 201207.33469999954 502430.1997000016, 201202.90419999883 502428.19729999825, 201194 502423, 201184.28819999844 502414.8458000012)"
hwn_netwerkcategorieen.986,202210,600952774,B,011-0010,N11 Leiden - Aansluiting A12,011-0010-L,Aansluiting A12 - Leiden,7,Aansluiting A12 - Bodegraven(12),aw,hoofdrijbaan,,011,R,d,L,OPR,19.919,19.905,Bodegraven-Reeuwijk,WNZ District Noord,RWS West-Nederland Zuid,14,RW11,N11,1,0,0,0,20625,19582,N11 Bodegraven - Leiden,N11L,2022-12-01T08:38:17,,011-0010-L_007,011-0010_007,,"LINESTRING (110717.0159999989 453842.7120000012, 110706.27849999815 453852.10269999877)"
hwn_netwerkcategorieen.987,202210,600952154,A,059-0010,N59 Zierikzee - Serooskerke Schouwen v.v.,059-0010-L,N59L6 Serooskerke Schouwen - Zierikzee (L),4,Serooskerke-Schouwen(N57) - Serooskerke-Schouwen(N653),aw,hoofdrijbaan,,059,R,#,L,HR,9.128,9.575,Schouwen-Duiveland,ZD District Noord,RWS Zee en Delta,449,RW59,N59,1,0,0,0,9575,9100,N59 Serooskerke - Zierikzee,N59L,2022-12-01T08:38:17,,059-0010-L_004,059-0010_004,,"LINESTRING (46287.22819999978 413377.1878999993, 46266.517999999225 413386.6158999987, 46083.61580000073 413469.2360999994, 46065.473900001496 413477.6339999996, 46050.09470000118 413484.3979999982, 45908.194299999624 413548.5626000017, 45879 413564)"
hwn_netwerkcategorieen.988,202210,600953086,B,059-0105,A59 KP Hooipolder - KP Empel v.v.,059-0105-L,KP Empel - KP Hooipolder,5,Waalwijk Centrum(38) - Waalwijk(37),asw,hoofdrijbaan,,059,R,c,L,AFR,115.877,115.86,Waalwijk,ZN District West,RWS Zuid-Nederland,17,RW59,A59,0,0,0,0,116110,114516,A59 s-Hertogenbosch - Zonzeel,A59L,2022-12-01T08:38:17,,059-0105-L_005,059-0105_005,,"LINESTRING (133034.74579999968 411732.49819999933, 133029.51159999892 411732.2908000015, 133020.05900000036 411724.87900000066)"
hwn_netwerkcategorieen.989,202210,600963181,C,012-0123,A12 Ede - Grijsoord (v.v.),012-0123-L,KP Grijsoord - Ede,1,Oosterbeek(25) - Wageningen(24),asw,hoofdrijbaan,,012,R,#,L,HR,114.264,110.562,Ede,ON District Zuid,RWS Oost-Nederland,3712,RW12,A12,0,1,0,0,120055,109420,A12 Arnhem - Utrecht,A12L,2022-12-01T08:38:17,,012-0123-L_001,012-0123_001,,"LINESTRING (178057.1262000017 448248.5428000018, 178043.05099999905 448245.7686999999, 178011.0427000001 448238.8090999983, 177991.55429999903 448234.3189000003, 177963.15080000088 448227.40480000153, 177943.78090000153 448222.46269999817, 177924.4609999992 448217.2879999988, 177891.02789999917 448207.90139999986, 177871.85550000146 448202.20749999955, 177846.21550000086 448194.30700000003, 177808.21319999918 448181.8691999987, 177768.39820000157 448167.9208999984, 177749.64840000123 448161.0340999998, 177730.95100000128 448153.9211000018, 177712.31870000064 448146.6473999992, 177704.16710000113 448143.3590000011, 177693.90780000016 448139.22030000016, 177675.41149999946 448131.59809999913, 177667.1713999994 448128.10119999945, 177657.00039999932 448123.78489999846, 177624.49240000173 448109.3825000003, 177588.2067000009 448092.5476000011, 177574.90780000016 448086.191300001, 177556.96279999986 448077.3473000005, 177521.32389999926 448059.18499999866, 177496.21649999917 448045.7949000001, 177461.23800000176 448026.3739, 177434.03079999983 448010.68019999936, 177416.84310000017 448000.4631999992, 177399.7564000003 447990.05370000005, 177368.87519999966 447970.6534000002, 177343.79529999942 447954.30900000036, 177327.15469999984 447943.20329999924, 177294.2584999986 447920.44579999894, 177277.97150000185 447908.83089999855, 177259.48259999976 447895.3361000009, 177243.45470000058 447883.4085999988, 177211.684799999 447859.10379999876, 177209.44579999894 447857.3436000012, 177159.00989999995 447817.691300001, 177128.16010000184 447793.22129999846, 176942.74379999936 447646.1490999982, 176914.78159999847 447624.28990000114, 176882.97239999846 447600.0364000015, 176853.67969999835 447578.44310000166, 176837.39759999886 447566.8443999998, 176804.48970000073 447544.1052000001, 176798.23200000077 447539.88069999963, 176791.6911999993 447535.4651999995, 176774.99020000175 447524.4774999991, 176758.1772999987 447513.64499999955, 176728.82250000164 447495.2875000015, 176711.7393000014 447484.8947999999, 176678.6810999997 447465.55310000107, 176643.80380000174 447445.98959999904, 176622.68580000103 447434.5909000002, 176604.99920000136 447425.27430000156, 176587.8957999982 447416.50780000165, 176587.2008999996 447416.1515999995, 176555.8242000006 447400.6517999992, 176537.78950000182 447392.00549999997, 176519.6671999991 447383.5443000011, 176499.7650000006 447374.5192999989, 176481.4673999995 447366.4675000012, 176444.34319999814 447350.7939000018, 176428.34369999915 447344.31069999933, 176425.80570000038 447343.28229999915, 176388.51220000163 447328.81819999963, 176357.13910000026 447317.3438999988, 176319.34530000016 447304.2419999987, 176300.34310000017 447297.99909999967, 176261.7074000016 447285.95120000094, 176223.31540000066 447274.81859999895, 176204.02749999985 447269.5293999985, 176177.82930000126 447262.6838000007, 176158.43609999865 447257.83889999986, 176138.98070000112 447253.1966999993, 176119.47590000182 447248.7738999985, 176088.08889999986 447242.0960999988, 176084.9134999998 447241.4204999991, 176065.3062000014 447237.5097000003, 176045.65260000154 447233.8033000007, 176025.9574000016 447230.32079999894, 175995.1849000007 447225.2782000005, 175955.6101000011 447219.46130000055, 175933.92190000042 447216.62959999964, 175914.07360000163 447214.2666000016, 175894.1900999993 447212.1042999998, 175854.37099999934 447208.29949999973, 175841.64570000023 447207.2681000009, 175824.03009999916 447205.8403000012, 175791.9653000012 447203.4849999994, 175581.67540000007 447189.8306999989, 175507.33630000055 447185.003800001, 175189.02070000023 447164.3354000002, 175139.82030000165 447161.29890000075, 175129.13230000064 447160.6392999999, 175089.1862999983 447158.56219999865, 175064.9439000003 447157.56980000064, 175024.9563000016 447156.5362999998, 175000.5610000007 447156.27430000156, 174988.46279999986 447156.31060000136, 174967.40019999817 447156.3739, 174947.40289999917 447156.74060000107, 174927.10920000076 447157.2888999991, 174888.79729999974 447158.90300000086, 174848.87029999867 447161.3779999986, 174828.9274000004 447162.9015999995, 174796.69440000132 447165.82919999957, 174768.95430000126 447168.75450000167, 174749.08949999884 447171.0769000016, 174709.43169999868 447176.3205999993, 174618.73420000076 447189.4847000018)"
hwn_netwerkcategorieen.990,202210,600980242,A,031-1010,A31 KP Zurich - KP Werpsterhoek v.v.,031-1030-R,Harlingen-Havens - Marsum,3,Donrijp(21) - Marssum(22),asw,hoofdrijbaan,,031,R,#,R,HR,35.254,35.361,Waadhoeke,NN District West,RWS Noord-Nederland,106,RW31,A31,0,1,0,0,31500,42316,A31 Afsluitdijk - Leeuwarden,A31R,2022-12-01T08:38:17,,031-1030-R_003,031-1010_003,,"LINESTRING (177090.90529999882 580084.6700999998, 177106.13320000097 580084.490699999, 177110.2699000016 580084.4420000017, 177121.22940000147 580084.3128999993, 177196.96920000017 580083.4206000008)"
hwn_netwerkcategorieen.991,202210,600951814,A,033-1010,N33 KP Assen - KP Zuidbroek v.v.,033-1020-R,Gieten - KP Zuidbroek,3,Bareveld(36) - Veendam-Zuid(37),aw,hoofdrijbaan,,033,R,a,R,AFR,32.913,33.132,Veendam,NN District Oost,RWS Noord-Nederland,219,RW33,N33,0,0,0,0,30134,33539,N33 Asssen - Zuidbroek,N33R,2022-12-01T08:38:17,,033-1020-R_003,033-1010_003,,"LINESTRING (255084.3302000016 566371.3596000001, 255105.23840000108 566422.2355999984, 255118.90249999985 566454.7071999982, 255120.9651999995 566459.2635000013, 255127.6057999991 566472.7142000012, 255129.8852000013 566477.1660000011, 255135.4862000011 566487.1700000018, 255143.33799999952 566499.9508000016, 255149.5185999982 566509.0993999988, 255158.48460000008 566521.125, 255167.19249999896 566531.6367000006, 255175.73860000074 566541.1961000003, 255189.6864 566556.3861000016, 255192.06610000134 566559.2648999989)"
hwn_netwerkcategorieen.992,202210,600946667,C,028-0010,A28 KP Rijnsweerd - KP Hoevelaken v.v.,028-0010-R,Einde KP Rijnsweerd - Soesterberg,1,einde Utrecht-Science park(2) - Den Dolder(3),asw,hoofdrijbaan,,028,R,b,R,OPR,8.33,8.348,Zeist,MN District Zuid,RWS Midden-Nederland,18,RW28,A28,1,0,1,0,3527,8850,A28 Utrecht - Amersfoort,A28R,2022-12-01T08:38:17,,028-0010-R_001,028-0010_001,,"LINESTRING (146509.11400000006 457408.52800000086, 146524.68820000067 457416.64009999856)"
hwn_netwerkcategorieen.993,202210,600947986,A,002-0225,A2 Maastricht-Centrum-Zuid - Belgische grens v.v.,002-0225-R,A2 Maastricht-Centrum-Zuid - Belgische grens,2,Maastricht-Zuid(55) - Gronsveld(56),asw,hoofdrijbaan,,002,R,a,R,AFR,264.754,265.085,Maastricht,ZN District Zuid-Oost,RWS Zuid-Nederland,331,RW2,A2,0,0,0,0,258018,265479,A2 Maastricht - Luik,A2R,2022-12-01T08:38:17,,002-0225-R_002,002-0225_002,,"LINESTRING (178473.78610000014 314261.2840999998, 178476.31899999827 314247.4343000017, 178483.74240000173 314203.56749999896, 178487.7302000001 314176.5683999993, 178492.47260000184 314139.84209999815, 178495.65210000053 314108.558699999, 178496.35269999877 314099.4512999989, 178497.05330000073 314067.76370000094, 178496.83769999817 314026.42980000004, 178496.67610000074 314018.66959999874, 178496.72989999875 313997.7061999999, 178497.75389999896 313981.6468999982, 178501 313948, 178502 313935, 178502.44139999896 313932.3513999991)"
hwn_netwerkcategorieen.994,202210,600120747,C,004-0030,A4 KP Burgerveen - KP De Hoek,004-0030-R-par,parallelbaan Hoofdorp - Nieuw Vennep,102,parallelbaan KP de Hoek - Hoofddorp(3),asw,parallelbaan,,004,R,m,R,VBR,11.002,11.426,Haarlemmermeer,WNN District Zuid,RWS West-Nederland Noord,428,RW4,A4,0,0,0,0,10509,12086,A4 Amsterdam - Den Haag,A4R,2022-12-01T08:38:17,,004-0030-R-par_102,004-0030_102,,"LINESTRING (109793.51920000091 477912.4862000011, 109777.95190000162 477889.9160999991, 109675.7135999985 477775.6699000001, 109645.95019999892 477741.9186999984, 109573.58680000156 477659.07079999894, 109527.39829999954 477606.47190000117, 109511.09829999879 477590.8643999994)"
hwn_netwerkcategorieen.995,202210,192280043,D,016-0010,A16 KP Terbregseplein - KP Ridderkerk-Noord,016-0010-R,KP Terbregseplein - KP Ridderkerk-Noord,1,KP Terbregseplein / Rotterdam-Prins Alexander(27),asw,hoofdrijbaan,,016,R,#,R,HR,16.007,16.065,Rotterdam,WNZ District Noord,RWS West-Nederland Zuid,72,RW16,A16,1,0,0,1,15560,16065,A16 Rotterdam - Breda,A16R,2022-12-01T08:38:17,,016-0010-R_001,016-0010_001,,"LINESTRING (96178.66169999912 440055.7254000008, 96188.40040000156 440016.9283000007, 96194.38210000098 439985.77870000154)"
hwn_netwerkcategorieen.996,202210,400111012,A,073-0015,A73 KP Het Vonderen - KP Tiglia v.v.,073-0015-R,KP Het Vonderen - KP Tiglia,404,verzorgingsplaats Spik,vpl,verzorgingsplaats,Spik,073,R,z,R,PKP,18.534,18.677,Roermond,ZN District Zuid-Oost,RWS Zuid-Nederland,174,RW73,A73,0,0,0,0,18233,18871,A73 Maasbracht - Nijmegen,A73R,2022-12-01T08:38:17,,073-0015-R_404,073-0015_404,,"LINESTRING (200043.1550000012 355899.7580000013, 200064.82499999925 356011.8969999999, 200064.82499999925 356027.06500000134, 200052.90700000152 356040.6090000011, 200035.5709999986 356060.65300000086)"
hwn_netwerkcategorieen.997,202210,221435039,B,009-0070,N9 Huiswaarderweg - Kooimeerplein,009-0070-R,Kooimeerplein - Huiswaarderweg (R),6,Alkmaar-Bergerweg - Alkmaar-Huiswaarderweg,aw,hoofdrijbaan,,009,R,#,R,HR,79.876,79.887,Alkmaar,WNN District Noord,RWS West-Nederland Noord,15,RW9,N9,0,1,0,0,78978,79887,N9 Alkmaar - Den Helder,N9R,2022-12-01T08:38:17,,009-0070-R_006,009-0070_006,,"LINESTRING (110674 517962, 110681 517975)"
hwn_netwerkcategorieen.998,202210,600146871,C,050-0086,A50 Hoenderloo - Beekbergen/Apeldoorn (v.v.),050-0086-R,Hoenderloo - Beekbergen/Apeldoorn (R),402,verzorgingsplaats De Somp,vpl,verzorgingsplaats,De Somp (Shell),050,R,p,R,PKB,201.938,202.164,Apeldoorn,ON District Zuid,RWS Oost-Nederland,242,RW50,A50,0,0,0,0,201366,202355,A50 Arnhem - Apeldoorn,A50R,2022-12-01T08:38:17,,050-0086-R_402,050-0086_402,,"LINESTRING (198828 464814, 198847 465001, 198848 465013, 198847 465020, 198845 465026, 198832 465037, 198824 465045)"
hwn_netwerkcategorieen.999,202210,600151026,A,007-1100,A7 KP Euvelgunne - KP Zuidbroek v.v.,007-1110-L,KP Zuidbroek - Westerbroek,401,verzorgingsplaats Veenborg,vpl,verzorgingsplaats,Veenborg (Total),007,R,q,L,PKB,211.334,211.32,Midden-Groningen,NN District Oost,RWS Noord-Nederland,11,RW7,A7,0,0,0,0,211610,210959,A7 Bremen - Westerbroek,A7L,2022-12-01T08:38:17,,007-1110-L_401,007-1100_401,,"LINESTRING (243844 578712, 243837 578721)"
hwn_netwerkcategorieen.1000,202210,462514056,B,028-1040,A28 KP Assen - KP Julianaplein v.v.,028-1040-L,De Punt - KP Assen,2,Assen-west(33) - KP Assen,asw,hoofdrijbaan,,028,R,d,L,OPR,174.344,174.131,Assen,NN District Oost,RWS Noord-Nederland,288,RW28,A28,0,0,0,0,174367,172148,A28 Groningen - Assen,A28L,2022-12-01T08:38:17,,028-1040-L_002,028-1040_002,,"LINESTRING (231171.59219999984 557031.1017999984, 231182.89979999885 557034.8205999993, 231226.00719999894 557045.8115000017, 231274.68149999902 557057.9444000013, 231299.9464999996 557065.3669000007, 231328.49450000003 557076.3579000011, 231345.33779999986 557081.7820000015, 231358.46990000084 557084.0658, 231368.74709999934 557084.2085999995, 231377.3115000017 557082.3528999984, 231390.1581000015 557076.500599999, 231400.72089999914 557067.5080000013, 231409.1424999982 557054.9468999989, 231415.99399999902 557035.6770000011, 231417.99240000173 557025.3997000009)"
hwn_netwerkcategorieen.1001,202210,337299006,C,012-0113,A12 Beheersgrens MN - Ede (v.v.),012-0113-R,Beheersgrens MN - Ede,2,Veenendaal(23a) - KP Maanderbroek,asw,hoofdrijbaan,,012,R,b,R,OPR,104.066,104.132,Ede,ON District Zuid,RWS Oost-Nederland,67,RW12,A12,0,0,0,0,103678,106223,A12 Utrecht - Arnhem,A12R,2022-12-01T08:38:17,,012-0113-R_002,012-0113_002,,"LINESTRING (168732.72720000148 449683.62000000104, 168746.05889999866 449680.99859999865, 168759.6526999995 449676.9770999998, 168772.73669999838 449672.8990000002, 168781.7426000014 449669.2173999995, 168796.12929999828 449663.27010000125)"
hwn_netwerkcategorieen.1002,202210,600115097,C,029-0010,A29 Vaanplein - Oud-Beijerland N217,029-0010-L,Oud-Beijerland N217- Vaanplein,1,KP Vaanplein,asw,hoofdrijbaan,,029,R,u,L,PST,9.676,9.403,Barendrecht,WNZ District Zuid,RWS West-Nederland Zuid,273,RW29,A29,0,1,0,1,10940,9385,A29 Sabina - Rotterdam,A29L,2022-12-01T08:38:17,,029-0010-L_001,029-0010_001,,"LINESTRING (94333.50129999965 431215.67920000106, 94303.58170000091 431213.36459999904, 94269.5533999987 431210.15879999846, 94238.92040000111 431206.7265000008, 94209.16349999979 431202.91160000116, 94190.62339999899 431200.33680000156, 94160.97509999946 431195.74969999865, 94062.8861999996 431179.39869999886)"
hwn_netwerkcategorieen.1003,202210,600151554,B,028-1020,A28 KP Hoogeveen - KP Assen v.v.,028-1020-L,Westerbork - KP Hoogeveen,4,Dwingeloo(29) - Ruinen(28),asw,hoofdrijbaan,,028,R,d,L,OPR,152.493,152.124,Midden-Drenthe,NN District Oost,RWS Noord-Nederland,370,RW28,A28,0,0,0,0,152481,148122,A28 Assen - Hoogeveen,A28L,2022-12-01T08:38:17,,028-1020-L_004,028-1020_004,,"LINESTRING (227368.46059999987 537071.0476999991, 227355.48169999942 537057.503800001, 227344.38940000162 537045.9490999989, 227327.30110000074 537029.0942000002, 227320.33029999956 537021.9054999985, 227316.31679999828 537017.4450000003, 227312.0784999989 537012.3128999993, 227309.2168999985 537008.2972999997, 227306.5949999988 537004.0399000011, 227303.3423999995 536997.7677999996, 227301.36389999837 536993.2784999982, 227298.50279999897 536985.1501999982, 227297.3150999993 536980.3033999987, 227296.00710000098 536972.6662000008, 227295.64059999958 536967.675999999, 227295.71489999816 536961.4959000014, 227296.1737000011 536956.5560000017, 227297.64499999955 536948.1149999984, 227298.75939999893 536943.2551000006, 227300.09950000048 536938.6748000011, 227301.7606999986 536933.9706999995, 227304.36549999937 536927.4864000008, 227322.3482999988 536888.6801999994, 227324.35669999942 536884.0984000005, 227329.14609999955 536871.8035999984, 227332.39779999852 536862.3465999998, 227335.33350000158 536852.7840999998, 227337.0560999997 536846.4774000011, 227338.2333999984 536841.6112000011, 227340.81549999863 536828.8542000018, 227342.33069999889 536818.9690999985, 227343.30649999902 536811.0311999992, 227343.74219999835 536806.0357999988, 227344.33909999952 536796.0535999984, 227344.59299999848 536783.3029000014, 227344.00569999963 536769.3123000003, 227343.0828000009 536759.3548000008, 227341.92529999837 536750.4199000001, 227339.60660000145 536736.2188999988)"
hwn_netwerkcategorieen.1004,202210,322179022,D,050-0010,A50 KP Ekkersweijer - KP Ekkersrijt v.v.,050-0010-R,KP Ekkersweijer - KP Ekkersrijt,306,verbindingsboog KP Ekkersrijt / Helmond - Verbindingsweg r van John F. Kennedylaan naar A50HRR,asw,verbindingsboog,,050,R,r,R,VBD,96.424,96.461,Son en Breugel,ZN District Midden,RWS Zuid-Nederland,33,RW50,A50,0,0,0,1,96424,97092,A50 Eindhoven - Oss,A50R,2022-12-01T08:38:17,,050-0010-R_306,050-0010_306,,"LINESTRING (161395.79030000046 389753.62629999965, 161386.24219999835 389775.1149000004, 161381.20560000092 389782.97190000117)"
hwn_netwerkcategorieen.1005,202210,600149295,B,012-0146,A12 Duiven - Grens Duitsland (v.v.),012-0146-R,KP Oud Dijk - Grens Duitsland,401,verzorgingsplaats Bergh-zuid,vpl,verzorgingsplaats,Bergh-zuid (Shell),012,R,p,R,BST,148.992,149.037,Zevenaar,ON District Zuid,RWS Oost-Nederland,45,RW12,A12,0,0,0,0,148365,149294,A12 Arnhem - Oberhausen,A12R,2022-12-01T08:38:17,,012-0146-R_401,012-0146_401,,"LINESTRING (207894 435605, 207896 435571, 207902.10399999842 435562.05999999866)"
hwn_netwerkcategorieen.1006,202210,600452191,A,033-1030,N33 KP Zuidbroek - Beheergrens Groningen v.v.,033-1040-R,Haven Delfzijl -Beheergrens Groningen,4,Fivelweg Holwierde - N997 Hogelandsterweg,aw,hoofdrijbaan,,033,R,#,R,HR,66.418,66.646,Eemsdelta,NN District Oost,RWS Noord-Nederland,228,RW33,N33,0,0,0,0,66420,68484,N33 Zuidbroek - Delfzijl,N33R,2022-12-01T08:38:17,,033-1040-R_004,033-1030_004,,"LINESTRING (253582.54430000111 596993.6755999997, 253580.74700000137 596999.8889999986, 253573.55139999837 597019.4149999991, 253568.811999999 597032.2758000009, 253564.60339999944 597043.6961999983, 253558.61930000037 597057.3167000003, 253556.564100001 597061.9945, 253550.14339999855 597075.5892999992, 253548.5491000004 597078.9649999999, 253539.32669999823 597096.695700001, 253538.70910000056 597097.7980000004, 253537.28590000048 597100.3379999995, 253530.51199999824 597112.4274999984, 253528.81590000167 597115.4545000009, 253518.50829999894 597132.5760000013, 253518.4470999986 597132.6702000014, 253510.97260000184 597144.1616999991, 253508.53029999882 597147.9164999984, 253497.03649999946 597164.3000999987, 253495.41050000116 597166.4840000011, 253491.38269999996 597171.8938000016, 253485.08659999818 597180.3500000015, 253478.55090000108 597188.3295000009, 253472.7751000002 597191.0243999995)"
