FID,omschr,aant_msk,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_kenmerk.304,Weefstrook,2 -> 2,R,257.69299316,R,258.01800537,H,002,KLK0008055895,R,I,3,,"LINESTRING (178320.26960000023 316340.8060000017, 178321.45710000023 316300.86410000175, 178322.36419999972 316260.8696000017, 178322.90720000118 316228.89339999855, 178323.3396999985 316188.8957000002, 178323.7303000018 316103.08509999886, 178323.3434999995 316050.07620000094, 178322.72309999913 316015.50869999826)"
mengstroken_kenmerk.305,Weefstrook,2 -> 2,R,257.62298584,R,258.00100708,T,002,KLK0008055896,L,I,3,,"LINESTRING (178343.48090000078 316032.3946999982, 178343.92399999872 316112.73369999975, 178344.00979999825 316163.47989999875, 178343.82539999858 316203.47949999943, 178343.26429999992 316250.0502000004, 178342.308699999 316293.9332999997, 178341.70199999958 316313.9316000007, 178340.11549999937 316353.90670000017, 178337.57200000063 316407.8465999998)"
mengstroken_kenmerk.306,Invoegstrook,1 -> 1,R,253.75100708,R,254.13999939,H,002,KLK0008055799,R,I,3,,"LINESTRING (178820.1801000014 319781.51900000125, 178688.83999999985 319671.2309000008, 178660.9151000008 319647.53979999945, 178630.7751000002 319621.24130000174, 178601.33700000122 319594.7996999994, 178578.54899999872 319573.6435999982, 178564.0672999993 319559.91789999977, 178535.30849999934 319532.1004999988, 178529.45870000124 319526.28759999946)"
mengstroken_kenmerk.307,Weefstrook,2 -> 2,R,253.50300598,R,254.03700256,T,002,KLK0008055800,L,I,3,,"LINESTRING (178612.43189999834 319582.90890000015, 178642.0976999998 319609.8216000013, 178667.8467000015 319632.30490000173, 178698.3590000011 319658.1726000011, 178954.83740000054 319873.68890000135, 178985.18169999868 319899.7578999996, 179000.1988000013 319912.9675000012, 179029.1414999999 319939.1686999984)"
mengstroken_kenmerk.308,Splitsing,2 -> 2,R,64.31300354,R,64.82800293,T,002,KLK0008052153,L,I,3,,"LINESTRING (132993.97700000182 452059.66699999943, 132996.46220000088 452068.8046000004, 133107.09530000016 452491.7338999994, 133122.5711000003 452549.2851999998)"
mengstroken_kenmerk.309,Splitsing,2 -> 1.6,R,64.82800293,R,64.91500092,T,002,KLK0008052160,L,I,3,,"LINESTRING (132970.20760000125 451975.97780000046, 132991.21070000157 452049.496199999, 132993.97700000182 452059.66699999943)"
mengstroken_kenmerk.310,Splitsing,1.6 -> 1,R,64.91500092,R,65.13700104,T,002,KLK0008052164,L,I,3,,"LINESTRING (132918.79789999872 451761.3478000015, 132922.59299999848 451786.0802000016, 132927.87559999898 451810.83469999954, 132936.74419999868 451850.0306000002, 132947.8728 451896.2679999992, 132957.78730000183 451935.91429999843, 132962.63960000128 451955.0306000002, 132969.66530000046 451974.0795000009, 132970.20760000125 451975.97780000046)"
mengstroken_kenmerk.311,Uitrijstrook,1 -> 1,R,69.5059967,R,69.72699738,T,002,KLK0008052214,L,I,5,,"LINESTRING (133226.53180000186 447258.60240000114, 133213.2322999984 447295.18090000004, 133192.02639999986 447351.3156999983, 133177.51590000093 447388.6042999998, 133155.6374000013 447442.936900001)"
mengstroken_kenmerk.312,Weefstrook,1 -> 1,R,132.38400269,R,133.4980011,H,002,KLK0008053472,R,I,4,,"LINESTRING (152852.1713999994 398240.89550000057, 152863.57519999892 397464.67749999836, 152864.89699999988 397384.68829999864, 152865.74540000036 397344.6964999996, 152866.9560999982 397304.71020000055, 152868.55040000007 397264.7296999991, 152870.28330000117 397231.22150000185, 152871.48369999975 397211.2457000017, 152872.82889999822 397191.2835999988, 152874.4246999994 397171.34519999847, 152876.15359999985 397151.4193999991, 152879.52100000158 397118.8530000001)"
mengstroken_kenmerk.313,Weefstrook,1 -> 1,R,121.73500061,R,122.3710022,H,002,KLK0008053302,R,I,4,,"LINESTRING (149131.6099999994 407850.12999999896, 149133.61520000175 407810.16120000184, 149136.71920000017 407749.22619999945, 149139.17390000075 407709.2971000001, 149142.07059999928 407669.4017999992, 149145.39310000092 407629.5390999988, 149147.25560000166 407609.62319999933, 149151.3911000006 407569.8227000013, 149154.90769999847 407540.5379000008, 149160.25389999896 407500.8869000003, 149164.62739999965 407471.7980000004, 149171.18409999833 407432.5051999986, 149176.79809999838 407402.1842, 149184.79529999942 407363.16369999945, 149189.07389999926 407343.62359999865, 149194.03700000048 407322.09860000014, 149203.66629999876 407283.35379999876, 149214.0527999997 407244.6994000003, 149220.65630000085 407221.3674999997)"
mengstroken_kenmerk.314,Uitrijstrook,1 -> 1,R,252.28799438,R,252.46299744,H,002,KLK0008055714,R,I,3,,"LINESTRING (179498.66120000184 321044.99069999903, 179464.10709999874 320909.493999999, 179460.32200000063 320895.40260000154, 179453.6061999984 320871.6966999993)"
mengstroken_kenmerk.315,Splitsing,1 -> 1.6,R,61.9109993,R,62.06999969,H,002,KLK0008052102,R,I,3,,"LINESTRING (133646.307599999 454882.9921000004, 133645.72049999982 454859.68129999936, 133642.68620000035 454819.7923000008, 133640.4791000001 454795.16429999843, 133636.3759999983 454755.33469999954, 133631.4123999998 454726.85350000113)"
mengstroken_kenmerk.316,Splitsing,2 -> 2,R,62.16999817,R,62.66799927,H,002,KLK0008052104,R,I,3,,"LINESTRING (133615.72509999946 454629.10979999974, 133613.12739999965 454614.5406000018, 133609.4162000008 454594.8876999989, 133603.55950000137 454564.71229999885, 133591.95050000027 454508.2578999996, 133583.53959999979 454469.1433000006, 133574.69619999826 454430.1330000013, 133565.3328000009 454391.24170000106, 133560.9182999991 454373.7091999985, 133550.82730000094 454335.0007000007, 133502.00879999995 454152.27149999887)"
mengstroken_kenmerk.317,Uitrijstrook,1 -> 1,R,126.76599884,R,127.0059967,T,002,KLK0008053373,L,I,4,,"LINESTRING (150275.2617000006 402725.8878999986, 150271.09589999914 402735.7038999982, 150263.51509999856 402754.2129999995, 150254.49419999868 402777.1853, 150247.3995999992 402795.88340000063, 150240.75609999895 402814.7525999993, 150234.36630000174 402833.7050999999, 150226.0865000002 402859.8066000007, 150220.0106999986 402880.7047000006, 150214.6939000003 402899.9904999994, 150201.80380000174 402950.1031000018)"
mengstroken_kenmerk.318,Splitsing,2 -> 1,R,64.74099731,R,64.80000305,T,002,KLK0008057077,L,I,2,,"LINESTRING (133017.64950000122 452071.5185999982, 133024.71059999987 452095.252700001, 133034.08520000055 452124.59490000084, 133034.21139999852 452125.0106000006)"
mengstroken_kenmerk.319,Splitsing,2 -> 1,R,62.36100006,R,62.39799881,H,002,KLK0008057100,R,I,1,,"LINESTRING (133632.29710000008 454407.748399999, 133633.8478000015 454410.2936999984, 133646.30429999903 454432.0091999993, 133649.7014000006 454436.9129000008)"
mengstroken_kenmerk.320,Uitrijstrook,1 -> 1,R,118.54000092,R,118.71299744,T,002,KLK0008058331,L,I,2,,"LINESTRING (151113.94249999896 409369.8066000007, 151106.15340000018 409364.2153000012, 151090.08669999987 409352.3236999996, 151073.5500999987 409341.064199999, 151059.1614000015 409331.73039999977, 151050.65850000083 409326.42080000043, 151040.29089999944 409320.3601000011, 151003 409301)"
mengstroken_kenmerk.321,Uitrijstrook,1 -> 1,R,121.04000092,R,121.06700134,H,002,KLK0008058375,R,I,5,,"LINESTRING (148992.52369999886 408501.6675999984, 149005.71319999918 408478.1083999984)"
mengstroken_kenmerk.322,Invoegstrook,1 -> 1,R,62.72499847,R,62.99399948,H,012,KLK0007960546,R,I,3,,"LINESTRING (138298.68299999833 451890.72300000116, 138385.3359999992 451907.69999999925, 138437.99399999902 451919.5689999983, 138505.82299999893 451938.4620000012, 138549.62929999828 451953.4813000001)"
mengstroken_kenmerk.323,Uitrijstrook,1 -> 1,R,254.69799805,R,254.83900452,H,002,KLK0008060542,R,A,3,,"LINESTRING (178159.42859999835 319105.28830000013, 178158.80150000006 319104.4875999987, 178125.6312999986 319058.54520000145, 178078.29080000147 318991.5571999997)"
mengstroken_kenmerk.324,Uitrijstrook,1 -> 1,R,131.5,R,131.73199463,H,002,KLK0008053436,R,I,4,,"LINESTRING (152833.6543999985 399114.1645999998, 152834.26179999858 399106.9477000013, 152836.39919999987 399077.0034000017, 152838.64950000122 399037.0502999984, 152839.57200000063 399017.06819999963, 152840.90769999847 398977.0898000002, 152841.8478000015 398937.1004999988, 152842.67110000178 398885.00079999864)"
mengstroken_kenmerk.325,Uitrijstrook,1 -> 1,R,48.77000046,R,49.00899887,H,002,KLK0008051951,R,I,7,,"LINESTRING (127566.62280000001 465808.9371000007, 127577.39059999958 465572.21550000086)"
mengstroken_kenmerk.326,Invoegstrook,1 -> 1,R,49.72700119,R,50.06299973,H,002,KLK0008051952,R,I,7,,"LINESTRING (127606.27930000052 464851.5249999985, 127606.92330000177 464811.5258000009, 127607.55579999834 464751.5284000002, 127607.92500000075 464664.9802000001, 127608.31089999899 464624.96620000154, 127609.41910000145 464576.12640000135, 127610.12359999865 464556.13870000094, 127611.90909999982 464516.6013999991)"
mengstroken_kenmerk.327,Uitrijstrook,1 -> 1,R,49.61199951,R,49.85400009,T,002,KLK0008051954,L,I,7,,"LINESTRING (127661.04830000177 464728.1722000018, 127660.53539999947 464741.1805999987, 127659.50560000166 464781.16959999874, 127658.2248999998 464821.14939999953, 127655.1185999997 464903.2008000016, 127652.28519999981 464965.52540000156)"
mengstroken_kenmerk.328,Splitsing,3 -> 3,R,119.35099792,R,119.89800262,T,002,KLK0008053238,L,I,3,,"LINESTRING (150228.89880000055 409062.6805999987, 150237.1035999991 409065.5788999982, 150255.876600001 409072.5031000003, 150281.88540000096 409082.5397000015, 150300.45389999822 409090.0186999999, 150330.7697999999 409102.85649999976, 150349.0469999984 409110.98369999975, 150367.2188999988 409119.3385999985, 150383.26190000027 409126.97030000016, 150401.21559999883 409135.7815999985, 150419.063000001 409144.8123999983, 150436.79250000045 409154.06799999997, 150454.39330000058 409163.5689999983, 150479.43919999897 409177.685800001, 150496.72940000147 409187.7395000011, 150513.88720000163 409198.01669999957, 150671.38049999997 409294.67280000076, 150704.65480000153 409314.9023000002)"
mengstroken_kenmerk.329,Uitrijstrook,1 -> 1,R,249.96800232,R,250.38800049,H,002,KLK0008055590,R,I,3,,"LINESTRING (180456.16569999978 323126.5929999985, 180451.19260000065 323120.7778999992, 180391.27309999987 323047.99329999834, 180190.39189999923 322802.9675000012)"
mengstroken_kenmerk.330,Invoegstrook,1 -> 1,R,249.60499573,R,249.8999939,T,002,KLK0008055591,L,I,4,,"LINESTRING (180634.60399999842 323080.2503999993, 180673.35240000114 323126.0370000005, 180694.00470000133 323150.9930999987, 180706.62359999865 323166.51110000163, 180743.68320000172 323212.8189000003, 180756.0335999988 323228.55110000074, 180780.46550000086 323260.22260000184, 180804.58069999889 323292.13809999824, 180821.45850000158 323314.86630000174)"
mengstroken_kenmerk.331,Invoegstrook,1 -> 1,R,53.34799957,R,53.58100128,H,002,KLK0008052013,R,I,7,,"LINESTRING (128796.35410000011 461450.25499999896, 128885.4924999997 461237.14620000124)"
mengstroken_kenmerk.332,Splitsing,1 -> 1.6,R,54.59700012,R,55.12099838,H,002,KLK0008052014,R,I,6,,"LINESTRING (129303.31370000169 460321.2982000001, 129315.22179999948 460304.2217000015, 129326.15289999917 460287.5133999996, 129337.30939999968 460270.91259999946, 129348.59950000048 460254.4039000012, 129360.05519999936 460238.00930000097, 129371.64110000059 460221.70430000126, 129385.10350000113 460203.2292000018, 129409.0934999995 460171.2848000005, 129421.34789999947 460155.4785999991, 129433.78649999946 460139.81639999896, 129448.49850000069 460121.6116000004, 129461.19539999962 460106.20710000023, 129474.05249999836 460090.8783, 129487.09149999917 460075.7104000002, 129502.42119999975 460058.29199999943, 129515.78269999847 460043.3990000002, 129529.23950000107 460028.5956000015, 129542.86309999973 460013.95120000094, 129570.57019999996 459985.1009000018, 129584.57609999925 459970.8211000003, 129612.8310999982 459942.49340000004, 129634.20160000026 459918.9556000009)"
mengstroken_kenmerk.333,Splitsing,2 -> 2,R,55.19300079,R,55.64799881,H,002,KLK0008052016,R,I,6,,"LINESTRING (129684.11300000176 459867.0753000006, 129687.30829999968 459863.81060000136, 129954.44319999963 459597.7175000012, 129974.94469999894 459577.185800001, 130003.42650000006 459548.3055000007)"
mengstroken_kenmerk.334,Invoegstrook,1 -> 1,R,220.38499451,R,220.7749939,H,002,KLK0008054811,R,I,3,,"LINESTRING (190531.9937000014 349211.8429999985, 190515.94849999994 349175.1543999985, 190507.67859999835 349156.9406999983, 190494.8407999985 349129.7146999985, 190486.11560000107 349111.7153999992, 190477.18840000033 349093.81799999997, 190458.8317000009 349058.27699999884, 190444.1350999996 349031.0170999989, 190434.3920999989 349013.5465000011, 190412.82059999928 348975.93180000037, 190392.12559999898 348941.69260000065, 190381.48820000142 348924.74720000103, 190363.37579999864 348899.6790000014, 190352.3361000009 348882.99340000004, 190344.47439999878 348870.73319999874)"
mengstroken_kenmerk.335,Uitrijstrook,1 -> 1,R,220.40899658,R,220.63200378,T,002,KLK0008054812,L,I,3,,"LINESTRING (190433.0001000017 348986.98889999837, 190446.5934999995 349010.8579999991, 190465.77840000018 349045.83210000023, 190475.12090000138 349063.52160000056, 190484.2751000002 349081.30519999936, 190501.45490000024 349115.7291000001, 190510.06010000035 349133.7485000007, 190518.43930000067 349151.9107999988, 190532.21460000053 349182.8117999993)"
mengstroken_kenmerk.336,Invoegstrook,1 -> 1,R,222.15400696,R,222.48800659,H,002,KLK0008054873,R,I,3,,"LINESTRING (189335.622299999 347951.3493000008, 189306.13949999958 347925.52849999815, 189157.35590000078 347806.80139999837, 189095.0513000004 347756.6187000014, 189078.45329999924 347743.0174999982)"
mengstroken_kenmerk.337,Uitrijstrook,1 -> 1,R,272.55999756,R,272.76998901,H,002,KLK0008056112,R,I,3,,"LINESTRING (176916.9257999994 307477.28009999916, 176900.05689999834 307444.03990000114, 176889.85669999942 307423.32919999957, 176873.11569999903 307388.0408000015, 176856.51740000024 307351.6453000009, 176843.95490000024 307323.5115999989, 176827.98530000076 307286.83579999954, 176825.18400000036 307279.8260000013)"
mengstroken_kenmerk.338,Samenvoeging,2 -> 1.6,R,75.3030014,R,75.52799988,H,002,KLK0008052383,R,I,4,,"LINESTRING (135852.56450000033 442473.2212000005, 135973.72349999845 442281.2589999996)"
mengstroken_kenmerk.339,Uitrijstrook,2 -> 2,R,75.31700134,R,75.74700165,T,002,KLK0008052385,L,I,4,,"LINESTRING (136111.27109999955 442111.2102999985, 136104.64059999958 442123.7558999993, 135912.5196999982 442433.06120000035, 135877.65480000153 442489.4818000011)"
mengstroken_kenmerk.340,Splitsing,2 -> 1,R,75.74700165,R,76.35099792,T,002,KLK0008052386,L,I,4,,"LINESTRING (136427.82919999957 441598.10880000144, 136410.78170000017 441623.7479000017, 136129.24799999967 442077.1961000003, 136111.27109999955 442111.2102999985)"
mengstroken_kenmerk.341,Uitrijstrook,1 -> 1,R,216.16400146,R,216.39399719,T,002,KLK0008054706,L,I,3,,"LINESTRING (189812.70639999956 352881.9860999994, 189791.04149999842 352902.0461000018, 189776.2734999992 352915.5416000001, 189761.2912000008 352928.7908000015, 189736.1453000009 352950.4472000003, 189717.05959999934 352966.32829999924, 189701.44900000095 352978.8346000016, 189685.67529999837 352991.13219999894, 189672.7675999999 353001.0086000003, 189642.26720000058 353023.63699999824)"
mengstroken_kenmerk.342,Uitrijstrook,1 -> 1,R,217.45100403,R,217.70500183,H,002,KLK0008054724,R,I,3,,"LINESTRING (190486.91629999876 352070.6451999992, 190497.748399999 352055.7996999994, 190517.8500000015 352026.5518000014, 190528.8751000017 352009.8370000012, 190533.30730000138 352002.808699999, 190543.83139999956 351985.79300000146, 190554.11309999973 351968.63709999993, 190562.83159999922 351953.47580000013, 190572.62920000032 351936.0023000017, 190587.53290000185 351907.77050000057, 190596.47019999847 351889.88230000064, 190611.16120000184 351859.10770000145)"
mengstroken_kenmerk.343,Uitrijstrook,1 -> 1,R,218.96800232,R,219.52999878,H,002,KLK0008054756,R,I,3,,"LINESTRING (190709.0225000009 350607.74709999934, 190705.05550000072 350357.5828999989, 190704.69509999827 350337.5859999992, 190704.06969999894 350317.5958000012, 190703.94289999828 350297.59010000154, 190703.0212999992 350239.8020000011, 190700.9732999988 350125.1281999983, 190700.0362999998 350085.13899999857, 190698.75879999995 350045.6801000014)"
mengstroken_kenmerk.344,Invoegstrook,1 -> 1,R,217.92399597,R,218.24299622,T,002,KLK0008054757,L,I,3,,"LINESTRING (190731.31269999966 351328.76209999993, 190730.91050000116 351368.76900000125, 190730.40410000086 351388.76949999854, 190729.5934999995 351410.96169999987, 190728.52800000086 351430.89350000024, 190727.28880000114 351450.85550000146, 190726.2212000005 351464.8519000001, 190724.32970000058 351484.7153000012, 190721.4651999995 351511.72619999945, 190719.44399999827 351526.7734000012, 190716.55319999903 351546.5236000009, 190713.33350000158 351566.2646000013, 190709.7751000002 351585.9455999993, 190701.7071999982 351625.2923000008, 190697.2835999988 351644.8020000011, 190696.6928000003 351647.07510000095)"
mengstroken_kenmerk.345,Invoegstrook,1 -> 1,R,268.85101318,R,269.19000244,H,002,KLK0008056058,R,I,3,,"LINESTRING (179140.70479999855 310236.28830000013, 179139.47450000048 310197.2846999988, 179138.59219999984 310177.3035000004, 179135.93939999864 310133.1369000003, 179134.4279000014 310113.1812000014, 179132.70820000023 310093.2551999986, 179130.0813000016 310066.59369999915, 179127.86549999937 310046.70600000024, 179123.74230000004 310013.37469999865, 179120.99289999902 309993.5529999994, 179117.00140000135 309966.7905000001, 179113.80559999868 309947.04740000144, 179109.9237000011 309925.02439999953, 179106.21880000085 309905.3572999984, 179106.05209999904 309904.4882999994)"
