OBJECTID,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,LENGTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,MATERIAAL,HOOGTE,Shape__Length
1495,2015/05/19 10:34:56+00,L0004,Prorail,bestaand,0,muur,261.792,283,,,,261.792458093142
1496,2016/12/10 14:09:26+00,G0228,Ede,bestaand,0,muur,6.363,283,,,,6.36257086404544
1497,2016/12/10 14:09:26+00,G0228,Ede,bestaand,0,muur,0.319,283,,,,0.31949491388753
1498,2016/12/10 14:09:26+00,G0228,Ede,bestaand,0,muur,0.28,283,,,,0.280028569970994
1499,2019/07/26 14:19:23+00,W0372,Hoogheemraadschap van Delfland,bestaand,0,walbescherming,413.581,283,,,,413.581165035275
1500,2015/02/19 14:19:16+00,G0995,Lelystad,bestaand,0,damwand,290.854,283,,,,290.85446165566
1501,2015/02/19 14:19:16+00,G0995,Lelystad,bestaand,0,damwand,385.013,283,,,,385.013278114289
1502,2015/02/20 10:37:43+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,23.647,283,,,,23.6472048465695
1503,2015/02/20 10:37:41+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,39.172,283,,,,39.1716454304381
1504,2015/02/20 10:37:41+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,24.043,283,,,,24.0431832522798
1505,2015/08/18 12:10:09+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,44.066,283,,,,44.0663389346028
1506,2015/08/13 18:13:39+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,2.645,283,,,,2.64528750800362
1507,2015/08/13 18:13:37+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,14.89,283,,,,14.8900425660416
1508,2018/02/16 23:32:46+00,P0028,Zuid-Holland,bestaand,0,walbescherming,3.242,283,,,,3.24224397601414
1509,2019/07/30 09:50:46+00,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,walbescherming,21.948,283,,,,21.9483797132217
1510,2015/02/20 10:37:43+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,7.022,283,,,,7.02210460160448
1511,2019/07/30 09:50:46+00,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,walbescherming,154.873,283,,,,154.865028666831
1512,2015/02/19 14:19:16+00,G0995,Lelystad,bestaand,0,damwand,301.853,283,,,,301.853279052401
1513,2019/07/30 09:50:46+00,W0656,Hoogheemraadschap van Schieland en de Krimpenerwaard,bestaand,0,walbescherming,23.153,283,,,,23.1523912336573
1514,2015/06/02 08:21:48+00,L0004,Prorail,bestaand,0,muur,6.283,283,,,,6.28252568637805
1515,2014/07/14 09:47:12+00,L0004,Prorail,bestaand,0,muur,2.914,283,,,,2.91430434310258
1516,2021/01/22 18:19:32+00,L0004,Prorail,bestaand,0,muur,59.225,283,,,,59.2251887719308
1517,2021/01/22 18:19:34+00,L0004,Prorail,bestaand,0,muur,1.405,283,,,,1.40525940665772
1518,2020/09/18 17:40:30+00,L0004,Prorail,bestaand,0,muur,4.348,283,,,,4.34757357614566
1519,2015/05/20 14:47:55+00,L0004,Prorail,bestaand,0,muur,4.393,283,,,,4.39287343318698
1520,2014/07/14 09:47:10+00,L0004,Prorail,bestaand,0,muur,14.357,283,,,,14.3569842913536
1521,2021/01/22 18:19:36+00,L0004,Prorail,bestaand,0,muur,6.337,283,,,,6.33740303711102
1522,2021/01/22 18:19:37+00,L0004,Prorail,bestaand,0,muur,0.299,283,,,,0.2987390165345
1523,2015/05/20 14:47:55+00,L0004,Prorail,bestaand,0,muur,0.863,283,,,,0.863057935482897
1524,2015/06/02 08:21:47+00,L0004,Prorail,bestaand,0,muur,15.493,283,,,,15.4934544952548
1525,2005/12/23 16:54:02+00,G0363,Amsterdam,bestaand,0,muur,0.199,283,,,,0.19872594194015
1526,2020/10/22 17:05:51+00,G0498,Drechterland,bestaand,0,walbescherming,159.711,283,,,,159.711167698676
1527,2014/07/14 09:45:52+00,L0004,Prorail,bestaand,0,muur,334.487,283,,,,334.487203537834
1528,2015/05/20 14:47:56+00,L0004,Prorail,bestaand,0,muur,4.235,283,,,,4.23459207008184
1529,2005/12/23 17:47:38+00,G0363,Amsterdam,bestaand,0,walbescherming,5.103,283,,,,5.10250907590227
1530,2020/10/22 17:05:51+00,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,damwand,2.088,283,,,,2.08816598672121
1531,2014/07/11 16:50:04+00,L0004,Prorail,bestaand,0,muur,2.01,283,,,,2.01028604929746
1532,2020/09/18 17:52:07+00,L0004,Prorail,bestaand,0,muur,33.283,283,,,,33.2826578412896
1533,2014/07/11 16:50:21+00,L0004,Prorail,bestaand,0,muur,2.957,283,,,,2.95686861392251
1534,2015/05/20 14:48:05+00,L0004,Prorail,bestaand,0,muur,112.788,283,,,,112.787739965322
1535,2015/05/20 14:47:56+00,L0004,Prorail,bestaand,0,muur,0.104,283,,,,0.103817146945965
1536,2008/10/28 16:40:53+00,G0363,Amsterdam,bestaand,0,muur,2.477,283,,,,2.47736392159085
1537,2008/09/19 11:01:08+00,G0363,Amsterdam,bestaand,0,muur,0.162,283,,,,0.162
1538,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.228,283,,,,0.227563178040737
1539,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.22,283,,,,0.219893155873483
1540,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.85,283,,,,2.84968278936446
1541,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.37,283,,,,2.36997489438179
1542,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.581,283,,,,3.58062466617209
1543,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.443,283,,,,1.44322590054364
1544,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,14.597,283,,,,14.5974305958275
1545,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.665,283,,,,5.66469284251141
1546,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.353,283,,,,5.35300009340557
1547,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.203,283,,,,0.203022166277478
1548,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.238,283,,,,0.237697286480094
1549,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.14,283,,,,1.13986402697866
1550,2021/09/29 16:27:28+00,G0396,,bestaand,0,muur,7.585,283,,,,7.58492320330272
1551,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,21.965,283,,,,21.9653610259426
1552,2018/07/23 11:59:24+00,G0396,,bestaand,0,walbescherming,3.304,283,,,,3.30432564981117
1553,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.85,283,,,,2.85038611419576
1554,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.431,283,,,,1.43124910480321
1555,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.407,283,,,,1.4071680780916
1556,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,2.483,283,,,,2.4831482033902
1557,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,72.182,283,,,,72.181951040409
1558,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,4.686,283,,,,4.68648194277968
1559,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.396,283,,,,1.39583165174028
1560,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,11.928,283,,,,11.9277790053304
1561,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,18.677,283,,,,18.6768184924521
1562,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.392,283,,,,0.391996173450711
1563,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,15.87,283,,,,15.8699870825404
1564,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.549,283,,,,3.54858352022325
1565,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.302,283,,,,0.301890708701013
1566,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.478,283,,,,2.47772193758702
1567,2021/09/29 16:27:28+00,G0396,,bestaand,0,muur,9.511,283,,,,9.51065723280994
1568,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,0.177,283,,,,0.177496478838314
1569,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.687,283,,,,5.68742340607766
1570,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,11.731,283,,,,11.73108630946
1571,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,3.597,283,,,,3.59652568460174
1572,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,4.815,283,,,,4.81485212649361
1573,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,10.032,283,,,,10.0324216916954
1574,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,4.015,283,,,,4.01517048205926
1575,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.309,283,,,,0.309381641342857
1576,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,13.212,283,,,,13.211397786864
1577,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,13.445,283,,,,13.444875045905
1578,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.447,283,,,,1.44746847979498
1579,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.938,283,,,,2.93803420674437
1580,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,38.353,283,,,,38.3529513857799
1581,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,9.226,283,,,,9.22634011946232
1582,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,13.869,283,,,,13.8685777929822
1583,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,8.725,283,,,,8.72486859499901
1584,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,9,283,,,,8.99951743150709
1585,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,5.716,283,,,,5.71634376153149
1586,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,2.409,283,,,,2.40874739231826
1587,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,1.803,283,,,,1.80321740231177
1588,2015/11/11 08:53:04+00,G0396,,bestaand,0,muur,0.534,283,,,,0.534117028374868
1589,2015/11/11 08:53:04+00,G0396,,bestaand,0,walbescherming,73.365,283,,,,73.3654264078115
1590,2018/10/30 08:21:16+00,G0344,Utrecht,bestaand,0,muur,14.132,283,,,,14.131911399947
1591,2015/02/19 20:33:34+00,G0984,Venray,bestaand,0,muur,1.023,283,,,,1.02294566951215
1592,2020/04/20 11:15:58+00,G0603,Rijswijk,bestaand,0,muur,12.648,283,,,,12.6484005708232
1593,2022/05/12 13:06:12+00,L0004,Prorail,bestaand,0,muur,5.065,283,gerealiseerd,,,5.06479931178794
1594,2019/05/03 16:35:05+00,G0439,Purmerend,bestaand,0,kademuur,94.483,283,,,,94.4825143310313
1595,2021/01/29 16:09:54+00,G1926,Pijnacker-Nootdorp,bestaand,0,walbescherming,29.975,283,,,,29.9751287373614
1596,2021/01/29 16:09:55+00,G1926,Pijnacker-Nootdorp,bestaand,0,walbescherming,12.736,283,,,,12.7363358832691
1597,2014/12/05 11:57:12+00,G0935,Maastricht,bestaand,0,muur,24.439,283,,,,24.4391363255496
1598,2019/05/03 16:35:05+00,G0439,Purmerend,bestaand,0,kademuur,57.967,283,,,,57.9671982684869
1599,2014/12/05 11:57:14+00,G0935,Maastricht,bestaand,0,muur,22.191,283,,,,22.1913304918835
1600,2021/01/29 16:09:53+00,G1926,Pijnacker-Nootdorp,bestaand,0,walbescherming,4.139,283,,,,4.13934895273353
1601,2018/11/26 14:29:08+00,G0984,Venray,bestaand,0,muur,8.417,283,,,,8.41676642185109
1602,2014/12/05 11:57:11+00,G0935,Maastricht,bestaand,0,muur,0.558,283,,,,0.558395021467778
1603,2021/01/29 16:09:55+00,G1926,Pijnacker-Nootdorp,bestaand,0,walbescherming,65.056,283,,,,65.0561636621995
1604,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,14.857,283,,,,14.856676377979
1605,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,7.913,283,,,,7.91347970238125
1606,2021/12/07 17:13:04+00,G0984,Venray,bestaand,0,muur,1.541,283,,,,1.54111972279898
1607,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,10.217,283,,,,10.2172942112871
1608,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,9.925,283,,,,9.92526674704514
1609,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,6.892,283,,,,6.89206971816159
1610,2015/08/13 18:13:39+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,7.188,283,,,,7.18764789844371
1611,2015/08/13 18:13:39+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,21.835,283,,,,21.8345715189782
1612,2015/08/13 18:13:38+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,16.133,283,,,,16.1332634542844
1613,2015/08/18 11:55:26+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,237.48,283,,,,237.479927197503
1614,2015/08/18 11:55:25+00,W0647,Waterschap Noorderzijlvest,bestaand,0,walbescherming,2.177,283,,,,2.17710725505199
1615,2021/04/14 15:01:58+00,L0004,Prorail,bestaand,0,muur,3.037,283,,,,3.03672447467172
1616,2015/08/16 18:05:30+00,W0647,Waterschap Noorderzijlvest,bestaand,0,kademuur,4.494,283,,,,4.49384495946128
1617,2015/08/18 12:10:10+00,W0646,Waterschap Hunze en Aa's,bestaand,0,walbescherming,207.953,283,,,,207.952869051308
1618,2006/05/09 12:21:53+00,G0363,Amsterdam,bestaand,0,walbescherming,6.75,283,,,,6.74816727886556
1619,2014/07/14 09:47:12+00,L0004,Prorail,bestaand,0,muur,4.825,283,,,,4.8252886157098
1620,2015/05/20 14:47:55+00,L0004,Prorail,bestaand,0,muur,0.442,283,,,,0.441955880150949
1621,2005/12/23 16:53:00+00,G0363,Amsterdam,bestaand,0,muur,5.35,283,,,,5.35005214927855
1622,2014/07/14 09:47:14+00,L0004,Prorail,bestaand,0,muur,2.212,283,,,,2.21161376252691
1623,2021/01/22 18:27:02+00,L0004,Prorail,bestaand,1,muur,122.672,283,,,,122.671971607209
1624,2014/08/05 16:03:23+00,L0004,Prorail,bestaand,0,kademuur,0.967,283,,,,0.96722400942571
1625,2021/01/22 18:27:03+00,L0004,Prorail,bestaand,1,muur,25.899,283,,,,25.8986459857944
1626,2014/07/14 09:47:18+00,L0004,Prorail,bestaand,0,muur,14.635,283,,,,14.6352070881115
1627,2015/05/20 14:47:56+00,L0004,Prorail,bestaand,0,muur,0.181,283,,,,0.181069047603394
1628,2022/11/04 13:21:07+00,G0473,Zandvoort,bestaand,0,muur,10.563,283,,,,10.5631866877377
1629,2005/12/23 16:52:58+00,G0363,Amsterdam,bestaand,0,muur,5.466,283,,,,5.46634329328117
1630,2022/09/05 15:32:33+00,P0027,Noord-Holland,bestaand,0,damwand,112.379,283,,,,112.378608711407
1631,2015/05/20 14:47:58+00,L0004,Prorail,bestaand,0,muur,2.421,283,,,,2.42109334805579
1632,2022/09/05 15:32:33+00,P0027,Noord-Holland,bestaand,0,damwand,26.985,283,,,,26.9847869972333
1633,2008/10/28 16:40:53+00,G0363,Amsterdam,bestaand,0,muur,0.822,283,,,,0.821815064354506
1634,2022/09/05 15:32:33+00,P0027,Noord-Holland,bestaand,0,damwand,46.134,283,,,,46.134440904731
1635,2014/07/14 09:44:32+00,L0004,Prorail,bestaand,0,muur,3.665,283,,,,3.6649306385993
1636,2015/05/20 14:48:03+00,L0004,Prorail,bestaand,0,muur,0.891,283,,,,0.890835562828517
1637,2014/07/14 09:47:02+00,L0004,Prorail,bestaand,0,muur,1.138,283,,,,1.13755096627456
1638,2020/10/21 17:06:30+00,G0928,Kerkrade,bestaand,0,muur,4.292,283,,,,4.29200724676545
1639,2005/12/23 16:53:44+00,G0363,Amsterdam,bestaand,0,muur,0.201,283,,,,0.2009601950636
1640,2015/05/20 14:48:02+00,L0004,Prorail,bestaand,0,muur,3.559,283,,,,3.55880790246822
1641,2005/12/23 17:48:34+00,G0363,Amsterdam,bestaand,0,walbescherming,145.968,283,,,,145.968054943934
1642,2015/05/20 14:47:57+00,L0004,Prorail,bestaand,0,muur,4.496,283,,,,4.49570048286353
1643,2011/05/12 15:13:01+00,G0363,Amsterdam,bestaand,0,walbescherming,15.182,283,,,,15.1819062415807
1644,2015/05/20 14:47:58+00,L0004,Prorail,bestaand,0,muur,0.36,283,,,,0.359667902376623
1645,2015/05/20 14:48:02+00,L0004,Prorail,bestaand,0,muur,4.079,283,,,,4.07875924464177
1646,2015/05/20 14:47:56+00,L0004,Prorail,bestaand,0,muur,4.059,283,,,,4.05944047210529
1647,2020/12/03 09:25:49+00,L0004,Prorail,bestaand,0,muur,3.007,283,,,,3.00735480010646
1648,2022/11/02 22:03:39+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,3.373,283,,,,3.37264302884251
1649,2022/11/02 22:03:39+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.832,283,,,,1.83201582962593
1650,2015/05/20 14:48:04+00,L0004,Prorail,bestaand,0,muur,0.138,283,,,,0.138101412013057
1651,2016/08/01 13:25:08+00,L0004,Prorail,bestaand,0,muur,0.257,283,,,,0.256811214708392
1652,2015/06/02 08:21:48+00,L0004,Prorail,bestaand,0,muur,3.554,283,,,,3.55417458772076
1653,2022/11/14 08:01:02+00,L0004,Prorail,bestaand,0,muur,2.543,283,,,,2.54345296791586
1654,2016/04/18 11:26:17+00,G0363,Amsterdam,bestaand,0,walbescherming,74.369,283,,,,74.3692644932825
1655,2007/10/31 10:40:52+00,G0363,Amsterdam,bestaand,0,muur,3.998,283,,,,3.99804177066724
1656,2005/12/23 16:52:57+00,G0363,Amsterdam,bestaand,0,muur,1.993,283,,,,1.99317861718412
1657,2005/12/23 16:54:00+00,G0363,Amsterdam,bestaand,0,muur,0.2,283,,,,0.199602104197326
1658,2005/12/23 16:56:39+00,G0363,Amsterdam,bestaand,0,muur,5.402,283,,,,5.40240548274563
1659,2014/07/14 09:47:05+00,L0004,Prorail,bestaand,0,muur,5.219,283,,,,5.2192028177114
1660,2022/09/05 15:32:33+00,P0027,Noord-Holland,bestaand,0,walbescherming,20.501,283,,,,20.5014794827812
1661,2015/05/20 14:48:02+00,L0004,Prorail,bestaand,0,muur,3.86,283,,,,3.86046629307911
1662,2022/09/05 15:32:33+00,P0027,Noord-Holland,bestaand,0,damwand,19.435,283,,,,19.4352699235179
1663,2022/09/05 15:32:33+00,P0027,Noord-Holland,bestaand,0,walbescherming,97.906,283,,,,97.9059483145986
1664,2006/05/09 12:21:53+00,G0363,Amsterdam,bestaand,0,walbescherming,3.073,283,,,,3.07298698337627
1665,2015/05/20 14:47:57+00,L0004,Prorail,bestaand,0,muur,4.759,283,,,,4.75938545585112
1666,2015/02/19 14:19:16+00,G0995,Lelystad,bestaand,0,damwand,302.274,283,,,,302.274480803726
1667,2015/02/20 10:37:43+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,594.421,283,,,,594.420647880749
1668,2015/02/20 10:37:41+00,W0650,Waterschap Zuiderzeeland,bestaand,0,walbescherming,23.216,283,,,,23.2157505816174
1669,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,6.574,283,,,,6.57392036763452
1670,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,14.487,283,,,,14.4868023041664
1671,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,63.543,283,,,,63.5434012703129
1672,2018/11/29 12:28:32+00,G0141,Almelo,bestaand,0,muur,4.122,283,,,,4.1224920861052
1673,2021/10/18 12:46:25+00,P0022,Drenthe,bestaand,0,kademuur,12.924,283,,,,12.9244075059961
1674,2022/07/07 15:49:37+00,G0965,Simpelveld,bestaand,0,muur,3.723,283,,,,3.72256913972058
1675,2022/07/07 15:49:37+00,G0965,Simpelveld,bestaand,0,muur,0.217,283,,,,0.217347647790355
1676,2022/07/07 15:49:37+00,G0965,Simpelveld,bestaand,0,muur,8.006,283,,,,8.00624112802006
1677,2022/07/07 15:49:37+00,G0965,Simpelveld,bestaand,0,muur,12.719,283,,,,12.7187223021811
1678,2022/07/07 15:49:37+00,G0965,Simpelveld,bestaand,0,muur,34.296,283,,,,34.2963705919131
1679,2022/07/07 15:49:37+00,G0965,Simpelveld,bestaand,0,muur,13.112,283,,,,13.1124381409408
1680,2018/11/20 10:09:28+00,P0022,Drenthe,bestaand,0,muur,1.071,283,,,,1.07072732289785
1681,2015/08/14 10:49:30+00,L0004,Prorail,bestaand,0,muur,3.645,283,,,,3.64517832211265
1682,2022/07/07 15:49:37+00,G0965,Simpelveld,bestaand,0,muur,0.274,283,,,,0.274184244623939
1683,2022/07/07 15:49:37+00,G0965,Simpelveld,bestaand,0,muur,12.724,283,,,,12.7239315464993
1684,2015/08/17 08:52:28+00,L0004,Prorail,bestaand,0,muur,2.284,283,,,,2.28382354835044
1685,2016/05/30 11:06:33+00,W0654,Waterschap Aa en Maas,bestaand,0,walbescherming,20.816,283,,,,20.8156927894151
1686,2018/11/20 10:09:28+00,P0022,Drenthe,bestaand,0,kademuur,4.275,283,,,,4.274789585465
1687,2019/01/16 09:14:09+00,G1978,Molenlanden,bestaand,0,muur,1.689,283,,,,1.68931139817382
1688,2016/07/11 16:15:32+00,L0004,Prorail,bestaand,0,muur,2.052,283,,,,2.05215636320603
1689,2019/01/16 09:14:09+00,G1978,Molenlanden,bestaand,0,muur,6.58,283,,,,6.57983320457289
1690,2022/01/25 10:04:29+00,G1948,Schijndel,bestaand,0,muur,72.307,283,,,,72.306676746362
1691,2019/01/16 09:14:09+00,G1978,Molenlanden,bestaand,0,muur,3.815,283,,,,3.81511965736332
1692,2019/01/16 09:14:09+00,G1978,Molenlanden,bestaand,0,muur,75.296,283,,,,75.2957649966467
1693,2016/05/30 11:06:33+00,W0654,Waterschap Aa en Maas,bestaand,0,walbescherming,20.457,283,,,,20.4570821477551
1694,2016/05/30 16:09:24+00,L0004,Prorail,bestaand,0,muur,30.727,283,,,,30.727206218594
1695,2019/01/24 17:06:52+00,G0216,Culemborg,bestaand,0,muur,38.113,283,,,,38.1128301059242
1696,2015/10/06 06:33:16+00,W0652,Waterschap Brabantse Delta,bestaand,0,walbescherming,56.989,283,,,,56.9888856192917
1697,2015/02/13 12:51:08+00,G0758,Breda,bestaand,0,muur,5.776,283,,,,5.77554458016671
1698,2015/02/13 12:51:08+00,G0758,Breda,bestaand,0,muur,5.695,283,,,,5.69503095318176
1699,2018/12/17 13:56:22+00,G0047,Veendam,bestaand,0,walbescherming,109.349,283,,,,109.348795561851
1700,2019/03/11 12:08:15+00,G0047,Veendam,bestaand,0,damwand,180.017,283,,,,180.017074582438
1701,2014/12/05 11:57:08+00,G0935,Maastricht,bestaand,0,muur,0.733,283,,,,0.73348483283569
1702,2020/06/29 14:40:49+00,P0028,Zuid-Holland,bestaand,0,walbescherming,1.115,283,,,,1.11463581496379
1703,2020/06/29 14:40:49+00,P0028,Zuid-Holland,bestaand,0,muur,5.982,283,,,,5.98203351712442
1704,2020/06/29 14:40:49+00,P0028,Zuid-Holland,bestaand,0,walbescherming,14.132,283,,,,14.1316569093476
1705,2020/06/29 14:40:49+00,P0028,Zuid-Holland,bestaand,0,walbescherming,30.863,283,,,,30.8627864137223
1706,2015/02/19 20:33:34+00,G0984,Venray,bestaand,0,muur,4.973,283,,,,4.97252461029606
1707,2014/12/05 11:57:16+00,G0935,Maastricht,bestaand,0,muur,4.215,283,,,,4.21502787401504
1708,2018/11/26 14:29:07+00,G0984,Venray,bestaand,0,muur,11.203,283,,,,11.2033221868738
1709,2018/12/14 09:40:52+00,G0363,Amsterdam,bestaand,0,walbescherming,106.52,283,,,,106.502439224036
1710,2018/12/14 09:40:52+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,44.474,283,,,,44.4736708044219
1711,2014/12/05 11:57:13+00,G0935,Maastricht,bestaand,0,muur,8.619,283,,,,8.61895828972388
1712,2019/03/13 08:22:03+00,G0479,Zaanstad,bestaand,0,muur,0.044,283,,,,0.0441021541423999
1713,2018/11/26 14:29:30+00,G0984,Venray,bestaand,0,muur,9.113,283,,,,9.11283589230049
1714,2019/03/13 08:22:03+00,G0479,Zaanstad,bestaand,0,muur,11.633,283,,,,11.6329453459217
1715,2019/03/13 08:22:03+00,G0479,Zaanstad,bestaand,0,muur,6.908,283,,,,6.90834422998739
1716,2018/11/28 12:59:18+00,G0796,'s-Hertogenbosch,bestaand,0,muur,0.047,283,,,,0.0470106370941726
1717,2018/11/26 14:29:05+00,G0984,Venray,bestaand,0,muur,416.571,283,,,,416.571333677481
1718,2018/11/26 14:29:40+00,G0984,Venray,bestaand,0,muur,0.716,283,,,,0.715939941615217
1719,2015/10/16 13:38:01+00,P0030,Noord-Brabant,bestaand,0,muur,3.789,283,,,,3.78891436947013
1720,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,1.004,283,,,,1.00438976134389
1721,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,0.43,283,,,,0.43
1722,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,2.168,283,,,,2.1679452846023
1723,2022/10/13 11:50:01+00,G0363,Amsterdam,bestaand,0,walbescherming,0.979,283,,,,0.978944329358572
1724,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,1.043,283,,,,1.04333983106002
1725,2020/05/13 10:17:25+00,G0632,Woerden,bestaand,0,walbescherming,2.04,283,,,,2.03957324186586
1726,2015/07/01 16:20:08+00,G0753,Best,bestaand,0,muur,1.59,283,,,,1.59045788767332
1727,2015/02/20 14:38:19+00,G0753,Best,bestaand,0,muur,1.569,283,,,,1.56934699795807
1728,2019/08/01 11:05:17+00,G0957,Roermond,bestaand,0,muur,20.245,283,,,,20.2448828902942
1729,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,1.93,283,,,,1.93040151263927
1730,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,32.136,283,,,,32.1355616879494
1731,2015/09/23 07:52:22+00,G1700,Twenterand,bestaand,0,walbescherming,13.249,283,,,,13.249399321431
1732,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,1.68,283,,,,1.67986576844699
1733,2017/10/24 14:15:14+00,G0344,Utrecht,bestaand,0,muur,2.285,283,,,,2.28488117852986
1734,2017/10/24 14:15:41+00,G0344,Utrecht,bestaand,0,muur,6.762,283,,,,6.76210632865234
1735,2022/05/03 07:52:22+00,G0518,'s-Gravenhage,bestaand,0,walbescherming,9.111,283,,,,9.11135785709243
1736,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.217,283,,,,1.21674572558313
1737,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,3.215,283,,,,3.21429542502871
1738,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.022,283,,,,1.02198726733765
1739,2015/05/07 12:59:00+00,G0405,,bestaand,0,muur,49.716,283,,,,49.7161566394794
1740,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.022,283,,,,1.0216346160959
1741,2022/05/14 11:26:23+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,walbescherming,1.022,283,,,,1.02185008148541
