FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_overdag.1784,509346084,2020-07-01T00:00:00,2022-12-01T00:00:00,OV,153,Enschede,Enschede,Hengelosestraat, ,G,153,Enschede,18,50,2022-09-26T00:00:00,0,0,0,0,18,0,0,B,050934608420200701,100%,,"LINESTRING (254887.9849999994 473245.97100000083, 254903.72800000012 473236.8960000016)"
max_snelheden_overdag.1785,212297103,2020-07-01T00:00:00,2022-12-01T00:00:00,ZH,513,Gouda,Gouda,Elburgplein, ,G,513,Gouda,77,30,2022-05-30T00:00:00,0,0,0,0,77,0,0,B,021229710320200701,100%,,"LINESTRING (106287.18499999866 448746.69099999964, 106239.8590000011 448807.16699999943)"
max_snelheden_overdag.1786,600406706,2020-08-01T00:00:00,2022-12-01T00:00:00,ZH,512,Gorinchem,Gorinchem,Kapitein, ,G,512,Gorinchem,34,Onbekend,2022-09-26T00:00:00,0,0,0,0,34,0,0,B,060040670620200801,100%,,"LINESTRING (129435.88269999996 427771.6319000013, 129464.00169999897 427773.75719999894, 129469.29340000078 427773.3337999992)"
max_snelheden_overdag.1787,600407006,2020-08-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Venuslaan, ,G,344,Utrecht,64,50,2022-09-26T00:00:00,0,0,0,0,64,0,0,B,060040700620200801,100%,,"LINESTRING (137244.64809999987 454699.6695000008, 137229.4690000005 454715.60759999976, 137216.02820000052 454731.1651000008, 137207.24399999902 454740.26680000126, 137199.85779999942 454745.3568000011)"
max_snelheden_overdag.1788,600390657,2020-06-01T00:00:00,2022-12-01T00:00:00,ZH,629,Wassenaar,Wassenaar,Buurtweg, ,G,629,Wassenaar,108,30,2022-09-26T00:00:00,0,0,0,0,108,0,0,B,060039065720200601,100%,,"LINESTRING (83711.42500000075 458873.49599999934, 83711.0540000014 458878.15199999884, 83700.04800000042 458893.1810000017, 83695.60300000012 458896.25, 83690.9459999986 458896.88500000164, 83686.07800000161 458895.2969999984, 83637.39400000125 458855.50400000066, 83634.11300000176 458849.26000000164)"
max_snelheden_overdag.1789,93145192,2020-07-01T00:00:00,2022-12-01T00:00:00,ZL,715,Terneuzen,Terneuzen,Axelsestraat, ,G,715,Terneuzen,12,50,2022-10-18T00:00:00,0,0,0,0,12,0,0,B,009314519220200701,100%,,"LINESTRING (46648.36600000039 372607.76399999857, 46643.24199999869 372618.08999999985)"
max_snelheden_overdag.1790,215292075,2020-07-01T00:00:00,2022-12-01T00:00:00,ZH,513,Gouda,Gouda,Bosboom Toussaintkade, ,G,513,Gouda,5,30,2022-09-26T00:00:00,0,0,0,0,5,0,0,B,021529207520200701,100%,,"LINESTRING (107883 446219, 107884 446224)"
max_snelheden_overdag.1791,274309097,2020-08-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Albatrosstraat, ,G,344,Utrecht,8,50,2022-05-30T00:00:00,0,0,0,0,8,0,0,B,027430909720200801,100%,,"LINESTRING (137197.80040000007 454737.63760000095, 137199.85779999942 454745.3568000011)"
max_snelheden_overdag.1792,600121832,2020-08-01T00:00:00,2022-12-01T00:00:00,ZH,1901,Bodegraven-Reeuwijk,Bodegraven,Dammekant,N458,P,ZH,Zuid-Holland,14,80,2022-09-13T00:00:00,0,0,0,0,14,0,0,B,060012183220200801,100%,,"LINESTRING (110457.83999999985 455808.7470000014, 110455.56399999931 455806.7589999996, 110453.08999999985 455802.9750000015, 110452.50800000131 455799.3370000012, 110451.99799999967 455796.69999999925)"
max_snelheden_overdag.1793,600392478,2020-06-01T00:00:00,2022-12-01T00:00:00,NB,823,Oirschot,Oirschot,Bestseweg, ,G,823,Oirschot,24,80,2022-05-30T00:00:00,0,0,0,0,24,0,0,B,060039247820200601,100%,,"LINESTRING (151766.10200000182 390723.01099999994, 151743.436999999 390716.1770000011)"
max_snelheden_overdag.1794,163294078,2020-08-01T00:00:00,2022-12-01T00:00:00,ZH,1842,Midden-Delfland,Den Hoorn,Harnaschdreef, ,G,1842,Midden-Delfland,25,50,2022-10-18T00:00:00,0,0,0,0,25,0,0,B,016329407820200801,100%,,"LINESTRING (81696.21400000155 447422.563000001, 81710.19700000063 447409.76399999857, 81715.10799999908 447407.0729999989)"
max_snelheden_overdag.1795,600410832,2020-09-01T00:00:00,2022-12-01T00:00:00,GL,200,Apeldoorn,Apeldoorn,Grifthof, ,G,200,Apeldoorn,21,Onbekend,2022-09-26T00:00:00,0,0,0,0,21,0,0,B,060041083220200901,100%,,"LINESTRING (194513.75200000033 469636.3066000007, 194517.24210000038 469639.88859999925, 194531.3643000014 469648.3552000001)"
max_snelheden_overdag.1796,600401703,2020-07-01T00:00:00,2022-12-01T00:00:00,ZH,610,Sliedrecht,Sliedrecht,Tenorweg, ,G,610,Sliedrecht,249,60,2022-09-26T00:00:00,0,0,0,0,249,0,0,B,060040170320200701,100%,,"LINESTRING (110631.49199999869 427085.0047999993, 110669.58740000054 427131.8033000007, 110494.16820000112 427202.0502999984)"
max_snelheden_overdag.1797,600408355,2020-09-01T00:00:00,2022-12-01T00:00:00,NH,363,Amsterdam,Amsterdam,Korte Marnixstraat, ,G,363,Amsterdam,10,50,2022-09-26T00:00:00,0,0,0,0,10,0,0,B,060040835520200901,100%,,"LINESTRING (120690.91770000011 488642.69790000096, 120691.05570000038 488643.85130000114, 120690.77789999917 488646.94689999893, 120688.63780000061 488652.13390000165, 120688.34099999815 488652.5934999995)"
max_snelheden_overdag.1798,600408711,2020-09-01T00:00:00,2022-12-01T00:00:00,GL,281,Tiel,Tiel,Westroijensestraat, ,G,281,Tiel,11,50,2022-09-26T00:00:00,0,0,0,0,11,0,0,B,060040871120200901,100%,,"LINESTRING (158296.02230000123 434450.1077999994, 158303.23730000108 434441.4510000013)"
max_snelheden_overdag.1799,316269056,2020-09-01T00:00:00,2022-12-01T00:00:00,GL,281,Tiel,Tiel,Laan van Westroijen, ,G,281,Tiel,81,Onbekend,2022-09-26T00:00:00,0,0,0,0,81,0,0,B,031626905620200901,100%,,"LINESTRING (158390.28700000048 434538.3660000004, 158384.61199999973 434540.7740000002, 158325.27899999917 434535.78599999845, 158314.9600000009 434530.2829999998, 158311.53599999845 434528.2870000005)"
max_snelheden_overdag.1800,600408632,2020-09-01T00:00:00,2022-12-01T00:00:00,NH,852,Waterland,Watergang,Kanaaldijk, ,P,NH,Noord-Holland,31,60,2022-05-30T00:00:00,0,0,0,0,31,0,0,B,060040863220200901,100%,,"LINESTRING (125327.00679999962 494629.2542999983, 125331.87519999966 494617.8242999986, 125337.55009999871 494600.4213999994)"
max_snelheden_overdag.1801,600411344,2020-09-01T00:00:00,2022-12-01T00:00:00,GL,230,Elburg,Elburg,Windvang, ,G,230,Elburg,55,30,2022-09-13T00:00:00,0,0,0,0,55,0,0,B,060041134420200901,100%,,"LINESTRING (187298.99480000138 496318.03559999913, 187255.11290000007 496350.4010999985)"
max_snelheden_overdag.1802,600390311,2020-06-01T00:00:00,2022-12-01T00:00:00,NH,402,Hilversum,Hilversum,Stationsplein, ,G,402,Hilversum,55,30,2022-09-26T00:00:00,0,0,0,0,55,0,0,B,060039031120200601,100%,,"LINESTRING (140892.09600000083 470970.33300000057, 140895.5469999984 470971.85599999875, 140897.24399999902 470977.9820000008, 140893.79800000042 470983.9539999999, 140879.18400000036 471004.811999999, 140874.21799999848 471010.3449999988, 140869.43169999868 471012.2529999986)"
max_snelheden_overdag.1804,600226772,2020-07-01T00:00:00,2022-12-01T00:00:00,OV,164,Hengelo,Hengelo,R.A. de Monchystraat, ,G,164,Hengelo OV,41,30,2022-10-18T00:00:00,0,0,0,0,41,0,0,B,060022677220200701,100%,,"LINESTRING (249515.22100000083 476510.31980000064, 249474.4717000015 476512.21770000085)"
max_snelheden_overdag.1805,600408416,2020-09-01T00:00:00,2022-12-01T00:00:00,NH,363,Amsterdam,Amsterdam,Haarlemmerplein, ,G,363,Amsterdam,6,30,2022-10-18T00:00:00,0,0,0,0,6,0,0,B,060040841620200901,100%,,"LINESTRING (120733.60099999979 488723.04019999877, 120737.58439999819 488724.20540000126, 120739.33399999887 488724.10599999875)"
max_snelheden_overdag.1806,600409990,2020-09-01T00:00:00,2022-12-01T00:00:00,ZH,518,'s-Gravenhage,'s-Gravenhage,Gevers Deynootweg, ,G,518,'s-Gravenhage,13,50,2022-09-26T00:00:00,0,0,0,0,13,0,0,B,060040999020200901,100%,,"LINESTRING (79494.8300999999 459048.13969999924, 79504.7595999986 459057.15949999914)"
max_snelheden_overdag.1807,600411531,2020-09-01T00:00:00,2022-12-01T00:00:00,NH,392,Haarlem,Haarlem,Vivaldistraat, ,G,394,Haarlemmermeer,47,30,2022-05-30T00:00:00,0,0,0,0,47,0,0,B,060041153120200901,100%,,"LINESTRING (105179.66699999943 487147.15210000053, 105178.73299999908 487100.44860000163)"
max_snelheden_overdag.1808,600411806,2020-09-01T00:00:00,2022-12-01T00:00:00,NH,450,Uitgeest,Uitgeest,Ziendijk, ,G,450,Uitgeest,88,Onbekend,2022-09-26T00:00:00,0,0,0,0,88,0,0,B,060041180620200901,100%,,"LINESTRING (107883.47630000114 503746.6988000013, 107883.41820000112 503740.8847000003, 107884.44280000031 503727.624400001, 107884.36349999905 503718.8137000017, 107884.28409999982 503706.19310000166, 107882.2809999995 503681.0254999995, 107881.375 503658.375599999)"
max_snelheden_overdag.1809,600184784,2020-09-01T00:00:00,2022-12-01T00:00:00,UT,1581,Utrechtse Heuvelrug,Driebergen-Rijsenburg,Reepad, ,T,OI,Overige instanties,195,50,2022-09-26T00:00:00,0,0,0,0,195,0,0,B,060018478420200901,100%,,"LINESTRING (147234.79100000113 450728.51099999994, 147089.68829999864 450597.82189999893)"
max_snelheden_overdag.1810,600399717,2020-07-01T00:00:00,2022-12-01T00:00:00,NH,392,Haarlem,Haarlem,Koepelplein, ,G,392,Haarlem,52,50,2022-09-26T00:00:00,0,0,0,0,52,0,0,B,060039971720200701,100%,,"LINESTRING (104468.68349999934 488681.28350000083, 104461.60330000147 488653.995099999, 104439.37829999998 488662.8850999996)"
max_snelheden_overdag.1811,600408399,2020-09-01T00:00:00,2022-12-01T00:00:00,GL,1960,West Betuwe,Haaften,Vredeplein, ,G,1960,West Betuwe,95,30,2022-09-26T00:00:00,0,0,0,0,95,0,0,B,060040839920200901,100%,,"LINESTRING (142728.81810000166 426034.7646000013, 142742.69310000166 425940.33150000125)"
max_snelheden_overdag.1812,600411677,2020-09-01T00:00:00,2022-12-01T00:00:00,ZH,501,Brielle,Zwartewaal,Hollemaarsedijk, ,W,WS14,Waterschap De Hollandse Delta,942,60,2022-09-26T00:00:00,0,0,0,0,942,0,0,B,060041167720200901,100%,,"LINESTRING (74025 432082, 74052 432094, 74071 432115, 74088 432138, 74127 432207, 74155 432258, 74190 432322, 74250 432419, 74274 432450, 74294 432468, 74320 432486, 74359.53599999845 432504.7960000001, 74439.75899999961 432540.3579999991, 74500.17599999905 432570.4840000011, 74524.8049999997 432577.6409999989, 74539 432579, 74544.11699999869 432578.7670000009, 74601.09200000018 432573.7479999997, 74619.3590000011 432572.3999999985, 74626.09699999914 432572.55000000075, 74690.48099999875 432588.72100000083, 74696.39499999955 432590.9670000002, 74702.38399999961 432608.63500000164, 74708.37299999967 432613.42599999905, 74716.6090000011 432614.9239999987)"
max_snelheden_overdag.1813,600214831,2020-09-01T00:00:00,2022-12-01T00:00:00,ZH,637,Zoetermeer,Zoetermeer,Coloradostroom, ,G,637,Zoetermeer,24,30,2022-09-26T00:00:00,0,0,0,0,24,0,0,B,060021483120200901,100%,,"LINESTRING (97780.48290000111 453002.68989999965, 97786.55750000104 453026.3546000011)"
max_snelheden_overdag.1814,600393390,2020-06-01T00:00:00,2022-12-01T00:00:00,ZL,687,Middelburg,Middelburg,Althoornweg, ,G,687,Middelburg,27,30,2022-09-26T00:00:00,0,0,0,0,27,0,0,B,060039339020200601,100%,,"LINESTRING (33007.49500000104 389617.1460000016, 33026.300000000745 389636.69900000095)"
max_snelheden_overdag.1815,600150054,2020-07-01T00:00:00,2022-12-01T00:00:00,GL,222,Doetinchem,Doetinchem,Oostelijke Randweg, ,G,222,Doetinchem,239,50,2022-05-30T00:00:00,0,0,0,0,239,0,0,B,060015005420200701,100%,,"LINESTRING (217753.24500000104 441134.38800000027, 217743.94000000134 441118.8440000005, 217734.96400000155 441101.1099999994, 217727.57499999925 441084.41600000113, 217720.78799999878 441067.3379999995, 217712.686999999 441043.1460000016, 217705.24300000072 441020.2670000009, 217694.7890000008 440985.18200000003, 217681.70699999854 440939.04100000113, 217673.71499999985 440909.9450000003)"
max_snelheden_overdag.1816,600396626,2020-07-01T00:00:00,2022-12-01T00:00:00,OV,153,Enschede,Enschede,Marthalaan, ,G,153,Enschede,5,50,2022-09-13T00:00:00,0,0,0,0,5,0,0,B,060039662620200701,100%,,"LINESTRING (259442 471165, 259445.81060000136 471162.5324999988)"
max_snelheden_overdag.1817,600399713,2020-07-01T00:00:00,2022-12-01T00:00:00,UT,344,Utrecht,Utrecht,Vrieslantlaan, ,G,344,Utrecht,24,50,2022-05-30T00:00:00,0,0,0,0,24,0,0,B,060039971320200701,100%,,"LINESTRING (135582 452908, 135586.76909999922 452931.52760000154)"
max_snelheden_overdag.1818,600410069,2020-09-01T00:00:00,2022-12-01T00:00:00,FR,1900,Súdwest-Fryslân,Sneek,Somerrakpromenade, ,G,1900,Sudwest-Fryslan,41,Onbekend,2022-09-26T00:00:00,0,0,0,0,41,0,0,B,060041006920200901,100%,,"LINESTRING (174046.9560999982 560362.9193999991, 174047.0001000017 560362.6772999987, 174006.748399999 560357.0064999983)"
max_snelheden_overdag.1819,600411817,2020-09-01T00:00:00,2022-12-01T00:00:00,GR,1969,Westerkwartier,Zuidhorn,Hooiweg, ,G,1969,Westerkwartier,10,30,2022-09-26T00:00:00,0,0,0,0,10,0,0,B,060041181720200901,100%,,"LINESTRING (223075.8387000002 585237.8834000006, 223081.52800000086 585246.2829999998)"
max_snelheden_overdag.1820,248254027,2020-11-01T00:00:00,2022-12-01T00:00:00,ZH,512,Gorinchem,Gorinchem,Nieuwe Wolpherensedijk, ,W,WS24,Waterschap Rivierenland,21,80,2022-09-26T00:00:00,0,0,0,0,21,0,0,B,024825402720201101,100%,,"LINESTRING (124428.88720000163 427466.29349999875, 124431.47830000147 427466.02320000157, 124434.59079999849 427466.29580000043, 124437.57930000126 427467.2071999982, 124440.31419999897 427468.7179999985, 124442.67669999972 427470.76260000095, 124444.82690000162 427473.7030999996, 124446 427476)"
max_snelheden_overdag.1821,100184104,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,664,Goes,Goes,Van Houtenstraat, ,G,664,Goes,23,30,2022-09-26T00:00:00,0,0,0,0,23,0,0,B,010018410420201201,100%,,"LINESTRING (50491.599399998784 392324.9803000018, 50490.86140000075 392331.58150000125, 50489.82250000164 392338.6587000005, 50488.895100001246 392347.3090999983, 50488.9112999998 392348.2886000015)"
max_snelheden_overdag.1822,100184110,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,664,Goes,Goes,De Savornin Lohmanlaan, ,G,664,Goes,125,30,2022-09-26T00:00:00,0,0,0,0,125,0,0,B,010018411020201201,100%,,"LINESTRING (50271.23389999941 392391.0912999995, 50271.70650000125 392386.51199999824, 50271.90680000186 392384.315200001, 50279.58630000055 392316.46599999815, 50280.58199999854 392310.8423999995, 50281.20459999889 392308.8425000012, 50282.03020000085 392307.0333000012, 50283.596599999815 392304.8903999999, 50285.37849999964 392303.4908000007, 50287.477499999106 392302.616799999, 50290.14939999953 392302.1997000016, 50294.99650000036 392302.34329999983, 50311.15680000186 392304.0164999999, 50317.458299998194 392304.1363000013, 50320.75690000132 392304.43250000104)"
max_snelheden_overdag.1823,102236004,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,1676,Schouwen-Duiveland,Brouwershaven,Langendijk, ,G,1676,Schouwen-Duiveland,260,30,2022-09-26T00:00:00,0,0,0,0,260,0,0,B,010223600420201201,100%,,"LINESTRING (51386.42790000141 418255.74969999865, 51390.2146999985 418254.91319999844, 51395.2303000018 418253.2346000001, 51400.477099999785 418251.1590999998, 51408.49309999868 418247.64070000127, 51415.62730000168 418244.1229000017, 51421.57679999992 418240.8258999996, 51427.62449999899 418237.1724999994, 51433.11789999902 418233.5546000004, 51437.98070000112 418230.03009999916, 51443.504399999976 418225.65469999984, 51448.7928000018 418221.1345000006, 51452.19839999825 418217.9059000015, 51456.04419999942 418213.8216999993, 51459.99549999833 418209.36620000005, 51465.397700000554 418202.6145000011, 51471.31740000099 418194.6517000012, 51474.62970000133 418189.8942000009, 51478.50329999998 418183.36470000073, 51482.79930000007 418174.5357999988, 51486.914999999106 418165.15579999983, 51490.367600001395 418155.86250000075, 51491.91800000146 418150.9112999998, 51493.72659999877 418144.28180000186, 51501.058499999344 418114.6691999994, 51519.462900001556 418063.78280000016, 51523.41770000011 418053.67280000076, 51523.75470000133 418051.1110999994)"
max_snelheden_overdag.1824,103140010,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,715,Terneuzen,Zaamslag,van der Baanstraat, ,G,715,Terneuzen,36,30,2022-09-26T00:00:00,0,0,0,0,36,0,0,B,010314001020201201,100%,,"LINESTRING (51965.482000000775 370220.83689999953, 51965.6790000014 370211.8275000006, 51964.57279999927 370191.5309999995, 51964.58190000057 370190.85280000046, 51965.26359999925 370184.7507000007)"
max_snelheden_overdag.1825,106232008,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,1676,Schouwen-Duiveland,Brouwershaven,Jan Verhoeffstraat, ,G,1676,Schouwen-Duiveland,83,30,2022-09-26T00:00:00,0,0,0,0,83,0,0,B,010623200820201201,100%,,"LINESTRING (53133.80009999871 416030.64869999886, 53135.57550000027 416030.3931999989, 53136.284899998456 416031.98849999905, 53137.35909999907 416033.64979999885, 53138.479400001466 416034.8429999985, 53140.294900000095 416036.1510999985, 53142.420499999076 416037.20800000057, 53149.602699998766 416039.63069999963, 53162.966699998826 416043.52809999883, 53166.756400000304 416044.42159999907, 53170.58170000091 416045.0993000008, 53178.63859999925 416045.96550000086, 53204.461399998516 416047.8148000017, 53207.89070000127 416048.2259999998, 53210.99309999868 416048.89990000054, 53212.481600001454 416048.9404999986)"
max_snelheden_overdag.1826,111178019,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,678,Kapelle,Kapelle,van der Biltlaan, ,G,678,Kapelle,40,30,2022-09-26T00:00:00,0,0,0,0,40,0,0,B,011117801920201201,100%,,"LINESTRING (55673.38300000131 389274.64930000156, 55673.7164000012 389277.71379999816, 55674.11620000005 389286.2221000008, 55675.27340000123 389302.6096000001, 55675.542199999094 389310.6451999992, 55675.761700000614 389314.6649999991)"
max_snelheden_overdag.1860,103234011,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,1676,Schouwen-Duiveland,Brouwershaven,Cardium, ,G,1676,Schouwen-Duiveland,93,50,2022-09-26T00:00:00,0,0,0,0,93,0,0,B,010323401120201201,100%,,"LINESTRING (51885.49469999969 417369.3713000007, 51882.1110999994 417376.6218000017, 51877.92069999874 417385.43609999865, 51875.43820000067 417389.9155000001, 51873.53510000184 417392.3363999985, 51871.511500000954 417393.9871000014, 51869.48460000008 417394.9219999984, 51867.24859999865 417395.3973999992, 51864.19000000134 417395.5903000012, 51851.188999999315 417395.749400001, 51843.86719999835 417401.04300000146, 51843.71449999884 417411.4772000015, 51843.14990000054 417420.57620000094, 51838.15520000085 417423.77910000086, 51829.02100000158 417421.5080000013)"
max_snelheden_overdag.1827,111229058,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,1676,Schouwen-Duiveland,Zonnemaire,Rietdijk, ,G,1676,Schouwen-Duiveland,470,60,2022-09-26T00:00:00,0,0,0,0,470,0,0,B,011122905820201201,100%,,"LINESTRING (55559.45789999887 414883.35929999873, 55553.00780000165 414889.9578999989, 55552.778999999166 414890.3277999982, 55552.1240000017 414891.85909999907, 55550.57050000131 414898.06639999896, 55549.012099999934 414906.6085000001, 55548.18169999868 414915.04140000045, 55543.310600001365 414985.2456, 55541.759899999946 415003.4802000001, 55540.799800001085 415011.0799999982, 55539.74670000002 415017.01099999994, 55538.403999999166 415022.1999000013, 55536.53510000184 415027.6290999986, 55530.96180000156 415041.16629999876, 55525.62750000134 415052.4506999999, 55522.78229999915 415057.86349999905, 55518.71389999986 415064.94680000097, 55516.85099999979 415067.96119999886, 55515.15940000117 415070.2019000016, 55511.51300000027 415073.72740000114, 55506.30790000036 415077.46770000085, 55501.993599999696 415080.00719999894, 55489.34369999915 415086.7631999999, 55483.85429999977 415090.2591000013, 55481.21350000054 415092.32820000127, 55478.752099998295 415094.58199999854, 55476.50230000168 415097.0142999999, 55474.47549999878 415099.63060000166, 55472.65680000186 415102.44519999996, 55471.03069999814 415105.4419, 55469.48680000007 415108.84380000085, 55468.31509999931 415112.00360000134, 55467.38419999927 415115.17240000144, 55466.58940000087 415118.67880000174, 55465.7424999997 415123.46829999983, 55465.189199998975 415127.69310000166, 55464.69750000164 415135.54879999906, 55464.659099999815 415143.0465000011, 55465.73889999837 415161.7866999991, 55466.31210000068 415168.7639000006, 55467.23050000146 415175.366799999, 55468.46660000086 415181.19260000065, 55470.21169999987 415187.057599999, 55472.205299999565 415192.01150000095, 55474.15619999915 415195.68019999936, 55476.33940000087 415198.9523999989, 55478.685600001365 415201.78830000013, 55481.34160000086 415204.3883999996, 55484.96979999915 415207.373399999, 55489.523299999535 415210.75079999864, 55504.497299999 415220.7468999997, 55507.26940000057 415222.9899000004, 55509.13329999894 415224.7333999984, 55511.547499999404 415227.56340000033, 55513.571600001305 415230.63699999824, 55515.23460000008 415233.93499999866, 55516.49230000004 415237.38599999994, 55517.24500000104 415240.56430000067, 55517.645799998194 415243.73640000075, 55517.83469999954 415248.17069999874, 55517.7789000012 415253.7010000013, 55517.30350000039 415261.3616999984, 55515.00879999995 415289.07129999995, 55513.915199998766 415300.8240999989)"
max_snelheden_overdag.1828,113143039,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,677,Hulst,Vogelwaarde,Mgr. F. Janssenstraat, ,G,677,Hulst,40,30,2022-09-26T00:00:00,0,0,0,0,40,0,0,B,011314303920201201,100%,,"LINESTRING (56812.42390000075 371946.32649999857, 56812.21169999987 371913.1805999987, 56812.17920000106 371905.9375)"
max_snelheden_overdag.1829,114143023,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,677,Hulst,Hengstdijk,Margaretsedijk, ,W,WS15,Waterschap Scheldestromen,663,60,2022-09-26T00:00:00,0,0,0,53,663,0,0,B,011414302320201201,100%,,"LINESTRING (57453.857599999756 371624.88910000026, 57485.2276000008 371614.5846000016, 57489.85830000043 371612.9433999993, 57586.585400000215 371572.21770000085, 57593.55930000171 371569.6429999992, 57603.83769999817 371566.38760000095, 57611.69000000134 371564.3169, 57619.40769999847 371562.72580000013, 57630.216299999505 371561.0146000013, 57639.436599999666 371559.91099999845, 57649.4012000002 371559.1719000004, 57659.036699999124 371558.9701000005, 57665.92210000008 371559.27380000055, 57673.77129999921 371560.2740000002, 57675.7901000008 371560.80680000037, 57679.43219999969 371562.1171000004, 57681.270300000906 371562.99280000106, 57683.42980000004 371564.38749999925, 57685.180900000036 371565.81969999894, 57686.979499999434 371567.6447999999, 57688.4384999983 371569.46559999883, 57689.76370000094 371571.4481999986, 57692.25319999829 371576.24170000106, 57694.47300000116 371581.8920000009, 57700.34530000016 371598.7996000014, 57702.0438000001 371602.73580000177, 57704.05689999834 371606.43939999864, 57707.04439999908 371610.6394999996, 57710.43250000104 371614.19359999895, 57714.20340000093 371617.12049999833, 57716.17850000039 371618.30480000004, 57718.480099998415 371619.42269999906, 57722.732799999416 371620.9114000015, 57726.72890000045 371621.6770000011, 57730.13859999925 371621.7457999997, 57735.95580000058 371621.1319000013, 57743.041900001466 371618.4538999982, 57755.49700000137 371612.0705999993, 57759.058499999344 371610.5357000008, 57762.3674999997 371609.4417000003, 57765.740499999374 371608.78649999946, 57769.479400001466 371608.63010000065, 57773.19790000096 371609.0078999996, 57777.110599998385 371609.90680000186, 57781.765299998224 371611.5610000007, 57787.201900001615 371614.1286999993, 57812.82389999926 371628.74379999936, 57828.68760000169 371636.76260000095, 57840.92190000042 371641.9965999983, 57854.08610000089 371646.7985999994, 57864.08799999952 371649.9351999983, 57872.64130000025 371652.1510999985, 57915.70879999921 371660.7430000007, 57932.145500000566 371664.96009999886, 57953.19240000099 371669.96070000157, 57958.15980000049 371671.40239999816, 57962.61890000105 371673.0498000011, 57967.72019999847 371675.4294999987, 57972.32959999889 371678.1127999984, 57977.78079999983 371681.9255999997, 57982.94280000031 371686.09059999883, 57988.10590000078 371690.6763000004, 57990.770500000566 371693.5229999982, 57993.247299999 371697.2340000011, 57993.47810000181 371698.23420000076, 57993.455299999565 371699.2446000017)"
max_snelheden_overdag.1830,114143023,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,677,Hulst,Hengstdijk,Margaretsedijk, ,W,WS15,Waterschap Scheldestromen,663,50,2022-09-26T00:00:00,0,0,0,0,53,0,0,B,011414302320201201,100%,,"LINESTRING (57404.779399998486 371644.76579999924, 57406.44200000167 371644.0555999987, 57425.08769999817 371635.52519999817, 57437.8834999986 371630.306499999, 57445.48680000007 371627.6387999989, 57453.857599999756 371624.88910000026)"
max_snelheden_overdag.1831,116185009,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,678,Kapelle,Wemeldinge,Koningin Emmastraat, ,G,678,Kapelle,99,30,2022-09-26T00:00:00,0,0,0,0,99,0,0,B,011618500920201201,100%,,"LINESTRING (58372.9486999996 392884.26509999856, 58375.09279999882 392880.67540000007, 58376.49769999832 392879.1772999987, 58389.10920000076 392870.07759999856, 58396.970400001854 392864.12790000066, 58405.77749999985 392856.9600000009, 58411.77380000055 392851.4800999984, 58415.9123999998 392847.1671000011, 58420.97560000047 392841.47360000014, 58433.313799999654 392826.3278999999, 58436.663800001144 392822.90260000154, 58439.53849999979 392820.5144999996, 58440.86360000074 392818.6563999988, 58442.93760000169 392815.0395000018)"
max_snelheden_overdag.1832,116224003,2020-12-01T00:00:00,2022-12-01T00:00:00,ZL,1676,Schouwen-Duiveland,Dreischor,Molenweg, ,G,1676,Schouwen-Duiveland,267,30,2022-05-30T00:00:00,0,0,0,0,267,0,0,B,011622400320201201,100%,,"LINESTRING (58061.43950000033 412132.8038999997, 58068.57209999859 412132.8123999983, 58068.82649999857 412132.71350000054, 58081.12550000101 412129.2364999987, 58086.018599998206 412127.44619999826, 58089.59349999949 412125.7404999994, 58093.315200001 412123.6741000004, 58096.44330000132 412121.6446999982, 58099.237700000405 412119.5100999996, 58102.843400001526 412116.28709999844, 58109.20010000095 412109.9230999984, 58122.31859999895 412094.72670000046, 58130.620999999344 412084.5452999994, 58138.961599998176 412072.8920999989, 58142.501899998635 412067.3429000005, 58146.025800000876 412061.2465999983, 58154.84290000051 412044.02369999886, 58173.90469999984 412001.45329999924, 58178.71319999918 411990.3559000008, 58187.51709999889 411968.08359999955, 58190.862100001425 411958.27320000157, 58191.893399998546 411954.4382000007, 58193.06810000166 411948.6261, 58194.50519999862 411943.9428999983, 58201.3526000008 411935.23220000044, 58205.602299999446 411931.62579999864, 58207.71880000085 411930.12629999965, 58211.49799999967 411927.81379999965)"
