FID,GML_ID,ID,CODE,NAAM,LAT,LON,ACTIEF,PLAATSNAAM,RDX,RDY,GEMEENTE,WIJK,PLAATS,HUISNUMMERS,POSTCODE,STRAAT,AANDUIDING,BOUWJAAR,LEVENSDUUR,VERVANGJAAR,FOTO,DD_BIJGEWERKT,GEOMETRIE
SPL_SPEELPLEKKEN.75823,Speelplekken.fid--26bbd5c6_18613012ba5_533c,75823,41.10,De Wellenkamp 12e-15e straat sportplaats (EV),51.83485475,5.80439135,true,Nijmegen Lindenholt,183754.4,427445.05,Nijmegen,41 Kamp,Nijmegen Lindenholt,15 41,6545NK,De Wellenkamp 15,De Wellenkamp 12e / 15e str. voetbalveld,2005,15,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75823/JPEG_20220701_093030_2244253717513275097.jpg,2023-02-03,POINT (183754.4 427445.05)
SPL_SPEELPLEKKEN.75814,Speelplekken.fid--26bbd5c6_18613012ba5_533d,75814,41.18,De Wellenkamp sportplaats Kees Pellenaarspad (EV),51.83620602,5.80461037,true,Nijmegen Lindenholt,183768.63,427595.47,Nijmegen,41 Kamp,Nijmegen Lindenholt,15 82,6545NP,De Wellekamp 15,De Wellenkamp naast tennisvelden,2009,20,2029,https://www.absweb.nu/Fotos/gemeentenijmegen/75814/JPEG_20220701_095557_1064028891455380502.jpg,2023-02-03,POINT (183768.63 427595.47)
SPL_SPEELPLEKKEN.75755,Speelplekken.fid--26bbd5c6_18613012ba5_533e,75755,41.25,De Gildekamp 50e straat,51.8333093,5.80157633,true,Nijmegen Lindenholt,183561.36,427272,Nijmegen,41 Kamp,Nijmegen Lindenholt,40 40,6545LL,De Gildekamp 40,Achter huisnummer 50 81.,1995,25,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75755/JPEG_20220701_140350_395122350420910596.jpg,2023-02-03,POINT (183561.36 427272)
SPL_SPEELPLEKKEN.75756,Speelplekken.fid--26bbd5c6_18613012ba5_533f,75756,41.20,De Wellenkamp 14e straat,51.83487107,5.80411838,true,Nijmegen Lindenholt,183735.57,427446.75,Nijmegen,41 Kamp,Nijmegen Lindenholt,14 39,6545NG,De Wellenkamp 14,In groenvoorziening,2005,15,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75756/JPEG_20220701_093335_5557049981894685606.jpg,2023-02-03,POINT (183735.57 427446.75)
SPL_SPEELPLEKKEN.75757,Speelplekken.fid--26bbd5c6_18613012ba5_5340,75757,41.09,De Geerkamp 11e straat,51.82747012,5.80085165,true,Nijmegen Lindenholt,183515.1,426622.08,Nijmegen,41 Kamp,Nijmegen Lindenholt,11 29,6545HD,De Geerkamp 11,Ingang 14e straat,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75757/JPEG_20220701_105747_7208198489746426158.jpg,2023-02-03,POINT (183515.1 426622.08)
SPL_SPEELPLEKKEN.75758,Speelplekken.fid--26bbd5c6_18613012ba5_5341,75758,41.03,De Gildekamp 40e straat,51.8333673,5.79932465,true,Nijmegen Lindenholt,183406.12,427277.57,Nijmegen,41 Kamp,Nijmegen Lindenholt,40 52,6545LE,De Gildekamp 40,In groenvoorziening,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75758/JPEG_20220701_133346_2268767709577959908.jpg,2023-02-03,POINT (183406.12 427277.57)
SPL_SPEELPLEKKEN.75759,Speelplekken.fid--26bbd5c6_18613012ba5_5342,75759,41.02,De Gildekamp 30e straat sportplaats (MV),51.83124398,5.80071562,true,Nijmegen Lindenholt,183503.34,427041.89,Nijmegen,41 Kamp,Nijmegen Lindenholt,60 22,6545LX,De Gildekamp 60,Bij scholen,2002,18,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75759/JPEG_20220701_115605_6300914572758920861.jpg,2023-02-03,POINT (183503.34 427041.89)
SPL_SPEELPLEKKEN.75760,Speelplekken.fid--26bbd5c6_18613012ba5_5343,75760,41.01,De Gildekamp 20e straat,51.8296009,5.79849792,true,Nijmegen Lindenholt,183351.51,426858.22,Nijmegen,41 Kamp,Nijmegen Lindenholt,20 09,6545KC,De Gildekamp 20,Bij 20-40,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75760/JPEG_20220701_114822_2793929496761920986.jpg,2023-02-03,POINT (183351.51 426858.22)
SPL_SPEELPLEKKEN.75761,Speelplekken.fid--26bbd5c6_18613012ba5_5344,75761,41.23,De Voorstenkamp 12e straat,51.82710825,5.79837823,true,Nijmegen Lindenholt,183344.83,426580.86,Nijmegen,41 Kamp,Nijmegen Lindenholt,11 67,6545EK,De Voorstenkamp 12,Bij huisnummer 12 09 in groenvoorziening,2008,15,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75761/JPEG_20220701_111116_5368270853634230300.jpg,2023-02-03,POINT (183344.83 426580.86)
SPL_SPEELPLEKKEN.75762,Speelplekken.fid--26bbd5c6_18613012ba5_5345,75762,41.24,De Hoefkamp 10-11e straat,51.83306978,5.803549,true,Nijmegen Lindenholt,183697.48,427246.13,Nijmegen,41 Kamp,Nijmegen Lindenholt,11 09,6545MA,De Hoefkamp 11,In groenvoorziening,2014,10,2024,https://www.absweb.nu/Fotos/gemeentenijmegen/75762/JPEG_20220701_141431_7472324443448011880.jpg,2023-02-03,POINT (183697.48 427246.13)
SPL_SPEELPLEKKEN.75763,Speelplekken.fid--26bbd5c6_18613012ba5_5346,75763,41.21,De Voorstenkamp.17e straat sport en JOP (MV),51.82677878,5.79584452,true,Nijmegen Lindenholt,183170.37,426543.22,Nijmegen,41 Kamp,Nijmegen Lindenholt,17 58,6545GN,De Voorstenkamp 17,De Voorstenkamp.17e straat.,2002,40,2042,https://www.absweb.nu/Fotos/gemeentenijmegen/75763/JPEG_20220701_111959_7668144743095174283.jpg,2023-02-03,POINT (183170.37 426543.22)
SPL_SPEELPLEKKEN.75764,Speelplekken.fid--26bbd5c6_18613012ba5_5347,75764,41.28,De Voorstenkamp 17e straat,51.8263709,5.79483373,true,Nijmegen Lindenholt,183100.94,426497.45,Nijmegen,41 Kamp,Nijmegen Lindenholt,17 01,6545GM,De Voorstenkamp 17,Bij huisnummer 17.02,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75764/21.jpg,2023-02-03,POINT (183100.94 426497.45)
SPL_SPEELPLEKKEN.75765,Speelplekken.fid--26bbd5c6_18613012ba5_5348,75765,41.04,De Gildekamp 31e straat deels sportplaats Jeu de Boules,51.83136806,5.79970301,true,Nijmegen Lindenholt,183433.46,427055.29,Nijmegen,41 Kamp,Nijmegen Lindenholt,31 22,6545LX,De Gildekamp 31,De Gildekamp bij scholen,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75765/JPEG_20220701_120610_7615649040191214908.jpg,2023-02-03,POINT (183433.46 427055.29)
SPL_SPEELPLEKKEN.75766,Speelplekken.fid--26bbd5c6_18613012ba5_5349,75766,41.16,De Kluijskamp  11e en 13e straat,51.82892808,5.80389302,true,Nijmegen Lindenholt,183723.83,426785.48,Nijmegen,41 Kamp,Nijmegen Lindenholt,13 17,6545JD,De Kluijskamp 13,Bij huisnummer 11 10,2015,10,2025,https://www.absweb.nu/Fotos/gemeentenijmegen/75766/JPEG_20220701_103814_4991672529794117901.jpg,2023-02-03,POINT (183723.83 426785.48)
SPL_SPEELPLEKKEN.75767,Speelplekken.fid--26bbd5c6_18613012ba5_534a,75767,41.19,De Kluijskamp 11e straat sportplaats (EV),51.83091373,5.80578747,true,Nijmegen Lindenholt,183853.15,427007.15,Nijmegen,41 Kamp,Nijmegen Lindenholt,11 53,6545JG,De Kluijskamp 11,11e straat achter huisnummers 51 t/m 65,2008,15,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75767/JPEG_20220701_101737_7671113086451767265.jpg,2023-02-03,POINT (183853.15 427007.15)
SPL_SPEELPLEKKEN.75768,Speelplekken.fid--26bbd5c6_18613012ba5_534b,75768,41.22,De Voorstenkamp 14e straat,51.82786523,5.79573193,true,Nijmegen Lindenholt,183161.93,426664.04,Nijmegen,41 Kamp,Nijmegen Lindenholt,14 12,6545EX,De Voorstenkamp 14,De Voorstenkamp 14e straat,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75768/JPEG_20220701_113719_8157651257474004837.jpg,2023-02-03,POINT (183161.93 426664.04)
SPL_SPEELPLEKKEN.75769,Speelplekken.fid--26bbd5c6_18613012ba5_534c,75769,41.26,De Geerkamp 14e straat sportplaats (EV),51.82619806,5.79897302,true,Nijmegen Lindenholt,183386.4,426479.83,Nijmegen,41 Kamp,Nijmegen Lindenholt,14.02,6545EM,De Geerkamp,De Geerkamp achter 14.02,2005,15,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75769/JPEG_20220701_110608_7191237673080343047.jpg,2023-02-03,POINT (183386.4 426479.83)
SPL_SPEELPLEKKEN.75770,Speelplekken.fid--26bbd5c6_18613012ba5_534d,75770,41.29,De Gildekamp 23e straat,51.83312903,5.7973872,true,Nijmegen Lindenholt,183272.73,427250.3,Nijmegen,41 Kamp,Nijmegen Lindenholt,23 41,6545KP,De Gildekamp 23,De Gildekamp 23/41 en 23/47,2002,20,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75770/JPEG_20220701_132813_472090292389231220.jpg,2023-02-03,POINT (183272.73 427250.3)
SPL_SPEELPLEKKEN.75771,Speelplekken.fid--26bbd5c6_18613012ba5_534e,75771,42.21,Holtgesbroek 14e straat,51.82835133,5.77570813,true,Nijmegen Lindenholt,181781.3,426710.56,Nijmegen,42 Broek,Nijmegen Lindenholt,14 19,6546PH,Holtgesbroek 14,In groenvoorziening,2014,15,2029,https://www.absweb.nu/Fotos/gemeentenijmegen/75771/JPEG_20220627_122843_2115371015974818303.jpg,2023-02-03,POINT (181781.3 426710.56)
SPL_SPEELPLEKKEN.75772,Speelplekken.fid--26bbd5c6_18613012ba5_534f,75772,42.18,Holtgesbroek Mondial College sportplaats (EV),51.8303657,5.77677452,true,Nijmegen Lindenholt,181853.61,426935.06,Nijmegen,42 Broek,Nijmegen Lindenholt,11 19,6546TD,Holtgesbroek 11,Ingang Leuvensbroek 33.19,2008,15,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75772/JPEG_20220627_124008_1301715893400376904.jpg,2023-02-03,POINT (181853.61 426935.06)
SPL_SPEELPLEKKEN.75773,Speelplekken.fid--26bbd5c6_18613012ba5_5350,75773,42.02,Hegdambroek 11e straat,51.83164982,5.78912315,true,Nijmegen Lindenholt,182704.02,427082.55,Nijmegen,42 Broek,Nijmegen Lindenholt,11 18,6546VE,Hegdambroek 11,Bij huisnummer 13.21 in park,2003,17,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75773/JPEG_20220627_083352_2184816410164472522.jpg,2023-02-03,POINT (182704.02 427082.55)
SPL_SPEELPLEKKEN.75774,Speelplekken.fid--26bbd5c6_18613012ba5_5351,75774,42.01,Bert Oosterbospad sportplaats (MV),51.83067028,5.79189063,true,Nijmegen Lindenholt,182895.39,426974.64,Nijmegen,42 Broek,Nijmegen Lindenholt,17 48,6546VZ,Hegdambroek 17,In het park,2005,15,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75774/JPEG_20220627_074047_2590054938975742677.jpg,2023-02-03,POINT (182895.39 426974.64)
SPL_SPEELPLEKKEN.75775,Speelplekken.fid--26bbd5c6_18613012ba5_5352,75775,42.16,Wedesteinbroek 14e str. deels sportplaats,51.82993967,5.78258353,true,Nijmegen Lindenholt,182254.29,426889.82,Nijmegen,42 Broek,Nijmegen Lindenholt,15 02,6546RN,Wedesteinbroek 15,Achter 14e straat in groenvoorziening,2002,17,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75775/JPEG_20220627_141832_3869691672583425714.jpg,2023-02-03,POINT (182254.29 426889.82)
SPL_SPEELPLEKKEN.75776,Speelplekken.fid--26bbd5c6_18613012ba5_5353,75776,42.13,Hegdambroek 17e straat,51.83013905,5.78986192,true,Nijmegen Lindenholt,182755.88,426914.76,Nijmegen,42 Broek,Nijmegen Lindenholt,10 58,6546VV,Hegdambroek 10,Bij 17-23 in groenvoorziening,2003,14,2017,https://www.absweb.nu/Fotos/gemeentenijmegen/75776/JPEG_20220627_075002_1968554449690551636.jpg,2023-02-03,POINT (182755.88 426914.76)
SPL_SPEELPLEKKEN.75777,Speelplekken.fid--26bbd5c6_18613012ba5_5354,75777,42.03,Leuvensbroek 15e straat,51.83189267,5.78338203,true,Nijmegen Lindenholt,182308.15,427107.4,Nijmegen,42 Broek,Nijmegen Lindenholt,15 26,6546XV,Leuvensbroek 15,Leuvensbroek 15e straat,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75777/JPEG_20220627_135751_4161524333214715227.jpg,2023-02-03,POINT (182308.15 427107.4)
SPL_SPEELPLEKKEN.75778,Speelplekken.fid--26bbd5c6_18613012ba5_5355,75778,42.04,Hegdambroek 21e straat,51.82796913,5.7842457,true,Nijmegen Lindenholt,182370.06,426671.22,Nijmegen,42 Broek,Nijmegen Lindenholt,21 22,6546WD,Hegdambroek 21,In groenvoorziening,2006,12,2018,https://www.absweb.nu/Fotos/gemeentenijmegen/75778/22.jpg,2023-02-03,POINT (182370.06 426671.22)
SPL_SPEELPLEKKEN.75779,Speelplekken.fid--26bbd5c6_18613012ba5_5356,75779,42.05,Leuvensbroek 21e straat,51.83261372,5.77869127,true,Nijmegen Lindenholt,181984.39,427185.87,Nijmegen,42 Broek,Nijmegen Lindenholt,21 01,6546XN,Leuvensbroek 21,Hoek 20e en 21e straat,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75779/JPEG_20220627_124644_5593284457435517111.jpg,2023-02-03,POINT (181984.39 427185.87)
SPL_SPEELPLEKKEN.75780,Speelplekken.fid--26bbd5c6_18613012ba5_5357,75780,42.17,Wedesteinbroek 21 e straat,51.82940587,5.7797075,true,Nijmegen Lindenholt,182056.36,426829.36,Nijmegen,42 Broek,Nijmegen Lindenholt,21 43,6546RV,Wedesteinbroek 21,ingang naast huisnr 1449,2005,15,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75780/JPEG_20220627_143428_674255645695416946.jpg,2023-02-03,POINT (182056.36 426829.36)
SPL_SPEELPLEKKEN.75781,Speelplekken.fid--26bbd5c6_18613012ba5_5358,75781,42.06,Hegdambroek 23e /  24e straat deels sportplaats (EV),51.82944078,5.78584742,true,Nijmegen Lindenholt,182479.58,426835.55,Nijmegen,42 Broek,Nijmegen Lindenholt,23 03,6546WE,Hegdambroek 23,Bij 24-02,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75781/JPEG_20220627_080626_5595976768087943125.jpg,2023-02-03,POINT (182479.58 426835.55)
SPL_SPEELPLEKKEN.75782,Speelplekken.fid--26bbd5c6_18613012ba5_5359,75782,42.08,Hegdambroek 25e straat,51.83079108,5.78824448,true,Nijmegen Lindenholt,182643.99,426986.68,Nijmegen,42 Broek,Nijmegen Lindenholt,11 09,6546VE,Hegdambroek 11,Ingang voor auto bij 11.09,2005,15,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75782/JPEG_20220627_082751_2959439867752725184.jpg,2023-02-03,POINT (182643.99 426986.68)
SPL_SPEELPLEKKEN.75783,Speelplekken.fid--26bbd5c6_18613012ba5_535a,75783,42.14,Hegdambroek 15e straat deels sport (EV),51.8294238,5.78821037,true,Nijmegen Lindenholt,182642.47,426834.55,Nijmegen,42 Broek,Nijmegen Lindenholt,10 44,6546VD,Hegdambroek 10,Hegdambroek voor 15-20,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75783/JPEG_20220627_075808_8138916991457296993.jpg,2023-02-03,POINT (182642.47 426834.55)
SPL_SPEELPLEKKEN.75784,Speelplekken.fid--26bbd5c6_18613012ba5_535b,75784,42.19,Leuvensbroek / Ackerbroekweg sportplaats (EV),51.83376217,5.78022812,true,Nijmegen Lindenholt,182089.63,427314.21,Nijmegen,42 Broek,Nijmegen Lindenholt,20 02,6546KD,Leuvensbroek 20,Leuvensbroek bij sporthal,2011,10,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75784/JPEG_20220627_125429_1811647933892406165.jpg,2023-02-03,POINT (182089.63 427314.21)
SPL_SPEELPLEKKEN.75862,Speelplekken.fid--26bbd5c6_18613012ba5_535c,75862,42.07,Kinderboerderij Lindenholt,51.83212997,5.78936028,true,Nijmegen Lindenholt,182720.07,427136.06,Nijmegen,42 Broek,Nijmegen Lindenholt,13e straat,6546VJ,Hegdambroek 13,Kinderboerderij Lindenholt,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75862/JPEG_20220627_113230_3238080419040167536.jpg,2023-02-03,POINT (182720.07 427136.06)
SPL_SPEELPLEKKEN.75873,Speelplekken.fid--26bbd5c6_18613012ba5_535d,75873,42.09,Holtgesbroek 16-32 sportplaats (JB),51.82868512,5.7746514,true,Nijmegen Lindenholt,181708.26,426747.3,Nijmegen,42 Broek,Nijmegen Lindenholt,16 30,6546PK,Holtgesbroek 16,Tegen over 16-32,2007,15,2022,https://www.absweb.nu/Fotos/gemeentenijmegen/75873/17.jpg,2023-02-03,POINT (181708.26 426747.3)
SPL_SPEELPLEKKEN.75897,Speelplekken.fid--26bbd5c6_18613012ba5_535e,75897,42.10,Leuvensbroek Seniorenplaats,51.83142801,5.78133299,true,Nijmegen Lindenholt,182167.19,427054.94,Nijmegen,42 Broek,Nijmegen Lindenholt,13 02,6546RS,Leuvensbroek 13,Bij wijkcentrum de Brack,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75897/JPEG_20220627_141408_7220884028368396501.jpg,2023-02-03,POINT (182167.19 427054.94)
SPL_SPEELPLEKKEN.75906,Speelplekken.fid--26bbd5c6_18613012ba5_535f,75906,70.10,Beatlesstraat deels sportplaats (MV),51.87159143,5.86661363,true,Nijmegen Waalsprong,188016.04,431558.59,Nijmegen,70 Lent,Nijmegen Waalsprong,5,6663GS,Beatlesstraat,Beatlesstraat in park,2009,10,2019,https://www.absweb.nu/Fotos/gemeentenijmegen/75906/JPEG_20220718_064754_5785452448064239723.jpg,2023-02-03,POINT (188016.04 431558.59)
SPL_SPEELPLEKKEN.75940,Speelplekken.fid--26bbd5c6_18613012ba5_5360,75940,70.21,Cantrabriestraat / Lentseveld,51.86692483,5.86417475,true,Nijmegen Waalsprong,187851.49,431038.31,Nijmegen,70 Lent,Nijmegen Waalsprong,25,6663NL,Cantrabriestraat,Cantrabriestraat,2015,12,2027,https://www.absweb.nu/Fotos/gemeentenijmegen/75940/JPEG_20220713_141034_6097259494764434892.jpg,2023-02-03,POINT (187851.49 431038.31)
SPL_SPEELPLEKKEN.75945,Speelplekken.fid--26bbd5c6_18613012ba5_5361,75945,70.13,Speelbos Vossenpelssestraat,51.86676105,5.87938716,true,Nijmegen Waalsprong,188899.36,431027.07,Nijmegen,70 Lent,Nijmegen Waalsprong,16,6663KC,Vossenpelssestraat,Vossenpelssestraat,2015,10,2025,https://www.absweb.nu/Fotos/gemeentenijmegen/75945/JPEG_20220713_123330_8517809223163808859.jpg,2023-02-03,POINT (188899.36 431027.07)
SPL_SPEELPLEKKEN.75923,Speelplekken.fid--26bbd5c6_18613012ba5_5363,75923,70.12,De vieze broek,51.8702564,5.86805813,true,Nijmegen Waalsprong,188116.5,431410.72,Nijmegen,70 Lent,Nijmegen Waalsprong,40,6663GP,John Lennenstraat,John Lennonstraat,2011,10,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75923/JPEG_20220718_073604_1283862643020298478.jpg,2023-02-03,POINT (188116.5 431410.72)
SPL_SPEELPLEKKEN.75913,Speelplekken.fid--26bbd5c6_18613012ba5_5364,75913,70.11,Visveldsestraat sportplaats (EV),51.86774588,5.86641297,true,Nijmegen Waalsprong,188005.04,431130.66,Nijmegen,70 Lent,Nijmegen Waalsprong,25,6663KK,Visveldsestraat,Visveldsestraat / Kastanjelaan sport,2010,10,2020,https://www.absweb.nu/Fotos/gemeentenijmegen/75913/JPEG_20220713_132142_7384770175115878795.jpg,2023-02-03,POINT (188005.04 431130.66)
SPL_SPEELPLEKKEN.75928,Speelplekken.fid--26bbd5c6_18613012ba5_5365,75928,70.14,Thermionpark,51.87163568,5.86137077,true,Nijmegen Waalsprong,187654.95,431561.14,Nijmegen,70 Lent,Nijmegen Waalsprong,60,6663MD,Yves Montandstraat,Thermionpark Lawick,2013,10,2023,https://www.absweb.nu/Fotos/gemeentenijmegen/75928/JPEG_20220718_100551_9012400573466612520.jpg,2023-02-03,POINT (187654.95 431561.14)
SPL_SPEELPLEKKEN.75929,Speelplekken.fid--26bbd5c6_18613012ba5_5366,75929,70.15,Jo Eversstraat skate sportplaats (JOP),51.87137132,5.87340877,true,Nijmegen Waalsprong,188484.17,431537.21,Nijmegen,70 Lent,Nijmegen Waalsprong,1,6663JA,Jo Eversstraat,Jo Eversstraat JOP,2012,15,2027,https://www.absweb.nu/Fotos/gemeentenijmegen/75929/JPEG_20220713_131222_703651420941487473.jpg,2023-02-03,POINT (188484.17 431537.21)
SPL_SPEELPLEKKEN.75933,Speelplekken.fid--26bbd5c6_18613012ba5_5367,75933,70.17,Yves Mountainstraat,51.87027558,5.86108745,true,Nijmegen Waalsprong,187636.42,431409.7,Nijmegen,70 Lent,Nijmegen Waalsprong,,6663MD,Yves Mountainstraat,Yves Mountainstraat in groenvoorziening,2014,10,2024,https://www.absweb.nu/Fotos/gemeentenijmegen/75933/JPEG_20220718_100016_4631644855638371994.jpg,2023-02-03,POINT (187636.42 431409.7)
SPL_SPEELPLEKKEN.75935,Speelplekken.fid--26bbd5c6_18613012ba5_5368,75935,70.16,Pleintje Floralaan Lent,51.85941127,5.86684253,true,Nijmegen Waalsprong,188040.75,430203.6,Nijmegen,70 Lent,Nijmegen Waalsprong,,6663BK,Floralaan,Natuurspleelplaats in groenvoorziening,2014,10,2024,https://www.absweb.nu/Fotos/gemeentenijmegen/75935/JPEG_20220628_071228_5504012362027291680.jpg,2023-02-03,POINT (188040.75 430203.6)
SPL_SPEELPLEKKEN.75936,Speelplekken.fid--26bbd5c6_18613012ba5_5369,75936,70.18,Het Eiland Nootenlaantje sport (MV) en JOP,51.87512923,5.8631717,true,Nijmegen Waalsprong,187776.43,431950.62,Nijmegen,70 Lent,Nijmegen Waalsprong,8,6663MJ,Genesisstraat,Nootenlaantje,2014,15,2029,https://www.absweb.nu/Fotos/gemeentenijmegen/75936/JPEG_20220718_080914_3127991030834378677.jpg,2023-02-03,POINT (187776.43 431950.62)
SPL_SPEELPLEKKEN.75937,Speelplekken.fid--26bbd5c6_18613012ba5_536a,75937,70.19,Extremadurastraat,51.86555967,5.8617294,true,Nijmegen Waalsprong,187684.06,430885.32,Nijmegen,70 Lent,Nijmegen Waalsprong,27,6663NC,Extremadurastraat,Extremadurastraat in groenvoorziening,2014,10,2024,https://www.absweb.nu/Fotos/gemeentenijmegen/75937/JPEG_20220713_135803_6465711227757952879.jpg,2023-02-03,POINT (187684.06 430885.32)
SPL_SPEELPLEKKEN.75938,Speelplekken.fid--26bbd5c6_18613012ba5_536b,75938,70.20,Navarrastraat,51.86652497,5.86149913,true,Nijmegen Waalsprong,187667.5,430992.61,Nijmegen,70 Lent,Nijmegen Waalsprong,10,6663CC,Navarrastraat,Navarrastraat in groenvoorziening,2014,10,2024,https://www.absweb.nu/Fotos/gemeentenijmegen/75938/JPEG_20220713_134745_1941723697350240.jpg,2023-02-03,POINT (187667.5 430992.61)
SPL_SPEELPLEKKEN.75860,Speelplekken.fid--26bbd5c6_18613012ba5_536c,75860,70.08,Rollingstonesstraat,51.87372737,5.8675294,true,Nijmegen Waalsprong,188077.54,431796.64,Nijmegen,70 Lent,Nijmegen Waalsprong,91,6663HP,Rollingstonesstraat,Rollingstonesstraat,2007,20,2027,https://www.absweb.nu/Fotos/gemeentenijmegen/75860/JPEG_20220718_075158_4334558463567289325.jpg,2023-02-03,POINT (188077.54 431796.64)
SPL_SPEELPLEKKEN.75867,Speelplekken.fid--26bbd5c6_18613012ba5_536d,75867,70.09,Voorziengenhart de Ster,51.87138545,5.86876802,true,Nijmegen Waalsprong,188164.56,431536.65,Nijmegen,70 Lent,Nijmegen Waalsprong,58,6663GN,Queenstraat,Beatelstraat,2007,10,2017,https://www.absweb.nu/Fotos/gemeentenijmegen/75867/JPEG_20220718_071433_5095733021294967086.jpg,2023-02-03,POINT (188164.56 431536.65)
SPL_SPEELPLEKKEN.75849,Speelplekken.fid--26bbd5c6_18613012ba5_536e,75849,70.03,Petuniastraat Lent sportplaats Jeu de Boulesbaan,51.8632956,5.87201707,true,Nijmegen Waalsprong,188394.32,430638.11,Nijmegen,70 Lent,Nijmegen Waalsprong,15,6663DN,Petuniastraat,Jeu de Boulesbaan naast huisnummer 23,2006,15,2021,https://www.absweb.nu/Fotos/gemeentenijmegen/75849/JPEG_20220628_080912_3821635891698730052.jpg,2023-02-03,POINT (188394.32 430638.11)
