FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2019.66,20190008734,2019,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,,164292103,,Hoornseweg,Den Hoorn,Ja,Gemeente,Midden-Delfland,Zuid-Holland,,,,,POINT (82475.72700000182 446220.7259999998)
ongevallen_2019.67,20190009026,2019,Letsel,2,Personenauto,,Bromfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Klinkers,Droog,Duisternis,,Droog,,,,,,,,158316093,,Marcelisstraat,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (79141.53400000185 458143.0159999989)
ongevallen_2019.68,20190010687,2019,Uitsluitend materiele schade,2,Personenauto,,Snorfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,206250207,,,Koninginneweg,Zwijndrecht,Ja,Gemeente,Zwijndrecht,Zuid-Holland,,,,,POINT (103377.12669999897 425457.47300000116)
ongevallen_2019.69,20190010990,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,130,Niet aanwezig,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,,,1520,RIJKSWEG A7,Terwispel,Ja,Rijk,Opsterland,Friesland,RWS Noord-Nederland,NN District West,,,POINT (196628.8299999982 559233.9406000003)
ongevallen_2019.70,20190011879,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,390337061,,Ovenbouwershoek,Apeldoorn,Nee,Gemeente,Apeldoorn,Gelderland,,,,,POINT (195576.7580000013 469071.2349999994)
ongevallen_2019.71,20190012166,2019,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Brandend,Overig asfalt,Sneeuw/ijzel,Duisternis,,Droog,,,,,,,,465319025,,Lochemseweg,Borculo,Ja,Gemeente,Berkelland,Gelderland,,,,,POINT (232797.9609999992 459619.4750000015)
ongevallen_2019.144,20190032666,2019,Letsel,2,Bromfiets,,Snorfiets,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,,Niet brandend,Klinkers,Nat,Daglicht,,Droog,,,,TROTTOIR,,,,188330065,,Prins Clausweg,Leiden,Ja,Gemeente,Leiden,Zuid-Holland,,,,,POINT (94034.34499999881 464974.73099999875)
ongevallen_2019.72,20190014122,2019,Uitsluitend materiele schade,1,Motor,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Beton,Droog,Daglicht,,Droog,,,,,,,229396027,,,Guishof,Zaandijk,Ja,Gemeente,Zaanstad,Noord-Holland,,,,,POINT (114843.66899999976 498046.41600000113)
ongevallen_2019.73,20190010328,2019,Letsel,2,Snorfiets,,Fiets,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,,Niet aanwezig,Klinkers,Droog,Daglicht,,Droog,,,,,,,,306308004,,Amersfoortseweg,Maarn,Ja,Gemeente,Utrechtse Heuvelrug,Utrecht,,,,,POINT (153047.76900000125 454186.0300000012)
ongevallen_2019.74,20190011312,2019,Uitsluitend materiele schade,2,Personenauto,,Overig vast object,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Klinkers,Sneeuw/ijzel,Daglicht,,Sneeuw/Hagel,,,,WEGVERSMALLING,,,440476008,,,Westeinde,Dwingeloo,Ja,Gemeente,Westerveld,Drenthe,,,,,POINT (220284 538351)
ongevallen_2019.75,20190011890,2019,Letsel,2,Fiets,,Overig vast object,,Geparkeerd voertuig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,Parkeervoorziening,,,,,390264093,,Julianastraat,Gendt,Ja,Gemeente,Lingewaard,Gelderland,,,,,POINT (195136.9840000011 432299.11400000006)
ongevallen_2019.76,20190011896,2019,Uitsluitend materiele schade,2,Bus,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,504348016,,Jasmijnstraat,Hengelo,Ja,Gemeente,Hengelo,Overijssel,,,,,POINT (252188.46200000122 474501.5309999995)
ongevallen_2019.77,20190012644,2019,Uitsluitend materiele schade,2,Bromfiets,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,514340084,,,Getfertsingel,Enschede,Ja,Gemeente,Enschede,Overijssel,,,,,POINT (257155 470254)
ongevallen_2019.78,20190014226,2019,Uitsluitend materiele schade,3,Trekker,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,233392065,,,Heijermansstraat,Zaandam,Ja,Gemeente,Zaanstad,Noord-Holland,,,,,POINT (116660.14559999853 496337.81280000135)
ongevallen_2019.79,20190008934,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,,,,326162039,,,Heezerweg,Eindhoven,Ja,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (163146.7740000002 381229.6061999984)
ongevallen_2019.80,20190009600,2019,Uitsluitend materiele schade,2,Fiets,,Fiets,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,,520358045,,Enschedesestraat,Oldenzaal,Nee,Gemeente,Oldenzaal,Overijssel,,,,,POINT (260256.72700000182 479331.7580000013)
ongevallen_2019.81,20190009936,2019,Uitsluitend materiele schade,2,Fiets,,Fiets,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,,Niet brandend,Beton,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,,600173815,,De Laar,Elst,Ja,Gemeente,Overbetuwe,Gelderland,,,,,POINT (187527.02100000158 439470.5940000005)
ongevallen_2019.82,20190009252,2019,Uitsluitend materiele schade,3,Personenauto,,Bestelauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Beton,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,,319173035,,Fakkellaan,Eindhoven,Nee,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (159736.2890000008 387098.2179999985)
ongevallen_2019.83,20190009345,2019,Uitsluitend materiele schade,2,Personenauto,,Trekker,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,376256065,,St. Canisiussingel,Nijmegen,Nee,Gemeente,Nijmegen,Gelderland,,,,,POINT (188221.32699999958 428423.5769999996)
ongevallen_2019.84,20190010044,2019,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,80,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,,343324004,,Wesselseweg,Kootwijkerbroek,Nee,Provincie,Barneveld,Gelderland,,,,,POINT (172199.17500000075 462406.79100000113)
ongevallen_2019.85,20190011214,2019,Uitsluitend materiele schade,2,Bromfiets,,e-bike,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,470566022,,,Oostersluisweg,Groningen,Ja,Gemeente,Groningen,Groningen,,,,,POINT (235499.18169999868 583033.9626999982)
ongevallen_2019.86,20190009350,2019,Letsel,2,Snorfiets,,Fiets,,Flank,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,30,Niet aanwezig,Beton,Nat,Daglicht,,Droog,Andere oversteekplaats,,,,,,371249083,,,Grootstalselaan,Nijmegen,Ja,Gemeente,Nijmegen,Gelderland,,,,,POINT (185610.41420000046 424828.5636)
ongevallen_2019.87,20190011011,2019,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval gekoppeld op straat niveau.,Bocht,Buiten,80,Niet aanwezig,ZOAB,Nat,Schemer,,Regen,,,,,,,,600166165,,Boerakkerweg,Niebert,Ja,Provincie,Westerkwartier,Groningen,,,,,POINT (218120.49300000072 576911.1530000009)
ongevallen_2019.88,20190011012,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,30,Niet brandend,Klinkers,Nat,Daglicht,,Regen,,,,,,,361561023,,,Rameaustraat,Leeuwarden,Ja,Gemeente,Leeuwarden,Friesland,,,,,POINT (180999.9561999999 580504.2815999985)
ongevallen_2019.89,20190011794,2019,Uitsluitend materiele schade,3,Vrachtauto,,,AANHANGWAGEN,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,420346054,,Lübeckstraat,Deventer,Ja,Gemeente,Deventer,Overijssel,,,,,POINT (210209.9910000004 473176.68299999833)
ongevallen_2019.90,20190022588,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,,,,UITRIT,,,406038029,,,Holzstraat,Kerkrade,Ja,Gemeente,Kerkrade,Limburg,,,,,POINT (203303.3557999991 319355.55739999935)
ongevallen_2019.91,20190025144,2019,Letsel,2,Motor,,Personenauto,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,,206377040,,Kinderhuissingel,Haarlem,Ja,Gemeente,Haarlem,Noord-Holland,,,,,POINT (103503.43400000036 488800.1559999995)
ongevallen_2019.92,20190025788,2019,Uitsluitend materiele schade,3,,WILDREE,Personenauto,,Dier,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,372058006,,Spaubeeklaan,Geleen,Ja,Gemeente,Sittard-Geleen,Limburg,,,,,POINT (186563.10500000045 329039.26099999994)
ongevallen_2019.93,20190027732,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,Overig asfalt,Nat,Duisternis,,Regen,,,,,,,271305073,,,Hollantlaan,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (135767.4803000018 452623.15680000186)
ongevallen_2019.94,20190028388,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 3 takken",Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Droog,VOP,,,,,,160306054,,,De Heemstraat,'s-Gravenhage,Ja,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (80455.79890000075 453456.9475999996)
ongevallen_2019.95,20190029037,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,120,Gabriëlweg,Kortenhoef,Nee,Provincie,Wijdemeren,Noord-Holland,,,,,POINT (131783.5789999999 472881)
ongevallen_2019.748,20190075954,2019,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,329556069,,Thomas de Grootstraat,Franeker,Ja,Gemeente,Waadhoeke,Friesland,,,,,POINT (164568.86199999973 578128.6279999986)
ongevallen_2019.96,20190030300,2019,Uitsluitend materiele schade,3,Personenauto,,Bestelauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet brandend,ZOAB,Nat,Daglicht,,Regen,,,,,,,,,358,RYKSWG,Gorinchem,Ja,Rijk,Gorinchem,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (124631.7509999983 427721.4208999984)
ongevallen_2019.97,20190030313,2019,Letsel,1,Bromfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,187274060,,Oosterkade,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (93630.37799999863 437050.0870000012)
ongevallen_2019.98,20190031602,2019,Uitsluitend materiele schade,2,Personenauto,,Vrachtauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,389044005,,Terworm,Heerlen,Ja,Gemeente,Heerlen,Limburg,,,,,POINT (194902.45899999887 322108.7289999984)
ongevallen_2019.99,20190032320,2019,Uitsluitend materiele schade,3,Bestelauto,,Bestelauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,130,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,600144509,,Rijksweg A28,Doornspijk,Ja,Rijk,Elburg,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (186400.9600000009 489261.22100000083)
ongevallen_2019.100,20190032431,2019,Letsel,1,Snorfiets,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,UITRIT,,,178296035,,,Hazelaarplein,Pijnacker,Ja,Gemeente,Pijnacker-Nootdorp,Zuid-Holland,,,,,POINT (89118.83179999888 448337.8986000009)
ongevallen_2019.101,20190032788,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,70,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,483369019,,Rembrandtlaan,Almelo,Ja,Gemeente,Almelo,Overijssel,,,,,POINT (241636.48299999908 484778.84899999946)
ongevallen_2019.102,20190033010,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,375256169,,,van Welderenstraat,Nijmegen,Ja,Gemeente,Nijmegen,Gelderland,,,,,POINT (187647.9642000012 428407.14559999853)
ongevallen_2019.103,20190033024,2019,Uitsluitend materiele schade,2,Personenauto,,Vrachtauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,130,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,450,RYKSWG,Woerden,Ja,Rijk,Woerden,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (121250.47929999977 453623.27430000156)
ongevallen_2019.104,20190033867,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Brandend,Klinkers,Droog,Duisternis,,Droog,,,,,,,300202057,,,Baandervrouwenlaan,Boxtel,Ja,Gemeente,Boxtel,Noord-Brabant,,,Ja,,POINT (150086.6015000008 401346.9248000011)
ongevallen_2019.105,20190034075,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,ZOAB,Droog,Schemer,,Droog,,,,,,,317166006,,,Dillenburgstraat,Eindhoven,Ja,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (158704.9549999982 383014.84870000184)
ongevallen_2019.106,20190034080,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,383063025,,,Steenakkerweg,Doenrade,Ja,Gemeente,Beekdaelen,Limburg,,,,,POINT (191985.01940000057 331526.21020000055)
ongevallen_2019.107,20190034105,2019,Uitsluitend materiele schade,2,Motor,,Bestelauto,,Geparkeerd voertuig,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Parkeervoorziening,,,,,419345003,,Londenstraat,Deventer,Ja,Gemeente,Deventer,Overijssel,,,,,POINT (209734.0399999991 472933.188000001)
ongevallen_2019.108,20190016152,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,NABIJ VERKEERSLICHTEN,,,,158301010,,Erasmusweg,'s-Gravenhage,Nee,Gemeente,'s-Gravenhage,Zuid-Holland,,,,,POINT (79058.43200000003 450832.08999999985)
ongevallen_2019.109,20190017295,2019,Uitsluitend materiele schade,2,Personenauto,,Bromfiets,,Flank,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,VOP,,,,,,163270071,,,Deltaweg,Vlaardingen,Nee,Gemeente,Vlaardingen,Zuid-Holland,,,,,POINT (81684.20100000128 435294.2670000009)
ongevallen_2019.110,20190018261,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,224202068,,Belcrumweg,Breda,Nee,Gemeente,Breda,Noord-Brabant,,,,,POINT (112199.07999999821 401342.2710000016)
ongevallen_2019.111,20190018270,2019,Uitsluitend materiele schade,2,Personenauto,,Vrachtauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,160180192,,,Marconilaan,Bergen op Zoom,Ja,Gemeente,Bergen op Zoom,Noord-Brabant,,,,,POINT (80240.77439999953 390450.2963999994)
ongevallen_2019.112,20190020001,2019,Uitsluitend materiele schade,2,Personenauto,,Boom,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,60,Brandend,Overig asfalt,Sneeuw/ijzel,Duisternis,,Sneeuw/Hagel,,,,,,,,379122002,,Op de Bos,Heythuysen,Ja,Gemeente,Leudal,Limburg,,,,,POINT (189895.88800000027 361334.2019999996)
ongevallen_2019.113,20190021271,2019,Uitsluitend materiele schade,2,Bestelauto,,Trekker,,Flank,Ongeval gekoppeld op kruispuntniveau.,Rechte weg,Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,264317126,,,Atoomweg,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (132314.6447999999 458684.45059999824)
ongevallen_2019.114,20190021286,2019,Letsel,1,Motor,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,80,,Beton,Droog,Daglicht,,Droog,,,,,,,,,50,Hoeverweg,Egmond aan den Hoef,Nee,Provincie,Bergen (NH.),Noord-Holland,,,,,POINT (105674.98250000179 514918.74069999903)
ongevallen_2019.115,20190021910,2019,Uitsluitend materiele schade,3,Personenauto,,,HEKWERK,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,280190006,,,Oisterwijkseweg,Moergestel,Ja,Gemeente,Oisterwijk,Noord-Brabant,,,,,POINT (140387.53810000047 395409.06909999996)
ongevallen_2019.116,20190024541,2019,Uitsluitend materiele schade,2,Personenauto,,Boom,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,60,Niet aanwezig,,Droog,Daglicht,,Droog,,,,,,,,374089001,,Hambroekerveldweg,Echt,Ja,Gemeente,Echt-Susteren,Limburg,,,,,POINT (187820.54800000042 344798.2809999995)
ongevallen_2019.117,20190025828,2019,Uitsluitend materiele schade,3,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Brandend,ZOAB,Nat,Duisternis,,Regen,VOP,,,,,,,384417034,,Oosterlandenweg,IJsselmuiden,Ja,Gemeente,Kampen,Overijssel,,,,,POINT (192455.78400000185 508599.33100000024)
ongevallen_2019.118,20190027103,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Brug/viaduct,,,,,535539011,,Winschoterweg,Blijham,Ja,Provincie,Westerwolde,Groningen,,,,,POINT (267978.0789999999 569472.5599999987)
ongevallen_2019.119,20190031626,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Binnen,50,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,316267155,,,Hovenierslaantje,Tiel,Ja,Gemeente,Tiel,Gelderland,,,,,POINT (158135.61549999937 433637.1917000003)
ongevallen_2019.120,20190032264,2019,Letsel,2,Personenauto,,Bromfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet aanwezig,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,106171012,,Heer Jansdijk,'s-Gravenpolder,Ja,Waterschap,Borsele,Zeeland,,,,,POINT (53290.02400000021 385763.7410000004)
ongevallen_2019.121,20190032278,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,323170126,,,John F Kennedylaan,Eindhoven,Ja,Gemeente,Eindhoven,Noord-Brabant,,,,,POINT (161807.99940000102 385364.4422999993)
ongevallen_2019.122,20190033050,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Binnen,50,Brandend,ZOAB,Nat,Duisternis,,Droog,,,,,,,245379219,,,Sneeuwbalstraat,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,,,POINT (122791.87920000032 489984.5507000014)
ongevallen_2019.123,20190033310,2019,Uitsluitend materiele schade,3,Vrachtauto,,Lichtmast,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,50,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,480367064,,De Grutto,Almelo,Ja,Gemeente,Almelo,Overijssel,,,,,POINT (240084.3440000005 483922.11300000176)
ongevallen_2019.124,20190033908,2019,Uitsluitend materiele schade,2,Personenauto,,Motor,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,80,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,418529006,,,Finne,Wijnjewoude,Ja,Gemeente,Opsterland,Friesland,,,,,POINT (209112.35060000047 564518.4105000012)
ongevallen_2019.125,20190034147,2019,Uitsluitend materiele schade,2,Personenauto,,Fiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rotonde,Binnen,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,Andere oversteekplaats,,,,,,271436044,,,Oosterscheldeweg,Hoorn,Ja,Gemeente,Hoorn,Noord-Holland,,,,,POINT (135523 518446)
ongevallen_2019.126,20190034393,2019,Uitsluitend materiele schade,2,e-bike,,Los voorwerp,,Los voorwerp,Ongeval gekoppeld op kruispuntniveau.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Klinkers,Nat,Daglicht,,Regen,,,,,,,406404131,,,Van Karnebeekstraat,Zwolle,Ja,Gemeente,Zwolle,Overijssel,,,,,POINT (203067.69200000167 502098.7650000006)
ongevallen_2019.127,20190034665,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval gekoppeld op straat niveau.,Rechte weg,Binnen,,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Bus-/Tramhalte,,,,,200282048,,Burgemeester Schalijlaan,Capelle aan den IJssel,Ja,Gemeente,Capelle aan den IJssel,Zuid-Holland,,,,,POINT (100097.75899999961 441178.53500000015)
ongevallen_2019.128,20190034683,2019,Letsel,2,Personenauto,,,GEEN PARTIJ,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,50,Niet aanwezig,Beton,Droog,Duisternis,,Droog,,,,,,,,87118003,,Poeldijk,Sas van Gent,Ja,Overig,Terneuzen,Zeeland,,,,,POINT (43958.19099999964 359325.87999999896)
