OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,DROOGVALLEND,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,TIJDSTIP_REGISTRATIE,Shape__Area,Shape__Length
182,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,320.846,283,,2022/09/06 14:15:52+00,320.846183,1164.54772807184
183,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,5460.092,283,,2022/09/06 14:15:52+00,5460.092086,318.950729546927
184,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,2787.897,283,,2022/09/06 14:15:52+00,2787.8965325,270.075739133439
185,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,171.42,283,,2022/09/06 14:15:52+00,171.420322,395.692643398918
186,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,6.032,283,,2022/09/06 14:15:52+00,6.0320435,41.06608300221
187,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,184.122,283,,2022/09/06 14:15:52+00,184.122282,217.415958352419
188,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,116134.68,283,,2022/09/06 14:15:52+00,116134.6797735,5869.84238767454
189,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,163.061,283,,2022/09/06 14:15:52+00,163.061093,663.05816369743
190,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,194.857,283,,2022/09/06 14:15:52+00,194.856622,655.864342738783
191,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,60.198,283,,2022/09/06 14:15:52+00,60.197844,163.349675965131
192,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,164.401,283,,2022/09/06 14:15:52+00,164.401136,545.945590343816
193,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,187.107,283,,2022/09/06 14:15:52+00,187.1070035,303.022010777624
194,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,8988.93,283,,2022/09/06 14:15:52+00,8988.9303155,604.862988051984
195,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,slik,,39.586,283,,2022/02/10 15:26:22+00,39.58603,35.428933292145
196,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,2750.122,283,,2022/09/06 14:15:52+00,2750.122103,269.805178251326
197,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,168.958,283,,2022/09/06 14:15:52+00,168.9582485,221.942371904438
198,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,11.794,283,,2022/09/06 14:15:52+00,11.7943025,34.3234342775246
199,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,124.83,283,,2022/09/06 14:15:52+00,124.830131,402.644182704406
200,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,86.274,283,,2022/09/06 14:15:52+00,86.274359,124.064591249146
201,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,8025.79,283,,2022/09/06 14:15:52+00,8025.790198,350.683678229528
202,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,105.614,283,,2022/09/06 14:15:52+00,105.6140905,278.758421501516
203,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,12998.419,283,,2022/09/06 14:15:52+00,12998.418719,451.026291387939
204,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,62.049,283,,2022/09/06 14:15:52+00,62.049263,170.234606744249
205,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,351.342,283,,2022/09/06 14:15:52+00,351.342281,89.0950220107127
206,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,29.008,283,,2022/09/06 14:15:52+00,29.008471,201.723300410218
207,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,6371.983,283,,2022/09/06 14:15:52+00,6371.9826525,466.549668663887
208,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,6378.43,283,,2022/09/06 14:15:52+00,6378.429565,354.179930411521
209,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,42.446,283,,2022/09/06 14:15:52+00,42.4463585,127.15610907527
210,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,54.396,283,,2022/09/06 14:15:52+00,54.3959235,267.904578938485
211,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,109.169,283,,2022/09/06 14:15:52+00,109.1686755,261.153688927656
212,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,196.686,283,,2022/09/06 14:15:52+00,196.685898,568.228765556789
213,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,6173.572,283,,2022/09/06 14:15:52+00,6173.571715,1206.3278243553
214,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,115.4,283,,2022/09/06 14:15:52+00,115.4000725,411.084788670238
215,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,48.556,283,,2022/09/06 14:15:52+00,48.5564275,77.3076013060748
216,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,67.772,283,,2022/09/06 14:15:52+00,67.7717745,195.378221220199
217,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,1214.85,283,,2022/09/06 14:15:52+00,1214.8497655,144.254222503551
218,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,477.683,283,,2015/09/23 07:52:22+00,477.682007245,461.948506834555
219,G1700,Twenterand,bestaand,0,waterloop,,25.053,283,,2015/09/23 07:52:22+00,25.052620965,62.4155170219928
220,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,178.341,283,,2020/03/10 12:19:13+00,178.339531135,191.774216861968
221,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,190.108,283,,2020/05/30 06:45:02+00,190.08847345,573.217513793177
222,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,230.886,283,,2015/09/23 07:52:22+00,230.886259,129.892213762382
223,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,60.86,283,,2018/11/08 08:38:54+00,60.859641,62.3908654863015
224,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,18.8,283,,2015/09/23 07:52:22+00,18.79769074,21.5234646757931
225,G1700,Twenterand,bestaand,0,waterloop,,9.658,283,,2015/09/23 07:52:22+00,9.658378,16.6072380382151
226,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,10649.13,283,,2022/09/06 14:15:52+00,10649.130393,444.064204366198
227,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,191.231,283,,2022/09/06 14:15:52+00,191.2309075,484.062516333854
228,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,30.561,283,,2022/09/06 14:15:52+00,30.560961,69.3746223152907
229,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,slik,,1262.85,283,,2022/09/09 10:16:05+00,1262.20861039,232.161819314604
230,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,slik,,11.771,283,,2022/09/09 10:16:05+00,11.7707425,16.4930180004542
231,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,186.593,283,,2022/09/06 14:15:52+00,186.593088,53.125925551824
232,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,163.601,283,,2022/09/06 14:15:52+00,163.601203,391.458995838616
233,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,19626.509,283,,2022/09/06 14:15:52+00,19626.5089725,1485.67546252433
234,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,81.575,283,,2022/09/06 14:15:52+00,81.57482,219.426550077533
235,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,396.624,283,,2022/09/06 14:15:52+00,396.624163,1155.78633271803
236,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,254.305,283,,2022/09/06 14:15:52+00,254.3051505,533.785363482774
237,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,104.071,283,,2022/09/06 14:15:52+00,104.071361,135.959903912251
238,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,481.671,283,,2022/09/06 14:15:52+00,481.6711635,910.141955599647
239,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,26.583,283,,2022/09/06 14:15:52+00,26.5831825,65.0476815332449
240,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,1109.549,283,,2022/09/06 14:15:52+00,1109.5491795,139.95960696185
241,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,78.062,283,,2022/09/06 14:15:52+00,78.061604,120.527785086005
242,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,1259.344,283,,2022/09/06 14:15:52+00,1259.344335,166.784308151953
243,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,14.403,283,,2022/09/06 14:15:52+00,14.402674,28.1492492462651
244,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,179.614,283,,2022/09/06 14:15:52+00,179.613781,516.981674314535
245,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,85.714,283,,2022/09/06 14:15:52+00,85.713916,254.881715642647
246,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,48.683,283,,2022/09/06 14:15:52+00,48.6831995,91.2343977787781
247,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,25493.995,283,,2022/09/06 14:15:52+00,25493.9950525,910.034469893673
248,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,40.831,283,,2022/09/06 14:15:52+00,40.8314065,50.7946106840817
249,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,159.114,283,,2022/09/06 14:15:52+00,159.114316,59.113876105026
250,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,45.785,283,,2022/09/06 14:15:52+00,45.7854115,57.9827081248129
251,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,141.703,283,,2022/09/06 14:15:52+00,141.7034945,46.5044737087865
252,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,20.734,283,,2022/09/06 14:15:52+00,20.734052,59.6043615850908
253,L0002,Ministerie van Infrastructuur en Waterstaat (IenW),bestaand,0,slik,,187.245,283,,2022/09/06 14:15:52+00,187.2448335,54.5129524960534
254,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,473.808,283,,2015/09/23 07:52:22+00,473.8078945,461.727290614068
255,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,153.5,283,,2015/09/23 07:52:22+00,153.499769,143.26733610947
256,G1700,Twenterand,bestaand,0,"watervlakte: meer, plas, ven, vijver",,393.746,283,,2021/02/02 07:58:08+00,393.745909,102.981856194642
257,W0651,Hoogheemraadschap Hollands Noorderkwartier,bestaand,0,waterloop,,7017.208,283,,2022/05/02 09:46:36+00,7016.50085342,1757.23579202221
258,G0758,Breda,bestaand,0,waterloop,,8.908,283,,2021/11/13 06:13:32+00,8.907594,24.6666887936555
259,W0652,Waterschap Brabantse Delta,bestaand,0,waterloop,,11.938,283,,2018/01/02 12:39:49+00,11.9379075,38.1951782000087
260,W0652,Waterschap Brabantse Delta,bestaand,0,waterloop,,13.971,283,,2018/01/02 12:39:49+00,13.971046,57.7177709220426
261,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,14.176,283,,2015/09/23 07:52:22+00,14.1757615,21.6527920856401
262,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,309.133,283,,2015/09/23 07:52:22+00,309.11675999,216.733583480091
263,W0652,Waterschap Brabantse Delta,bestaand,0,waterloop,,574.167,283,,2018/11/20 13:02:48+00,574.16651,409.020894509878
264,W0539,Waterschap De Dommel,bestaand,0,waterloop,,432.463,283,,2019/02/23 14:06:28+00,432.463497,365.405964679819
265,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,800.398,283,,2021/02/03 13:04:29+00,800.39762074,1377.0128681402
266,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,749.04,283,,2015/09/22 09:33:46+00,749.041324755,701.704804927299
267,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,33.587,283,,2015/09/22 09:33:46+00,33.587465,57.9446264524354
268,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,103.57,283,,2021/02/17 07:21:45+00,103.5704145,66.9655323190406
269,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,60.54,283,,2015/09/22 09:33:46+00,60.53299885,47.6932473390951
270,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,711.894,283,,2020/03/05 05:51:19+00,711.636616225,414.145693116956
271,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,573.691,283,,2015/09/22 09:33:46+00,573.68570262,460.68602264346
272,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,617.098,283,,2022/01/26 09:40:49+00,617.09606816,696.836664751791
273,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,55.121,283,,2015/09/22 09:33:46+00,55.11912782,77.7045972027524
274,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,437.076,283,,2015/09/22 09:33:46+00,437.076409,437.863991893313
275,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,177.736,283,,2021/03/19 06:30:30+00,177.736062,250.548028893546
276,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,388.983,283,,2022/07/28 12:18:15+00,388.98063338,363.985861831704
277,G1700,Twenterand,bestaand,0,waterloop,,115.22,283,,2022/11/15 06:29:20+00,115.185645395,157.238006212876
278,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,180.143,283,,2015/09/22 09:33:46+00,180.14160211,218.773267970392
279,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,139.24,283,,2015/09/22 09:33:46+00,139.235436855,129.839997015548
280,L0004,Prorail,bestaand,0,"greppel, droge sloot",,425.959,283,,2015/08/14 10:50:21+00,425.958726,1028.48089492159
281,L0004,Prorail,bestaand,0,"greppel, droge sloot",,16.868,283,,2015/08/14 10:50:19+00,16.867758,21.5450684047654
282,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,626.339,283,,2015/08/16 18:09:39+00,626.339486,634.999727626607
283,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,20.486,283,,2015/06/25 16:00:54+00,20.4864,27.6689124149572
284,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,468.783,283,,2015/08/16 18:09:49+00,468.78338,652.11015971496
285,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1819.557,283,,2015/08/13 18:15:01+00,1819.5574045,1397.80417451119
286,L0004,Prorail,bestaand,0,"greppel, droge sloot",,45.822,283,,2015/08/14 10:50:21+00,45.822023,165.209647755693
287,L0004,Prorail,bestaand,0,waterloop,,61.347,283,,2020/10/22 07:39:51+00,61.346816,217.447393112009
288,L0004,Prorail,bestaand,0,waterloop,,335.229,283,,2020/10/09 23:18:01+00,335.229065,493.522907529569
289,G0213,Brummen,bestaand,0,"watervlakte: meer, plas, ven, vijver",,37.152,283,,2015/05/22 09:41:41+00,37.151606,22.5584753652248
290,G0213,Brummen,bestaand,0,"greppel, droge sloot",,22.068,283,,2015/05/22 09:42:22+00,22.0678855,36.6598669222847
291,L0004,Prorail,bestaand,0,waterloop,,218.715,283,,2016/07/27 12:17:37+00,218.714607,397.816576367781
292,L0004,Prorail,bestaand,0,"greppel, droge sloot",,995.351,283,,2016/06/03 14:16:05+00,995.3507435,899.925313155602
293,G0777,Etten-Leur,bestaand,0,"greppel, droge sloot",,199.027,283,,2021/07/13 09:43:01+00,199.023133145,202.545609506148
294,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,144.962,283,,2022/02/15 15:19:57+00,144.9618855,100.178933055852
295,L0004,Prorail,bestaand,0,"greppel, droge sloot",,2015.966,283,,2020/10/09 23:16:44+00,2015.965634,917.310487689756
296,L0004,Prorail,bestaand,0,waterloop,,70.093,283,,2020/10/19 09:46:57+00,70.092866,122.026460835072
297,L0004,Prorail,bestaand,0,waterloop,,48.604,283,,2020/01/29 10:35:17+00,48.603641,140.724349469259
298,L0004,Prorail,bestaand,0,waterloop,,121.543,283,,2015/08/14 10:50:20+00,121.5431375,449.238619696892
299,L0004,Prorail,bestaand,0,"greppel, droge sloot",,48.588,283,,2020/10/09 23:17:01+00,48.587658,154.850796873317
300,L0004,Prorail,bestaand,0,"greppel, droge sloot",,75.245,283,,2020/10/19 09:48:37+00,75.245142,211.706410618962
301,L0004,Prorail,bestaand,0,"greppel, droge sloot",,325.794,283,,2015/08/07 13:56:03+00,325.7943905,803.779515785455
302,L0004,Prorail,bestaand,0,"greppel, droge sloot",,111.686,283,,2015/08/07 13:56:04+00,111.6861635,94.7448619289622
303,L0004,Prorail,bestaand,0,"greppel, droge sloot",,20.274,283,,2015/08/14 10:50:20+00,20.274395,86.7114984037773
304,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,337.273,283,,2015/08/13 18:15:12+00,337.2726085,329.19589868487
305,G1979,Eemsdelta,bestaand,0,waterloop,,35.544,283,,2021/12/13 10:35:40+00,35.5443285,42.0216642073534
306,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,118.159,283,,2015/08/18 12:15:22+00,118.158543,100.898836357632
307,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,84.012,283,,2015/08/16 18:10:55+00,84.011648,250.232509615186
308,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,641.389,283,,2022/09/07 01:09:00+00,641.389364,749.147651194205
309,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,180.78,283,,2015/08/13 18:15:17+00,180.779951,219.515719436653
310,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,20.452,283,,2015/06/25 16:00:54+00,20.452486,36.7113767387376
311,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,87.305,283,,2015/08/16 18:10:54+00,87.3051835,176.244428500004
312,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,43.619,283,,2015/08/18 12:15:42+00,43.6188475,131.280813988302
313,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,11.553,283,,2015/08/13 18:15:27+00,11.55272,15.9769718632612
314,P0021,Fryslân,bestaand,0,waterloop,,4859.966,283,,2018/06/20 10:26:36+00,4859.9664665,300.867822910593
315,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,341.475,283,,2015/08/18 12:14:53+00,341.4749345,112.1600912247
316,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,782.178,283,,2015/08/13 18:15:06+00,782.1782505,595.682646074826
317,G1979,Eemsdelta,bestaand,0,waterloop,,73.442,283,,2021/01/12 14:26:32+00,73.442449,330.552832241751
318,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,44.667,283,,2015/08/18 12:15:41+00,44.6671035,54.3501586170761
319,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,215.938,283,,2015/08/16 18:10:20+00,215.937894,245.478512374801
320,W0652,Waterschap Brabantse Delta,bestaand,0,waterloop,,23.526,283,,2018/06/05 14:56:44+00,23.5260175,24.6017524458026
321,P0021,Fryslân,bestaand,0,waterloop,,4454.584,283,,2018/06/20 10:26:36+00,4454.583846,288.359571640546
322,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,1362.416,283,,2021/04/14 15:30:54+00,1362.4158265,1660.88863237813
323,W0647,Waterschap Noorderzijlvest,bestaand,0,waterloop,,143.982,283,,2015/08/16 18:10:36+00,143.9815365,167.026145147046
324,W0646,Waterschap Hunze en Aa's,bestaand,0,"greppel, droge sloot",,32.804,283,,2015/06/25 16:09:58+00,32.802994345,56.5214413617985
325,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,2075.326,283,,2022/01/17 10:17:33+00,2075.306949345,2110.96995930382
326,W0663,Waterschap Vechtstromen,bestaand,0,waterloop,,6534.639,283,,2021/02/03 08:03:44+00,6534.638584,619.85954430041
327,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,1054.299,283,,2021/04/20 18:52:19+00,1054.2990955,297.784107645813
328,G1700,Twenterand,bestaand,0,"greppel, droge sloot",,203.024,283,,2021/03/12 07:14:15+00,203.02259276,182.876304119854
329,G0753,Best,bestaand,0,waterloop,,248.108,283,,2017/03/26 19:46:53+00,248.1078985,206.711441194922
330,G0753,Best,bestaand,0,waterloop,,45.259,283,,2017/03/24 08:34:09+00,45.259159,49.1250102894251
331,G0753,Best,bestaand,0,watervlakte,,52.886,283,,2017/03/24 08:34:09+00,52.885928,148.581029075159
332,G0753,Best,bestaand,0,waterloop,,76.778,283,,2017/03/22 13:35:28+00,76.777809,59.9959433136482
333,G0753,Best,bestaand,0,"watervlakte: meer, plas, ven, vijver",,35.831,283,,2015/02/20 14:38:19+00,35.831465,21.4381420175072
334,W0539,Waterschap De Dommel,bestaand,0,waterloop,,138.208,283,,2015/02/20 14:38:19+00,138.208307,187.326821869264
335,W0539,Waterschap De Dommel,bestaand,0,waterloop,,95.64,283,,2020/05/25 13:27:19+00,95.639758,164.80880397906
336,G0753,Best,bestaand,0,waterloop,,53.881,283,,2017/03/22 13:35:28+00,53.8811815,63.0142000117369
337,W0636,Hoogheemraadschap De Stichtse Rijnlanden,bestaand,0,waterloop,,7201.404,283,,2022/12/13 08:23:47+00,7201.403927,1191.84870033536
338,W0646,Waterschap Hunze en Aa's,bestaand,0,waterloop,,452.211,283,,2015/08/18 12:14:47+00,452.210898,170.323947808718
339,G0762,Deurne,bestaand,0,watervlakte,,250.646,283,,2020/11/02 14:09:38+00,250.645908,64.5766959998859
