SOORTNAAM;WETENSCHAPPELIJKE_NAAM;AANTAL;STRAATNAAM;GROEIPLAATS;DATUM;JAAR;X_COORDINAAT;Y_COORDINAAT;LOCATIE_ID;COUNTER;X;Y;LONG;LAT
Muurvaren;Asplenium ruta-muraria;26;Laan van Poot 276;lage tuinmuur;20140827000000;2014;77022;455294;188182;644;77022;455294;4.249615961242974;52.080420699332294
Muurvaren;Asplenium ruta-muraria;24;Laan van Poot 294;lage tuinmuur;20140827000000;2014;76958;455249;188183;645;76958;455249;4.248692762799251;52.08000728615034
Muurvaren;Asplenium ruta-muraria;26;Laan van Poot 304;lage tuinmuur;20140827000000;2014;76910;455215;188184;646;76910;455215;4.248000432404719;52.079694974882436
Gele Helmbloem;Pseudofumaria lutea;6;Laan van Poot 310;voet lage tuinmuur en terrestrisch;20140827000000;2014;76886;455198;188186;647;76886;455198;4.247654270838826;52.079538817727716
Tongvaren;Asplenium scolopendrium;2;Laan van Poot 310;lage tuinmuur;20140827000000;2014;76885;455197;188185;648;76885;455197;4.247639914270839;52.079529690067034
Tongvaren;Asplenium scolopendrium;10;Laan van Poot 322;lage tuinmuur;20140806000000;2014;76772;455118;181254;649;76772;455118;4.246009864504093;52.0788037973427
Tongvaren;Asplenium scolopendrium;5;Laan van Poot 326;lage tuinmuur;20140806000000;2014;76768;455109;181347;650;76768;455109;4.245953586989972;52.078722352925126
Muurleeuwenbek;Cymbalaria muralis;6;Laan van Poot 328;lage tuinmuur;20140806000000;2014;76767;455077;181346;651;76767;455077;4.2459463389567;52.07843464066596
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;3;Laan van Poot 422;lage tuinmuur;20140827000000;2014;76445;454833;188227;652;76445;454833;4.241306097600488;52.07619633054185
Tongvaren;Asplenium scolopendrium;1;Laan van Poot 434;middelhoge tuinmuur;20140827000000;2014;76413;454887;188620;653;76413;454887;4.240826960476398;52.07667706603853
Tongvaren;Asplenium scolopendrium;7;Laan van Poot 436;pilaar van lage tuinmuur;20140827000000;2014;76411;454891;188621;654;76411;454891;4.24079687012006;52.07671272855446
Tongvaren;Asplenium scolopendrium;1;Laan van Poot 442;pilaar van lage tuinmuur;20140827000000;2014;76377;454913;188622;655;76377;454913;4.240295925724994;52.07690560737044
Klein Glaskruid;Parietaria judaica;5;Laan van Roos en Doorn;bestrating;20140813000000;2014;81388;455893;182534;656;81388;455893;4.313169363354089;52.08640138217682
Muurleeuwenbek;Cymbalaria muralis;9;Laan van Roos en Doorn 13;bestrating;20140813000000;2014;81437;455817;182531;657;81437;455817;4.313900568431486;52.08572490203752
Klein Glaskruid;Parietaria judaica;1;Laan van Roos en Doorn 16;bestrating;20140813000000;2014;81420;455840;182532;658;81420;455840;4.313647613991375;52.085929338255056
Muurleeuwenbek;Cymbalaria muralis;3;Laan van Roos en Doorn 16;bestrating;20140813000000;2014;81419;455840;182533;659;81419;455840;4.3136330261222815;52.08592920535441
Muurleeuwenbek;Cymbalaria muralis;25;Laan van Roos en Doorn 3;gevelvoet en bestrating;20140813000000;2014;81457;455781;182530;660;81457;455781;4.314200086800094;52.08540403599852
Muurvaren;Asplenium ruta-muraria;3;Lage Nieuwstraat, to 58-60;pilaar van hoge tuinmuur;20140828000000;2014;80722;454591;188575;661;80722;454591;4.303737230642561;52.07461170420911
Muurvaren;Asplenium ruta-muraria;1;Lamarckstraat, naast 3;hoge tuinmuur;20140804000000;2014;82272;453451;179714;662;82272;453451;4.326585650136127;52.06457246093405
Muurvaren;Asplenium ruta-muraria;15;Lamarckstraat, to 7;hoge tuinmuur;20140804000000;2014;82275;453446;179710;663;82275;453446;4.326630457953485;52.06452792071083
Gele Helmbloem;Pseudofumaria lutea;1;Lange Vijverberg 13;bestrating;20140813000000;2014;81345;455273;182601;664;81345;455273;4.312675952361871;52.080823878116696
Muurleeuwenbek;Cymbalaria muralis;18;Lange Vijverberg 4;keldergat;20140813000000;2014;81215;455262;182602;665;81215;455262;4.310782126210028;52.08070771658969
Muurvaren;Asplenium ruta-muraria;1;Lange Vijverberg, bij Jantje;kademuur;20140813000000;2014;81347;455276;182600;666;81347;455276;4.312704477095859;52.08085110440751
Muurvaren;Asplenium ruta-muraria;32;Lange Vijverberg, Hofvijver, eerste muurdeel vanaf Buitenhof;kademuur;20140813000000;2014;81211;455193;182619;667;81211;455193;4.3107387050910795;52.0800870978013
Muurvaren;Asplenium ruta-muraria;2;Lange Vijverberg, Hofvijver, thv 11;kademuur;20140813000000;2014;81318;455260;182528;668;81318;455260;4.312284932643175;52.0807034582429
Muurvaren;Asplenium ruta-muraria;15;Lange Vijverberg, Hofvijver, thv 12;kademuur;20140813000000;2014;81331;455266;182599;669;81331;455266;4.312473257116006;52.080759108444504
Muurvaren;Asplenium ruta-muraria;6;Lange Vijverberg, Hofvijver, thv 5;kademuur;20140813000000;2014;81249;455216;182593;670;81249;455216;4.311287999466896;52.08029885547236
Muurvaren;Asplenium ruta-muraria;21;Lange Vijverberg, Hofvijver, thv 6;kademuur;20140813000000;2014;81248;455215;182592;671;81248;455215;4.311273629616391;52.0802897355327
Muurvaren;Asplenium ruta-muraria;2;Lange Vijverberg, Hofvijver, thv 7;kademuur;20140813000000;2014;81299;455246;182596;672;81299;455246;4.312010820015793;52.08057511516112
Muurvaren;Asplenium ruta-muraria;4;Lange Vijverberg, Hofvijver, thv 8, bij Johan van Oldenbarnevelt;kademuur;20140813000000;2014;81274;455231;182597;673;81274;455231;4.311649408622637;52.080436985869476
Muurvaren;Asplenium ruta-muraria;5;Lange Vijverberg, Hofvijver, thv 9;kademuur;20140813000000;2014;81295;455244;182598;674;81295;455244;4.3119529076272824;52.08055660924995
Muurvaren;Asplenium ruta-muraria;46;Lange Vijverberg, Hofvijver, thv fontein;kademuur;20140813000000;2014;81246;455214;182595;675;81246;455214;4.311244673754303;52.08028048240003
Mannetjesvaren;Dryopteris filix-mas;10;Gymnasium Hagianum, links van ingang;keldergat;20140828000000;2014;79879;455634;188562;364;79879;455634;4.291213195872011;52.08387113605917
Muurvaren;Asplenium ruta-muraria;1;Gymnasium Hagianum, links van ingang;keldergat;20140828000000;2014;79879;455634;188563;365;79879;455634;4.291213195872011;52.08387113605917
Steenbreekvaren;Asplenium trichomanes;1;Gymnasium Hagianum, links van ingang;keldergat;20140828000000;2014;79879;455634;188564;366;79879;455634;4.291213195872011;52.08387113605917
Tongvaren;Asplenium scolopendrium;8;Gymnasium Hagianum, links van ingang;keldergat;20140828000000;2014;79879;455634;188561;367;79879;455634;4.291213195872011;52.08387113605917
Mannetjesvaren;Dryopteris filix-mas;12;Gymnasium Hagianum, rechts van ingang;keldergat;20140828000000;2014;79882;455629;188565;368;79882;455629;4.291258058289943;52.0838266095849
Tongvaren;Asplenium scolopendrium;1;Gymnasium Hagianum, rechts van ingang;keldergat;20140828000000;2014;79882;455629;188566;369;79882;455629;4.291258058289943;52.0838266095849
Gewone eikvaren;Polypodium vulgare;350;Haagse beek, thv Stadhoudersplantsoen 196-202;kademuur;20140811000000;2014;78877;455875;181745;370;78877;455875;4.276543177866456;52.085900068299985
Muurvaren;Asplenium ruta-muraria;15;Haagse beek, thv Stadhoudersplantsoen 196-202;kademuur;20140811000000;2014;78877;455876;181771;371;78877;455876;4.276542954678802;52.085909054959316
Gele Helmbloem;Pseudofumaria lutea;1;Handellaan 37-39;voet lage tuinmuur;20140806000000;2014;76404;453504;181361;372;76404;453504;4.241014143040507;52.064247332169124
Klein Glaskruid;Parietaria judaica;25;Handellaan 37-39;voet lage tuinmuur en bestrating;20140806000000;2014;76403;453505;181360;373;76403;453505;4.24099933234599;52.064256176898205
Klein Glaskruid;Parietaria judaica;5;Hanenburglaan;keermuur en bestrating;20140811000000;2014;78214;455268;181685;374;78214;455268;4.267008181720301;52.08035362321955
Klein Glaskruid;Parietaria judaica;50;Harderwijkstraat 134;gevelvoet en bestrating;20140814000000;2014;79443;453405;182786;375;79443;453405;4.285346703861561;52.063780460803024
Klein Glaskruid;Parietaria judaica;1;Harderwijkstraat 159;lage tuinmuur;20140814000000;2014;79434;453390;182749;376;79434;453390;4.285218798552309;52.06364443259467
Mannetjesvaren;Dryopteris filix-mas;1;Harderwijkstraat 207;lage tuinmuur;20140814000000;2014;79466;453333;182650;377;79466;453333;4.285697982988738;52.063136553743654
Gele Helmbloem;Pseudofumaria lutea;3;Harderwijkstraat 208;lage tuinmuur en trap;20140814000000;2014;79507;453276;182651;378;79507;453276;4.286308378009739;52.062629899314494
Gele Helmbloem;Pseudofumaria lutea;18;Harderwijkstraat 283;lage tuinmuur en terrestrisch;20140814000000;2014;79547;453212;182750;379;79547;453212;4.286905725849752;52.06206019842349
Tongvaren;Asplenium scolopendrium;1;Harderwijkstraat 283;lage tuinmuur;20140814000000;2014;79548;453211;182751;380;79548;453211;4.286920526781317;52.0620513478925
Gele Helmbloem;Pseudofumaria lutea;1;Harderwijkstraat 293;lage tuinmuur;20140814000000;2014;79557;453207;182753;381;79557;453207;4.2870526302938945;52.06201662662521
Mannetjesvaren;Dryopteris filix-mas;27;Harderwijkstraat 293;lage tuinmuur;20140814000000;2014;79557;453207;182752;382;79557;453207;4.2870526302938945;52.06201662662521
Muurvaren;Asplenium ruta-muraria;28;Harmelenstraat 18-22;lage tuinmuur;20140829000000;2014;78413;452819;191554;383;78413;452819;4.270460221789482;52.05837283444824
Steenbreekvaren;Asplenium trichomanes;5;Harmelenstraat 18-22;lage tuinmuur;20140829000000;2014;78413;452819;191553;384;78413;452819;4.270460221789482;52.05837283444824
Tongvaren;Asplenium scolopendrium;32;Harmelenstraat 18-22;lage tuinmuur;20140829000000;2014;78413;452819;191555;385;78413;452819;4.270460221789482;52.05837283444824
Muurvaren;Asplenium ruta-muraria;22;Harmelenstraat 24-28;lage tuinmuur;20140829000000;2014;78416;452816;191556;386;78416;452816;4.270504630600999;52.05834628905225
Steenbreekvaren;Asplenium trichomanes;4;Harmelenstraat 24-28;lage tuinmuur;20140829000000;2014;78416;452816;191557;387;78416;452816;4.270504630600999;52.05834628905225
Tongvaren;Asplenium scolopendrium;36;Harmelenstraat 24-28;lage tuinmuur;20140829000000;2014;78416;452815;191558;388;78416;452815;4.270504854821931;52.05833730236861
Muurvaren;Asplenium ruta-muraria;1;Harmelenstraat 36-40;lage tuinmuur;20140829000000;2014;78426;452798;191586;389;78426;452798;4.270654453114439;52.05818591080262
Tongvaren;Asplenium scolopendrium;1;Harmelenstraat 36-40;lage tuinmuur;20140829000000;2014;78425;452799;191585;390;78425;452799;4.27063965026589;52.05819475928913
Tongvaren;Asplenium scolopendrium;1;Harmelenstraat 66-70;lage tuinmuur;20140829000000;2014;78442;452768;191584;391;78442;452768;4.270894435864343;52.057918521169796
Muurvaren;Asplenium ruta-muraria;1;Harmelenstraat 90-94;lage tuinmuur;20140829000000;2014;78457;452741;191583;392;78457;452741;4.271119164975514;52.05767795294925
Muurvaren;Asplenium ruta-muraria;30;Hart Nibbrigkade 101-111, muurtjes bij ingang;lage tuinmuur;20140821000000;2014;82519;456859;185011;393;82519;456859;4.329463142873883;52.09523183359301
Geelwitte Helmbloem;Pseudofumaria alba;7;Hart Nibbrigkade 113-123;terrestrisch;20140821000000;2014;82507;456873;185009;394;82507;456873;4.329285074244609;52.095356076884144
Muurvaren;Asplenium ruta-muraria;3;Hart Nibbrigkade 113-123, muurtjes bij ingang;lage tuinmuur;20140821000000;2014;82511;456872;185010;395;82511;456872;4.329343650901427;52.09534761398491
Gele Helmbloem;Pseudofumaria lutea;10;Hart Nibbrigkade 15-25;lage tuinmuur;20140821000000;2014;82625;456700;185014;396;82625;456700;4.3310435401983405;52.0938168064245
Muurvaren;Asplenium ruta-muraria;18;Hart Nibbrigkade 15-25;lage tuinmuur;20140821000000;2014;82625;456700;185015;397;82625;456700;4.3310435401983405;52.0938168064245
Muurvaren;Asplenium ruta-muraria;14;Hart Nibbrigkade 27-37, muurtjes bij ingang;lage tuinmuur;20140821000000;2014;82617;456711;185016;398;82617;456711;4.330924480733774;52.093914614909224
Muurvaren;Asplenium ruta-muraria;10;Hart Nibbrigkade 3-13, muurtjes bij ingang;lage tuinmuur;20140821000000;2014;82633;456687;185013;399;82633;456687;4.331163023660736;52.093701024257435
Muurvaren;Asplenium ruta-muraria;8;Hart Nibbrigkade 39-49, muurtjes bij ingang;lage tuinmuur;20140821000000;2014;82610;456722;185017;400;82610;456722;4.3308200113200295;52.094012554052426
Muurvaren;Asplenium ruta-muraria;1;Hart Nibbrigkade 51-61, zijkant;lage tuinmuur;20140821000000;2014;82595;456743;185018;401;82595;456743;4.330596692857743;52.09419931446739
Muurvaren;Asplenium ruta-muraria;19;Hart Nibbrigkade 89-99, muurtjes bij ingang;lage tuinmuur;20140821000000;2014;82528;456846;185012;402;82528;456846;4.329597225154074;52.095116184010145
Mannetjesvaren;Dryopteris filix-mas;4;Hart Nibbrigkade, naast 142;vrijstaande muur;20140821000000;2014;82472;456865;184938;403;82472;456865;4.328776091122824;52.09527959758392
Tongvaren;Asplenium scolopendrium;1;Hart Nibbrigkade, naast 142;vrijstaande muur;20140821000000;2014;82460;456859;185019;404;82460;456859;4.328602276096002;52.09522410440643
Muurvaren;Asplenium ruta-muraria;1;Hartogstraat 5;rooster;20140813000000;2014;81059;455181;182604;405;81059;455181;4.30852424217518;52.0799589812803
IJzervaren;Cyrtomium falcatum;1;Hartogstraat 5 ;rooster;20140813000000;2014;81059;455181;182603;406;81059;455181;4.30852424217518;52.0799589812803
Muurvaren;Asplenium ruta-muraria;35;Hartogstraat, naast 14;hoge tuinmuur;20140828000000;2014;81067;455194;188600;407;81067;455194;4.3086381122877615;52.080076877148976
Gele Helmbloem;Pseudofumaria lutea;5;Hoefbladlaan / Aronskelkweg;gevelvoet;20140806000000;2014;76252;453811;181175;408;76252;453811;4.238727099314762;52.06698463110871
Muurvaren;Asplenium ruta-muraria;116;Hoefbladlaan 11-17;keermuur en trap;20140806000000;2014;76328;453744;181403;409;76328;453744;4.239850724474749;52.06639332797032
Tongvaren;Asplenium scolopendrium;9;Hoefbladlaan 171-175;lage tuinmuur;20140827000000;2014;75942;453815;188630;410;75942;453815;4.234205946634353;52.06697642209143
Muurvaren;Asplenium ruta-muraria;55;Hoefbladlaan 19;lage tuinmuur;20140806000000;2014;76328;453743;181402;411;76328;453743;4.239850954904762;52.066384341375155
Muurvaren;Asplenium ruta-muraria;20;Hoefbladlaan 23-29;keermuur;20140806000000;2014;76314;453772;181401;412;76314;453772;4.239640134397377;52.06664296419743
Muurvaren;Asplenium ruta-muraria;22;Hoefbladlaan 54;lage tuinmuur;20140806000000;2014;76278;453758;181405;413;76278;453758;4.239118436325335;52.066512037159605
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;2;Hoefbladlaan 56;lage tuinmuur;20140806000000;2014;76273;453769;181407;414;76273;453769;4.239042993603441;52.06661017911882
Muurvaren;Asplenium ruta-muraria;28;Hoefbladlaan 56;lage tuinmuur;20140806000000;2014;76274;453767;181406;415;76274;453767;4.239058036056284;52.06659234804962
Muurleeuwenbek;Cymbalaria muralis;25;Hoefbladlaan 60;lage tuinmuur en bestrating;20140806000000;2014;76272;453770;181343;416;76272;453770;4.239028181735403;52.066619023593276
Muurvaren;Asplenium ruta-muraria;27;Hoefbladlaan 60;lage tuinmuur;20140806000000;2014;76268;453777;181408;417;76268;453777;4.238968242377469;52.06668136124976
Muurleeuwenbek;Cymbalaria muralis;10;Hoefbladlaan 62;lage tuinmuur en bestrating;20140806000000;2014;76268;453777;181410;418;76268;453777;4.238968242377469;52.06668136124976
Muurvaren;Asplenium ruta-muraria;14;Hoefbladlaan 62;lage tuinmuur;20140806000000;2014;76267;453780;181409;419;76267;453780;4.238952969246295;52.0667081788995
Muurvaren;Asplenium ruta-muraria;21;Hoefbladlaan 66;lage tuinmuur;20140806000000;2014;76263;453787;181411;420;76263;453787;4.238893029663458;52.06677051651618
Muurvaren;Asplenium ruta-muraria;150;Hoefbladlaan 68;lage tuinmuur;20140806000000;2014;76263;453785;181412;421;76263;453785;4.23889349091313;52.066752543331816
Muurvaren;Asplenium ruta-muraria;15;Hoefbladlaan 70;lage tuinmuur;20140806000000;2014;76263;453786;181413;422;76263;453786;4.238893260288349;52.06676152992401
Gele Helmbloem;Pseudofumaria lutea;15;Hoefbladlaan 74;lage tuinmuur en bestrating;20140806000000;2014;76260;453794;181414;423;76260;453794;4.238847671256272;52.066832996243946
Muurleeuwenbek;Cymbalaria muralis;10;Hoefbladlaan 74;lage tuinmuur en bestrating;20140806000000;2014;76259;453795;181416;424;76259;453795;4.238832859275704;52.066841840693215
Muurvaren;Asplenium ruta-muraria;9;Hoefbladlaan 74;lage tuinmuur;20140806000000;2014;76258;453795;181415;425;76258;453795;4.238818277929771;52.06684169854869
Gele Helmbloem;Pseudofumaria lutea;10;Hoefbladlaan 78;lage tuinmuur en bestrating;20140806000000;2014;76255;453800;181418;426;76255;453800;4.238773380645195;52.06688620506304
Klein Glaskruid;Parietaria judaica;3;Hoefbladlaan 78;voet lage tuinmuur;20140806000000;2014;76262;453811;181173;427;76262;453811;4.238872913240908;52.06698605258682
Muurleeuwenbek;Cymbalaria muralis;15;Hoefbladlaan 78;lage tuinmuur en bestrating;20140806000000;2014;76253;453804;181417;428;76253;453804;4.238743295301736;52.06692186712385
Muurvaren;Asplenium ruta-muraria;84;Hoefbladlaan 9;lage tuinmuur;20140806000000;2014;76332;453737;181404;429;76332;453737;4.23991066221765;52.06633098985716
Klein Glaskruid;Parietaria judaica;25;Hoefbladlaan, lyceum;keermuur;20140806000000;2014;76376;453955;181398;430;76376;453955;4.240502028925484;52.06829631437297
Klein Glaskruid;Parietaria judaica;25;Hoefbladlaan, naast 137-139;lage tuinmuur en bestrating;20140806000000;2014;76063;453869;181399;431;76063;453869;4.235957807583882;52.06747895310877
Gele Helmbloem;Pseudofumaria lutea;5;Hoefbladlaan, naast 78;hoge tuinmuur;20140806000000;2014;76260;453810;181174;432;76260;453810;4.2388439810910565;52.066976781713855
Brede Eikvaren + Gewone Eikvaren;Polypodium vulgare/interjectum;1;Hofvijver onder Torentje;kademuur;20140813000000;2014;81426;455220;182611;433;81426;455220;4.313868864595176;52.08035834830225
Muurvaren;Asplenium ruta-muraria;25;Hofweg, to Brasserie;keldergat;20140813000000;2014;81309;455062;182614;434;81309;455062;4.312196423001899;52.0789228831755
Tongvaren;Asplenium scolopendrium;2;Hofweg, to Brasserie;keldergat;20140813000000;2014;81309;455059;182544;435;81309;455059;4.312197070938261;52.078895922907535
Muurvaren;Asplenium ruta-muraria;1;Hooftskade / Koningstraat;brug;20140820000000;2014;81243;454279;184541;436;81243;454279;4.311403007289518;52.07187746417638
Gele Helmbloem;Pseudofumaria lutea;40;Hoog Buurlostraat 94;terrestrisch, gevelvoet en lage tuinmuur;20140814000000;2014;79306;453837;182772;437;79306;453837;4.2832533972642945;52.06764401584295
