Version;Date_of_report;Date_of_statistics_week_start;Variant_code;Variant_name;ECDC_category;WHO_category;Is_subvariant_of;Sample_size;Variant_cases
4;2023-01-05 13:06:30;2022-02-07;B.1.351;Beta;DEV;;;1763;0
4;2023-01-05 13:06:30;2022-02-07;P.1;Gamma;DEV;;;1763;0
4;2023-01-05 13:06:30;2022-02-07;B.1.1.7;Alpha;DEV;;;1763;0
4;2023-01-05 13:06:30;2022-02-07;B.1.621;Mu;DEV;;;1763;0
4;2023-01-05 13:06:30;2022-02-07;C.37;Lambda;DEV;;;1763;0
4;2023-01-05 13:06:30;2022-02-07;BA.2+S:L452X;Omicron;DEV;;BA.2;1763;2
4;2023-01-05 13:06:30;2022-02-07;XAK;Omicron;DEV;;;1763;0
4;2023-01-05 13:06:30;2022-02-14;B.1.1.529;Omicron;;VOC;;1791;1790
4;2023-01-05 13:06:30;2022-02-14;BA.2;Omicron;VOC;;B.1.1.529;1791;662
4;2023-01-05 13:06:30;2022-02-14;BA.4;Omicron;VOC;VUM;B.1.1.529;1791;0
4;2023-01-05 13:06:30;2022-02-14;BA.5;Omicron;VOC;VUM;B.1.1.529;1791;0
4;2023-01-05 13:06:30;2022-02-14;BA.2.75;Omicron;VOI;VUM;BA.2;1791;0
4;2023-01-05 13:06:30;2022-02-14;BQ.1;Omicron;VOI;VUM;BA.5;1791;0
4;2023-01-05 13:06:30;2022-02-14;XBB;Omicron;VOI;VUM;;1791;0
4;2023-01-05 13:06:30;2022-02-14;BA.2.3.20;Omicron;VUM;VUM;BA.2;1791;0
4;2023-01-05 13:06:30;2022-02-14;BF.7;Omicron;VUM;VUM;BA.5;1791;0
4;2023-01-05 13:06:30;2022-02-14;XBC;Omicron;VUM;;;1791;0
4;2023-01-05 13:06:30;2022-02-14;BQ.1.1;Omicron;;VUM;BQ.1;1791;0
4;2023-01-05 13:06:30;2022-02-14;BA.4.6;Omicron;;VUM;BA.4;1791;0
4;2023-01-05 13:06:30;2022-02-14;BA.3;Omicron;DEV;;B.1.1.529;1791;0
4;2023-01-05 13:06:30;2022-02-14;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1791;0
4;2023-01-05 13:06:30;2022-02-14;BA.1;Omicron;DEV;;B.1.1.529;1791;1128
4;2023-01-05 13:06:30;2022-02-14;B.1.617.2;Delta;DEV;;;1791;1
4;2023-01-05 13:06:30;2022-02-14;B.1.351;Beta;DEV;;;1791;0
4;2023-01-05 13:06:30;2022-02-14;P.1;Gamma;DEV;;;1791;0
4;2023-01-05 13:06:30;2022-02-14;B.1.1.7;Alpha;DEV;;;1791;0
4;2023-01-05 13:06:30;2022-02-14;B.1.621;Mu;DEV;;;1791;0
4;2023-01-05 13:06:30;2022-02-14;C.37;Lambda;DEV;;;1791;0
4;2023-01-05 13:06:30;2022-02-14;BA.2+S:L452X;Omicron;DEV;;BA.2;1791;1
4;2023-01-05 13:06:30;2022-02-14;XAK;Omicron;DEV;;;1791;0
4;2023-01-05 13:06:30;2022-02-21;B.1.1.529;Omicron;;VOC;;1686;1685
4;2023-01-05 13:06:30;2022-02-21;BA.2;Omicron;VOC;;B.1.1.529;1686;887
4;2023-01-05 13:06:30;2022-02-21;BA.4;Omicron;VOC;VUM;B.1.1.529;1686;0
4;2023-01-05 13:06:30;2022-02-21;BA.5;Omicron;VOC;VUM;B.1.1.529;1686;1
4;2023-01-05 13:06:30;2022-02-21;BA.2.75;Omicron;VOI;VUM;BA.2;1686;0
4;2023-01-05 13:06:30;2022-02-21;BQ.1;Omicron;VOI;VUM;BA.5;1686;0
4;2023-01-05 13:06:30;2022-02-21;XBB;Omicron;VOI;VUM;;1686;0
4;2023-01-05 13:06:30;2022-02-21;BA.2.3.20;Omicron;VUM;VUM;BA.2;1686;0
4;2023-01-05 13:06:30;2022-02-21;BF.7;Omicron;VUM;VUM;BA.5;1686;0
4;2023-01-05 13:06:30;2022-02-21;XBC;Omicron;VUM;;;1686;0
4;2023-01-05 13:06:30;2022-02-21;BQ.1.1;Omicron;;VUM;BQ.1;1686;0
4;2023-01-05 13:06:30;2022-02-21;BA.4.6;Omicron;;VUM;BA.4;1686;0
4;2023-01-05 13:06:30;2022-02-21;BA.3;Omicron;DEV;;B.1.1.529;1686;2
4;2023-01-05 13:06:30;2022-02-21;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1686;0
4;2023-01-05 13:06:30;2022-02-21;BA.1;Omicron;DEV;;B.1.1.529;1686;795
4;2023-01-05 13:06:30;2022-02-21;B.1.617.2;Delta;DEV;;;1686;0
4;2023-01-05 13:06:30;2022-02-21;B.1.351;Beta;DEV;;;1686;0
4;2023-01-05 13:06:30;2022-02-21;P.1;Gamma;DEV;;;1686;0
4;2023-01-05 13:06:30;2022-02-21;B.1.1.7;Alpha;DEV;;;1686;0
4;2023-01-05 13:06:30;2022-02-21;B.1.621;Mu;DEV;;;1686;0
4;2023-01-05 13:06:30;2022-02-21;C.37;Lambda;DEV;;;1686;0
4;2023-01-05 13:06:30;2022-02-21;BA.2+S:L452X;Omicron;DEV;;BA.2;1686;1
4;2023-01-05 13:06:30;2022-02-21;XAK;Omicron;DEV;;;1686;0
4;2023-01-05 13:06:30;2022-02-28;B.1.1.529;Omicron;;VOC;;1758;1757
4;2023-01-05 13:06:30;2022-02-28;BA.2;Omicron;VOC;;B.1.1.529;1758;1245
4;2023-01-05 13:06:30;2022-02-28;BA.4;Omicron;VOC;VUM;B.1.1.529;1758;0
4;2023-01-05 13:06:30;2022-02-28;BA.5;Omicron;VOC;VUM;B.1.1.529;1758;0
4;2023-01-05 13:06:30;2022-02-28;BA.2.75;Omicron;VOI;VUM;BA.2;1758;0
4;2023-01-05 13:06:30;2022-02-28;BQ.1;Omicron;VOI;VUM;BA.5;1758;0
4;2023-01-05 13:06:30;2022-02-28;XBB;Omicron;VOI;VUM;;1758;0
4;2023-01-05 13:06:30;2022-02-28;BA.2.3.20;Omicron;VUM;VUM;BA.2;1758;0
4;2023-01-05 13:06:30;2022-02-28;BF.7;Omicron;VUM;VUM;BA.5;1758;0
4;2023-01-05 13:06:30;2022-02-28;XBC;Omicron;VUM;;;1758;0
4;2023-01-05 13:06:30;2022-02-28;BQ.1.1;Omicron;;VUM;BQ.1;1758;0
4;2023-01-05 13:06:30;2022-02-28;BA.4.6;Omicron;;VUM;BA.4;1758;0
4;2023-01-05 13:06:30;2022-02-28;BA.3;Omicron;DEV;;B.1.1.529;1758;0
4;2023-01-05 13:06:30;2022-02-28;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1758;0
4;2023-01-05 13:06:30;2022-02-28;BA.1;Omicron;DEV;;B.1.1.529;1758;511
4;2023-01-05 13:06:30;2022-02-28;B.1.617.2;Delta;DEV;;;1758;0
4;2023-01-05 13:06:30;2022-02-28;B.1.351;Beta;DEV;;;1758;0
4;2023-01-05 13:06:30;2022-02-28;P.1;Gamma;DEV;;;1758;0
4;2023-01-05 13:06:30;2022-02-28;B.1.1.7;Alpha;DEV;;;1758;0
4;2023-01-05 13:06:30;2022-02-28;B.1.621;Mu;DEV;;;1758;0
4;2023-01-05 13:06:30;2022-02-28;C.37;Lambda;DEV;;;1758;0
4;2023-01-05 13:06:30;2022-02-28;BA.2+S:L452X;Omicron;DEV;;BA.2;1758;2
4;2023-01-05 13:06:30;2022-02-28;XAK;Omicron;DEV;;;1758;0
4;2023-01-05 13:06:30;2022-03-07;B.1.1.529;Omicron;;VOC;;1833;1831
4;2023-01-05 13:06:30;2022-03-07;BA.2;Omicron;VOC;;B.1.1.529;1833;1460
4;2023-01-05 13:06:30;2022-03-07;BA.4;Omicron;VOC;VUM;B.1.1.529;1833;0
4;2023-01-05 13:06:30;2022-03-07;BA.5;Omicron;VOC;VUM;B.1.1.529;1833;0
4;2023-01-05 13:06:30;2022-03-07;BA.2.75;Omicron;VOI;VUM;BA.2;1833;0
4;2023-01-05 13:06:30;2022-03-07;BQ.1;Omicron;VOI;VUM;BA.5;1833;0
4;2023-01-05 13:06:30;2022-03-07;XBB;Omicron;VOI;VUM;;1833;0
4;2023-01-05 13:06:30;2022-03-07;BA.2.3.20;Omicron;VUM;VUM;BA.2;1833;0
4;2023-01-05 13:06:30;2022-03-07;BF.7;Omicron;VUM;VUM;BA.5;1833;0
4;2023-01-05 13:06:30;2022-03-07;XBC;Omicron;VUM;;;1833;0
4;2023-01-05 13:06:30;2022-03-07;BQ.1.1;Omicron;;VUM;BQ.1;1833;0
4;2023-01-05 13:06:30;2022-03-07;BA.4.6;Omicron;;VUM;BA.4;1833;0
4;2023-01-05 13:06:30;2022-03-07;BA.3;Omicron;DEV;;B.1.1.529;1833;0
4;2023-01-05 13:06:30;2022-03-07;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1833;0
4;2023-01-05 13:06:30;2022-03-07;BA.1;Omicron;DEV;;B.1.1.529;1833;370
4;2023-01-05 13:06:30;2022-03-07;B.1.617.2;Delta;DEV;;;1833;0
4;2023-01-05 13:06:30;2022-03-07;B.1.351;Beta;DEV;;;1833;0
4;2023-01-05 13:06:30;2022-03-07;P.1;Gamma;DEV;;;1833;0
4;2023-01-05 13:06:30;2022-03-07;B.1.1.7;Alpha;DEV;;;1833;0
4;2023-01-05 13:06:30;2022-03-07;B.1.621;Mu;DEV;;;1833;0
4;2023-01-05 13:06:30;2022-03-07;C.37;Lambda;DEV;;;1833;0
4;2023-01-05 13:06:30;2022-03-07;BA.2+S:L452X;Omicron;DEV;;BA.2;1833;7
4;2023-01-05 13:06:30;2022-03-07;XAK;Omicron;DEV;;;1833;0
4;2023-01-05 13:06:30;2022-03-14;B.1.1.529;Omicron;;VOC;;1690;1688
4;2023-01-05 13:06:30;2022-03-14;BA.2;Omicron;VOC;;B.1.1.529;1690;1497
4;2023-01-05 13:06:30;2022-03-14;BA.4;Omicron;VOC;VUM;B.1.1.529;1690;0
4;2023-01-05 13:06:30;2022-03-14;BA.5;Omicron;VOC;VUM;B.1.1.529;1690;0
4;2023-01-05 13:06:30;2022-03-14;BA.2.75;Omicron;VOI;VUM;BA.2;1690;0
4;2023-01-05 13:06:30;2022-03-14;BQ.1;Omicron;VOI;VUM;BA.5;1690;0
4;2023-01-05 13:06:30;2022-03-14;XBB;Omicron;VOI;VUM;;1690;0
4;2023-01-05 13:06:30;2022-03-14;BA.2.3.20;Omicron;VUM;VUM;BA.2;1690;0
4;2023-01-05 13:06:30;2022-03-14;BF.7;Omicron;VUM;VUM;BA.5;1690;0
4;2023-01-05 13:06:30;2022-03-14;XBC;Omicron;VUM;;;1690;0
4;2023-01-05 13:06:30;2022-03-14;BQ.1.1;Omicron;;VUM;BQ.1;1690;0
4;2023-01-05 13:06:30;2022-03-14;BA.4.6;Omicron;;VUM;BA.4;1690;0
4;2023-01-05 13:06:30;2022-03-14;BA.3;Omicron;DEV;;B.1.1.529;1690;0
4;2023-01-05 13:06:30;2022-03-14;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1690;0
4;2023-01-05 13:06:30;2022-03-14;BA.1;Omicron;DEV;;B.1.1.529;1690;191
4;2023-01-05 13:06:30;2022-03-14;B.1.617.2;Delta;DEV;;;1690;0
4;2023-01-05 13:06:30;2022-03-14;B.1.351;Beta;DEV;;;1690;0
4;2023-01-05 13:06:30;2022-03-14;P.1;Gamma;DEV;;;1690;0
4;2023-01-05 13:06:30;2022-03-14;B.1.1.7;Alpha;DEV;;;1690;0
4;2023-01-05 13:06:30;2022-03-14;B.1.621;Mu;DEV;;;1690;0
4;2023-01-05 13:06:30;2022-03-14;C.37;Lambda;DEV;;;1690;0
4;2023-01-05 13:06:30;2022-03-14;BA.2+S:L452X;Omicron;DEV;;BA.2;1690;11
4;2023-01-05 13:06:30;2022-03-14;XAK;Omicron;DEV;;;1690;0
4;2023-01-05 13:06:30;2022-03-21;B.1.1.529;Omicron;;VOC;;1797;1793
4;2023-01-05 13:06:30;2022-03-21;BA.2;Omicron;VOC;;B.1.1.529;1797;1658
4;2023-01-05 13:06:30;2022-03-21;BA.4;Omicron;VOC;VUM;B.1.1.529;1797;0
4;2023-01-05 13:06:30;2022-03-21;BA.5;Omicron;VOC;VUM;B.1.1.529;1797;0
4;2023-01-05 13:06:30;2022-03-21;BA.2.75;Omicron;VOI;VUM;BA.2;1797;0
4;2023-01-05 13:06:30;2022-03-21;BQ.1;Omicron;VOI;VUM;BA.5;1797;0
4;2023-01-05 13:06:30;2022-03-21;XBB;Omicron;VOI;VUM;;1797;0
4;2023-01-05 13:06:30;2022-03-21;BA.2.3.20;Omicron;VUM;VUM;BA.2;1797;0
4;2023-01-05 13:06:30;2022-03-21;BF.7;Omicron;VUM;VUM;BA.5;1797;0
4;2023-01-05 13:06:30;2022-03-21;XBC;Omicron;VUM;;;1797;0
4;2023-01-05 13:06:30;2022-03-21;BQ.1.1;Omicron;;VUM;BQ.1;1797;0
4;2023-01-05 13:06:30;2022-03-21;BA.4.6;Omicron;;VUM;BA.4;1797;0
4;2023-01-05 13:06:30;2022-03-21;BA.3;Omicron;DEV;;B.1.1.529;1797;0
4;2023-01-05 13:06:30;2022-03-21;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1797;0
4;2023-01-05 13:06:30;2022-03-21;BA.1;Omicron;DEV;;B.1.1.529;1797;135
4;2023-01-05 13:06:30;2022-03-21;B.1.617.2;Delta;DEV;;;1797;0
4;2023-01-05 13:06:30;2022-03-21;B.1.351;Beta;DEV;;;1797;0
4;2023-01-05 13:06:30;2022-03-21;P.1;Gamma;DEV;;;1797;0
4;2023-01-05 13:06:30;2022-03-21;B.1.1.7;Alpha;DEV;;;1797;0
4;2023-01-05 13:06:30;2022-03-21;B.1.621;Mu;DEV;;;1797;0
4;2023-01-05 13:06:30;2022-03-21;C.37;Lambda;DEV;;;1797;0
4;2023-01-05 13:06:30;2022-03-21;BA.2+S:L452X;Omicron;DEV;;BA.2;1797;15
4;2023-01-05 13:06:30;2022-03-21;XAK;Omicron;DEV;;;1797;0
4;2023-01-05 13:06:30;2022-03-28;B.1.1.529;Omicron;;VOC;;1604;1603
4;2023-01-05 13:06:30;2022-03-28;BA.2;Omicron;VOC;;B.1.1.529;1604;1522
4;2023-01-05 13:06:30;2022-03-28;BA.4;Omicron;VOC;VUM;B.1.1.529;1604;0
4;2023-01-05 13:06:30;2022-03-28;BA.5;Omicron;VOC;VUM;B.1.1.529;1604;0
4;2023-01-05 13:06:30;2022-03-28;BA.2.75;Omicron;VOI;VUM;BA.2;1604;0
4;2023-01-05 13:06:30;2022-03-28;BQ.1;Omicron;VOI;VUM;BA.5;1604;0
4;2023-01-05 13:06:30;2022-03-28;XBB;Omicron;VOI;VUM;;1604;0
4;2023-01-05 13:06:30;2022-03-28;BA.2.3.20;Omicron;VUM;VUM;BA.2;1604;0
4;2023-01-05 13:06:30;2022-03-28;BF.7;Omicron;VUM;VUM;BA.5;1604;0
4;2023-01-05 13:06:30;2022-03-28;XBC;Omicron;VUM;;;1604;0
4;2023-01-05 13:06:30;2022-03-28;BQ.1.1;Omicron;;VUM;BQ.1;1604;0
4;2023-01-05 13:06:30;2022-03-28;BA.4.6;Omicron;;VUM;BA.4;1604;0
4;2023-01-05 13:06:30;2022-03-28;BA.3;Omicron;DEV;;B.1.1.529;1604;0
4;2023-01-05 13:06:30;2022-03-28;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1604;0
4;2023-01-05 13:06:30;2022-03-28;BA.1;Omicron;DEV;;B.1.1.529;1604;81
4;2023-01-05 13:06:30;2022-03-28;B.1.617.2;Delta;DEV;;;1604;0
4;2023-01-05 13:06:30;2022-03-28;B.1.351;Beta;DEV;;;1604;0
4;2023-01-05 13:06:30;2022-03-28;P.1;Gamma;DEV;;;1604;0
4;2023-01-05 13:06:30;2022-03-28;B.1.1.7;Alpha;DEV;;;1604;0
4;2023-01-05 13:06:30;2022-03-28;B.1.621;Mu;DEV;;;1604;0
4;2023-01-05 13:06:30;2022-03-28;C.37;Lambda;DEV;;;1604;0
4;2023-01-05 13:06:30;2022-03-28;BA.2+S:L452X;Omicron;DEV;;BA.2;1604;16
4;2023-01-05 13:06:30;2022-03-28;XAK;Omicron;DEV;;;1604;0
4;2023-01-05 13:06:30;2022-04-04;B.1.1.529;Omicron;;VOC;;1586;1584
4;2023-01-05 13:06:30;2022-04-04;BA.2;Omicron;VOC;;B.1.1.529;1586;1542
4;2023-01-05 13:06:30;2022-04-04;BA.4;Omicron;VOC;VUM;B.1.1.529;1586;1
4;2023-01-05 13:06:30;2022-04-04;BA.5;Omicron;VOC;VUM;B.1.1.529;1586;1
4;2023-01-05 13:06:30;2022-04-04;BA.2.75;Omicron;VOI;VUM;BA.2;1586;0
4;2023-01-05 13:06:30;2022-04-04;BQ.1;Omicron;VOI;VUM;BA.5;1586;0
4;2023-01-05 13:06:30;2022-04-04;XBB;Omicron;VOI;VUM;;1586;0
4;2023-01-05 13:06:30;2022-04-04;BA.2.3.20;Omicron;VUM;VUM;BA.2;1586;0
4;2023-01-05 13:06:30;2022-04-04;BF.7;Omicron;VUM;VUM;BA.5;1586;0
4;2023-01-05 13:06:30;2022-04-04;XBC;Omicron;VUM;;;1586;0
4;2023-01-05 13:06:30;2022-04-04;BQ.1.1;Omicron;;VUM;BQ.1;1586;0
4;2023-01-05 13:06:30;2022-04-04;BA.4.6;Omicron;;VUM;BA.4;1586;0
4;2023-01-05 13:06:30;2022-04-04;BA.3;Omicron;DEV;;B.1.1.529;1586;0
4;2023-01-05 13:06:30;2022-04-04;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1586;2
4;2023-01-05 13:06:30;2022-04-04;BA.1;Omicron;DEV;;B.1.1.529;1586;40
4;2023-01-05 13:06:30;2022-04-04;B.1.617.2;Delta;DEV;;;1586;0
4;2023-01-05 13:06:30;2022-04-04;B.1.351;Beta;DEV;;;1586;0
4;2023-01-05 13:06:30;2022-04-04;P.1;Gamma;DEV;;;1586;0
4;2023-01-05 13:06:30;2022-04-04;B.1.1.7;Alpha;DEV;;;1586;0
4;2023-01-05 13:06:30;2022-04-04;B.1.621;Mu;DEV;;;1586;0
4;2023-01-05 13:06:30;2022-04-04;C.37;Lambda;DEV;;;1586;0
4;2023-01-05 13:06:30;2022-04-04;BA.2+S:L452X;Omicron;DEV;;BA.2;1586;22
4;2023-01-05 13:06:30;2022-04-04;XAK;Omicron;DEV;;;1586;0
4;2023-01-05 13:06:30;2022-04-11;B.1.1.529;Omicron;;VOC;;1442;1439
4;2023-01-05 13:06:30;2022-04-11;BA.2;Omicron;VOC;;B.1.1.529;1442;1414
4;2023-01-05 13:06:30;2022-04-11;BA.4;Omicron;VOC;VUM;B.1.1.529;1442;1
4;2023-01-05 13:06:30;2022-04-11;BA.5;Omicron;VOC;VUM;B.1.1.529;1442;0
4;2023-01-05 13:06:30;2022-04-11;BA.2.75;Omicron;VOI;VUM;BA.2;1442;0
4;2023-01-05 13:06:30;2022-04-11;BQ.1;Omicron;VOI;VUM;BA.5;1442;0
4;2023-01-05 13:06:30;2022-04-11;XBB;Omicron;VOI;VUM;;1442;0
4;2023-01-05 13:06:30;2022-04-11;BA.2.3.20;Omicron;VUM;VUM;BA.2;1442;0
4;2023-01-05 13:06:30;2022-04-11;BF.7;Omicron;VUM;VUM;BA.5;1442;0
4;2023-01-05 13:06:30;2022-04-11;XBC;Omicron;VUM;;;1442;0
4;2023-01-05 13:06:30;2022-04-11;BQ.1.1;Omicron;;VUM;BQ.1;1442;0
4;2023-01-05 13:06:30;2022-04-11;BA.4.6;Omicron;;VUM;BA.4;1442;0
4;2023-01-05 13:06:30;2022-04-11;BA.3;Omicron;DEV;;B.1.1.529;1442;0
4;2023-01-05 13:06:30;2022-04-11;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1442;0
4;2023-01-05 13:06:30;2022-04-11;BA.1;Omicron;DEV;;B.1.1.529;1442;24
4;2023-01-05 13:06:30;2022-04-11;B.1.617.2;Delta;DEV;;;1442;1
4;2023-01-05 13:06:30;2022-04-11;B.1.351;Beta;DEV;;;1442;0
4;2023-01-05 13:06:30;2022-04-11;P.1;Gamma;DEV;;;1442;0
4;2023-01-05 13:06:30;2022-04-11;B.1.1.7;Alpha;DEV;;;1442;0
4;2023-01-05 13:06:30;2022-04-11;B.1.621;Mu;DEV;;;1442;0
4;2023-01-05 13:06:30;2022-04-11;C.37;Lambda;DEV;;;1442;0
4;2023-01-05 13:06:30;2022-04-11;BA.2+S:L452X;Omicron;DEV;;BA.2;1442;10
4;2023-01-05 13:06:30;2022-04-11;XAK;Omicron;DEV;;;1442;0
4;2023-01-05 13:06:30;2022-04-18;B.1.1.529;Omicron;;VOC;;1247;1240
4;2023-01-05 13:06:30;2022-04-18;BA.2;Omicron;VOC;;B.1.1.529;1247;1214
4;2023-01-05 13:06:30;2022-04-18;BA.4;Omicron;VOC;VUM;B.1.1.529;1247;3
4;2023-01-05 13:06:30;2022-04-18;BA.5;Omicron;VOC;VUM;B.1.1.529;1247;3
4;2023-01-05 13:06:30;2022-04-18;BA.2.75;Omicron;VOI;VUM;BA.2;1247;0
4;2023-01-05 13:06:30;2022-04-18;BQ.1;Omicron;VOI;VUM;BA.5;1247;0
4;2023-01-05 13:06:30;2022-04-18;XBB;Omicron;VOI;VUM;;1247;0
4;2023-01-05 13:06:30;2022-04-18;BA.2.3.20;Omicron;VUM;VUM;BA.2;1247;0
4;2023-01-05 13:06:30;2022-04-18;BF.7;Omicron;VUM;VUM;BA.5;1247;0
4;2023-01-05 13:06:30;2022-04-18;XBC;Omicron;VUM;;;1247;0
4;2023-01-05 13:06:30;2022-04-18;BQ.1.1;Omicron;;VUM;BQ.1;1247;0
4;2023-01-05 13:06:30;2022-04-18;BA.4.6;Omicron;;VUM;BA.4;1247;0
4;2023-01-05 13:06:30;2022-04-18;BA.3;Omicron;DEV;;B.1.1.529;1247;1
4;2023-01-05 13:06:30;2022-04-18;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1247;1
4;2023-01-05 13:06:30;2022-04-18;BA.1;Omicron;DEV;;B.1.1.529;1247;19
4;2023-01-05 13:06:30;2022-04-18;B.1.617.2;Delta;DEV;;;1247;0
4;2023-01-05 13:06:30;2022-04-18;B.1.351;Beta;DEV;;;1247;0
4;2023-01-05 13:06:30;2022-04-18;P.1;Gamma;DEV;;;1247;0
4;2023-01-05 13:06:30;2022-04-18;B.1.1.7;Alpha;DEV;;;1247;0
4;2023-01-05 13:06:30;2022-04-18;B.1.621;Mu;DEV;;;1247;0
4;2023-01-05 13:06:30;2022-04-18;C.37;Lambda;DEV;;;1247;0
4;2023-01-05 13:06:30;2022-04-18;BA.2+S:L452X;Omicron;DEV;;BA.2;1247;18
4;2023-01-05 13:06:30;2022-04-18;XAK;Omicron;DEV;;;1247;0
4;2023-01-05 13:06:30;2022-04-25;B.1.1.529;Omicron;;VOC;;1217;1216
4;2023-01-05 13:06:30;2022-04-25;BA.2;Omicron;VOC;;B.1.1.529;1217;1200
4;2023-01-05 13:06:30;2022-04-25;BA.4;Omicron;VOC;VUM;B.1.1.529;1217;6
4;2023-01-05 13:06:30;2022-04-25;BA.5;Omicron;VOC;VUM;B.1.1.529;1217;2
4;2023-01-05 13:06:30;2022-04-25;BA.2.75;Omicron;VOI;VUM;BA.2;1217;0
4;2023-01-05 13:06:30;2022-04-25;BQ.1;Omicron;VOI;VUM;BA.5;1217;0
4;2023-01-05 13:06:30;2022-04-25;XBB;Omicron;VOI;VUM;;1217;0
4;2023-01-05 13:06:30;2022-04-25;BA.2.3.20;Omicron;VUM;VUM;BA.2;1217;0
4;2023-01-05 13:06:30;2022-04-25;BF.7;Omicron;VUM;VUM;BA.5;1217;0
4;2023-01-05 13:06:30;2022-04-25;XBC;Omicron;VUM;;;1217;0
4;2023-01-05 13:06:30;2022-04-25;BQ.1.1;Omicron;;VUM;BQ.1;1217;0
4;2023-01-05 13:06:30;2022-04-25;BA.4.6;Omicron;;VUM;BA.4;1217;0
4;2023-01-05 13:06:30;2022-04-25;BA.3;Omicron;DEV;;B.1.1.529;1217;0
4;2023-01-05 13:06:30;2022-04-25;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1217;10
4;2023-01-05 13:06:30;2022-04-25;BA.1;Omicron;DEV;;B.1.1.529;1217;8
4;2023-01-05 13:06:30;2022-04-25;B.1.617.2;Delta;DEV;;;1217;0
4;2023-01-05 13:06:30;2022-04-25;B.1.351;Beta;DEV;;;1217;0
4;2023-01-05 13:06:30;2022-04-25;P.1;Gamma;DEV;;;1217;0
4;2023-01-05 13:06:30;2022-04-25;B.1.1.7;Alpha;DEV;;;1217;0
4;2023-01-05 13:06:30;2022-04-25;B.1.621;Mu;DEV;;;1217;0
4;2023-01-05 13:06:30;2022-04-25;C.37;Lambda;DEV;;;1217;0
4;2023-01-05 13:06:30;2022-04-25;BA.2+S:L452X;Omicron;DEV;;BA.2;1217;27
4;2023-01-05 13:06:30;2022-04-25;XAK;Omicron;DEV;;;1217;0
4;2023-01-05 13:06:30;2022-05-02;B.1.1.529;Omicron;;VOC;;1027;1026
4;2023-01-05 13:06:30;2022-05-02;BA.2;Omicron;VOC;;B.1.1.529;1027;994
4;2023-01-05 13:06:30;2022-05-02;BA.4;Omicron;VOC;VUM;B.1.1.529;1027;19
4;2023-01-05 13:06:30;2022-05-02;BA.5;Omicron;VOC;VUM;B.1.1.529;1027;8
4;2023-01-05 13:06:30;2022-05-02;BA.2.75;Omicron;VOI;VUM;BA.2;1027;0
4;2023-01-05 13:06:30;2022-05-02;BQ.1;Omicron;VOI;VUM;BA.5;1027;0
4;2023-01-05 13:06:30;2022-05-02;XBB;Omicron;VOI;VUM;;1027;0
4;2023-01-05 13:06:30;2022-05-02;BA.2.3.20;Omicron;VUM;VUM;BA.2;1027;0
4;2023-01-05 13:06:30;2022-05-02;BF.7;Omicron;VUM;VUM;BA.5;1027;0
4;2023-01-05 13:06:30;2022-05-02;XBC;Omicron;VUM;;;1027;0
4;2023-01-05 13:06:30;2022-05-02;BQ.1.1;Omicron;;VUM;BQ.1;1027;0
4;2023-01-05 13:06:30;2022-05-02;BA.4.6;Omicron;;VUM;BA.4;1027;0
4;2023-01-05 13:06:30;2022-05-02;BA.3;Omicron;DEV;;B.1.1.529;1027;0
4;2023-01-05 13:06:30;2022-05-02;BA.2.12.1;Omicron;DEV;VUM;BA.2+S:L452X;1027;17
4;2023-01-05 13:06:30;2022-05-02;BA.1;Omicron;DEV;;B.1.1.529;1027;5
4;2023-01-05 13:06:30;2022-05-02;B.1.617.2;Delta;DEV;;;1027;0
4;2023-01-05 13:06:30;2022-05-02;B.1.351;Beta;DEV;;;1027;0
4;2023-01-05 13:06:30;2022-05-02;P.1;Gamma;DEV;;;1027;0
4;2023-01-05 13:06:30;2022-05-02;B.1.1.7;Alpha;DEV;;;1027;0
4;2023-01-05 13:06:30;2022-05-02;B.1.621;Mu;DEV;;;1027;0
4;2023-01-05 13:06:30;2022-05-02;C.37;Lambda;DEV;;;1027;0
4;2023-01-05 13:06:30;2022-05-02;BA.2+S:L452X;Omicron;DEV;;BA.2;1027;38
4;2023-01-05 13:06:30;2022-05-02;XAK;Omicron;DEV;;;1027;0
4;2023-01-05 13:06:30;2022-05-09;B.1.1.529;Omicron;;VOC;;1009;1005
4;2023-01-05 13:06:30;2022-05-09;BA.2;Omicron;VOC;;B.1.1.529;1009;944
4;2023-01-05 13:06:30;2022-05-09;BA.4;Omicron;VOC;VUM;B.1.1.529;1009;29
4;2023-01-05 13:06:30;2022-05-09;BA.5;Omicron;VOC;VUM;B.1.1.529;1009;29
