objectid;id;stadsdeel;buurt;straat;locatie;element;omschrijving_element;lengte;breedte;hoogte;valhoogte;bodemmateriaal;mat_aluminium;mat_beton_steen;mat_hout;mat_kunststof;mat_metaal;vrije_ruimte;geo_shape;geo_point_2d
3369;939.0;Woensel noord 1;Kerkdorp Acht;Emilie Wertheimlaan;Emilie Wertheimlaan;Combinatietoestel;Vivacity;680.0;500.0;373.0;243.0;Grindzand;False;False;True;True;True;960x840;"{""coordinates"": [5.432853935870128, 51.47568397841454], ""type"": ""Point""}";51.47568397841454, 5.432853935870128
3375;1451.0;Woensel noord 2;Heesterakker;Baristraat;Baristraat;Klimtoestel;AVI-D 1 Klimboog;150.0;110.0;150.0;110.0;Grindzand;True;False;False;False;False;450x410;"{""coordinates"": [5.502214625373756, 51.485227784680795], ""type"": ""Point""}";51.485227784680795, 5.502214625373756
3382;1779.0;Park Meerland;Meerrijk;Zandstrand;Zandstrand 1;Klimtoestel;Mini draadcircus;700.0;700.0;400.0;120.0;Grindzand;False;False;False;True;True;1000x1000;"{""coordinates"": [5.407157307543484, 51.44444787968237], ""type"": ""Point""}";51.44444787968237, 5.407157307543484
3384;1785.0;Strijp 2;Waterrijk;Waterwereld;Waterwereld 34 t/m 48;Schommel;Schommel Duo laag;410.0;180.0;255.0;140.0;Grindzand;False;False;True;True;True;778x302;"{""coordinates"": [5.401215958485593, 51.437224947933146], ""type"": ""Point""}";51.437224947933146, 5.401215958485593
3385;1787.0;Strijp 2;Waterrijk;Waterstad;Waterstad 2;Wip;Wip-Wap;320.0;33.0;112.0;100.0;Grindzand;False;False;True;True;True;520x233;"{""coordinates"": [5.396371281926029, 51.44038149978744], ""type"": ""Point""}";51.44038149978744, 5.396371281926029
3388;3462.0;Woensel zuid;Limbeek-Noord;Anthony van Leeuwenhoeklaan;Speeltuin Philipsdorp;Kabelbaan;Dubbele kabelbaan;;;;118.0;Gras;;;True;True;True;;"{""coordinates"": [5.463539228420864, 51.44617665317002], ""type"": ""Point""}";51.44617665317002, 5.463539228420864
3389;1047.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Limousinlaan;Limousinlaan;Tafeltennistafel;Met metalen netje;276.0;158.0;92.0;;Betontegels;False;True;False;False;True;;"{""coordinates"": [5.45005395400583, 51.485971525535284], ""type"": ""Point""}";51.485971525535284, 5.45005395400583
3390;1050.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bordeauxlaan;Bordeauxlaan 2;Hobbelelement op veer;Draak;75.0;37.0;88.0;42.0;Grindzand;False;False;True;True;True;350x237;"{""coordinates"": [5.447718932110559, 51.47944215286612], ""type"": ""Point""}";51.47944215286612, 5.447718932110559
3391;1052.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Armagnaclaan;Armagnaclaan;Combinatietoestel;Activiteitentoren;650.0;525.0;380.0;200.0;Grindzand;False;False;True;True;True;1000x820;"{""coordinates"": [5.437173777914777, 51.48129339852724], ""type"": ""Point""}";51.48129339852724, 5.437173777914777
3396;1058.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Armagnaclaan;Armagnaclaan;Tafeltennistafel;Met metalen netje;275.0;153.0;92.0;;Betontegels;False;True;False;False;True;;"{""coordinates"": [5.436592321907949, 51.481772688137845], ""type"": ""Point""}";51.481772688137845, 5.436592321907949
3403;1286.0;Woensel noord 2;Blixembosch-Oost;Roodkapje;Roodkapje;Doel;Portaaldoel;320.0;6.0;220.0;;Grindzand;False;False;True;True;True;;"{""coordinates"": [5.4808566823707725, 51.488493653194475], ""type"": ""Point""}";51.488493653194475, 5.4808566823707725
3405;1304.0;Woensel noord 2;Blixembosch-Oost;George Orwellaan;George Orwellaan;Doel;Kooidoel staalmat 50x200;300.0;130.0;210.0;;Asfalt;False;False;False;False;True;;"{""coordinates"": [5.4689515671080375, 51.48749189025931], ""type"": ""Point""}";51.48749189025931, 5.4689515671080375
3406;1305.0;Woensel noord 2;Blixembosch-Oost;Agatha Christielaan;Agatha Christielaan;Speelhuisje;Bungalow;175.0;130.0;200.0;55.0;Gras;False;False;True;True;True;475x430;"{""coordinates"": [5.473244005275601, 51.48594687594982], ""type"": ""Point""}";51.48594687594982, 5.473244005275601
3407;1307.0;Woensel noord 2;Blixembosch-Oost;Agatha Christielaan;Agatha Christielaan;Hobbelelement op veer;De koe;110.0;37.0;89.0;80.0;Gras;False;False;True;True;True;410x337;"{""coordinates"": [5.473240747354688, 51.485906636184836], ""type"": ""Point""}";51.485906636184836, 5.473240747354688
3409;1544.0;Strijp 1;Schoot;Kleinakkerweg;Kleinakkerweg;Doel;SD 06 Speldoel Nestbaar Rood;320.0;90.0;210.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.453123109194646, 51.44366844180229], ""type"": ""Point""}";51.44366844180229, 5.453123109194646
3412;1550.0;Strijp 1;Schoot;Plataanplein;Plataanplein;Combinatietoestel;Miniplay;660.0;240.0;280.0;200.0;Grindzand;False;False;False;True;True;960x540;"{""coordinates"": [5.456551769297214, 51.44367828294893], ""type"": ""Point""}";51.44367828294893, 5.456551769297214
3418;1801.0;Park Centrum;Schrijversbuurt;Jacob van Maerlantlaan;Jacob van Maerlantlaan;Schommel;Vogelnestschommel 100;400.0;230.0;250.0;150.0;Grindzand;False;False;True;True;True;755x228;"{""coordinates"": [5.473390863133436, 51.42713440515401], ""type"": ""Point""}";51.42713440515401, 5.473390863133436
3422;1807.0;Gestel;Schrijversbuurt;Jan Luikenstraat;Jan Luikenstraat;Hobbelelement op veer;Zwaan;80.0;54.0;74.0;43.0;Gras;False;False;False;True;True;350x254;"{""coordinates"": [5.472448261495575, 51.42819149414403], ""type"": ""Point""}";51.42819149414403, 5.472448261495575
3424;1146.0;Woensel noord 1;Achtse Barrier-Hoeven;Fontainebleaulaan;Fontainebleaulaan;Combinatietoestel;Speel combinatie blauw;392.0;284.0;388.0;175.0;Grindzand;False;False;True;True;True;706x625;"{""coordinates"": [5.4396330018403765, 51.49063516444555], ""type"": ""Point""}";51.49063516444555, 5.4396330018403765
3425;1148.0;Woensel noord 1;Achtse Barrier-Hoeven;Ardechelaan;Ardechelaan;Duikelrek;Enkel;150.0;4.0;85.0;85.0;Rubbertegels;True;False;False;False;False;304x250;"{""coordinates"": [5.440907912789241, 51.488514504355344], ""type"": ""Point""}";51.488514504355344, 5.440907912789241
3429;1157.0;Woensel noord 1;Woenselse Heide;Zuiderzeelaan;Zuiderzeelaan;Klimtoestel;Etna;255.0;170.0;210.0;210.0;Grindzand;False;False;True;True;True;650x570;"{""coordinates"": [5.465805256338261, 51.478548708290006], ""type"": ""Point""}";51.478548708290006, 5.465805256338261
3430;1308.0;Woensel noord 2;Blixembosch-Oost;Il Traviata;Il Traviata;Hobbelelement op torsieveer;PP 18 Duoveer;120.0;50.0;100.0;95.0;Gras;False;False;False;True;True;420x350;"{""coordinates"": [5.4753353756793395, 51.48927108400599], ""type"": ""Point""}";51.48927108400599, 5.4753353756793395
3433;1411.0;Woensel noord 2;Vaartbroek;Braambesweg;Braambesweg;Schommel;Schommelstelling voor 1;250.0;150.0;228.0;130.0;Grindzand;False;False;True;True;True;714x250;"{""coordinates"": [5.502961244625674, 51.47883889217172], ""type"": ""Point""}";51.47883889217172, 5.502961244625674
3434;1413.0;Woensel noord 2;Vaartbroek;Braambesweg;Braambesweg;Hobbelelement op veer;Mobile Haas;70.0;40.0;90.0;60.0;Grindzand;False;False;True;True;True;300;"{""coordinates"": [5.503004226248559, 51.47884947405307], ""type"": ""Point""}";51.47884947405307, 5.503004226248559
3436;1577.0;Strijp 1;Het Ven;de Blecourtstraat;B.P. 't Ven 2;Combinatietoestel;Kuma;710.0;270.0;250.0;233.0;Grindzand;False;False;False;True;True;1150x710;"{""coordinates"": [5.447097607064049, 51.440894247120156], ""type"": ""Point""}";51.440894247120156, 5.447097607064049
3445;1815.0;Gestel;Schrijversbuurt;Brederolaan;Brederolaan;Doel;Minidoel;129.0;49.0;73.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.4689591272184925, 51.428865416163426], ""type"": ""Point""}";51.428865416163426, 5.4689591272184925
3447;1839.0;Gestel;Oude Spoorbaan;Ireneplein;Ireneplein;Evenwichtstoestel;Surfi Axiom;354.0;354.0;50.0;100.0;Grindzand;False;False;False;True;True;654x654;"{""coordinates"": [5.463527504740446, 51.42970315618334], ""type"": ""Point""}";51.42970315618334, 5.463527504740446
3449;1841.0;Gestel;Oude Spoorbaan;Ireneplein;Ireneplein;Draaitoestel;Axiom Sector;;;100.0;100.0;Grindzand;False;False;False;True;True;470x470;"{""coordinates"": [5.463421890507916, 51.42963607996833], ""type"": ""Point""}";51.42963607996833, 5.463421890507916
3450;1159.0;Woensel noord 1;Woenselse Heide;Zuiderzeelaan;Zuiderzeelaan;Schommel;Schommel Duo FSC;190.0;410.0;250.0;130.0;Grindzand;False;False;True;True;True;778x411;"{""coordinates"": [5.465891283240682, 51.47855043890547], ""type"": ""Point""}";51.47855043890547, 5.465891283240682
3452;1063.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Straatsburglaan;Straatsburglaan;Evenwichtstoestel;Rocker / Wiebel Jazz;42.0;40.0;30.0;30.0;Grindzand;False;False;True;False;True;342x340;"{""coordinates"": [5.440095145707283, 51.483136655976175], ""type"": ""Point""}";51.483136655976175, 5.440095145707283
3453;1064.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Straatsburglaan;Straatsburglaan;Combinatietoestel;;840.0;420.0;374.0;224.0;Grindzand;False;False;True;True;True;1240x840;"{""coordinates"": [5.4401556799340165, 51.48314705522822], ""type"": ""Point""}";51.48314705522822, 5.4401556799340165
3454;1066.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Straatsburglaan;Straatsburglaan;Draaitoestel;Axiom Sector;;;95.0;10.0;Grindzand;False;False;False;True;True;470;"{""coordinates"": [5.440238816833716, 51.48319480993845], ""type"": ""Point""}";51.48319480993845, 5.440238816833716
3460;1415.0;Woensel noord 2;Vaartbroek;Jonathanstraat;Jonathanstraat;Schommel;Schommelstelling P1;390.0;150.0;233.0;120.0;Grindzand;False;False;True;True;True;740x315;"{""coordinates"": [5.494260892676982, 51.48083657887237], ""type"": ""Point""}";51.48083657887237, 5.494260892676982
3463;1420.0;Woensel noord 2;Vaartbroek;Mirabelweg;Mirabelweg;Hobbelelement op veer;Eend Rood;93.0;44.0;78.0;48.0;Grindzand;False;False;True;True;True;350x244;"{""coordinates"": [5.50322095736156, 51.48173010337076], ""type"": ""Point""}";51.48173010337076, 5.50322095736156
3465;1424.0;Woensel noord 2;Vaartbroek;De Kulder;B.P. Vaartbroek 1;Duikelrek;FSC Duikeltrio;310.0;70.0;180.0;170.0;Grindzand;False;False;True;True;True;610x370;"{""coordinates"": [5.49715287760212, 51.48061684583152], ""type"": ""Point""}";51.48061684583152, 5.49715287760212
3467;1426.0;Woensel noord 2;Vaartbroek;De Kulder;B.P. Vaartbroek 1;Schommel;FSC Vijfzwaai;662.0;630.0;273.0;151.0;Grindzand;False;False;True;True;True;1204x1145;"{""coordinates"": [5.496986113867198, 51.4806384589813], ""type"": ""Point""}";51.4806384589813, 5.496986113867198
3468;1319.0;Woensel noord 2;Blixembosch-Oost;Nabucco;Nabucco;Wip;Adelaar;310.0;35.0;82.0;100.0;Grindzand;True;False;False;True;False;610x235;"{""coordinates"": [5.4733281504068865, 51.49028635205675], ""type"": ""Point""}";51.49028635205675, 5.4733281504068865
3471;1035.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Besançonlaan;Besançonlaan;Doel;SD 06 Speldoel Nestbaar Blauw;310.0;90.0;201.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.447683856602596, 51.48498385889887], ""type"": ""Point""}";51.48498385889887, 5.447683856602596
3473;948.0;Woensel noord 1;Kerkdorp Acht;Gebroeders Ganslaan;Gebroeders Ganslaan;Combinatietoestel;Koalaboom;650.0;290.0;375.0;150.0;Grindzand;False;False;True;True;True;1050x560;"{""coordinates"": [5.435654393819579, 51.477547619464254], ""type"": ""Point""}";51.477547619464254, 5.435654393819579
3474;968.0;Woensel noord 1;Kerkdorp Acht;Merwedestraat;Merwedestraat;Basketbalpaal;BB 01 Superstrong;190.0;120.0;250.0;;Asfalt;False;False;False;True;True;;"{""coordinates"": [5.427946220927913, 51.47816251192419], ""type"": ""Point""}";51.47816251192419, 5.427946220927913
3475;1078.0;Woensel noord 1;Achtse Barrier-Spaaihoef;Indrelaan;Indrelaan;Doel;Kooidoel staalmat 50x200;320.0;135.0;205.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.433948507108834, 51.48580560425205], ""type"": ""Point""}";51.48580560425205, 5.433948507108834
3484;1899.0;Gestel;Blaarthem;Offenbachlaan;Offenbachlaan;Doel;;;;;;Gras;False;False;False;False;True;;"{""coordinates"": [5.45246945125865, 51.42221516667533], ""type"": ""Point""}";51.42221516667533, 5.45246945125865
3488;3047.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);Combinatietoestel;Biiboc special;1570.0;1020.0;580.0;290.0;Zand;False;False;False;True;True;1875x1389;"{""coordinates"": [5.458421790063174, 51.46105730074232], ""type"": ""Point""}";51.46105730074232, 5.458421790063174
3491;3053.0;Woensel zuid;Barrier;Cornelis Dankertstraat;V.O.J. (Cornelis Dankertstraat);Draaitoestel;Spinner Bowl rood;;;60.0;60.0;Zand;False;False;False;True;True;Ø 355;"{""coordinates"": [5.458612931560282, 51.46097941371386], ""type"": ""Point""}";51.46097941371386, 5.458612931560282
3495;657.0;Woensel zuid;Rapenland;Blondeelpad via Zijlstraat;Blondeelpad via zijlstraat;Combinatietoestel;;474.0;483.0;215.0;125.0;Grindzand;False;False;True;True;True;820x780;"{""coordinates"": [5.473750946932256, 51.45833001704], ""type"": ""Point""}";51.45833001704, 5.473750946932256
3497;2067.0;Gestel;Hanevoet;Geleenhof;Geleenhof;Hinkelbaan;Nrs 1 t/m 10;210.0;60.0;;;Betontegels;False;False;False;True;False;;"{""coordinates"": [5.444812576625321, 51.41707352108768], ""type"": ""Point""}";51.41707352108768, 5.444812576625321
3499;2070.0;Gestel;Hanevoet;Holtmeulen;Holtmeulen;Draaitoestel;PP 11 Swingschijf  Geel/Zwart/Rood;;;92.5;20.0;Betontegels;False;False;True;False;True;524;"{""coordinates"": [5.443155369097762, 51.41734396444345], ""type"": ""Point""}";51.41734396444345, 5.443155369097762
3502;2075.0;Gestel;Hanevoet;Keverberg;Keverberg;Klimtoestel;MU 11 Klimboom Groen;150.0;150.0;180.0;180.0;Grindzand;False;False;False;False;True;510x510;"{""coordinates"": [5.441151977528595, 51.41687035389611], ""type"": ""Point""}";51.41687035389611, 5.441151977528595
3516;3191.0;Tongelre;Doornakkers-West;St. Josephlaan;St. Joseph;Draaitoestel;;;;94.0;55.0;;;;;;;468;"{""coordinates"": [5.512382274996889, 51.43699110781128], ""type"": ""Point""}";51.43699110781128, 5.512382274996889
3518;99.0;Stratum;Gerardusplein;Gerardusplein;Gerardusplein;Duikelrek;Spaghetti Nr. 3;150.0;6.0;104.0;104.0;Houtsnippers;False;False;False;True;True;450x306;"{""coordinates"": [5.488648430628123, 51.41982383548341], ""type"": ""Point""}";51.41982383548341, 5.488648430628123
3520;143.0;Stratum;Burghplan;Pieter Neefspad;Pieter Neefspad // Weissenbruchlaan;Doel;Spijlen doel;260.0;120.0;205.0;;Gras;False;False;False;False;True;;"{""coordinates"": [5.507487882247324, 51.428160151586575], ""type"": ""Point""}";51.428160151586575, 5.507487882247324
3522;3226.0;Stratum;Burghplan;Bolomeystraat;Bolomeystraat;Hobbelelement op 4 veren;Vuilniswagen;180.0;110.0;120.0;65.0;Grindzand;False;False;False;True;True;480x410;"{""coordinates"": [5.512484448451298, 51.42689368005076], ""type"": ""Point""}";51.42689368005076, 5.512484448451298
3525;44.0;Stratum;Rochusbuurt;Hoefkestraat;Hoefkestraat;Basketbalpaal;BB 01 Superstrong;190.0;120.0;250.0;;Betontegels;False;False;False;True;True;;"{""coordinates"": [5.488782747703031, 51.43272534565511], ""type"": ""Point""}";51.43272534565511, 5.488782747703031
3527;734.0;Woensel zuid;Oude Toren;Vroenhof;Vroenhof;Wip;Marionet;156.0;35.0;163.0;75.0;Grindzand;False;False;False;True;True;456x335;"{""coordinates"": [5.4828771722143745, 51.45519339529173], ""type"": ""Point""}";51.45519339529173, 5.4828771722143745
3529;740.0;Woensel zuid;Oude Gracht-West;Amazonelaan;Amazonelaan;Wip;Gyrospire;25.0;275.0;158.0;125.0;Grindzand;False;False;False;True;True;Ø 675;"{""coordinates"": [5.4952023155054945, 51.45873121223784], ""type"": ""Point""}";51.45873121223784, 5.4952023155054945
3533;1726.0;Strijp 2;Grasrijk;Grasplantsoen;Grasplantsoen;Draaitoestel;Supernova;;;63.0;63.0;Grindzand;False;False;False;True;True;610;"{""coordinates"": [5.413869744125736, 51.43376654048252], ""type"": ""Point""}";51.43376654048252, 5.413869744125736
3536;965.0;Woensel noord 1;Kerkdorp Acht;Merwedestraat;Merwedestraat;Skatetoestel;Jumpramp;155.0;130.0;60.0;60.0;Asfalt;False;False;False;False;True;1250x530;"{""coordinates"": [5.42832325748583, 51.478077714697974], ""type"": ""Point""}";51.478077714697974, 5.42832325748583
3540;973.0;Woensel noord 1;Kerkdorp Acht;Bert Kemplaan;Bert Kemplaan;Draaitoestel;Polka;136.0;136.0;118.0;85.0;Grindzand;False;False;True;True;True;536;"{""coordinates"": [5.4298628773301765, 51.473707488299304], ""type"": ""Point""}";51.473707488299304, 5.4298628773301765
3541;976.0;Woensel noord 1;Kerkdorp Acht;Bert Kemplaan;Bert Kemplaan;Hobbelelement op veer;Mobile Walvis;78.0;59.0;80.0;52.0;Grindzand;False;False;False;True;True;383x260;"{""coordinates"": [5.429984611776696, 51.473702905089], ""type"": ""Point""}";51.473702905089, 5.429984611776696
3547;1224.0;Woensel noord 2;Tempel;Spalaan;Spalaan;Combinatietoestel;Toren met oploop en glijbaan;306.0;200.0;215.0;93.0;Grindzand;False;False;True;True;True;650x500;"{""coordinates"": [5.484591847080149, 51.4836754531871], ""type"": ""Point""}";51.4836754531871, 5.484591847080149
3548;1225.0;Woensel noord 2;Tempel;Spalaan;Spalaan;Hobbelelement op veer;AV 09 Sidi;68.0;40.0;76.0;50.0;Grindzand;False;False;False;False;True;300;"{""coordinates"": [5.484681209419289, 51.48375078422249], ""type"": ""Point""}";51.48375078422249, 5.484681209419289
3550;1228.0;Park Henri Dunant;Tempel;Beverloweg;STD.P. Henry Dunant 1;Basketbalpaal;BB 01 Superstrong;190.0;120.0;300.0;;Asfalt;False;False;False;True;True;;"{""coordinates"": [5.473959041443801, 51.481937462349755], ""type"": ""Point""}";51.481937462349755, 5.473959041443801
3551;1481.0;Strijp 1;Philipsdorp;Den Bult;Den Bult 1;Duikelrek;ME 02  Enkel Blauw;155.0;4.0;90.0;90.0;Rubbertegels;False;False;False;False;True;300x255;"{""coordinates"": [5.459431923099012, 51.43986444830613], ""type"": ""Point""}";51.43986444830613, 5.459431923099012
3554;1485.0;Strijp 1;Philipsdorp;Den Bult;Den Bult 2;Hobbelelement op 3 veren;Vrijbuiter;;;125.0;40.0;Betontegels;False;False;True;True;True;409;"{""coordinates"": [5.460205522724699, 51.43959399963013], ""type"": ""Point""}";51.43959399963013, 5.460205522724699
3561;1730.0;Strijp 2;Grasrijk;Grasplein;Grasplein;Klimtoestel;Klimtotaal;500.0;500.0;210.0;210.0;Grindzand;False;False;True;True;True;900x853;"{""coordinates"": [5.413790848922154, 51.43959384536672], ""type"": ""Point""}";51.43959384536672, 5.413790848922154
3566;1741.0;Park Meerland;Meerrijk;Grasbaan;Grasbaan 2;Skatetoestel;Quarter pipe high;470.0;360.0;270.0;147.0;Betontegels;False;True;False;False;True;870x560;"{""coordinates"": [5.407163755812189, 51.43846113480214], ""type"": ""Point""}";51.43846113480214, 5.407163755812189
3574;991.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Bordeauxlaan;Bordeauxlaan 1;Wip;Wip-Wap;320.0;35.0;120.0;1100.0;Grindzand;False;False;True;True;True;520x235;"{""coordinates"": [5.447691323767313, 51.48032072659696], ""type"": ""Point""}";51.48032072659696, 5.447691323767313
3578;1229.0;Park Henri Dunant;Tempel;Bisschop Bekkerslaan;STD.P. Henry Dunant 5;Basketbalpaal;BB 01 Superstrong;190.0;120.0;300.0;;;False;False;False;True;True;;"{""coordinates"": [5.473927192784024, 51.47724202309992], ""type"": ""Point""}";51.47724202309992, 5.473927192784024
3581;1233.0;Park Henri Dunant;Tempel;Rode Kruislaan;STD.P. Henry Dunant 3;Speelaanleiding;Speel paddestoel;40.0;40.0;55.0;;Gras;False;True;False;True;True;;"{""coordinates"": [5.472045712924318, 51.47968041178216], ""type"": ""Point""}";51.47968041178216, 5.472045712924318
3583;1238.0;Park Henri Dunant;Tempel;Rode Kruislaan;STD.P. Henry Dunant 3;J.O.P.;3x Met ronde bank en afdak;800.0;800.0;300.0;;Straatklinkers;False;False;True;True;True;;"{""coordinates"": [5.471953826428604, 51.48042193428093], ""type"": ""Point""}";51.48042193428093, 5.471953826428604
