FID,DATUM,VAN_KNPNR,NAAR_KNPNR,STRENGNR,STRENGTYPE,AFVOERTYPE,JAAR,JAAR_RECON,MATERIAAL,VORM,VANBOBPEIL,NARBOBPEIL,BREEDTE,HOOGTE,BODEMBRDT,LENGTE,INSPECTIE,JAARVERV_INDICATIE,DD_BIJGEWERKT,GEOMETRIE
BOR_RIO_LEIDINGEN.403,2022-11-09,10313,Z10314,1,regen,gescheiden,1983,1983,beton,rond,5.9,6.04,500,500,140,8.74,2015-03-27,2085,2023-02-01,"LINESTRING (182325.527 425294.525, 182317.531 425290.688)"
BOR_RIO_LEIDINGEN.404,2019-05-22,10314,7878,1,regen,derde,1986,1986,beton,rond,10.49,10.4,300,300,55,25.04,2021-09-15,2091,2023-02-01,"LINESTRING (184777.915 425732.96, 184790.479 425754.61)"
BOR_RIO_LEIDINGEN.405,2022-11-09,10315,10316,1,regen,gescheiden,1983,1983,beton,rond,5.94,5.98,400,400,130,49.45,2016-10-11,2086,2023-02-01,"LINESTRING (182344.263 425248.79, 182364.137 425203.488)"
BOR_RIO_LEIDINGEN.406,2022-11-09,10316,10317,1,regen,gescheiden,1983,1983,beton,rond,5.98,6.02,400,400,130,44.51,2016-10-11,2086,2023-02-01,"LINESTRING (182364.137 425203.488, 182381.605 425162.568)"
BOR_RIO_LEIDINGEN.407,2022-11-09,10317,10319,1,regen,gescheiden,1983,1983,beton,rond,6.02,6.05,400,400,130,49.87,2016-10-11,2086,2023-02-01,"LINESTRING (182381.605 425162.568, 182401.452 425116.818)"
BOR_RIO_LEIDINGEN.408,2022-11-09,10317,Z10318,1,regen,gescheiden,1983,1983,beton,rond,6.02,6.25,300,300,130,11.58,2016-10-11,2086,2023-02-01,"LINESTRING (182381.605 425162.568, 182392.234 425167.156)"
BOR_RIO_LEIDINGEN.409,2022-11-09,10318,1935,1,gemengd,gemengd,1982,1982,beton,rond,22.93,24.35,300,300,130,27.65,2014-07-30,2084,2023-02-01,"LINESTRING (188001.036 428973.606, 188021.953 428955.281)"
BOR_RIO_LEIDINGEN.410,2022-11-09,10319,Z10321,1,regen,gescheiden,1983,1983,beton,rond,6.05,6.1,300,300,130,13.14,2015-03-27,2085,2023-02-01,"LINESTRING (182401.452 425116.818, 182413.875 425121.063)"
BOR_RIO_LEIDINGEN.411,2022-09-05,1032,1030,1,regen,gescheiden v,2006,2006,beton,rond,7.71,7.6,500,500,140,74.3,2014-06-02,2084,2023-02-01,"LINESTRING (184815.636 428879.971, 184851.247 428945.267)"
BOR_RIO_LEIDINGEN.412,2022-11-09,10320,10691,1,regen,gescheiden,1973,1973,beton,rond,6.36,6.36,300,300,300,6.22,2013-12-10,2083,2023-02-01,"LINESTRING (183349.094 425391.688, 183349.196 425385.458)"
BOR_RIO_LEIDINGEN.413,2022-11-09,10321,10320,1,regen,derde,1973,1973,beton,rond,6.36,6.36,300,300,300,14.63,2013-12-10,2083,2023-02-01,"LINESTRING (183344.98 425405.85, 183349.094 425391.688)"
BOR_RIO_LEIDINGEN.414,2022-11-09,10322,10323,1,vuil,gescheiden,1983,1983,beton,rond,5.9,5.75,300,300,130,47.4,2015-03-27,2085,2023-02-01,"LINESTRING (182402.427 425118.547, 182383.156 425161.86)"
BOR_RIO_LEIDINGEN.415,2022-11-09,10323,10325,1,vuil,gescheiden,1983,1983,beton,rond,5.75,5.6,300,300,130,47.29,2015-03-27,2085,2023-02-01,"LINESTRING (182383.156 425161.86, 182364.967 425205.533)"
BOR_RIO_LEIDINGEN.416,2022-11-09,10323,Z10324,1,vuil,gescheiden,1983,1983,beton,rond,5.75,6.25,300,300,130,10.27,2015-03-27,2085,2023-02-01,"LINESTRING (182383.156 425161.86, 182392.531 425166.063)"
BOR_RIO_LEIDINGEN.417,2022-09-05,10324,11451,1,regen,gescheiden,2011,2011,pvc,rond,8.44,8.4,315,315,315,8.64,2011-02-04,2081,2023-02-01,"LINESTRING (184788.439 427295.25, 184782.817 427301.816)"
BOR_RIO_LEIDINGEN.418,2022-11-09,10325,10327,1,vuil,gescheiden,1983,1983,beton,rond,5.6,5.45,300,300,130,49.4,2015-03-27,2085,2023-02-01,"LINESTRING (182364.967 425205.533, 182345.242 425250.804)"
BOR_RIO_LEIDINGEN.419,2022-11-09,10326,9224,1,vuil,gescheiden,1978,1978,beton,rond,6.43,6.18,300,300,130,31.37,2015-10-07,2085,2023-02-01,"LINESTRING (183112.653 426195.713, 183118.523 426164.897)"
BOR_RIO_LEIDINGEN.420,2022-11-09,10328,10329,1,regen,gescheiden,1971,1971,beton,rond,5.25,5.28,600,600,140,22.39,2013-12-05,2058,2023-02-01,"LINESTRING (182495.789 425396.923, 182516.746 425404.796)"
BOR_RIO_LEIDINGEN.421,2022-11-09,10328,Z10227,1,duiker,water opperv,1983,1983,beton,rond,5.2,5.2,1250,1250,180,47.15,2014-04-04,2084,2023-02-01,"LINESTRING (182495.789 425396.923, 182477.219 425440.281)"
BOR_RIO_LEIDINGEN.422,2022-11-09,10329,10330,1,regen,gescheiden,1971,1971,beton,rond,5.28,5.31,600,600,140,27.04,2013-12-05,2058,2023-02-01,"LINESTRING (182516.746 425404.796, 182543.438 425409.139)"
BOR_RIO_LEIDINGEN.423,2022-09-05,1033,1031,1,vuil,gescheiden v,2006,2006,reline beton,rond,8.04,7.85,400,400,130,61.4,2019-10-21,2089,2023-02-01,"LINESTRING (184786.806 428824.958, 184816.539 428878.759)"
BOR_RIO_LEIDINGEN.424,2022-11-09,10330,10331,1,regen,gescheiden,1971,1971,beton,rond,5.31,5.38,600,600,140,32.5,2013-12-05,2083,2023-02-01,"LINESTRING (182543.438 425409.139, 182575.563 425414.072)"
BOR_RIO_LEIDINGEN.425,2022-11-09,10330,10363,1,regen,gescheiden,1971,1971,beton,rond,6.7,6.8,300,300,130,44.34,,0,2023-02-01,"LINESTRING (182543.438 425409.139, 182550.281 425365.312)"
BOR_RIO_LEIDINGEN.426,2022-11-09,10331,10332,1,regen,gescheiden,1971,1971,beton,rond,5.38,5.4,600,600,140,11.68,2013-12-05,2083,2023-02-01,"LINESTRING (182575.563 425414.072, 182587.088 425415.924)"
BOR_RIO_LEIDINGEN.427,2022-11-09,10331,10371,1,regen,gescheiden,1971,1971,beton,rond,6,6.11,300,300,130,39.24,2015-05-21,2085,2023-02-01,"LINESTRING (182575.563 425414.072, 182570.016 425452.906)"
BOR_RIO_LEIDINGEN.428,2022-11-09,10332,10333,1,regen,gescheiden,1971,1971,beton,rond,5.4,5.5,600,600,140,48.41,2013-12-05,2083,2023-02-01,"LINESTRING (182587.088 425415.924, 182634.946 425423.183)"
BOR_RIO_LEIDINGEN.429,2022-11-09,10332,10363,1,regen,gescheiden,1971,1971,beton,rond,6,6.12,300,300,130,62.61,2013-12-05,2058,2023-02-01,"LINESTRING (182587.088 425415.924, 182550.281 425365.312)"
BOR_RIO_LEIDINGEN.430,2022-11-09,10333,10334,1,regen,gescheiden,1971,1971,beton,rond,5.5,5.57,500,500,140,32.25,2013-12-05,2083,2023-02-01,"LINESTRING (182634.946 425423.183, 182666.83 425428.06)"
BOR_RIO_LEIDINGEN.431,2022-11-09,10333,10376,1,regen,gescheiden,1971,1971,beton,rond,6,6.11,300,300,130,39.01,2013-12-05,2058,2023-02-01,"LINESTRING (182634.946 425423.183, 182629.29 425461.768)"
BOR_RIO_LEIDINGEN.432,2022-11-09,10334,10335,1,regen,gescheiden,1971,1971,beton,rond,5.57,5.6,500,500,140,16.1,2013-12-05,2058,2023-02-01,"LINESTRING (182666.83 425428.06, 182679.879 425418.631)"
BOR_RIO_LEIDINGEN.433,2022-11-09,10335,10336,1,regen,gescheiden,1971,1971,beton,rond,5.6,5.75,500,500,140,53.32,2013-12-05,2083,2023-02-01,"LINESTRING (182679.879 425418.631, 182722.987 425387.25)"
BOR_RIO_LEIDINGEN.434,2022-11-09,10335,10379,1,regen,gescheiden,1971,1971,beton,rond,5.6,5.71,300,300,130,56.3,2013-12-05,2058,2023-02-01,"LINESTRING (182679.879 425418.631, 182670.221 425474.095)"
BOR_RIO_LEIDINGEN.435,2022-11-09,10336,10354,1,regen,gescheiden,1971,1971,beton,rond,5.78,5.83,500,500,140,17.25,2013-12-03,2058,2023-02-01,"LINESTRING (182722.987 425387.25, 182736.9 425377.047)"
BOR_RIO_LEIDINGEN.436,2022-11-09,10336,10417,1,regen,gescheiden,1971,1971,beton,rond,5.75,5.84,300,300,130,44.25,2013-12-05,2058,2023-02-01,"LINESTRING (182722.987 425387.25, 182749.193 425422.911)"
BOR_RIO_LEIDINGEN.437,2022-11-09,10337,10338,1,regen,gescheiden,1971,1971,beton,rond,6,5.95,400,400,130,40.54,2013-12-06,2083,2023-02-01,"LINESTRING (182755.043 425364.258, 182795.093 425370.522)"
BOR_RIO_LEIDINGEN.438,2022-11-09,10337,10354,1,regen,gescheiden,1971,1971,beton,rond,6,5.95,400,400,130,22.21,2013-12-03,2058,2023-02-01,"LINESTRING (182755.043 425364.258, 182736.9 425377.047)"
BOR_RIO_LEIDINGEN.439,2022-11-09,10338,10339,1,regen,gescheiden,1970,1970,beton,rond,5.95,5.91,400,400,130,32.95,2013-12-06,2058,2023-02-01,"LINESTRING (182795.093 425370.522, 182827.657 425375.567)"
BOR_RIO_LEIDINGEN.440,2022-11-09,10338,10459,1,regen,gescheiden,1971,1971,beton,rond,5.95,5.98,300,300,130,26.6,2013-12-06,2058,2023-02-01,"LINESTRING (182795.093 425370.522, 182799.751 425344.402)"
BOR_RIO_LEIDINGEN.441,2022-11-09,10339,10340,1,regen,gescheiden,1970,1970,beton,rond,5.91,5.87,500,500,140,35.17,2013-12-06,2083,2023-02-01,"LINESTRING (182827.657 425375.567, 182862.37 425381.16)"
BOR_RIO_LEIDINGEN.442,2022-11-09,10339,10427,1,regen,gescheiden,1970,1970,beton,rond,5.91,5.95,400,400,130,29.66,2013-12-06,2058,2023-02-01,"LINESTRING (182827.657 425375.567, 182822.96 425404.833)"
BOR_RIO_LEIDINGEN.443,2022-09-05,1034,1032,1,regen,gescheiden v,2006,2006,beton,rond,7.83,7.71,400,400,130,61,2006-05-04,2076,2023-02-01,"LINESTRING (184785.712 428826.554, 184815.636 428879.971)"
BOR_RIO_LEIDINGEN.444,2022-11-09,10340,10341,1,regen,gescheiden,1970,1970,beton,rond,5.87,5.84,500,500,140,30.39,2013-12-06,2083,2023-02-01,"LINESTRING (182862.37 425381.16, 182892.44 425385.59)"
BOR_RIO_LEIDINGEN.445,2022-11-09,10341,10342,1,regen,gescheiden,1970,1970,beton,rond,5.84,5.8,500,500,140,39.68,2013-12-07,2058,2023-02-01,"LINESTRING (182892.44 425385.59, 182931.619 425391.841)"
BOR_RIO_LEIDINGEN.446,2022-11-09,10341,10485,1,regen,gescheiden,1970,1970,beton,rond,5.84,5.89,300,300,130,31.64,2013-12-06,2058,2023-02-01,"LINESTRING (182892.44 425385.59, 182897.267 425354.061)"
BOR_RIO_LEIDINGEN.447,2022-11-09,10342,10343,1,regen,gescheiden,1970,1970,beton,rond,5.8,5.76,600,600,140,36.91,2013-12-07,2083,2023-02-01,"LINESTRING (182931.619 425391.841, 182968.09 425397.557)"
BOR_RIO_LEIDINGEN.448,2022-11-09,10342,10460,1,regen,gescheiden,1970,1970,beton,rond,5.8,5.8,300,300,130,29.46,2013-12-06,2058,2023-02-01,"LINESTRING (182931.619 425391.841, 182927.221 425420.959)"
BOR_RIO_LEIDINGEN.449,2022-11-09,10343,10344,1,regen,gescheiden,1970,1970,beton,rond,5.76,5.72,600,600,140,31.94,2013-12-07,2083,2023-02-01,"LINESTRING (182968.09 425397.557, 182999.648 425402.523)"
BOR_RIO_LEIDINGEN.450,2022-11-09,10344,10502,1,regen,gescheiden,1970,1970,beton,rond,5.9,6,300,300,130,28.12,2013-12-06,2058,2023-02-01,"LINESTRING (182999.648 425402.523, 183003.792 425374.755)"
BOR_RIO_LEIDINGEN.451,2022-11-09,10344,10642,1,regen,gescheiden,1970,1970,beton,rond,5.72,5.66,600,600,140,59.68,2013-12-07,2083,2023-02-01,"LINESTRING (182999.648 425402.523, 183058.663 425411.403)"
BOR_RIO_LEIDINGEN.482,2022-11-09,10361,10362,1,vuil,gescheiden,1971,1971,beton,rond,6.7,6.8,300,300,130,42.68,2017-08-31,2087,2023-02-01,"LINESTRING (182545.867 425407.918, 182552.133 425365.676)"
BOR_RIO_LEIDINGEN.483,2022-11-09,10363,10364,1,regen,gescheiden,1971,1971,beton,rond,6.12,6.2,300,300,130,37.67,2013-12-05,2058,2023-02-01,"LINESTRING (182550.281 425365.312, 182527.891 425335)"
BOR_RIO_LEIDINGEN.484,2022-11-09,10365,10366,1,vuil,gescheiden,1971,1971,beton,rond,6.16,6.11,300,300,130,21.78,2015-05-21,2040,2023-02-01,"LINESTRING (182517.703 425474.122, 182539.257 425477.309)"
BOR_RIO_LEIDINGEN.485,2022-11-09,10365,13290,1,vuil,gescheiden,1971,1971,beton,rond,6.16,6.2,300,300,130,25.69,2015-05-21,2060,2023-02-01,"LINESTRING (182517.703 425474.122, 182513.719 425499.5)"
BOR_RIO_LEIDINGEN.486,2022-11-09,10366,10367,1,vuil,gescheiden,1971,1971,beton,rond,6.11,6.05,300,300,130,30.68,2015-05-21,2040,2023-02-01,"LINESTRING (182539.257 425477.309, 182543.525 425446.922)"
BOR_RIO_LEIDINGEN.487,2022-11-09,10367,10368,1,vuil,gescheiden,1971,1971,beton,rond,6.05,4.93,300,300,130,25.69,2015-05-21,2040,2023-02-01,"LINESTRING (182543.525 425446.922, 182568.903 425450.925)"
BOR_RIO_LEIDINGEN.488,2022-11-09,10369,10370,1,regen,gescheiden,1971,1971,beton,rond,6.2,6.16,300,300,130,25.98,2015-05-21,2085,2023-02-01,"LINESTRING (182541.094 425474.281, 182544.767 425448.575)"
BOR_RIO_LEIDINGEN.489,2022-09-05,1037,1004,1,regen,gescheiden v,2006,2006,gvk,rond,7.4,7.36,800,800,150,14.83,2020-05-08,2090,2023-02-01,"LINESTRING (184940.219 428973.688, 184953.281 428966.67)"
BOR_RIO_LEIDINGEN.490,2022-11-09,10370,10371,1,regen,gescheiden,1971,1971,beton,rond,6.16,6.11,300,300,130,25.62,2015-05-21,2085,2023-02-01,"LINESTRING (182544.767 425448.575, 182570.016 425452.906)"
BOR_RIO_LEIDINGEN.491,2022-11-09,10372,10373,1,vuil,gescheiden,1971,1971,beton,rond,6.16,6.11,300,300,130,22.14,2015-05-21,2085,2023-02-01,"LINESTRING (182576.338 425483.103, 182598.195 425486.732)"
BOR_RIO_LEIDINGEN.492,2022-11-09,10372,10896,1,vuil,gescheiden,1971,1971,beton,rond,6.16,6.2,300,300,130,24.19,2015-05-21,2025,2023-02-01,"LINESTRING (182576.338 425483.103, 182572.266 425506.937)"
BOR_RIO_LEIDINGEN.493,2022-11-09,10373,10374,1,vuil,gescheiden,1971,1971,beton,rond,6.11,6.05,300,300,130,31.1,2015-05-21,2025,2023-02-01,"LINESTRING (182598.195 425486.732, 182603.062 425456.001)"
BOR_RIO_LEIDINGEN.494,2022-11-09,10374,10375,1,vuil,gescheiden,1971,1971,beton,rond,6.05,5.05,300,300,130,25.15,2015-05-21,2040,2023-02-01,"LINESTRING (182603.062 425456.001, 182627.92 425459.801)"
BOR_RIO_LEIDINGEN.495,2022-11-09,10376,10377,1,regen,gescheiden,1971,1971,beton,rond,6.11,6.16,300,300,130,25.33,2013-12-05,2058,2023-02-01,"LINESTRING (182629.29 425461.768, 182604.281 425457.789)"
BOR_RIO_LEIDINGEN.496,2022-11-09,10377,10378,1,regen,gescheiden,1971,1971,beton,rond,6.16,6.2,300,300,130,25.99,2013-12-05,2058,2023-02-01,"LINESTRING (182604.281 425457.789, 182600.153 425483.452)"
BOR_RIO_LEIDINGEN.497,2022-11-09,10379,10380,1,huis,gescheiden,1971,1971,pvc,rond,6.8,6.9,160,160,130,51.48,2016-07-05,2086,2023-02-01,"LINESTRING (182670.221 425474.095, 182720.953 425482.875)"
BOR_RIO_LEIDINGEN.498,2022-11-09,10379,9638,1,regen,gescheiden,1971,1971,beton,rond,5.71,5.78,300,300,130,35.5,2013-12-05,2058,2023-02-01,"LINESTRING (182670.221 425474.095, 182663.583 425508.966)"
BOR_RIO_LEIDINGEN.499,2022-11-09,10381,10382,1,huis,gescheiden,1971,1971,pvc,rond,6.9,6.8,160,160,0,51.85,2016-07-05,2086,2023-02-01,"LINESTRING (182723.246 425480.804, 182672.009 425472.727)"
BOR_RIO_LEIDINGEN.500,2022-11-09,10382,9641,1,vuil,gescheiden,1971,1971,beton,rond,5.71,5.78,300,300,130,36.76,2019-05-28,2089,2023-02-01,"LINESTRING (182672.009 425472.727, 182666.322 425509.033)"
BOR_RIO_LEIDINGEN.501,2022-11-09,10383,10384,1,regen,gescheiden,1971,1971,beton,rond,6.12,6.04,300,300,130,48.03,2019-05-28,2089,2023-02-01,"LINESTRING (182595.156 425301.073, 182623.455 425339.864)"
BOR_RIO_LEIDINGEN.502,2022-11-09,10383,13277,1,regen,gescheiden,1971,1971,beton,rond,6.12,6.2,300,300,130,48.9,2013-12-03,2058,2023-02-01,"LINESTRING (182595.156 425301.073, 182565.968 425261.659)"
BOR_RIO_LEIDINGEN.503,2022-11-09,10384,10385,1,regen,gescheiden,1971,1971,beton,rond,6.04,5.99,300,300,130,31.5,2013-12-03,2058,2023-02-01,"LINESTRING (182623.455 425339.864, 182654.626 425344.413)"
BOR_RIO_LEIDINGEN.504,2022-11-09,10385,10391,1,regen,gescheiden,1971,1971,beton,rond,5.99,5.94,300,300,130,31.69,2013-12-03,2058,2023-02-01,"LINESTRING (182654.626 425344.413, 182686.125 425348.962)"
BOR_RIO_LEIDINGEN.505,2022-11-09,10386,10387,1,regen,gescheiden,1971,1971,beton,rond,5.91,5.88,400,400,130,18.58,2013-12-05,2058,2023-02-01,"LINESTRING (182702.231 425351.743, 182720.571 425354.675)"
BOR_RIO_LEIDINGEN.506,2022-11-09,10386,10391,1,regen,gescheiden,1971,1971,beton,rond,5.91,5.94,400,400,130,16.49,2013-12-05,2058,2023-02-01,"LINESTRING (182702.231 425351.743, 182686.125 425348.962)"
BOR_RIO_LEIDINGEN.507,2022-11-09,10386,10396,1,huis,gescheiden,1971,1971,pvc,rond,6.8,6.9,160,160,130,40.47,2016-07-06,2086,2023-02-01,"LINESTRING (182702.231 425351.743, 182696.098 425391.756)"
BOR_RIO_LEIDINGEN.508,2022-11-09,10388,10389,1,vuil,gescheiden,1971,1971,beton,rond,5.33,5.37,300,300,130,20.6,2013-12-03,2058,2023-02-01,"LINESTRING (182721.376 425353.395, 182701.042 425349.956)"
BOR_RIO_LEIDINGEN.509,2022-11-09,10389,10390,1,vuil,gescheiden,1971,1971,beton,rond,5.37,5.4,300,300,130,13.35,2013-12-08,2058,2023-02-01,"LINESTRING (182701.042 425349.956, 182687.913 425347.653)"
BOR_RIO_LEIDINGEN.510,2022-11-09,10389,10395,1,huis,gescheiden,1971,1971,pvc,rond,6.8,6.9,160,160,130,43.54,2016-07-06,2086,2023-02-01,"LINESTRING (182701.042 425349.956, 182694.4 425393.035)"
BOR_RIO_LEIDINGEN.511,2022-09-05,1039,1041,1,regen,gescheiden v,2006,2006,pvc,rond,7.92,7.93,315,315,130,15.5,2014-05-28,2084,2023-02-01,"LINESTRING (185046.501 429300.039, 185054.083 429313.442)"
BOR_RIO_LEIDINGEN.512,2022-11-09,10390,10392,1,vuil,gescheiden,1971,1971,beton,rond,5.44,5.51,300,300,130,31.79,2013-12-08,2058,2023-02-01,"LINESTRING (182687.913 425347.653, 182656.444 425343.015)"
BOR_RIO_LEIDINGEN.513,2022-11-09,10390,10397,1,vuil,gescheiden,1971,1971,beton,rond,5.4,5.45,300,300,130,24.33,2013-12-08,2058,2023-02-01,"LINESTRING (182687.913 425347.653, 182691.503 425323.568)"
BOR_RIO_LEIDINGEN.514,2022-11-09,10391,10416,1,regen,gescheiden,1971,1971,beton,rond,5.94,5.99,300,300,130,25.19,2013-11-29,2083,2023-02-01,"LINESTRING (182686.125 425348.962, 182689.746 425323.983)"
BOR_RIO_LEIDINGEN.515,2022-11-09,10392,10393,1,vuil,gescheiden,1971,1971,beton,rond,6.01,6.08,300,300,130,32.61,2013-12-08,2058,2023-02-01,"LINESTRING (182656.444 425343.015, 182624.201 425338.286)"
BOR_RIO_LEIDINGEN.516,2022-11-09,10393,10394,1,vuil,gescheiden,1971,1971,beton,rond,6.08,6.2,300,300,130,60.02,2019-05-28,2089,2023-02-01,"LINESTRING (182624.201 425338.286, 182588.669 425289.891)"
BOR_RIO_LEIDINGEN.517,2022-11-09,10397,10398,1,vuil,gescheiden,1971,1971,beton,rond,5.45,5.5,300,300,130,23.68,2013-12-08,2023,2023-02-01,"LINESTRING (182691.503 425323.568, 182677.702 425304.323)"
BOR_RIO_LEIDINGEN.518,2022-11-09,10398,10399,1,vuil,gescheiden,1971,1971,beton,rond,5.5,5.57,300,300,130,32.49,2019-05-28,2044,2023-02-01,"LINESTRING (182677.702 425304.323, 182658.636 425277.987)"
BOR_RIO_LEIDINGEN.519,2022-11-09,10398,10415,1,huis,gescheiden,1971,1971,pvc,rond,6.8,6.9,160,160,0,47.75,2016-07-06,2086,2023-02-01,"LINESTRING (182677.702 425304.323, 182638.625 425331.75)"
BOR_RIO_LEIDINGEN.520,2022-11-09,10399,10400,1,vuil,gescheiden,1971,1971,beton,rond,5.94,6.05,300,300,130,51.07,2019-05-28,2089,2023-02-01,"LINESTRING (182658.636 425277.987, 182665.373 425227.374)"
BOR_RIO_LEIDINGEN.521,2022-11-09,10399,10409,1,vuil,gescheiden,1971,1971,beton,rond,5.57,5.66,300,300,130,36.85,2013-12-08,2058,2023-02-01,"LINESTRING (182658.636 425277.987, 182636.593 425248.464)"
BOR_RIO_LEIDINGEN.522,2022-11-09,10399,10412,1,huis,gescheiden,1971,1971,pvc,rond,6.8,6.87,160,160,0,34.14,2016-07-06,2086,2023-02-01,"LINESTRING (182658.636 425277.987, 182630.594 425297.469)"
BOR_RIO_LEIDINGEN.523,2022-11-09,104,105,1,vuil,gescheiden v,1964,1964,beton,rond,7.35,7.41,400,400,130,59.86,2014-05-27,2059,2023-02-01,"LINESTRING (184930.198 428102.113, 184885.626 428061.144)"
BOR_RIO_LEIDINGEN.524,2022-09-05,1040,1042,1,vuil,gescheiden v,2006,2006,pvc,rond,7.82,7.85,315,315,130,14.7,2019-10-23,2089,2023-02-01,"LINESTRING (185049.005 429300.718, 185056.21 429313.492)"
BOR_RIO_LEIDINGEN.525,2022-11-09,10400,10401,1,vuil,gescheiden,1971,1971,beton,rond,6.05,6.13,300,300,130,35.04,2013-12-08,2083,2023-02-01,"LINESTRING (182665.373 425227.374, 182644.93 425198.67)"
BOR_RIO_LEIDINGEN.526,2022-11-09,10400,10409,1,huis,gescheiden,1971,1971,pvc,rond,6.8,6.7,160,160,0,35.68,2016-07-06,2086,2023-02-01,"LINESTRING (182665.373 425227.374, 182636.593 425248.464)"
BOR_RIO_LEIDINGEN.527,2022-11-09,10401,10403,1,vuil,gescheiden,1971,1971,beton,rond,6.13,6.2,300,300,130,35.47,2019-05-28,2029,2023-02-01,"LINESTRING (182644.93 425198.67, 182616.984 425219.313)"
BOR_RIO_LEIDINGEN.528,2022-09-05,10402,P2-06b,1,vuil,pers,2008,2008,pe,rond,-999.99,-999.99,63,63,0,48.6,,0,2023-02-01,"LINESTRING (188398.096 429060.814, 188402.721 429060.801, 188402.986 429060.69, 188403.153 429060.509, 188403.209 429060.063, 188403.428 429047.395, 188403.36 429045.762, 188403.054 429042.701, 188400.094 429037.081, 188399.881 429036.71, 188399.688 429036.503, 188399.563 429036.357, 188399.369 429036.186, 188398.971 429035.977, 188397.387 429035.39, 188396.256 429035.028, 188395.961 429034.938, 188395.805 429034.84, 188395.487 429034.614, 188395.08 429034.454, 188394.936 429034.378, 188394.761 429034.267, 188391.58 429032.2, 188389.423 429031.193, 188386.778 429029.58, 188386.048 429029.181, 188383.429 429027.751, 188383.269 429027.664)"
BOR_RIO_LEIDINGEN.529,2022-11-09,10404,10405,1,regen,gescheiden,1971,1971,beton,rond,6.2,6.15,300,300,130,31.68,2013-11-29,2083,2023-02-01,"LINESTRING (182644.929 425200.954, 182663.557 425226.599)"
BOR_RIO_LEIDINGEN.530,2022-11-09,10405,10406,1,huis,gescheiden,1971,1971,pvc,rond,6.8,6.7,160,160,130,36.19,2016-07-06,2086,2023-02-01,"LINESTRING (182663.557 425226.599, 182634.45 425248.164)"
BOR_RIO_LEIDINGEN.531,2022-11-09,10405,10410,1,regen,gescheiden,1971,1971,beton,rond,6.15,6.07,300,300,130,52.01,2013-11-29,2058,2023-02-01,"LINESTRING (182663.557 425226.599, 182656.968 425278.224)"
BOR_RIO_LEIDINGEN.532,2022-11-09,10406,10407,1,huis,gescheiden,1971,1971,pvc,rond,6.8,6.85,160,160,130,21.73,2016-07-06,2086,2023-02-01,"LINESTRING (182634.45 425248.164, 182617.094 425261.188)"
BOR_RIO_LEIDINGEN.533,2022-11-09,10406,10410,1,regen,gescheiden,1971,1971,beton,rond,6.2,6.13,300,300,130,37.41,2013-11-29,2058,2023-02-01,"LINESTRING (182634.45 425248.164, 182656.968 425278.224)"
BOR_RIO_LEIDINGEN.534,2022-11-09,10408,10409,1,huis,gescheiden,1971,1971,pvc,rond,6.85,6.8,160,160,0,37.82,2016-07-06,2086,2023-02-01,"LINESTRING (182607.022 425272.049, 182636.593 425248.464)"
BOR_RIO_LEIDINGEN.535,2022-09-05,1041,1016,1,regen,gescheiden v,2006,2006,pvc,rond,7.93,7.81,315,315,130,44.28,2014-05-28,2084,2023-02-01,"LINESTRING (185054.083 429313.442, 185076.589 429351.954, 185076.668 429351.933)"
BOR_RIO_LEIDINGEN.536,2022-11-09,10410,10411,1,huis,gescheiden,1971,1971,pvc,rond,6.8,6.87,160,160,130,31.84,2016-07-06,2086,2023-02-01,"LINESTRING (182656.968 425278.224, 182630.344 425295.594)"
BOR_RIO_LEIDINGEN.537,2022-11-09,10410,10413,1,regen,gescheiden,1971,1971,beton,rond,6.07,6.02,300,300,130,34.8,2013-11-29,2083,2023-02-01,"LINESTRING (182656.968 425278.224, 182677.313 425306.436)"
BOR_RIO_LEIDINGEN.538,2022-11-09,10413,10414,1,huis,gescheiden,1971,1971,pvc,rond,6.8,6.9,160,160,130,44.95,2016-07-06,2086,2023-02-01,"LINESTRING (182677.313 425306.436, 182640.797 425332.625)"
BOR_RIO_LEIDINGEN.539,2022-11-09,10413,10416,1,regen,gescheiden,1971,1971,beton,rond,6.02,5.99,300,300,130,21.5,2013-11-29,2058,2023-02-01,"LINESTRING (182677.313 425306.436, 182689.746 425323.983)"
BOR_RIO_LEIDINGEN.540,2022-11-09,10417,10418,1,regen,gescheiden,1971,1971,beton,rond,5.84,5.93,300,300,130,44.89,2013-12-05,2058,2023-02-01,"LINESTRING (182749.193 425422.911, 182776.62 425458.453)"
BOR_RIO_LEIDINGEN.541,2022-11-09,10418,10419,1,regen,gescheiden,1971,1971,beton,rond,5.93,6,300,300,130,32.71,2013-12-05,2058,2023-02-01,"LINESTRING (182776.62 425458.453, 182771.742 425490.785)"
BOR_RIO_LEIDINGEN.542,2022-11-09,10419,10420,1,regen,derde,1970,1970,pvc,rond,6.8,6.85,160,160,130,23.91,2016-07-06,2086,2023-02-01,"LINESTRING (182771.742 425490.785, 182795.25 425495.125)"
BOR_RIO_LEIDINGEN.543,2022-11-09,10419,9663,1,regen,gescheiden,1971,1971,beton,rond,6,6.07,300,300,130,35.26,2013-12-05,2058,2023-02-01,"LINESTRING (182771.742 425490.785, 182766.118 425525.601)"
