OBJECTID,GUID,REF_FYSIEKE_SPOORTAK_PUIC,REF_FYSIEKE_SPOORTAK_NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,PRORAIL_GEBIED,REF_FUNC_SPOORTAK_NAAM_LANG,SPOORSTAAF_LINKS_RECHTS
3460,540fa0ee-f1e3-4a39-bab6-e5a8ea028282,3d1daaaa-80ce-49ea-a094-c2d6c70c47fe,ST_X0405,54.330021,195711.386,466914.121,15.096,195694.068,466965.617,14.95,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,19.070359,"19,070359",19.122526,"19,122526",Derden - Overig - VSM WERKPLAATSEN EN MATERIEEL BV (ex Hugenholtz),Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,209_ST_X0405_19.1,Links
3466,9c8e6cae-f4b5-49b3-aea8-24640b43385b,c30a8f85-49fb-4154-8b27-813300c37016,01BUR,747.089356,90027.761,386004.44,14.043,90178.561,385272.729,15.19,788,,788,788__,Roosendaal Grens - Essen (B),Esn-Np,Essen (B) - Nispen ,74.121295,"74,121295",73.374,"73,374000",Derden - Overig - Infrabel,,,Baan,,,,,,,788_01BUR_74.2,Links
3467,e7f19589-54d9-4522-4666-bba9f6b3c1bf,6f238cec-a4c7-4664-ba48-33329c0bcf8d,971L,58.186456,181408.054,578813.424,1.054,181463.506,578831.051,1.001,550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,25.563498,"25,563498",25.621294,"25,621294",ProRail,Noord-Oost,NO,Baan,Wadden,420,Friesland,36,Strukton Rail,Noord,550_971L_25.5,Links
3470,b6ef07d5-69dc-ae49-bdd2-7f499502c636,32e23107-b4e1-43fa-99bf-5cf3fcb08966,568V,2.692332,153140.562,463041.472,5.521,153143.224,463041.069,5.531,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,43.656746,"43,656746",43.659338,"43,659338",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,506_568V_43.7,Links
3473,ad9fb702-b5f1-42eb-b9af-f9d924a25674,7ad258a5-d839-4526-aa5b-56f9826b7ac0,ST_X0909,804.472516,205237.605,352304.049,44.892,205968.264,351978.2,48.526,061,,61,061__,Roermond - Vlodrop Grens,Rm-Vdpg,Roermond - Vlodrop Grens ,97.994753,"97,994753",98.801041,"98,801041","ProRail, Besluit bijzondere spoorwegen",Zuid,Z,Baan,Limburg,340,Roermond,25,Strukton Rail,Zuid-Oost,061_ST_X0909_98.0,Links
3474,48a4961d-c31b-4095-a4b4-3512c1c59b68,dd99cc77-521a-4488-a4a0-2b2350649a9a,8102V,1.583217,197052.417,315902.782,153.036,197050.841,315902.933,153.071,662,,662,662__,Simpelveld,Vet-Mtn,Verschau (D) - Maastricht Noord ,12.07606,"12,076060",12.077624,"12,077624",Derden - Overig - Zuid Limburgse Stoomtrein Maatschappij (ZLSM),Zuid,Z,Baan,Limburg,340,Maastricht,26,Strukton Rail,Zuid-Oost,662_8102V_12.1,Links
3479,22ca21f5-2582-43ab-b76a-e4f452fc4f53,9ffbd708-70a3-4682-a57e-d900e4c5df13,X0870V,86.715811,88247.013,433074.814,3.279,88328.401,433044.887,3.279,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ",400.831832,"400,831832",400.745399,"400,745399",Derden - Overig - Steinweg,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,468_X0870V_400.8,Links
3481,9cfa2d7d-1a0c-47c5-50aa-d088cffdab5c,89773a62-c7d6-4094-bf4b-60cef9828824,527V,188.574135,136477.053,454862.983,3.632,136588.764,454711.51,3.632,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,36.09869,"36,098690",36.266688,"36,266688",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Utrecht,13,ASSET Rail,Midden,531_527V_36.1,Links
3484,8cf77993-6279-4255-b780-2e4925d604fd,b0502c77-424c-40a5-901b-8ad8acc7a9a8,263BV,4.34673,267718.5686346,481411.34914344,32.51506163,267714.23673329,481410.99041093,32.52527745,026,,26,026__,Hengelo - Oldenzaal Grens,Hgl-Odzg,Hengelo - Oldenzaal Grens ,33.466,"33,466000",33.462542,"33,462542",Derden - Overig - DB Netz,,,Baan,,,,,,Oost,026_263BV_27.0,Links
3485,085c3c5f-9977-b303-cf84-00991dd291f8,83a98dce-fa4e-439d-a96b-85abc888a990,2425L,739.167601,134541.233,456593.956,6.813,135276.04226396,456515.14341147,8.54373278,531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,1.726188,"1,726188",1,"1,000000",ProRail,Randstad Noord,RN,Baan,Neerlands Midden,250,Utrecht,13,ASSET Rail,Midden,531_2425L_1.8,Links
3488,9d4275e6-0d31-2730-bb5d-d1dbc416cc0a,7ebc1f23-85b4-4dbe-b59d-af0b5715bf06,4361R,2.493395,172120.721,437067.102,7.521,172123.174,437066.655,7.501,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,74.317891,"74,317891",74.320387,"74,320387",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,A15trace,71,VolkerRail,Zee-Zevenaar,155_4361R_74.2,Links
3489,9c3ef797-1193-483d-b7fb-4908109ba2f4,2ea5fbf5-dd29-4158-8ca3-55dad9ac4416,ST_X0454,12.889597,117717.19,491317.141,0.308,117721.672,491329.224,0.368,485,b,485,485_b,Amsterdam Hemhaven (gebied),Ahwusl-Ahwbzw,Usselincxhaven - Benzolweg ,50.411151,"50,411151",50.423871,"50,423871",Derden - Overig - Eurotank,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,485_ST_X0454_50.4,Links
3490,8463dec1-8d8c-2069-cec3-9e5c1ac50ac1,9d1c41b6-7892-414f-bef7-28545949dd20,74BV,4.853611,37836.642,387838.119,4.958,37833.222,387834.675,4.959,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,206.202643,"206,202643",206.207445,"206,207445",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,817_74BV_206.2,Links
3491,ececa5ac-1834-45d2-bd81-1589a5c4a235,86dd0338-6b00-4449-b209-6548039a7412,63V,134.746423,72233.602,438742.952,5.356,72312.646,438843.279,5.599,477,b,477,477_b,Rotterdam Europoort 3,Erp-Kon,"Rotterdam, Emplacement Europoort - Kolenoverslag ",201.539617,"201,539617",201.673609,"201,673609",Strukton Rail Short Line,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,477_63V_201.5,Links
3496,6bccb185-869b-aa5e-c8e3-d37163d0474a,439b5300-b4e3-444e-8a26-94d67fd093b7,92R,64.28349,47275.988,369982.518,3.51,47267.21454611,369919.38099128,3.57163223,557,a,557,557_a,Terneuzen Aansl.,Fsz-Tnz,Zelzate (B) - Terneuzen ,27.986182,"27,986182",27.926216,"27,926216",ProRail,Zuid,Z,Baan,Zeeland,310,Goes,18,Strukton Rail,Zuid-West,557_92R_28.0,Links
3498,f884b3e9-b593-5c7c-e93f-355db36be269,a6c7c9fa-bdeb-4441-9934-5fe16b57028a,93L,648.390932,141552.446,434550.158,2.559,142199.193,434596.142,2.672,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,51.530768,"51,530768",50.884569,"50,884569",ProRail,Zuid,Z,Baan,Betuwe,320,Geldermalsen,22,Strukton Rail,Zuid-West,118_93L_51.6,Links
3501,5c315ad2-fad1-00ca-b70d-b9a30da0ef47,f5935083-c2ac-4752-accb-638c3098aa3c,21V,292.131764,72813.091,436799.76,5.43,73021.282,436598.75,5.385,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",27.299985,"27,299985",27.011056,"27,011056",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,477_21V_100.2,Links
3502,61d461f1-a809-4cc4-9689-4f4b3ba4a68f,97fecaf7-0301-4676-a1eb-36631bac3720,932L,133.86689,103477.721,499634.107,5.474,103346.978,499662.854,5.547,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,202.05847,"202,058470",202.192788,"202,192788",Strukton Rail Short Line,Randstad Noord,RN,Baan,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,Noord-West,804_932L_202.0,Links
3503,c91163c4-eed7-c646-31d4-07007f28d2a0,28b8fb8c-f06e-48fa-aae2-d2c3235bb7c4,1579L,0.368371,61303.341,440230.768,5.259,61303.492,440230.432,5.259,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,1.996133,"1,996133",1.995766,"1,995766",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_1579L_2.0,Links
3505,d8e21694-475b-acfc-e669-ac58e4403330,0826b6a1-4e29-46ca-ba7b-fbba22d66341,823L,55.156231,189348.283,444388.18,28.583,189293.315,444392.685,28.719,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,90.929532,"90,929532",90.874963,"90,874963",ProRail,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,508_823L_91.0,Links
3507,d8948eb2-fceb-ee00-d1e1-0874c14aa3c7,b3b91df4-809f-4d0e-8aab-518f00f0893c,27L,562.886519,124630.728,485453.821,2.657,125100.98,485146.282,2.445,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.51656,"904,516560",905.191759,"905,191759",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,927_27L_904.5,Links
3508,8c0787e8-2454-4139-3d79-879668c0540c,f4f93764-78f1-4d4c-8b85-c343e5f21b3d,15L,219.60193,160407.879,383939.037,21.95600011,160266.858,384107.375,22.536,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,57.800897,"57,800897",57.58016,"57,580160",ProRail,Zuid,Z,Baan,Brabant,330,Boxtel,23,ASSET Rail,Zuid-West,618_15L_58.4,Links
3509,0de95b1e-3f56-4b4d-b31c-2e7cebbda488,0439aa33-3334-48bf-9fab-7d854677c222,12V,404.054587,215268.971,427569.99,18.144,214870.428,427636.5,18.124,779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,60.369136,"60,369136",60.773295,"60,773295",Derden - Overig - DB Netz,,,Baan,,,,,,,779_12V_60.4,Links
3510,8b918501-fcb7-4805-bbf3-735b6950b12b,f41b9c5c-42fe-498f-bf2e-53546ffa3118,101V,1820.456328,195734.94443494,465593.60164289,16.25852305,195929.589,463821.151,21.95,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,17.749418,"17,749418",15.928811,"15,928811",Derden - Overig - VSM Apeldoorn- Dieren,Noord-Oost,NO,Baan,Gelre,400,Achterhoek,30,ASSET Rail,Oost,209_101V_17.9,Links
3511,1c58ebeb-8c06-a0ec-e3d5-0f67d56b39e1,4fd66274-46e5-4fd9-ae30-6b25315c387c,1001BL,1523.05599,94120.37645841,467081.95468002,3.10046597,93923.82139668,468571.89691997,4.72602312,559,,559,559__,Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,42.80002,"42,800020",41.3,"41,300000",ProRail,Randstad Zuid,RZ,Baan,Rijn en Gouwe,100,Leiden,1,BAM Rail,Zuid-Holland Noord,534_1001BL_44.6,Links
3512,2f51cae2-69f0-cfca-3f6c-bd614d92e46e,718c85cf-f8b9-465f-8a3a-1731fcb35b28,953BV,311.110128,95273.702,434336.185,-0.167,95120.561,434606.783,0.485,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,43.992189,"43,992189",44.306183,"44,306183",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,163_953BV_44.0,Links
3513,97a79930-22fd-1aad-3e44-25dd65ecb914,bba50da7-9f18-4287-b0cb-ab32f526888b,49BS,7869.85397,186376.123,427336.998,23.643,178935.398,424911.973,8.554,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,64.50006,"64,500060",56.629955,"56,629955",ProRail,Noord-Oost,NO,Baan,Gelre,400,Maas en Waal,28,ASSET Rail,Oost,514_49BS_65.3,Links
3514,8505bf6b-4c03-4d2e-68a6-aff960ad0eae,50f7e5a8-9be5-446f-a51d-e8e1336234b8,7001AQ,286.67274,109731.459,425323.093,3.628,109450.529,425379.841,3.358,810,a,810,810_a,Dordrecht Industrieterrein Aansl. De Staart,Wijb-Ddri,Wantij (brug o/h - bij Dordrecht) - Dordrecht Aansl. Industrieterrein De Staart ,1.27819,"1,278190",1.565111,"1,565111",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,810_7001AQ_1.3,Links
3515,4f73d6fb-b3d9-49bb-9937-e09d65b77809,29ee5271-5877-445b-aaa3-54f038c7c47e,1853L,28.819059,61643.271,444487.528,4.961,61670.618,444478.515,4.982,479,a,479,479_a,Maasvlakte 2,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,312.458605,"312,458605",312.487243,"312,487243",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,479_1853L_312.4,Links
3516,6b682bc6-3619-268b-53f0-d4dc0681f221,37099875-ab85-40bf-87d0-49c4d84c9e10,1373BV,920.171697,101612.413,426673.272,-0.254,100915.365,427251.43,-0.161,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,33.809057,"33,809057",34.708547,"34,708547",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,116_1373BV_33.0,Links
3517,b89cdebe-38e8-bb5f-8635-9e336fb21e56,f6a4c1ba-8fdc-428c-a6b4-2c666de1b776,135AL,1003.619698,209164.523,461732.43,10.882,208529.37553546,461004.03455746,10.87306111,033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,26.4,"26,400000",25.399259,"25,399259",ProRail,Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,609_135AL_26.6,Links
3519,5c8cdd16-6f6b-86ff-6dc7-31352012e6e0,bfba7065-d75d-4780-ace9-b5d8de161f17,1523L,889.375649,61602.3,439191.809,5.186,61306.453,440030.479,5.198,478,a,478,478_a,Rotterdam Europoort 4,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,0.910892,"0,910892",1.800586,"1,800586",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,478_1523L_0.9,Links
3520,41925e60-4d32-4139-979a-666aa9047d72,909b6d72-afcd-4855-aa6a-4a01040294b0,24L,112.925454,246286.69,517711.291,10.223,246256.992,517819.171,10.266,776,,776,776__,Laarwald (D) - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,73.466822,"73,466822",73.576371,"73,576371",Derden - Overig - Bentheimer Eisenbahn Coevorden,,,Baan,,,,,,,776_24L_73.4,Links
3521,222d41f5-2def-474a-00c4-bdcfadf89f12,01dd8006-1d38-4f72-9344-5efacd9bf45c,927L,72.139783,99730.286,410004.092,3.016,99714.901,410074.458,3.044,801,d,801,801_d,Moerdijk Industrieterrein,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,300.865586,"300,865586",300.935658,"300,935658",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_927L_300.8,Links
3522,1e78ac9e-4ced-4b2d-d0de-2c8612e99c33,0814f3be-7e2e-4a02-8f42-e71c6954a882,905R,205.173187,91257.414,395766.606,4.228,91368.233,395939.264,4.225,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,21.97253,"21,972530",21.761002,"21,761002",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_905R_22.0,Links
3523,f5761eea-0596-2a33-945c-cf21bbe9f4f8,73cf5e59-d71a-4738-8772-5ecb81b31b2a,121L,168.982894,209507.627,375349.356,21.619,209403.214,375482.221,22.156,517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,0.002934,"0,002934",0.190202,"0,190202",ProRail,Zuid,Z,Baan,De Peel,300,Venlo,27,ASSET Rail,Zuid-Oost,517_121L_69.4,Links
3527,129a00de-70c7-1445-7d4f-d5c150253098,362c629c-e8f1-452f-8264-d9921a3a29f7,53L,30.791703,186899.544,428005.551,23.585,186908.45953539,428035.02373708,23.62888941,514,b,514,514_b,Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,65.369771,"65,369771",65.4,"65,400000",ProRail,Noord-Oost,NO,Baan,Gelre,400,Maas en Waal,28,ASSET Rail,Oost,514_53L_65.3,Links
3528,53b049b8-691a-a6de-0534-a86b984b8dc5,f7d0019b-b242-404e-ad49-7e345f2a15ec,1111BV,76.647058,92565.729,464045.618,5.441,92515.515,463987.711,5.417,534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,46.378782,"46,378782",46.455874,"46,455874",ProRail,Randstad Zuid,RZ,Baan,Rijn en Gouwe,100,Leiden,1,BAM Rail,Zuid-Holland Noord,534_1111BV_46.4,Links
3529,18f74150-9495-a560-74ba-d1b7c78a6c64,2bd17f0c-9fbe-4bc4-b197-be9cbc89a5c2,23AR,47.64012,194389.916,469169.905,17.143,194437.307,469174.663,17.085,608,b,608,608_b,Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,87.697636,"87,697636",87.745672,"87,745672",ProRail,Noord-Oost,NO,Baan,Veluwe,430,IJsselstreek,31,Strukton Rail,Oost,608_23AR_87.7,Links
3530,aa7d1a9d-2e85-4e9f-0168-787a2cde9fd2,0384dc3c-9fa0-4cbb-9101-5a78e8499882,982L,18.283034,90468.32,395135.606,2.842,90478.048,395151.079,2.711,545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,22.99242,"22,992420",22.974539,"22,974539",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,545_982L_23.0,Links
3531,c04820e5-80f7-41f1-9556-81693b40331d,522af4ca-3442-4d79-bb3e-a4d87b52752c,X0041R,214.30128,99430.977,410159.7,3.335,99638.232,410181.826,2.98,801,e,801,801_e,Moerdijk Industrieterrein,Mdw-Wstlih,Middenweg - Westelijke Insteekhaven ,400.339446,"400,339446",400.126293,"400,126293",Derden - Overig - Gentenaar,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_X0041R_400.4,Links
3533,58f4c783-1571-ed32-3421-522f746b15f0,e07828c0-2a38-45b4-8e12-38c3ddcd8c13,433T,615.50909,253725.813,526613.163,15.04,253894.335,527204.959,15.389,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,66.09142,"66,091420",66.704985,"66,704985",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,203_433T_66.1,Links
3535,d8b0bf1d-f7ec-b5db-d81e-e65cf8ebabf0,6629e94d-3fa6-4100-b16a-13f92c40a7ff,5009AL,26.260665,116397.538,489214.833,6.056,116423.326,489209.873,5.944,523,b,523,523_b,Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,177.425088,"177,425088",177.451207,"177,451207",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,139_5009AL_177.4,Links
3537,c55a2df5-593a-eaf4-8e60-7d8cadefcab5,6fbc1d77-de5b-46fa-876e-84face7e5507,97AV,203.742269,82900.537,454713.043,3.632,82699.402,454719.695,0.939,564,a,564,564_a,Den Haag Binckhorst,Laa-Gvc,Den Haag Laan van NOI - Den Haag Centraal ,22.4,"22,400000",22.6,"22,600000",ProRail,Randstad Zuid,RZ,Baan,Den Haag,110,Den Haag,2,VolkerRail,Zuid-Holland Noord,561_97AV_59.7,Links
3540,57f838e0-ec65-28e5-6905-6f347cbc0250,2b109d28-e309-45c2-8c14-7b95c42a1337,15V,1280.336123,238843.785,488150.287,9.379,239147.82,488682.901,11.624,857,a,857,857_a,Almelo Gem. Stamlijn,Aml-Amlbp,Almelo - Almelo Racc. Bedrijvenpark N.W. Twente  ,1.278804,"1,278804",0.023394,"0,023394",ProRail,Noord-Oost,NO,Baan,Twente,410,Twente,32,VolkerRail,Oost,857_15V_1.3,Links
3542,797dd0f5-b742-4d5f-8128-5e53418aa295,e082bb0f-451d-4775-83a2-fdb59e936681,W2-4L,0.946641,88130.603,432215.588,3.551,88131.523,432215.365,3.586,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",8.850936,"8,850936",8.849992,"8,849992",Derden - Overig - Havenbedrijf Rotterdam,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_W2-4L_8.9,Links
3543,77c913f3-2823-08ce-7822-349080f33e3b,5a09e43a-ca44-4246-9a9f-62c837405ed0,903L,28.887835,100052.115,409373.266,3.465,100075.302,409390.463,3.506,801,a,801,801_a,Moerdijk Industrieterrein,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,8.37733,"8,377330",8.348862,"8,348862",ProRail,Zuid,Z,Baan,Zeeland,310,Roosendaal,19,Strukton Rail,Zuid-West,801_903L_8.4,Links
3547,74780131-c4ae-4bf3-b523-d5a8e185c772,e28f0167-d2ed-4569-9f17-37e1f5462346,X0914P,5.034654,176569.059,305485.299,53.058,176569.492,305490.315,53.058,784,,784,784__,Visé (B) - Eijsden Grens,Fvs-Mt,Visé (B) - Maastricht ,15.824045,"15,824045",15.829043,"15,829043",Derden - Overig - Infrabel,,,Baan,,,,,,,784_X0914P_15.8,Links
3548,8bae5e2d-0d5c-dfd3-01c8-36c7b35f6db0,e3342a2f-ae2b-4f3d-95a5-4c1ed6aa03fd,117R,479.630437,89795.602,431798.391,3.862,89319.202,431853.684,3.887,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",7.124449,"7,124449",7.607328,"7,607328",ProRail,Randstad Zuid,RZ,Baan,Zee-Zevenaar,130,Europoort,4,VolkerRail,Zee-Zevenaar,950_117R_7.1,Links
3549,2419930d-4baa-cfe1-3556-cc65fac4a3cf,03a5a21b-c1c7-4e48-b1ee-9a214d9a35bd,43R,531.454321,124749.528,485440.264,2.415,125190.075,485143.62,2.475,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.675111,"904,675111",905.24742,"905,247420",ProRail,Randstad Noord,RN,Baan,Amstelsepoort,230,Weesp,11,Strukton Rail,Midden,927_43R_904.6,Links
3551,2b6c75f1-8d1b-84a3-189e-8784ee715f52,be1a610e-8352-4657-8ab2-4e18a067ec95,4121V,23.499469,201884.289,501729.243,1.875,201888.662,501752.332,1.875,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,1.416879,"1,416879",1.44039,"1,440390",ProRail,Noord-Oost,NO,Baan,Drenthe,440,Overijssel,34,ASSET Rail,Noord,926_4121V_1.4,Links
3553,336d68e7-e41d-a4fa-a48a-860b1ae1b7b1,e3d7bd62-32a6-4266-8eae-f3a5ff580e6a,331AL,13.25641,122437.752,487767.096,5.628,122450.791,487769.487,5.746,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,81.436879,"81,436879",81.45034,"81,450340",ProRail,Randstad Noord,RN,Baan,Amsterdam,220,Amsterdam,9,VolkerRail,Midden,586_331AL_81.4,Links
3558,7919501c-8869-4dd5-a562-b432a8b7d919,b5232e0a-0ff3-47df-bcae-e4ca8566c499,X0153R,151.250369,102856.51,422298.667,3.872,102864.9,422153.058,3.74,805,b,805,805_b,Dordrecht Zeehaventerrein,Ddrz-Ddrmg,Dordrecht Zeehaventerrein - Dordrecht Malle Gat ,600.240734,"600,240734",600.099196,"600,099196",Derden - Overig - Standic,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,805_X0153R_600.3,Links
3559,9cd48c17-1a9d-8745-2095-6f26930a5d50,6eba2021-26ce-4b7a-980d-e30a56d4a203,1001BV,35.696526,160112.56,384275.922,23.065,160135.439,384248.522,22.991,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,57.352375,"57,352375",57.388461,"57,388461",ProRail,Zuid,Z,Baan,Brabant,330,Boxtel,23,ASSET Rail,Zuid-West,054_1001BV_57.3,Links
3560,bab04432-3054-9460-d99d-633bdcdde2d7,4cab4f1e-989a-4480-ac7a-4a5e5171157f,114L,768.135067,145689.553,461614.478,7.877,146390.63,461927.889,6.606,530,b,530,530_b,Den Dolder,Ut-Amf,Utrecht - Amersfoort ,12.402275,"12,402275",13.169741,"13,169741",ProRail,Randstad Noord,RN,Baan,Eemland,200,Amersfoort,12,ASSET Rail,Midden,530_114L_12.4,Links
3561,b7eb40fd-dea6-ac48-f434-6867ada8ebc3,389eb2a5-314f-4721-a4a9-af9c13f95ff9,3V,1482.22838,110141.245,424428.483,6.642,108883.59,423887.812,4.378,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,89.102663,"89,102663",90.585113,"90,585113",ProRail,Randstad Zuid,RZ,Baan,Dordrecht,140,Dordrecht,5,ASSET Rail,Zuid-Holland Zuid,118_3V_89.1,Links
