FID,knooppunt,soort,landsdeel,kwaliteit_,capaciteit,ketenmobil,netwerkont,klanttevre,fietscapac,transferca,groei_reiz,ontwikkeli,verdeling_,wensknoopp,soort_gesp,sqm100,sqm200,sqm300,sqm400,sqm500,sqm600,sqm700,sqm800,sqm900,sqm1000,sqm1100,sqm1200,sqm1300,sqm1400,sqm1500,sqmtotal,sqmtotalge,rank,filter200,data_origi,long,lat,gdb_geomattr_data,shape
ov_knooppunt_buffer.72,HvH Strand,2,Zuidvleugel,0,0,1,0,0,0,0,0,0,1,0,2,0,40,712,1717,4642,0,0,0,0,0,0,0,0,0,0,7111,10372,5,1,Handmatig Google,4.10698235,51.98585093,,"POLYGON ((67560.10330000147 444936.2848000005, 67550.49599999934 444838.73970000073, 67522.04309999943 444744.94310000166, 67475.83810000122 444658.49969999865, 67413.65670000017 444582.73149999976, 67337.88839999959 444520.55000000075, 67251.4450000003 444474.3451000005, 67157.6484999992 444445.8922000006, 67060.10330000147 444436.2848000005, 66962.55820000172 444445.8922000006, 66868.76159999892 444474.3451000005, 66782.31819999963 444520.55000000075, 66706.54989999905 444582.73149999976, 66644.36850000173 444658.49969999865, 66598.16360000148 444744.94310000166, 66569.71070000157 444838.73970000073, 66560.10330000147 444936.2848000005, 66569.71070000157 445033.8299999982, 66598.16360000148 445127.626600001, 66644.36850000173 445214.0700000003, 66706.54989999905 445289.8381999992, 66782.31819999963 445352.01960000023, 66868.76159999892 445398.22459999844, 66962.55820000172 445426.67749999836, 67060.10330000147 445436.2848000005, 67157.6484999992 445426.67749999836, 67251.4450000003 445398.22459999844, 67337.88839999959 445352.01960000023, 67413.65670000017 445289.8381999992, 67475.83810000122 445214.0700000003, 67522.04309999943 445127.626600001, 67550.49599999934 445033.8299999982, 67560.10330000147 444936.2848000005))"
ov_knooppunt_buffer.73,Kampen,1,Oost,0,0,1,0,1,1,0,0,0,3,0,1,208,453,765,116,0,0,0,0,0,0,0,0,0,0,0,1542,13089,15,1,Top10NL,5.92115596,52.55996362,,"POLYGON ((192208.3542000018 508172.6447999999, 192189.13949999958 507977.5544999987, 192132.23369999975 507789.96130000055, 192039.8238000013 507617.07449999824, 191915.4609999992 507465.5379999988, 191763.92440000176 507341.1752000004, 191591.03759999946 507248.76520000026, 191403.44449999928 507191.8594999984, 191208.3542000018 507172.6447999999, 191013.2639000006 507191.8594999984, 190825.67080000043 507248.76520000026, 190652.78400000185 507341.1752000004, 190501.2474000007 507465.5379999988, 190376.8845999986 507617.07449999824, 190284.47470000014 507789.96130000055, 190227.5689000003 507977.5544999987, 190208.3542000018 508172.6447999999, 190227.5689000003 508367.7351000011, 190284.47470000014 508555.32820000127, 190376.8845999986 508728.21499999985, 190501.2474000007 508879.751600001, 190652.78400000185 509004.1143999994, 190825.67080000043 509096.52430000156, 191013.2639000006 509153.4301000014, 191208.3542000018 509172.6447999999, 191403.44449999928 509153.4301000014, 191591.03759999946 509096.52430000156, 191763.92440000176 509004.1143999994, 191915.4609999992 508879.751600001, 192039.8238000013 508728.21499999985, 192132.23369999975 508555.32820000127, 192189.13949999958 508367.7351000011, 192208.3542000018 508172.6447999999))"
ov_knooppunt_buffer.74,Koog aan de Zaan,1,Noordvleugel,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,366,0,356,0,0,0,0,0,722,1454,51,1,Top10NL,4.80569418,52.45757794,,"POLYGON ((116475.04560000077 496805.32930000126, 116455.83089999855 496610.23900000006, 116398.92509999871 496422.6458999999, 116306.51520000026 496249.7591000013, 116182.15239999816 496098.22250000015, 116030.61580000073 495973.8597000018, 115857.72899999842 495881.4497999996, 115670.13589999825 495824.54399999976, 115475.04560000077 495805.32930000126, 115279.95529999956 495824.54399999976, 115092.36219999939 495881.4497999996, 114919.47540000081 495973.8597000018, 114767.93879999965 496098.22250000015, 114643.57600000128 496249.7591000013, 114551.1660999991 496422.6458999999, 114494.26029999927 496610.23900000006, 114475.04560000077 496805.32930000126, 114494.26029999927 497000.41959999874, 114551.1660999991 497188.0126999989, 114643.57600000128 497360.8995000012, 114767.93879999965 497512.43609999865, 114919.47540000081 497636.79890000075, 115092.36219999939 497729.2087999992, 115279.95529999956 497786.11459999904, 115475.04560000077 497805.32930000126, 115670.13589999825 497786.11459999904, 115857.72899999842 497729.2087999992, 116030.61580000073 497636.79890000075, 116182.15239999816 497512.43609999865, 116306.51520000026 497360.8995000012, 116398.92509999871 497188.0126999989, 116455.83089999855 497000.41959999874, 116475.04560000077 496805.32930000126))"
ov_knooppunt_buffer.75,Kop Afsluitdijk,2,Noord,0,0,0,0,0,0,0,0,0,0,0,2,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,3142,14,1,OpenStreetMap,5.3845201,53.0981905,,"POLYGON ((155320.01410000026 567931.3044999987, 155310.40680000186 567833.759300001, 155281.95389999822 567739.9627999999, 155235.7489 567653.5194000006, 155173.56749999896 567577.7511, 155097.79930000007 567515.569699999, 155011.35590000078 567469.3647000007, 154917.5593000017 567440.9118999988, 154820.01410000026 567431.3044999987, 154722.4690000005 567440.9118999988, 154628.67240000144 567469.3647000007, 154542.22899999842 567515.569699999, 154466.46070000157 567577.7511, 154404.27930000052 567653.5194000006, 154358.07440000027 567739.9627999999, 154329.62150000036 567833.759300001, 154320.01410000026 567931.3044999987, 154329.62150000036 568028.8497000001, 154358.07440000027 568122.6462000012, 154404.27930000052 568209.0896000005, 154466.46070000157 568284.8579000011, 154542.22899999842 568347.0392999984, 154628.67240000144 568393.2443000004, 154722.4690000005 568421.6970999986, 154820.01410000026 568431.3044999987, 154917.5593000017 568421.6970999986, 155011.35590000078 568393.2443000004, 155097.79930000007 568347.0392999984, 155173.56749999896 568284.8579000011, 155235.7489 568209.0896000005, 155281.95389999822 568122.6462000012, 155310.40680000186 568028.8497000001, 155320.01410000026 567931.3044999987))"
ov_knooppunt_buffer.76,Lage Zwaluwe,1,Zuid,1,0,1,0,1,0,0,0,0,3,0,1,2481,506,179,171,1033,776,5,0,0,18,0,0,0,0,0,5169,42104,2,1,Top10NL,4.66349094,51.69024244,,"POLYGON ((105958.86419999972 411522.18090000004, 105939.64950000122 411327.09059999883, 105882.74379999936 411139.49749999866, 105790.3337999992 410966.6107000001, 105665.97100000083 410815.0740999989, 105514.43450000137 410690.71130000055, 105341.54769999906 410598.30139999837, 105153.95459999889 410541.39559999853, 104958.86419999972 410522.18090000004, 104763.77389999852 410541.39559999853, 104576.18079999834 410598.30139999837, 104403.29399999976 410690.71130000055, 104251.7575000003 410815.0740999989, 104127.39460000023 410966.6107000001, 104034.98470000178 411139.49749999866, 103978.07899999991 411327.09059999883, 103958.86419999972 411522.18090000004, 103978.07899999991 411717.27120000124, 104034.98470000178 411904.8643000014, 104127.39460000023 412077.7511, 104251.7575000003 412229.28770000115, 104403.29399999976 412353.6504999995, 104576.18079999834 412446.0604000017, 104763.77389999852 412502.96620000154, 104958.86419999972 412522.18090000004, 105153.95459999889 412502.96620000154, 105341.54769999906 412446.0604000017, 105514.43450000137 412353.6504999995, 105665.97100000083 412229.28770000115, 105790.3337999992 412077.7511, 105882.74379999936 411904.8643000014, 105939.64950000122 411717.27120000124, 105958.86419999972 411522.18090000004))"
ov_knooppunt_buffer.77,Lansingerland-Zoetermeer,1,Zuidvleugel,0,0,1,0,0,0,0,0,0,1,0,1,1228,0,0,0,0,0,0,122,0,188,0,0,0,0,0,1538,12832,16,1,Top10NL,4.51853533,52.041069,,"POLYGON ((96402.48250000179 450661.3077000007, 96383.26779999956 450466.2173999995, 96326.36199999973 450278.62420000136, 96233.95210000128 450105.73739999905, 96109.58929999918 449954.2008999996, 95958.05270000175 449829.8381000012, 95785.16589999944 449737.42810000107, 95597.57279999927 449680.5223999992, 95402.48250000179 449661.3077000007, 95207.39220000058 449680.5223999992, 95019.79899999872 449737.42810000107, 94846.91220000014 449829.8381000012, 94695.37570000067 449954.2008999996, 94571.01289999858 450105.73739999905, 94478.60289999843 450278.62420000136, 94421.69720000029 450466.2173999995, 94402.48250000179 450661.3077000007, 94421.69720000029 450856.3979999982, 94478.60289999843 451043.99109999835, 94571.01289999858 451216.87790000066, 94695.37570000067 451368.4145000018, 94846.91220000014 451492.7773000002, 95019.79899999872 451585.18719999865, 95207.39220000058 451642.0929999985, 95402.48250000179 451661.3077000007, 95597.57279999927 451642.0929999985, 95785.16589999944 451585.18719999865, 95958.05270000175 451492.7773000002, 96109.58929999918 451368.4145000018, 96233.95210000128 451216.87790000066, 96326.36199999973 451043.99109999835, 96383.26779999956 450856.3979999982, 96402.48250000179 450661.3077000007))"
ov_knooppunt_buffer.78,Lansingerland Rodenrijs,2,Zuidvleugel,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,58,58,13,0,OpenStreetMap,4.4608354,51.9754013,,"POLYGON ((91850.7809999995 443404.6033000015, 91841.1735999994 443307.0582000017, 91812.72080000117 443213.2615999989, 91766.51579999924 443126.81819999963, 91704.33439999819 443051.04989999905, 91628.56610000134 442988.8685000017, 91542.12269999832 442942.6636000015, 91448.32620000094 442914.21070000157, 91350.7809999995 442904.6033000015, 91253.23580000177 442914.21070000157, 91159.43930000067 442942.6636000015, 91072.99590000138 442988.8685000017, 90997.2276000008 443051.04989999905, 90935.04619999975 443126.81819999963, 90888.84120000154 443213.2615999989, 90860.38839999959 443307.0582000017, 90850.7809999995 443404.6033000015, 90860.38839999959 443502.1484999992, 90888.84120000154 443595.9450000003, 90935.04619999975 443682.3883999996, 90997.2276000008 443758.15670000017, 91072.99590000138 443820.3381000012, 91159.43930000067 443866.5430999994, 91253.23580000177 443894.99599999934, 91350.7809999995 443904.6033000015, 91448.32620000094 443894.99599999934, 91542.12269999832 443866.5430999994, 91628.56610000134 443820.3381000012, 91704.33439999819 443758.15670000017, 91766.51579999924 443682.3883999996, 91812.72080000117 443595.9450000003, 91841.1735999994 443502.1484999992, 91850.7809999995 443404.6033000015))"
ov_knooppunt_buffer.79,Leek A7,2,Noord,1,0,0,1,0,0,0,0,0,1,0,2,1196,156,103,85,0,0,0,0,0,0,0,0,0,0,0,1540,7084,6,1,Handmatig Aanpassing Google,6.38088582,53.18516753,,"POLYGON ((221924.9448999986 578068.932500001, 221915.3374999985 577971.3874000013, 221886.8845999986 577877.5907999985, 221840.67969999835 577791.1473999992, 221778.49830000103 577715.3790999986, 221702.73000000045 577653.1977000013, 221616.28660000116 577606.992800001, 221522.48999999836 577578.5399000011, 221424.9448999986 577568.932500001, 221327.39970000088 577578.5399000011, 221233.60319999978 577606.992800001, 221147.1598000005 577653.1977000013, 221071.3914999999 577715.3790999986, 221009.21009999886 577791.1473999992, 220963.00510000065 577877.5907999985, 220934.55220000073 577971.3874000013, 220924.9448999986 578068.932500001, 220934.55220000073 578166.4776999988, 220963.00510000065 578260.2743000016, 221009.21009999886 578346.7177000009, 221071.3914999999 578422.4858999997, 221147.1598000005 578484.6673000008, 221233.60319999978 578530.872299999, 221327.39970000088 578559.3251999989, 221424.9448999986 578568.932500001, 221522.48999999836 578559.3251999989, 221616.28660000116 578530.872299999, 221702.73000000045 578484.6673000008, 221778.49830000103 578422.4858999997, 221840.67969999835 578346.7177000009, 221886.8845999986 578260.2743000016, 221915.3374999985 578166.4776999988, 221924.9448999986 578068.932500001))"
ov_knooppunt_buffer.80,Leeuwarden / Lelylijn,1,Noord,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,156,15,0,Handmatig Google,5.79182647,53.19649487,,"POLYGON ((183041.20639999956 578947.3339999989, 183021.99170000106 578752.2437000014, 182965.08590000123 578564.6506000012, 182872.67599999905 578391.7637999989, 182748.31320000067 578240.2272000015, 182596.77659999952 578115.8643999994, 182423.88980000094 578023.4545000009, 182236.29670000076 577966.5487000011, 182041.20639999956 577947.3339999989, 181846.11609999835 577966.5487000011, 181658.52299999818 578023.4545000009, 181485.6361999996 578115.8643999994, 181334.09959999844 578240.2272000015, 181209.73680000007 578391.7637999989, 181117.32690000162 578564.6506000012, 181060.42110000178 578752.2437000014, 181041.20639999956 578947.3339999989, 181060.42110000178 579142.4243000001, 181117.32690000162 579330.0174000002, 181209.73680000007 579502.9041999988, 181334.09959999844 579654.4408, 181485.6361999996 579778.8035999984, 181658.52299999818 579871.2135000005, 181846.11609999835 579928.1193000004, 182041.20639999956 579947.3339999989, 182236.29670000076 579928.1193000004, 182423.88980000094 579871.2135000005, 182596.77659999952 579778.8035999984, 182748.31320000067 579654.4408, 182872.67599999905 579502.9041999988, 182965.08590000123 579330.0174000002, 183021.99170000106 579142.4243000001, 183041.20639999956 578947.3339999989))"
ov_knooppunt_buffer.81,"Leeuwarden, Werpsterhoek",1,Noord,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,221,14,0,0,0,0,0,0,0,235,926,56,1,Handmatig Google,5.78221243,53.17098069,,"POLYGON ((182414.26539999992 576104.3577999994, 182395.05070000142 575909.2674999982, 182338.14499999955 575721.6744000018, 182245.7349999994 575548.7875999995, 182121.37220000103 575397.2509999983, 181969.83570000157 575272.8881999999, 181796.94889999926 575180.4783000015, 181609.35570000112 575123.5725000016, 181414.26539999992 575104.3577999994, 181219.1750999987 575123.5725000016, 181031.58199999854 575180.4783000015, 180858.69519999996 575272.8881999999, 180707.1585999988 575397.2509999983, 180582.79580000043 575548.7875999995, 180490.38589999825 575721.6744000018, 180433.4800999984 575909.2674999982, 180414.26539999992 576104.3577999994, 180433.4800999984 576299.4481000006, 180490.38589999825 576487.0412000008, 180582.79580000043 576659.9279999994, 180707.1585999988 576811.4646000005, 180858.69519999996 576935.8273999989, 181031.58199999854 577028.2373000011, 181219.1750999987 577085.1431000009, 181414.26539999992 577104.3577999994, 181609.35570000112 577085.1431000009, 181796.94889999926 577028.2373000011, 181969.83570000157 576935.8273999989, 182121.37220000103 576811.4646000005, 182245.7349999994 576659.9279999994, 182338.14499999955 576487.0412000008, 182395.05070000142 576299.4481000006, 182414.26539999992 576104.3577999994))"
ov_knooppunt_buffer.82,Loenen Kerklaan,2,Midden,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,19,32,19,0,OpenStreetMap,5.0099561,52.2221867,,"POLYGON ((129722.2173999995 470523.0767999999, 129712.6101000011 470425.5315999985, 129684.15720000118 470331.7351000011, 129637.95219999924 470245.2917000018, 129575.7707999982 470169.5234000012, 129500.00250000134 470107.3420000002, 129413.55909999833 470061.13699999824, 129319.76260000095 470032.6840999983, 129222.2173999995 470023.0767999999, 129124.67229999974 470032.6840999983, 129030.87570000067 470061.13699999824, 128944.43230000138 470107.3420000002, 128868.6640000008 470169.5234000012, 128806.48259999976 470245.2917000018, 128760.27769999951 470331.7351000011, 128731.8247999996 470425.5315999985, 128722.2173999995 470523.0767999999, 128731.8247999996 470620.6218999997, 128760.27769999951 470714.41849999875, 128806.48259999976 470800.86190000176, 128868.6640000008 470876.6301999986, 128944.43230000138 470938.81159999967, 129030.87570000067 470985.0164999999, 129124.67229999974 471013.4693999998, 129222.2173999995 471023.0767999999, 129319.76260000095 471013.4693999998, 129413.55909999833 470985.0164999999, 129500.00250000134 470938.81159999967, 129575.7707999982 470876.6301999986, 129637.95219999924 470800.86190000176, 129684.15720000118 470714.41849999875, 129712.6101000011 470620.6218999997, 129722.2173999995 470523.0767999999))"
ov_knooppunt_buffer.83,Loenersloot,1,Midden,0,0,0,0,0,0,0,0,0,0,1,1,27,0,0,67,35,0,0,0,0,0,0,0,0,0,0,130,955,2,0,Handmatig Google,4.98361844,52.22387494,,"POLYGON ((128423.59169999883 470720.59589999914, 128404.37700000033 470525.50560000166, 128347.47129999846 470337.9125000015, 128255.0614 470165.0256999992, 128130.69849999994 470013.4891999997, 127979.16200000048 469889.12629999965, 127806.27519999817 469796.7164000012, 127618.68210000172 469739.81069999933, 127423.59169999883 469720.59589999914, 127228.50140000135 469739.81069999933, 127040.90830000117 469796.7164000012, 126868.02149999887 469889.12629999965, 126716.4849999994 470013.4891999997, 126592.12209999934 470165.0256999992, 126499.71220000088 470337.9125000015, 126442.80649999902 470525.50560000166, 126423.59169999883 470720.59589999914, 126442.80649999902 470915.6862999983, 126499.71220000088 471103.2793999985, 126592.12209999934 471276.1662000008, 126716.4849999994 471427.70270000026, 126868.02149999887 471552.0654999986, 127040.90830000117 471644.4754999988, 127228.50140000135 471701.38120000064, 127423.59169999883 471720.59589999914, 127618.68210000172 471701.38120000064, 127806.27519999817 471644.4754999988, 127979.16200000048 471552.0654999986, 128130.69849999994 471427.70270000026, 128255.0614 471276.1662000008, 128347.47129999846 471103.2793999985, 128404.37700000033 470915.6862999983, 128423.59169999883 470720.59589999914))"
