OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Area,Shape__Length
1292,098cbd4efd8a49488c4e6c4f6d69086d,2022/06/22 16:15:37+00,L0004,Prorail,bestaand,0,half verhard,048,,48,048__,Nijmegen Grens - Nijmegen,Gb-Nm,Groesbeek - Nijmegen ,11.650622,"11,650622",Noord-Oost,NO,n.v.t.,,,n.v.t.,,n.v.t.,,"ProRail, Besluit bijzondere spoorwegen",188585.006421,426135.646,51.82281792,5.87434472,6623.16764,283,,6623.1676405,1968.35641745199
1293,76ab4ae9193440dca642863541fae353,2021/01/08 16:24:50+00,L0004,Prorail,bestaand,0,half verhard,056,,56,056__,Venlo Grens - Venlo,Vlgr-Vl,Venlo Grens - Venlo ,0.422476,"0,422476",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,210802.114677,373011.1085,51.34356192,6.18810011,4086.208471,283,,4086.2084715,693.136693773916
1294,54044cfb285244fb828224eb3679a139,2020/05/11 18:04:14+00,L0004,Prorail,bestaand,0,half verhard,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,28.362762,"28,362762",Noord-Oost,NO,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,210697.266886,462814.0285,52.15069222,6.20101449,445.021405,283,,445.0214045,214.553916571899
1295,6f18ce542fb34a1090d678b60e0011b3,2022/07/04 17:48:36+00,L0004,Prorail,bestaand,0,half verhard,033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,16.001399,"16,001399",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,205066.716,452331.80062,52.05702317,6.11721069,3368.079298,283,,3368.079298,666.478948895738
1296,2ef538fdaec04b0daff673b0557a4748,2022/02/22 08:51:49+00,L0004,Prorail,bestaand,0,half verhard,052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,49.555224,"49,555224",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,197449.324,399529.097312,51.58307232,5.99966471,19353.630119,283,,19353.6301185,4299.15595450551
1297,22b06488abd5412499a1b175e6c6b61d,2019/10/30 12:26:23+00,L0004,Prorail,bestaand,0,half verhard,049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,32.594094,"32,594094",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,189192.3545,414254.356019,51.71599026,5.88198134,5560.112261,283,,5560.1122615,1611.10132730422
1298,b54b3a4fbe804e589d742e883494a693,2022/05/04 07:47:52+00,L0004,Prorail,bestaand,0,half verhard,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,55.715015,"55,715015",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,202251.3715,364049.655391,51.26379357,6.06419108,5512.580165,283,,5512.5801645,1416.46048857451
1299,dcc0198139254a69a98eff8a71c72b54,2022/01/20 11:18:28+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,34.622331,"34,622331",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,64061.903077,385199.0985,51.44853793,4.0789755,1154.711947,283,,1154.711947,237.785327919606
1300,c503c0ad7edb4baeaaadbc175709be7e,2021/11/02 08:50:24+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,58.502316,"58,502316",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,41743.646615,391571.625,51.50175912,3.75596799,4254.052756,283,,4254.0527565,734.949486582236
1301,cdd4d6ac697b47579252a0b3d0bbca0e,2021/11/03 12:07:20+00,L0004,Prorail,bestaand,0,gesloten verharding,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,34.679651,"34,679651",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,64014.0875,385231.032154,51.4488172,4.07827955,35.401369,283,,35.401369,24.6046782044168
1302,c49428fc14f74d48af3b79829e6e1ad6,2022/01/04 19:57:35+00,L0004,Prorail,bestaand,0,half verhard,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,6.418721,"6,418721",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,125279.202,480003.538093,52.30719437,4.95141942,1835.539455,283,,1835.539455,239.766608544581
1303,c8c2f21013264202b7cd2bfb150a8b0d,2022/02/21 14:25:51+00,L0004,Prorail,bestaand,0,half verhard,509,a,509,509_a,Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,35.58006,"35,580060",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,147697.641622,468927.099,52.20839621,5.28036994,12931.607893,283,,12931.6078935,2475.8644010982
1304,e7fa2a58a03c4dbe8d57e047cada8268,2022/08/01 15:16:29+00,L0004,Prorail,bestaand,0,half verhard,074,,74,074__,Heerhugowaard - Alkmaar,Hdr-Zd,Den Helder - Zaandam ,40.560536,"40,560536",Randstad Noord,RN,Alkmaar,7,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,112515.462702,517329.2695,52.64180053,4.75953526,4836.476709,283,,4836.4767085,888.131378938059
1305,e8e0c641532a47268d209eae2917ac21,2023/01/24 11:42:55+00,L0004,Prorail,bestaand,0,half verhard,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,10.656705,"10,656705",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,110005.93555,488981.267,52.38684128,4.72628489,26233.877354,283,,26233.877354,3380.26896964261
1306,cd344d7d0b434d6b916246adef13dce3,2021/11/03 12:07:20+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,30.847661,"30,847661",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,67211.4105,383108.419363,51.43024829,4.12479395,62.459758,283,,62.459758,33.8299098035993
1307,be620f1073634dee887573edb26ead52,2022/02/01 15:58:45+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,30.583638,"30,583638",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,67431.784205,382962.511,51.42897127,4.12799844,6189.549215,283,,6189.549215,1066.33290872744
1308,e306ad3d020f401e8b7b1a1bfe999e71,2020/05/18 14:42:27+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,38.454362,"38,454362",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,60863.598154,387322.25,51.46709308,4.03240957,104.850682,283,,104.8506815,47.9054484699947
1309,e2260bc01e564eb3a13df28738066d8d,2020/05/18 14:42:40+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,47.110474,"47,110474",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,53008.635148,390420.8815,51.49357154,3.91849819,694.006111,283,,694.0061115,150.115516732819
1310,d0c4a11ec42b4d60bc571d75aedd546f,2022/01/04 19:56:53+00,L0004,Prorail,bestaand,0,half verhard,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,7.516243,"7,516243",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,125806.3535,479041.042907,52.29857219,4.95923193,881.770696,283,,881.770696,225.465509706188
1311,170ade244a75d2d73e050210a7e24429,2015/09/03 14:12:16+00,G0599,Rotterdam,bestaand,0,gesloten verharding,468,g,468,468_g,Rotterdam Eemhaven,Whz-Rdhw,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam Den Hamweg ",400.365662,"400,365662",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,88714.816888,433004.088,51.8816214,4.42448086,1327.707582,283,,1327.573724005,577.837332642568
1312,ca4bfddb037f40098fe4834a55cb53ce,2023/01/24 11:06:09+00,L0004,Prorail,bestaand,0,half verhard,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,13.326371,"13,326371",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,107345.935244,488698.1725,52.38407261,4.68725493,1792.686032,283,,1792.686032,328.749631599145
1313,73116881e5b34f6c8f63e4b81b464dd5,2023/01/05 13:00:54+00,G0405,,bestaand,0,half verhard,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,2.121489,"2,121489",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,133523,518531.499679,52.65383792,5.06981762,51.610365,283,,51.610365,35.2325433245601
1314,82b7676efb94474ba8ee0af9d8eff0f1,2022/03/16 11:22:33+00,L0004,Prorail,bestaand,0,half verhard,052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,71.672836,"71,672836",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,207137.492,380752.375427,51.4134909,6.13664987,7213.024139,283,,7213.024139,1973.36123823977
1315,4bc54a99c3804eb9a24d54c156015495,2022/09/06 11:24:19+00,L0004,Prorail,bestaand,0,half verhard,034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,8.2452,"8,245200",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,199394.265309,447138.129,52.01082803,6.03383328,4253.228496,283,,4253.228496,888.418403983495
1316,a78b6093f2644cf2a7fe90c17815a4d5,2022/02/22 08:52:45+00,L0004,Prorail,bestaand,0,half verhard,756,,756,756__,Beugen,Ah-Vl,Arnhem - Venlo ,35.97852,"35,978520",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,190609.115,411177.310417,51.68824479,5.9021666,10814.426141,283,,10814.4261415,1821.00504916553
1317,e403810d52e142819241fc94f1252bc5,2022/06/22 16:15:37+00,L0004,Prorail,bestaand,0,half verhard,049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,19.404488,"19,404488",Noord-Oost,NO,Maas en Waal,28,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,188188.0665,426526.304951,51.82635297,5.86862492,18554.73436,283,,18554.73436,3644.11673734424
1318,d0fc08ec263b48e9a08004284da1e02e,2020/07/17 15:49:13+00,L0004,Prorail,bestaand,0,half verhard,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,62.856857,"62,856857",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,205961.8605,370138.350806,51.31819817,6.11822284,11853.17978,283,,11853.1797805,3453.29237956607
1319,bee1b0a24b81439d8c23a28729e4bc85,2022/09/07 06:47:31+00,L0004,Prorail,bestaand,0,half verhard,034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,3.788231,"3,788231",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,195407.544208,445183.2195,51.99356256,5.97553655,1523.761578,283,,1523.7615785,301.089745210504
1320,3e06b0b874914196ab2f16282554c993,2022/11/30 11:49:15+00,L0004,Prorail,bestaand,0,half verhard,023,,23,023__,Apeldoorn - Deventer,Apd-Dv,Apeldoorn - Deventer ,7.232672,"7,232672",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,201282.705059,471902.6045,52.23324356,6.06470596,4479.924757,283,,4479.9247575,764.519259924791
1321,21cc2c5f78384ead87cd1da7f08f38e2,2021/10/28 09:17:53+00,L0004,Prorail,bestaand,0,half verhard,048,,48,048__,Nijmegen Grens - Nijmegen,Gb-Nm,Groesbeek - Nijmegen ,2.55926,"2,559260",Noord-Oost,NO,n.v.t.,,,n.v.t.,,n.v.t.,,"ProRail, Besluit bijzondere spoorwegen",193494.103696,421239.064,51.77848996,5.94500211,5110.040667,283,,5110.0406665,1858.10848317137
1322,11f472b619c24130913ca4d15e620ab3,2022/08/25 12:03:03+00,L0004,Prorail,bestaand,0,half verhard,208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,94.231301,"94,231301",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,200401.551085,466937.249,52.18869148,6.05114265,74.459525,283,,74.459525,38.1920704279479
1323,0da5248c32b244c188806951d99920ed,2020/08/07 16:37:18+00,L0004,Prorail,bestaand,0,half verhard,041,,41,041__,Arnhem - Elst,Ah-Vl,Arnhem - Venlo ,0.625115,"0,625115",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,188192.679612,444327.171,51.98634699,5.87040918,2433.09436,283,,2433.09436,449.214001205148
1324,94ab86ef51944642b35cf397873c5067,2023/01/05 13:15:30+00,G0420,Medemblik,bestaand,0,half verhard,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,11.05871,"11,058710",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,131376.204285,525943.648,52.72036045,5.03756325,12432.476957,283,,12432.476957,3865.13341331624
1325,75b3ea498d894816af32a76bfe601084,2022/02/17 14:55:39+00,L0004,Prorail,bestaand,0,half verhard,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,14.359347,"14,359347",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,126355.958938,502647.6745,52.51076104,4.96527373,1457.07533,283,,1457.0753295,300.117452576974
1326,f933bed9fb594e0fa79e79c45fd4f4ac,2023/01/05 11:58:25+00,G0405,,bestaand,0,gesloten verharding,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,4.497633,"4,497633",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,132338.786725,520538.956,52.67183066,5.05218018,29.786763,283,,29.7867635,30.6848779606585
1327,edd9e487f22f4b3ca0b10f80492f498a,2022/02/23 15:53:59+00,L0004,Prorail,bestaand,0,half verhard,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,10.797112,"10,797112",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,123623.299141,500599.2845,52.49220206,4.92521494,7325.717611,283,,7325.7176115,1282.16325221969
1328,c2132e2fb6cb46d5b4ef02d6b29d7452,2020/05/18 14:46:02+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,51.527281,"51,527281",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,48718.981278,391059.709,51.4985189,3.85655343,8527.905262,283,,8527.9052615,1392.47826796852
1329,6092ec9ed7384e6b8136c9d4ed026b02,2021/01/08 16:28:38+00,L0004,Prorail,bestaand,1,half verhard,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,37.119023,"37,119023",Zuid,Z,Eindhoven,24,BAAN,De Peel,BAAN,Zuid,Z,ProRail,175281.940044,387315.163,51.4745255,5.67913108,273.730741,283,,273.73862094,86.7368737259561
1330,f34c4632a50b421b82d24df3ef327cdf,2016/12/13 10:48:42+00,L0004,Prorail,bestaand,0,half verhard,817,m,817,817_m,Vlissingen Sloehaven,Sloe-Blvh,Sloehaven Emplacement - Bijleveldhaven ,800.303308,"800,303308",Zuid,Z,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,38860.045325,388802.294,51.47628776,3.71536671,1535.690818,283,,1535.690818,517.758951662138
1331,86c3fac9834a431688370583d32b5c7e,2020/10/30 21:37:56+00,L0004,Prorail,bestaand,0,half verhard,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,51.76673,"51,766730",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,199998.3645,360867.476231,51.23537458,6.03151079,3795.203769,283,,3795.2037685,761.718377618827
1332,823513914569489ea0134c4a93298130,2021/09/21 08:37:03+00,L0004,Prorail,bestaand,0,half verhard,052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,44.840143,"44,840143",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,195154.364,403573.617875,51.61959407,5.96701916,6783.43734,283,,6783.43734,1759.29243973476
1333,8507819421f34975ae5baec144cc16b6,2021/12/07 07:31:23+00,L0004,Prorail,bestaand,0,half verhard,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,68.4336,"68,433600",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,209817.77053,374079.602,51.35326187,6.17413904,2982.875894,283,,2982.8758945,763.05618008911
1334,f548f47c12ab472b8a45255aa124f023,2022/09/06 08:06:46+00,L0004,Prorail,bestaand,0,half verhard,034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,10.013786,"10,013786",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,200938.404136,447998.238,52.01843262,6.05643866,4853.947753,283,,4853.9477525,951.897981742905
1335,cb3daed08e6a491793de951171f50516,2022/04/03 14:01:41+00,L0004,Prorail,bestaand,0,half verhard,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,57.637643,"57,637643",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,203036.664,365807.601198,51.27952836,6.07567915,2885.375416,283,,2885.375416,809.71497468659
1336,fb62fed77afa482d9d77d98aaac9b585,2020/12/18 17:31:26+00,L0004,Prorail,bestaand,0,gesloten verharding,117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,3.740006,"3,740006",Randstad Noord,RN,Driebergen,15,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,138451.997,452845.264077,52.06365473,5.14588855,42.627592,283,,42.6275925,35.6569813639435
1337,ab809dec7d644a9cb6c309a693f65f05,2020/12/18 17:34:00+00,L0004,Prorail,bestaand,1,half verhard,513,a,513,513_a,Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,25.198803,"25,198803",Zuid,Z,Geldermalsen,22,BAAN,Betuwe,BAAN,Zuid,Z,ProRail,146875.929,433249.151689,51.88770912,5.26919544,37.61908,283,,37.6190805,26.525071093248
1338,1eed8ff8d24b44c6a3622e4f3504a160,2017/12/21 16:13:10+00,L0004,Prorail,bestaand,0,half verhard,044,,44,044__,Ressen=Bemmel - Nijmegen,Ah-Vl,Arnhem - Venlo ,16.182094,"16,182094",Noord-Oost,NO,Maas en Waal,28,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,187293.317,429222.595115,51.85064004,5.8558984,429.174459,283,,429.1744595,98.1362588971865
1339,452daead8b574329966008c99b74fb37,2020/12/18 17:36:15+00,L0004,Prorail,bestaand,1,half verhard,117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,17.661828,"17,661828",Zuid,Z,Geldermalsen,22,BAAN,Betuwe,BAAN,Zuid,Z,ProRail,143808.887,440103.707157,51.94926625,5.22442213,180.786447,283,,180.7864475,63.2789457820388
1340,a53b4752bb8a41439795561cf22dbda5,2022/07/04 17:41:59+00,L0004,Prorail,bestaand,0,half verhard,033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,15.135436,"15,135436",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,204571.18,451615.208002,52.05062736,6.10988196,2971.904888,283,,2971.9048885,669.170387401643
1341,8e5677fe74dd49f69ce75f3d13a6c670,2022/08/29 09:46:21+00,L0004,Prorail,bestaand,0,half verhard,208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,95.899881,"95,899881",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,201888.724623,466176.667,52.18173148,6.07278403,5175.08724,283,,5175.0872405,1345.73273770422
1342,c79d378b2c7d4314a11d714126db745e,2021/01/08 16:23:31+00,L0004,Prorail,bestaand,0,half verhard,516,b,516,516_b,Blerick,Ah-Vl,Arnhem - Venlo ,74.807898,"74,807898",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,207623.7925,377646.922524,51.38553375,6.1431768,20634.352861,283,,20634.3528615,1699.36993466601
1343,f56a6c35fe7447e2bd400d4f8d0061c6,2022/08/31 13:53:13+00,L0004,Prorail,bestaand,0,half verhard,033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,25.15246,"25,152460",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,208450.6335,460769.534727,52.13253975,6.16786973,15969.644643,283,,15969.644643,2873.11452390293
1344,caa30824241b4022b76a8f5c7821cddb,2023/01/05 13:25:59+00,G0420,Medemblik,bestaand,0,half verhard,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,13.623344,"13,623344",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,133812.969888,526734.5665,52.72756864,5.07357711,985.697712,283,,985.6977115,328.246229190147
1345,bcce95de0bc24482919b4b530c6061f5,2022/02/24 06:53:15+00,L0004,Prorail,bestaand,0,half verhard,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,6.943791,"6,943791",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,120806.219508,497998.5155,52.46865998,4.88400387,13469.028049,283,,13469.0280485,2430.10624516122
1346,883cf3e1b2d44382b9221406f06fad7e,2020/01/14 14:23:34+00,L0004,Prorail,bestaand,0,gesloten verharding,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,46.909984,"46,909984",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,145285.6615,523093.764745,52.69517535,5.2435119,35.750043,283,,35.750043,24.9610667091521
1347,73f2357f51724e938f97140993485e0f,2022/03/01 15:15:21+00,L0004,Prorail,bestaand,0,half verhard,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,47.880714,"47,880714",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,146244.174227,523239.422,52.69650062,5.25768624,4135.837618,283,,4135.837618,1408.93575372432
1348,38b68fe42cbf437296c46b650985e77c,2023/01/05 13:32:26+00,G0420,Medemblik,bestaand,0,half verhard,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,18.428323,"18,428323",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,134641.179285,530884.3435,52.76489303,5.08558056,892.141649,283,,892.141649,373.852554186136
1349,147c1e5b4d2b4e87852d6e9c9cad1b0e,2022/03/01 10:55:06+00,L0004,Prorail,bestaand,0,half verhard,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,35.203095,"35,203095",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,134817.7267,518718.6085,52.65556896,5.08893948,3426.940215,283,,3426.940215,545.681577009134
1350,e1de923844c14a45ae93db9ebd0e5f72,2020/09/02 10:34:00+00,L0004,Prorail,bestaand,0,half verhard,817,a,817,817_a,Vlissingen Sloehaven,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,114.734876,"114,734876",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,40643.633,385737.778311,51.44911586,3.74202657,30399.417549,283,,30399.4175485,2978.63171242942
1351,f51bcb7769884b7998fb9c7633545daf,2023/01/05 13:04:54+00,G0405,,bestaand,0,half verhard,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,2.823613,"2,823613",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,133118.373,519102.038754,52.65894918,5.06380043,138.288674,283,,138.288674,59.7828155264529
1352,d1e75a244f1b49ac8bad461d2cba358e,2022/02/07 10:28:08+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,33.935548,"33,935548",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,64635.184815,384819.4905,51.44521863,4.08731798,15125.8655,283,,15125.8654995,2523.88767301465
1353,fd2c61682d49416285517a42e0d750f7,2022/09/28 14:52:47+00,L0004,Prorail,bestaand,0,half verhard,052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,59.885301,"59,885301",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,201609.01166,390763.8315,51.50395928,6.05851186,13105.345402,283,,13105.3454025,3525.96478939165
1354,37bf3ee440894b09a7be14e9b645fc7c,2022/07/04 17:38:56+00,L0004,Prorail,bestaand,0,half verhard,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,28.311739,"28,311739",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,210693.597,462753.412363,52.15014782,6.20095094,3200.684588,283,,3200.6845875,845.840733213056
1355,5ad5b500cdd1421e86ab57f8aa71506b,2017/03/24 20:11:49+00,L0004,Prorail,bestaand,0,half verhard,052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,50.856701,"50,856701",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,197662.118,398242.294517,51.5714902,6.00257787,2523.217549,283,,2523.2175485,683.363854270072
