MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
005 43352,ARAMIS 1xPLT 26 RAL9005,,20091127000000,20200129000000,360026 PL-T TOP 26W/830 4P
005 43353,2500 1xPLL24 E,,20020801000000,20181005000000,310024 PL-L 24W/830 4P MASTER
005 43354,Urbanstar BDS100DRW 27-3S LED,,20180901000000,20180901000000,LED 24W 3000K 2800lm
005 43355,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
005 43358,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
005 43359,2500 1xPLL24 E,,20091215000000,20200707000000,310024 PL-L 24W/830 4P MASTER
005 43362,ARAMIS 1xPLT 26 RAL9005,,20100421000000,20200129000000,360026 PL-T TOP 26W/830 4P
005 43363,LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),,20210324000000,20210324000000,LED 48W 3000K 6300lm
005 43364,2650 Aurora 1xSON-T/SHP-TS 70 E,,20011001000000,20181231000000,220070 CDO-TT 070W/828 MASTER
005 43365,KFK LED2WELL 1600lm overeenkomst,,20201125000000,20201125000000,LED 13W 3000K 1600lm
005 43366,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
005 43367,2500 1xPLL24 E,,20080415000000,20181128000000,310024 PL-L 24W/830 4P MASTER
005 43368,KFK LED2WELL 1600lm overeenkomst,,20200610000000,20200610000000,LED 13W 3000K 1600lm
005 43369,VP1011 WW RAL-7036,,20160825000000,20160825000000,LED 25W 3000K 2500lm
005 43371,2500 1xPLL24 E,,20120301000000,20181123000000,310024 PL-L 24W/830 4P MASTER
005 43373,2500 1xPLL36 E,,20010401000000,20181119000000,310036 PL-L 36W/830 4P MASTER
005 43374,ALURA 1696 1xPLL 24 E,,20080220000000,20181026000000,310024 PL-L 24W/830 4P MASTER
005 43375,BDS711 Kegel 12LED 1400lm WW,,20170921000000,20170921000000,LED 13W 3000K 1400lm
005 43376,LW-SRDS2 1600 LM 16A 730 DAME CC,,20191001000000,20191205000000,LED 13W 3000K 1600lm
005 43377,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200219000000,20200219000000,LED 13W 3000K 1600lm
005 43378,STARLIGHT 16LED WW 350mA 19w RAL9005 sym. 140mm,,20161228000000,20161228000000,LED 19W 3000K 2200m
005 43379,ALTRA-2 1x PLL24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
005 43380,Urbanstar BDS100DRW 12-3S LED,,20180221000000,20180221000000,LED 11W 3000K 1200lm
005 43381,Stela long 30 Led,,20110601000000,20110601000000,LED 36W 4000K 4250lm
005 43382,2500 1xPLL24 E,,20020201000000,20181123000000,310024 PL-L 24W/830 4P MASTER
005 43383,2500 1xPLL24 E,,20080409000000,20181101000000,310024 PL-L 24W/830 4P MASTER
005 43384,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
005 43385,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
005 43386,2010 1xPLL 24 E,,20050701000000,20181110000000,310024 PL-L 24W/830 4P MASTER
005 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 28W 3000K 2520lm-2052lm
005 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 70W 3000K 6720m-5264lm
005 43388,KFK LED2WELL 1200lm overeenkomst,,20180901000000,20180901000000,LED 10W 3000K 1200lm
005 43389,2010 1xPLL 24 E,,20051001000000,20181009000000,310024 PL-L 24W/830 4P MASTER
005 43391,2500 1xPLL36 E,,20011101000000,20181009000000,310036 PL-L 36W/830 4P MASTER
005 43392,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
005 43393,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20191001000000,20191001000000,LED 11W 3000K 1200lm
005 43394,2010 1xPLL 24 E,,20051101000000,20181110000000,310024 PL-L 24W/830 4P MASTER
005 43395,2500 1xPLL24 E,,20011101000000,20181119000000,310024 PL-L 24W/830 4P MASTER
005 43396,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
005 43397,2650 Aurora 1xSON-T/SHP-TS 70 E,,20110426000000,20181004000000,220070 CDO-TT 070W/828 MASTER
005 43398,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
005 43399,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
005 43400,2500 1xPLL24 E,,20030901000000,20181001000000,310024 PL-L 24W/830 4P MASTER
005 43401,2500 1xPLL24 E,,20040901000000,20181106000000,310024 PL-L 24W/830 4P MASTER
005 43402,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
005 43403,2500 1xPLL24 E,,20021001000000,20181005000000,310024 PL-L 24W/830 4P MASTER
005 43404,LW-SRDS2 1600 LM 16A 730 DAME CC,,20201023000000,20201023000000,LED 13W 3000K 1600lm
005 43405,2500 1x PLL 24 E Dynadimmer,,20110426000000,20180928000000,310024 PL-L 24W/830 4P MASTER
005 43406,2500 1xPLL24 E,,20070715000000,20181107000000,310036 PL-L 36W/830 4P MASTER
005 43408,2660 Aurora 1xCDO-TT 70,,20050101000000,20181119000000,220070 CDO-TT 070W/828 MASTER
005 43412,2650 Aurora 1xSON-T/SHP-TS 70 E,,20080817000000,20181120000000,220070 CDO-TT 070W/828 MASTER
005 43413,2650 Aurora 1xSON-T/SHP-TS 70 E,,20061101000000,20181120000000,220070 CDO-TT 070W/828 MASTER
005 43415,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20180901000000,20180901000000,LED 10W 3000K 1200lm
005 43417,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181201000000,20181106000000,LED 16W 3000K 2000lm
005 43418,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 08W 3000K 1000lm
005 43419,2500 1xPLL24 E,,20030601000000,20181004000000,310024 PL-L 24W/830 4P MASTER
005 43421,2000 1x PLL24 E,,20100323000000,20181110000000,310024 PL-L 24W/830 4P MASTER
005 43422,BGP630 GRN 2200/WW PSD IP65 .... D9 SRG10 350mA,,20151228000000,20151228000000,LED 22W 3000K 2200lm
005 43424,BGP615 LW10 LED12 4S/amber,,20210325000000,20210325000000,LED 12W Amber 1200lm
005 43426,ALTRA-2 1x PLL24 E,,20080220000000,20181026000000,310024 PL-L 24W/830 4P MASTER
005 43427,8606 1xCDMT35 W,,20001201000000,20090212000000,200035 CDM-T35W/930 Mast.elite
005 43428,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20201023000000,20201023000000,LED 11W 3000K 1200lm
005 43429,2000 1x PLL24 E,,20111101000000,20181030000000,310024 PL-L 24W/830 4P MASTER
005 43430,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
005 43431,2010 1xPLL 24 E,,20011101000000,20181107000000,310024 PL-L 24W/830 4P MASTER
005 43432,Urbanstar BDS100DRW 36-3S LED,,20130701000000,20130701000000,LED 31W 3000K 3600lm
005 43433,KFK LED2WELL 2150lm overeenkomst,,20180901000000,20180901000000,LED 19W 3000K 2150lm
005 43434,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181201000000,LED 13W 3000K 1600lm
005 43436,2000 1x PLL24 E,,20060704000000,20181112000000,310024 PL-L 24W/830 4P MASTER
005 43437,2000 1x PLL24 E,,20071010000000,20181202000000,310024 PL-L 24W/830 4P MASTER
005 43438,2010 1xPLL 24 E,,20051101000000,20181009000000,310024 PL-L 24W/830 4P MASTER
005 43439,Citea midi 1xCDM-T 70W,,20031201000000,20200130000000,200070 CDM-T 70W/930 Mast.elit
005 43440,2500 1xPLL24 E,,20080101000000,20181029000000,310036 PL-L 36W/830 4P MASTER
005 43441,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181115000000,LED 13W 3000K 1600lm
005 43442,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
005 43443,KFK LED2WELL 1050lm,,20160701000000,20160701000000,LED 09W 3000K 1050lm
005 43445,2310 1xPLL24 E,,20050815000000,20181112000000,310024 PL-L 24W/830 4P MASTER
005 43446,TECEO-1 48LED NW 500mA Akzo150 008AG,TECEO-1 40LED NW 350mA Akzo150 005AA,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
005 43446,TECEO-1 48LED NW 500mA Akzo150 008AG,TECEO-1 40LED NW 350mA Akzo150 005AA,20150826000000,20150826000000,LED 75W 4000K 10400lm - 8700lm
005 43447,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181113000000,310024 PL-L 24W/830 4P MASTER
005 43448,VP1011 WW RAL-7036,,20171002000000,20180117000000,LED 08W 3000K 1000lm
005 43449,2500 1xPLL24 E,,20001201000000,20181004000000,310024 PL-L 24W/830 4P MASTER
005 43450,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
005 43452,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 08W 3000K 1000lm
005 43454,LW-SRDS2 550 LM 4A 730 DANB CC top 76,,20191001000000,20191001000000,LED 05W 3000K 550lm
005 43455,Citea midi 1xCDM-T 35 C,Citea midi 1xCDM-T 35 C,20040701000000,20200130000000,200035 CDM-T35W/930 Mast.elite
005 43457,ALTRA-2 1x PLL24 E,,20071010000000,20191023000000,310024 PL-L 24W/830 4P MASTER
005 43458,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
005 43459,2010 1xPLL 24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
005 43461,KFK LED2WELL 2150lm overeenkomst,,20180901000000,20180901000000,LED 19W 3000K 2150lm
005 43464,2500 1xPLL24 E,,20041101000000,20181001000000,310024 PL-L 24W/830 4P MASTER
005 43465,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181001000000,20181001000000,LED 13W 3000K 1600lm
005 43466,2500 1xPLL 36 E Dynadimmer,,20110426000000,20181003000000,310036 PL-L 36W/830 4P MASTER
005 43468,2500 1xPLL24 E,,20040101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
005 43469,ALTRA-2 1x PLL24 E,,20080414000000,20181128000000,310024 PL-L 24W/830 4P MASTER
005 43471,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
005 43472,ALURA 1696 1xPLL 24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
005 43473,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20180801000000,20180801000000,LED 28W 3000K 2520lm-2052lm
005 43473,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20180801000000,20180801000000,LED 70W 3000K 6720m-5264lm
005 43474,Urbanstar BDS100DRW 18-3S LED,,20150905000000,20150905000000,LED 16W 3000K 1800lm
005 43475,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
005 43476,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20181001000000,20181001000000,LED 10W 3000K 1200lm
005 43477,ALTRA-2 1xPLL 36 E,,20141030000000,20181123000000,310036 PL-L 36W/830 4P MASTER
005 43478,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
005 43479,ALURA 1696 1xPLL 24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
005 43480,Ampera Mini 24LED 5068 WW 500mA 003A7,,20171002000000,20171002000000,LED 38W 3000K 4900lm - 4000lm
005 43483,2650 Aurora 1xSON-T/SHP-TS 70 E,,20020401000000,20200928000000,210070 CDO-ET 070W/828 MASTER
005 43484,KFK LED2WELL 1600lm,,20160721000000,20160721000000,LED 15W 3000K 1600lm
005 43485,2500 1xPLL24 E,,20011001000000,20181119000000,310024 PL-L 24W/830 4P MASTER
005 43486,2500 1xPLL24 E,,20070413000000,20181109000000,310024 PL-L 24W/830 4P MASTER
005 43487,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150130000000,20150130000000,LED 44W 4000K 6000lm - 5100lm
005 43488,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
005 43489,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
005 43490,BGP615 LW10 LED12 4S/amber,,20210325000000,20210325000000,LED 12W Amber 1200lm
005 43491,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
005 43492,2650 Aurora 1xSON-T/SHP-TS 100,,20040701000000,20191120000000,220100 CDO-TT 100W/828 MASTER
005 43493,2500 1xPLL24 E,,20011101000000,20181122000000,310024 PL-L 24W/830 4P MASTER
005 43494,2500 1xPLL24 E,,20011001000000,20181122000000,310024 PL-L 24W/830 4P MASTER
005 43496,2500 1xPLL24 E,,20120125000000,20181109000000,310024 PL-L 24W/830 4P MASTER
005 43497,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181201000000,20181109000000,LED 16W 3000K 2000lm
005 43498,2500 1xPLL24 E,,20031101000000,20181109000000,310024 PL-L 24W/830 4P MASTER
005 43499,2500 1xPLL24 E,,20021001000000,20181119000000,310024 PL-L 24W/830 4P MASTER
005 43500,Piano-Mini 16 LED.... WW 350mA,,20150905000000,20150905000000,LED 19W 3000K 2200m
005 43501,ALTRA-2 1x PLL24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
005 43502,ALTRA-2 1x PLL24 E,,20071010000000,20181127000000,310024 PL-L 24W/830 4P MASTER
005 43503,2500 1xPLL24 E,,20050722000000,20181101000000,310024 PL-L 24W/830 4P MASTER
005 43504,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
005 43505,2500 1xPLL24 E,,20010901000000,20181005000000,310024 PL-L 24W/830 4P MASTER
005 43506,2500 1xPLL24 E,,20011001000000,20181001000000,310024 PL-L 24W/830 4P MASTER
005 43507,2000 1x PLL24 E,,20111101000000,20181110000000,310024 PL-L 24W/830 4P MASTER
005 43508,KIO 1X PLL 24  EVSA,,20090513000000,20181003000000,310024 PL-L 24W/830 4P MASTER
005 43509,Urbanstar BDS100DRW 12-3S LED,,20150905000000,20150905000000,LED 11W 3000K 1200lm
005 43510,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
005 43511,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
005 43512,HPS 100 CITYZEN 1xPLL24 HF,,20070129000000,20190408000000,310036 PL-L 36W/830 4P MASTER
005 43514,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
005 43515,2500 1xPLL24 E,,20001201000000,20181004000000,310024 PL-L 24W/830 4P MASTER
005 43516,2000 12LED WW CLO 1800lm,,20151002000000,20151002000000,LED 16W 3000K 1800lm
005 43517,BDS711 Kegel 12LED 1400lm WW,,20170921000000,20170921000000,LED 13W 3000K 1400lm
005 43518,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20190805000000,20190805000000,LED 11W 3000K 1200lm
005 43520,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
005 43521,2010 1xPLL 24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
005 43522,ALTRA-2 1x PLL24 E,,20080415000000,20181126000000,310024 PL-L 24W/830 4P MASTER
005 43523,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
005 43524,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
005 43525,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
005 43526,2500 1xPLL24 E,,20031101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
005 43529,BDS711 Kegel 20LED 1800lm WW,,20170921000000,20170921000000,LED 16W 3000K 1800lm
005 43531,2000 1xPLL18 E,,20150325000000,20181110000000,310024 PL-L 24W/830 4P MASTER
005 43533,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
005 43534,2650 Aurora 1xSON-T/SHP-TS 70 E,,20110426000000,20181018000000,220070 CDO-TT 070W/828 MASTER
005 43536,2010 1xPLL 24 E,,20031001000000,20181003000000,310024 PL-L 24W/830 4P MASTER
005 43537,ALTRA-2 1x PLL24 E,,20071010000000,20181126000000,310024 PL-L 24W/830 4P MASTER
005 43539,TECEO-1 24LED NW 700mA Akzo150 005AA,,20160701000000,20160701000000,LED 55W 4000K 6100lm - 5200lm
005 43542,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181124000000,310024 PL-L 24W/830 4P MASTER
005 43543,FGS 103 1xPLL 24 E,,20051101000000,20191014000000,310024 PL-L 24W/830 4P MASTER
005 43544,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
005 71779,2000 1x PLL24 E,,20130911000000,20181110000000,310024 PL-L 24W/830 4P MASTER
005 71781,LW-SRDS2 1600 LM 16A 730 DAME CC,,20201023000000,20201023000000,LED 13W 3000K 1600lm
005 71783,Ampera Midi 32LED WW 500mA 005A1,,20160901000000,20160901000000,LED 51W 3000K 6000lm - 5100lm
005 71789,2650 Aurora 1xSON-T/SHP-TS 70 E,,20040901000000,20190107000000,220070 CDO-TT 070W/828 MASTER
005 71793,LW-SRDS2 1200 LM 8A 730 DAME CC top 76,,20190805000000,20190805000000,LED 10W 3000K 1200lm
005 71794,2650 Aurora 1xSON-T/SHP-TS 70 E,,20080901000000,20181011000000,220070 CDO-TT 070W/828 MASTER
005 71796,ALURA 1696 1x PLL 36 E,,20111214000000,20181110000000,310024 PL-L 24W/830 4P MASTER
005 71798,Piano Mini 16LED Amber 350mA,,20130701000000,20130701000000,LED 19W Amber 1280lm
005 71803,KFK LED2WELL 1600lm overeenkomst,,20210501000000,20210501000000,LED 15W 3000K 1600lm
005 71805,KFK LED2WELL 1600lm overeenkomst,,20210501000000,20210501000000,LED 15W 3000K 1600lm
005 71806,SCALA MIDI 24 LED WW 350mA 2704lm,,20160719000000,20160719000000,LED 29W 3000K 2704lm
005 71807,Urbanstar BDS100DRW 12-3S LED,,20171124000000,20130601000000,LED 11W 3000K 1200lm
005 71808,Urbanstar BDS100DRW 12-3S LED,,20130601000000,20130601000000,LED 11W 3000K 1200lm
005 71812,Axia 2.1 WW 5167 8 led 690mA 2000lm,,20170921000000,20170921000000,LED 18W 3000K 2000lm
005 71813,Ampera Midi 32LED WW 350mA 003A0,,20180501000000,20180501000000,LED 36W 3000K 4800lm
005 71817,Mithra BDS150 12LED-HB WW,,20160127000000,20160127000000,LED 14W 3000K 1650lm
005 71820,ALTRA-2 1xPLL 36 E,,20110420000000,20181012000000,310036 PL-L 36W/830 4P MASTER
005 71822,NEOS 1 CDM-T35W 1659 RAL9023,,20120701000000,20200129000000,200035 CDM-T35W/930 Mast.elite
005 99993,LW-SRDS2 1600 LM 16A 730 DAME CC,,20190805000000,20190805000000,LED 13W 3000K 1600lm
005 99998,2000 1x PLL24 E,,20160509000000,20181110000000,310024 PL-L 24W/830 4P MASTER
005A43408,2650 Aurora 1xSON-T/SHP-TS 70 E,,20021001000000,20181119000000,220070 CDO-TT 070W/828 MASTER
005A43461,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
006 43313,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
006 43315,2651 Aurora 1xSON-T /SHP-TS 100 E,,20091115000000,20191120000000,220100 CDO-TT 100W/828 MASTER
006 43316,LW-SRDS2 2000 LM 16A 730 DAME CC,,20191001000000,20191001000000,LED 16W 3000K 2000lm
006 43317,2400 1xPLL 24 E Padvinder,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
006 43320,KFK LED2WELL 1600lm,,20151002000000,20151002000000,LED 15W 3000K 1600lm
006 43321,2500 1xPLL24 E,,20031101000000,20200116000000,310024 PL-L 24W/830 4P MASTER
006 43322,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
006 43323,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200901000000,20200901000000,LED 11W 3000K 1200lm
006 43324,2000 1x PLL24 E,,19970901000000,20181105000000,310024 PL-L 24W/830 4P MASTER
006 43326,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
006 43327,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
006 43330,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
006 43331,2500 1xPLL36 E,,20000901000000,20181105000000,310024 PL-L 24W/830 4P MASTER
006 43336,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
006 43337,2500 1xPLL24 E,,19990101000000,20181023000000,310024 PL-L 24W/830 4P MASTER
006 43337W,KFK LED2WELL 1600lm overeenkomst,,20191126000000,20191126000000,LED 13W 3000K 1600lm
006 43338,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
006 43339,ALTRA-2 1x PLL24 E,,20110317000000,20181124000000,310024 PL-L 24W/830 4P MASTER
006 43342,2500 1xPLL24 E,,20021001000000,20181004000000,310024 PL-L 24W/830 4P MASTER
006 43344,VP1011 WW RAL-7036,,20181126000000,20181126000000,LED 13W 3000K 1500lm
006 43345,FGS 103 1xPLL 24 E,,19950101000000,20181122000000,310024 PL-L 24W/830 4P MASTER
006 43348,ALTRA-2 1x PLL24 E,,20080415000000,20181129000000,310024 PL-L 24W/830 4P MASTER
006 43349,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
006 43350,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
006 43351,TECEO-1 24LED NW 500mA Akzo150 005AA,,20160701000000,20160701000000,LED 38W 4000K 4800lm - 4100lm
006 43353,2500 1xPLL24 E,,20020601000000,20181005000000,310024 PL-L 24W/830 4P MASTER
006 43354,Urbanstar BDS100DRW 27-3S LED,,20180901000000,20180901000000,LED 24W 3000K 2800lm
006 43355,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
006 43358,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
006 43359,2500 1xPLL24 E,,20081017000000,20181029000000,310024 PL-L 24W/830 4P MASTER
006 43362,ARAMIS 1xPLT 26 RAL9005,,20091127000000,20200129000000,360026 PL-T TOP 26W/830 4P
006 43363,LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),,20210324000000,20210324000000,LED 48W 3000K 6300lm
006 43364,2650 Aurora 1xSON-T/SHP-TS 70 E,,20011001000000,20181011000000,220070 CDO-TT 070W/828 MASTER
006 43365,2500 1xPLL24 E,,20021001000000,20181004000000,310024 PL-L 24W/830 4P MASTER
006 43366,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
006 43368,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181124000000,310024 PL-L 24W/830 4P MASTER
006 43369,VP1011 WW RAL-7036,,20160825000000,20160825000000,LED 25W 3000K 2500lm
006 43371,2000 1x PLL24 E,,19990301000000,20181124000000,310024 PL-L 24W/830 4P MASTER
006 43373,2500 1xPLL36 E,,20010401000000,20181119000000,310036 PL-L 36W/830 4P MASTER
006 43374,ALURA 1696 1xPLL 24 E,,20080220000000,20181026000000,310024 PL-L 24W/830 4P MASTER
006 43375,BDS711 Kegel 12LED 1400lm WW,,20170921000000,20170921000000,LED 13W 3000K 1400lm
006 43376,LW-SRDS2 1600 LM 16A 730 DAME CC,,20191001000000,20191001000000,LED 13W 3000K 1600lm
006 43377,2500 1xPLL24 E,,20030901000000,20181002000000,310024 PL-L 24W/830 4P MASTER
006 43378,STARLIGHT 16LED WW 350mA 19w RAL9005 sym. 140mm,,20161228000000,20161228000000,LED 19W 3000K 2200m
006 43380,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
006 43381,Stela long 30 Led,,20110601000000,20110601000000,LED 36W 4000K 4250lm
006 43382,2000 1x PLL24 E,,19990301000000,20181124000000,310024 PL-L 24W/830 4P MASTER
006 43383,2500 1xPLL24 E,,20031101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
006 43384,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
006 43385,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
006 43386,2500 1xPLL24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
006 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 28W 3000K 2520lm-2052lm
006 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 70W 3000K 6720m-5264lm
006 43388,KFK LED2WELL 2150lm overeenkomst,,20180901000000,20180901000000,LED 19W 3000K 2150lm
006 43389,2010 1xPLL 24 E,,20051001000000,20181009000000,310024 PL-L 24W/830 4P MASTER
006 43392,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
006 43393,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20191001000000,20191001000000,LED 11W 3000K 1200lm
006 43394,2010 1xPLL 24 E,,20051101000000,20181008000000,310024 PL-L 24W/830 4P MASTER
006 43397,2650 Aurora 1xSON-T/SHP-TS 70 E,,20110426000000,20181004000000,220070 CDO-TT 070W/828 MASTER
006 43398,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
006 43399,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
006 43401,2500 1xPLL24 E,,20040901000000,20181106000000,310024 PL-L 24W/830 4P MASTER
006 43402,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
006 43403,2500 1xPLL24 E,,20021001000000,20181005000000,310024 PL-L 24W/830 4P MASTER
006 43404,LW-SRDS2 1600 LM 16A 730 DAME CC,,20201023000000,20201023000000,LED 13W 3000K 1600lm
006 43405,2500 1xPLL24 E,,20040101000000,20181224000000,310024 PL-L 24W/830 4P MASTER
006 43406,2010 1xPLL 24 E,,20070715000000,20181107000000,310024 PL-L 24W/830 4P MASTER
