GemeenteCode;GemeenteNaam;LijstNummer;LijstNaam;DocumentTaal;PublicatieGeslacht;KandidaatNummer;Initialen;Roepnaam;Tussenvoegsel;Achternaam;Woonplaats;Land;Geslacht
0047;Veendam;6;VVD;nl;ja;4;A.M.;Arjan;;Nieboer;Wildervank;NL;m
0047;Veendam;6;VVD;nl;ja;5;A.;Aaldert;;Bunskoek;Veendam;NL;m
0047;Veendam;6;VVD;nl;ja;6;F.H.;Frans;;Kooistra;Veendam;NL;m
0047;Veendam;6;VVD;nl;ja;7;G.;Gretha;;Heikens;Veendam;NL;v
0047;Veendam;6;VVD;nl;ja;8;G.J.E.;Geert Jan;;Hoogerduijn Strating;Wildervank;NL;m
0047;Veendam;6;VVD;nl;ja;9;H.;Riekje;;Wright - van der Meer;Veendam;NL;v
0047;Veendam;6;VVD;nl;ja;10;H.;Harrie;;Prins;Veendam;NL;m
0047;Veendam;7;D66;nl;nee;1;J.E.;Hanneke;;Schoenmaker-Tiems;Veendam;NL;
0047;Veendam;7;D66;nl;nee;2;P.;Patrick;;Smid;Veendam;NL;
0047;Veendam;7;D66;nl;nee;3;E.;Esin;;Narman-Işik;Veendam;NL;
0047;Veendam;7;D66;nl;nee;4;D.;Dani;van der;Linden;Veendam;NL;
0047;Veendam;7;D66;nl;nee;5;H.;Henk;;Koetse;Veendam;NL;
0047;Veendam;7;D66;nl;nee;6;F.B.;Frans;;Smit;Veendam;NL;
0047;Veendam;7;D66;nl;nee;7;T.;Trijntje;;Kromkamp;Veendam;NL;
0047;Veendam;7;D66;nl;nee;8;S.T.;Simon;;Deinum;Veendam;NL;
0047;Veendam;7;D66;nl;nee;9;A.A.;Alian;;Spelde;Wildervank;NL;
0047;Veendam;8;ChristenUnie;nl;ja;1;D.J.;Dirk;;Klamer;Veendam;NL;m
0047;Veendam;8;ChristenUnie;nl;ja;2;A.;Ammy;van;Eerden-van der Molen;Veendam;NL;v
0047;Veendam;8;ChristenUnie;nl;ja;3;S.W.R.;Rolf;;Helder;Veendam;NL;m
0047;Veendam;8;ChristenUnie;nl;ja;4;A.G.;Bram;;Stoel;Veendam;NL;m
0047;Veendam;8;ChristenUnie;nl;ja;5;R.J.;Ronald;;Kleiweg;Veendam;NL;m
0047;Veendam;8;ChristenUnie;nl;ja;6;T.;Thomas;;Klamer;Veendam;NL;m
0047;Veendam;9;GROENLINKS;nl;ja;1;G.H.;Gerie;;Ebeltjes;Veendam;NL;v
0047;Veendam;9;GROENLINKS;nl;ja;2;L.;Lisette;;Boonstra;Veendam;NL;v
0047;Veendam;9;GROENLINKS;nl;ja;3;R.C.;Rianne;ten;Veen;Veendam;NL;v
0047;Veendam;9;GROENLINKS;nl;ja;4;T.C.M.;Theo;;Mooijman;Veendam;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;1;Y.;Ytsen;van der;Velde;Opende;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;2;J.;Johan;de;Vries;Leek;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;3;C.E.;Cynthia;van;Putten;Lucaswolde;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;4;O.S.M.;Onno;;Koopmans;Grijpskerk;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;5;F.S.;Frantina;;Kiekebeld - van der Knaap;Niekerk;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;6;R.;Richard;;Lamberst;Leek;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;7;H.J.;Harm;;Beute;Grootegast;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;8;G.;Geert;de;Jong;Opende;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;9;H.;Harry;;Rook;Zuidhorn;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;10;J.A.;Jenne;;Veenstra;Zevenhuizen;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;11;G.G.;Gert;van;Dellen;Lutjegast;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;12;A.;Arjen;;Meinders;Zuidhorn;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;13;L.M.;Luc;;Knollema;Leek;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;14;K.B.B.;Kylian;van der;Velde;Leek;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;15;K.;Kees;;Apoll;Grootegast;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;16;B.;Berend;;Groenveld;Niezijl;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;17;L.H.;Lourens;;Fokkinga;Marum;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;18;H.;Hilly;de;Haan;Grootegast;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;19;M.O.;Mark;;Scheeringa;Niekerk;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;20;H.;Henk;;Koenes;Zevenhuizen;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;21;R.A.H.;Abbe;;Borger;Niezijl;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;22;A.A.;Anneke;;Wijnalda - Westerhof;Marum;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;23;S.J.;Sible;;Bootsma;Zuidhorn;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;24;B.J.G.;Boudewijn;;Rootinck;Oldekerk;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;25;B.;Bianca;;Hazenberg;Doezum;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;26;M.H.;Martin;;Komrij;Lutjegast;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;27;M.;Mirjam;;Bakker-Keizer;Visvliet;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;28;W.T.;Willy;;Kits-van der Veen;Kornhorn;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;29;J.;Johan;;Kuilman;Aduard;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;30;E.;Eije;;Westerhof;Niekerk;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;31;R.H.;Ruud;van;Nijen;Leek;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;32;H.O.;Hemke;;Scheeringa;Niekerk;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;33;A.J.;Anne Jan;;Hazenberg;Opende;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;34;C.R.;Cor;;Pettinga;Feerwerd;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;35;T.P.;Thea;van der;Veen;Opende;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;36;A.J.;Albert Jan;;Akker;Oldehove;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;37;J.H.;Jan;;Klunder;Zuidhorn;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;38;A.;Anne-Martijn;;Drenth;Lucaswolde;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;39;R.C.;Reinier Christiaan;;Broekema;Opende;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;40;G.G.;Greetje;van der;Mei;Opende;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;41;K.T.;Koen;;Meier;Zuidhorn;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;42;A.;Arthur;van;Galen;De Wilp;NL;m
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;43;A.;Antje;;Luinge-Bron;Zevenhuizen;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;44;H.A.;Annelice;;Kuperus;Sebaldeburen;NL;v
1969;Westerkwartier;1;VZ Westerkwartier;nl;ja;45;G.S.;Geertje;;Dijkstra-Jacobi;Grijpskerk;NL;v
1969;Westerkwartier;2;ChristenUnie;nl;ja;1;K.P.;Koos;;Siegers;Oostwold;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;2;A.;Alex;;Steenbergen;Zuidhorn;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;3;A.H.;Arina;;Havinga-Rook;Briltil;NL;v
1969;Westerkwartier;2;ChristenUnie;nl;ja;4;J.M.L.;Jacquelien;;Dijkstra-Helmholt;Niezijl;NL;v
1969;Westerkwartier;2;ChristenUnie;nl;ja;5;W.K.;Wybe;;Niemeijer;Leek;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;6;J.;Jeroen;;Hoving;Grootegast;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;7;G.P.;Gerrit;;Janssen;Tolbert;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;8;H.;Henk;;Hildering;Grijpskerk;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;9;M.;Mark;van;Assen;Grootegast;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;10;D.J.;Dick;;Hoogers;Zuidhorn;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;11;J.J.C.;Han;van der;Krieke;Zuidhorn;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;12;H.H.;Halbe;;Bergsma;Noordhorn;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;13;J.;Joop;de;Goede;Tolbert;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;14;J.K.;Jan;;Sikkema;Kornhorn;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;15;E.J.;Eveline;;Koop-Cazemier;Zuidhorn;NL;v
1969;Westerkwartier;2;ChristenUnie;nl;ja;16;M.C.J.;Marianne;;Faber-Baars;Tolbert;NL;v
1969;Westerkwartier;2;ChristenUnie;nl;ja;17;J.M.;Johan;;Sikkema;Aduard;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;18;P.K.;Pieter Kars;van de;Kamp;Grijpskerk;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;19;M.T.;Mennard;;Hofman;Noordhorn;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;20;J.A.;Koos;;Bos;Oldehove;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;21;F.;Frank;;Jongsma;Marum;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;22;J.M.;Jan;;Lok;Leek;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;23;M.J.;Mark;;Oosterhuis;Enumatil;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;24;H.;Hans;;Schipper;Zuidhorn;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;25;P.H.;Peter;;Holsappel;Niebert;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;26;G.;Gerrit;;Cornelisse;Marum;NL;m
1969;Westerkwartier;2;ChristenUnie;nl;ja;27;H.;Bert;;Nederveen;Kommerzijl;NL;m
1969;Westerkwartier;3;CDA;nl;ja;1;G.;Geertje;;Veenstra;Den Horn;NL;v
1969;Westerkwartier;3;CDA;nl;ja;2;R.J.;Reinette;;Gjaltema-van der Laan;Marum;NL;v
1969;Westerkwartier;3;CDA;nl;ja;3;J.K.;Jacob Klaas;;Star;Aduard;NL;m
1969;Westerkwartier;3;CDA;nl;ja;4;M.H.;Martin;;Boog;Visvliet;NL;m
1969;Westerkwartier;3;CDA;nl;ja;5;A.A.;Annejet;;Jansma;Grijpskerk;NL;v
1969;Westerkwartier;3;CDA;nl;ja;6;J.W.P.;Jan Willem;;Slotema;Leek;NL;m
1969;Westerkwartier;3;CDA;nl;ja;7;Y.;Ymte;;Sijbrandij;Aduard;NL;m
1969;Westerkwartier;3;CDA;nl;ja;8;F.J.;Foppe;;Voogd;Ezinge;NL;m
1969;Westerkwartier;3;CDA;nl;ja;9;T.T.;Tjipke;;Nieuwland;Marum;NL;m
1969;Westerkwartier;3;CDA;nl;ja;10;T.;Tity;de;Haan-Luimstra;Tolbert;NL;v
1969;Westerkwartier;3;CDA;nl;ja;11;W.T.;Wieke;;Schimmel-Galama;Den Ham;NL;v
1969;Westerkwartier;3;CDA;nl;ja;12;S.;Siebrand;;Douma;Lutjegast;NL;m
1969;Westerkwartier;3;CDA;nl;ja;13;V.R.;Victor;;Sels;Marum;NL;m
1969;Westerkwartier;3;CDA;nl;ja;14;T.;Theun;de;Wit;Visvliet;NL;m
1969;Westerkwartier;3;CDA;nl;ja;15;T.J.;Theo;;Tel;Leek;NL;m
1969;Westerkwartier;3;CDA;nl;ja;16;R.A.;Richard;;Been;Zuidhorn;NL;m
1969;Westerkwartier;3;CDA;nl;ja;17;H.J.;Harry;;Delemarre;Leek;NL;m
1969;Westerkwartier;3;CDA;nl;ja;18;P.A.;Piet;van der;Til;Tolbert;NL;m
1969;Westerkwartier;3;CDA;nl;ja;19;D.T.;Derkje;;Visser-Stienstra;Lucaswolde;NL;v
1969;Westerkwartier;3;CDA;nl;ja;20;M.;Meindert;;Bouma;Tolbert;NL;m
1969;Westerkwartier;3;CDA;nl;ja;21;B.;Boeke;;Boekema;Marum;NL;m
1969;Westerkwartier;3;CDA;nl;ja;22;L.;Lea;van der;Tuin-Kuipers;Kornhorn;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;1;A.B.;Annemiek;;KleinJan-Uneken;Aduard;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;2;E.;Emil;;Klok;Niekerk;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;3;K.W.;Klaas Wybo;van der;Hoek;Grijpskerk;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;4;N.A.;Natasja;;Bennink;Ezinge;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;5;M.;Milena;;Bleeksma;Niezijl;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;6;A.J.;Aart Jan;;Feitsma;Leek;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;7;J.;Johan;;Zielstra;Tolbert;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;8;J.E.;Anna;;Wondergem;Zuidhorn;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;9;D.;Douwe;van der;Leij;Oldehove;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;10;H.C.M.;Heleen;van den;Broek;Noordhorn;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;11;J.;Joke;;Ploeg-Quartel;Tolbert;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;12;H.C.;Ineke;;Blankenspoor;Garnwerd;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;13;A.J.;Albert;;Houwer;Tolbert;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;14;E.E.;Evelyn;;Wiglema;Niekerk;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;15;B.J.M.;Bas;;Geboers;Zuidhorn;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;16;G.;Garmt;;Renkema;Niebert;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;17;H.;Hillie;;Tjabringa;Grijpskerk;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;18;H.G.;Herman;de;Heer;Enumatil;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;19;C.J.;Casper;;Albers;Zuidhorn;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;20;M.;Marleen;;Diepeveen;Briltil;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;21;A.J.W.;Anton;;Remmers;Boerakker;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;22;C.J.;Kees;;Rosier;Leek;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;23;L.A.;Lutske;;Depenbrock-Wijma;Opende;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;24;B.H.;Ben;;Kunst;Zuidhorn;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;25;H.;Hiltje;;Hof;Oostwold;NL;v
1969;Westerkwartier;4;GROENLINKS;nl;ja;26;A.W.;Albert;;Gelderman;Zuidhorn;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;27;H.;Hans;van;Reijswoud;Garnwerd;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;28;M.H.;Michiel;;Pellenbarg;Zuidhorn;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;29;A.;Arie;van;Wijk;Aduard;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;30;H.G.;Han;;Warmelink;Feerwerd;NL;m
1969;Westerkwartier;4;GROENLINKS;nl;ja;31;H.A.;Henk;;Bakker;Briltil;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;1;S.;Sandra;de;Wit;Tolbert;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;2;M.F.;Mark;;Veenstra;Zuidhorn;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;3;M.J.G.;Myra;;Eeken-Hermans;Grootegast;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;4;C.V.J.;Joachim;;Bekkering;Niekerk;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;5;N.J.C.H.;Nicole;;Cox;Lutjegast;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;6;J.T.;Hans;;Koenders;Marum;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;7;H.;Henrica;;Bergsma - de Lange;Marum;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;8;T.;Tieme;;Kiesbrink;Marum;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;9;J.;Jan;;Vos;Marum;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;10;P.F.;Pieter;;Veenstra;Zuidhorn;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;11;R.;Ralf;;Buiter;Marum;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;12;H.;Hettie;;Zeilemaker;Lucaswolde;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;13;R.W.;René;van der;Goot;Visvliet;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;14;M.W.S.;Martin;;Weerd;Tolbert;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;15;E.P.;Liesje;;Faber-van Brug;Garnwerd;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;16;J.B.;Joost;;Eskes;Tolbert;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;17;R.S.;Roelof;;Bosma;Grijpskerk;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;18;J.L.;Janneke;;Dijkhuis;Zuidhorn;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;19;F.;Frank;;Broersma;Den Horn;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;20;F.A.P.;Paula;;Grit;De Wilp;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;21;M.;Machiel;van der;Schaaf;Briltil;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;22;F.M.;Froukje;;Boersma-van Dijk;Zuidhorn;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;23;J.R.;Jan;;Drewes;Pieterzijl;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;24;F.;Vonnie;;Dijkstra-Scholte;Opende;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;25;M.;Minko;;Jansma;Zuidhorn;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;26;H.G.;Henk;;Zuidhof;Ezinge;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;27;A.;Anne;;Vogt;Midwolde;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;28;A.;Bé;van der;Veen;Leek;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;29;J.G.E.;Han;;Meuleman;Saaksum;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;30;T.J.;Trija;;Fleer-Niks;Sebaldeburen;NL;v
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;31;J.J.;Jan;de;Jong;Leek;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;32;E.H.;Elmer;;Koole;Nuis;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;33;A.;Anne;van der;Laan;Leek;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;34;J.;Johan;;Steen;Feerwerd;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;35;J.;Jan;;Oomkes;Aduard;NL;m
1969;Westerkwartier;5;Partij van de Arbeid (P.v.d.A.);nl;ja;36;S.;Siepie;de;Jong;Tolbert;NL;v
1969;Westerkwartier;6;VVD;nl;ja;1;J.R.;Jan;van der;Laan;Lettelbert;NL;m
1969;Westerkwartier;6;VVD;nl;ja;2;O.G.;Olga;;Hartman - Togtema;Zevenhuizen;NL;v
1969;Westerkwartier;6;VVD;nl;ja;3;J.;Jeroen;;Betten;Zevenhuizen;NL;m
1969;Westerkwartier;6;VVD;nl;ja;4;M;Matthias;;Mostert;Zuidhorn;NL;m
1969;Westerkwartier;6;VVD;nl;ja;5;I;Ina;;Deventer - van Dellen;Boerakker;NL;v
1969;Westerkwartier;6;VVD;nl;ja;6;M.;Meine;;Frankes;Niekerk;NL;m
1969;Westerkwartier;6;VVD;nl;ja;7;H.;Harmke;van der;Sluis;Tolbert;NL;v
1969;Westerkwartier;6;VVD;nl;ja;8;S.M.;Sylvia;;Noorda - Russchen;Marum;NL;v
1969;Westerkwartier;6;VVD;nl;ja;9;R.J.;Rolf;de;Weijs;Garnwerd;NL;m
1969;Westerkwartier;6;VVD;nl;ja;10;H.J.E.;Hannah;;Bijlsma;Zuidhorn;NL;v
1969;Westerkwartier;6;VVD;nl;ja;11;M.P.;Marian;;Koppenol - Kramer;Marum;NL;v
1969;Westerkwartier;6;VVD;nl;ja;12;J.;Jeroen;;Planken;Aduard;NL;m
1969;Westerkwartier;6;VVD;nl;ja;13;R.J.;Remmelt;;Hulshoff;Marum;NL;m
1969;Westerkwartier;6;VVD;nl;ja;14;J.;Jan;;Bakker;Niekerk;NL;m
1969;Westerkwartier;6;VVD;nl;ja;15;J.;Marcel;;Roffel;Niebert;NL;m
1969;Westerkwartier;6;VVD;nl;ja;16;M.;Max;;Noorda;Marum;NL;m
1969;Westerkwartier;6;VVD;nl;ja;17;E.T.;Eise Tonnis;de;Vries;Niekerk;NL;m
1969;Westerkwartier;6;VVD;nl;ja;18;S.H.;Sander;;Matthezing;Leek;NL;m
1969;Westerkwartier;6;VVD;nl;ja;19;P.R.;Peter;;Boomsma;Niezijl;NL;m
1969;Westerkwartier;6;VVD;nl;ja;20;H.J.;Hjalmar;;Jager;Grootegast;NL;m
1969;Westerkwartier;6;VVD;nl;ja;21;H.L.;Henk;;Hulshoff;Marum;NL;m
1969;Westerkwartier;6;VVD;nl;ja;22;R.J.M.;Robert;van;Zanten;Zuidhorn;NL;m
1969;Westerkwartier;6;VVD;nl;ja;23;A.P.;André;;Tuil;Leek;NL;m
1969;Westerkwartier;6;VVD;nl;ja;24;C.H.J.;Cheyenne;;Knottnerus - Cammans;Marum;NL;v
1969;Westerkwartier;6;VVD;nl;ja;25;J.S.;Jan;;Tonckens;Zuidhorn;NL;m
1969;Westerkwartier;6;VVD;nl;ja;26;J.;Janny;;Hulshoff - Oost;Marum;NL;v
1969;Westerkwartier;6;VVD;nl;ja;27;M.;Mattheus;;Gorter;Oldekerk;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;1;H.;Harry;;Stomphorst;Marum;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;2;A.;Anneke;;Laan;Leek;NL;v
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;3;A.G.;Arnold;;Bloem;Marum;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;4;R.M.;René;de;Vink;Opende;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;5;R.;Rudie;;Kiesbrink;Zevenhuizen;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;6;A;Aljo;;Buiter;Zuidhorn;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;7;J.M.I.;Job;;Overgaauw;Tolbert;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;8;K.;Kornelis;;Jansma;Tolbert;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;9;B.;Bart;van der;Veen;Marum;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;10;G.A.;Gert;van;Werven;Opende;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;11;J.A.T.;Jan;;Aalders;Marum;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;12;A.;Atsje;van der;Meer;Grijpskerk;NL;v
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;13;C.F.;Cees;;Schutte;Noordhorn;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;14;L.R.A.;Linda;;Aalders;Leek;NL;v
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;15;I.L.;Ilke;;Bloem;Marum;NL;v
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;16;D;Donald;van der;Meer;Grijpskerk;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;17;S.J.;Sita;;Velde;Leek;NL;v
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;18;K.A.M.;Klaske;van;Werven;Noordwijk;NL;v
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;19;J.F.;Janna;;Veenstra;Oldekerk;NL;v
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;20;L.E.;Lotte;;Stomphorst;Marum;NL;v
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;21;M.;Mark;;Nicolai;Marum;NL;m
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;22;C;Chantal;;Berends;Niebert;NL;v
1969;Westerkwartier;7;Sterk Westerkwartier;nl;ja;23;R;Richard;;Vermeulen;Leek;NL;m
1969;Westerkwartier;8;D66;nl;nee;1;R.H.R.;Rogier;van 't;Land;Aduard;NL;
1969;Westerkwartier;8;D66;nl;nee;2;D.I.;Denny;;Boersma;Tolbert;NL;
1969;Westerkwartier;8;D66;nl;nee;3;A.J.M.;Annelie;;Bonnet;Marum;NL;
1969;Westerkwartier;8;D66;nl;nee;4;J.J.;Jochum;;Sipma;Leek;NL;
