FID,OBJECT,WOONPLAATS,STRAAT,STADSDEEL,BUURT,X_COORDINAAT,Y_COORDINAAT,BOOMSOORT,LATIJNSE_NAAM,KIEMJAAR,BOOMHOOGTE,EIGENAAR,MONUMENTAAL,LON,LAT,GEOMETRIE
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_428,000031,Groningen,Kattenhage,Stadsdeel Centrum,Binnenstad-Noord,233876.23,582318.9,Hollandse linde,Tilia x europaea,1984,< 6m.,Gemeente Groningen,nee       ,6.56815758,53.22166209,POINT (233876.234 582318.844)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_429,000032,Groningen,Kreupelstraat,Stadsdeel Centrum,Binnenstad-Noord,233867.64,582067.1,Plataan,Platanus x hispanica,1975,15-18m.,Gemeente Groningen,nee       ,6.56796705,53.21940206,POINT (233867.634 582067.139)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_42a,000033,Groningen,Kreupelstraat,Stadsdeel Centrum,Binnenstad-Noord,233873.44,582079.25,Plataan,Platanus x hispanica,1975,15-18m.,Gemeente Groningen,nee       ,6.56805691,53.21951014,POINT (233873.439 582079.265)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_42b,000034,Groningen,Kreupelstraat,Stadsdeel Centrum,Binnenstad-Noord,233860.19,582082.25,Plataan,Platanus x hispanica,1975,15-18m.,Gemeente Groningen,nee       ,6.5678593,53.21953883,POINT (233860.188 582082.241)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_42c,000035,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233839.1,582113.5,Plataan,Platanus x hispanica,1975,9-12m.,Gemeente Groningen,nee       ,6.56755124,53.21982252,POINT (233839.095 582113.473)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_42d,000036,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233827.72,582109.25,Plataan,Platanus x hispanica,1975,9-12m.,Gemeente Groningen,nee       ,6.56737982,53.21978633,POINT (233827.712 582109.258)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_42e,000037,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233821.16,582106.25,Plataan,Platanus x hispanica,1975,9-12m.,Gemeente Groningen,nee       ,6.5672809,53.2197603,POINT (233821.153 582106.253)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_42f,000038,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233815.62,582104.25,Plataan,Platanus x hispanica,1975,9-12m.,Gemeente Groningen,nee       ,6.56719768,53.2197431,POINT (233815.626 582104.248)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_430,000039,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233809.05,582101.75,Plataan,Platanus x hispanica,1975,9-12m.,Gemeente Groningen,nee       ,6.56709854,53.21972146,POINT (233809.044 582101.732)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_431,000040,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233834.3,582111.56,Plataan,Platanus x hispanica,1975,9-12m.,Gemeente Groningen,nee       ,6.56747891,53.21980634,POINT (233834.294 582111.593)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_432,000041,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233803.84,582099.6,Plataan,Platanus x hispanica,1975,9-12m.,Gemeente Groningen,nee       ,6.56702022,53.21970339,POINT (233803.846 582099.635)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_433,000042,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233838.45,582094.6,Plataan,Platanus x hispanica,1975,6-9m.,Gemeente Groningen,nee       ,6.567537,53.21965328,POINT (233838.453 582094.625)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_434,000043,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233833.3,582091.44,Plataan,Platanus x hispanica,1975,6-9m.,Gemeente Groningen,nee       ,6.56745907,53.21962523,POINT (233833.299 582091.418)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_435,000044,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233827.33,582089.06,Plataan,Platanus x hispanica,1975,6-9m.,Gemeente Groningen,nee       ,6.5673691,53.21960483,POINT (233827.327 582089.049)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_436,000045,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233821.14,582086.6,Plataan,Platanus x hispanica,1975,6-9m.,Gemeente Groningen,nee       ,6.56727599,53.21958388,POINT (233821.147 582086.616)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_437,000046,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233814.62,582084.06,Plataan,Platanus x hispanica,1975,6-9m.,Gemeente Groningen,nee       ,6.56717782,53.21956183,POINT (233814.63 582084.055)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_438,000047,Groningen,Kwinkenplein,Stadsdeel Centrum,Binnenstad-Noord,233808.36,582081.56,Plataan,Platanus x hispanica,1975,6-9m.,Gemeente Groningen,nee       ,6.56708334,53.21954041,POINT (233808.359 582081.568)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_439,000048,Groningen,Lopendediep,Stadsdeel Centrum,Binnenstad-Noord,233406.81,582202.7,Hollandse linde,Tilia x europaea,1975,12-15m.,Gemeente Groningen,nee       ,6.56110242,53.22068741,POINT (233406.813 582202.681)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_43a,000049,Groningen,Lopendediep,Stadsdeel Centrum,Binnenstad-Noord,233411.36,582205.1,Hollandse linde,Tilia x europaea,1975,12-15m.,Gemeente Groningen,nee       ,6.56117117,53.22070845,POINT (233411.367 582205.098)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_43b,000050,Groningen,Lopendediep,Stadsdeel Centrum,Binnenstad-Noord,233417.6,582206.1,Hollandse linde,Tilia x europaea,1975,15-18m.,Gemeente Groningen,nee       ,6.56126466,53.22071665,POINT (233417.596 582206.112)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_43c,000051,Groningen,Lopendediep,Stadsdeel Centrum,Binnenstad-Noord,233431.88,582212.9,Hollandse linde,Tilia x europaea,1975,15-18m.,Gemeente Groningen,nee       ,6.56148,53.22077556,POINT (233431.871 582212.902)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_43d,000052,Groningen,Lopendediep,Stadsdeel Centrum,Binnenstad-Noord,233462.88,582228.8,Hollandse linde,Tilia x europaea,1975,12-15m.,Gemeente Groningen,nee       ,6.561948,53.22091378,POINT (233462.877 582228.793)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_43e,000053,Groningen,Lopendediep,Stadsdeel Centrum,Binnenstad-Noord,233500.9,582248.56,Hollandse linde,Tilia x europaea,1975,15-18m.,Gemeente Groningen,nee       ,6.56252217,53.22108564,POINT (233500.912 582248.542)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_43f,000054,Groningen,Lopendediep,Stadsdeel Centrum,Binnenstad-Noord,233446.19,582220,Hollandse linde,Tilia x europaea,1975,15-18m.,Gemeente Groningen,nee       ,6.56169596,53.22083723,POINT (233446.183 582219.999)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_440,000058,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233913.22,582107.06,Zomereik,Quercus robur,1975,9-12m.,Gemeente Groningen,nee       ,6.56865927,53.21975376,POINT (233913.225 582107.034)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_441,000059,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233922.05,582110.56,Gewone es,Fraxinus excelsior 'Jaspidea',1980,9-12m.,Gemeente Groningen,ja        ,6.56879222,53.21978399,POINT (233922.05 582110.544)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_442,000060,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233930.11,582110.44,Hollandse linde,Tilia x europaea,1987,15-18m.,Gemeente Groningen,nee       ,6.56891292,53.21978192,POINT (233930.115 582110.446)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_443,000061,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233933.45,582116.06,Dubbelbloemige paardenkastje,Aesculus hippocastanum 'Baumannii',1981,12-15m.,Gemeente Groningen,nee       ,6.56896434,53.21983178,POINT (233933.458 582116.051)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_444,000062,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233943.3,582117.06,Hollandse linde,Tilia x europaea,1980,12-15m.,Gemeente Groningen,nee       ,6.56911179,53.21983917,POINT (233943.293 582117.035)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_445,000065,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233973.9,582113.94,Dubbelbloemige paardenkastje,Aesculus hippocastanum 'Baumannii',1969,9-12m.,Gemeente Groningen,ja        ,6.5695693,53.21980673,POINT (233973.909 582113.926)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_446,000066,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233963.9,582122.44,Hollandse linde,Tilia x europaea,1969,12-15m.,Gemeente Groningen,nee       ,6.56942157,53.21988487,POINT (233963.899 582122.459)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_447,000067,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233958.75,582116.06,Dubbelbloemige paardenkastje,Aesculus hippocastanum 'Baumannii',1966,18-24m.,Gemeente Groningen,ja        ,6.56934297,53.21982788,POINT (233958.754 582116.032)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_448,000068,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233932.3,582125,Kleinbladige/Winterlinde,Tilia cordata,1966,18-24m.,Gemeente Groningen,nee       ,6.56894918,53.2199121,POINT (233932.299 582124.972)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_449,000069,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233972.02,582128,Kleinbladige/Winterlinde,Tilia cordata,1966,15-18m.,Gemeente Groningen,nee       ,6.56954451,53.21993321,POINT (233972.022 582127.974)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_44a,000070,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233972.97,582134.25,Hollandse linde,Tilia x europaea,1969,15-18m.,Gemeente Groningen,nee       ,6.56956022,53.21998971,POINT (233972.968 582134.278)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_44b,000071,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233965.61,582130.9,Hollandse linde,Tilia x europaea,1984,9-12m.,Gemeente Groningen,nee       ,6.56944929,53.2199603,POINT (233965.613 582130.884)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_44c,000074,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233970.36,582171.44,Hollandse linde,Tilia x europaea,1975,12-15m.,Gemeente Groningen,nee       ,6.56953023,53.22032392,POINT (233970.354 582171.436)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_44d,000075,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233967.45,582160.06,Hollandse linde,Tilia x europaea,1975,15-18m.,Gemeente Groningen,nee       ,6.56948406,53.22022208,POINT (233967.457 582160.053)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_44e,000077,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233943.36,582163.44,Amerikaanse linde,Tilia americana 'Nova',1981,12-15m.,Gemeente Groningen,nee       ,6.56912421,53.22025577,POINT (233943.361 582163.407)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_44f,000078,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233941.5,582200.1,Kleinbladige/Winterlinde,Tilia cordata,1981,9-12m.,Gemeente Groningen,nee       ,6.56910541,53.22058577,POINT (233941.503 582200.109)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_450,000079,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233927.3,582183.8,Amerikaanse tulpenboom,Liriodendron tulipifera,1981,18-24m.,Gemeente Groningen,ja        ,6.56888882,53.22044143,POINT (233927.301 582183.81)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_451,000080,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233924.48,582176.7,Noorse Esdoorn,Acer platanoides,1981,12-15m.,Gemeente Groningen,nee       ,6.56884484,53.22037805,POINT (233924.479 582176.709)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_452,000081,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233921.23,582122.9,Hollandse linde,Tilia x europaea,1990,12-15m.,Gemeente Groningen,nee       ,6.568783,53.21989464,POINT (233921.232 582122.847)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_453,000082,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233923.45,582132.25,Hollandse linde,Tilia x europaea,2004,9-12m.,Gemeente Groningen,nee       ,6.56881859,53.21997886,POINT (233923.455 582132.258)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_454,000086,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233915,582149.75,Ruwe berk,Betula pendula,1975,12-15m.,Gemeente Groningen,nee       ,6.56869625,53.22013716,POINT (233914.995 582149.74)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_455,000088,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233921.14,582171.06,Zomereik,Quercus robur,1975,12-15m.,Gemeente Groningen,nee       ,6.56879337,53.22032796,POINT (233921.133 582171.078)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_456,000089,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233912.9,582176.8,Noorse esdoorn,Acer platanoides 'Schwedleri',1984,12-15m.,Gemeente Groningen,nee       ,6.56867174,53.22038075,POINT (233912.913 582176.819)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_457,000090,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233916.42,582169.75,Noorse esdoorn,Acer platanoides 'Schwedleri',1969,12-15m.,Gemeente Groningen,nee       ,6.56872242,53.22031668,POINT (233916.415 582169.745)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_458,000091,Groningen,Martinikerkhof,Stadsdeel Centrum,Binnenstad-Noord,233906.78,582164.25,Noorse esdoorn,Acer platanoides 'Schwedleri',1969,9-12m.,Gemeente Groningen,nee       ,6.56857685,53.22026863,POINT (233906.78 582164.239)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_459,000113,Groningen,Oude Ebbingestraat,Stadsdeel Centrum,Binnenstad-Noord,233798.9,582077.2,Plataan,Platanus x hispanica,1975,15-18m.,Gemeente Groningen,nee       ,6.56694074,53.21950254,POINT (233798.904 582077.198)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_45a,000114,Groningen,Oude Ebbingestraat,Stadsdeel Centrum,Binnenstad-Noord,233795.69,582098.1,Plataan,Platanus x hispanica,1975,15-18m.,Gemeente Groningen,nee       ,6.56689767,53.21969124,POINT (233795.683 582098.149)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_45b,000115,Groningen,Oude Ebbingestraat,Stadsdeel Centrum,Binnenstad-Noord,233788.38,582127.1,Plataan,Platanus x hispanica,1981,9-12m.,Gemeente Groningen,nee       ,6.5667954,53.21995248,POINT (233788.376 582127.108)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_45c,000116,Groningen,Oude Ebbingestraat,Stadsdeel Centrum,Binnenstad-Noord,233786.62,582132.2,Plataan,Platanus x hispanica,1981,9-12m.,Gemeente Groningen,nee       ,6.56677037,53.21999836,POINT (233786.621 582132.186)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_45d,000117,Groningen,Oude Ebbingestraat,Stadsdeel Centrum,Binnenstad-Noord,233784.95,582138.75,Plataan,Platanus x hispanica,1981,9-12m.,Gemeente Groningen,nee       ,6.56674697,53.22005737,POINT (233784.95 582138.728)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_45e,000118,Groningen,Oude Ebbingestraat,Stadsdeel Centrum,Binnenstad-Noord,233783.38,582145.1,Plataan,Platanus x hispanica,1981,9-12m.,Gemeente Groningen,nee       ,6.56672497,53.22011495,POINT (233783.376 582145.111)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_45f,000119,Groningen,Oude Ebbingestraat,Stadsdeel Centrum,Binnenstad-Noord,233789.7,582121.2,Plataan,Platanus x hispanica,1981,9-12m.,Gemeente Groningen,nee       ,6.56681388,53.21989886,POINT (233789.708 582121.162)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_460,000120,Groningen,Oude Ebbingestraat,Stadsdeel Centrum,Binnenstad-Noord,233779.14,582152.9,Hollandse linde,Tilia x europaea,1975,9-12m.,Gemeente Groningen,nee       ,6.5666635,53.22018546,POINT (233779.142 582152.89)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_461,000122,Groningen,Schuitendiep,Stadsdeel Centrum,Binnenstad-Noord,234121.53,582112.25,Hollandse linde,Tilia x europaea,1990,9-12m.,Gemeente Groningen,nee       ,6.57177857,53.21976986,POINT (234121.532 582112.247)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_462,000123,Groningen,Schuitendiep,Stadsdeel Centrum,Binnenstad-Noord,234130.88,582087.7,Hollandse linde,Tilia x europaea,1969,12-15m.,Gemeente Groningen,nee       ,6.57191241,53.21954772,POINT (234130.878 582087.674)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_463,000124,Groningen,Schuitendiep,Stadsdeel Centrum,Binnenstad-Noord,234136.58,582073,Hollandse linde,Tilia x europaea,1969,12-15m.,Gemeente Groningen,nee       ,6.57199406,53.21941517,POINT (234136.574 582073.014)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_464,000125,Groningen,Schuitendiep,Stadsdeel Centrum,Binnenstad-Noord,234124.8,582104.5,Hollandse linde,Tilia x europaea,1969,12-15m.,Gemeente Groningen,nee       ,6.57182554,53.2196996,POINT (234124.798 582104.48)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_465,000126,Groningen,Schuitendiep,Stadsdeel Centrum,Binnenstad-Noord,234142.75,582056.8,Hollandse linde,Tilia x europaea,1969,12-15m.,Gemeente Groningen,nee       ,6.57208253,53.21926864,POINT (234142.751 582056.805)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_466,000127,Groningen,Schuitendiep,Stadsdeel Centrum,Binnenstad-Noord,234169.45,581980.1,Hollandse linde,Tilia x europaea,1985,9-12m.,Gemeente Groningen,nee       ,6.57246328,53.21857577,POINT (234169.451 581980.12)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_467,000128,Groningen,Schuitendiep,Stadsdeel Centrum,Binnenstad-Noord,234148.9,582039.75,Hollandse linde,Tilia x europaea,1969,12-15m.,Gemeente Groningen,nee       ,6.57217054,53.21911442,POINT (234148.912 582039.74)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_468,000129,Groningen,Schuitendiep,Stadsdeel Centrum,Binnenstad-Noord,234167.92,581985,Hollandse linde,Tilia x europaea,1969,15-18m.,Gemeente Groningen,nee       ,6.57244163,53.21862007,POINT (234167.924 581985.027)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_469,000130,Groningen,Schuitendiep,Stadsdeel Centrum,Binnenstad-Noord,234163.27,582000,Hollandse linde,Tilia x europaea,1969,15-18m.,Gemeente Groningen,nee       ,6.57237551,53.21875535,POINT (234163.26 582000.008)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_46a,000131,Groningen,Schuitendiep,Stadsdeel Centrum,Binnenstad-Noord,234159.5,582013,Hollandse linde,Tilia x europaea,1986,9-12m.,Gemeente Groningen,nee       ,6.57232241,53.21887265,POINT (234159.498 582013.003)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_46b,000132,Groningen,Sint Jansstraat,Stadsdeel Centrum,Binnenstad-Noord,234096.98,582120.25,Hollandse linde,Tilia x europaea,1984,9-12m.,Gemeente Groningen,nee       ,6.57141322,53.21984537,POINT (234096.992 582120.248)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_46c,000133,Groningen,Sint Jansstraat,Stadsdeel Centrum,Binnenstad-Noord,234052.66,582098.9,Hollandse linde,Tilia x europaea,1984,12-15m.,Gemeente Groningen,nee       ,6.57074436,53.21965991,POINT (234052.659 582098.876)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_46d,000134,Groningen,Sint Jansstraat,Stadsdeel Centrum,Binnenstad-Noord,234065.14,582104.8,Hollandse linde,Tilia x europaea,1984,12-15m.,Gemeente Groningen,nee       ,6.57093267,53.21971133,POINT (234065.142 582104.805)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_46e,000135,Groningen,Sint Jansstraat,Stadsdeel Centrum,Binnenstad-Noord,234074.83,582109.2,Hollandse linde,Tilia x europaea,1984,12-15m.,Gemeente Groningen,nee       ,6.57107866,53.2197493,POINT (234074.823 582109.191)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_46f,000136,Groningen,Sint Jansstraat,Stadsdeel Centrum,Binnenstad-Noord,234083.36,582113.9,Hollandse linde,Tilia x europaea,1984,15-18m.,Gemeente Groningen,nee       ,6.57120751,53.21979005,POINT (234083.354 582113.867)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_470,000137,Groningen,Sint Jansstraat,Stadsdeel Centrum,Binnenstad-Noord,233961.73,582057.6,Hollandse linde,Tilia x europaea,1981,15-18m.,Gemeente Groningen,nee       ,6.56937326,53.219303,POINT (233961.736 582057.656)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_471,000138,Groningen,Sint Jansstraat,Stadsdeel Centrum,Binnenstad-Noord,233945.4,582051.25,Hollandse linde,Tilia x europaea,1981,15-18m.,Gemeente Groningen,nee       ,6.56912734,53.21924761,POINT (233945.412 582051.223)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_472,000140,Groningen,Sint Jansstraat,Stadsdeel Centrum,Binnenstad-Noord,233915.89,582057.25,Gewone haagbeuk,Carpinus betulus,1969,12-15m.,Gemeente Groningen,nee       ,6.56868692,53.21930583,POINT (233915.89 582057.219)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_473,000141,Groningen,Sint Jansstraat,Stadsdeel Centrum,Binnenstad-Noord,233904.81,582045.4,Veldesdoorn,Acer campestre,1990,6-9m.,Gemeente Groningen,nee       ,6.56851813,53.21920111,POINT (233904.808 582045.381)
