OBJECTID,NAAM,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,REF_FUNCTIONELE_SPOORTAK_PUIC,Shape__Length
1191959,054_1367AR_53.6,2021/10/29 21:55:56+00,054_1367AR_53.6,1,Detaillijst_054_1367AR_53.6.csv,7fbb3a10-3eef-4018-831f-52de13c6001f,2016/11/09 10:50:22+00,2016/11/09 11:11:59+00,79.69225,f6f193f5-9039-429f-a8bb-14609fa31d2e,79.6892753441806
1191960,054_1371AL_54.0,2021/10/29 21:55:58+00,054_1371AL_54.0,1,Detaillijst_054_1371AL_54.0.csv,8061c764-a9e4-4e79-b185-19bbf40e2204,2016/11/09 10:50:01+00,2016/11/09 11:16:59+00,74.694,38dff3ee-cee8-400e-a76b-dcb88ff18b04,74.6905254708242
1191961,054_1373AR_54.1,2021/10/29 21:56:00+00,054_1373AR_54.1,0,Detaillijst_054_1373AR_54.1.csv,8078d00a-a59d-4b98-a61c-f30410051a89,2016/11/09 10:50:01+00,2016/11/09 10:50:01+00,129.31613,4b920368-e2da-40a7-9692-e1471cdc4b08,129.316098317611
1191962,054_9003R_53.9,2021/10/29 21:56:06+00,054_9003R_53.9,1,Detaillijst_054_9003R_53.9.csv,80cec7ab-add3-4e68-b619-ae0646f8dafa,2016/11/09 10:51:03+00,2016/11/09 10:52:35+00,301.93429,a6175426-07c6-4013-b696-2c7eb86310eb,301.929153222038
1191963,054_1369BR_54.1,2021/10/29 21:56:08+00,054_1369BR_54.1,1,Detaillijst_054_1369BR_54.1.csv,84e3713b-a4a1-4421-8ed6-f4e759f16756,2016/11/09 10:50:22+00,2016/11/09 10:50:22+00,63.124,2c31ec05-ac11-4d50-ba05-dec7c400f651,63.1240503917485
1191964,054_1375BV_54.4,2021/10/29 21:56:09+00,054_1375BV_54.4,1,Detaillijst_054_1375BV_54.4.csv,877b1ac0-9072-447b-88cb-e690e4f7631b,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,26.4,479e7e52-a66b-45f3-a9cf-5b2390449df5,26.4000030412877
1191966,054_1369AL_54.0,2021/10/29 21:56:14+00,054_1369AL_54.0,1,Detaillijst_054_1369AL_54.0.csv,89f799bf-4592-4c7c-bd50-463b66c2be9b,2016/11/09 10:50:22+00,2016/11/09 11:11:59+00,80.06062,b7519256-4a26-4cdc-9bc9-4278dd77974f,80.0577633219421
1191967,054_1377BV_54.6,2021/10/29 21:56:15+00,054_1377BV_54.6,1,Detaillijst_054_1377BV_54.6.csv,8b9ac47a-c271-4aaa-a5b6-6575304c85bd,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,26.39999,1d6b615b-90a4-4573-a436-05e6d56cbffa,26.399996354924
1191968,054_1005BV_57.4,2021/10/29 21:56:17+00,054_1005BV_57.4,1,Detaillijst_054_1005BV_57.4.csv,921d35da-2166-4ccc-93e1-d1d2f4e91816,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,26.4,ebf4f2f0-f8fb-4508-819a-8558ec122030,26.4000094842786
1191970,054_1005AR_57.3,2021/10/29 21:56:22+00,054_1005AR_57.3,1,Detaillijst_054_1005AR_57.3.csv,959e329f-1df3-4675-9fc1-73d29a609cab,2020/02/10 03:00:00+00,2020/02/12 03:00:00+00,130.18806,65d33a1d-0747-4f0b-b27b-87d89bc8f82f,130.186322893698
1191971,054_1345BV_53.2,2021/10/29 21:56:24+00,054_1345BV_53.2,1,Detaillijst_054_1345BV_53.2.csv,95af57d3-3c3d-44e9-a76a-f028fb57b982,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,26.57686,3f131258-3971-495b-9b53-4cd5beba2afd,26.576868386249
1191972,054_1367BV_53.7,2021/10/29 21:56:30+00,054_1367BV_53.7,1,Detaillijst_054_1367BV_53.7.csv,970b1595-51a3-4571-9aaa-4c002731d3ec,2016/11/09 10:51:03+00,2019/04/08 06:36:50+00,278.85871858,2b8b1602-32f8-4b4d-b7ea-581d7c815ba1,278.858693837668
1191973,971f8f78-8a28-422a-a9cc-f1c1bae40b86,2021/10/29 21:56:31+00,,0,Detaillijst_971f8f78-8a28-422a-a9cc-f1c1bae40b86.csv,971f8f78-8a28-422a-a9cc-f1c1bae40b86,2020/02/06 03:00:00+00,2020/02/06 03:00:00+00,1.51489,,1.51489669614796
1191976,054_1013AR_57.6,2021/10/29 21:56:46+00,054_1013AR_57.6,1,Detaillijst_054_1013AR_57.6.csv,9fe4b2ee-b6ef-4ff1-90e1-e2b0b9be499b,2020/02/10 03:00:00+00,2020/02/11 03:00:00+00,103.89866,ad866b8a-b3eb-4c6d-acd1-7c61daa8fcde,103.896941209617
1191977,054_K1307S_47.1,2021/10/29 21:56:48+00,054_K1307S_47.1,0,Detaillijst_054_K1307S_47.1.csv,a1e8f493-6763-4b9e-9d80-94c6cb96cc34,2020/02/06 03:00:00+00,2020/02/06 03:00:00+00,35.8662439,2613bee5-5a8a-4cfc-bfe4-5f093d01c56a,35.866224143754
1191979,054_1001AL_57.2,2021/10/29 21:57:31+00,054_1001AL_57.2,1,Detaillijst_054_1001AL_57.2.csv,a9b5e5a1-d055-48be-a3f2-c703e9045838,2020/02/10 03:00:00+00,2020/02/11 03:00:00+00,103.89864,72faaa61-241b-487d-bb68-8aedef3f5095,103.896897887989
1191981,054_1301BV_47.0,2021/10/29 21:57:41+00,054_1301BV_47.0,1,Detaillijst_054_1301BV_47.0.csv,aa6f6bb7-6f42-431c-ae88-427c26019b77,2020/02/06 03:00:00+00,2020/02/12 03:00:00+00,377.85513,b289a657-a497-4322-91a7-729d6f3613d2,377.85507062567
1191982,054_K1305S_47.2,2021/10/29 21:57:43+00,054_K1305S_47.2,0,Detaillijst_054_K1305S_47.2.csv,b7c8d74c-855f-401b-97a9-9b5cfb71d82d,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,38.36055,c673e756-2a29-48b9-9891-b2dea445c89f,38.3605661715257
1191985,bac72b06-449c-49dd-a5a3-d84e9a8cd0b3,2021/10/29 21:57:48+00,,0,Detaillijst_bac72b06-449c-49dd-a5a3-d84e9a8cd0b3.csv,bac72b06-449c-49dd-a5a3-d84e9a8cd0b3,2020/02/06 03:00:00+00,2020/02/06 03:00:00+00,1.51489,,1.51491968433973
1191986,054_1005AV_57.3,2021/10/29 21:57:56+00,054_1005AV_57.3,1,Detaillijst_054_1005AV_57.3.csv,c1335977-5451-431a-9ff5-8c7abebb6558,2019/12/13 03:00:00+00,2020/05/14 02:00:00+00,2713.41509516,ada415b9-5aa7-4648-b4df-5955b71b7617,2713.41338069629
1191987,054_1009AR_57.5,2021/10/29 21:57:59+00,054_1009AR_57.5,1,Detaillijst_054_1009AR_57.5.csv,c356a27e-14bf-4b2c-ad11-e88c56b98d4b,2020/02/10 03:00:00+00,2020/02/11 03:00:00+00,103.89865,24e9f053-c445-4ba1-ae8f-1693638e34d3,103.896923818529
1191988,054_1009AL_57.5,2021/10/29 21:58:01+00,054_1009AL_57.5,1,Detaillijst_054_1009AL_57.5.csv,c66fcce6-c7be-41ee-a52a-65a7073edbd3,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,153.93196,d12451fa-8665-41a3-9292-c332b8617f82,153.931962162833
1191989,054_K1305T_47.2,2021/10/29 21:58:11+00,054_K1305T_47.2,0,Detaillijst_054_K1305T_47.2.csv,cb7e668f-b060-4d99-a58f-d5ad0034bd7b,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,34.88881,09ab40ff-116f-4642-8b85-952110fd3653,34.888722815546
1191991,054_9001L_54.0,2021/10/29 21:58:53+00,054_9001L_54.0,1,Detaillijst_054_9001L_54.0.csv,cf57be9c-5ba1-4384-8633-80681ac4e2e6,2016/11/09 10:51:03+00,2019/04/08 06:38:44+00,39.27736291,ddcecd8f-4cf1-48be-aa6a-ad6dff8db535,39.2756971339804
1191993,054_1003BV_57.4,2021/10/29 21:58:57+00,054_1003BV_57.4,1,Detaillijst_054_1003BV_57.4.csv,d322e63b-ca0e-43cf-b785-f238231a392d,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,52.59321,b2367afb-4a74-47f8-9ddc-a37f80129be3,52.593196973468
1191994,054_1305BR_47.2,2021/10/29 21:58:59+00,054_1305BR_47.2,1,Detaillijst_054_1305BR_47.2.csv,d5d877a2-80ca-46a6-baef-97bf2962f5fb,2020/02/06 03:00:00+00,2020/02/06 03:00:00+00,59.78858,b950d900-1b31-4a04-aa2d-9250bd71b453,59.7884906918547
1191995,054_K1305Q_47.2,2021/10/29 21:59:01+00,054_K1305Q_47.2,0,Detaillijst_054_K1305Q_47.2.csv,d726d077-d880-4298-a167-c2013e532549,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,114.15611513,643157d6-36d5-4baa-9b04-f34569195471,114.156085551757
1191997,054_9005V_53.6,2021/10/29 21:59:05+00,054_9005V_53.6,1,Detaillijst_054_9005V_53.6.csv,e821348d-d5bd-416d-8f80-4fc72995ddd0,2016/11/09 10:51:03+00,2016/11/09 10:51:03+00,39.201,7655cd8b-6c8c-4d4d-9c57-7470bafffb9d,39.2009715473992
1191998,054_1305BL_47.2,2021/10/29 21:59:11+00,054_1305BL_47.2,1,Detaillijst_054_1305BL_47.2.csv,ea764935-c9d7-4902-8761-3b9cca1697ec,2020/02/06 03:00:00+00,2020/02/06 03:00:00+00,119.38357,2954c223-ee9e-4b15-bf51-41a8dda00ad6,119.382494534103
1191999,054_9007V_53.6,2021/10/29 21:59:16+00,054_9007V_53.6,0,Detaillijst_054_9007V_53.6.csv,ea971581-8dcb-4ba4-987d-df46d508a3f2,2016/11/09 10:51:03+00,2016/11/09 10:51:03+00,29.028,6867600c-5a35-4de3-859c-f8ee98f2a446,29.0280005003789
1192001,054_1379AL_54.6,2021/10/29 21:59:24+00,054_1379AL_54.6,1,Detaillijst_054_1379AL_54.6.csv,ebf6aeb5-4879-46e4-b1a9-341d43457d0f,2020/02/10 03:00:00+00,2020/02/12 03:00:00+00,155.91815,56ff4a49-d6c9-4c2a-a3c0-d17acc2dfc6b,155.915774776957
1192002,618_23BQ_58.6,2021/10/29 21:59:28+00,618_23BQ_58.6,1,Detaillijst_618_23BQ_58.6.csv,eda31c31-1f2c-47c7-be00-6bb36d806876,2019/11/14 03:00:00+00,2020/04/02 02:00:00+00,832.3687,6d7ed621-d74e-4a80-8c3e-27c82c0d70c8,832.35498003021
1192003,ee9614fe-0f48-412f-96ce-a767c628b583,2021/10/29 21:59:30+00,,0,Detaillijst_ee9614fe-0f48-412f-96ce-a767c628b583.csv,ee9614fe-0f48-412f-96ce-a767c628b583,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,1.51489,,1.51491560821057
1192004,618_25BS_58.6,2021/10/29 21:59:34+00,618_25BS_58.6,1,Detaillijst_618_25BS_58.6.csv,f3e25752-cba5-40e8-b565-56d438a2146c,2019/11/14 03:00:00+00,2020/02/10 03:00:00+00,832.1343,d912f702-9c1e-4f24-96f7-819056f6c012,832.120369453081
1192005,054_1001AV_57.2,2021/10/29 21:59:45+00,054_1001AV_57.2,1,Detaillijst_054_1001AV_57.2.csv,f8fbae2a-9c99-4b4b-9527-47c2839504df,2019/12/13 03:00:00+00,2020/05/12 11:53:22+00,2954.39669137,d3bbc8a0-b31a-47aa-84e5-2ab4ef4a847a,2954.39561610852
1192007,054_1373BV_54.2,2021/10/29 21:59:54+00,054_1373BV_54.2,1,Detaillijst_054_1373BV_54.2.csv,fecb9cb6-abde-4354-bd8f-fc5c9d0e0941,2020/02/10 03:00:00+00,2020/02/10 03:00:00+00,67.48105,0d697a0c-3eda-4a9c-88e5-d67dcd4381ef,67.4810050174862
1192008,054_1377AL_54.5,2021/10/29 21:59:56+00,054_1377AL_54.5,1,Detaillijst_054_1377AL_54.5.csv,fef94b2b-07d3-46ef-b27f-40360b56c670,2020/02/10 03:00:00+00,2020/02/11 17:33:58+00,103.8985143,c0b918a6-d651-4ea2-a2ae-604e4067f4c2,103.896849917421
1192009,055_411BV_29.5,2021/10/29 22:00:25+00,055_411BV_29.5,1,Detaillijst_055_411BV_29.5.csv,0648d8b6-6729-41bf-a346-29f500a3eba6,2021/05/21 02:00:00+00,2021/05/21 02:00:00+00,69.74596239,dae11948-481e-4ccc-96bc-0c1158b50fb6,69.7459636833559
1192011,055_459AL_38.7,2021/10/29 22:01:09+00,055_459AL_38.7,1,Detaillijst_055_459AL_38.7.csv,0e8202a8-4d41-43f0-b949-609a999b0655,2021/05/20 02:00:00+00,2021/05/20 02:00:00+00,63.4230325,c303d24b-8996-41e9-8e47-369b857fde05,63.4197326311069
1192142,055_347L_8.4,2021/10/29 22:01:35+00,055_347L_8.4,1,Detaillijst_055_347L_8.4.csv,1181b480-1c0e-4e9b-8134-6ca1ff09a14b,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,33.145888,5cc60aa1-982a-41f4-a0f8-a5a762e91159,33.1441242594989
1192143,055_331R_7.0,2021/10/29 22:01:44+00,055_331R_7.0,1,Detaillijst_055_331R_7.0.csv,198f9bf6-9c69-4ef1-b4c2-7bbcf1369313,2019/06/20 02:00:00+00,2021/06/07 02:00:00+00,2786.14484856,ca3dee0b-d786-4eea-b1c4-f742c3645248,2786.14366291637
1192145,055_349V_8.5,2021/10/29 22:01:51+00,055_349V_8.5,1,Detaillijst_055_349V_8.5.csv,20555c49-dfed-4542-957f-46d00cb24cd2,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,987.37485,f5f0f7e1-d72c-4a3a-9b20-86b7737f88d5,987.374691833638
1192146,055_351L_8.5,2021/10/29 22:01:53+00,055_351L_8.5,1,Detaillijst_055_351L_8.5.csv,26cf3eb8-f94a-4237-bfc4-a3f0ac534fca,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,33.145888,86198a85-cae6-4c31-9da5-558cd8dfe362,33.1441173572225
1192148,055_407R_29.5,2021/10/29 22:02:01+00,055_407R_29.5,0,Detaillijst_055_407R_29.5.csv,2e15e4da-4411-4be6-adc1-51a352192206,2021/05/21 02:00:00+00,2021/05/21 02:00:00+00,404.2129223,73b1c2cf-9c36-4fc4-80e8-26d1ee7525b7,404.208823748042
1192149,055_357V_9.4,2021/10/29 22:02:03+00,055_357V_9.4,1,Detaillijst_055_357V_9.4.csv,3960ad1e-b653-4971-b76f-6e3cb1edb71f,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,14.425,d8d394a6-afb4-4fe7-b9ef-aaad8c1ce16f,14.424927739507
1192150,055_341R_8.3,2021/10/29 22:02:06+00,055_341R_8.3,1,Detaillijst_055_341R_8.3.csv,3ab6cc3d-3152-44b1-9d01-63889578f7d0,2019/06/02 02:00:00+00,2021/06/07 02:00:00+00,1324.20739601,a3c8fb53-2278-4473-8d49-87c8a75f24ff,1324.20739880854
1192152,055_339V_8.2,2021/10/29 22:02:11+00,055_339V_8.2,1,Detaillijst_055_339V_8.2.csv,41a474a5-6ed2-459c-8a93-995f189ed260,2019/06/02 02:00:00+00,2021/06/07 02:00:00+00,60.00383708,5a7fcf19-11f1-45a4-b418-627af02c94ba,60.0037946330897
1192153,055_343V_8.4,2021/10/29 22:02:12+00,055_343V_8.4,1,Detaillijst_055_343V_8.4.csv,436e588b-135b-43f8-b5e5-dd20acc15a63,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,12.69835,1226520e-860d-4b5b-9313-eecbd8fb85cf,12.6983827860086
1192156,055_411AL_29.5,2021/10/29 22:02:32+00,055_411AL_29.5,1,Detaillijst_055_411AL_29.5.csv,49444200-f926-4dc0-9f78-0b15d64706a4,2021/05/21 02:00:00+00,2021/05/21 02:00:00+00,57.23646056,e6a72bd3-57f2-45c2-8be3-af8cd64c6e3e,57.2340373854895
1192159,618_273AR_49.5,2021/10/29 22:03:01+00,618_273AR_49.5,1,Detaillijst_618_273AR_49.5.csv,5b7dd256-bd87-49ee-bfa7-0cecd3e31459,2021/05/20 02:00:00+00,2021/06/24 02:00:00+00,10801.15338644,e3b10896-ad55-4baa-b79c-5e5d141a55ad,10801.1501799721
1192161,66fea5eb-f211-47e0-a248-dc06667b4942,2021/10/29 22:03:10+00,,0,Detaillijst_66fea5eb-f211-47e0-a248-dc06667b4942.csv,66fea5eb-f211-47e0-a248-dc06667b4942,2019/06/02 02:00:00+00,2019/06/19 02:00:00+00,39.7732,,39.771812949645
1192165,055_349R_8.5,2021/10/29 22:03:21+00,055_349R_8.5,1,Detaillijst_055_349R_8.5.csv,7b283ff8-b611-4045-9f6a-643f602d9331,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,33.145888,9eb98e4d-6230-4de6-bebd-f143b5cce067,33.1441573878655
1192170,055_407V_29.5,2021/10/29 22:03:48+00,055_407V_29.5,1,Detaillijst_055_407V_29.5.csv,9719297a-2f26-408e-a2ee-2a7846167bc6,2021/05/21 02:00:00+00,2021/05/21 02:00:00+00,59.12460976,668a7ebe-99cf-47fb-9f2e-ea7450a1639b,59.1246289325354
1192172,055_345L_8.4,2021/10/29 22:04:06+00,055_345L_8.4,1,Detaillijst_055_345L_8.4.csv,a0071d0e-9690-4ab0-ab87-23e704f36eac,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,66.06,5d356b3e-6e8b-4b2d-b281-10716f74f29b,66.05999973736
1192173,618_273BV_49.5,2021/10/29 22:04:21+00,618_273BV_49.5,1,Detaillijst_618_273BV_49.5.csv,a246f0cf-2978-461f-a418-d3069f75d94c,2021/05/20 02:00:00+00,2021/06/24 02:00:00+00,10803.68730352,257a643c-8256-4b9e-834f-08f9b82003ca,10803.6841728051
1192176,055_423AR_37.4,2021/10/29 22:04:30+00,055_423AR_37.4,1,Detaillijst_055_423AR_37.4.csv,abb3b8fe-96a1-4b6b-a404-1b16f3a13e3a,2021/05/20 02:00:00+00,2021/05/20 02:00:00+00,57.3385232,0cc2a556-30eb-4d57-81b4-7b38d937d356,57.3352314056575
1192177,055_413AL_29.6,2021/10/29 22:04:41+00,055_413AL_29.6,1,Detaillijst_055_413AL_29.6.csv,ae9b6970-a526-4cd6-a4a8-10feba992514,2021/05/20 02:00:00+00,2021/05/21 02:00:00+00,7782.25844632,93b538e2-7ef8-4770-ba9d-23b2984ac399,7782.25552225114
1192178,055_413BV_29.6,2021/10/29 22:04:52+00,055_413BV_29.6,1,Detaillijst_055_413BV_29.6.csv,af849d36-36e2-4717-abda-9a7c9ca95ec3,2021/05/20 02:00:00+00,2021/05/21 02:00:00+00,7782.40243713,a456cae0-4928-4319-a4f3-7774e0448bbe,7782.39941355639
1192179,055_345R_8.4,2021/10/29 22:04:58+00,055_345R_8.4,1,Detaillijst_055_345R_8.4.csv,b13de71c-d1b5-426b-b8bc-86739196c1b1,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,33.145888,d36aaada-832b-40a5-91c5-24e83f6f989f,33.1441670824455
1192181,055_413AR_29.6,2021/10/29 22:05:05+00,055_413AR_29.6,1,Detaillijst_055_413AR_29.6.csv,b519844a-c831-4096-bc07-1d07ccd2ff41,2021/05/21 02:00:00+00,2021/05/21 02:00:00+00,57.23646056,8f06b296-6c29-43d9-8435-53850bd47939,57.2341255988048
1192182,055_347R_8.4,2021/10/29 22:05:11+00,055_347R_8.4,1,Detaillijst_055_347R_8.4.csv,bd1a339e-cd72-429f-8a33-5cfae4aea458,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,66.06,8098da31-9b4b-492a-8c66-53a5286942cc,66.059980854372
1192185,055_351V_8.5,2021/10/29 22:05:24+00,055_351V_8.5,1,Detaillijst_055_351V_8.5.csv,c7247da7-9d54-458a-91fb-78901521d67a,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,12.87907,f7fb80ac-8a6e-4740-b59c-8076968ebebc,12.8790897989726
1192187,055_369V_9.6,2021/10/29 22:05:28+00,055_369V_9.6,1,Detaillijst_055_369V_9.6.csv,ce9f1c29-a91f-4ba8-8981-cf97e148b482,2019/06/02 02:00:00+00,2019/06/02 02:00:00+00,77.59612,e9a58224-0303-470f-8348-302cbc4c5c4d,77.5960964976976
1192191,055_411AR_29.5,2021/10/29 22:05:48+00,055_411AR_29.5,1,Detaillijst_055_411AR_29.5.csv,e2c09210-e0d5-4281-a148-b298e15b7828,2021/05/21 02:00:00+00,2021/05/21 02:00:00+00,183.86596239,c92b7d8f-211b-4868-becd-4aee44c49464,183.865969451283
1192195,f85f646f-d903-4606-a3c7-43406f2fc8c6,2021/10/29 22:06:10+00,,0,Detaillijst_f85f646f-d903-4606-a3c7-43406f2fc8c6.csv,f85f646f-d903-4606-a3c7-43406f2fc8c6,2015/03/24 12:48:02+00,2015/08/26 10:39:25+00,1440.14059,,1440.12083431964
1192200,057_41R_11.2,2021/10/29 22:07:37+00,057_41R_11.2,1,Detaillijst_057_41R_11.2.csv,14f1e10c-d098-499e-a256-c46b703d72f1,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,1175.22501,df251665-4401-451f-a943-5d58fdb98b6b,1175.22208389323
1192201,057_45R_11.4,2021/10/29 22:07:41+00,057_45R_11.4,1,Detaillijst_057_45R_11.4.csv,18049daf-b8af-448e-9d72-50561f732c13,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,843.11523,543965b9-b2ce-4c7c-a386-1bf1e46e12c7,843.114618805406
1192202,057_85R_19.9,2021/10/29 22:08:05+00,057_85R_19.9,1,Detaillijst_057_85R_19.9.csv,1ce81c23-2e27-41ef-b7d3-d0c11954647d,2020/01/30 03:00:00+00,2020/05/26 02:00:00+00,7477.17539,ed41b18d-49bf-4069-b262-c3c6963baf2d,7477.16436753233
1192203,057_55V_12.3,2021/10/29 22:08:14+00,057_55V_12.3,1,Detaillijst_057_55V_12.3.csv,275bbbe8-56c9-46d6-9c9e-4557760a21e2,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,14.615,895e09ab-1a85-42f5-a680-185a835dd203,14.6150072942164
1192204,057_57R_12.3,2021/10/29 22:08:16+00,057_57R_12.3,1,Detaillijst_057_57R_12.3.csv,2795d5a7-b4e7-4001-b0a9-72516c0c22c9,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,61.76415,48df3f29-adab-451b-a0f8-cb90c32ddedb,61.7609066791556
1192205,057_41V_11.2,2021/10/29 22:08:56+00,057_41V_11.2,1,Detaillijst_057_41V_11.2.csv,44bedd80-7df3-4c0d-b265-f3ebd242befc,2020/01/30 03:00:00+00,2020/04/03 02:00:00+00,9338.39703,0d2cdcde-4d08-4861-80eb-dd1918c06309,9338.36761307939
1192206,057_59V_12.3,2021/10/29 22:09:12+00,057_59V_12.3,1,Detaillijst_057_59V_12.3.csv,4cd32438-71bc-4cdf-a88e-a010bc5d79a5,2020/01/30 03:00:00+00,2020/04/03 02:00:00+00,7458.15355,08d4215c-0be3-4880-9d3b-f4d8d6335850,7458.15135542513
1192207,057_57L_12.3,2021/10/29 22:09:26+00,057_57L_12.3,1,Detaillijst_057_57L_12.3.csv,51c14164-87f6-4821-8613-de1891092881,2020/01/30 03:00:00+00,2020/04/03 02:00:00+00,7419.64064,69f34792-446e-4c8d-8a60-e8e0e7f40061,7419.63694396101
1192208,057_85L_19.9,2021/10/29 22:09:32+00,057_85L_19.9,1,Detaillijst_057_85L_19.9.csv,57fbd632-52ef-4b94-8361-3d301d0ff19e,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,100.14033,2ac5b7c1-706b-428c-8a6b-16198bdde7a7,100.138716673916
1192209,057_81R_19.7,2021/10/29 22:09:34+00,057_81R_19.7,1,Detaillijst_057_81R_19.7.csv,5810b9c6-dda8-49b2-8a34-ecf4b3676f01,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,100.14033,fca7c129-3b38-44de-b061-9ddd2c9b8493,100.138686069919
1192210,057_43V_11.2,2021/10/29 22:09:36+00,057_43V_11.2,1,Detaillijst_057_43V_11.2.csv,69ab32c7-40d7-444a-bc90-3b6e4ab90f95,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,198.35655,27d41519-4a69-43c6-8a24-5f4916162af0,198.356521962904
1192211,057_41L_11.2,2021/10/29 22:09:39+00,057_41L_11.2,1,Detaillijst_057_41L_11.2.csv,772ad4d2-5a8b-4376-b0d2-a8e32680d150,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,57.23646,44d643a4-aad1-4f19-a01c-dba3e7e8fdc8,57.2340313711421
1192212,057_83V_19.8,2021/10/29 22:09:41+00,057_83V_19.8,1,Detaillijst_057_83V_19.8.csv,906bc54b-0b8b-41ec-ba57-79898c32c1cb,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,61.65,9d3da9a4-39cc-4996-99d0-3b52769e4dae,61.6499921892128
1192213,057_81L_19.7,2021/10/29 22:09:43+00,057_81L_19.7,1,Detaillijst_057_81L_19.7.csv,d0cff433-b9ca-4c91-aa5a-6047946f03d1,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,261.734,af91627a-5cd5-4efc-bfe3-c292da47991a,261.734064986047
1192214,057_87V_20.0,2021/10/29 22:10:07+00,057_87V_20.0,1,Detaillijst_057_87V_20.0.csv,dad7049a-0203-4258-9590-2ce577c1c27c,2020/01/28 03:00:00+00,2020/04/02 02:00:00+00,7867.21694,cc9ab0e6-336e-4972-b2a8-084c946bf206,7867.20174881058
1192215,057_45L_11.4,2021/10/29 22:10:14+00,057_45L_11.4,1,Detaillijst_057_45L_11.4.csv,e2520af9-99ce-4a11-ad51-42ad4c11872b,2020/01/30 03:00:00+00,2020/01/30 03:00:00+00,843.45619,024aa42b-f324-4541-80e1-d7b525e2fe63,843.451124865348
1192216,058_1L_55.4,2021/10/29 22:10:21+00,058_1L_55.4,1,Detaillijst_058_1L_55.4.csv,07295253-c123-4736-852b-144fb2000866,2016/10/06 09:18:08+00,2020/06/09 13:04:23+00,7277.87535507,6b960215-712e-46c3-81f6-01bfd586f18b,7277.8719679445
1192217,058_1V_55.4,2021/10/29 22:10:25+00,058_1V_55.4,0,Detaillijst_058_1V_55.4.csv,93157438-2255-4b7d-a79b-084a69e2ba0f,2016/10/06 09:18:08+00,2016/10/06 09:18:08+00,1460.11249,655cc92a-882a-4d75-9ad0-3295be75ef4f,1460.11118775303
1192218,b6d7a3f0-aa96-441b-96ea-a4b38ab5c603,2021/10/29 22:10:27+00,,0,Detaillijst_b6d7a3f0-aa96-441b-96ea-a4b38ab5c603.csv,b6d7a3f0-aa96-441b-96ea-a4b38ab5c603,2016/10/06 09:18:08+00,2016/10/06 09:18:08+00,27.34246,,27.3405337374377
1192221,519_87V_47.3,2021/10/29 22:11:39+00,519_87V_47.3,1,Detaillijst_519_87V_47.3.csv,96716938-0bf6-4a07-8a78-d0e028796558,2019/11/04 03:00:00+00,2021/08/04 02:00:00+00,22750.34257189,03f04c77-3ef5-4af4-9123-300f6d620193,22750.2933945723
1192223,060_445L_64.9,2021/10/29 22:13:09+00,060_445L_64.9,1,Detaillijst_060_445L_64.9.csv,202c037e-58df-4683-8378-c5e405a3a812,2021/03/09 03:00:00+00,2021/03/09 03:00:00+00,964.05545922,165e6cdf-88bc-422c-88ed-463c7b505f77,964.049662737007
1192224,060_435V_58.2,2021/10/29 22:13:15+00,060_435V_58.2,1,Detaillijst_060_435V_58.2.csv,430202dc-25d3-4e8e-bc5c-ea0210418996,2021/03/09 03:00:00+00,2021/03/09 03:00:00+00,6714.90981646,3af3d0bc-30b2-473a-b4c1-e9af7f3ac7cc,6714.90974409062
