RECEPTORID;NAAM;NO2_2014;NO2_2015;NO2_2016;NO2_2017;PM10_2014;PM10_2015;PM10_2016;PM10_2017;PM25_2014;PM25_2015;PM25_2016;PM25_2017;EC_2014;EC_2015;EC_2016;EC_2017;COUNTER;LONG;LAT
15708887;Jan van der Heijdenstr;35.039;31.7;32.418;31.217;23.176;20.675;21.585;21.092;15.253;12.67;12.882;12.703;1.391;1.126;1.257;1.082;1695;4.329147587365955;52.060725999565584
108582;Sportlaan,S Gravenhage;23.614;22.174;22.957;21.691;20.442;18.235;19.636;19.315;13.302;10.965;11.031;11.272;0.929;0.752;0.889;0.749;1696;4.259689229999618;52.07993692611371
114606;Hofzichtlaan,S Gravenh;26.738;25.478;26.396;25.339;21.188;19.006;19.741;19.482;13.854;11.477;11.549;11.6;1.056;0.902;1.022;0.904;1697;4.365875445281012;52.091903025195734
15843160;R Stationsweg;34.91;32.988;34.03;32.971;23.145;20.693;21.71;21.194;15.319;12.769;13.049;12.853;1.4;1.124;1.264;1.093;1698;4.319177295172473;52.07317014363488
15708596;Benoordenhoutseweg,S G;32.542;30.014;30.953;29.583;21.955;19.626;20.5;20.113;14.311;11.84;12.006;11.929;1.259;1.038;1.157;1.004;1699;4.330844294832078;52.09275329192057
15709028;Laan van Wateringse Ve;28.552;27.718;28.477;27.552;21.31;19.215;19.961;19.747;13.851;11.531;11.563;11.655;1.041;0.88;0.999;0.895;1700;4.293194385338924;52.02380669766239
15860857;L Ruijsdaelstraat;33.371;31.894;32.844;31.462;23.167;20.955;22.17;21.595;15.262;12.843;13.135;12.94;1.358;1.149;1.287;1.104;1701;4.30015461362589;52.06954986589487
110199;Groot Hertoginnelaan,S;31.71;30.062;30.986;29.521;22.615;20.449;21.824;21.169;14.853;12.47;12.737;12.543;1.353;1.098;1.246;1.034;1702;4.290904925677096;52.08485894052081
237067;Bezuidenhoutseweg,S Gr;27.735;24.953;26.02;24.923;21.152;18.874;19.648;19.339;13.815;11.39;11.496;11.495;1.047;0.862;0.988;0.86;1703;4.342123503261849;52.09123062307121
108905;Leyweg,S Gravenhage;29.127;27.282;27.894;26.796;22.057;19.728;20.894;20.509;14.526;12.051;12.201;12.251;1.162;0.943;1.066;0.939;1704;4.270333297401958;52.053957251447294
15709109;Loosduinsekade,S Grave;32.592;30.294;31.072;29.704;22.841;20.644;21.972;21.372;15.07;12.659;12.924;12.754;1.326;1.098;1.244;1.05;1705;4.289659918932285;52.07212168674608
108980;Kamperfoeliestraat,S G;34.668;33.088;33.632;31.919;23.341;21.135;22.679;22.048;15.259;12.873;13.168;13.033;1.401;1.189;1.333;1.13;1706;4.267665227817505;52.07102127184487
110870;Hogewal,S Gravenhage;30.676;29.249;30.456;29.311;22.169;20.022;21.19;20.662;14.64;12.269;12.523;12.371;1.245;1.017;1.162;0.981;1707;4.303608922118969;52.08336554958432
109829;Groot Hertoginnelaan,S;31.099;29.493;30.443;29.016;22.479;20.331;21.694;21.05;14.787;12.417;12.68;12.496;1.323;1.075;1.223;1.015;1708;4.284163270446799;52.084963176376725
109447;Duinstraat,S Gravenhag;27.315;25.899;26.348;24.764;21.287;19.146;20.726;20.248;13.869;11.56;11.738;11.837;1.069;0.884;1.02;0.85;1709;4.277934592924231;52.102127209797274
109794;Laan van Meerdervoort,;31.601;30.203;31.061;29.582;22.503;20.397;21.757;21.108;14.79;12.452;12.715;12.526;1.322;1.095;1.24;1.028;1710;4.283972264739328;52.08056194008147
106165;Oorberlaan,S Gravenhag;20.172;18.572;18.081;17.343;18.666;16.616;17.401;17.428;11.938;9.778;9.35;9.894;0.706;0.568;0.68;0.598;1711;4.205675223345464;52.04291380924552
15708602;Oude Haagweg,S Gravenh;28.163;25.915;26.415;25.264;21.827;19.451;20.813;20.456;14.219;11.761;11.868;12.028;1.105;0.885;1.015;0.88;1712;4.24792326749861;52.05734426913002
110195;Carnegielaan,S Gravenh;29.501;27.96;28.983;27.626;22.196;20.098;21.442;20.819;14.634;12.304;12.565;12.399;1.245;1.03;1.17;0.971;1713;4.2921170993560915;52.08642417144543
108142;Sportlaan,S Gravenhage;23.83;22.376;23.147;21.867;20.484;18.272;19.676;19.351;13.322;10.982;11.048;11.286;0.937;0.759;0.896;0.755;1714;4.256078017583035;52.078430158620094
108621;Nieboerweg,S Gravenhag;24.04;22.466;23.272;21.957;20.52;18.297;19.711;19.384;13.338;10.992;11.064;11.3;0.94;0.764;0.899;0.757;1715;4.2590608345421614;52.083995257073745
109892;Gevers Deynootweg,S Gr;24.351;23.395;24.288;23.005;20.979;18.964;20.532;20.073;13.781;11.557;11.762;11.876;0.963;0.814;0.951;0.803;1716;4.279420007340385;52.10996339619912
110489;Troelstrakade,S Graven;34.555;30.748;31.403;30.006;23.138;20.514;21.529;21.061;15.075;12.421;12.605;12.491;1.398;1.109;1.228;1.066;1968;4.299330549109189;52.05716217779872
15528836;Segbroeklaan,S Gravenh;32.331;30.361;30.941;29.106;22.563;20.363;21.882;21.337;14.612;12.233;12.464;12.435;1.312;1.101;1.23;1.039;1969;4.271958515614349;52.084247873626765
114175;Singel,S Gravenhage;32.37;28.782;27.737;27.407;21.798;19.091;19.386;19.295;14.294;11.436;11.336;11.432;1.14;0.952;1.056;0.95;1970;4.356009588292469;52.03282079948989
15708760;Van Alkemadelaan,S Gra;28.971;25.621;26.603;25.2;21.095;18.731;19.63;19.316;13.588;11.14;11.193;11.26;1.092;0.884;1.007;0.866;1971;4.325309690832308;52.09737121305941
107477;Laan van Meerdervoort,;26.768;24.726;25.366;24.203;21.4;19.096;20.546;20.235;13.947;11.53;11.636;11.881;1.034;0.839;0.967;0.844;1972;4.237639265126382;52.06452561795406
110967;Alexanderstraat,S Grav;31.605;29.957;31.083;29.858;22.236;20.066;21.229;20.697;14.706;12.302;12.553;12.398;1.281;1.037;1.179;0.994;1973;4.304369882291982;52.086885812276364
117318;Zoetermeerse Rijweg;26.129;24.731;24.306;24.038;21.06;18.78;19.017;18.798;13.861;11.424;11.277;11.253;0.996;0.885;0.999;0.905;1974;4.4137361604126;52.058470688680934
108041;Hengelolaan,S Gravenha;28.481;26.38;26.924;25.87;21.477;19.116;20.083;19.815;14.039;11.588;11.621;11.757;1.059;0.858;0.976;0.865;1975;4.256005013082259;52.04102481833901
108051;Meppelweg,S Gravenhage;27.827;25.803;26.384;25.246;21.457;19.09;20.17;19.89;14.005;11.54;11.604;11.747;1.05;0.85;0.967;0.848;1976;4.253260441223756;52.04507685830809
108939;Volendamlaan,S Gravenh;28.377;26.366;27.144;25.993;22.139;19.945;21.256;20.816;14.636;12.233;12.437;12.45;1.157;0.961;1.09;0.95;1977;4.267450096797027;52.06215718474169
15708590;Javastraat,S Gravenhag;36.189;35.173;36.07;34.44;22.529;20.221;21.145;20.65;14.614;12.17;12.341;12.171;1.447;1.197;1.324;1.123;1978;4.311203403221386;52.089593191712225
112382;Bezuidenhoutseweg,S Gr;36.092;36.909;38.344;37.389;22.497;20.191;21.112;20.683;14.729;12.275;12.482;12.372;1.444;1.189;1.322;1.15;1979;4.326144773294395;52.0833831464654
114485;Rijswijkse Waterweg,S ;30.048;26.414;26.075;25.713;21.761;19.037;19.421;19.306;14.249;11.391;11.328;11.414;1.103;0.923;1.036;0.929;1980;4.364672084446613;52.03071544582037
15843170;Noordweg,S Gravenhage;27.427;25.756;26.291;25.413;21.066;18.814;19.605;19.349;13.756;11.37;11.389;11.477;0.994;0.815;0.935;0.82;1981;4.278934067434027;52.033039008684476
15910051;N464,Poeldijkseweg;;;29.41;;;;19.575;;;;11.073;;;;1.045;;1982;4.2534291302448075;52.027704160685715
704821;012_44_TBT_1;33.437;30.776;31.479;30.288;21.814;19.454;20.149;19.855;14.227;11.711;11.78;11.774;1.243;1.004;1.123;0.98;1983;4.350488371981015;52.069716450538515
15709000;Prinsegracht,S Gravenh;31.851;30.155;31.139;29.971;22.745;20.53;21.698;21.152;15.105;12.675;12.95;12.781;1.298;1.069;1.213;1.042;1984;4.305731470379611;52.0740983882686
107782;Thorbeckelaan,S Graven;27.083;25.025;25.632;24.451;21.307;19.001;20.442;20.138;13.927;11.503;11.606;11.856;1.03;0.83;0.961;0.84;1985;4.247313322764531;52.06729414653527
110057;Noordweg,S Gravenhage;29.396;26.451;26.836;25.815;21.34;18.619;19.318;19.02;13.953;11.181;11.135;11.153;1.134;0.874;0.995;0.851;1986;4.290317231896144;52.039189439022294
109660;Melis Stokelaan,S Grav;29.087;27.009;27.612;26.549;22.018;19.661;20.63;20.27;14.455;11.97;12.101;12.098;1.143;0.94;1.06;0.932;1987;4.282154906643879;52.047100952697264
15709128;Jurriaan Kokstraat,S G;27.064;24.657;24.18;22.677;21.046;18.746;20.08;19.683;13.59;11.202;11.094;11.298;1.053;0.836;0.96;0.809;1988;4.2773714258460345;52.105752563847815
15843193;L;37.787;34.987;35.928;34.723;23.662;21.062;22.112;21.564;15.591;12.944;13.235;13.011;1.527;1.206;1.342;1.158;1989;4.315584165891833;52.07445241881142
15631355;0;37.39;35.843;34.827;35.004;22.303;19.974;20.279;20.07;14.559;12.06;11.937;11.866;1.376;1.219;1.334;1.213;1990;4.418065647091102;52.05259592450816
237044;Jan van der Heijdenstr;33.671;29.703;30.423;29.149;22.923;20.259;21.127;20.661;14.996;12.326;12.508;12.345;1.316;1.042;1.173;1.007;1991;4.3330850950612865;52.059639017252415
113890;Leidsestraatweg,S Grav;28.643;26.104;26.698;25.347;21.255;18.989;19.82;19.512;13.766;11.349;11.394;11.442;1.082;0.936;1.047;0.908;1992;4.351974915624701;52.10153418620316
15708672;Goudenregenstraat,S Gr;31.28;29.41;30.017;28.392;22.396;20.078;21.626;21.125;14.502;12.08;12.258;12.31;1.246;1.031;1.172;0.993;1993;4.26312185846271;52.07756795454973
109811;Koningin Emmakade,S Gr;30.24;28.946;29.885;28.508;22.321;20.228;21.577;20.942;14.697;12.369;12.627;12.451;1.275;1.053;1.2;0.995;1994;4.283550301980165;52.084396694925076
107418;Escamplaan,S Gravenhag;26.57;24.204;24.753;23.614;20.842;18.509;19.626;19.41;13.557;11.13;11.139;11.385;0.971;0.773;0.887;0.784;1995;4.243006125847843;52.044781569966936
108053;Meppelweg,S Gravenhage;28.103;26.115;26.661;25.505;21.455;19.103;20.183;19.9;14.011;11.552;11.617;11.758;1.056;0.858;0.975;0.855;1996;4.254275749246389;52.0457090043189
107794;De Savornin Lohmanplei;28.419;26.219;26.793;25.502;21.688;19.354;20.829;20.494;14.09;11.65;11.765;11.989;1.102;0.896;1.022;0.889;1997;4.245813284811729;52.06744031778302
110135;De La Reyweg,S Gravenh;32.436;30.01;30.619;29.305;22.741;20.509;21.711;21.225;15.041;12.594;12.823;12.724;1.293;1.07;1.201;1.038;1998;4.286708388147606;52.06766978273276
112904;Bezuidenhoutseweg,S Gr;35.716;36.897;38.085;37.347;22.516;20.251;21.152;20.735;14.742;12.302;12.493;12.387;1.451;1.192;1.324;1.155;1999;4.331986562366777;52.086363898729736
15631356;0;37.048;35.586;34.58;34.71;22.264;19.946;20.25;20.055;14.537;12.045;11.922;11.859;1.365;1.211;1.327;1.21;2000;4.416455904043454;52.05270653515806
111438;Van Alkemadelaan,S Gra;27.759;26.718;27.987;26.719;21.038;18.835;19.803;19.48;13.655;11.319;11.434;11.497;1.064;0.896;1.021;0.885;2001;4.317031057146551;52.104494687987135
15708574;Vaillantlaan,S Gravenh;40.243;36.128;36.863;35.409;24.428;21.607;22.674;22.1;15.764;12.994;13.236;12.983;1.694;1.305;1.454;1.243;2002;4.30978757759742;52.06443779669974
15843152;R Hoefkade;31.474;32.413;33.523;32.547;22.694;20.629;21.646;21.136;15.064;12.732;13.011;12.82;1.278;1.098;1.244;1.077;2003;4.319571112975796;52.0709041367106
110136;De La Reyweg,S Gravenh;32.931;30.518;31.107;29.76;22.867;20.629;21.84;21.345;15.093;12.641;12.871;12.764;1.313;1.085;1.218;1.052;2004;4.287728269630292;52.06656380145755
107737;Oude Haagweg,S Gravenh;27.637;25.441;25.965;24.845;21.712;19.356;20.709;20.361;14.163;11.718;11.822;11.99;1.079;0.867;0.996;0.864;2005;4.245586921259927;52.05668868839251
107766;Groen van Prinstererla;26.897;24.863;25.388;24.321;21.571;19.256;20.595;20.256;14.088;11.671;11.771;11.947;1.042;0.846;0.975;0.846;2006;4.2474836673734835;52.059437886378205
109733;Zuiderparklaan,S Grave;30.368;27.874;28.542;27.428;22.461;20.227;21.397;20.935;14.906;12.458;12.676;12.599;1.232;1.009;1.14;0.988;2007;4.279859100067729;52.06524526974269
15708795;Lijnbaan,S Gravenhage;34.404;32.734;33.726;32.429;23.409;21.125;22.377;21.779;15.392;12.938;13.241;13.025;1.423;1.179;1.331;1.14;2008;4.2997631802058764;52.072913748588746
236880;Loevesteinlaan,S Grave;29.113;27.388;28.092;26.952;22.145;19.833;21.023;20.628;14.543;12.088;12.249;12.291;1.159;0.958;1.08;0.95;2009;4.277449248945829;52.054497136768475
108542;Loosduinsekade,S Grave;26.075;24.129;24.784;23.747;21.418;19.167;20.508;20.168;14.089;11.711;11.845;12.007;1.022;0.841;0.969;0.847;2010;4.26361401048092;52.064029075375345
15709094;Ln Copes van Cattenbur;33.056;31.153;32.079;30.624;22.299;20.064;21.211;20.721;14.402;12.023;12.225;12.109;1.329;1.084;1.231;1.033;2011;4.305706071362691;52.09123948789781
15708971;Goudenregenstraat,S Gr;32.995;31.483;32.095;30.493;23.032;20.853;22.372;21.767;15.106;12.739;13.026;12.913;1.329;1.129;1.272;1.08;2012;4.267150325351429;52.07341350964397
108632;Nieboerweg,S Gravenhag;22.534;20.928;21.461;20.319;20.491;18.269;19.808;19.453;13.345;11.001;11.089;11.338;0.873;0.717;0.857;0.725;2013;4.262344267383105;52.089956902738365
111814;Stationsplein,S Graven;32.868;31.666;32.822;31.876;22.822;20.447;21.448;20.952;15.15;12.656;12.931;12.753;1.321;1.07;1.214;1.052;2014;4.321095495209009;52.069804917838525
15843259;Madepolderweg,S Graven;23.829;21.745;21.529;20.698;19.198;17.079;17.721;17.697;12.292;10.078;9.716;10.139;0.798;0.635;0.752;0.672;2015;4.213134817170663;52.034111246877664
110486;Troelstrakade,S Graven;35.767;31.848;32.479;31.006;23.438;20.781;21.827;21.336;15.216;12.539;12.733;12.599;1.46;1.16;1.278;1.107;2016;4.297976480635777;52.05780616118585
15815007;0;38.33;35.873;35.889;34.397;22.582;20.247;20.747;20.465;14.74;12.194;12.16;12.164;1.38;1.235;1.384;1.211;2017;4.356469719914005;52.04840178416946
236891;Valkenboslaan,S Graven;29.595;27.949;28.716;27.376;22.405;20.246;21.71;21.155;14.822;12.464;12.736;12.667;1.204;1.013;1.154;0.983;2018;4.275475528722529;52.07593241948276
15843127;L Terletstraat;36.263;32.884;33.431;31.832;23.445;21.045;22.307;21.771;15.432;12.849;13.101;12.959;1.483;1.195;1.321;1.137;2121;4.288907606796062;52.0635669107414
110255;Nieuwe Parklaan,S Grav;24.196;21.871;23.003;21.864;20.289;18.102;19.332;19.065;13.199;10.871;10.958;11.184;0.911;0.745;0.872;0.751;2122;4.292634855463683;52.10664361351095
109791;Laan van Meerdervoort,;29.8;28.463;29.397;28.056;22.214;20.13;21.464;20.839;14.645;12.324;12.577;12.409;1.252;1.034;1.18;0.979;2123;4.2802595385025475;52.079953302929965
15843180;R Theresiastraat;35.302;36.327;37.561;36.817;22.368;20.106;20.997;20.592;14.685;12.242;12.434;12.338;1.431;1.177;1.303;1.137;2124;4.335885556057169;52.08556660032673
15708563;Vreeswijkstraat,S Grav;32.717;29.853;30.548;29.223;23.001;20.684;21.914;21.412;15.154;12.656;12.897;12.784;1.341;1.098;1.226;1.058;2125;4.280890319686058;52.0605322838474
108022;Hengelolaan,S Gravenha;28.437;26.457;27.019;25.966;21.505;19.162;20.136;19.866;14.043;11.602;11.636;11.769;1.062;0.86;0.981;0.869;2126;4.254647049330561;52.039858080069585
107191;Lozerlaan,S Gravenhage;27.001;24.229;24.214;23.131;20.827;18.416;19.414;19.294;13.387;10.957;10.806;11.162;0.988;0.784;0.888;0.785;2127;4.232955624112912;52.046385443279924
15860834;;;27.773;27.952;27.208;;19.227;19.767;19.536;;11.57;11.581;11.561;;0.998;1.111;0.972;2128;4.397274023350178;52.062745180283216
111893;Boslaan,S Gravenhage;34.893;33.969;35.224;33.602;22.328;20.023;20.964;20.48;14.501;12.061;12.243;12.086;1.389;1.138;1.28;1.087;2129;4.32090750113062;52.087474641917396
15843024;R Parallelweg;39.656;36.361;36.859;34.747;24.178;21.885;23.08;22.433;15.76;13.261;13.536;13.25;1.601;1.351;1.471;1.247;2130;4.305020588347254;52.061703658877036
700239;012_74_TBT_1;33.214;31.307;30.981;29.909;21.847;19.382;19.705;19.44;14.419;11.735;11.61;11.565;1.263;1.117;1.236;1.085;2131;4.388372320935632;52.056563444511816
110569;Burgemeester Patijnlaa;30.064;28.138;29.216;27.9;21.697;19.517;20.617;20.176;14.113;11.77;11.961;11.889;1.188;0.977;1.113;0.936;2132;4.297360235358834;52.08846807406887
15708699;Oude Middenweg,S Grave;28.275;27.873;28.019;27.352;21.217;19.135;19.7;19.498;13.899;11.556;11.581;11.625;1.063;0.94;1.058;0.949;2133;4.4057103568025555;52.07636735803553
15860885;R Laan van Leidschenve;28.492;27.693;27.177;26.862;21.384;19.051;19.357;19.158;14.152;11.555;11.419;11.42;1.119;1.025;1.139;1.011;2134;4.3946791269326075;52.05999789094424
111302;Parallelweg,S Gravenha;40.479;35.208;35.751;34.226;23.744;20.961;21.909;21.396;15.561;12.755;12.959;12.758;1.62;1.223;1.351;1.158;2135;4.314496169821636;52.06605984088569
110190;Waldeck Pyrmontkade,S ;32.226;30.734;31.653;30.484;22.868;20.663;21.842;21.29;15.136;12.728;13.004;12.829;1.305;1.087;1.232;1.059;2136;4.294485928401617;52.077039771850345
112957;Benoordenhoutseweg,S G;28.7;25.938;26.922;25.738;21.33;19.055;19.843;19.524;13.893;11.468;11.577;11.567;1.08;0.897;1.021;0.888;2137;4.338722362768402;52.0954354809304
15843188;R Hoefkade;35.049;33.739;34.453;32.777;23.441;21.343;22.512;21.885;15.484;13.081;13.359;13.087;1.452;1.258;1.386;1.176;2138;4.306928881157442;52.065223299747686
115881;Ypenburgse Boslaan,S G;28.945;27.633;27.167;26.709;21.531;19.123;19.446;19.222;14.215;11.579;11.449;11.437;1.146;1.032;1.146;1.012;2139;4.381622467736762;52.05278855229689
110385;Laan van Wateringse Ve;29.387;28.482;29.326;28.309;21.427;19.131;19.832;19.587;13.856;11.432;11.454;11.492;1.066;0.912;1.033;0.912;2140;4.296662706013763;52.02115603804875
15708671;Sportlaan,S Gravenhage;23.97;22.387;23.149;21.838;20.424;18.207;19.605;19.287;13.307;10.955;11.019;11.264;0.936;0.75;0.886;0.747;2141;4.261594801766925;52.080990308822294
15708818;De La Reyweg,S Gravenh;31.609;29.634;30.391;29.076;22.689;20.535;21.836;21.247;14.998;12.609;12.865;12.703;1.293;1.076;1.22;1.03;2142;4.2848468515461375;52.06927815933741
112388;Benoordenhoutseweg,S G;32.127;29.602;30.614;29.265;21.996;19.654;20.538;20.151;14.309;11.835;12.004;11.928;1.254;1.032;1.152;0.999;2143;4.325856102017779;52.09070945695465
108032;Lozerlaan,S Gravenhage;32.434;30.065;30.496;29.058;22.383;19.942;20.989;20.656;14.439;11.936;11.994;12.074;1.238;1.013;1.125;0.987;2144;4.2539674524656474;52.03558265583478
109914;Gevers Deynootweg,S Gr;24.981;23.826;24.703;23.379;21.061;19.017;20.59;20.126;13.842;11.59;11.797;11.905;0.991;0.831;0.968;0.816;2145;4.284100549820543;52.113633520067495
107749;Houtwijklaan,S Gravenh;28.319;25.974;26.558;25.462;21.524;19.12;20.278;20.001;14.003;11.511;11.57;11.75;1.104;0.878;0.997;0.871;2146;4.250183730174729;52.056210281303464
107175;Madepolderweg,S Graven;25.341;22.258;22.131;21.745;19.593;17.292;17.887;18.059;12.62;10.241;9.885;10.452;0.875;0.662;0.766;0.692;2147;4.2325645201879585;52.04122432172337
15708959;Zuiderparklaan,S Grave;31.477;29.033;29.675;28.482;22.738;20.491;21.685;21.201;15.032;12.571;12.795;12.698;1.288;1.054;1.187;1.027;2148;4.280716111276035;52.06363613631493
109421;Westduinweg,S Gravenha;27.573;25.949;26.429;24.752;21.464;19.288;20.888;20.402;13.923;11.602;11.787;11.88;1.09;0.905;1.035;0.863;2149;4.271236834731585;52.097318552807344
15708644;Meppelweg,S Gravenhage;29.996;28.434;29.001;27.823;22.269;19.952;21.14;20.737;14.606;12.147;12.303;12.337;1.192;0.98;1.106;0.971;2150;4.272508119425228;52.05473149798518
113863;Bezuidenhoutseweg,S Gr;28.329;25.501;26.571;25.441;21.289;18.999;19.791;19.471;13.881;11.447;11.559;11.548;1.075;0.886;1.012;0.88;2151;4.350548351372565;52.094168200642464
115896;Donau,S Gravenhage;29.579;29.565;29.648;29.024;20.983;19.037;19.556;19.398;13.714;11.407;11.402;11.462;1.091;0.968;1.089;0.963;2152;4.384408460513259;52.06280280982477
108089;Houtwijklaan,S Gravenh;28.768;26.402;26.977;25.838;21.61;19.203;20.37;20.087;14.044;11.547;11.609;11.783;1.125;0.894;1.013;0.885;2153;4.253924842041113;52.05516442438735
107451;Loosduinse Hoofdstraat;27.574;25.368;25.892;24.768;21.64;19.299;20.646;20.303;14.134;11.696;11.8;11.972;1.067;0.86;0.989;0.858;2154;4.241664632704089;52.05508844473097
109887;Nieuwe Parklaan,S Grav;24.041;23.168;24.095;22.848;20.994;18.985;20.557;20.095;13.783;11.565;11.771;11.883;0.962;0.816;0.955;0.805;2155;4.286274917249245;52.10985028565775
115002;Hofzichtlaan,S Gravenh;26.905;25.686;26.597;25.528;21.267;19.086;19.828;19.561;13.884;11.51;11.584;11.629;1.061;0.912;1.032;0.913;2156;4.366599689824702;52.09129707127769
114619;Hofzichtlaan,S Gravenh;27.47;25.53;26.585;25.514;21.419;19.265;20.107;19.774;14.068;11.714;11.875;11.86;1.039;0.883;1.01;0.888;2157;4.363070453639603;52.09503441410447
111811;Waldorpstraat,S Graven;31.127;28.747;29.633;28.592;22.252;19.987;20.854;20.421;14.747;12.267;12.446;12.321;1.245;1.005;1.135;0.979;2158;4.321579003153215;52.068439610532984
108918;Leyweg,S Gravenhage;28.772;26.87;27.454;26.383;21.996;19.66;20.816;20.439;14.503;12.018;12.164;12.22;1.158;0.929;1.051;0.927;2159;4.266136706913858;52.056840247044306
110602;Nieuwe Parklaan,S Grav;25.056;22.579;23.69;22.499;20.487;18.26;19.507;19.226;13.291;10.942;11.034;11.248;0.949;0.774;0.9;0.775;2160;4.294696713670807;52.105360079439244
109635;Laan van Wateringse Ve;27.823;25.262;25.687;24.767;21.251;18.583;19.271;18.973;13.906;11.158;11.11;11.128;1.107;0.864;0.98;0.838;2161;4.281280771862967;52.03805910213126
111888;Wassenaarseweg,S Grave;30.014;29.231;30.468;29.263;21.481;19.252;20.101;19.691;14.091;11.703;11.852;11.757;1.199;0.982;1.113;0.949;2162;4.317523957313885;52.091925755355724
110979;;28.903;27.116;27.983;26.618;20.839;18.729;19.789;19.473;13.412;11.082;11.115;11.23;1.139;0.952;1.072;0.918;2163;4.3035210876184795;52.097446884091866
109580;Oosteinde,S Gravenhage;28.735;27.721;28.28;27.265;21.76;19.307;20.089;19.677;14.258;11.631;11.667;11.583;1.175;0.952;1.08;0.907;2164;4.287464854094487;52.02683735215607
