OBJECTID,BORNAME,ELEMENTNUMMER,BEHEERGROEP,AANLEGJAAR,OPPERVLAK,MATERIAAL,AMBITIENIVEAU,STRUCTUURGEBIED,AANWIJINGEN_UITVOERING,BEHEERDER,EIGENAAR,ONDERHOUDSPLOEG,FUNCTIE,STRUCTUURNIVEAU,BEGROTINGSPOST,BESTEMMING,OPMERKINGEN,EXTRA_INFORMATIE_1,EXTRA_INFORMATIE_2,EXTRA_INFORMATIE_3,GROENGEBIEDCODE,GROENGEBIEDNAAM,GEMEENTE,WOONPLAATS,BUURT,WIJK,STRAAT,STRAATCODE,LIGGING,BEHEEROBJECTSOORT,BEHEEROBJECTOMSCHRIJVING,LAATSTE_MUTATIE,Shape__Area,Shape__Length
305,parkverhardingen,3476,Halfverharding,,159.13,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,"615
",,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0005.pg3476,"8 march     2022, 10:49:19",419.361328125,270.832173764377
306,parkverhardingen,3,Halfverharding,,45.17,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,pvg,01.14.0006.pg3,"18 august    2021, 11:01:24",119.023193359375,71.7908288736916
307,parkverhardingen,4,Halfverharding,,6.29,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,pvg,01.14.0006.pg4,"18 august    2021, 11:01:24",16.568603515625,16.4169925343739
308,parkverhardingen,5,Halfverharding,,23.42,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,pvg,01.14.0006.pg5,"18 august    2021, 11:01:24",61.72314453125,41.0041797060309
309,parkverhardingen,6,Halfverharding,,6.64,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,pvg,01.14.0006.pg6,"18 august    2021, 11:01:24",17.49462890625,16.8666667968571
310,parkverhardingen,7,Halfverharding,,214.1,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0006,Harnaschpolder,Delft,Delft,,14 Voordijkshoorn,Vrouw Rijssensloot,0235,Binnen de bebouwde kom,pvg,01.14.0006.pg7,"18 august    2021, 11:01:24",564.177734375,325.681040505694
311,parkverhardingen,4526,Halfverharding,,97.75,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4526,"8 march     2022, 14:00:49",257.678955078125,203.26255331572
312,parkverhardingen,4527,Halfverharding,,62.68,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4527,"8 march     2022, 14:00:57",165.233642578125,116.973905116349
313,parkverhardingen,4528,Halfverharding,,28.67,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4528,"8 march     2022, 14:01:05",75.582275390625,73.8182397276319
314,parkverhardingen,4529,Halfverharding,,70.08,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4529,"8 march     2022, 14:01:12",184.741455078125,150.561227420435
315,parkverhardingen,4530,Halfverharding,,48.26,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4530,"8 march     2022, 14:01:19",127.220947265625,154.892953065017
316,parkverhardingen,4531,Halfverharding,,41.98,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4531,"8 march     2022, 14:01:31",110.672607421875,113.621090120343
317,parkverhardingen,4532,Halfverharding,,52.93,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4532,"8 march     2022, 14:01:38",139.527099609375,137.107960373928
318,parkverhardingen,4533,Halfverharding,,42.89,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4533,"8 march     2022, 14:01:46",113.0615234375,112.436874361197
319,parkverhardingen,4534,Halfverharding,,94.81,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4534,"8 march     2022, 14:02:07",249.93212890625,205.099988028117
320,parkverhardingen,3539,Halfverharding,2018,358.85,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",359,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0004.pg3539,"18 august    2021, 10:51:15",944.669921875,461.175848002229
321,parkverhardingen,4,Halfverharding,2018,47.47,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,47,,01.25.0009,Buitenhof-Zuid,Delft,Delft,Buitenhof-Zuid,25 Buitenhof,Aagje Dekenlaan,0019,Binnen de bebouwde kom,pvg,01.25.0009.pg4,"18 august    2021, 11:02:16",124.964111328125,106.98030714277
322,parkverhardingen,3960,Halfverharding,,11.9,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3960,"18 august    2021, 11:02:44",31.328857421875,20.7426955967586
323,parkverhardingen,3380,Onverhard - Zand,,11.52,Zand,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.12.0005,Bomenwijk,Delft,Delft,Bomenwijk,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,pvg,01.12.0005.pg3380,"2 december  2021, 18:31:32",30.36865234375,28.9977026099622
324,parkverhardingen,3416,Halfverharding,2018,101.6,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg3416,"18 august    2021, 11:02:16",267.501708984375,193.446057170583
325,parkverhardingen,3477,Halfverharding,,95.65,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,96,,01.14.0003,Marlot,Delft,Delft,Marlot,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0003.pg3477,"18 august    2021, 11:02:16",253.28759765625,170.21231804232
326,parkverhardingen,4535,Halfverharding,,95.97,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4535,"8 march     2022, 14:03:52",252.989990234375,249.540351874971
327,parkverhardingen,4536,Halfverharding,,92.2,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4536,"8 march     2022, 14:04:06",243.0595703125,206.502971268163
328,parkverhardingen,4537,Halfverharding,,22.79,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4537,"8 march     2022, 14:04:18",60.083251953125,45.1005621351734
329,parkverhardingen,4538,Halfverharding,,22.6,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4538,"8 march     2022, 14:04:29",59.569091796875,53.0832584343706
330,parkverhardingen,4539,Halfverharding,,27.03,Split,C (matig) - R- (sober),,,VO Arboretum-Heempark,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4539,"8 march     2022, 14:04:36",71.253173828125,65.4791171204934
331,parkverhardingen,12229,Halfverharding,,247.53,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0001,Buitenhof-noord,Delft,Delft,Buitenhof-Noord,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0001.pg12229,"9 march     2022, 15:40:43",651.96728515625,249.975350921632
332,parkverhardingen,3785,Halfverharding,,120.87,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0000,Reinier de Graaf,Delft,Delft,Reinier de Graafbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0000.pg3785,"9 march     2022, 15:40:58",318.355224609375,219.419228826796
333,parkverhardingen,3786,Halfverharding,,138.32,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0000,Reinier de Graaf,Delft,Delft,Reinier de Graafbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0000.pg3786,"9 march     2022, 15:41:09",364.314697265625,209.410271873596
334,parkverhardingen,3478,Halfverharding,,151.78,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,2,152,,01.13.0004,Westeindebuurt,Delft,Delft,Westeindebuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0004.pg3478,"18 august    2021, 11:01:24",399.993408203125,303.848894506324
335,parkverhardingen,4444,Halfverharding,,20.58,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4444,"20 january   2022, 16:17:03",54.266845703125,41.5970917401857
336,parkverhardingen,3480,Halfverharding,,184.71,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0004,Westeindebuurt,Delft,Delft,Westeindebuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0004.pg3480,"8 march     2022, 14:37:13",486.779541015625,152.939902991118
337,parkverhardingen,3742,Halfverharding,,20.94,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3742,"8 march     2022, 14:29:00",55.141357421875,70.9246154023142
338,parkverhardingen,3743,Halfverharding,,19.22,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3743,"8 march     2022, 14:29:07",50.607666015625,66.1253875969437
339,parkverhardingen,3744,Halfverharding,,31.35,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3744,"8 march     2022, 14:29:15",82.56689453125,105.942990815656
340,parkverhardingen,3745,Halfverharding,,28.44,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3745,"8 march     2022, 14:29:24",74.900390625,89.5236198291052
341,parkverhardingen,3746,Halfverharding,,10.83,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3746,"8 march     2022, 14:29:32",28.5205078125,37.847790437244
342,parkverhardingen,3747,Halfverharding,,44.74,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3747,"8 march     2022, 14:29:46",117.8251953125,116.850303469101
343,parkverhardingen,3748,Halfverharding,,35.81,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3748,"8 march     2022, 14:30:01",94.302734375,117.721774622547
344,parkverhardingen,3749,Halfverharding,,48.83,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3749,"8 march     2022, 14:30:08",128.593505859375,142.840761370561
345,parkverhardingen,3994,Halfverharding,,14.99,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,3,100,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg3994,"8 march     2022, 14:47:27",39.4765625,36.7944370213892
346,parkverhardingen,4091,Halfverharding,,79.42,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg4091,"8 march     2022, 14:47:57",209.12060546875,140.781313794767
347,parkverhardingen,4092,Halfverharding,,94.8,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0007,Verzetstrijdersbuurt,Delft,Delft,,25 Buitenhof,Koetlaan,2836,Binnen de bebouwde kom,pvg,01.25.0007.pg4092,"8 march     2022, 14:48:03",249.612548828125,140.387118012714
348,parkverhardingen,3541,Halfverharding,,127.13,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,1,122,,01.23.0002,Dierenbuurt,Delft,Delft,Dierenbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0002.pg3541,"18 august    2021, 11:02:16",334.693359375,238.290143542789
349,parkverhardingen,2,Halfverharding,2018,26.02,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",26,,01.22.0002,Afrikabuurt-Oost,Delft,Delft,Afrikabuurt-Oost,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0002.pg2,"18 august    2021, 11:02:16",68.500732421875,87.0571875900406
350,parkverhardingen,3599,Halfverharding,2018,204.72,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,1,556,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3599,"17 february  2022, 16:21:59",538.954345703125,277.652862777307
351,parkverhardingen,22,Onverhard - Strand,,17.14,Zand,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,test,Perceel 1,,,,,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg22,"23 march     2022, 13:07:47",45.178466796875,43.444973526243
352,parkverhardingen,21,Onverhard - Strand,,47.18,Zand,C (matig) - R- (sober),,,BuitenDelft,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0000,De Bras,Delft,Delft,De Bras,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0000.pg21,"23 march     2022, 13:07:36",124.37255859375,109.408570075623
353,parkverhardingen,3750,Halfverharding,,27.88,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3750,"8 march     2022, 14:30:17",73.426513671875,75.0682551604708
354,parkverhardingen,3751,Halfverharding,,45.29,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3751,"8 march     2022, 14:30:25",119.259521484375,145.915030658644
355,parkverhardingen,3752,Halfverharding,,39.9,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3752,"8 march     2022, 14:30:32",105.075927734375,111.503998228358
356,parkverhardingen,3753,Halfverharding,,67.28,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3753,"8 march     2022, 14:30:40",177.165283203125,214.316273353688
357,parkverhardingen,3754,Halfverharding,,23.45,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3754,"8 march     2022, 14:30:58",61.763427734375,63.5940054462691
358,parkverhardingen,3755,Halfverharding,,101.68,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3755,"8 march     2022, 14:31:14",267.760986328125,201.685570804761
359,parkverhardingen,3756,Halfverharding,,33.58,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3756,"8 march     2022, 14:31:21",88.421142578125,82.0332110455172
360,parkverhardingen,3417,Halfverharding,,175.78,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0008,Vrijheidsbuurt,Delft,Delft,Vrijheidsbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0008.pg3417,"18 august    2021, 11:02:44",462.856201171875,374.231502119129
361,parkverhardingen,3418,Halfverharding,,465.16,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,453,,01.25.0006,Pijperring,Delft,Delft,Pijperring,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0006.pg3418,"18 august    2021, 10:51:15",1224.92553710938,513.500935331004
362,parkverhardingen,4019,Halfverharding,,92.72,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg4019,"9 march     2022, 15:37:32",244.09033203125,252.929513410968
363,parkverhardingen,4020,Halfverharding,,54.68,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.25.0004,Fledderusbuurt,Delft,Delft,Fledderusbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0004.pg4020,"9 march     2022, 15:37:48",143.956787109375,152.456051090644
364,parkverhardingen,3420,Halfverharding,2018,122.6,Gravel,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,447,,01.25.0006,Pijperring,Delft,Delft,Pijperring,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0006.pg3420,"15 february  2022, 18:29:02",322.84912109375,220.965235995138
365,parkverhardingen,3421,Halfverharding,2018,79.28,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,79,,01.25.0008,Vrijheidsbuurt,Delft,Delft,Vrijheidsbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0008.pg3421,"18 august    2021, 11:02:16",208.7607421875,137.575338963658
366,parkverhardingen,3422,Halfverharding,,70.12,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0008,Vrijheidsbuurt,Delft,Delft,Vrijheidsbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0008.pg3422,"18 august    2021, 11:02:44",184.62939453125,187.893177697118
367,parkverhardingen,3423,Halfverharding,2018,39.37,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,39,,01.25.0008,Vrijheidsbuurt,Delft,Delft,Vrijheidsbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0008.pg3423,"18 august    2021, 11:02:16",103.655029296875,102.401373065558
368,parkverhardingen,3424,Halfverharding,2018,35.08,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,35,,01.25.0008,Vrijheidsbuurt,Delft,Delft,Vrijheidsbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0008.pg3424,"18 august    2021, 11:02:16",92.3720703125,99.3957012316603
369,parkverhardingen,3425,Halfverharding,,35.75,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,36,,01.25.0008,Vrijheidsbuurt,Delft,Delft,Vrijheidsbuurt,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0008.pg3425,"18 august    2021, 11:02:16",94.1259765625,99.6648532364362
370,parkverhardingen,3426,Halfverharding,,21.21,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.24.0004,Aart van der Leeuwbuurt,Delft,Delft,Aart van der Leeuwbuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,pvg,01.24.0004.pg3426,"18 august    2021, 11:02:44",55.86181640625,54.8383256011436
371,parkverhardingen,3427,Halfverharding,,45.75,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3427,"18 august    2021, 11:02:44",120.48583984375,100.690408852552
372,parkverhardingen,3428,Halfverharding,,30.58,Split,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,-,,,01.25.0003,Gillisbuurt,Delft,Delft,,25 Buitenhof,Prinses Beatrixlaan,4324,Binnen de bebouwde kom,pvg,01.25.0003.pg3428,"18 august    2021, 11:02:44",80.529296875,64.9390581079132
373,parkverhardingen,3486,Halfverharding,,74.7,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,75,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0005.pg3486,"18 august    2021, 10:50:19",196.842529296875,212.835511841773
374,parkverhardingen,3487,Halfverharding,,223.61,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,224,,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0005.pg3487,"18 august    2021, 11:02:16",589.181640625,336.800114951424
375,parkverhardingen,3548,Halfverharding,2018,112.24,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",80,,01.23.0001,Boerderijbuurt,Delft,Delft,Boerderijbuurt,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0001.pg3548,"3 january   2022, 14:14:15",295.4873046875,231.363002689608
