Nummer;Totaal van;Jaar;Maand;Type aanvraag;Nationaliteit;Aantal aanvragen
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - 1e aanvraag;Sierra Leoonse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - 1e aanvraag;Soedanese;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - 1e aanvraag;Somalische;130
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - 1e aanvraag;Staatloos;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - 1e aanvraag;Syrische;1740
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - 1e aanvraag;Tunesische;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - 1e aanvraag;Turkse;300
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - 1e aanvraag;Ugandese;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - 1e aanvraag;Venezolaanse;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - tweede en volgende aanvragen;Iraakse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - tweede en volgende aanvragen;Iraanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - tweede en volgende aanvragen;Libanese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - tweede en volgende aanvragen;Marokkaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - tweede en volgende aanvragen;Nigeriaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - tweede en volgende aanvragen;Syrische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;10;Asiel - tweede en volgende aanvragen;Ugandese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Afghaanse;110
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Algerijnse;200
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Armeense;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Azerbeidzjaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Belarussische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Burger van Bosnië-Herzegovina;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Chinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Colombiaanse;80
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Egyptische;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Eritrese;150
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Ethiopische;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Gambiaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Georgische;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Ghanese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Guinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Indiase;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Iraakse;60
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Iraanse;130
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Jamaicaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Jemenitische;270
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Jordaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Kazachse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Libische;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Marokkaanse;80
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Moldavische;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Myanmarese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Nicaraguaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Nigeriaanse;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Oekraïense;140
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Oezbeekse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Onbekend;110
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Pakistaanse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Russische;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Sierra Leoonse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Soedanese;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Somalische;180
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Syrische;1650
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Tunesische;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Turkse;220
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Ugandese;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - 1e aanvraag;Venezolaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - tweede en volgende aanvragen;Afghaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - tweede en volgende aanvragen;Eritrese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - tweede en volgende aanvragen;Iraakse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - tweede en volgende aanvragen;Iraanse;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - tweede en volgende aanvragen;Marokkaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - tweede en volgende aanvragen;Nigeriaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - tweede en volgende aanvragen;Syrische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;11;Asiel - tweede en volgende aanvragen;Turkse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Afghaanse;70
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Algerijnse;150
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Azerbeidzjaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Belarussische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Chinese;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Colombiaanse;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Egyptische;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Eritrese;100
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Ethiopische;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Gambiaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Georgische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Guinese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Indiase;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Iraakse;120
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Iraanse;90
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Jemenitische;130
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Jordaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Libanese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Libische;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Marokkaanse;70
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Moldavische;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Nicaraguaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Nigeriaanse;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Oekraïense;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Onbekend;100
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Pakistaanse;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Russische;50
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Servische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Sierra Leoonse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Soedanese;30
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Somalische;180
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Syrische;790
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Tunesische;40
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Turkse;170
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Ugandese;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Venezolaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - 1e aanvraag;Zimbabwaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Algerijnse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Eritrese;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Gambiaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Iraakse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Iraanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Marokkaanse;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Nigeriaanse;20
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Somalische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Staatloos;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Syrische;10
8;Jaar, Maand, Type aanvraag, Nationaliteit;2022;12;Asiel - tweede en volgende aanvragen;Tunesische;10
