NaamPlaatsingsadres,ClusterCode,ClusterOmschrijving,ContainerCode,Fractie,latitude,longitude
loc1930,1930,Galenuslaan/Paterwoldseweg,967,huisvuil - loc1930,53.19553,6.55578
Loc2039,2039,Galenuslaan (West),939,huisvuil - Loc2039,53.1962,6.55332
loc1166,1166,Lingestraat,191,huisvuil - loc1166,53.20702,6.56365
loc1564,1564,Van Goghstraat Noord,528,huisvuil - loc1564,53.2199,6.54281
loc1725,1725,Tweede Drift Gedempte Zuiderdiep,848,huisvuil - loc1725,53.21519,6.57013
loc1238,1238,Paramaribostraat,280,huisvuil - loc1238,53.23654,6.57023
loc1474,1474,Nachtegaalstraat Zuid,605,huisvuil - loc1474,53.22903,6.5834
Loc1443,1443,Prof Rankestraat,564,huisvuil - Loc1443,53.22085,6.58094
Loc1338,1338,Van Starkenborghstraat Zuid,372,huisvuil - Loc1338,53.1956,6.5775
Loc1338,1338,Van Starkenborghstraat Zuid,373,huisvuil - Loc1338,53.1956,6.57757
Loc2044,2044,Atensheerd West,498,huisvuil - Loc2044,53.24665,6.5863
Loc1957,1957,G.J. Boekhovenstraat,871,huisvuil - Loc1957,53.19193,6.5554
Loc2564,2564,Antillenstraat huisnr. 58  to,1150,huisvuil - Loc2564,53.23431,6.58004
GVR0009,GVR0009,Plutolaan 329                 C010000628,GVR0009,huisvuil - GVR0009,53.23269,6.54022
loc1121,1121,Jacob Catsstraat,121,huisvuil - loc1121,53.23313,6.56155
loc2005,2005,De Branding,100,huisvuil - loc2005,53.21609,6.57858
loc1335,1335,Van Royenlaan/van Starkenborghlaan,369,huisvuil - loc1335,53.19621,6.57715
Loc1729,1729,Gedempte Zuiderdiep/Schoolholm,852,huisvuil - Loc1729,53.21461,6.56346
Loc1729,1729,Gedempte Zuiderdiep/Schoolholm,853,huisvuil - Loc1729,53.21461,6.56353
Loc1915,1915,Bezettingslaan,950,huisvuil - Loc1915,53.20024,6.557
Loc2027,2027,Grote Beerstraat Orionflat,941,huisvuil - Loc2027,53.22508,6.54304
Loc2027,2027,Grote Beerstraat Orionflat,942,huisvuil - Loc2027,53.22508,6.54311
loc2994,2994,Anjerplein 52 t/m 70,1082805,huisvuil - loc2994,53.17149,6.62516
loc2455,2455,Spicastraat Noord,1035,huisvuil - loc2455,53.22946,6.53535
9752LA0WK21,WIJK_21,Wijkcontainer 21 Multatulilaan,110100026,huisvuil - 9752LA0WK21,53.1733,6.59522
9752LA0WK21,WIJK_21,Wijkcontainer 21 Multatulilaan,1080180,huisvuil - 9752LA0WK21,53.1733,6.59529
loc1099,1099,Paterswoldseweg,1024,huisvuil - loc1099,53.20763,6.55801
loc1099,1099,Paterswoldseweg,1025,huisvuil - loc1099,53.20763,6.55808
loc1133,1133,Heinsiusstraat,983,huisvuil - loc1133,53.23023,6.55786
loc1133,1133,Heinsiusstraat,1133,huisvuil - loc1133,53.23023,6.55793
Loc1569,1569,Rembrandt van Rijnstraat Midden,512,huisvuil - Loc1569,53.21677,6.54436
loc1214,1214,Alexanderstraat Zuid,246,huisvuil - loc1214,53.21009,6.57802
loc2006,2006,Brinkflats 1 en 2,102,huisvuil - loc2006,53.21558,6.578
loc2006,2006,Brinkflats 1 en 2,103,huisvuil - loc2006,53.21558,6.57807
Loc1432,1432,Gorechtkade Noord West,553,huisvuil - Loc1432,53.2269,6.57591
loc1458,1458,Zaagmuldersweg Midden,581,huisvuil - loc1458,53.2247,6.58133
Loc2059,2059,Lichtboei,1076,huisvuil - Loc2059,53.23442,6.61315
Loc2451,2451,Planetenlaan West,773,huisvuil - Loc2451,53.23384,6.53264
Loc2451,2451,Planetenlaan West,774,huisvuil - Loc2451,53.23384,6.53271
Loc2495,2495,Grote Beerstraat,1262,huisvuil - Loc2495,53.22651,6.54839
Loc2495,2495,Grote Beerstraat,1264,huisvuil - Loc2495,53.22651,6.54846
loc1158,1158,Merwedestraat Noord,178,huisvuil - loc1158,53.20829,6.56747
loc1314,1314,Helper Westsingel (kermisexpl.terrein),1082781,huisvuil - loc1314,53.19984,6.5744
loc1314,1314,Helper Westsingel (kermisexpl.terrein),1082782,huisvuil - loc1314,53.19984,6.57447
Loc1882,1882,Moesstraat,720,huisvuil - Loc1882,53.2294,6.5529
Loc1882,1882,Moesstraat,721,huisvuil - Loc1882,53.2294,6.55297
Loc1308,1308,Chopinlaan,343,huisvuil - Loc1308,53.19815,6.58849
9752LA0WK30,WIJK_30,Wijkcontainer 30 Dilgtweg,110100051,huisvuil - 9752LA0WK30,53.18299,6.59442
9752LA0WK30,WIJK_30,Wijkcontainer 30 Dilgtweg,1080191,huisvuil - 9752LA0WK30,53.18299,6.59449
loc1034,1034,Paterswoldseweg Noord,59,huisvuil - loc1034,53.20954,6.55671
loc1334,1334,Van Royenlaan/Hora Siccemasingel,368,huisvuil - loc1334,53.19606,6.57626
loc1713,1713,Gelkingestraat,827,huisvuil - loc1713,53.21725,6.56848
loc1713,1713,Gelkingestraat,828,huisvuil - loc1713,53.21725,6.56855
loc1713,1713,Gelkingestraat,1021,huisvuil - loc1713,53.21729,6.56848
loc1085,1085,Hoornsediep Noord,1128,huisvuil - loc1085,53.20867,6.5605
loc1085,1085,Hoornsediep Noord,1012,huisvuil - loc1085,53.20867,6.56057
loc1464,1464,Hortensialaan,590,huisvuil - loc1464,53.22281,6.58645
loc1464,1464,Hortensialaan,591,huisvuil - loc1464,53.22281,6.58652
Loc1975,1975,Siriusstraat,1296,huisvuil - Loc1975,53.22988,6.54041
loc1328,1328,Helper Molenstraat,361,huisvuil - loc1328,53.19903,6.57635
loc1600,1600,Helperpark (Leyhoeve),1165,huisvuil - loc1600,53.20436,6.5879
loc1600,1600,Helperpark (Leyhoeve),1166,huisvuil - loc1600,53.20436,6.58797
loc1600,1600,Helperpark (Leyhoeve),1167,huisvuil - loc1600,53.2044,6.5879
loc2172,2172,Top Naefflaan 41 - 96,1204,huisvuil - loc2172,53.1907,6.56706
Loc2194,2194,De Stoker Euroborg,981,huisvuil - Loc2194,53.20515,6.59055
Loc2194,2194,De Stoker Euroborg,982,huisvuil - Loc2194,53.20515,6.59062
Loc2997,2997,Spinozalaan 34 tm 88,1080220,huisvuil - Loc2997,53.16352,6.60309
9752LAWK95,WIJK_95,Wijkcontainer 95 Nesciolaan Emma 3,110201052,huisvuil - 9752LAWK95,53.16905,6.59474
9752LAWK95,WIJK_95,Wijkcontainer 95 Nesciolaan Emma 3,1080246,huisvuil - 9752LAWK95,53.16905,6.59481
loc2561,2561,Schaaksport 138 t/m240,940,huisvuil - loc2561,53.19201,6.56156
loc1240,1240,West-Indischekade Midden,281,huisvuil - loc1240,53.23712,6.57295
loc1122,1122,Bedumerstraat Oost,122,huisvuil - loc1122,53.23313,6.56249
loc1122,1122,Bedumerstraat Oost,123,huisvuil - loc1122,53.23313,6.56256
loc1258,1258,Menadostraat,300,huisvuil - loc1258,53.23311,6.56686
loc1258,1258,Menadostraat,301,huisvuil - loc1258,53.23311,6.56693
loc1731,1731,Ged. Zuiderdiep/Kleine Haddingestraat,856,huisvuil - loc1731,53.21451,6.56611
loc1731,1731,Ged. Zuiderdiep/Kleine Haddingestraat,857,huisvuil - loc1731,53.21451,6.56618
loc1264,1264,Ambonstraat/Madoerastraat,307,huisvuil - loc1264,53.23123,6.56752
loc2988,2988,Rijksstraatweg 132,1082785,huisvuil - loc2988,53.17447,6.60137
Loc1575,1575,Hoendiep Oost,509,huisvuil - Loc1575,53.2146,6.54801
loc1203,1203,Van Julsinghastraat Oost,232,huisvuil - loc1203,53.21217,6.58112
loc2229,2229,Eendrachtskade 2,1330,huisvuil - loc2229,53.21396,6.55383
loc2229,2229,Eendrachtskade 2,1331,huisvuil - loc2229,53.21396,6.5539
loc2229,2229,Eendrachtskade 2,1333,huisvuil - loc2229,53.214,6.55383
Loc2008,2008,Zijlsterried thv huisnummers 3 en 4,147,huisvuil - Loc2008,53.23809,6.52519
loc2466,2466,Saffierstraat 4 tm 254,1194,huisvuil - loc2466,53.23012,6.52142
Loc1520,1520,Kraanvogelstraat West,1052,huisvuil - Loc1520,53.23012,6.58645
loc1205,1205,Oosterweg Noord,235,huisvuil - loc1205,53.2111,6.57586
loc1854,1854,Tuinbouwstraat Midden,684,huisvuil - loc1854,53.22645,6.5515
loc1411,1411,Vrydemalaan Oost,1015,huisvuil - loc1411,53.22585,6.57001
loc1411,1411,Vrydemalaan Oost,1016,huisvuil - loc1411,53.22585,6.57008
loc1877,1877,Koninginnelaan Zuid,717,huisvuil - loc1877,53.22058,6.55146
Loc1272,1272,Korrezoom,1007,huisvuil - Loc1272,53.23473,6.57882
Loc1272,1272,Korrezoom,1009,huisvuil - Loc1272,53.23473,6.57889
Loc1856,1856,Kloosterstraat,686,huisvuil - Loc1856,53.22482,6.55217
Loc1856,1856,Kloosterstraat,687,huisvuil - Loc1856,53.22482,6.55224
Loc2475,2475,Goudlaan 563-813 (Noord),927,huisvuil - Loc2475,53.23158,6.52922
loc1329,1329,Hora Siccemasingel/van Iddekingeweg,362,huisvuil - loc1329,53.1976,6.57472
loc1056,1056,Sabangplein Noord,37,huisvuil - loc1056,53.22922,6.5632
loc1056,1056,Sabangplein Noord,38,huisvuil - loc1056,53.22922,6.56327
9752LA0WK41,WIJK_41,Wijkcontainer 41 Kroonkampweg,110201181,huisvuil - 9752LA0WK41,53.17147,6.60461
9752LA0WK41,WIJK_41,Wijkcontainer 41 Kroonkampweg,1080201,huisvuil - 9752LA0WK41,53.17147,6.60468
Loc1378,1378,Waterloolaan,1401,huisvuil - Loc1378,53.20651,6.57467
loc1107,1107,Noorderspoorsingel Noord,107,huisvuil - loc1107,53.23635,6.56014
loc2507,2507,Zuiderweg 103 t/m 189,1081,huisvuil - loc2507,53.2107,6.50393
loc2552,2552,Courtine,1063,huisvuil - loc2552,53.22558,6.56602
loc2552,2552,Courtine,1080,huisvuil - loc2552,53.22558,6.56609
loc2552,2552,Courtine,1064,huisvuil - loc2552,53.22562,6.56602
loc1470,1470,Irislaan West,598,huisvuil - loc1470,53.22479,6.58284
loc1470,1470,Irislaan West,599,huisvuil - loc1470,53.22479,6.58291
Loc1370,1370,Aagje Dekenstraat West,409,huisvuil - Loc1370,53.19348,6.56547
Loc1848,1848,Parallelweg,674,huisvuil - Loc1848,53.22837,6.55468
Loc1848,1848,Parallelweg,675,huisvuil - Loc1848,53.22837,6.55475
loc1331,1331,Van Imhoffstraat Noord,365,huisvuil - loc1331,53.19823,6.57776
loc1925,1925,Hippocrateslaan,962,huisvuil - loc1925,53.19663,6.55649
Loc1931,1931,Galenuslaan Midden,968,huisvuil - Loc1931,53.19544,6.55635
loc2011,2011,Tjariet naast nr. 42,150,huisvuil - loc2011,53.24127,6.52299
9752LA0WK79,WIJK_79,Wijkcontainer 79 Achter de Molen,110100034,huisvuil - 9752LA0WK79,53.17299,6.60111
9752LA0WK79,WIJK_79,Wijkcontainer 79 Achter de Molen,H9005,huisvuil - 9752LA0WK79,53.17299,6.60118
9752LA0WK79,WIJK_79,Wijkcontainer 79 Achter de Molen,1080231,huisvuil - 9752LA0WK79,53.17303,6.60111
9752LA0WK79,WIJK_79,Wijkcontainer 79 Achter de Molen,1080218,huisvuil - 9752LA0WK79,53.17303,6.60119
loc2062,2062,Mudaheerd,1172,huisvuil - loc2062,53.25031,6.58654
loc1724,1724,Rademarkt,847,huisvuil - loc1724,53.21535,6.57187
Loc1246,1246,Sint Eustatiusstraat,287,huisvuil - Loc1246,53.23552,6.57563
loc1887,1887,K. de Vriezestraat,729,huisvuil - loc1887,53.22705,6.55142
loc1179,1179,Hereweg (hoek AOC Terra),1122,huisvuil - loc1179,53.2035,6.57526
loc2020,2020,Rivierenstede Merwedestraat (zuid),210,huisvuil - loc2020,53.20787,6.56764
loc2020,2020,Rivierenstede Merwedestraat (zuid),211,huisvuil - loc2020,53.20787,6.56771
Loc1543,1543,Dr C Hofstede de Grootkade,519,huisvuil - Loc1543,53.21884,6.55535
loc1302,1302,Strausslaan,337,huisvuil - loc1302,53.20023,6.58972
Loc1834,1834,Marktstraat,658,huisvuil - Loc1834,53.22282,6.56422
9752LA0WK31,WIJK_31,Wijkcontainer 31 Dilgtweg,110100052,huisvuil - 9752LA0WK31,53.18272,6.59293
9752LA0WK31,WIJK_31,Wijkcontainer 31 Dilgtweg,1080192,huisvuil - 9752LA0WK31,53.18272,6.593
9752LA0WK31,WIJK_31,Wijkcontainer 31 Dilgtweg,110100056,huisvuil - 9752LA0WK31,53.18276,6.59293
Loc1969,1969,Helperpark 308-474 Powerhouse,1285,huisvuil - Loc1969,53.20322,6.58997
9752LA0WK67,WIJK_67,Wijkcontainer 67 Schoolpad,110201053,huisvuil - 9752LA0WK67,53.17456,6.6073
9752LA0WK67,WIJK_67,Wijkcontainer 67 Schoolpad,1080225,huisvuil - 9752LA0WK67,53.17456,6.60737
Loc1853,1853,Tuinbouwdwarsstraat Zuid,682,huisvuil - Loc1853,53.22634,6.55447
Loc1853,1853,Tuinbouwdwarsstraat Zuid,683,huisvuil - Loc1853,53.22634,6.55454
Loc1547,1547,Blekerstraat,531,huisvuil - Loc1547,53.21618,6.55562
Loc1547,1547,Blekerstraat,532,huisvuil - Loc1547,53.21618,6.55569
loc1113,1113,Noorderspoorsingel Zuid,113,huisvuil - loc1113,53.23549,6.56008
Loc1951,1951,S Allendeplein,1340,huisvuil - Loc1951,53.18737,6.55624
loc1698,1698,Oosterhavenstraat,1000,huisvuil - loc1698,53.21777,6.57763
loc1114,1114,Reinautstraat West,114,huisvuil - loc1114,53.23506,6.56196
loc1268,1268,Billitonstraat,311,huisvuil - loc1268,53.23136,6.5644
Loc1431,1431,A.P. Fokkerstraat,552,huisvuil - Loc1431,53.22728,6.57363
loc1695,1695,Schuitendiep,799,huisvuil - loc1695,53.21719,6.57409
loc1695,1695,Schuitendiep,1356,huisvuil - loc1695,53.21719,6.57416
Loc1040,1040,Oude Stationsweg / Hereweg,1329,huisvuil - Loc1040,53.21153,6.57024
loc1935,1935,Semmelweisstraat,1061,huisvuil - loc1935,53.19498,6.55297
loc1935,1935,Semmelweisstraat,1062,huisvuil - loc1935,53.19498,6.55304
loc1096,1096,Paterswoldseweg Noord,82,huisvuil - loc1096,53.20601,6.55833
Loc1315,1315,Schaepmanlaan,348,huisvuil - Loc1315,53.19634,6.59135
loc1165,1165,Berkelstraat Noord,189,huisvuil - loc1165,53.20745,6.56554
loc1165,1165,Berkelstraat Noord,190,huisvuil - loc1165,53.20745,6.56561
loc1155,1155,Davidstraat,173,huisvuil - loc1155,53.20983,6.56999
loc1155,1155,Davidstraat,174,huisvuil - loc1155,53.20983,6.57006
loc1478,1478,Vinkenstraat Oost,609,huisvuil - loc1478,53.23023,6.58012
loc1478,1478,Vinkenstraat Oost,610,huisvuil - loc1478,53.23023,6.58019
loc1118,1118,Borgplein,118,huisvuil - loc1118,53.23395,6.56219
loc2167,2167,Helene Swartlaan 22-77,1188,huisvuil - loc2167,53.19206,6.56624
loc1504,1504,Asterstraat,1216,huisvuil - loc1504,53.22869,6.5883
loc1375,1375,Camphuysenstraat Zuid,415,huisvuil - loc1375,53.19404,6.57339
loc1392,1392,Diephuisstraat Midden,444,huisvuil - loc1392,53.23129,6.57289
loc1392,1392,Diephuisstraat Midden,445,huisvuil - loc1392,53.23129,6.57296
loc1317,1317,Nolenslaan/A. Kuyperlaan,350,huisvuil - loc1317,53.1957,6.59276
loc2048,2048,Barmaheerd Oost,734,huisvuil - loc2048,53.24683,6.59472
loc2468,2468,Aquamarijnstraat 579-721 (Leeuwerik),1178,huisvuil - loc2468,53.23198,6.52294
Loc5027,5027,Koopmansplein,428,huisvuil - Loc5027,53.27708,6.69795
loc1960,1960,J.M. den Uylstraat,875,huisvuil - loc1960,53.18869,6.56076
loc1521,1521,Paradijsvogelstraat,1199,huisvuil - loc1521,53.23123,6.58503
loc1231,1231,Oosterhamriklaan,1129,huisvuil - loc1231,53.23643,6.56892
loc1373,1373,Van Lenneplaan,413,huisvuil - loc1373,53.1933,6.56931
9752LA0WK25,WIJK_25,Wijkcontainer 25 Da Costalaan,110100039,huisvuil - 9752LA0WK25,53.17386,6.59744
9752LA0WK25,WIJK_25,Wijkcontainer 25 Da Costalaan,1080186,huisvuil - 9752LA0WK25,53.17386,6.59751
loc1289,1289,Kempkensberg,1317,huisvuil - loc1289,53.20488,6.58129
Loc1000,1000,Boermandestraat De Brinken,18,huisvuil - Loc1000,53.21548,6.57923
Loc1000,1000,Boermandestraat De Brinken,19,huisvuil - Loc1000,53.21548,6.5793
loc1093,1093,Snelliusstraat Zuid,92,huisvuil - loc1093,53.20309,6.56001
Loc1704,1704,Butjesstraat,809,huisvuil - Loc1704,53.22053,6.56511
Loc1704,1704,Butjesstraat,810,huisvuil - Loc1704,53.22053,6.56518
loc1363,1363,Camphuysenstraat Midden,400,huisvuil - loc1363,53.19556,6.57309
loc1363,1363,Camphuysenstraat Midden,401,huisvuil - loc1363,53.19556,6.57316
loc1364,1364,P C Hooftlaan Oost,402,huisvuil - loc1364,53.19573,6.57448
Loc1822,1822,Nieuwe Kijk in 't Jatstraat,641,huisvuil - Loc1822,53.22491,6.55726
loc1958,1958,L.M. van Noppenstraat,872,huisvuil - loc1958,53.19068,6.55403
loc1146,1146,Parkeerplek to Waterloolaan 46,160,huisvuil - loc1146,53.20743,6.57884
loc2238,2238,Eelkemastraat (Boumaboulevard),1108,huisvuil - loc2238,53.20695,6.5892
loc2238,2238,Eelkemastraat (Boumaboulevard),1109,huisvuil - loc2238,53.20695,6.58927
loc1482,1482,Oliemuldersweg Midden,614,huisvuil - loc1482,53.22675,6.58666
Loc1395,1395,Oosterhamrikkade NZ Midden,448,huisvuil - Loc1395,53.22862,6.57343
loc1199,1199,Annastraat Oost,227,huisvuil - loc1199,53.21264,6.58004
loc1065,1065,Balistraat,275,huisvuil - loc1065,53.22884,6.56517
Loc1841,1841,Werfstraat,667,huisvuil - Loc1841,53.21962,6.55677
Loc1337,1337,Van Royenlaan Oost,371,huisvuil - Loc1337,53.19717,6.58032
loc1833,1833,Nieuwe Boteringestraat Zuid,657,huisvuil - loc1833,53.22242,6.56131
Loc1342,1342,Hora Siccemasingel Zuid,377,huisvuil - Loc1342,53.19455,6.57719
Loc1876,1876,Regentessestraat,716,huisvuil - Loc1876,53.22005,6.5497
loc1718,1718,Gedempte Kattendiep West,836,huisvuil - loc1718,53.21654,6.57184
loc1718,1718,Gedempte Kattendiep West,837,huisvuil - loc1718,53.21654,6.57191
loc1224,1224,Esperantostraat,258,huisvuil - loc1224,53.20855,6.57995
Loc1178,1178,Waterloolaan West,207,huisvuil - Loc1178,53.20657,6.57605
Loc2032,2032,Lijzijde,264,huisvuil - Loc2032,53.2377,6.62541
loc2480,2480,Goudlaan 33-283 (Zuid),932,huisvuil - loc2480,53.22527,6.53326
loc2486,2486,Plutolaan 329SSH en 415 t/m 497,1308,huisvuil - loc2486,53.23329,6.53829
Loc1298,1298,Haydenlaan Zuid,332,huisvuil - Loc1298,53.19924,6.58498
loc1137,1137,Zuilen,1043,huisvuil - loc1137,53.2375,6.56106
loc2237,2237,Eelkemastraat 1t/m60,1174,huisvuil - loc2237,53.20831,6.58745
