FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertij,opdrachtne,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2021.104,2021_589061044_hrl,589061044,2021-02-25T00:00:00,10:08:02,413S11364X615192-f100,6.7,125,HLB,7.5,254433.058,470708.814,1639.163,-0.0271,-0.2154,0.4319,,POINT (254433.05799999833 470708.8139999993)
beeldmiddenoverzicht_hrl_2021.105,2021_589010138_hrl,589010138,2021-02-25T00:00:00,09:14:05,413S11364X615192-f100,6.7,125,HLB,7.5,241333.046,477210.873,1631.431,-0.1197,0.3267,181.4375,,POINT (241333.0460000001 477210.8729999997)
beeldmiddenoverzicht_hrl_2021.106,2021_589010046_hrl,589010046,2021-02-25T00:00:00,09:09:23,413S11364X615192-f100,6.7,125,HLB,7.5,261369.376,477218.03,1638.037,-0.1498,0.313,181.3777,,POINT (261369.3759999983 477218.0300000012)
beeldmiddenoverzicht_hrl_2021.107,2021_589010047_hrl,589010047,2021-02-25T00:00:00,09:09:26,413S11364X615192-f100,6.7,125,HLB,7.5,261152.699,477219.193,1637.605,-0.1442,0.3301,181.393,,POINT (261152.69900000095 477219.19299999997)
beeldmiddenoverzicht_hrl_2021.108,2021_589040630_hrl,589040630,2021-02-25T00:00:00,09:44:05,413S11364X615192-f100,6.7,125,HLB,7.5,247009.908,473297.033,1636.786,0.0221,-0.2145,0.4377,,POINT (247009.90799999982 473297.0329999998)
beeldmiddenoverzicht_hrl_2021.109,2021_589010049_hrl,589010049,2021-02-25T00:00:00,09:09:32,413S11364X615192-f100,6.7,125,HLB,7.5,260726.43,477221.282,1637.343,-0.1374,0.3161,181.4192,,POINT (260726.4299999997 477221.2820000015)
beeldmiddenoverzicht_hrl_2021.110,2021_589010151_hrl,589010151,2021-02-25T00:00:00,09:14:46,413S11364X615192-f100,6.7,125,HLB,7.5,238470.45,477214.27,1632.284,-0.1169,0.3187,181.47,,POINT (238470.44999999925 477214.26999999955)
beeldmiddenoverzicht_hrl_2021.111,2021_589010156_hrl,589010156,2021-02-25T00:00:00,09:15:02,413S11364X615192-f100,6.7,125,HLB,7.5,237370.969,477206.218,1630.773,-0.0689,0.2637,181.4021,,POINT (237370.9690000005 477206.2179999985)
beeldmiddenoverzicht_hrl_2021.112,2021_589010050_hrl,589010050,2021-02-25T00:00:00,09:09:35,413S11364X615192-f100,6.7,125,HLB,7.5,260510.084,477222.3,1637.604,-0.1254,0.303,181.4178,,POINT (260510.08399999887 477222.30000000075)
beeldmiddenoverzicht_hrl_2021.113,2021_589071287_hrl,589071287,2021-02-25T00:00:00,10:22:15,413S11364X615192-f100,6.7,125,HLB,7.5,232119.156,469429.18,1635.01,0.0102,0.1584,180.3491,,POINT (232119.1559999995 469429.1799999997)
beeldmiddenoverzicht_hrl_2021.114,2021_589040561_hrl,589040561,2021-02-25T00:00:00,09:41:23,413S11364X615192-f100,6.7,125,HLB,7.5,231891.252,473300.084,1636.203,-0.003,-0.1708,0.472,,POINT (231891.25200000033 473300.08399999887)
beeldmiddenoverzicht_hrl_2021.115,2021_589091556_hrl,589091556,2021-02-25T00:00:00,10:38:53,413S11364X615192-f100,6.7,125,HLB,7.5,243963.765,466793.047,1633.185,0.0126,0.1904,180.2398,,POINT (243963.7650000006 466793.0469999984)
beeldmiddenoverzicht_hrl_2021.116,2021_589020221_hrl,589020221,2021-02-25T00:00:00,09:20:34,413S11364X615192-f100,6.7,125,HLB,7.5,239139.551,475904.976,1631.935,0.1206,-0.269,0.6852,,POINT (239139.55099999905 475904.9759999998)
beeldmiddenoverzicht_hrl_2021.117,2021_589010052_hrl,589010052,2021-02-25T00:00:00,09:09:41,413S11364X615192-f100,6.7,125,HLB,7.5,260079.234,477224.291,1637.576,-0.0833,0.3024,181.4223,,POINT (260079.2340000011 477224.29100000113)
beeldmiddenoverzicht_hrl_2021.118,2021_589101622_hrl,589101622,2021-02-25T00:00:00,10:44:33,413S11364X615192-f100,6.7,125,HLB,7.5,232776.783,465496.801,1638.853,-0.064,-0.1744,0.3757,,POINT (232776.78299999982 465496.80099999905)
beeldmiddenoverzicht_hrl_2021.119,2021_589010164_hrl,589010164,2021-02-25T00:00:00,09:15:28,413S11364X615192-f100,6.7,125,HLB,7.5,235610.074,477211.685,1631.745,-0.0292,0.2666,181.395,,POINT (235610.07400000095 477211.68499999866)
beeldmiddenoverzicht_hrl_2021.120,2021_589010053_hrl,589010053,2021-02-25T00:00:00,09:09:44,413S11364X615192-f100,6.7,125,HLB,7.5,259862.433,477225.421,1637.569,-0.1192,0.3021,181.4214,,POINT (259862.43299999833 477225.4210000001)
beeldmiddenoverzicht_hrl_2021.121,2021_589010054_hrl,589010054,2021-02-25T00:00:00,09:09:47,413S11364X615192-f100,6.7,125,HLB,7.5,259658.085,477226.312,1637.847,-0.1054,0.3287,181.4056,,POINT (259658.0850000009 477226.311999999)
beeldmiddenoverzicht_hrl_2021.122,2021_589030506_hrl,589030506,2021-02-25T00:00:00,09:35:54,413S11364X615192-f100,6.7,125,HLB,7.5,242442.226,474596.339,1637.764,-0.0364,0.2221,180.3734,,POINT (242442.2259999998 474596.33900000155)
beeldmiddenoverzicht_hrl_2021.123,2021_589040706_hrl,589040706,2021-02-25T00:00:00,09:47:01,413S11364X615192-f100,6.7,125,HLB,7.5,263473.274,473289.451,1634.76,0.0014,-0.2431,0.5391,,POINT (263473.2740000002 473289.4510000013)
beeldmiddenoverzicht_hrl_2021.124,2021_589030475_hrl,589030475,2021-02-25T00:00:00,09:34:16,413S11364X615192-f100,6.7,125,HLB,7.5,249236.619,474583.326,1636.43,-0.0363,0.1863,180.3228,,POINT (249236.61899999902 474583.3260000013)
beeldmiddenoverzicht_hrl_2021.125,2021_589020240_hrl,589020240,2021-02-25T00:00:00,09:21:18,413S11364X615192-f100,6.7,125,HLB,7.5,243312.81,475900.408,1633.409,0.0215,-0.2643,0.6981,,POINT (243312.80999999866 475900.4079999998)
beeldmiddenoverzicht_hrl_2021.126,2021_589010056_hrl,589010056,2021-02-25T00:00:00,09:09:53,413S11364X615192-f100,6.7,125,HLB,7.5,259223.847,477227.655,1637.898,-0.1127,0.2818,181.4336,,POINT (259223.84699999914 477227.6550000012)
beeldmiddenoverzicht_hrl_2021.127,2021_589040578_hrl,589040578,2021-02-25T00:00:00,09:42:03,413S11364X615192-f100,6.7,125,HLB,7.5,235595.261,473287.367,1636.563,0.0116,-0.2125,0.5187,,POINT (235595.26099999994 473287.3669999987)
beeldmiddenoverzicht_hrl_2021.128,2021_589020277_hrl,589020277,2021-02-25T00:00:00,09:22:45,413S11364X615192-f100,6.7,125,HLB,7.5,251419.268,475899.779,1634.026,0.0448,-0.2477,0.8316,,POINT (251419.26799999923 475899.77899999917)
beeldmiddenoverzicht_hrl_2021.129,2021_589081439_hrl,589081439,2021-02-25T00:00:00,10:30:46,413S11364X615192-f100,6.7,125,HLB,7.5,263276.32,468103.246,1636.047,-0.0422,-0.1542,0.4143,,POINT (263276.3200000003 468103.24599999934)
beeldmiddenoverzicht_hrl_2021.130,2021_589010057_hrl,589010057,2021-02-25T00:00:00,09:09:56,413S11364X615192-f100,6.7,125,HLB,7.5,259012.528,477228.308,1637.423,-0.0547,0.2825,181.5159,,POINT (259012.52800000086 477228.30799999833)
beeldmiddenoverzicht_hrl_2021.131,2021_589010073_hrl,589010073,2021-02-25T00:00:00,09:10:44,413S11364X615192-f100,6.7,125,HLB,7.5,255556.982,477227.511,1633.039,-0.0791,0.3675,181.4532,,POINT (255556.98200000077 477227.51099999994)
beeldmiddenoverzicht_hrl_2021.132,2021_589040680_hrl,589040680,2021-02-25T00:00:00,09:46:01,413S11364X615192-f100,6.7,125,HLB,7.5,257900.631,473299.005,1634.503,0.0065,-0.1947,0.4748,,POINT (257900.63100000098 473299.00499999896)
beeldmiddenoverzicht_hrl_2021.133,2021_589010098_hrl,589010098,2021-02-25T00:00:00,09:12:01,413S11364X615192-f100,6.7,125,HLB,7.5,250095.1,477212.554,1630.528,-0.0551,0.3411,181.3455,,POINT (250095.1000000015 477212.5540000014)
beeldmiddenoverzicht_hrl_2021.134,2021_589040562_hrl,589040562,2021-02-25T00:00:00,09:41:26,413S11364X615192-f100,6.7,125,HLB,7.5,232113.618,473302.547,1636.092,-0.0496,-0.2176,0.4824,,POINT (232113.61800000072 473302.5469999984)
beeldmiddenoverzicht_hrl_2021.135,2021_589010060_hrl,589010060,2021-02-25T00:00:00,09:10:05,413S11364X615192-f100,6.7,125,HLB,7.5,258372.78,477226.35,1633.903,-0.0853,0.3159,181.477,,POINT (258372.7800000012 477226.3500000015)
beeldmiddenoverzicht_hrl_2021.136,2021_589132081_hrl,589132081,2021-02-25T00:00:00,11:12:11,413S11364X615192-f100,6.7,125,HLB,7.5,255006.259,461605.183,1640.201,-0.0032,0.1902,180.2528,,POINT (255006.2589999996 461605.18299999833)
beeldmiddenoverzicht_hrl_2021.137,2021_589010090_hrl,589010090,2021-02-25T00:00:00,09:11:36,413S11364X615192-f100,6.7,125,HLB,7.5,251847.794,477221.629,1631.446,-0.0707,0.3055,181.415,,POINT (251847.79399999976 477221.62900000066)
beeldmiddenoverzicht_hrl_2021.138,2021_589132136_hrl,589132136,2021-02-25T00:00:00,11:14:55,413S11364X615192-f100,6.7,125,HLB,7.5,243060.92,461590.494,1639.595,0.0101,0.1577,180.271,,POINT (243060.9200000018 461590.493999999)
beeldmiddenoverzicht_hrl_2021.139,2021_589050882_hrl,589050882,2021-02-25T00:00:00,09:58:24,413S11364X615192-f100,6.7,125,HLB,7.5,243270.921,472007.799,1638.959,0.0229,0.1919,180.2658,,POINT (243270.9210000001 472007.7989999987)
beeldmiddenoverzicht_hrl_2021.140,2021_589010062_hrl,589010062,2021-02-25T00:00:00,09:10:11,413S11364X615192-f100,6.7,125,HLB,7.5,257943.815,477221.24,1628.483,-0.1731,0.3337,181.4443,,POINT (257943.81500000134 477221.23999999836)
beeldmiddenoverzicht_hrl_2021.141,2021_589040686_hrl,589040686,2021-02-25T00:00:00,09:46:15,413S11364X615192-f100,6.7,125,HLB,7.5,259186.313,473286.056,1637.983,0.0392,-0.175,0.5373,,POINT (259186.313000001 473286.0560000017)
beeldmiddenoverzicht_hrl_2021.142,2021_589010063_hrl,589010063,2021-02-25T00:00:00,09:10:14,413S11364X615192-f100,6.7,125,HLB,7.5,257725.609,477218.044,1627.833,-0.0895,0.3364,181.4529,,POINT (257725.6090000011 477218.04399999976)
beeldmiddenoverzicht_hrl_2021.143,2021_589061088_hrl,589061088,2021-02-25T00:00:00,10:09:45,413S11364X615192-f100,6.7,125,HLB,7.5,263924.404,470725.688,1638.785,-0.0148,-0.2264,0.4216,,POINT (263924.40399999917 470725.688000001)
beeldmiddenoverzicht_hrl_2021.144,2021_589010144_hrl,589010144,2021-02-25T00:00:00,09:14:24,413S11364X615192-f100,6.7,125,HLB,7.5,240014.578,477208.75,1633.334,-0.1214,0.2802,181.4291,,POINT (240014.5780000016 477208.75)
beeldmiddenoverzicht_hrl_2021.145,2021_589030390_hrl,589030390,2021-02-25T00:00:00,09:29:55,413S11364X615192-f100,6.7,125,HLB,7.5,267627.019,474596.319,1638.86,0.0159,0.2158,180.2449,,POINT (267627.01900000125 474596.3189999983)
beeldmiddenoverzicht_hrl_2021.146,2021_589010064_hrl,589010064,2021-02-25T00:00:00,09:10:17,413S11364X615192-f100,6.7,125,HLB,7.5,257507.569,477216.032,1628.515,-0.1346,0.3242,181.4001,,POINT (257507.56899999827 477216.0320000015)
beeldmiddenoverzicht_hrl_2021.147,2021_589101619_hrl,589101619,2021-02-25T00:00:00,10:44:25,413S11364X615192-f100,6.7,125,HLB,7.5,232114.943,465502.449,1636.596,0.1944,0.0418,0.2667,,POINT (232114.94299999997 465502.44900000095)
beeldmiddenoverzicht_hrl_2021.148,2021_589010065_hrl,589010065,2021-02-25T00:00:00,09:10:20,413S11364X615192-f100,6.7,125,HLB,7.5,257290.335,477215.999,1629.932,-0.0723,0.3045,181.4495,,POINT (257290.3350000009 477215.9990000017)
beeldmiddenoverzicht_hrl_2021.149,2021_589010167_hrl,589010167,2021-02-25T00:00:00,09:15:38,413S11364X615192-f100,6.7,125,HLB,7.5,234946.291,477208.078,1630.52,-0.0722,0.2639,181.3636,,POINT (234946.29100000113 477208.0780000016)
beeldmiddenoverzicht_hrl_2021.150,2021_589010157_hrl,589010157,2021-02-25T00:00:00,09:15:06,413S11364X615192-f100,6.7,125,HLB,7.5,237151.889,477204.308,1630.292,-0.1075,0.3017,181.3962,,POINT (237151.88899999857 477204.30799999833)
beeldmiddenoverzicht_hrl_2021.151,2021_589010066_hrl,589010066,2021-02-25T00:00:00,09:10:23,413S11364X615192-f100,6.7,125,HLB,7.5,257073.664,477217.028,1631.369,-0.0823,0.3537,181.4857,,POINT (257073.6640000008 477217.02800000086)
beeldmiddenoverzicht_hrl_2021.152,2021_589010067_hrl,589010067,2021-02-25T00:00:00,09:10:26,413S11364X615192-f100,6.7,125,HLB,7.5,256857.415,477217.653,1632.364,-0.1278,0.3107,181.4509,,POINT (256857.4149999991 477217.65300000086)
beeldmiddenoverzicht_hrl_2021.153,2021_589010068_hrl,589010068,2021-02-25T00:00:00,09:10:29,413S11364X615192-f100,6.7,125,HLB,7.5,256641.759,477218.297,1632.759,-0.0689,0.3107,181.4326,,POINT (256641.7589999996 477218.2969999984)
beeldmiddenoverzicht_hrl_2021.154,2021_589010089_hrl,589010089,2021-02-25T00:00:00,09:11:33,413S11364X615192-f100,6.7,125,HLB,7.5,252066.988,477220.82,1632.147,-0.112,0.2902,181.3962,,POINT (252066.98800000176 477220.8200000003)
beeldmiddenoverzicht_hrl_2021.155,2021_589010184_hrl,589010184,2021-02-25T00:00:00,09:16:33,413S11364X615192-f100,6.7,125,HLB,7.5,231237.285,477208.791,1630.861,-0.1438,0.2577,181.3969,,POINT (231237.28500000015 477208.79100000113)
beeldmiddenoverzicht_hrl_2021.156,2021_589010069_hrl,589010069,2021-02-25T00:00:00,09:10:32,413S11364X615192-f100,6.7,125,HLB,7.5,256418.132,477219.218,1632.748,-0.0606,0.3195,181.4462,,POINT (256418.13199999928 477219.2179999985)
beeldmiddenoverzicht_hrl_2021.157,2021_589010154_hrl,589010154,2021-02-25T00:00:00,09:14:56,413S11364X615192-f100,6.7,125,HLB,7.5,237806.892,477211.995,1631.12,-0.0424,0.2688,181.5387,,POINT (237806.89200000092 477211.99500000104)
beeldmiddenoverzicht_hrl_2021.158,2021_589081387_hrl,589081387,2021-02-25T00:00:00,10:28:45,413S11364X615192-f100,6.7,125,HLB,7.5,252040.249,468106.575,1634.913,-0.0081,-0.1909,0.3493,,POINT (252040.2490000017 468106.57499999925)
beeldmiddenoverzicht_hrl_2021.159,2021_589010071_hrl,589010071,2021-02-25T00:00:00,09:10:38,413S11364X615192-f100,6.7,125,HLB,7.5,255986.674,477222.849,1632.904,-0.1066,0.3107,181.476,,POINT (255986.67399999872 477222.84899999946)
beeldmiddenoverzicht_hrl_2021.160,2021_589030460_hrl,589030460,2021-02-25T00:00:00,09:33:29,413S11364X615192-f100,6.7,125,HLB,7.5,252521.317,474592.978,1637.745,0.0371,0.2713,180.3304,,POINT (252521.31700000167 474592.9780000001)
beeldmiddenoverzicht_hrl_2021.161,2021_589010072_hrl,589010072,2021-02-25T00:00:00,09:10:41,413S11364X615192-f100,6.7,125,HLB,7.5,255772.082,477225.114,1632.97,-0.0808,0.2883,181.4446,,POINT (255772.08199999854 477225.11400000006)
beeldmiddenoverzicht_hrl_2021.162,2021_589040665_hrl,589040665,2021-02-25T00:00:00,09:45:26,413S11364X615192-f100,6.7,125,HLB,7.5,254651.785,473312.035,1633.943,-0.0259,-0.2751,0.3429,,POINT (254651.78500000015 473312.03500000015)
beeldmiddenoverzicht_hrl_2021.163,2021_589010074_hrl,589010074,2021-02-25T00:00:00,09:10:47,413S11364X615192-f100,6.7,125,HLB,7.5,255335.387,477229.112,1633.608,-0.1036,0.2799,181.5171,,POINT (255335.38699999824 477229.11199999973)
beeldmiddenoverzicht_hrl_2021.164,2021_589040649_hrl,589040649,2021-02-25T00:00:00,09:44:49,413S11364X615192-f100,6.7,125,HLB,7.5,251166.14,473291.507,1637.535,0.0152,-0.2078,0.5585,,POINT (251166.1400000006 473291.5069999993)
beeldmiddenoverzicht_hrl_2021.165,2021_589040633_hrl,589040633,2021-02-25T00:00:00,09:44:12,413S11364X615192-f100,6.7,125,HLB,7.5,247659.881,473298.492,1634.262,0.0402,-0.2058,0.4242,,POINT (247659.88100000098 473298.4919999987)
beeldmiddenoverzicht_hrl_2021.166,2021_589010108_hrl,589010108,2021-02-25T00:00:00,09:12:32,413S11364X615192-f100,6.7,125,HLB,7.5,247894.146,477212.656,1630.063,-0.0728,0.3193,181.4376,,POINT (247894.14600000158 477212.6559999995)
beeldmiddenoverzicht_hrl_2021.167,2021_589010075_hrl,589010075,2021-02-25T00:00:00,09:10:50,413S11364X615192-f100,6.7,125,HLB,7.5,255119.601,477228.295,1633.526,-0.1454,0.2927,181.4602,,POINT (255119.6009999998 477228.2950000018)
beeldmiddenoverzicht_hrl_2021.168,2021_589030515_hrl,589030515,2021-02-25T00:00:00,09:36:23,413S11364X615192-f100,6.7,125,HLB,7.5,240463.916,474585.882,1634.203,0.0218,0.2297,180.3678,,POINT (240463.91600000113 474585.8819999993)
beeldmiddenoverzicht_hrl_2021.169,2021_589040676_hrl,589040676,2021-02-25T00:00:00,09:45:52,413S11364X615192-f100,6.7,125,HLB,7.5,257033.782,473285.479,1635.007,-0.0567,-0.2356,0.6284,,POINT (257033.78200000152 473285.4789999984)
beeldmiddenoverzicht_hrl_2021.170,2021_589010076_hrl,589010076,2021-02-25T00:00:00,09:10:53,413S11364X615192-f100,6.7,125,HLB,7.5,254905.079,477226.892,1632.632,-0.1581,0.3269,181.4386,,POINT (254905.0789999999 477226.8920000009)
beeldmiddenoverzicht_hrl_2021.171,2021_589010079_hrl,589010079,2021-02-25T00:00:00,09:11:02,413S11364X615192-f100,6.7,125,HLB,7.5,254253.472,477224.769,1631.158,-0.1029,0.3255,181.4482,,POINT (254253.47199999914 477224.76900000125)
beeldmiddenoverzicht_hrl_2021.172,2021_589050763_hrl,589050763,2021-02-25T00:00:00,09:52:06,413S11364X615192-f100,6.7,125,HLB,7.5,269076.724,472012.732,1639.607,-0.0207,0.1711,180.2521,,POINT (269076.72399999946 472012.7320000008)
beeldmiddenoverzicht_hrl_2021.173,2021_589061027_hrl,589061027,2021-02-25T00:00:00,10:07:23,413S11364X615192-f100,6.7,125,HLB,7.5,250737.958,470719.813,1638.905,-0.0231,-0.1981,0.4089,,POINT (250737.95800000057 470719.813000001)
beeldmiddenoverzicht_hrl_2021.174,2021_589010102_hrl,589010102,2021-02-25T00:00:00,09:12:13,413S11364X615192-f100,6.7,125,HLB,7.5,249211.592,477212.729,1630.939,-0.1277,0.2594,181.4401,,POINT (249211.59200000018 477212.7289999984)
beeldmiddenoverzicht_hrl_2021.175,2021_589010080_hrl,589010080,2021-02-25T00:00:00,09:11:05,413S11364X615192-f100,6.7,125,HLB,7.5,254031.531,477224.422,1631.744,-0.0566,0.3199,181.4474,,POINT (254031.5309999995 477224.4219999984)
beeldmiddenoverzicht_hrl_2021.176,2021_589081390_hrl,589081390,2021-02-25T00:00:00,10:28:52,413S11364X615192-f100,6.7,125,HLB,7.5,252690.314,468107.1,1636.02,-0.0563,-0.1487,0.3107,,POINT (252690.3139999993 468107.1000000015)
beeldmiddenoverzicht_hrl_2021.177,2021_589101696_hrl,589101696,2021-02-25T00:00:00,10:47:28,413S11364X615192-f100,6.7,125,HLB,7.5,248995.418,465498.28,1636.874,-0.0382,-0.1573,0.364,,POINT (248995.41800000146 465498.2800000012)
beeldmiddenoverzicht_hrl_2021.178,2021_589030549_hrl,589030549,2021-02-25T00:00:00,09:38:12,413S11364X615192-f100,6.7,125,HLB,7.5,232989.541,474592.691,1637.839,-0.002,0.2798,180.4403,,POINT (232989.54100000113 474592.69099999964)
beeldmiddenoverzicht_hrl_2021.179,2021_589142238_hrl,589142238,2021-02-25T00:00:00,11:21:59,413S11364X615192-f100,6.7,125,HLB,7.5,241546.782,460286.905,1645.604,-0.0509,-0.2069,0.4249,,POINT (241546.78200000152 460286.9050000012)
beeldmiddenoverzicht_hrl_2021.180,2021_589010081_hrl,589010081,2021-02-25T00:00:00,09:11:08,413S11364X615192-f100,6.7,125,HLB,7.5,253813.182,477222.839,1632.008,-0.1218,0.3122,181.4081,,POINT (253813.18200000003 477222.83900000155)
beeldmiddenoverzicht_hrl_2021.181,2021_589111889_hrl,589111889,2021-02-25T00:00:00,10:59:01,413S11364X615192-f100,6.7,125,HLB,7.5,236511.292,464199.191,1634.785,-0.003,0.1563,180.3229,,POINT (236511.29199999943 464199.19099999964)
beeldmiddenoverzicht_hrl_2021.182,2021_589010082_hrl,589010082,2021-02-25T00:00:00,09:11:11,413S11364X615192-f100,6.7,125,HLB,7.5,253596.869,477220.666,1631.873,-0.151,0.3075,181.4138,,POINT (253596.86899999902 477220.66600000113)
beeldmiddenoverzicht_hrl_2021.183,2021_589020206_hrl,589020206,2021-02-25T00:00:00,09:19:59,413S11364X615192-f100,6.7,125,HLB,7.5,235838.218,475914.536,1631.82,0.0461,-0.2577,0.7557,,POINT (235838.21799999848 475914.53599999845)
beeldmiddenoverzicht_hrl_2021.184,2021_589142246_hrl,589142246,2021-02-25T00:00:00,11:22:18,413S11364X615192-f100,6.7,125,HLB,7.5,243293.432,460298.191,1643.65,-0.0249,-0.1638,0.389,,POINT (243293.43200000003 460298.19099999964)
beeldmiddenoverzicht_hrl_2021.185,2021_589040656_hrl,589040656,2021-02-25T00:00:00,09:45:05,413S11364X615192-f100,6.7,125,HLB,7.5,252693.463,473292.236,1635.042,-0.0041,-0.2473,0.5463,,POINT (252693.46299999952 473292.23600000143)
beeldmiddenoverzicht_hrl_2021.186,2021_589010084_hrl,589010084,2021-02-25T00:00:00,09:11:17,413S11364X615192-f100,6.7,125,HLB,7.5,253156.445,477216.139,1631.633,-0.1418,0.3106,181.3829,,POINT (253156.4450000003 477216.13899999857)
beeldmiddenoverzicht_hrl_2021.187,2021_589132169_hrl,589132169,2021-02-25T00:00:00,11:16:35,413S11364X615192-f100,6.7,125,HLB,7.5,235854.636,461601.581,1639.086,0.0417,0.163,180.3046,,POINT (235854.63599999994 461601.58100000024)
beeldmiddenoverzicht_hrl_2021.188,2021_589091511_hrl,589091511,2021-02-25T00:00:00,10:36:34,413S11364X615192-f100,6.7,125,HLB,7.5,253780.139,466792.05,1633.724,0.0447,0.214,180.2149,,POINT (253780.13899999857 466792.05000000075)
beeldmiddenoverzicht_hrl_2021.189,2021_589020227_hrl,589020227,2021-02-25T00:00:00,09:20:48,413S11364X615192-f100,6.7,125,HLB,7.5,240463.043,475886.931,1636.46,0.0345,-0.2366,0.7849,,POINT (240463.04300000146 475886.9310000017)
beeldmiddenoverzicht_hrl_2021.190,2021_589020249_hrl,589020249,2021-02-25T00:00:00,09:21:39,413S11364X615192-f100,6.7,125,HLB,7.5,245285.99,475895.94,1632.912,0.0858,-0.2675,0.7397,,POINT (245285.98999999836 475895.94000000134)
beeldmiddenoverzicht_hrl_2021.191,2021_589010178_hrl,589010178,2021-02-25T00:00:00,09:16:14,413S11364X615192-f100,6.7,125,HLB,7.5,232542.751,477214.364,1630.6,-0.0644,0.2829,181.3672,,POINT (232542.7509999983 477214.36400000006)
beeldmiddenoverzicht_hrl_2021.192,2021_589010086_hrl,589010086,2021-02-25T00:00:00,09:11:23,413S11364X615192-f100,6.7,125,HLB,7.5,252723.585,477216.307,1632.399,-0.1411,0.3141,181.392,,POINT (252723.5850000009 477216.30700000003)
beeldmiddenoverzicht_hrl_2021.193,2021_589010087_hrl,589010087,2021-02-25T00:00:00,09:11:26,413S11364X615192-f100,6.7,125,HLB,7.5,252504.809,477218.025,1632.555,-0.1122,0.3297,181.4248,,POINT (252504.80900000036 477218.0249999985)
beeldmiddenoverzicht_hrl_2021.194,2021_589010121_hrl,589010121,2021-02-25T00:00:00,09:13:12,413S11364X615192-f100,6.7,125,HLB,7.5,245050.919,477207.656,1632.044,-0.097,0.2957,181.4138,,POINT (245050.91899999976 477207.6559999995)
beeldmiddenoverzicht_hrl_2021.195,2021_589132108_hrl,589132108,2021-02-25T00:00:00,11:13:31,413S11364X615192-f100,6.7,125,HLB,7.5,249152.318,461607.146,1640.043,-0.0056,0.1143,180.2785,,POINT (249152.31799999997 461607.1460000016)
beeldmiddenoverzicht_hrl_2021.196,2021_589091470_hrl,589091470,2021-02-25T00:00:00,10:34:29,413S11364X615192-f100,6.7,125,HLB,7.5,262624.599,466789.352,1635.642,0.0025,0.1713,180.2432,,POINT (262624.59899999946 466789.3520000018)
