OBJECTID,NAAM,DETAIL,CATEGORIE,MUTATIEDATUM,KIJKHOEK,BOOGSTRAAL,GEOSUBCODE_PVR,KM_GEOCODE_PVR,SPOORNAAM_PVR,GEOSUBCODE,KM_GEOCODE,SPOORNAAM,SPOORTAK_AFSTAND,RECHTSTAND,BINNENZIJDEBOOG,KWALITEIT,X,Y,Z,PROCESSTATUS,OBSTAKEL_ID,RECHTSTAND_VERTICAAL,SNELHEID,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNC_SPOORTAK_NAAM_LANG,VERKANTING,BOOGSTRAAL_VERTICAAL,MEETDATUM,REF_FUNCTIONELE_SPOORTAK_PUIC
1020,550-2016-03-0272,943,Wisselbediening,2016/07/26 10:55:50+00,0,180,550__,25.545,943,550__,25.544873,943,0.16615572,N,N,Middel,181400.67188,578740.0625,0,Definitief,21012,,,250,550_926V_25.7,,,2016/07/26 10:54:19+00,21435160-b42b-4236-891c-b59fe31783c9
1021,550-2016-03-0273,,Paal,2016/07/26 10:58:04+00,0,3100,550__,25.564,38,550__,25.565691,38,0.0157487,N,N,Middel,181421.23438,578741.125,0,Definitief,21013,,,250,550_926V_25.7,,,2016/07/26 10:56:03+00,21435160-b42b-4236-891c-b59fe31783c9
1022,550-2016-03-0274,,Kast,2016/07/26 10:59:47+00,0,3100,550__,25.562,38,550__,25.563349,38,0.00066416,N,N,Middel,181418.92188,578741,0,Definitief,21014,,,250,550_926V_25.7,,,2016/07/26 10:58:17+00,21435160-b42b-4236-891c-b59fe31783c9
1023,550-2016-03-0275,,Kast,2016/07/26 11:01:23+00,0,0,550__,25.596,38,550__,25.598464,38,0.00957628,Y,N,Middel,181453.54688,578743.1875,0,Definitief,21015,,,250,550_926V_25.7,,,2016/07/26 11:00:05+00,21435160-b42b-4236-891c-b59fe31783c9
1024,550-2016-03-0276,,Paal,2016/07/26 11:02:55+00,0,3100,550__,25.59,38,550__,25.591633,38,0.01742158,N,Y,Middel,181446.8125,578742.75,0,Definitief,21016,,,250,550_926V_25.7,,,2016/07/26 11:01:34+00,21435160-b42b-4236-891c-b59fe31783c9
1025,550-2016-03-0277,944,Wisselbediening,2016/07/26 12:45:08+00,0,180,550__,25.515,944,550__,25.514195,944,0.03582555,N,N,Middel,181368.34375,578751.8125,0,Definitief,21017,,,250,550_906V_25.6,,,2016/07/26 12:43:33+00,cc6dba25-9448-4c4c-8efd-9c0760397f41
1026,550-2016-03-0278,,Kast,2016/07/26 12:46:56+00,0,2500,550__,25.512,35,550__,25.512924,35,0.01170543,N,Y,Middel,181367.6875,578747.8125,0,Definitief,21018,,,250,550_942R_25.5,,,2016/07/26 12:45:34+00,6f7fefba-ef0c-4a74-9878-1b0f8a3ef274
1027,550-2016-03-0279,52,Lichtsein,2016/07/26 12:49:27+00,0,1300,550__,25.5,24a,550__,25.499345,24a,0.0045987,N,Y,Middel,181352.39063,578759.625,0,Definitief,21019,,,250,550_53BV_25.5,,,2016/07/26 12:47:16+00,f9239f34-2521-4548-bd08-4334af6ce679
1028,550-2016-03-0282,942,Wisselbediening,2016/07/26 13:45:32+00,0,0,550__,25.465,942,550__,25.465481,942,0.01071634,Y,N,Middel,181320.60938,578743.25,0,Definitief,21020,,,250,550_941L_25.4,,,2016/07/26 13:39:11+00,c55a32ec-ae57-42bb-9875-edde3fe0318d
1029,550-2016-03-0287,,Gebouw,2016/07/26 13:49:39+00,0,0,550__,25.625,35,550__,25.627952,35,0.01594152,Y,N,Middel,181480.90625,578757.6875,0,Definitief,21022,,,250,550_942R_25.5,,,2016/07/26 13:45:43+00,6f7fefba-ef0c-4a74-9878-1b0f8a3ef274
1030,550-2016-03-0288,,Gebouw,2016/07/26 13:52:15+00,0,0,550__,25.625,35,550__,25.628123,35,0.03103219,Y,N,Middel,181481.07813,578757.6875,0,Definitief,21023,,,250,550_942R_25.5,,,2016/07/26 13:50:08+00,6f7fefba-ef0c-4a74-9878-1b0f8a3ef274
1031,550-2016-03-0291,,Overig,2016/07/26 14:24:31+00,0,0,550__,25.65,35,550__,25.652441,35,0.02578592,Y,N,Middel,181505.25,578759.875,0,Definitief,21024,,,250,550_942R_25.5,,,2016/07/26 14:22:14+00,6f7fefba-ef0c-4a74-9878-1b0f8a3ef274
1032,550-2016-03-0292,,Overig,2016/07/26 14:26:40+00,0,0,550__,25.657,35,550__,25.660391,35,0.01648049,Y,N,Middel,181513.15625,578760.5625,0,Definitief,21025,,,250,550_942R_25.5,,,2016/07/26 14:24:45+00,6f7fefba-ef0c-4a74-9878-1b0f8a3ef274
1033,550-2016-03-0293,,Hekwerk,2016/07/26 14:28:47+00,0,4000,550__,25.745,66,550__,25.744864,66,0.01072724,N,N,Middel,181583.6875,578846.3125,0,Definitief,21026,,,250,550_974L_25.6,,,2016/07/26 14:26:54+00,14d5020b-eaef-4d45-bf7a-ef89c655b32f
1034,550-2016-03-0294,,Kast,2016/07/26 14:30:42+00,0,0,550__,25.988,41,550__,25.98886,41,0.00626889,Y,N,Middel,181840.82813,578826.3125,0,Definitief,21027,,,250,550_912AS_25.9,,,2016/07/26 14:29:01+00,6d009fd0-7224-4185-92f6-c9b2f4692443
1035,550-2016-03-0299,,Bord,2016/07/26 14:45:28+00,0,2400,550__,25.977,16b,550__,25.977799,16b,0.00048461,N,Y,Middel,181817.65625,578877.875,0,Definitief,21030,,,250,550_71BV_25.8,,,2016/07/26 14:43:33+00,ae2e8ea5-6f3c-4365-afc8-f9a357e88419
1036,550-2016-03-0300,,Bord,2016/07/26 14:46:54+00,0,0,550__,25.977,15c,550__,25.977976,15c,0.02538789,Y,N,Middel,181816.85938,578882.25,0,Definitief,21031,,,250,550_937R_25.9,,,2016/07/26 14:45:41+00,e0b36c5b-3350-4032-86c6-a3a51f4b491a
1037,550-2016-19-0541,936,Wisselbediening,2016/07/27 07:29:34+00,0,0,550__,25.795,16b,550__,25.794899,16b,0.00165651,Y,N,Middel,181636.32813,578842.4375,0,Definitief,21032,,,250,550_71BV_25.8,,,2016/07/27 07:27:33+00,ae2e8ea5-6f3c-4365-afc8-f9a357e88419
1038,550-2016-19-0542,980,Wisselbediening,2016/07/27 07:32:11+00,0,0,550__,25.79,17b,550__,25.790559,980,0.00127277,Y,N,Middel,181632.98438,578837.3125,0,Definitief,21033,,,250,550_980V_25.8,,,2016/07/27 07:29:57+00,530c0441-0722-4627-9cfe-4b57dde65ab6
1039,550-2016-19-0546,71B,Wisselbediening,2016/07/27 07:38:59+00,0,180,550__,25.752,71b,550__,25.751026,71B,0.01375044,N,Y,Middel,181592.875,578833.75,0,Definitief,21034,,,250,550_71BV_25.8,,,2016/07/27 07:32:39+00,ae2e8ea5-6f3c-4365-afc8-f9a357e88419
1040,550-2016-19-0547,,Bord,2016/07/27 07:40:54+00,0,0,550__,25.727,71b,550__,25.727002,71B,0.0694406,Y,N,Middel,181569.09375,578828.9375,0,Definitief,21035,,,250,550_65R_25.5,,,2016/07/27 07:39:16+00,6d4a89e4-245c-4876-8960-f8f015a1fcc6
1041,550-2016-19-0548,,Bord,2016/07/27 07:42:35+00,0,0,550__,25.726,17a,550__,25.726975,s17a-w980R,0.0282251,Y,N,Middel,181570.03125,578824.625,0,Definitief,21036,,,250,550_63L_25.5,,,2016/07/27 07:41:12+00,dbf60608-75b2-44e7-bc79-a92075e253e1
1042,550-2016-19-0549,,Bord,2016/07/27 07:44:45+00,0,0,550__,25.727,17a,550__,25.727531,s17a-w980R,0.0139293,Y,N,Middel,181570.57813,578824.75,0,Definitief,21037,,,250,550_63L_25.5,,,2016/07/27 07:42:49+00,dbf60608-75b2-44e7-bc79-a92075e253e1
1043,550-2016-19-0550,979,Wisselbediening,2016/07/27 07:57:32+00,0,0,550__,25.728,17a,550__,25.728627,s17a-w980R,0.01775756,Y,N,Middel,181571.65625,578825,0,Definitief,21038,,,250,550_63L_25.5,,,2016/07/27 07:45:00+00,dbf60608-75b2-44e7-bc79-a92075e253e1
1044,550-2016-19-0551,979,Wisselbediening,2016/07/27 08:05:32+00,0,180,550__,25.729,979,550__,25.728645,979,0.06535576,N,Y,Middel,181572.64063,578820.6875,0,Definitief,21039,,,250,550_979L_25.7,,,2016/07/27 08:04:04+00,dd7b0b85-6264-473a-bc66-de416d2cb3ee
1045,550-2016-19-0553,,Bord,2016/07/27 08:11:55+00,0,0,550__,25.726,19,550__,25.727519,19,0.00756008,Y,N,Middel,181572.46875,578816.25,0,Definitief,21041,,,250,550_59R_25.4,,,2016/07/27 08:10:26+00,2b7b0500-9079-4e7f-aaff-dd57ec2711c9
1046,550-2016-19-0556,,Kast,2016/07/27 08:37:29+00,0,0,550__,25.703,22b,550__,25.70328,22b,0.00173625,Y,N,Middel,181549.5,578806.8125,0,Definitief,21042,,,250,550_83AL_25.6,,,2016/07/27 08:22:37+00,27f2d491-8746-4580-af78-90890537130b
1047,550-2016-19-0557,94,Lichtsein,2016/07/27 08:49:52+00,0,0,550__,25.689,22b,550__,25.69106,22b,0.02358457,Y,N,Middel,181535.79688,578804.0625,0,Definitief,21043,,,250,550_83AL_25.6,,,2016/07/27 08:38:03+00,27f2d491-8746-4580-af78-90890537130b
1048,550-2016-19-0558,,Kast,2016/07/27 08:53:15+00,0,0,550__,25.686,22b,550__,25.687192,w83AL-s22b,0.02599637,Y,N,Middel,181532.23438,578803.375,0,Definitief,21044,,,250,550_83AL_25.6,,,2016/07/27 08:51:51+00,27f2d491-8746-4580-af78-90890537130b
1049,550-2016-19-0560,35,Bovenleiding,2016/07/27 08:55:39+00,0,0,550__,25.668,19,550__,25.668895,19,0.01821259,Y,N,Middel,181514.625,578804.8125,0,Definitief,21045,,,250,550_59R_25.4,,,2016/07/27 08:53:25+00,2b7b0500-9079-4e7f-aaff-dd57ec2711c9
1050,550-2016-09-0516,935,Wisselbediening,2016/07/27 09:08:59+00,0,180,550__,25.73,935,550__,25.730681,935,0.07983817,N,Y,Middel,181570.71875,578838.6875,0,Definitief,21046,,,250,550_935V_25.7,,,2016/07/27 08:55:50+00,0fd5a4e6-2a98-4fc2-ae22-21e0935e0484
1051,550-2016-09-0517,,Gebouw,2016/07/27 09:12:25+00,0,0,550__,25.804,14b,550__,25.803931,14c,0.01464277,Y,N,Middel,181643.1875,578853.375,0,Definitief,21047,,,250,550_935L_25.7,,,2016/07/27 09:09:26+00,4a774be7-1546-49ad-9a61-108e919c0904
1052,550-2016-09-0519,,Perronoverkapping,2016/07/27 09:24:45+00,0,0,550__,25.812,14b,550__,25.81182,14c,0.02600417,Y,N,Middel,181650.92188,578854.9375,0,Definitief,21049,,,250,550_935L_25.7,,,2016/07/27 09:23:19+00,4a774be7-1546-49ad-9a61-108e919c0904
1053,550-2016-09-0520,,Kast,2016/07/27 09:26:24+00,0,0,550__,25.845,14b,550__,25.845335,14c,0.00307388,Y,N,Middel,181683.79688,578861.5,0,Definitief,21050,,,250,550_935L_25.7,,,2016/07/27 09:25:03+00,4a774be7-1546-49ad-9a61-108e919c0904
1054,550-2016-09-0523,,Perronoverkapping,2016/07/27 09:32:51+00,0,1800,550__,25.887,14b,550__,25.88735,14c,0.00903126,N,Y,Middel,181725.04688,578869.5625,0,Definitief,21052,,,250,550_935L_25.7,,,2016/07/27 09:31:12+00,4a774be7-1546-49ad-9a61-108e919c0904
1055,550-2016-09-0524,937,Wisselbediening,2016/07/27 09:34:47+00,0,180,550__,25.884,937,550__,25.883992,937,0.02684478,N,N,Middel,181722.78125,578864.3125,0,Definitief,21053,,,250,550_937R_25.9,,,2016/07/27 09:33:04+00,e0b36c5b-3350-4032-86c6-a3a51f4b491a
1056,550-2016-09-0526,49,Bovenleiding,2016/07/27 11:03:36+00,0,0,550__,25.843,15b,550__,25.842752,15b,0.10413802,Y,N,Middel,181682.29688,578856.375,0,Definitief,21054,,,250,550_936V_25.8,,,2016/07/27 10:59:21+00,160ea92f-7334-4a71-8959-d72dc47ef130
1057,550-2016-09-0528,,Kast,2016/07/27 11:12:44+00,0,0,550__,25.845,15b,550__,25.845301,15b,0.10513397,Y,N,Middel,181684.79688,578856.875,0,Definitief,21055,,,250,550_936V_25.8,,,2016/07/27 11:10:42+00,160ea92f-7334-4a71-8959-d72dc47ef130
1058,550-2016-09-0529,936,Wisselbediening,2016/07/27 11:15:00+00,0,180,550__,25.795,936,550__,25.794503,936,0.02982783,N,N,Middel,181634.95313,578846.75,0,Definitief,21056,,,250,550_936V_25.8,,,2016/07/27 11:12:56+00,160ea92f-7334-4a71-8959-d72dc47ef130
1059,550-2016-19-0268,,Bord,2016/07/27 11:16:51+00,0,0,550__,25.606,24a,550__,25.606801,24a,0.01808751,Y,N,Middel,181456.51563,578778.875,0,Definitief,21057,,,250,550_53BV_25.5,,,2016/07/27 11:15:14+00,f9239f34-2521-4548-bd08-4334af6ce679
1060,550-2016-19-0269,,Bord,2016/07/27 11:18:54+00,0,0,550__,25.607,23a,550__,25.606524,23a,0.00749034,Y,N,Middel,181455.5625,578783.5,0,Definitief,21058,,,250,550_43AP_25.3,,,2016/07/27 11:17:06+00,6860181a-9163-4252-94c7-901e2315745a
1061,550-2016-19-0306,142,Lichtsein,2016/07/27 11:20:37+00,0,0,550__,26.196,56a,550__,26.196407,s56a-w143R,0.02200137,Y,N,Middel,182033.89063,578877,0,Definitief,21059,,,250,550_109BV_26.0,,,2016/07/27 11:19:07+00,96968a3c-a325-4ae0-ba8b-9731649530b7
1062,550-2016-19-0531,937,Wisselbediening,2016/07/27 13:15:41+00,0,2800,550__,25.882,16b,550__,25.883904,16b,0.00487601,N,Y,Middel,181723.65625,578860,0,Definitief,21060,,,250,550_71BV_25.8,,,2016/07/27 11:21:25+00,ae2e8ea5-6f3c-4365-afc8-f9a357e88419
1063,550-2016-19-0534,104,Lichtsein,2016/07/27 13:48:19+00,0,0,550__,25.834,19,550__,25.834761,19,0.01401784,Y,N,Middel,181678.375,578837.3125,0,Definitief,21061,,,250,550_59R_25.4,,,2016/07/27 13:15:53+00,2b7b0500-9079-4e7f-aaff-dd57ec2711c9
1064,550-2016-19-0536,53,Bovenleiding,2016/07/27 13:58:22+00,0,0,550__,25.89,19,550__,25.890883,s19-w105/107S,0.00580491,Y,N,Middel,181733.4375,578848.25,0,Definitief,21062,,,250,550_59R_25.4,,,2016/07/27 13:48:49+00,2b7b0500-9079-4e7f-aaff-dd57ec2711c9
1065,550-2016-19-0537,,Kast,2016/07/27 13:59:55+00,0,0,550__,25.886,19,550__,25.886575,s19-w105/107S,0.0090697,Y,N,Middel,181729.21875,578847.375,0,Definitief,21063,,,250,550_59R_25.4,,,2016/07/27 13:58:35+00,2b7b0500-9079-4e7f-aaff-dd57ec2711c9
1066,550-2016-19-0538,,Kast,2016/07/27 14:01:28+00,0,0,550__,25.792,19,550__,25.792731,19,0.00684052,Y,N,Middel,181637.07813,578829.0625,0,Definitief,21064,,,250,550_59R_25.4,,,2016/07/27 14:00:07+00,2b7b0500-9079-4e7f-aaff-dd57ec2711c9
1067,550-2016-19-0540,980,Wisselbediening,2016/07/27 14:03:35+00,0,0,550__,25.79,18b,550__,25.790492,18b,0.00057358,Y,N,Middel,181633.92188,578832.8125,0,Definitief,21065,,,250,550_979R_25.7,,,2016/07/27 14:01:39+00,468c84f6-44f7-4952-a5b8-7c42bea51909
1068,550-2016-19-0591,26,Bovenleiding,2016/07/28 07:07:15+00,0,2000,550__,25.54,19,550__,25.539876,19,0.01773223,N,N,Middel,181389.59375,578780.1875,0,Definitief,21066,,,250,550_59R_25.4,,,2016/07/28 07:04:42+00,2b7b0500-9079-4e7f-aaff-dd57ec2711c9
1069,550-2016-19-0592,26,Bovenleiding,2016/07/28 07:09:46+00,0,1700,550__,25.54,22a,550__,25.540158,22a,0.02108,N,Y,Middel,181390.57813,578775.5625,0,Definitief,21067,,,250,550_47P_25.4,,,2016/07/28 07:07:31+00,21dbd4fc-c810-4781-9422-52dda4b2e7b2
1070,550-2016-19-0593,,Bord,2016/07/28 07:11:51+00,0,2300,550__,25.546,22a,550__,25.546756,22a,0.00918729,N,N,Middel,181396.98438,578776.625,0,Definitief,21068,,,250,550_47P_25.4,,,2016/07/28 07:10:06+00,21dbd4fc-c810-4781-9422-52dda4b2e7b2
1071,550-2016-19-0594,,Bord,2016/07/28 07:15:23+00,0,2800,550__,25.548,23a,550__,25.546903,23a,0.02248514,N,Y,Middel,181397.79688,578772.25,0,Definitief,21069,,,250,550_43AP_25.3,,,2016/07/28 07:12:04+00,6860181a-9163-4252-94c7-901e2315745a
1072,550-2016-19-0595,,Bord,2016/07/28 07:16:59+00,0,0,550__,25.603,23a,550__,25.602295,23a,0.01596702,Y,N,Middel,181451.42188,578782.6875,0,Definitief,21070,,,250,550_43AP_25.3,,,2016/07/28 07:15:41+00,6860181a-9163-4252-94c7-901e2315745a
1073,550-2016-19-0596,,Bord,2016/07/28 07:22:43+00,0,0,550__,25.601,22a,550__,25.602081,22a,0.03723642,Y,N,Middel,181450.57813,578787,0,Definitief,21071,,,250,550_47P_25.4,,,2016/07/28 07:20:47+00,21dbd4fc-c810-4781-9422-52dda4b2e7b2
1074,550-2016-19-0597,82,Lichtsein,2016/07/28 07:41:48+00,0,0,550__,25.63,23a,550__,25.629141,23a,0.00799874,Y,N,Middel,181477.70313,578787.875,0,Definitief,21072,,,250,550_43AP_25.3,,,2016/07/28 07:39:01+00,6860181a-9163-4252-94c7-901e2315745a
1075,550-2016-19-0598,82,Lichtsein,2016/07/28 07:46:04+00,0,0,550__,25.628,22a,550__,25.62872,22a,0.04233729,Y,N,Middel,181476.64063,578792.25,0,Definitief,21073,,,250,550_47P_25.4,,,2016/07/28 07:42:17+00,21dbd4fc-c810-4781-9422-52dda4b2e7b2
1076,550-2016-19-0599,84,Lichtsein,2016/07/28 07:49:11+00,0,0,550__,25.637,23a,550__,25.636672,s23a-w83B/85AQ,0.03259055,Y,N,Middel,181485.07813,578789.3125,0,Definitief,21074,,,250,550_43AP_25.3,,,2016/07/28 07:46:20+00,6860181a-9163-4252-94c7-901e2315745a
1077,550-2016-19-0600,,Bord,2016/07/28 07:50:50+00,0,0,550__,25.648,24a,550__,25.64829,s24a-w85B/87AQ,0.02165425,Y,N,Middel,181497.125,578786.9375,0,Definitief,21075,,,250,550_53BV_25.5,,,2016/07/28 07:49:23+00,f9239f34-2521-4548-bd08-4334af6ce679
1078,550-2016-19-0601,,Bord,2016/07/28 09:25:16+00,0,0,550__,25.649,23a,550__,25.647896,s23a-w83B/85AQ,0.02387357,Y,N,Middel,181496.0625,578791.5,0,Definitief,21076,,,250,550_43AP_25.3,,,2016/07/28 08:42:00+00,6860181a-9163-4252-94c7-901e2315745a
1079,550-2016-19-0602,,Bord,2016/07/28 09:32:35+00,0,0,550__,25.647,23a,550__,25.646448,s23a-w83B/85AQ,0.00752505,Y,N,Middel,181494.64063,578791.25,0,Definitief,21077,,,250,550_43AP_25.3,,,2016/07/28 09:31:24+00,6860181a-9163-4252-94c7-901e2315745a
1080,550-2016-19-0603,86,Lichtsein,2016/07/28 09:34:36+00,0,0,550__,25.636,24a,550__,25.636655,24a,0.00074813,Y,N,Middel,181485.73438,578784.6875,0,Definitief,21078,,,250,550_53BV_25.5,,,2016/07/28 09:32:46+00,f9239f34-2521-4548-bd08-4334af6ce679
1081,550-2016-19-0604,88,Lichtsein,2016/07/28 09:37:23+00,0,0,550__,25.636,25a,550__,25.636694,25a,0.00251765,Y,N,Middel,181486.48438,578779.8125,0,Definitief,21079,,,250,550_51V_25.5,,,2016/07/28 09:34:51+00,6daeb429-a24f-4fda-b6c8-1cbd46a1f418
1082,550-2016-19-0605,,Bord,2016/07/28 09:38:58+00,0,180,550__,25.646,83a,550__,25.646321,83A,0.50662919,N,Y,Middel,181493.98438,578794.875,0,Definitief,21080,,,250,550_83AR_25.6,,,2016/07/28 09:37:33+00,06ba229b-2a21-47d3-8225-081b39bf97a8
1083,550-2016-19-0607,,Kast,2016/07/28 09:42:35+00,0,0,550__,25.71,24a,550__,25.708975,85B/87A,0.05056108,Y,N,Middel,181557.14063,578799,0,Definitief,21082,,,250,550_53BV_25.5,,,2016/07/28 09:40:53+00,f9239f34-2521-4548-bd08-4334af6ce679
1084,550-2016-19-0608,,Kast,2016/07/28 09:44:10+00,0,0,550__,25.814,93a,550__,25.81343,93A,0.01124602,Y,N,Middel,181661.59375,578814.625,0,Definitief,21083,,,250,550_93AR_25.8,,,2016/07/28 09:42:50+00,eaa228ca-2554-4edb-a927-ca46352c9322
1085,550-2016-19-0609,,Kast,2016/07/28 09:45:40+00,0,0,550__,25.817,95,550__,25.81632,w87B/91P-w95V,0.09684381,Y,N,Middel,181665.5625,578810.125,0,Definitief,21084,,,250,550_91P_25.8,,,2016/07/28 09:44:20+00,1b6c1dbc-ca50-4881-981e-295ef241580c
1086,550-2016-19-0610,50,Bovenleiding,2016/07/28 09:47:54+00,0,0,550__,25.869,32,550__,25.869555,32,0.06020109,Y,N,Middel,181720.15625,578809.9375,0,Definitief,21085,,,250,550_908R_25.7,,,2016/07/28 09:45:54+00,4202116f-ed05-4fb9-b61b-be51db40687a
1087,550-2016-19-0562,39,Bovenleiding,2016/07/28 10:03:58+00,0,0,550__,25.671,22b,550__,25.671836,w83AL-s22b,0.02889947,Y,N,Middel,181518.09375,578800.625,0,Definitief,21086,,,250,550_83AL_25.6,,,2016/07/28 10:01:36+00,27f2d491-8746-4580-af78-90890537130b
1088,550-2016-19-0566,34,Bovenleiding,2016/07/28 10:35:45+00,0,0,550__,25.644,83a,550__,25.6438,83A,0.01820051,Y,N,Middel,181491.39063,578795.25,0,Definitief,21087,,,250,550_83AL_25.6,,,2016/07/28 10:08:05+00,27f2d491-8746-4580-af78-90890537130b
1089,550-2016-19-0568,31,Bovenleiding,2016/07/28 10:41:00+00,0,0,550__,25.605,22a,550__,25.605789,22a,0.01855206,Y,N,Middel,181454.20313,578787.75,0,Definitief,21088,,,250,550_47P_25.4,,,2016/07/28 10:38:31+00,21dbd4fc-c810-4781-9422-52dda4b2e7b2
1090,550-2016-19-0569,32,Bovenleiding,2016/07/28 10:42:38+00,0,0,550__,25.605,17a,550__,25.605145,17a,0.0231956,Y,N,Middel,181451.64063,578800.875,0,Definitief,21089,,,250,550_63L_25.5,,,2016/07/28 10:41:10+00,dbf60608-75b2-44e7-bc79-a92075e253e1
1091,550-2016-19-0571,32,Bovenleiding,2016/07/28 12:22:04+00,0,0,550__,25.595,17a,550__,25.595362,17a,0.02563232,Y,N,Middel,181441.96875,578799,0,Definitief,21090,,,250,550_63L_25.5,,,2016/07/28 10:42:51+00,dbf60608-75b2-44e7-bc79-a92075e253e1
1092,550-2016-19-0572,27,Bovenleiding,2016/07/28 12:23:46+00,0,0,550__,25.54,17a,550__,25.539261,17a,0.00503877,Y,N,Middel,181387.64063,578789,0,Definitief,21091,,,250,550_63L_25.5,,,2016/07/28 12:22:14+00,dbf60608-75b2-44e7-bc79-a92075e253e1
1093,550-2016-19-0573,64,Lichtsein,2016/07/28 12:25:49+00,0,0,550__,25.52,16a,550__,25.518774,w65R-s16a,0.05075914,Y,N,Middel,181367.09375,578790,0,Definitief,21092,,,250,550_65R_25.5,,,2016/07/28 12:23:55+00,6d4a89e4-245c-4876-8960-f8f015a1fcc6
1094,550-2016-19-0574,,Hekwerk,2016/07/28 12:32:39+00,0,0,550__,25.519,16a,550__,25.517829,w65R-s16a,0.01005136,Y,N,Middel,181366.17188,578789.875,0,Definitief,21093,,,250,550_65R_25.5,,,2016/07/28 12:26:01+00,6d4a89e4-245c-4876-8960-f8f015a1fcc6
1095,550-2016-19-0575,62,Lichtsein,2016/07/28 12:34:21+00,0,0,550__,25.517,16a,550__,25.515502,w65R-s16a,0.04100493,Y,N,Middel,181363.92188,578789.4375,0,Definitief,21094,,,250,550_65R_25.5,,,2016/07/28 12:32:52+00,6d4a89e4-245c-4876-8960-f8f015a1fcc6
1096,550-2016-19-0576,62,Lichtsein,2016/07/28 12:35:59+00,0,0,550__,25.516,17a,550__,25.515709,17a,0.0177079,Y,N,Middel,181364.8125,578784.9375,0,Definitief,21095,,,250,550_63L_25.5,,,2016/07/28 12:34:34+00,dbf60608-75b2-44e7-bc79-a92075e253e1
1097,550-2016-19-0578,60,Lichtsein,2016/07/28 12:39:02+00,0,500,550__,25.517,18a,550__,25.515875,18a,0.01362867,N,Y,Middel,181365.67188,578780.375,0,Definitief,21096,,,250,550_63R_25.5,,,2016/07/28 12:36:32+00,1131957d-680a-4972-9a3d-6c0c64b7f233
1098,550-2016-19-0579,,Hekwerk,2016/07/28 12:40:40+00,0,0,550__,25.512,16a,550__,25.510763,w65R-s16a,0.02475595,Y,N,Middel,181359.32813,578788.625,0,Definitief,21097,,,250,550_65R_25.5,,,2016/07/28 12:39:14+00,6d4a89e4-245c-4876-8960-f8f015a1fcc6
1099,550-2016-19-0580,46,Lichtsein,2016/07/28 12:42:17+00,0,0,550__,25.276,ra,550__,25.276,sRA-w41B/43AS,0.0672203,Y,N,Middel,181131.625,578728.625,0,Definitief,21098,,,250,550_41BS_25.3,,,2016/07/28 12:40:50+00,ff7a113a-eff1-455c-b70b-6b4931997859
1100,550-2016-19-0581,54,Lichtsein,2016/07/28 12:46:50+00,0,0,550__,25.377,23a,550__,25.376151,23a,0.00697967,Y,N,Middel,181229.9375,578747.5625,0,Definitief,21099,,,250,550_43AP_25.3,,,2016/07/28 12:44:11+00,6860181a-9163-4252-94c7-901e2315745a
1101,550-2016-19-0582,56,Lichtsein,2016/07/28 12:48:39+00,0,1100,550__,25.417,22a,550__,25.418328,22a,0.01379095,N,N,Middel,181269.46875,578759.3125,0,Definitief,21100,,,250,550_47P_25.4,,,2016/07/28 12:47:01+00,21dbd4fc-c810-4781-9422-52dda4b2e7b2
1102,550-2016-19-0583,19A,Bovenleiding,2016/07/28 12:50:58+00,0,700,550__,25.458,19,550__,25.45716,w59R-s19,0.00835191,N,N,Middel,181307.39063,578769.75,0,Definitief,21101,,,250,550_59R_25.4,,,2016/07/28 12:48:54+00,2b7b0500-9079-4e7f-aaff-dd57ec2711c9
1103,550-2016-19-0584,58,Lichtsein,2016/07/28 13:00:31+00,0,0,550__,25.46,19,550__,25.458993,19,0.00981831,Y,N,Middel,181309.23438,578769.9375,0,Definitief,21102,,,250,550_59R_25.4,,,2016/07/28 12:58:49+00,2b7b0500-9079-4e7f-aaff-dd57ec2711c9
1104,550-2016-19-0585,22,Bovenleiding,2016/07/28 13:02:22+00,0,900,550__,25.476,19,550__,25.474998,19,0.0300694,N,N,Middel,181325.32813,578771.625,0,Definitief,21103,,,250,550_59R_25.4,,,2016/07/28 13:00:54+00,2b7b0500-9079-4e7f-aaff-dd57ec2711c9
1105,550-2016-19-0587,,Bord,2016/07/28 13:05:04+00,0,1700,550__,25.487,22a,550__,25.486303,22a,0.0210179,N,N,Middel,181337.51563,578768.1875,0,Definitief,21104,,,250,550_47P_25.4,,,2016/07/28 13:02:35+00,21dbd4fc-c810-4781-9422-52dda4b2e7b2
1106,550-2016-19-0588,,Bord,2016/07/28 13:07:12+00,0,1700,550__,25.488,23a,550__,25.486137,23a,0.01389317,N,Y,Middel,181338.10938,578763.875,0,Definitief,21105,,,250,550_43AP_25.3,,,2016/07/28 13:05:34+00,6860181a-9163-4252-94c7-901e2315745a
1107,550-2016-19-0590,,Hekwerk,2016/07/28 13:09:47+00,0,200,550__,25.514,25a,550__,25.514143,25a,0.0312162,N,N,Middel,181367.48438,578757.125,0,Definitief,21106,,,250,550_51V_25.5,,,2016/07/28 13:07:21+00,6daeb429-a24f-4fda-b6c8-1cbd46a1f418
