gemcode;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
85;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,92929;17,60448;-4,39205;28,74947;-33,20601;23,28749
85;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,88481;12,82698;-1,99695;34,5392;-34,044;26,06409
85;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,9721;14,96069;-18,65661;33,45635;-34,90399;26,09833
85;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,21511;13,5766;7,40267;29,48354;-34,28711;26,25394
86;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;,10698;7,46818;-5,68985;33,26284;-2,73106;27,36883
86;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,12952;19,34;-6,3492;32,47342;-23,24638;29,6428
86;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,74938;14,38662;-6,0112;34,17511;-26,78952;30,9065
86;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,80324;15,23942;-27,50589;43,11137;-28,11158;31,79494
86;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,29676;16,00451;-4,14689;42,37109;-27,47094;32,04984
88;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-20,51918;7,63753;22,16595;40,08808;23,02887;37,40552
88;2002;uiterst positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,73547;24,46024;22,63902;26,48223;-17,31515;37,5598
88;2006;uiterst positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,43715;25,29201;23,69284;38,38306;-18,65562;38,34177
88;2008;uiterst positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,30059;32,9696;16,61347;29,47505;-19,36593;38,03923
88;2010;uiterst positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,20322;36,35888;20,17783;38,07995;-18,51536;38,17431
90;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,19469;-2,68378;-6,31804;8,03318;-17,92292;-5,17896
90;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;4,3034;11,33127;-5,5429;14,45496;8,8556;3,0953
90;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-4,72232;8,2508;-4,07007;22,4372;4,38957;6,27998
90;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;9,2616;9,84908;-7,96262;27,50171;,43549;9,68063
90;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;5,4943;11,72657;8,58989;29,12824;,0609;10,50958
91;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,85055;-6,39713;4,93321;6,7715;-3,52162;-17,25885
91;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;6,9432;5,42351;7,61553;9,36806;25,52414;-11,28773
91;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,42302;2,03388;9,1971;21,28443;24,55546;-6,79295
91;2008;zeer positief; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,66527;5,53809;16,77596;23,85656;23,34724;-3,20374
91;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,37911;6,88203;19,02251;27,08818;22,31604;-2,42202
93;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-7,90437;-12,11531;-1,18539;7,85159;-31,00805;36,04894
93;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,49187;11,59474;-3,52909;4,62011;-30,38009;34,91059
93;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,04995;13,9838;-1,71767;11,71556;-31,19687;31,80901
93;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,97308;12,94838;-24,26343;11,59672;-32,00216;33,4852
93;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,49484;17,2581;15,58178;16,28572;-30,73156;32,1447
96;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-5,18503;2,89077;33,79792;23,22521;48,69663;6,94568
96;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,08141;13,26922;31,5651;-21,08597;-19,00291;23,73487
96;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,36882;9,79407;32,42179;17,30398;-16,49232;26,66586
96;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,753;16,04213;17,0114;9,53487;-17,3796;26,2428
96;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;29,47899;17,32101;7,06369;-3,04348;-14,54982;26,23923
98;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-5,17953;5,65657;-6,90338;36,94142;8,55174;18,59174
98;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,71509;18,87738;-8,00869;33,61052;-33,70415;18,94223
98;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,04126;17,91726;-7,70532;33,1741;-35,51254;20,21135
98;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,87956;16,98909;-28,4214;36,85706;-35,82019;21,53274
98;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;6,43346;16,50667;-15,77963;34,00453;-35,97191;21,65676
104;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;-7,31219;13,53561;29,45864;29,48633;-28,29643;26,64744
104;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;8,68598;17,29712;29,3858;28,95062;-30,07672;30,41386
104;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,84538;12,2661;29,6414;31,3352;-31,33028;29,80207
104;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,26776;16,87034;24,07777;39,13538;-32,47446;30,11999
104;2010;zeer positief; ; ; ;beperkte positieve ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,3995;18,72017;25,21927;41,13901;-33,45869;31,96025
106;1998;positief; ; ; ; ; ; ; ; ; ; ;-7,33061;-,46524;-11,74266;5,74791;-21,78224;-2,34765
106;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;5,25059;7,3695;-12,04688;,55958;8,24331;1,05853
106;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-5,22598;2,28349;-10,71015;,59415;3,66645;2,70947
106;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,50544;2,2539;-9,45452;3,55513;1,33123;7,08753
106;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,12598;3,32239;5,01844;3,37256;4,39566;8,00893
109;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;,41726;-1,22459;-7,06084;33,31165;-6,76952;22,80056
109;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,62281;14,16206;-8,48818;33,25492;-10,12888;26,77976
109;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;2,31325;14,35555;-6,52792;31,35071;-10,43931;28,89074
109;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,78714;15,39221;-14,3701;30,30585;-10,37447;30,10766
109;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,47806;16,56089;-8,47524;30,63409;-11,13448;30,8338
114;1998;positief; ; ; ; ; ; ; ; ; ; ;-12,58217;-1,913;-8,72906;12,39106;-24,65228;2,2627
114;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;1,62358;8,30918;-9,64743;9,31172;-13,85288;8,50585
114;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-12,22227;4,14212;-8,70462;4,78984;-18,72306;11,53999
114;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;1,66361;5,50101;-16,15822;7,5849;-10,13841;14,10683
114;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-2,76694;6,52388;-11,75643;4,33521;-10,19547;14,21237
118;1998;positief; ; ; ; ; ; ; ; ; ; ;-3,44926;11,53475;-13,31593;17,23933;6,42148;2,76593
118;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;5,36789;9,89046;-16,04899;12,53119;6,70079;5,82457
118;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-2,04737;-,65207;-13,36705;1,04315;2,5089;7,66527
118;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,3878;1,122;-18,1159;10,50028;2,28681;9,60338
118;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;3,13773;2,73605;3,59973;10,64484;1,75889;10,07592
119;1998;positief; ; ; ; ; ; ; ; ; ; ;-1,55696;,79766;-12,58971;20,04408;-33,68954;-6,89066
119;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,77359;-2,47317;-13,7711;14,86549;23,17218;,86807
119;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,33464;,91855;-11,0032;19,80982;19,50369;2,39259
119;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;14,03112;2,36312;-9,65393;21,52067;13,67342;4,48241
119;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,39474;4,60597;-11,84309;25,20517;12,28383;6,09227
140;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;7,40234;10,82483;5,52118;41,82589;-22,04429;37,32572
140;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,16782;5,53141;5,23176;41,8393;-28,03884;38,83622
140;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,60621;8,08651;5,6075;42,55243;-31,80451;38,24067
140;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,12886;11,24822;-8,85602;43,26998;-32,75415;38,51462
140;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,42358;12,00642;22,85314;42,95289;-32,96317;38,82992
141;1998;positief; ; ; ; ; ; ; ; ; ; ;-26,47545;-6,42311;-6,06854;-1,95143;15,91028;-13,6067
141;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-12,75024;3,12873;-8,58566;10,10991;11,99117;-6,76276
141;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-22,65009;-1,58016;-7,56294;9,24891;8,10789;-3,25386
141;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-13,03436;-,65873;-10,21619;17,94688;7,2871;,12814
141;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-12,90491;-,08098;-6,50499;16,65254;4,14362;1,23579
147;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;6,57032;-7,92097;-10,76133;41,81551;-8,4368;18,66366
147;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,3391;4,25491;-11,04527;42,42734;-16,38952;21,12748
147;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,95723;1,11874;-8,40773;42,14219;25,42655;21,69929
147;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,31308;4,14748;-15,78302;41,8548;23,86435;22,02227
147;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,76695;7,83626;-10,5701;43,72664;25,10474;21,49565
148;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,3187;5,7457;-9,31252;41,37629;-18,01738;36,68183
148;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,477;15,07597;-8,57724;41,67273;-35,16575;36,94449
148;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,20873;10,13167;-3,3163;38,75187;-36,25919;37,28469
148;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,01113;13,52238;-18,67617;43,55891;-36,0198;37,54388
148;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,09629;12,3243;-12,27619;43,65882;-36,64102;37,96692
150;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,70302;-3,63699;-15,56581;4,12942;-3,3664;-11,5909
150;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;1,07229;1,84374;-16,03299;-4,34003;5,69456;-8,45786
150;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-8,49736;-4,16405;-12,88381;-13,21148;,48116;-6,72743
150;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;2,88494;-1,88061;-10,84138;-,85407;-,75865;-1,82867
150;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;,38978;-,24227;-9,63261;-2,70279;-2,15825;,17506
153;1998;positief; ; ; ; ; ; ; ; ; ; ;-21,80094;-8,31002;-1,2195;8,79112;-8,89398;-18,24156
153;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-3,99807;-2,30581;-1,31594;3,20474;7,86123;-15,41869
153;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-20,77818;-6,15605;1,27715;-2,59443;7,15482;-13,5961
153;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-10,90777;-3,8922;-4,60354;3,00379;6,33994;-10,46687
153;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-17,22433;-2,65371;3,00234;2,23946;4,41456;-10,86807
158;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;10,09386;3,64367;2,21134;31,68252;-16,67569;23,97458
158;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,90472;7,08586;1,83252;34,24719;-34,23481;25,89342
158;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;10,46521;7,40361;2,73977;36,57762;13,53716;27,33787
158;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,09498;10,48745;-2,86497;41,67075;12,64084;29,43295
158;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,03862;10,20513;11,52272;41,41646;11,8852;29,5593
160;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;8,71187;7,16253;-6,2541;28,17269;-20,51262;24,00078
160;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,80008;10,80047;-6,54951;30,83322;-17,71418;26,65992
160;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;7,3696;4,00237;-5,47555;24,13994;-18,72868;28,27227
160;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,08818;4,63113;-17,50575;26,62472;-17,82926;30,18869
160;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;12,63115;3,95094;-9,61718;30,9109;-17,53507;29,10551
163;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;9,97579;1,05732;-12,3656;27,65586;-6,38312;23,67823
163;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,65889;7,42122;-12,56657;35,90847;1,75265;24,34843
163;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,92869;-2,18379;-10,35983;32,59259;,83786;24,50075
163;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,65902;2,81387;-17,41845;37,11975;1,17416;25,15479
163;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;17,56886;4,91691;-15,5155;39,3455;,53737;25,80595
164;1998;positief; ; ; ; ; ; ; ; ; ; ;-13,49632;-5,73064;6,74259;23,58268;3,04004;-4,84431
164;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;4,58351;5,5866;6,79796;23,05046;11,39843;-2,12776
164;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-9,61843;-1,47505;10,46899;21,35191;8,11434;-1,20445
164;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;3,81096;-,94534;4,80782;31,58017;7,71985;1,73824
164;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-,21042;1,13861;11,70196;30,69082;6,8254;2,28827
166;1998;positief; ; ; ; ; ; ; ; ; ; ;6,85145;11,54678;4,33519;24,60376;-31,14088;1,61954
166;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;14,79395;8,19939;4,1403;27,96736;17,59826;6,28167
166;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,20377;-,51056;8,37661;23,58603;17,58408;5,79401
166;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,42374;1,32429;9,64288;26,06857;15,36805;9,38237
166;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;16,9708;1,25623;14,75777;25,3366;9,26315;9,80058
168;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;5,83872;6,99363;-3,89847;29,70062;12,33223;19,84715
168;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,87603;10,03047;-4,2071;38,07211;-26,23865;24,13049
168;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,85762;4,50238;-2,66329;37,75554;-29,18071;25,69948
168;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,43189;9,08786;-13,65675;41,27943;-28,55546;26,82291
168;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;13,21282;8,57617;,28829;38,94834;-28,56276;26,46333
171;1998;positief; ; ; ; ; ; ; ; ; ; ;-,54477;3,18766;-7,262;27,13723;15,34872;-7,42178
171;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;12,36719;13,52598;-5,49598;31,38446;-3,9849;1,9136
171;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;4,81052;6,77581;-4,0293;27,85073;-6,36162;6,13723
171;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;10,42031;6,87069;-11,20384;30,00668;-8,09316;7,91616
171;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;8,99007;6,35213;3,31821;28,42352;-8,06052;8,82365
173;1998;positief; ; ; ; ; ; ; ; ; ; ;-,7353;-9,33052;11,51936;29,95733;-1,70774;1,86972
173;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;15,15682;2,92632;11,08008;29,41265;22,5706;3,40455
173;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,19752;-4,3207;12,27136;33,6281;22,85906;4,81292
173;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;17,18335;-2,11313;6,55448;37,75426;20,2653;5,58716
173;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,29662;-,13979;13,32574;35,84644;19,84544;5,48013
175;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,63761;16,8974;-17,21315;38,90114;-19,54949;31,22193
175;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,79179;17,80489;-17,88678;34,9913;-36,71114;32,92864
175;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,78106;13,38606;-17,36364;39,95396;-36,69398;31,25342
175;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;18,64727;14,99394;-29,98348;39,7886;-37,17998;31,44018
175;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,55892;13,34828;-21,30209;39,58392;-37,1938;31,45884
177;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,34806;8,08401;-9,24789;35,29897;3,3299;26,76782
177;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;18,99144;6,75909;-10,31819;35,71107;-33,80925;29,28549
177;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,77763;-,38666;-9,0704;32,77595;-3,89751;28,97221
177;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,52564;1,3384;-19,18068;38,29831;-4,67879;29,33256
177;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,20124;2,76581;-11,04129;40,71748;-5,42423;29,7202
180;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,38244;31,18102;-30,82646;43,79126;-29,37406;42,91215
180;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,86488;25,17676;-31,28555;40,52848;-25,46387;44,14152
180;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,64351;11,14316;-28,55422;39,34013;-27,54825;44,71975
180;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,62596;9,7727;-38,63431;43,25811;-28,36782;45,08482
180;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,96304;8,83348;-32,60867;39,9007;-29,14839;44,94815
183;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;13,66519;17,66257;-16,32262;45,15165;5,35582;42,88945
183;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,28608;13,55438;-16,7672;45,45829;-21,42218;41,70377
183;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,43247;9,21992;-15,12067;41,91684;-27,25476;41,74831
183;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;20,83417;10,00901;-28,60258;47,10474;-27,21395;41,86872
183;2010;uiterst positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,02427;8,59805;-5,03445;47,79368;-26,5591;41,52643
184;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;7,08721;31,02681;8,48373;27,82785;-13,8005;13,53351
184;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,38695;17,41018;6,40682;25,03403;-15,09865;17,34317
184;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,40867;7,13096;8,93085;28,69063;-18,98223;19,88473
184;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,59958;3,86329;13,94104;28,94508;-23,5153;21,46343
184;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,54098;5,6278;12,62985;28,91867;-24,00779;21,34372
189;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,59335;14,86134;-24,51741;42,32825;-,92115;33,38454
189;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,88406;12,12261;-24,33589;43,41197;-14,32658;34,78914
189;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,04319;5,07307;-22,64072;39,85753;-11,79453;33,14841
189;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,41481;8,68117;-29,50865;44,86592;-14,30328;33,67332
189;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,27403;9,85978;-25,2747;45,12502;-14,04714;33,84942
193;1998;positief; ; ; ; ; ; ; ; ; ; ;2,07729;-7,92399;-6,74235;15,06188;3,16924;-14,50293
193;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,5491;-2,20814;-6,14212;6,5661;12,86628;-12,37697
193;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;1,80661;-6,35931;-4,64436;-5,386;9,17754;-10,96682
193;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;13,91047;-5,23178;-,49318;-2,45748;5,24951;-5,161
193;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;11,46141;-3,29629;-2,80823;-3,35921;6,13416;-4,45496
196;1998;positief; ; ; ; ; ; ; ; ; ; ;3,154;-13,66428;27,91724;23,30606;-18,6794;8,62169
196;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,46984;-1,48322;28,67833;33,78297;-9,83752;13,51874
