Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Nationaliteit;Aantal aanvragen
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Italiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Japanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Kaapverdische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Macedonische/Burger van Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Marokkaanse;130
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Moldavische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Nigeriaanse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Onbekend;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Pakistaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Russische;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Servische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Sri Lankaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Surinaamse;60
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Syrische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Taiwanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Turkse;150
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Venezolaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Vietnamese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;10;EU-document;*Alle*;Zuid-Afrikaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Afghaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Amerikaans burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Australische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Braziliaanse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Brits burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Burundese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Canadese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Colombiaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Filipijnse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Ghanese;30
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Indiase;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Indonesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Iraakse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Iraanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Macedonische/Burger van Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Marokkaanse;70
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Mexicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Moldavische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Oekraïense;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Pakistaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Peruaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Somalische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Surinaamse;50
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Syrische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Turkse;110
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Venezolaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Vietnamese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;11;EU-document;*Alle*;Zuid-Afrikaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Albanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Algerijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Amerikaans burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Argentijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Braziliaanse;60
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Brits burger;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Chileense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Chinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Colombiaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Dominicaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Egyptische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Eritrese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Filipijnse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Ghanese;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Guinese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Iraakse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Israëlische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Japanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Kaapverdische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Libanese;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Macedonische/Burger van Noord-Macedonië;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Marokkaanse;60
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Moldavische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Nigeriaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Oekraïense;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Pakistaanse;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Russische;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Somalische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Surinaamse;40
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Syrische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Thaise;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Tunesische;10
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Turkse;70
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Venezolaanse;20
8;Jaar, Maand, Procedure categorie, Nationaliteit;2022;12;EU-document;*Alle*;Zuid-Afrikaanse;20
