gemcode;gm_naam;wijk;wk_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
18;Hoogezand-Sappemeer;1;Foxham en Hoogezand-Noord;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-20,50113;-16,72803;-6,72024;21,3603;-31,42634;-14,82932
18;Hoogezand-Sappemeer;1;Foxham en Hoogezand-Noord;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,50769;10,2488;-7,49808;14,55251;-8,32816;-5,90755
18;Hoogezand-Sappemeer;1;Foxham en Hoogezand-Noord;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-27,14317;7,07386;-3,55973;-5,10213;-14,17103;-3,59349
18;Hoogezand-Sappemeer;1;Foxham en Hoogezand-Noord;2008;5; ; ;3; ; ; ;3; ; ;4; ; ; ; ; ;-2,28674;10,87902;-5,548;15,59965;-17,37601;,09047
18;Hoogezand-Sappemeer;1;Foxham en Hoogezand-Noord;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-3,60249;10,10472;3,27112;9,17865;-24,77309;-6,12902
18;Hoogezand-Sappemeer;1;Foxham en Hoogezand-Noord;2012;5; ; ; ; ;3; ; ; ;3; ; ;4; ;3;3;-,82531;10,56779;5,16901;10,10438;-29,18554;-8,04245
18;Hoogezand-Sappemeer;2;Hoogezand-Zuid;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-43,17357;-,64591;-15,03645;-1,72359;-27,65475;-36,58253
18;Hoogezand-Sappemeer;2;Hoogezand-Zuid;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-33,08609;5,79214;-16,34761;3,35094;-34,98217;-33,17847
18;Hoogezand-Sappemeer;2;Hoogezand-Zuid;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-43,91941;5,51992;-16,02193;-15,09957;-34,65357;-31,58222
18;Hoogezand-Sappemeer;2;Hoogezand-Zuid;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-31,06798;4,15906;-16,10952;-7,79174;-34,46308;-29,3205
18;Hoogezand-Sappemeer;2;Hoogezand-Zuid;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-28,80344;5,28365;5,81865;-17,79599;-34,50552;-28,78739
18;Hoogezand-Sappemeer;2;Hoogezand-Zuid;2012;4; ; ; ; ;4; ; ; ;3; ; ;4; ;3;3;-24,64184;-,35963;11,43985;-18,96141;-33,59658;-27,40458
18;Hoogezand-Sappemeer;3;Kalkwijk;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,01945;6,84898;-6,88184;27,27348;-27,22789;30,68945
18;Hoogezand-Sappemeer;3;Kalkwijk;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31,78406;35,12986;-8,18646;26,40048;-14,77068;28,59777
18;Hoogezand-Sappemeer;3;Kalkwijk;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;26,94811;11,41582;-6,50113;,05391;-24,24403;35,30376
18;Hoogezand-Sappemeer;3;Kalkwijk;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;25,34168;16,74913;-5,13606;17,15351;-25,09506;34,11214
18;Hoogezand-Sappemeer;3;Kalkwijk;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;25,96079;-6,54155;-12,41819;19,95205;-26,74059;34,96559
18;Hoogezand-Sappemeer;3;Kalkwijk;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;31,6251;5,12387;-18,28707;21,19718;-27,23768;34,00236
18;Hoogezand-Sappemeer;5;Kiel-Windeweer;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-12,20702;21,99329;-23,63544;37,54472;-31,83755;45,83831
18;Hoogezand-Sappemeer;5;Kiel-Windeweer;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,33447;30,964;-24,23129;33,86985;-34,45848;45,05946
18;Hoogezand-Sappemeer;5;Kiel-Windeweer;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-,80626;28,74177;-22,11752;14,0569;-34,44018;45,50755
18;Hoogezand-Sappemeer;5;Kiel-Windeweer;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,28446;20,604;-22,43635;26,32704;-34,7552;46,40285
18;Hoogezand-Sappemeer;5;Kiel-Windeweer;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,87827;17,25128;9,76603;21,80032;-34,75741;46,35245
18;Hoogezand-Sappemeer;5;Kiel-Windeweer;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;7,64456;-,43019;-8,13235;20,12911;-34,72839;46,30926
18;Hoogezand-Sappemeer;6;Kropswolde;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31,35491;13,98215;49,3793;38,52293;-13,84154;42,70164
18;Hoogezand-Sappemeer;6;Kropswolde;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;37,24356;24,1421;49,84425;35,69792;-38,04204;42,86223
18;Hoogezand-Sappemeer;6;Kropswolde;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;32,4811;16,10789;49,91923;19,31388;-38,04204;42,76237
18;Hoogezand-Sappemeer;6;Kropswolde;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;36,51888;24,58668;49,53719;33,64008;-37,87602;43,60294
18;Hoogezand-Sappemeer;6;Kropswolde;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;32,2352;24,50679;49,99253;24,85617;-37,88328;42,58872
18;Hoogezand-Sappemeer;6;Kropswolde;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;39,14892;24,86943;49,96072;26,23337;-37,85768;42,35525
18;Hoogezand-Sappemeer;7;Foxhol;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-45,81853;-23,52185;5,36424;5,14466;,31268;-10,45134
18;Hoogezand-Sappemeer;7;Foxhol;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-32,19854;-9,4446;-5,30568;-,91027;-37,93677;-9,41078
18;Hoogezand-Sappemeer;7;Foxhol;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-43,30639;5,36582;-5,06054;-13,30794;-37,9619;-11,73221
18;Hoogezand-Sappemeer;7;Foxhol;2008;5; ; ;4; ; ; ;3; ; ;4; ; ; ; ; ;-14,77137;-,97424;-42,28943;13,03424;-37,96086;-3,26979
18;Hoogezand-Sappemeer;7;Foxhol;2010;5; ; ; ;4; ; ; ;3; ; ;4; ;3; ; ;-6,21952;-8,84972;4,10978;,34567;-37,93656;-7,70169
18;Hoogezand-Sappemeer;7;Foxhol;2012;5; ; ; ; ;4; ; ; ;4; ; ;4; ;3;3;-13,00978;6,22462;6,46874;10,41883;-37,93834;-9,14311
18;Hoogezand-Sappemeer;8;Westerbroek;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-10,82016;25,02197;-34,63169;35,98992;-30,13693;38,38287
18;Hoogezand-Sappemeer;8;Westerbroek;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,31075;21,91216;-35,11677;35,52902;-21,01888;37,38725
18;Hoogezand-Sappemeer;8;Westerbroek;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;7,95438;10,96842;-32,75543;21,64917;-32,7151;36,85778
18;Hoogezand-Sappemeer;8;Westerbroek;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,28879;32,90537;-41,49012;35,18147;-32,71165;38,42226
18;Hoogezand-Sappemeer;8;Westerbroek;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;21,66894;25,48341;-16,03794;22,61234;-32,71407;37,44791
18;Hoogezand-Sappemeer;8;Westerbroek;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;19,73678;31,53308;-20,00123;20,4151;-32,70961;36,42997
18;Hoogezand-Sappemeer;11;Sappemeer;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-11,92049;16,25625;-8,78646;21,2552;-33,60221;23,71812
18;Hoogezand-Sappemeer;11;Sappemeer;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,04508;11,22485;-12,39276;14,33151;-16,00058;27,72902
18;Hoogezand-Sappemeer;11;Sappemeer;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-9,35789;,64618;-10,72001;-4,54492;-18,52937;29,70242
18;Hoogezand-Sappemeer;11;Sappemeer;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;4,57175;2,00988;-9,15587;10,30744;-25,07809;31,59981
18;Hoogezand-Sappemeer;11;Sappemeer;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;6,70209;5,59268;-3,94584;6,41599;-31,87249;31,17674
18;Hoogezand-Sappemeer;11;Sappemeer;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;9,92335;,97619;3,44025;8,08869;-31,76404;31,05224
22;Leek;0;Leek;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,72633;8,1539;-4,32265;29,60496;24,8871;2,58739
22;Leek;0;Leek;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,84162;7,85503;-6,26171;20,88382;-22,26278;8,87328
22;Leek;0;Leek;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,18573;11,99052;-5,98593;13,86498;-37,54675;12,70098
22;Leek;0;Leek;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;10,76094;14,85336;-5,43312;30,52201;-22,16575;15,02084
22;Leek;0;Leek;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;15,56459;12,49739;7,13227;29,72652;-23,24;16,18096
22;Leek;0;Leek;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;15,85167;14,17935;3,56559;29,68082;-23,44983;16,49074
22;Leek;1;Zevenhuizen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,10603;7,19302;-20,0028;35,93468;15,56147;39,29752
22;Leek;1;Zevenhuizen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,47741;24,1702;-20,42015;28,67582;-27,79779;40,17084
22;Leek;1;Zevenhuizen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;8,43469;15,3324;-18,10919;25,5007;-36,19491;39,18118
22;Leek;1;Zevenhuizen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,76628;15,95715;-38,81153;35,58523;-29,55593;39,95872
22;Leek;1;Zevenhuizen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,61527;14,11744;10,49228;30,4502;-29,49828;38,99439
22;Leek;1;Zevenhuizen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;15,91996;7,80824;5,25019;26,97642;-29,35675;39,55928
22;Leek;2;Tolbert;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3,73342;-11,17374;-4,88816;32,2425;-13,13458;26,10241
22;Leek;2;Tolbert;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,91309;3,38871;-8,47267;19,13144;-26,78062;29,16353
22;Leek;2;Tolbert;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,28486;2,76553;-7,52104;6,90481;-39,94378;31,52854
22;Leek;2;Tolbert;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,79163;4,2551;-8,90621;26,29223;-30,0087;32,11767
22;Leek;2;Tolbert;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;15,76232;7,63915;9,01016;24,191;-29,98093;33,04399
22;Leek;2;Tolbert;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;15,51341;,32013;1,70963;26,8583;-30,07672;32,95311
22;Leek;4;Midwolde;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,94496;25,51292;-38,29583;37,67352;-5,53626;49,55196
22;Leek;4;Midwolde;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31,27462;26,42316;-38,61339;28,53118;-34,25608;48,05865
22;Leek;4;Midwolde;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;14,99219;26,0371;-37,53985;17,17477;-41,5439;48,69973
22;Leek;4;Midwolde;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,44285;23,82831;-47,63464;31,69329;-34,49327;49,03024
22;Leek;4;Midwolde;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,41046;22,5207;-18,35764;21,01378;-34,58672;49,10428
22;Leek;4;Midwolde;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,79695;16,32619;-17,98684;23,69605;-34,30483;49,06781
22;Leek;5;Lettelbert;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,00389;17,72706;2,22726;44,19132;6,44397;48,70623
22;Leek;5;Lettelbert;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33,55968;43,67977;5,58651;30,41933;-33,31619;49,56935
22;Leek;5;Lettelbert;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,04426;10,00762;5,18142;19,68956;-41,39212;48,48292
22;Leek;5;Lettelbert;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,10997;29,60042;-37,37961;33,32839;-33,31619;48,27334
22;Leek;5;Lettelbert;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,50665;33,38041;19,28484;10,08542;-33,31619;48,86035
22;Leek;5;Lettelbert;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;19,97118;,51828;27,69483;25,47143;-33,31619;48,96108
22;Leek;6;Oostwold;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-17,26877;18,74409;6,19064;35,61045;14,34095;25,86667
22;Leek;6;Oostwold;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,94732;20,07743;1,98452;26,94302;-33,55414;29,42211
22;Leek;6;Oostwold;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,93281;17,16765;6,0431;19,00477;-37,97783;30,37783
22;Leek;6;Oostwold;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;8,26241;10,2231;-44,13928;34,39637;-34,22894;31,11658
22;Leek;6;Oostwold;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;8,75286;15,67969;9,34043;26,81925;-34,56018;30,15076
22;Leek;6;Oostwold;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;11,66185;12,0488;1,44536;23,63589;-34,64741;30,65642
22;Leek;7;Enumatil;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,26823;19,06718;-6,04055;40,38407;16,15933;40,84577
22;Leek;7;Enumatil;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,53838;21,51454;-5,22034;33,46837;-38,04204;38,84548
22;Leek;7;Enumatil;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,40047;25,56864;-3,80544;31,00204;-41,49472;37,57401
22;Leek;7;Enumatil;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;8,74855;-4,69732;-18,97471;38,39058;-38,04204;31,748
22;Leek;7;Enumatil;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,72159;8,44424;7,55628;32,274;-38,04204;30,9971
22;Leek;7;Enumatil;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;12,1807;11,27451;-1,12739;25,14414;-38,04204;32,03988
24;Loppersum;0;Wijk 00;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,32784;13,66185;-3,31001;42,59943;32,40909;29,64579
24;Loppersum;0;Wijk 00;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,3145;9,06402;-4,10119;26,8812;-23,5747;30,19463
24;Loppersum;0;Wijk 00;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,24399;3,46023;-1,62381;23,9624;-29,00549;29,03313
24;Loppersum;0;Wijk 00;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;5,49893;6,42567;-13,47481;26,86817;-28,92873;29,79554
24;Loppersum;0;Wijk 00;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;4,12472;11,301;-1,83963;31,13474;-29,07553;29,66947
24;Loppersum;0;Wijk 00;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;7,62031;4,48282;-6,68589;35,75388;-32,72678;29,79882
24;Loppersum;1;Stedum;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,53774;23,67796;-15,93241;39,44941;25,00877;41,7405
24;Loppersum;1;Stedum;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,76141;8,68287;-16,55275;21,48276;-26,27964;41,81662
24;Loppersum;1;Stedum;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-4,51328;-,05449;-19,73136;20,68976;-37,45462;40,01761
24;Loppersum;1;Stedum;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;5,43684;,10991;-21,84761;30,23843;-37,43505;39,48024
24;Loppersum;1;Stedum;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;1,55834;5,09084;-20,95071;33,16445;-37,50208;39,97613
24;Loppersum;1;Stedum;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;6,40752;-4,29306;-19,07412;36,2258;-41,73471;40,38882
24;Loppersum;2;Middelstum;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,64468;3,03927;-11,64201;42,11004;-26,42472;18,99048
24;Loppersum;2;Middelstum;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,57874;16,52764;-12,42781;25,35821;-30,27892;18,84165
24;Loppersum;2;Middelstum;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;,0207;7,39805;-11,02984;23,02783;-30,2289;21,13715
24;Loppersum;2;Middelstum;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;6,07544;10,49051;-23,06435;30,85369;-40,39055;22,30259
24;Loppersum;2;Middelstum;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;7,56213;13,51914;-3,55267;32,10899;-40,35256;22,5184
24;Loppersum;2;Middelstum;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;8,28804;11,95049;-6,17899;33,69858;-40,33112;23,82413
24;Loppersum;3;'t Zandt;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-17,18158;10,83076;-2,00377;38,49208;3,8781;41,45946
24;Loppersum;3;'t Zandt;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,68367;15,37535;-3,4375;27,27058;-32,30408;43,58206
24;Loppersum;3;'t Zandt;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-6,94835;-5,38908;-1,52454;21,91376;-40,70176;43,35202
24;Loppersum;3;'t Zandt;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;4,62919;3,35046;-10,87492;27,05528;-40,71502;43,29266
24;Loppersum;3;'t Zandt;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;7,55199;,78673;-10,58284;34,68546;-40,67322;43,62182
24;Loppersum;3;'t Zandt;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;8,45648;-3,37408;-15,57461;32,37643;-40,55823;43,39281
25;Marum;0;Marum;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,3782;-,9255;-19,51694;34,85831;-12,18054;34,38112
25;Marum;0;Marum;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,60675;14,16581;-22,40162;23,56287;-34,13133;35,53211
25;Marum;0;Marum;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,956;10,91352;-20,67934;8,01662;-37,0884;35,62404
25;Marum;0;Marum;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;25,44053;9,61443;-31,86778;27,4856;-35,66091;37,05785
25;Marum;0;Marum;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;14,89406;7,21576;-8,87159;33,49977;-36,70186;37,15398
25;Marum;0;Marum;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;14,548;1,474;-7,46048;37,079;-36,36824;37,48409
25;Marum;1;De Wilp;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,04996;9,15477;-11,35564;34,92258;-19,78047;36,87378
25;Marum;1;De Wilp;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,74169;15,87747;-15,46566;24,67097;-36,90518;37,04155
25;Marum;1;De Wilp;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,59887;19,0435;-14,40551;10,56365;-33,49801;36,42914
25;Marum;1;De Wilp;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;27,77099;15,07301;-32,82782;29,29972;-36,90987;37,02652
25;Marum;1;De Wilp;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,70363;9,65042;11,44451;32,85301;-36,82167;37,50487
25;Marum;1;De Wilp;2012;6; ; ; ; ;3; ; ; ;3; ; ;4; ;3;3;19,05713;8,92238;7,16055;36,85346;-36,36673;39,2976
34;Almere;1;Almere-Haven;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-15,71002;-23,09294;15,15536;-30,98512;-20,8491;-28,86673
34;Almere;1;Almere-Haven;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-1,6615;-13,11573;9,58379;-27,29476;-7,57415;-19,07369
34;Almere;1;Almere-Haven;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-17,26334;-10,84172;9,08614;-32,73203;-7,19713;-18,91054
34;Almere;1;Almere-Haven;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-8,72401;-5,41066;10,51805;-23,56098;-8,3828;-15,42905
34;Almere;1;Almere-Haven;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-11,90385;-3,6927;7,16164;-22,17772;-8,90535;-15,1961
34;Almere;1;Almere-Haven;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-8,21056;-1,68955;7,90664;-17,0834;-8,67488;-14,24356
34;Almere;2;Almere-Stad;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-14,08862;2,65898;11,64783;-12,82978;12,21827;-9,86117
34;Almere;2;Almere-Stad;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,11449;-1,77201;6,13802;-17,23369;5,41147;-4,9336
34;Almere;2;Almere-Stad;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-21,46935;-10,36982;6,6305;-28,6612;2,44689;-5,35495
34;Almere;2;Almere-Stad;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-17,38486;-12,25788;11,8114;-25,18863;,65456;-1,66195
34;Almere;2;Almere-Stad;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-23,40114;-13,90703;4,04826;-25,57815;,85789;-1,41631
34;Almere;2;Almere-Stad;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-21,28647;-17,19204;,84831;-21,14825;,10136;-1,19266
34;Almere;3;Almere-Buiten;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-11,57963;10,16562;5,5257;-7,55515;-12,92038;-6,52771
34;Almere;3;Almere-Buiten;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,7867;-3,88106;-1,28676;-16,04779;-20,80066;2,1003
34;Almere;3;Almere-Buiten;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-19,91746;-12,84549;-1,66176;-26,51976;-22,33892;3,1828
34;Almere;3;Almere-Buiten;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-15,24304;-18,12925;4,40179;-18,17352;-22,00051;7,26342
34;Almere;3;Almere-Buiten;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-21,69407;-20,33017;-9,54324;-19,28379;-22,48333;9,86954
34;Almere;3;Almere-Buiten;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-20,03336;-19,85757;-19,37593;-14,66416;-20,73094;9,5979
34;Almere;4;Almere-Poort;2012;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-34,38844;-45,84137;-33,5755;13,00582;-27,42996;-4,28429
34;Almere;5;Almere-Hout;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33,69072;-3,69025;3,85466;41,40006;-22,18336;31,23876
34;Almere;5;Almere-Hout;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;37,51566;-,43447;3,03342;39,94557;-33,69766;41,06917
34;Almere;5;Almere-Hout;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;36,83942;29,38464;5,40838;34,16373;-33,51923;41,45233
34;Almere;5;Almere-Hout;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;38,31076;24,92277;17,4283;28,63859;-33,47241;42,05659
34;Almere;5;Almere-Hout;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;37,20822;29,37373;6,5921;26,01434;-33,51127;41,60501
34;Almere;5;Almere-Hout;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;37,94826;30,14029;10,85272;30,87983;-33,53562;39,66023
37;Stadskanaal;1;Stadskanaal;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-14,43929;-1,64894;-1,50916;28,22963;-10,96161;-5,23722
37;Stadskanaal;1;Stadskanaal;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,61673;13,017;-3,03954;7,63156;19,59703;-1,53557
37;Stadskanaal;1;Stadskanaal;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-12,98616;7,52402;-3,39597;-11,81001;17,54143;-,03777
37;Stadskanaal;1;Stadskanaal;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;,12859;10,77054;-1,85767;-6,07114;18,375;3,3477
37;Stadskanaal;1;Stadskanaal;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;3,16707;13,21159;3,07857;-1,3219;20,51776;5,79855
37;Stadskanaal;1;Stadskanaal;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;4,85742;11,7771;6,54707;2,26378;18,40575;7,81634
37;Stadskanaal;2;Musselkanaal;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-17,9621;-,71345;6,13723;31,41366;-9,99174;13,38937
37;Stadskanaal;2;Musselkanaal;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,67747;19,09118;8,96825;26,21074;-10,39751;17,90436
37;Stadskanaal;2;Musselkanaal;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-11,33883;17,62071;6,29388;14,49936;-13,48033;18,64524
