FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,status,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken.1139,13,12,Noord-Holland,Wieringen,1:10000,nvt,nvt,Keersluis,nvt,KD.13.ks.010,nvt,7k7,nvt,307,ks,keersluis,nvt,c,waterkerend kunstwerk,122827.697299,533866.620844,HHRS Hollands Noorderkwartier,Noord-Holland,NEE, , ,,,POINT (122827.69700000063 533866.6209999993)
kunstwerken.1140,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Hevel Bovenwater,nvt,KD.8.he.004,nvt,KHE-ZZL-08,nvt,136,he,hevel,nvt,a,waterkerend kunstwerk,155964.643352,500707.507148,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (155964.64299999923 500707.5069999993)
kunstwerken.1141,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Noordersluis,nvt,KD.8.ss.005,nvt,KSL-ZZL-05,nvt,137,ss,schutsluis,nvt,a,waterkerend kunstwerk,157150.308613,501727.483508,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (157150.30900000036 501727.4840000011)
kunstwerken.1142,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Wortman,nvt,KD.8.gm.006,nvt,105723314,nvt,138,gm,gemaal,nvt,a,waterkerend kunstwerk,157229.25183,501748.399712,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (157229.25200000033 501748.3999999985)
kunstwerken.1143,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Coupure Lelystad 1,nvt,KD.8.co.007,nvt,KCP-ZZL-01,nvt,139,co,coupure,nvt,a,waterkerend kunstwerk,157287.569496,501925.057736,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (157287.56899999827 501925.05799999833)
kunstwerken.1144,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Hevel Lelystad Noord,nvt,KD.8.he.008,nvt,KHE-ZZL-07,nvt,140,he,hevel,nvt,a,waterkerend kunstwerk,161113.44637,507192.800315,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (161113.4459999986 507192.80000000075)
kunstwerken.1145,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Hevel Visvijver,nvt,KD.8.he.009,nvt,KHE-ZZL-06,nvt,141,he,hevel,nvt,a,waterkerend kunstwerk,163191.109543,508072.231898,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (163191.1099999994 508072.2320000008)
kunstwerken.1146,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Colijn,nvt,KD.8.gm.010,nvt,105723304,nvt,142,gm,gemaal,nvt,a,waterkerend kunstwerk,180087.295147,510271.722613,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (180087.2950000018 510271.72300000116)
kunstwerken.1147,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Inlaat Colijn,nvt,KD.8.du.011,nvt,INL-ZZL-09,nvt,143,du,duiker,nvt,a,waterkerend kunstwerk,180134.45223,510270.55266,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (180134.45199999958 510270.5529999994)
kunstwerken.1148,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Ketelsluis,nvt,KD.8.ss.012,nvt,KSL-ZZL-04,nvt,144,ss,schutsluis,nvt,a,waterkerend kunstwerk,180145.917032,510260.124532,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (180145.91699999943 510260.125)
kunstwerken.1149,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Lovink,nvt,KD.8.gm.013,nvt,105723309,nvt,145,gm,gemaal,nvt,c,waterkerend kunstwerk,170513.923304,487060.252098,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (170513.92300000042 487060.2520000003)
kunstwerken.1150,8,nvt,Flevoland,nvt,1:4000,nvt,nvt,Blauwe Dromer,nvt,KD.8.ss.014,nvt,KSL-ZZL-07,nvt,146,ss,schutsluis,nvt,c,waterkerend kunstwerk,170463.019912,487009.861765,Waterschap Zuiderzeeland,Flevoland,NEE,0, ,,,POINT (170463.01999999955 487009.86199999973)
kunstwerken.1151,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Uitwateringssluis t.h.v. Markiezaatsmeer,nvt,KD.34.du.001,nvt,hwb-dr-00043,nvt,799,du,duiker,nvt,c,waterkerend kunstwerk,74471.422218,388940.531941,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (74471.42199999839 388940.5320000015)
kunstwerken.1152,34-a,nvt,Geertruidenberg,nvt,1:2000,nvt,nvt,Inlaat koelwaterleiding Amercentrale,nvt,KD.34-a.py.001,nvt,inlaat koelwaterleiding,nvt,800,py,leidingen,nvt,a,NWO,117238.734,413035.627,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (117238.7340000011 413035.6270000003)
kunstwerken.1153,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Inlaatsluis t.h.v. Binnenschelde,nvt,KD.34.du.002,nvt,10893,nvt,801,du,duiker,nvt,c,waterkerend kunstwerk,76303.045,390002.302,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (76303.04500000179 390002.3020000011)
kunstwerken.1154,34-a,nvt,Geertruidenberg,nvt,1:2000,nvt,nvt,Persleiding Geertruidenberg - Raamsdonksveer,nvt,KD.34-a.py.002,nvt,PTR00024,nvt,802,py,leidingen,Influentleiding,a,NWO,118782.41127,412919.761199,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (118782.41099999845 412919.76099999994)
kunstwerken.1155,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,geen naam,nvt,KD.34.km.003,nvt,nvt,nvt,803,km,keermuur,p01001 - p01021 geen kerende functie meer (historisch),c,BWC,75997.454,390714.457,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (75997.45399999991 390714.45699999854)
kunstwerken.1156,34-a,nvt,Geertruidenberg,nvt,1:2000,nvt,nvt,Kwelscherm overstort riolering nabij jachthaven Statenlaan,nvt,KD.34-a.sc.003,nvt,sc_7004,nvt,804,sc,scherm,nvt,a,BWC,118786.335475,412911.473263,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (118786.3350000009 412911.47300000116)
kunstwerken.1157,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Petrussluis Bergen op Zoom,nvt,KD.34.ss.004,nvt,KSL00207,nvt,805,ss,schutsluis,nvt,c,waterkerend kunstwerk,76044.218968,391457.531244,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (76044.2190000005 391457.5309999995)
kunstwerken.1158,34-a,nvt,Geertruidenberg,nvt,1:2000,nvt,nvt,Inlaat/Gemaal Rivierkade,nvt,KD.34-a.gm.004,nvt,KDU10270,nvt,806,gm,gemaal,nvt,a,waterkerend kunstwerk,118825.574782,412829.505085,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (118825.57499999925 412829.50499999896)
kunstwerken.1159,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Inlaat Auvernepolder,nvt,KD.34.du.005,nvt,KDU0804,nvt,807,du,duiker,nvt,c,waterkerend kunstwerk,74116.177161,392334.47723,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (74116.17700000107 392334.4770000018)
kunstwerken.1160,34-a,nvt,Geertruidenberg,nvt,1:2000,nvt,nvt,Damwand t.p.v. haven Statenlaan,nvt,KD.34-a.dw.005,nvt,dw_7007,nvt,808,dw,damwand,p30015 - p30016,a,BWC,118911.96983,412841.824086,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (118911.96999999881 412841.82400000095)
kunstwerken.1161,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Gemaal De Pals,nvt,KD.34.gm.006,nvt,KGM00101,nvt,809,gm,gemaal,Twee kokers,c,waterkerend kunstwerk,75368.871506,396332.881278,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (75368.87200000137 396332.881000001)
kunstwerken.1162,34-a,nvt,Geertruidenberg,nvt,1:2000,nvt,nvt,Damwand Passanthaven,nvt,KD.34-a.dw.006,nvt,dw_7005,nvt,810,dw,damwand,p30020 - p3002230,a,BWC,118948.507633,412503.273094,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (118948.50800000131 412503.2729999982)
kunstwerken.1163,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Gemaal Zoute Sluis,nvt,KD.34.gm.007,nvt,KGM00137,nvt,811,gm,gemaal,nvt,c,waterkerend kunstwerk,74083.057625,398870.134756,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (74083.05799999833 398870.13500000164)
kunstwerken.1164,35,nvt,Donge,nvt,1:2000,nvt,nvt,Gemaal Overdiep,nvt,KD.35.gm.045,nvt,KGM00004,nvt,908,gm,gemaal,Een koker,a,waterkerend kunstwerk,124093.604829,414603.619506,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (124093.60500000045 414603.62000000104)
kunstwerken.1165,35,nvt,Donge,nvt,1:2000,nvt,nvt,Schutsluis Waalwijk,nvt,KD.35.ss.046,nvt,KSL00217,nvt,909,ss,schutsluis,nvt,a,waterkerend kunstwerk,132169.874564,413252.657644,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (132169.875 413252.6579999998)
kunstwerken.1166,35,nvt,Donge,nvt,1:2000,nvt,nvt,Kwelscherm bij jachthaven/sluis Waalwijk,nvt,KD.35.sc.047,nvt,CO2,nvt,910,sc,scherm,p5100341 - p5100621,a,BWC,132444.75,413377.997,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (132444.75 413377.9970000014)
kunstwerken.1167,35,nvt,Donge,nvt,1:2000,nvt,nvt,Stabiliteitsscherm nabij RWZI Waalwijk-Begsche Maas,nvt,KD.35.sc.048,nvt,CO1,nvt,911,sc,scherm,nvt,a,BWC,133112.622,413826.661,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (133112.62200000137 413826.66099999845)
kunstwerken.1168,35,nvt,Donge,nvt,1:2000,nvt,nvt,RWZI Waalwijk - Bergsche Maas,nvt,KD.35.py.049,nvt,zww,nvt,912,py,leidingen,Effluentleiding,a,waterkerend kunstwerk,133152.048525,413855.116162,Waterschap Brabantse Delta,Noord-Brabant,NEE, , ,,,POINT (133152.04899999872 413855.1160000004)
kunstwerken.1169,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Bovenlandse Sluis,nvt,KD.36.sp.001,nvt,A/Kw 1004,nvt,913,sp,spuisluis,nvt,a,waterkerend kunstwerk,133357.395961,413864.508152,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (133357.39600000158 413864.5080000013)
kunstwerken.1170,36-a,nvt,Keent,nvt,1:1250,nvt,nvt,Gemaal Keent,nvt,KD.36-a.gm.001,nvt,D/Kw 30,nvt,914,gm,gemaal,nvt,a,waterkerend kunstwerk,176419.827,420934.38,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (176419.82699999958 420934.37999999896)
kunstwerken.1171,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Gemaal Gansoijen,nvt,KD.36.gm.002,nvt,A/Kw 1003,nvt,915,gm,gemaal,nvt,a,waterkerend kunstwerk,133327.109635,413957.593332,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (133327.1099999994 413957.5929999985)
kunstwerken.1172,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Coupure Stadshaven Heusden,nvt,KD.36.co.003,nvt,A/Kw 948,nvt,916,co,coupure,nvt,a,waterkerend kunstwerk,137754.33062,416363.966864,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (137754.33100000024 416363.9670000002)
kunstwerken.1173,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Coupure Waterpoort Heusden,nvt,KD.36.co.004,nvt,A/Kw 945,nvt,917,co,coupure,nvt,a,waterkerend kunstwerk,137941.650933,416430.993303,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (137941.65100000054 416430.9930000007)
kunstwerken.1174,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Inlaatgemaal Herpt,nvt,KD.36.gm.005,nvt,A/Kw 919,nvt,918,gm,gemaal,nvt,a,waterkerend kunstwerk,140073.837463,417052.715179,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (140073.83700000122 417052.71499999985)
kunstwerken.1175,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Gemaal Groenendaal,nvt,KD.36.gm.006,nvt,A/Kw 895,nvt,919,gm,gemaal,nvt,a,waterkerend kunstwerk,142393.981,416600.544,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (142393.98099999875 416600.54399999976)
kunstwerken.1176,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Schutsluis Engelen,nvt,KD.36.ss.007,nvt,45A-001-01,nvt,920,ss,schutsluis,nvt,a,waterkerend kunstwerk,146098.108925,415707.624837,RWS Noord-Brabant,Noord-Brabant,JA,0, ,,,POINT (146098.1090000011 415707.625)
kunstwerken.1177,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Sluis Henriettewaard,nvt,KD.36.du.008,nvt,A/KW 845,nvt,921,du,duiker,nvt,a,waterkerend kunstwerk,146433.845,415987.27,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (146433.8449999988 415987.26999999955)
kunstwerken.1178,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Spuisluis Crevecoeur,nvt,KD.36.sp.009,nvt,A/Kw 839,nvt,922,sp,spuisluis,nvt,a,waterkerend kunstwerk,147070.961085,416083.040316,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (147070.9609999992 416083.0399999991)
kunstwerken.1179,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Oude Dieze,nvt,KD.36.du.010,nvt,A/Kw 838,nvt,923,du,duiker,nvt,a,waterkerend kunstwerk,147091.82973,416134.570758,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (147091.8299999982 416134.5709999986)
kunstwerken.1180,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Coupure Oud Empel,nvt,KD.36.co.011,nvt,A/Kw 808-4,nvt,924,co,coupure,nvt,a,waterkerend kunstwerk,149226.857,416364.083,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (149226.85700000077 416364.08300000057)
kunstwerken.1181,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Coupure Oud Empel,nvt,KD.36.co.012,nvt,A/Kw 809-3,nvt,925,co,coupure,nvt,a,waterkerend kunstwerk,149238.791,416370.599,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (149238.79100000113 416370.59899999946)
kunstwerken.1182,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Coupure Oud Empel,nvt,KD.36.co.013,nvt,A/Kw 809-2,nvt,926,co,coupure,nvt,a,waterkerend kunstwerk,149246.365017,416374.517551,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (149246.36499999836 416374.5179999992)
kunstwerken.1183,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Coupure Oud Empel,nvt,KD.36.co.014,nvt,A/Kw 809-1,nvt,927,co,coupure,nvt,a,waterkerend kunstwerk,149259.451107,416380.592087,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (149259.45100000128 416380.5920000002)
kunstwerken.1184,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Coupure Oud Empel,nvt,KD.36.co.015,nvt,A/Kw 808-2,nvt,928,co,coupure,nvt,a,waterkerend kunstwerk,149267.273,416383.601,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (149267.27299999818 416383.6009999998)
kunstwerken.1185,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Coupure Oud Empel,nvt,KD.36.co.016,nvt,A/Kw 808-1,nvt,929,co,coupure,nvt,a,waterkerend kunstwerk,149292.687,416392.194,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (149292.686999999 416392.1939999983)
kunstwerken.1186,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Gemaal Gewande,nvt,KD.36.gm.017,nvt,A/Kw 762,nvt,930,gm,gemaal,nvt,a,waterkerend kunstwerk,152806.109845,418385.584185,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (152806.1099999994 418385.58399999887)
kunstwerken.1187,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Teeffelsesluis,nvt,KD.36.du.018,nvt,A/KW 609,nvt,931,du,duiker,nvt,a,waterkerend kunstwerk,161802.302,423747.577,Waterschap Aa en Maas,Noord-Brabant,NEE, , ,,,POINT (161802.30200000107 423747.5769999996)
kunstwerken.1188,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.046,nvt,onbekend,nvt,235,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191047.561863,507918.19747,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191047.561999999 507918.1970000006)
kunstwerken.1189,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Hefschuifkering Lampetpoort,nvt,KD.11.hs.047,nvt,onbekend,nvt,236,hs,hefschuif,nvt,a,waterkerend kunstwerk,191060.800412,507902.812866,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191060.80000000075 507902.813000001)
kunstwerken.1190,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.048,nvt,onbekend,nvt,237,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191067.956914,507894.838065,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191067.95699999854 507894.8379999995)
kunstwerken.1191,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.049,nvt,onbekend,nvt,238,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191073.344896,507892.203505,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191073.3449999988 507892.2039999999)
kunstwerken.1192,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.050,nvt,onbekend,nvt,239,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191075.429198,507889.784372,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191075.4290000014 507889.78400000185)
kunstwerken.1193,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.051,nvt,onbekend,nvt,240,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191076.44969,507886.326714,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191076.44999999925 507886.3269999996)
kunstwerken.1194,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.052,nvt,onbekend,nvt,241,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191078.705472,507883.663299,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191078.7049999982 507883.6629999988)
kunstwerken.1195,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.053,nvt,onbekend,nvt,242,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191081.124532,507880.794999,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191081.125 507880.7950000018)
kunstwerken.1196,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.054,nvt,onbekend,nvt,243,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191084.227124,507876.958695,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191084.22700000182 507876.95899999887)
kunstwerken.1197,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.055,nvt,onbekend,nvt,244,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191089.929755,507870.177957,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191089.9299999997 507870.1779999994)
kunstwerken.1198,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.056,nvt,onbekend,nvt,245,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191093.871398,507866.027195,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191093.87099999934 507866.02699999884)
kunstwerken.1199,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.057,nvt,onbekend,nvt,246,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191106.917663,507851.493449,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191106.91800000146 507851.4930000007)
kunstwerken.1200,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.058,nvt,onbekend,nvt,247,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191114.138015,507843.511896,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191114.13800000027 507843.51199999824)
kunstwerken.1201,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.059,nvt,onbekend,nvt,248,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191116.93985,507840.082454,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191116.94000000134 507840.08199999854)
kunstwerken.1202,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.060,nvt,onbekend,nvt,249,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191120.090395,507833.548373,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191120.08999999985 507833.5480000004)
kunstwerken.1203,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.061,nvt,onbekend,nvt,250,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191134.803644,507814.670475,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191134.8040000014 507814.6700000018)
kunstwerken.1204,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.062,nvt,onbekend,nvt,251,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191137.992086,507810.66881,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191137.9919999987 507810.66899999976)
kunstwerken.1205,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.063,nvt,onbekend,nvt,252,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191140.580169,507807.549566,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191140.5799999982 507807.55000000075)
kunstwerken.1206,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.064,nvt,onbekend,nvt,253,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191144.955846,507802.696665,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191144.95600000024 507802.6970000006)
kunstwerken.1207,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.065,nvt,onbekend,nvt,254,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191147.068214,507799.563405,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191147.06799999997 507799.563000001)
kunstwerken.1208,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.066,nvt,onbekend,nvt,255,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191154.868048,507790.194814,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191154.86800000072 507790.1950000003)
kunstwerken.1209,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Hefschuifkering Blauwehandpoort,nvt,KD.11.hs.067,nvt,onbekend,nvt,256,hs,hefschuif,nvt,a,waterkerend kunstwerk,191160.138869,507789.503713,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191160.13899999857 507789.50400000066)
kunstwerken.1210,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.068,nvt,onbekend,nvt,257,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191166.004554,507784.302581,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191166.00499999896 507784.3029999994)
kunstwerken.1211,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.069,nvt,onbekend,nvt,258,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,191168.17397,507781.305819,Waterschap Groot Salland,Overijssel,NEE,0, ,,,POINT (191168.17399999872 507781.3060000017)
kunstwerken.1212,6,9,Friesland en Groningen,Vollenhove,1:4000,nvt,nvt,geen naam,nvt,KD.6.du.064,nvt,KDU-F19526,nvt,82,du,duiker,nvt,c,waterkerend kunstwerk,190932.373039,537419.261984,Wetterskip Fryslan,Friesland,NEE,0, ,,,POINT (190932.37299999967 537419.2619999982)
kunstwerken.1213,6,9,Friesland en Groningen,Vollenhove,1:4000,nvt,nvt,geen naam,nvt,KD.6.du.065,nvt,KDU-F19525,nvt,83,du,duiker,nvt,c,waterkerend kunstwerk,190485.664232,537079.802861,Wetterskip Fryslan,Friesland,NEE,0, ,,,POINT (190485.6640000008 537079.8029999994)
kunstwerken.1214,6,9,Friesland en Groningen,Vollenhove,1:4000,nvt,nvt,geen naam,nvt,KD.6.du.066,nvt,KDU-F19524,nvt,84,du,duiker,nvt,c,waterkerend kunstwerk,190304.743734,536628.927929,Wetterskip Fryslan,Friesland,NEE,0, ,,,POINT (190304.74399999902 536628.9279999994)
kunstwerken.1215,6,9,Friesland en Groningen,Vollenhove,1:4000,nvt,nvt,geen naam,nvt,KD.6.du.068,nvt,KDU-F19522,nvt,86,du,duiker,nvt,c,waterkerend kunstwerk,189531.518451,536123.69547,Wetterskip Fryslan,Friesland,NEE,0, ,,,POINT (189531.51799999923 536123.6950000003)
kunstwerken.1216,6,9,Friesland en Groningen,Vollenhove,1:4000,nvt,nvt,geen naam,nvt,KD.6.du.070,nvt,KDU-F19520,nvt,88,du,duiker,nvt,c,waterkerend kunstwerk,187794.059,535115.174,Wetterskip Fryslan,Friesland,NEE,0, ,,,POINT (187794.05900000036 535115.1739999987)
kunstwerken.1217,6,9,Friesland en Groningen,Vollenhove,1:4000,nvt,nvt,geen naam,nvt,KD.6.du.071,nvt,KDU-F19519,nvt,89,du,duiker,nvt,c,waterkerend kunstwerk,187230.290137,535429.434724,Wetterskip Fryslan,Friesland,NEE,0, ,,,POINT (187230.2899999991 535429.4349999987)
