FID,omschr,afst_obst,pos_omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
wegbermen_kenmerk.70,Verhoogde/verlaagde berm,,Buitenberm,R,13.37300014,R,13.4829998,T,007,KLK0008070500,L,I,,"LINESTRING (124053.11989999935 501885.7457999997, 124039.60779999942 501880.064199999, 124021.68129999936 501873.3605999984, 124002.75360000134 501867.06529999897, 123983.57149999961 501861.40399999917, 123976.30279999971 501859.4241999984, 123952.03040000051 501853.8902999982, 123932.47980000079 501850.59050000086)"
wegbermen_kenmerk.71,Obstakelvrije berm,,Buitenberm,R,164.87399292,R,164.95599365,H,007,KLK0008073000,R,I,,"LINESTRING (204727.8198999986 568734.3128000014, 204798.55779999867 568777.7311000004)"
wegbermen_kenmerk.72,Berm met geleideconstructie,.5 -> .5,Buitenberm,R,251.1000061,R,251.16000366,H,007,KLK0008074300,R,I,,"LINESTRING (275958.9232000001 578344.5625, 275962.09209999815 578343.4851999991, 276015.6601999998 578325.0454999991)"
wegbermen_kenmerk.73,Berm met geleideconstructie,3.75 -> 3.75,Buitenberm,R,164.83399963,R,164.8710022,T,007,KLK0008075700,L,I,,"LINESTRING (204985.96819999814 569025.9904999994, 204988.1777999997 569023.9987999983, 204991.72619999945 569020.4750000015, 204998.09910000116 569013.1028000005, 205014.0320999995 569000.3991999999)"
wegbermen_kenmerk.74,Berm met geleideconstructie,3.5 -> 1,Buitenberm,R,190.73100281,R,190.7539978,H,007,KLK0008075900,R,I,,"LINESTRING (227577.55359999835 580028.5494000018, 227581.08590000123 580029.6559999995, 227599.44359999895 580035.6077999994)"
wegbermen_kenmerk.75,RIMOB,1.5 -> 1.75,Buitenberm,R,223.97599792,R,223.98300171,H,007,KLK0008076400,R,I,,"LINESTRING (255801.12200000137 577072.6766000018, 255794.19170000032 577071.6909000017)"
wegbermen_kenmerk.76,Berm met geleideconstructie,5 -> 4,Buitenberm,R,21.74300003,R,21.76000023,H,009,KLK0008077400,R,I,,"LINESTRING (124742.93329999968 477644.8786999993, 124725.93730000034 477645.2489)"
wegbermen_kenmerk.77,Berm met geleideconstructie,1.75 -> 1.5,Buitenberm,R,38.95299911,R,39.3370018,T,009,KLK0008080300,L,I,,"LINESTRING (110872.871199999 485707.36239999905, 110859.55860000104 485719.9349000007, 110844.66450000182 485735.4382000007, 110834.41099999845 485746.3872999996, 110822.93629999831 485759.48900000006, 110816.97599999979 485767.52589999884, 110814.17309999838 485771.6666000001, 110811.34750000015 485776.6552999988, 110809.1090000011 485781.07820000127, 110807.03849999979 485785.6385000013, 110805.42859999835 485790.376699999, 110803.36800000072 485798.0014999993, 110802.37590000033 485802.8178999983, 110801.82149999961 485807.7890000008, 110801.50279999897 485812.77980000153, 110801.59629999846 485817.95059999824, 110801.96339999884 485822.86560000107, 110802.54549999908 485827.83359999955, 110804.59860000014 485836.57829999924, 110806.14919999987 485841.2100000009, 110808.06720000133 485845.8286000006, 110810.17309999838 485850.36470000073, 110814.68659999967 485857.9199000001, 110817.55480000004 485862.02809999883, 110823.79369999841 485869.19839999825, 110827.37249999866 485872.6490000002, 110831.20270000026 485875.86730000004, 110837.33069999889 485880.23580000177, 110841.60020000115 485882.83520000055, 110846.08779999986 485885.04250000045, 110850.69040000066 485887.0278999992, 110855.12280000001 485888.70149999857, 110859.8487999998 485889.9857000001, 110864.7349999994 485891.0854999982, 110869.66750000045 485891.9039000012, 110875.46869999915 485892.3746000007, 110880.43340000138 485892.50470000133, 110885.4386 485892.38010000065, 110894.69370000064 485891.07669999823, 110899.55180000141 485889.97150000185, 110904.3434999995 485888.5395000018, 110909.05810000002 485886.8680999987, 110914.22370000184 485884.4935000017, 110922.79509999976 485879.4512999989, 110926.88289999962 485876.5720999986, 110931.20859999955 485872.97879999876, 110934.87189999968 485869.56529999897, 110938.3033999987 485865.9191999994, 110941.4375 485862.0212999992, 110945.27089999989 485856.5304999985, 110947.86740000173 485852.2569000013, 110950.09160000086 485847.7782999985, 110953.00340000167 485840.7386999987, 110954.51830000058 485836.01029999927, 110955.7639000006 485831.16429999843, 110956.58749999851 485826.2265999988, 110957.19299999997 485821.32090000063, 110957.49120000005 485816.3702000007, 110957.35009999946 485808.0102000013, 110956.89330000058 485804.1821999997)"
wegbermen_kenmerk.78,Vecu-Sec,1.25 -> 1.25,Middenberm,R,9.30000019,R,9.37199974,H,010,KLK0008082400,R,I,,"LINESTRING (126809.19860000163 486943.08989999816, 126809.38470000029 486943.9171999991, 126816.32360000163 486976.5489999987, 126822.78379999846 487008.7140999995, 126823.71079999954 487013.61030000076)"
wegbermen_kenmerk.79,Vecu-Sec,4.25 -> 4.25,Buitenberm,R,12.73900032,R,12.76500034,T,010,KLK0008082500,L,I,,"LINESTRING (125450.16910000145 483808.8258999996, 125459.13199999928 483822.3227000013, 125464.36019999906 483830.6096000001)"
wegbermen_kenmerk.80,Verhoogde/verlaagde berm,,Buitenberm,R,13.00699997,R,13.04599953,T,011,KLK0008083700,L,I,,"LINESTRING (106425.41939999908 458417.29630000144, 106386.4283999987 458416.45749999955)"
wegbermen_kenmerk.81,Verhoogde/verlaagde berm,,Buitenberm,R,107.37599945,R,107.50299835,H,012,KLK0008085900,R,I,,"LINESTRING (171559.46049999818 447932.6169000007, 171600.84629999846 447908.17240000144, 171642.66910000145 447883.9041999988, 171669.46950000152 447869.1766999997)"
wegbermen_kenmerk.82,RIMOB,2 -> 1.5,Middenberm,R,63.29199982,R,63.29899979,T,015,KLK0008091000,L,I,,"LINESTRING (98292.95769999921 431767.71189999953, 98299.1697999984 431770.9382000007)"
wegbermen_kenmerk.83,Berm met geleideconstructie,3.5 -> 3.5,Tussenberm,R,115.28500366,R,115.39299774,H,015,KLK0008092100,R,I,,"LINESTRING (143998.47549999878 429820.8033000007, 144024.08839999884 429829.7391999997, 144043.00759999827 429836.22250000015, 144062.01520000026 429842.44509999827, 144081.09230000153 429848.4517999999, 144099.13980000094 429853.97309999913)"
wegbermen_kenmerk.84,Verhoogde/verlaagde berm,,Buitenberm,R,165.17999268,R,165.18499756,H,015,KLK0008093300,R,I,,"LINESTRING (191032.76269999892 434875.2699000016, 191039.15139999986 434875.4816999994)"
wegbermen_kenmerk.85,Berm met geleideconstructie,1.5 -> 2.75,Middenberm,R,191.33799744,R,191.36999512,H,015,KLK0008093400,R,I,,"LINESTRING (208296.98790000007 438140.5364000015, 208273.64079999924 438118.6523000002)"
wegbermen_kenmerk.86,Berm met geleideconstructie,4 -> 4,Buitenberm,R,197.14399719,R,197.26300049,H,015,KLK0008093500,R,I,,"LINESTRING (213560.3942000009 439878.0175999999, 213674.09820000082 439869.80849999934)"
wegbermen_kenmerk.87,Berm met geleideconstructie,3 -> 3,Buitenberm,R,75.43199921,R,75.59600067,H,015,KLK0008096800,R,I,,"LINESTRING (105875.34670000151 429580.991799999, 105877.30059999973 429568.0982999988, 105923.34629999846 429521.501699999, 105951.26520000026 429492.85170000046, 105963.60709999874 429479.68200000003, 105970.32349999994 429472.26949999854, 105976.75890000165 429464.61389999837, 105979.90329999849 429459.97100000083, 105982.31379999965 429455.47399999946, 105984.18519999832 429450.94790000096)"
wegbermen_kenmerk.88,Berm met geleideconstructie,3.75 -> 3.75,Buitenberm,R,201.92900085,R,201.95799255,T,015,KLK0008098300,L,I,,"LINESTRING (218355.7052000016 440063.3574000001, 218328.73800000176 440062.02650000155)"
wegbermen_kenmerk.89,Obstakelvrije berm,,Buitenberm,R,69.3259964,R,69.43800354,H,027,KLK0008105500,R,I,,"LINESTRING (138082.16919999942 450443.0762999989, 138094.56909999996 450513.16699999943, 138099.12570000067 450538.5826999992)"
wegbermen_kenmerk.90,RIMOB,3.5 -> 3.75,Buitenberm,R,18.45700073,R,18.46500015,T,028,KLK0008108500,L,I,,"LINESTRING (155816.90480000153 460834.01889999956, 155810.68279999867 460828.99020000175)"
wegbermen_kenmerk.91,Ondergronds,4 -> 4,Buitenberm,R,186.34899902,R,186.3500061,H,028,KLK0008111600,R,I,,"LINESTRING (236594.92590000108 567452.5784999989, 236595.14600000158 567453.5540000014)"
wegbermen_kenmerk.92,Ondergronds,3 -> 3,Buitenberm,R,45.58100128,R,45.58200073,T,031,KLK0008116500,L,I,,"LINESTRING (179063.9470999986 577716.0372000001, 179063.86609999835 577717.0339000002)"
wegbermen_kenmerk.93,Obstakelvrije berm,,Buitenberm,R,35.38199997,R,35.48600006,H,033,KLK0008120300,R,I,,"LINESTRING (255916.8599999994 568697.9688999988, 255917.1810999997 568698.4965999983, 255928.20980000123 568715.185800001, 255941.53229999915 568734.4393000007, 255953.24500000104 568750.6350999996, 255965.1988000013 568766.6700000018, 255974.88450000063 568779.376699999)"
wegbermen_kenmerk.94,Uitgebogen,7.75 -> 4,Buitenberm,R,47.3429985,R,47.39699936,H,035,KLK0008121300,R,I,,"LINESTRING (240424.20199999958 482616.30849999934, 240455.20019999892 482611.73699999973, 240477.58790000156 482608.192400001)"
wegbermen_kenmerk.95,Berm met geleideconstructie,.5 -> .5,Buitenberm,R,10.20600033,R,10.35599995,T,009,KLK0007226125,L,I,,"LINESTRING (125390.08720000088 479422.03720000014, 125415.0139000006 479436.34899999946, 125439.5672999993 479450.1074000001, 125484.18329999968 479478.9213999994, 125519.53759999946 479498.1724999994)"
wegbermen_kenmerk.96,Berm met geleideconstructie,4 -> 4,Buitenberm,R,11.15799999,R,11.40999985,H,009,KLK0007226293,R,I,,"LINESTRING (124453.93510000035 479160.5284000002, 124456.33590000123 479160.25450000167, 124480.1484999992 479153.26949999854, 124505.3770999983 479144.3236999996, 124512.51099999994 479141.75349999964, 124528.12150000036 479135.43659999967, 124543.35489999875 479128.88809999824, 124573.68629999831 479115.3962999992, 124589.29540000111 479108.98409999907, 124600.58439999819 479105.59149999917, 124613.16539999843 479101.741799999, 124631.73840000108 479096.8936999999, 124647.99120000005 479094.24749999866, 124669.4224999994 479091.2311999984, 124677.04039999843 479090.866799999)"
wegbermen_kenmerk.97,RIMOB,1 -> 1,Buitenberm,R,11.14900017,R,11.15699959,T,009,KLK0007226303,L,I,,"LINESTRING (124676.2435999997 479101.3856999986, 124668.35410000011 479102.7104999982)"
wegbermen_kenmerk.98,Berm met obstakels,,Buitenberm,R,22.33099937,R,22.36599922,T,044,KLK0007282527,L,I,,"LINESTRING (87900.44649999961 461524.19509999827, 87927.51720000058 461546.3801999986)"
wegbermen_kenmerk.99,Obstakelvrije berm,,Middenberm,R,8.76500034,R,8.77099991,T,011,KLK0007431745,L,I,,"LINESTRING (102831.14880000055 459733.1409999989, 102834.22410000116 459731.0850000009, 102835.85399999842 459729.9259000011)"
wegbermen_kenmerk.100,Obstakelvrije berm,,Middenberm,R,8.76599979,R,8.77099991,H,011,KLK0007431747,R,I,,"LINESTRING (102844 459743, 102840.11529999971 459746.1479000002)"
wegbermen_kenmerk.101,Berm met geleideconstructie,1 -> 1,Buitenberm,R,56.54000092,R,56.5909996,H,006,KLK0007489160,R,I,,"LINESTRING (148307.38899999857 487431.73970000073, 148303.3999999985 487425.18499999866, 148281.6570999995 487387.7087999992)"
wegbermen_kenmerk.102,Berm met geleideconstructie,2.5 -> 1,Buitenberm,R,57.7879982,R,57.80199814,T,006,KLK0007489197,L,I,,"LINESTRING (149152.88679999858 488252.9593000002, 149162.77849999815 488259.7529999986)"
wegbermen_kenmerk.103,Berm met geleideconstructie,1.25 -> 1.25,Buitenberm,R,57.29999924,R,57.6269989,H,006,KLK0007489254,R,I,,"LINESTRING (148958.83700000122 488277.23479999974, 148956.5799999982 488275.1770000011, 148939.71799999848 488258.0080000013, 148926.0150000006 488237.1959999986, 148914.90399999917 488217.04300000146, 148904.55200000107 488195.01000000164, 148896.91000000015 488171.5780000016, 148890.74799999967 488148.5560000017, 148888.625 488125.4620000012, 148887.2969999984 488102.6330000013, 148889.04199999943 488074.631000001, 148894.59699999914 488051.2679999992, 148901.4990000017 488026.31500000134, 148915.1700000018 487995.125, 148924.1457999982 487980.6251000017)"
wegbermen_kenmerk.104,Berm met geleideconstructie,4 -> 4,Buitenberm,R,57.29999924,R,57.61700058,T,006,KLK0007489256,L,I,,"LINESTRING (148951.71310000122 488270.22150000185, 148939.71799999848 488258.0080000013, 148926.0150000006 488237.1959999986, 148914.90399999917 488217.04300000146, 148904.55200000107 488195.01000000164, 148896.91000000015 488171.5780000016, 148890.74799999967 488148.5560000017, 148888.625 488125.4620000012, 148887.2969999984 488102.6330000013, 148889.04199999943 488074.631000001, 148894.59699999914 488051.2679999992, 148901.4990000017 488026.31500000134, 148915.1700000018 487995.125, 148924.1457999982 487980.6251000017)"
wegbermen_kenmerk.105,Berm met geleideconstructie,4 -> 4,Buitenberm,R,58.93500137,R,58.96500015,T,006,KLK0007489287,L,I,,"LINESTRING (150128.98669999838 488906.6928999983, 150113.9450000003 488896.6779999994, 150107.18679999933 488885.12319999933)"
wegbermen_kenmerk.106,Berm met geleideconstructie,1 -> 1,Buitenberm,R,11.35000038,R,11.59000015,T,009,KLK0007493196,L,I,,"LINESTRING (124291.76639999822 479233.680399999, 124294.53750000149 479231.3379999995, 124313.25919999927 479217.87519999966, 124334.71570000052 479204.6035999991, 124358.90839999914 479192.061900001, 124389.07580000162 479179.57290000096, 124434.2349999994 479162.77600000054, 124455.33049999923 479155.98149999976, 124476.29879999906 479148.1763000004, 124495.4149999991 479139.9741999991, 124505.08159999922 479135.40129999816)"
wegbermen_kenmerk.107,Berm met geleideconstructie,4 -> 4,Buitenberm,R,11.42800045,R,11.53199959,H,009,KLK0007493202,R,I,,"LINESTRING (124425.79960000142 479165.9134999998, 124389.07580000162 479179.57290000096, 124358.90839999914 479192.061900001, 124339.22800000012 479202.2644000016)"
wegbermen_kenmerk.108,Berm met geleideconstructie,7 -> 6,Buitenberm,R,11.28100014,R,11.31400013,H,009,KLK0007493651,R,I,,"LINESTRING (124571.50600000098 479102.0080999993, 124552.3310999982 479111.33889999986, 124542.02769999951 479116.8302000016)"
wegbermen_kenmerk.109,Verhoogde/verlaagde berm,,Middenberm,R,118.47000122,R,118.67500305,T,027,KLK0007494257,L,I,,"LINESTRING (149068.58159999922 488300.4054000005, 149047.25600000098 488292.4600000009, 149021.2800000012 488278.19900000095, 148998.86899999902 488261.3909999989, 148988.35200000182 488250.31799999997, 148970.66600000113 488229.7289999984, 148949.7190000005 488200.0029999986, 148928.72800000012 488163.9750000015, 148922.8414000012 488155.74340000004)"
wegbermen_kenmerk.110,Geleide barriers,.5 -> .5,Buitenberm,R,9.01299953,R,9.06499958,H,009,KLK0007551233,R,I,,"LINESTRING (126552.84589999914 480105.08669999987, 126508.06210000068 480079.3156999983, 126506.02490000054 480078.1838000007)"
wegbermen_kenmerk.111,Geleide barriers,.5 -> 4,Buitenberm,R,9.06499958,R,9.10000038,H,009,KLK0007551234,R,I,,"LINESTRING (126506.02490000054 480078.1838000007, 126474.55640000105 480060.69849999994)"
wegbermen_kenmerk.112,Berm met geleideconstructie,3.75 -> 3.75,Buitenberm,R,233.59700012,R,234.01199341,H,004,KLK0007582188,R,I,,"LINESTRING (80285.89999999851 391324.96279999986, 80331.87799999863 391204.3520000018, 80381.45800000057 391075.5789999999, 80431.75400000066 390941.9930000007)"
wegbermen_kenmerk.113,Ondergronds,4.5 -> 4.5,Buitenberm,R,69.15499878,R,69.15599823,H,006,KLK0007582407,R,I,,"LINESTRING (158334.02840000018 494879.03009999916, 158334.71400000155 494879.7580000013)"
wegbermen_kenmerk.114,Berm met obstakels,,Buitenberm,R,72.18199921,R,72.70400238,H,006,KLK0007582449,R,I,,"LINESTRING (160421.63039999828 497076.3865999989, 160494.54199999943 497147.2870000005, 160600.55600000173 497252.5560000017, 160690.2950000018 497341.9629999995, 160779.1790000014 497428.09099999815, 160794.67080000043 497442.93569999933)"
wegbermen_kenmerk.115,Geleide barriers,1.5 -> .5,Buitenberm,R,10.64500046,R,10.71199989,T,009,KLK0007728563,L,I,,"LINESTRING (125093.16349999979 479219.47569999844, 125144.9376000017 479248.49430000037, 125147.23860000074 479249.8049999997)"
wegbermen_kenmerk.116,Berm met geleideconstructie,4 -> 4,Buitenberm,R,11.73799992,R,11.89999962,T,009,KLK0007728592,L,I,,"LINESTRING (124677.75560000166 478420.3145999983, 124679.61059999838 478429.64449999854, 124662.8872999996 478463.9770000018, 124628.55469999835 478530.09479999915, 124609.16840000078 478568.2448000014)"
wegbermen_kenmerk.117,Geleide barriers,.5 -> .5,Buitenberm,R,8.59500027,R,9.27000046,H,009,KLK0007729078,R,I,,"LINESTRING (126348.83610000089 479929.132100001, 126373.44200000167 479942.7261000015, 126435.8300999999 479977.1937999986, 126558.12719999999 480044.7595000006, 126579.46009999886 480056.5452999994, 126592.67650000006 480063.84699999914, 126646.20190000162 480093.4182999991, 126688.15619999915 480116.5967999995, 126731.82420000061 480140.7221000008, 126777.47170000151 480165.94110000134, 126829.67430000007 480194.7815000005, 126867.41160000116 480215.6303000003, 126898.79830000177 480232.9706000015, 126922.09090000018 480245.8390999995, 126939.66250000149 480255.5507999994)"
wegbermen_kenmerk.118,Geleide barriers,.5 -> .5,Buitenberm,R,9.01200008,R,9.41399956,H,009,KLK0007729155,R,I,,"LINESTRING (126218.30860000104 479863.89090000093, 126228.1024999991 479873.3819000013, 126250.82019999996 479885.90190000087, 126276.41550000012 479899.9868000001, 126312.07620000094 479917.99159999937, 126425.3487999998 479981.42599999905, 126538.59070000052 480044.3969999999, 126565.47450000048 480061.00879999995)"
wegbermen_kenmerk.119,Geleide barriers,.5 -> 3.5,Buitenberm,R,9.09700012,R,9.1260004,T,009,KLK0007729157,L,I,,"LINESTRING (126465.70380000025 480003.8663999997, 126491.04879999906 480017.96009999886)"
wegbermen_kenmerk.120,Berm met geleideconstructie,3 -> 3,Buitenberm,R,10.58500004,R,10.62800026,H,009,KLK0007729201,R,I,,"LINESTRING (125170.877700001 479142.8189000003, 125172.79430000111 479147.0843999982, 125175.02569999918 479156.8145999983, 125175.23550000042 479164.15249999985, 125175.31100000069 479166.7932000011, 125174.25349999964 479173.14079999924, 125173.98559999838 479174.66369999945)"
