VERSIE,SUBTYPE,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,OFFSET_VLAKPUNT,OFFSET_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,STRAAT,HUISNUMMER,HUISLETTER,POSTCODE,WOONPLAATS,GEBWBAGID,NAAM,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,DOCUMENT,NUMAANDUIDINGVISUALISATIE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,OBJECTID
01,straatkast,013,,13,013__,Herfte Aansl. - Meppel,Zl-Lw,Zwolle - Leeuwarden ,88.196812,"88,196812",6.776599,"6,776599",Noord-Oost,NO,ProRail,211719.829,511508.536558,52.58819527,6.22417461,,,,,,0180100000000587,,Staphorst,G0180,bestaand,,,9.531,283,0,gerealiseerd,6725
01,straatkast,200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,26.947322,"26,947322",-12.458604,"-12,458604",Noord-Oost,NO,Strukton Rail Short Line,246343.847528,604552.716,53.41940897,6.76112935,,,,,,1651100000003245,,Het Hogeland,G1966,bestaand,,,9.889,283,0,gerealiseerd,6726
01,straatkast,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,53.067224,"53,067224",-41.318756,"-41,318756",Noord-Oost,NO,ProRail,257275.014866,471435.2925,52.22149895,6.88400485,,,,,,0153100000261520,,Enschede,G0153,bestaand,,,56.318,283,0,gerealiseerd,6727
01,straatkast,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,19.699045,"19,699045",12.009934,"12,009934",Zuid,Z,ProRail,177749.6465,309129.477504,50.77164809,5.70968041,Stationsplein,8,C,6245AE,Eijsden,0905100000009051,,Eijsden-Margraten,G1903,bestaand,,,6.143,283,0,gerealiseerd,6728
01,straatkast,091,,91,091__,Den Dolder - Baarn,Dld-Brn,Den Dolder - Baarn ,5.120839,"5,120839",-9.414661,"-9,414661",Randstad Noord,RN,ProRail,149249.9675,464130.627598,52.16530448,5.30316164,Eikenlaan,44,,,Soest,0342100000026491,,Soest,G0342,bestaand,,,9.451,283,0,gerealiseerd,6729
01,straatkast,018,,18,018__,Deventer - Zwolle,Ah-Zl,Arnhem - Zwolle ,59.695358,"59,695358",13.600024,"13,600024",Noord-Oost,NO,ProRail,206314.9085,489538.4785,52.39129223,6.1410489,Stationsweg,50,t,8131DH,Wijhe,1773100000003874,,Olst-Wijhe,G1773,bestaand,,,6.253,283,0,gerealiseerd,6730
01,straatkast,200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,23.855989,"23,855989",10.748775,"10,748775",Noord-Oost,NO,ProRail,243670.577404,603899.155,53.41399011,6.72074864,Stationsstraat,1,A,,Uithuizermeeden,1651100000003105,,Het Hogeland,G1966,bestaand,,,10.34,283,0,gerealiseerd,6731
01,straatkast,026,,26,026__,Hengelo - Oldenzaal Grens,Hgl-Odzg,Hengelo - Oldenzaal Grens ,17.313223,"17,313223",-10.912071,"-10,912071",Noord-Oost,NO,ProRail,252742.720607,476593.805,52.26867291,6.8191856,,,,,,0164100000060712,,Hengelo (O),G0164,bestaand,,,8.793,283,0,gerealiseerd,6732
01,straatkast,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,15.525518,"15,525518",14.655339,"14,655339",Noord-Oost,NO,ProRail,171555.23,576826.06,53.17786081,5.63481691,Hatzum,15,,9035VK,Dronryp,1908100000008833,,het Bildt,G1949,bestaand,,,27.702,283,0,gerealiseerd,6733
01,straatkast,005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,127.014946,"127,014946",-13.241369,"-13,241369",Noord-Oost,NO,ProRail,276304.6955,579126.6505,53.18505873,7.20194541,Verlengde Hoofdstraat,19,T,,Bad Nieuweschans,1895100000027558,,Oldambt,G1895,bestaand,,,5.19,283,0,gerealiseerd,6734
01,onderstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,72.8004,"72,800400",9.705794,"9,705794",Zuid,Z,ProRail,30299.3575,386951.162556,51.4578257,3.59284687,Energieweg,6,,,Vlissingen,0718100000006459,Vlissingen,Vlissingen,G0718,bestaand,,,160.653,283,0,gerealiseerd,6745
01,schakelstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,3.285442,"3,285442",-19.70277,"-19,702770",Zuid,Z,ProRail,87731.017132,392400.5465,51.51658207,4.41804516,Oostlaarsestraat,2,,,Roosendaal,1674100001262308,Bulkenaar,Roosendaal,G1674,bestaand,,,38.444,283,0,gerealiseerd,6746
01,schakelstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,28.519413,"28,519413",13.873416,"13,873416",Zuid,Z,ProRail,69309.42,382207.167,51.42247127,4.15517571,Haltestraat,66,,,Rilland,0703100000024539,Rilland-bath,Reimerswaal,G0703,bestaand,,,38.55,283,0,gerealiseerd,6747
01,schakelstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,40.750399,"40,750399",-13.999203,"-13,999203",Zuid,Z,ProRail,58638.208226,387608.099,51.46928579,4.0003128,,,,,,0678100000002900,Vlakebrug,Kapelle,G0678,bestaand,,,27.982,283,0,gerealiseerd,6748
01,straatkast,200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,12.984942,"12,984942",18.668485,"18,668485",Noord-Oost,NO,ProRail,233546.2795,601166.684,53.39103326,6.56784559,Stationsweg,17,A,,Warffum,1651100000003802,,Het Hogeland,G1966,bestaand,,,9.038,283,0,gerealiseerd,6778
01,straatkast,200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,16.022993,"16,022993",15.308724,"15,308724",Noord-Oost,NO,ProRail,236264.1725,602334.1215,53.40111306,6.60898767,Stationsstraat,1,A,,Usquert,1651100000007023,,Het Hogeland,G1966,bestaand,,,10.142,283,0,gerealiseerd,6779
01,straatkast,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,92.533032,"92,533032",-15.836027,"-15,836027",Noord-Oost,NO,ProRail,244421.92,575782.509,53.16128378,6.72419355,Woldweg,27,,9602CV,Hoogezand,0018100000052780,,Hoogezand-Sappemeer,G1952,bestaand,,,6.199,283,0,gerealiseerd,6780
01,straatkast,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,55.275322,"55,275322",16.145956,"16,145956",Noord-Oost,NO,ProRail,176939.513142,484185.982,52.3451486,5.70916934,,,,,,0302100000105717,,Nunspeet,G0302,bestaand,,,8.242,283,0,gerealiseerd,6781
01,straatkast,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,93.662039,"93,662039",-12.078046,"-12,078046",Noord-Oost,NO,ProRail,245554.097759,575736.3385,53.16067905,6.74110373,Spoorstraat Zuid,34,,9602AA,Hoogezand,0018100000137864,,Hoogezand-Sappemeer,G1952,bestaand,,,7.219,283,0,gerealiseerd,6782
01,straatkast,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,104.247486,"104,247486",22.388852,"22,388852",Noord-Oost,NO,ProRail,209844.228488,526375.08,52.72198172,6.19896366,,,,,,0119100000023377,,Meppel,G0119,bestaand,,,6.609,283,0,gerealiseerd,6783
01,straatkast,210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,42.448616,"42,448616",19.683351,"19,683351",Noord-Oost,NO,ProRail,245451.343046,443757.6815,51.9748526,6.70366479,Rondweg West,7,,,Winterswijk,0294100000397351,,Winterswijk,G0294,bestaand,,,8.458,283,0,gerealiseerd,6784
01,straatkast,036,,36,036__,Ede=Wageningen - Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,87.330919,"87,330919",-13.807164,"-13,807164",Noord-Oost,NO,ProRail,185964.8005,445340.211735,51.99558092,5.83806913,,,,,,0274100000020256,,Renkum,G0274,bestaand,,,8.896,283,0,gerealiseerd,6785
01,straatkast,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,40.938291,"40,938291",13.420142,"13,420142",Noord-Oost,NO,ProRail,157442.34,551099.13137,52.94692952,5.4235418,Stationsweg,4,A,8713LP,Hindeloopen,1900100000314881,,Súdwest Fryslân,G1900,bestaand,,,2.614,283,0,gerealiseerd,6786
01,straatkast,001,a,1,001_a,Harlingen Haven - Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,1.141262,"1,141262",-14.16354,"-14,163540",Noord-Oost,NO,ProRail,157592.557,575958.1345,53.17031154,5.4259763,Koningin Julianastraat,3,A,8862TA,Harlingen,0072100000288876,,Harlingen,G0072,bestaand,,,27.06,283,0,gerealiseerd,6787
01,straatkast,034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,4.156641,"4,156641",12.166529,"12,166529",Noord-Oost,NO,ProRail,195732.8235,445329.246018,51.99485123,5.98028974,,,,,,0275100000102987,,Rheden,G0275,bestaand,,,9.291,283,0,gerealiseerd,6788
01,straatkast,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,66.200262,"66,200262",-17.252055,"-17,252055",Noord-Oost,NO,ProRail,253774.550838,526712.737,52.71880557,6.84912596,Veilingstraat,31,,7833HN,Nieuw-Amsterdam,0114100000391701,,Emmen,G0114,bestaand,,,6.585,283,0,gerealiseerd,6789
01,straatkast,082,,82,082__,Haarlem - Santpoort Noord,Hlm-Utg,Haarlem - Uitgeest ,2.636827,"2,636827",16.968617,"16,968617",Randstad Noord,RN,ProRail,103315.3505,491057.8945,52.40491444,4.62769463,Zuider Stationsweg,20,b,2061HE,Bloemendaal,0377100000020218,,Bloemendaal,G0377,bestaand,,,9.368,283,0,gerealiseerd,6790
01,straatkast,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,61.164139,"61,164139",-17.261858,"-17,261858",Noord-Oost,NO,ProRail,183263.444608,426248.308,51.82412569,5.79716803,Zwanenveld,8028,,6538TA,Nijmegen,0268100000067795,,Nijmegen,G0268,bestaand,,,8.751,283,0,gerealiseerd,6791
01,straatkast,002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,57.864421,"57,864421",11.823567,"11,823567",Noord-Oost,NO,ProRail,212473.225,585853.4,53.25614335,6.24838135,,,,,,0056100000002650,,Westerkwartier,G1969,bestaand,,,7.142,283,0,gerealiseerd,6792
01,straatkast,023,,23,023__,Apeldoorn - Deventer,Apd-Dv,Apeldoorn - Deventer ,9.730038,"9,730038",-9.359423,"-9,359423",Noord-Oost,NO,ProRail,203711.0795,472467.232071,52.23810869,6.10033207,Raccordement,4,,7391BT,Twello,0285100000123283,,Voorst,G0285,bestaand,,,6.64,283,0,gerealiseerd,6793
01,straatkast,208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,90.413387,"90,413387",14.11593,"14,115930",Noord-Oost,NO,ProRail,197015.318816,468708.7125,52.20488065,6.00184578,Laan van Zonnehoeve,60,T,,Apeldoorn,0200100003910362,,Apeldoorn,G0200,bestaand,,,10.916,283,0,gerealiseerd,6794
01,schakelstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,66.668329,"66,668329",-25.351916,"-25,351916",Zuid,Z,ProRail,33593.976,391403.076,51.49854646,3.63869663,,,,,,0687100000011029,Middelburg,Middelburg,G0687,bestaand,,,44.748,283,0,gerealiseerd,6795
01,straatkast,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,31.696882,"31,696882",-14.73557,"-14,735570",Zuid,Z,ProRail,66495.1525,383566.35425,51.4342518,4.11438158,Spoorlaan,5,B,4413AS,Krabbendijke,0703100000023995,,Reimerswaal,G0703,bestaand,,,6.784,283,0,gerealiseerd,6796
01,onderstation,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,19.970634,"19,970634",-13.189085,"-13,189085",Randstad Zuid,RZ,ProRail,103121.09,416215.787,51.73226065,4.63621422,Beerpolderweg,200,,,Dordrecht,0505100000050623,Willemsdorp,Dordrecht,G0505,bestaand,,,74.195,283,0,gerealiseerd,6820
01,onderstation,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,33.01872,"33,018720",24.643865,"24,643865",Randstad Zuid,RZ,ProRail,102327.061893,426318.6,51.82298812,4.62318535,,,,,,0642100000023695,Oud-Zwijndrecht,Zwijndrecht,G0642,bestaand,,,77.839,283,0,gerealiseerd,6825
01,onderstation,611,b,611,611_b,Zevenaar,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,106.236668,"106,236668",60.437061,"60,437061",Noord-Oost,NO,ProRail,202477.071326,437329.289,51.92241417,6.07737567,,,,,,0299100000397946,Zevenaar,Rijnwaarden,G0299,bestaand,,,119.553,283,0,gerealiseerd,6895
01,onderstation,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,25.739508,"25,739508",-32.242492,"-32,242492",Randstad Noord,RN,ProRail,129324.556125,462228.2465,52.14763983,5.01208115,,,,,,1904100000038931,Nijenrodeweg,Stichtse Vecht,G1904,bestaand,,,100.97,283,0,gerealiseerd,6898
01,schakelstation,070,,70,070__,Schin op Geul - Maastricht,Vet-Mtn,Verschau (D) - Maastricht Noord ,28.268496,"28,268496",7.571487,"7,571487",Zuid,Z,ProRail,183488.1045,320539.819,50.87395504,5.79191717,,,,,,0994100002011240,Houthem St. Gerlach,Valkenburg aan de Geul,G0994,bestaand,,,36.028,283,0,gerealiseerd,6907
01,onderstation,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,8.459124,"8,459124",-41.542721,"-41,542721",Randstad Noord,RN,ProRail,126238.7055,478202.762591,52.2910609,4.96564139,,,,,,0363100012220000,Holendrecht,Amsterdam,G0363,bestaand,,,81.503,283,0,gerealiseerd,6930
01,niet-bgt: straatkast,201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,36.738545,"36,738545",-6.18063,"-6,180630",Noord-Oost,NO,ProRail,256272.175861,595019.972,53.33198517,6.90738599,,,,,,,,Prorail,L0004,bestaand,,,9.68,283,0,,6963
01,transformatorgebouw,006,,6,006__,Groningen - Sauwerd,Gn-Dz,Groningen - Delfzijl ,3.894822,"3,894822",-19.346369,"-19,346369",Noord-Oost,NO,ProRail,233067.182326,583181.146,53.2295266,6.55625549,Parallelweg,1,,,Groningen,0014100010960514,,Groningen,G0014,bestaand,,,7.442,283,0,gerealiseerd,6964
01,straatkast,028,,28,028__,Hengelo - Enschede Grens,Zp-Esg,Zutphen - Enschede Grens ,59.317005,"59,317005",12.248169,"12,248169",Noord-Oost,NO,ProRail,263432.048,471265.3475,52.21879551,6.97402683,Kerkstraat,70,A,,Enschede,0153100000293780,,Enschede,G0153,bestaand,,,8.752,283,0,gerealiseerd,6973
01,schakelstation,038,,38,038__,Velperbroek Aansl. - Zevenaar,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,99.929118,"99,929118",8.801659,"8,801659",Noord-Oost,NO,ProRail,196978.590974,440366.7545,51.95015665,5.99782017,Welleveldsestraat,6,,6921AZ,Duiven,0226100000100174,Duiven,Duiven,G0226,bestaand,,,26.685,283,0,gerealiseerd,6982
01,schakelstation,039,,39,039__,Zevenaar - Zevenaar Grens,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,108.694189,"108,694189",-37.581109,"-37,581109",Randstad Zuid,RZ,ProRail,204689.165,436262.133369,51.91262965,6.10937625,Maatjesweg,2,,6905BP,Zevenaar,0299100000414693,Maatjesweg onderposthuis,Rijnwaarden,G0299,bestaand,,,21.756,283,0,gerealiseerd,6983
01,onderstation,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,44.207365,"44,207365",47.193795,"47,193795",Randstad Zuid,RZ,ProRail,99429.12,440936.369096,51.95408512,4.57879725,Spoorlaan,14,,2908BG,Capelle aan den IJssel,0502100000023962,,Capelle aan den IJssel,G0502,bestaand,,,202.921,283,0,gerealiseerd,6995
01,niet-bgt: straatkast,212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,20.449034,"20,449034",11.819718,"11,819718",Noord-Oost,NO,ProRail,228676.4175,439307.681,51.93734001,6.45860669,,,,,,,,Oude IJsselstreek,G1509,bestaand,,,8.842,283,0,,7000
01,onderstation,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,1.612193,"1,612193",-17.013891,"-17,013891",Zuid,Z,ProRail,177630.9585,319068.139906,50.86098793,5.70861675,Kasteel Terwormstraat,3,,,Maastricht,0935100000110436,Maastricht,Maastricht,G0935,bestaand,,,174.378,283,0,gerealiseerd,7035
01,onderstation,123,,123,123__,Breda - Tilburg,Bd-Ehv,Breda - Eindhoven ,12.108226,"12,108226",-27.692052,"-27,692052",Zuid,Z,ProRail,124155.98672,399219.1295,51.58104494,4.94220236,Kempenbaan,17,,5121DM,Rijen,0784100000003430,Gilze-Rijen,Gilze en Rijen,G0784,bestaand,,,101.338,283,0,gerealiseerd,7037
01,onderstation,564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,24.400691,"24,400691",35.009895,"35,009895",Randstad Zuid,RZ,ProRail,82795.774919,454663.8715,52.07554083,4.33396625,Von Geusaustraat,234,B,2516ZZ,'s-Gravenhage,0518100001669521,Den Haag Oost,'s-Gravenhage,G0518,bestaand,,,469.506,283,0,gerealiseerd,7040
01,onderstation,011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,60.034679,"60,034679",-18.325536,"-18,325536",Noord-Oost,NO,ProRail,238130.264,566310.15087,53.07719521,6.62770909,Stationsstraat,2,,,Tynaarlo,1730100000018088,Vries-Zuidlaren,Tynaarlo,G1730,bestaand,,,138.266,283,0,gerealiseerd,7041
01,onderstation,503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,43.880853,"43,880853",34.577792,"34,577792",Noord-Oost,NO,ProRail,207593.65421,474831.0165,52.25899538,6.15753578,,,,,,0150100000017039,Deventer,Deventer,G0150,bestaand,,,155.399,283,0,gerealiseerd,7050
01,schakelstation,034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,5.145261,"5,145261",12.134013,"12,134013",Noord-Oost,NO,ProRail,196541.746399,445909.399,52.00000553,5.99213774,Zutphensestraatweg,5,a,6881WN,Velp,0275100000011670,Velp,Rheden,G0275,bestaand,,,25.578,283,0,gerealiseerd,7052
01,straatkast,033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,20.433192,"20,433192",12.421754,"12,421754",Noord-Oost,NO,ProRail,207080.373,456229.577872,52.09186839,6.14716384,Hazenberg,1,A,6971LC,Brummen,0213100000109888,,Brummen,G0213,bestaand,,,10.337,283,0,gerealiseerd,7053
01,straatkast,034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,1.40456,"1,404560",14.014539,"14,014539",Noord-Oost,NO,ProRail,193227.3595,444561.068128,51.98812526,5.94372512,Eleonorastraat,10,,6824EX,Arnhem,0202100000237969,,Arnhem,G0202,bestaand,,,9.901,283,0,gerealiseerd,7054
01,onderstation,819,,819,819__,Etten=Leur Gem. Industrieterrein,Etnva-Etnv,Etten-Leur Racc. Vossendaal Aansl. - Etten-Leur Racc. Vossendaal ,0.117079,"0,117079",11.567549,"11,567549",Zuid,Z,ProRail,100642.520099,397972.961,51.56806163,4.60318123,Oude Kerkstraat,24,,4878AA,Etten-Leur,0777100000143684,St. Willebrord,Etten-Leur,G0777,bestaand,,,58.785,283,0,gerealiseerd,7056
01,onderstation,025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,8.70342,"8,703420",18.614057,"18,614057",Noord-Oost,NO,ProRail,246918.2545,480822.158589,52.30767079,6.73502926,Oonksweg,36,c,7622AW,Borne,0147100000017898,,Borne,G0147,bestaand,,,48.437,283,0,gerealiseerd,7069
01,straatkast,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,97.304095,"97,304095",17.745814,"17,745814",Noord-Oost,NO,ProRail,249201.552264,575629.089,53.15908741,6.79559077,Borgercompagniesterstr,70,b,9611KC,Sappemeer,0018100000045629,,Hoogezand-Sappemeer,G1952,bestaand,,,6.24,283,0,gerealiseerd,7078
01,straatkast,625,b,625,625_b,Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,15.647197,"15,647197",-28.135787,"-28,135787",Zuid,Z,ProRail,104660.983,412201.220292,51.69631889,4.65908493,Westelijke Parallelweg,3,,,Zevenbergschen Hoek,1709100000238682,,Moerdijk,G1709,bestaand,,,40.148,283,0,gerealiseerd,7079
01,onderstation,512,a,512,512_a,Ressen = Bemmel,Ah-Vl,Arnhem - Venlo ,11.089152,"11,089152",-20.676189,"-20,676189",Noord-Oost,NO,ProRail,187305.333,434279.575269,51.89609179,5.85654682,Mermsestraat,10,a,,Elst,1734101000001635,Ressen-Bemmel,Overbetuwe,G1734,bestaand,,,50.568,283,0,gerealiseerd,7116
01,onderstation,,,,,,,,,,,,Randstad Zuid,RZ,ProRail,76788.410982,437182.3925,51.91762404,4.25034357,Deltaweg,1,,,Maassluis,0556100000013306,,Maassluis,G0556,bestaand,,,287.777,283,0,gerealiseerd,7149
01,onderstation,663,a,663,663_a,Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,40.466242,"40,466242",-33.690447,"-33,690447",Randstad Zuid,RZ,ProRail,96826.3785,431150.425866,51.86586793,4.5425923,Fennaweg,28,b,2991ZA,Barendrecht,0489100000217185,,Barendrecht,G0489,bestaand,,,35.349,283,0,gerealiseerd,7150
01,schakelstation,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,51.36178,"51,361780",17.946169,"17,946169",Noord-Oost,NO,ProRail,173783.4531,423898.394,51.803404,5.65953339,Maasbandijk,68,,6606KE,Niftrik,0296100000025028,Ravensteijn,Wijchen,G0296,bestaand,,,36.897,283,0,gerealiseerd,7156
01,niet-bgt: schakelstation,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,41.324867,"41,324867",45.296201,"45,296201",Noord-Oost,NO,ProRail,196594.712983,501742.359,52.50179178,5.99977957,,,,,,,Zalk,Prorail,L0004,bestaand,,,48.46,283,1,,7160
01,onderstation,087,,87,087__,Weesp Aansl. - Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,20.873746,"20,873746",16.237061,"16,237061",Randstad Noord,RN,ProRail,138605.057817,477932.1365,52.28913578,5.14690963,Johan Willem Frisolaan,38,A,1412AJ,Naarden,0425100000001000,Naarden-Bussum,Bussum,G1942,bestaand,,,88.222,283,0,gerealiseerd,7183
01,onderstation,021,,21,021__,Barneveld Noord - Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,74.299021,"74,299021",-23.407161,"-23,407161",Noord-Oost,NO,ProRail,182007.411804,467642.806,52.19623985,5.78221655,,,,,,0200100000960916,Kootwijk,Apeldoorn,G0200,bestaand,,,134.262,283,0,gerealiseerd,7184
01,onderstation,092,,92,092__,Baarn - Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,39.792872,"39,792872",-16.629928,"-16,629928",Randstad Noord,RN,ProRail,150498.509605,465785.4125,52.18018907,5.32138831,Eemweg,2,,3764DG,Soest,0342100000013516,Eemweg,Soest,G0342,bestaand,,,57.239,283,0,gerealiseerd,7186
01,onderstation,124,a,124,124_a,Tilburg - Vught Aansl.,Tb-Vga,Tilburg - Vught Aansluiting ,7.893258,"7,893258",-31.380891,"-31,380891",Zuid,Z,ProRail,139058.540733,402128.005,51.60781177,5.1570726,Spoorakkerweg,23,,5071NC,Udenhout,0855100000466137,Udenhout,Tilburg,G0855,bestaand,,,159.187,283,0,gerealiseerd,7198
01,schakelstation,124,a,124,124_a,Tilburg - Vught Aansl.,Tb-Vga,Tilburg - Vught Aansluiting ,13.436052,"13,436052",21.246605,"21,246605",Zuid,Z,ProRail,143800.226221,404998.9015,51.63373145,5.22543069,,,,,,0788100000008101,Helvoirt,Vught,G0865,bestaand,,,51.606,283,0,gerealiseerd,7201
01,transformatorgebouw,528,b,528,528_b,Hilversum,Asd-Zp,Amsterdam Centraal - Zutphen ,29.000468,"29,000468",-18.687317,"-18,687317",Randstad Noord,RN,ProRail,141304.505207,470416.097,52.22165745,5.1867784,Oude Amersfoortseweg,77,,,Hilversum,0402100001625348,,,G0402,bestaand,,,12.756,283,0,gerealiseerd,7211
01,schakelstation,088,,88,088__,Hilversum - Baarn,Asd-Zp,Amsterdam Centraal - Zutphen ,32.929421,"32,929421",11.464972,"11,464972",Randstad Noord,RN,ProRail,145100.640611,469350.302,52.21215944,5.24236348,Groeneveld,5,,,Baarn,0308100000021843,Hooge Vuursche,Baarn,G0308,bestaand,,,24.56,283,0,gerealiseerd,7213
01,onderstation,090,,90,090__,Den Dolder - Amersfoort,Ut-Amf,Utrecht - Amersfoort ,20.11086,"20,110860",14.701212,"14,701212",Randstad Noord,RN,ProRail,153115.470547,462755.4805,52.1529714,5.35966702,Sportpark Bokkeduinen,2,A,3819BD,Amersfoort,0307100000524789,Amersfoort,Amersfoort,G0307,bestaand,,,374.111,283,0,,7244
01,onderstation,054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,50.695635,"50,695635",-49.916905,"-49,916905",Zuid,Z,ProRail,156024.754,389520.008208,51.49470861,5.40195751,de Dieze,1,B,5684PR,Best,0753100000017360,Best,Best,G0753,bestaand,,,70.78,283,0,gerealiseerd,7269
01,onderstation,617,a,617,617_a,Boxtel,Bd-Ehv,Breda - Eindhoven ,38.768625,"38,768625",24.079984,"24,079984",Zuid,Z,ProRail,150016.591952,399814.284,51.5872188,5.31529431,,,,,,0757100001429589,,Boxtel,G0757,bestaand,,,101.215,283,0,gerealiseerd,7270
01,niet-bgt: onderstation,922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,17.899403,"17,899403",16.831453,"16,831453",Randstad Zuid,RZ,ProRail,86568.193223,454230.656,52.07212654,4.38907286,,,,,,,Leidschendam,Prorail,L0004,bestaand,,,42.528,283,0,,7311
