PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;CBS BUURTCODE (2022);CBS BUURTNAAM (2022);AANSLUITINGEN MET PV (N);TOTAAL AANSLUITINGEN (N);OPGESTELD VERMOGEN (kW)
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850201         ;Donkerbroek-Noord                                    ;70;143;304
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850202         ;Donkerbroek-Zuid                                     ;113;280;466
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850301         ;Elsloo                                               ;44;95;184
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850302         ;Elsloo-Buitengebied                                  ;74;205;601
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850402         ;Fochteloo-Buitengebied                               ;56;149;434
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850502         ;Haule-Buitengebied                                   ;86;242;727
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850601         ;Haulerwijk-BruÃ¯neweg                                 ;61;110;198
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850608         ;Haulerwijk-Buitengebied                              ;203;523;1074
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850602         ;Haulerwijk-Hoofdweg                                  ;39;116;139
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850607         ;Haulerwijk-Industrie                                 ;10;59;83
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850603         ;Haulerwijk-Noord-Oost                                ;162;344;584
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850604         ;Haulerwijk-Noord-West                                ;50;144;241
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850605         ;Haulerwijk-Oosterwoldseweg                           ;13;29;52
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850606         ;Haulerwijk-Sinnehiem                                 ;73;150;233
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850701         ;Langedijke                                           ;40;65;192
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850702         ;Langedijke-Buitengebied                              ;28;60;210
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850801         ;Makkinga                                             ;71;134;212
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850802         ;Makkinga-Buitengebied                                ;123;308;890
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00850902         ;Nijeberkoop-Buitengebied                             ;30;118;170
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851003         ;Oldeberkoop-Buitengebied                             ;117;346;800
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851001         ;Oldeberkoop-Oost                                     ;135;334;484
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851002         ;Oldeberkoop-West                                     ;30;94;113
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851102         ;Oosterwolde-Biezenkamp                               ;34;72;191
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851118         ;Oosterwolde-Buitengebied                             ;194;532;1221
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851106         ;Oosterwolde-Centrum-Noord-Oost                       ;48;157;155
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851105         ;Oosterwolde-Centrum-Noord-West                       ;96;265;229
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851113         ;Oosterwolde-Centrum-Zuid-Oost                        ;61;242;220
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851110         ;Oosterwolde-Duistereweg                              ;143;383;538
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851116         ;Oosterwolde-Haerenkwartier                           ;123;144;593
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851108         ;Oosterwolde-Hieming                                  ;178;265;457
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851117         ;Oosterwolde-Industrie                                ;35;199;403
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851114         ;Oosterwolde-Iris                                     ;59;143;248
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851101         ;Oosterwolde-Maden                                    ;267;506;901
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851107         ;Oosterwolde-Noord-Oost                               ;133;285;448
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851103         ;Oosterwolde-Prandinga                                ;211;354;522
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851109         ;Oosterwolde-Schottelenburg                           ;111;232;360
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851111         ;Oosterwolde-Slatten                                  ;75;146;288
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851115         ;Oosterwolde-Snellingerdijk                           ;84;246;371
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851104         ;Oosterwolde-Weemeweg                                 ;61;151;169
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851112         ;Oosterwolde-Zuid                                     ;333;683;1028
20220829;Liander;Friesland    ;Ooststellingwerf   ;Overig             ;Overig                                               ;11;16;51
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851201         ;Ravenswoud                                           ;6;12;27
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851202         ;Ravenswoud-Buitengebied                              ;68;153;325
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851301         ;Waskemeer                                            ;63;165;246
20220829;Liander;Friesland    ;Ooststellingwerf   ;BU00851302         ;Waskemeer-Buitengebied                               ;62;182;319
20220829;Liander;Friesland    ;Opsterland         ;BU00860103         ;Bakkeveen-Buitengebied                               ;121;356;1032
20220829;Liander;Friesland    ;Opsterland         ;BU00860101         ;Bakkeveen-Centrum                                    ;11;46;51
20220829;Liander;Friesland    ;Opsterland         ;BU00860102         ;Bakkeveen-De Kampen                                  ;131;471;466
20220829;Liander;Friesland    ;Opsterland         ;BU00860209         ;Beetsterzwaag-Buitengebied                           ;72;317;392
20220829;Liander;Friesland    ;Opsterland         ;BU00860201         ;Beetsterzwaag-Centrum                                ;17;95;80
20220829;Liander;Friesland    ;Opsterland         ;BU00860205         ;Beetsterzwaag-Hup strjitten                          ;46;107;202
