FID,pointid,nap_05_10,nap_10_15,nap_15_20,nap_20_30,nap_30_40,se_anno_cad_data,gdb_geomattr_data,shape
dominant_bodemtype_op_15m_20m_nap.665,63297,klei,klei,zand,zand,zand,,,"POLYGON ((140500 528500, 140250 528500, 140250 528750, 140500 528750, 140500 528500))"
dominant_bodemtype_op_15m_20m_nap.666,63332,klei,zand,zand,zand,zand,,,"POLYGON ((149250 528500, 149000 528500, 149000 528750, 149250 528750, 149250 528500))"
dominant_bodemtype_op_15m_20m_nap.667,63334,klei,zand,zand,zand,zand,,,"POLYGON ((149750 528500, 149500 528500, 149500 528750, 149750 528750, 149750 528500))"
dominant_bodemtype_op_15m_20m_nap.668,79412,veen,klei,zand,zand,keileem,,,"POLYGON ((153000 517250, 152750 517250, 152750 517500, 153000 517500, 153000 517250))"
dominant_bodemtype_op_15m_20m_nap.669,79414,klei,klei,zand,zand,keileem,,,"POLYGON ((153500 517250, 153250 517250, 153250 517500, 153500 517500, 153500 517250))"
dominant_bodemtype_op_15m_20m_nap.670,79415,klei,klei,zand,zand,zand,,,"POLYGON ((153750 517250, 153500 517250, 153500 517500, 153750 517500, 153750 517250))"
dominant_bodemtype_op_15m_20m_nap.671,79418,klei,klei,zand,keileem,zand,,,"POLYGON ((154500 517250, 154250 517250, 154250 517500, 154500 517500, 154500 517250))"
dominant_bodemtype_op_15m_20m_nap.672,79423,klei,zand,klei,zand,zand,,,"POLYGON ((155750 517250, 155500 517250, 155500 517500, 155750 517500, 155750 517250))"
dominant_bodemtype_op_15m_20m_nap.673,79425,klei,zand,klei,zand,zand,,,"POLYGON ((156250 517250, 156000 517250, 156000 517500, 156250 517500, 156250 517250))"
dominant_bodemtype_op_15m_20m_nap.674,79436,klei,zand,zand,zand,zand,,,"POLYGON ((159000 517250, 158750 517250, 158750 517500, 159000 517500, 159000 517250))"
dominant_bodemtype_op_15m_20m_nap.675,79439,klei,zand,zand,zand,zand,,,"POLYGON ((159750 517250, 159500 517250, 159500 517500, 159750 517500, 159750 517250))"
dominant_bodemtype_op_15m_20m_nap.676,79443,zand,zand,zand,zand,zand,,,"POLYGON ((160750 517250, 160500 517250, 160500 517500, 160750 517500, 160750 517250))"
dominant_bodemtype_op_15m_20m_nap.677,79447,klei,zand,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((161750 517250, 161500 517250, 161500 517500, 161750 517500, 161750 517250))"
dominant_bodemtype_op_15m_20m_nap.678,79456,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((164000 517250, 163750 517250, 163750 517500, 164000 517500, 164000 517250))"
dominant_bodemtype_op_15m_20m_nap.679,79589,zand,zand,zand,zand,zand,,,"POLYGON ((197250 517250, 197000 517250, 197000 517500, 197250 517500, 197250 517250))"
dominant_bodemtype_op_15m_20m_nap.680,79687,klei,zand,fijn zand,middelgrof zand,middelgrof zand,,,"POLYGON ((132500 517000, 132250 517000, 132250 517250, 132500 517250, 132500 517000))"
dominant_bodemtype_op_15m_20m_nap.681,79690,klei,klei,zand,zand,zand,,,"POLYGON ((133250 517000, 133000 517000, 133000 517250, 133250 517250, 133250 517000))"
dominant_bodemtype_op_15m_20m_nap.682,79693,klei,zand,zand,zand,zand,,,"POLYGON ((134000 517000, 133750 517000, 133750 517250, 134000 517250, 134000 517000))"
dominant_bodemtype_op_15m_20m_nap.683,79727,klei,klei,zand,zand,zand,,,"POLYGON ((142500 517000, 142250 517000, 142250 517250, 142500 517250, 142500 517000))"
dominant_bodemtype_op_15m_20m_nap.684,79732,klei,klei,klei,middelgrof zand,fijn zand,,,"POLYGON ((143750 517000, 143500 517000, 143500 517250, 143750 517250, 143750 517000))"
dominant_bodemtype_op_15m_20m_nap.685,79736,klei,klei,klei,middelgrof zand,fijn zand,,,"POLYGON ((144750 517000, 144500 517000, 144500 517250, 144750 517250, 144750 517000))"
dominant_bodemtype_op_15m_20m_nap.686,79738,klei,klei,middelgrof zand,leem,fijn zand,,,"POLYGON ((145250 517000, 145000 517000, 145000 517250, 145250 517250, 145250 517000))"
dominant_bodemtype_op_15m_20m_nap.687,79740,klei,klei,middelgrof zand,leem,fijn zand,,,"POLYGON ((145750 517000, 145500 517000, 145500 517250, 145750 517250, 145750 517000))"
dominant_bodemtype_op_15m_20m_nap.688,79742,klei,klei,middelgrof zand,leem,fijn zand,,,"POLYGON ((146250 517000, 146000 517000, 146000 517250, 146250 517250, 146250 517000))"
dominant_bodemtype_op_15m_20m_nap.689,79747,klei,klei,fijn zand,leem,fijn zand,,,"POLYGON ((147500 517000, 147250 517000, 147250 517250, 147500 517250, 147500 517000))"
dominant_bodemtype_op_15m_20m_nap.690,79748,klei,klei,fijn zand,leem,fijn zand,,,"POLYGON ((147750 517000, 147500 517000, 147500 517250, 147750 517250, 147750 517000))"
dominant_bodemtype_op_15m_20m_nap.691,79783,klei,klei,zand,zand,zand,,,"POLYGON ((156500 517000, 156250 517000, 156250 517250, 156500 517250, 156500 517000))"
dominant_bodemtype_op_15m_20m_nap.692,79791,klei,zand,zand,zand,zand,,,"POLYGON ((158500 517000, 158250 517000, 158250 517250, 158500 517250, 158500 517000))"
dominant_bodemtype_op_15m_20m_nap.693,79800,zand,zand,zand,zand,zand,,,"POLYGON ((160750 517000, 160500 517000, 160500 517250, 160750 517250, 160750 517000))"
dominant_bodemtype_op_15m_20m_nap.694,79804,veen,zand,fijn zand,middelgrof zand,zand,,,"POLYGON ((161750 517000, 161500 517000, 161500 517250, 161750 517250, 161750 517000))"
dominant_bodemtype_op_15m_20m_nap.695,79807,veen,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((162500 517000, 162250 517000, 162250 517250, 162500 517250, 162500 517000))"
dominant_bodemtype_op_15m_20m_nap.696,79810,veen,zand,fijn zand,middelgrof zand,keileem,,,"POLYGON ((163250 517000, 163000 517000, 163000 517250, 163250 517250, 163250 517000))"
dominant_bodemtype_op_15m_20m_nap.697,79812,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((163750 517000, 163500 517000, 163500 517250, 163750 517250, 163750 517000))"
dominant_bodemtype_op_15m_20m_nap.698,79825,klei,klei,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((167000 517000, 166750 517000, 166750 517250, 167000 517250, 167000 517000))"
dominant_bodemtype_op_15m_20m_nap.699,79829,klei,klei,keileem,middelgrof zand,fijn zand,,,"POLYGON ((168000 517000, 167750 517000, 167750 517250, 168000 517250, 168000 517000))"
dominant_bodemtype_op_15m_20m_nap.700,79947,zand,zand,zand,zand,zand,,,"POLYGON ((197500 517000, 197250 517000, 197250 517250, 197500 517250, 197500 517000))"
dominant_bodemtype_op_15m_20m_nap.701,79949,zand,zand,zand,zand,zand,,,"POLYGON ((198000 517000, 197750 517000, 197750 517250, 198000 517250, 198000 517000))"
dominant_bodemtype_op_15m_20m_nap.702,80044,klei,zand,fijn zand,middelgrof zand,middelgrof zand,,,"POLYGON ((132500 516750, 132250 516750, 132250 517000, 132500 517000, 132500 516750))"
dominant_bodemtype_op_15m_20m_nap.703,80050,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((134000 516750, 133750 516750, 133750 517000, 134000 517000, 134000 516750))"
dominant_bodemtype_op_15m_20m_nap.704,80055,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((135250 516750, 135000 516750, 135000 517000, 135250 517000, 135250 516750))"
dominant_bodemtype_op_15m_20m_nap.705,80097,klei,klei,middelgrof zand,leem,fijn zand,,,"POLYGON ((145750 516750, 145500 516750, 145500 517000, 145750 517000, 145750 516750))"
dominant_bodemtype_op_15m_20m_nap.706,33640,zand,klei,zand,zand,zand,,,"POLYGON ((134000 549250, 133750 549250, 133750 549500, 134000 549500, 134000 549250))"
dominant_bodemtype_op_15m_20m_nap.707,33641,zand,klei,zand,zand,zand,,,"POLYGON ((134250 549250, 134000 549250, 134000 549500, 134250 549500, 134250 549250))"
dominant_bodemtype_op_15m_20m_nap.708,35155,klei,klei,leem,zand,zand,,,"POLYGON ((155750 548250, 155500 548250, 155500 548500, 155750 548500, 155750 548250))"
dominant_bodemtype_op_15m_20m_nap.709,35156,klei,klei,leem,zand,zand,,,"POLYGON ((156000 548250, 155750 548250, 155750 548500, 156000 548500, 156000 548250))"
dominant_bodemtype_op_15m_20m_nap.710,35427,zand,leem,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((134500 548000, 134250 548000, 134250 548250, 134500 548250, 134500 548000))"
dominant_bodemtype_op_15m_20m_nap.711,35430,zand,leem,leem,fijn zand,fijn zand,,,"POLYGON ((135250 548000, 135000 548000, 135000 548250, 135250 548250, 135250 548000))"
dominant_bodemtype_op_15m_20m_nap.712,35433,leem,leem,leem,fijn zand,fijn zand,,,"POLYGON ((136000 548000, 135750 548000, 135750 548250, 136000 548250, 136000 548000))"
dominant_bodemtype_op_15m_20m_nap.713,35439,leem,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((137500 548000, 137250 548000, 137250 548250, 137500 548250, 137500 548000))"
dominant_bodemtype_op_15m_20m_nap.714,35461,klei,klei,zand,zand,zand,,,"POLYGON ((143000 548000, 142750 548000, 142750 548250, 143000 548250, 143000 548000))"
dominant_bodemtype_op_15m_20m_nap.715,35462,klei,klei,zand,klei,klei,,,"POLYGON ((143250 548000, 143000 548000, 143000 548250, 143250 548250, 143250 548000))"
dominant_bodemtype_op_15m_20m_nap.716,35463,klei,klei,zand,klei,klei,,,"POLYGON ((143500 548000, 143250 548000, 143250 548250, 143500 548250, 143500 548000))"
dominant_bodemtype_op_15m_20m_nap.717,33683,klei,klei,zand,klei,klei,,,"POLYGON ((144750 549250, 144500 549250, 144500 549500, 144750 549500, 144750 549250))"
dominant_bodemtype_op_15m_20m_nap.718,33688,zand,zand,zand,zand,zand,,,"POLYGON ((146000 549250, 145750 549250, 145750 549500, 146000 549500, 146000 549250))"
dominant_bodemtype_op_15m_20m_nap.719,33697,zand,zand,zand,zand,zand,,,"POLYGON ((148250 549250, 148000 549250, 148000 549500, 148250 549500, 148250 549250))"
dominant_bodemtype_op_15m_20m_nap.720,33712,klei,zand,zand,zand,zand,,,"POLYGON ((152000 549250, 151750 549250, 151750 549500, 152000 549500, 152000 549250))"
dominant_bodemtype_op_15m_20m_nap.721,33714,klei,zand,zand,zand,zand,,,"POLYGON ((152500 549250, 152250 549250, 152250 549500, 152500 549500, 152500 549250))"
dominant_bodemtype_op_15m_20m_nap.722,33720,klei,klei,zand,zand,zand,,,"POLYGON ((154000 549250, 153750 549250, 153750 549500, 154000 549500, 154000 549250))"
dominant_bodemtype_op_15m_20m_nap.723,33721,klei,klei,zand,zand,zand,,,"POLYGON ((154250 549250, 154000 549250, 154000 549500, 154250 549500, 154250 549250))"
dominant_bodemtype_op_15m_20m_nap.724,33723,klei,klei,zand,zand,zand,,,"POLYGON ((154750 549250, 154500 549250, 154500 549500, 154750 549500, 154750 549250))"
dominant_bodemtype_op_15m_20m_nap.725,33991,zand,zand,zand,zand,zand,,,"POLYGON ((132500 549000, 132250 549000, 132250 549250, 132500 549250, 132500 549000))"
dominant_bodemtype_op_15m_20m_nap.726,33993,zand,klei,zand,zand,zand,,,"POLYGON ((133000 549000, 132750 549000, 132750 549250, 133000 549250, 133000 549000))"
dominant_bodemtype_op_15m_20m_nap.727,33996,zand,klei,zand,zand,zand,,,"POLYGON ((133750 549000, 133500 549000, 133500 549250, 133750 549250, 133750 549000))"
dominant_bodemtype_op_15m_20m_nap.728,33998,zand,klei,zand,zand,zand,,,"POLYGON ((134250 549000, 134000 549000, 134000 549250, 134250 549250, 134250 549000))"
dominant_bodemtype_op_15m_20m_nap.729,34008,zand,leem,leem,zand,zand,,,"POLYGON ((136750 549000, 136500 549000, 136500 549250, 136750 549250, 136750 549000))"
dominant_bodemtype_op_15m_20m_nap.730,34022,zand,zand,zand,zand,zand,,,"POLYGON ((140250 549000, 140000 549000, 140000 549250, 140250 549250, 140250 549000))"
dominant_bodemtype_op_15m_20m_nap.731,34026,zand,zand,zand,zand,zand,,,"POLYGON ((141250 549000, 141000 549000, 141000 549250, 141250 549250, 141250 549000))"
dominant_bodemtype_op_15m_20m_nap.732,34036,klei,klei,zand,klei,klei,,,"POLYGON ((143750 549000, 143500 549000, 143500 549250, 143750 549250, 143750 549000))"
dominant_bodemtype_op_15m_20m_nap.733,34037,klei,klei,zand,klei,klei,,,"POLYGON ((144000 549000, 143750 549000, 143750 549250, 144000 549250, 144000 549000))"
dominant_bodemtype_op_15m_20m_nap.734,34043,klei,klei,zand,klei,klei,,,"POLYGON ((145500 549000, 145250 549000, 145250 549250, 145500 549250, 145500 549000))"
dominant_bodemtype_op_15m_20m_nap.735,34049,zand,zand,zand,zand,zand,,,"POLYGON ((147000 549000, 146750 549000, 146750 549250, 147000 549250, 147000 549000))"
dominant_bodemtype_op_15m_20m_nap.736,34057,leem,zavel,zavel,zand,zand,,,"POLYGON ((149000 549000, 148750 549000, 148750 549250, 149000 549250, 149000 549000))"
dominant_bodemtype_op_15m_20m_nap.737,34062,leem,zavel,zavel,zand,zand,,,"POLYGON ((150250 549000, 150000 549000, 150000 549250, 150250 549250, 150250 549000))"
dominant_bodemtype_op_15m_20m_nap.738,34345,zand,zand,zand,zand,zand,,,"POLYGON ((131750 548750, 131500 548750, 131500 549000, 131750 549000, 131750 548750))"
dominant_bodemtype_op_15m_20m_nap.739,34349,zand,zand,zand,zand,zand,,,"POLYGON ((132750 548750, 132500 548750, 132500 549000, 132750 549000, 132750 548750))"
dominant_bodemtype_op_15m_20m_nap.740,34354,zand,klei,zand,zand,zand,,,"POLYGON ((134000 548750, 133750 548750, 133750 549000, 134000 549000, 134000 548750))"
dominant_bodemtype_op_15m_20m_nap.741,34355,zand,klei,zand,zand,zand,,,"POLYGON ((134250 548750, 134000 548750, 134000 549000, 134250 549000, 134250 548750))"
dominant_bodemtype_op_15m_20m_nap.742,34375,leem,zand,zand,zand,zand,,,"POLYGON ((139250 548750, 139000 548750, 139000 549000, 139250 549000, 139250 548750))"
dominant_bodemtype_op_15m_20m_nap.743,34384,zand,zavel,zand,zand,zand,,,"POLYGON ((141500 548750, 141250 548750, 141250 549000, 141500 549000, 141500 548750))"
dominant_bodemtype_op_15m_20m_nap.744,34386,zand,zavel,zand,zand,zand,,,"POLYGON ((142000 548750, 141750 548750, 141750 549000, 142000 549000, 142000 548750))"
dominant_bodemtype_op_15m_20m_nap.745,34389,klei,klei,zand,klei,klei,,,"POLYGON ((142750 548750, 142500 548750, 142500 549000, 142750 549000, 142750 548750))"
dominant_bodemtype_op_15m_20m_nap.746,50480,zand,leem,leem,zand,zand,,,"POLYGON ((149250 537500, 149000 537500, 149000 537750, 149250 537750, 149250 537500))"
dominant_bodemtype_op_15m_20m_nap.747,50485,klei,zand,zand,leem,zand,,,"POLYGON ((150500 537500, 150250 537500, 150250 537750, 150500 537750, 150500 537500))"
dominant_bodemtype_op_15m_20m_nap.748,50507,zand,zand,zand,zand,zand,,,"POLYGON ((156000 537500, 155750 537500, 155750 537750, 156000 537750, 156000 537500))"
dominant_bodemtype_op_15m_20m_nap.749,50510,zand,zand,zand,zand,zand,,,"POLYGON ((156750 537500, 156500 537500, 156500 537750, 156750 537750, 156750 537500))"
dominant_bodemtype_op_15m_20m_nap.750,50513,zand,zand,zand,zand,zand,,,"POLYGON ((157500 537500, 157250 537500, 157250 537750, 157500 537750, 157500 537500))"
dominant_bodemtype_op_15m_20m_nap.751,50545,zand,zand,zand,zand,zand,,,"POLYGON ((165500 537500, 165250 537500, 165250 537750, 165500 537750, 165500 537500))"
dominant_bodemtype_op_15m_20m_nap.752,50560,zand,zand,zand,zand,zand,,,"POLYGON ((169250 537500, 169000 537500, 169000 537750, 169250 537750, 169250 537500))"
dominant_bodemtype_op_15m_20m_nap.753,51573,zand,zand,zand,zand,zand,,,"POLYGON ((154750 536750, 154500 536750, 154500 537000, 154750 537000, 154750 536750))"
dominant_bodemtype_op_15m_20m_nap.754,51576,zand,zand,zand,zand,zand,,,"POLYGON ((155500 536750, 155250 536750, 155250 537000, 155500 537000, 155500 536750))"
dominant_bodemtype_op_15m_20m_nap.755,55431,zand,zand,zand,zand,klei,,,"POLYGON ((137500 534000, 137250 534000, 137250 534250, 137500 534250, 137500 534000))"
dominant_bodemtype_op_15m_20m_nap.756,55439,zand,klei,klei,zand,klei,,,"POLYGON ((139500 534000, 139250 534000, 139250 534250, 139500 534250, 139500 534000))"
dominant_bodemtype_op_15m_20m_nap.757,55441,klei,klei,klei,zand,klei,,,"POLYGON ((140000 534000, 139750 534000, 139750 534250, 140000 534250, 140000 534000))"
dominant_bodemtype_op_15m_20m_nap.758,55442,klei,klei,klei,zand,klei,,,"POLYGON ((140250 534000, 140000 534000, 140000 534250, 140250 534250, 140250 534000))"
dominant_bodemtype_op_15m_20m_nap.759,55449,klei,zand,zand,zand,zand,,,"POLYGON ((142000 534000, 141750 534000, 141750 534250, 142000 534250, 142000 534000))"
dominant_bodemtype_op_15m_20m_nap.760,55450,zand,zand,zand,zand,zand,,,"POLYGON ((142250 534000, 142000 534000, 142000 534250, 142250 534250, 142250 534000))"
dominant_bodemtype_op_15m_20m_nap.761,56598,zand,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((161500 533250, 161250 533250, 161250 533500, 161500 533500, 161500 533250))"
dominant_bodemtype_op_15m_20m_nap.762,56599,zand,zand,fijn zand,grof zand,fijn zand,,,"POLYGON ((161750 533250, 161500 533250, 161500 533500, 161750 533500, 161750 533250))"
dominant_bodemtype_op_15m_20m_nap.763,56610,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((164500 533250, 164250 533250, 164250 533500, 164500 533500, 164500 533250))"
dominant_bodemtype_op_15m_20m_nap.764,56611,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((164750 533250, 164500 533250, 164500 533500, 164750 533500, 164750 533250))"
dominant_bodemtype_op_15m_20m_nap.765,50795,zand,zand,zand,zand,zand,,,"POLYGON ((138750 537250, 138500 537250, 138500 537500, 138750 537500, 138750 537250))"
dominant_bodemtype_op_15m_20m_nap.766,50796,zand,zand,zand,zand,zand,,,"POLYGON ((139000 537250, 138750 537250, 138750 537500, 139000 537500, 139000 537250))"
dominant_bodemtype_op_15m_20m_nap.767,50797,klei,zand,veen,zand,zand,,,"POLYGON ((139250 537250, 139000 537250, 139000 537500, 139250 537500, 139250 537250))"
dominant_bodemtype_op_15m_20m_nap.768,50801,klei,zand,veen,zand,zand,,,"POLYGON ((140250 537250, 140000 537250, 140000 537500, 140250 537500, 140250 537250))"
dominant_bodemtype_op_15m_20m_nap.769,50803,klei,zand,veen,zand,zand,,,"POLYGON ((140750 537250, 140500 537250, 140500 537500, 140750 537500, 140750 537250))"
dominant_bodemtype_op_15m_20m_nap.770,50807,zand,zand,zand,zand,zand,,,"POLYGON ((141750 537250, 141500 537250, 141500 537500, 141750 537500, 141750 537250))"
dominant_bodemtype_op_15m_20m_nap.771,50817,klei,zand,zand,zand,zand,,,"POLYGON ((144250 537250, 144000 537250, 144000 537500, 144250 537500, 144250 537250))"
dominant_bodemtype_op_15m_20m_nap.772,50818,klei,zand,zand,zand,zand,,,"POLYGON ((144500 537250, 144250 537250, 144250 537500, 144500 537500, 144500 537250))"
dominant_bodemtype_op_15m_20m_nap.773,50827,zand,zand,zand,zand,zand,,,"POLYGON ((146750 537250, 146500 537250, 146500 537500, 146750 537500, 146750 537250))"
dominant_bodemtype_op_15m_20m_nap.774,50828,zand,klei,zand,zand,zand,,,"POLYGON ((147000 537250, 146750 537250, 146750 537500, 147000 537500, 147000 537250))"
dominant_bodemtype_op_15m_20m_nap.775,50829,klei,klei,zand,zand,zand,,,"POLYGON ((147250 537250, 147000 537250, 147000 537500, 147250 537500, 147250 537250))"
dominant_bodemtype_op_15m_20m_nap.776,50830,klei,klei,zand,zand,zand,,,"POLYGON ((147500 537250, 147250 537250, 147250 537500, 147500 537500, 147500 537250))"
dominant_bodemtype_op_15m_20m_nap.777,50833,zand,zand,zand,zand,zand,,,"POLYGON ((148250 537250, 148000 537250, 148000 537500, 148250 537500, 148250 537250))"
dominant_bodemtype_op_15m_20m_nap.778,50839,klei,zand,zand,leem,zand,,,"POLYGON ((149750 537250, 149500 537250, 149500 537500, 149750 537500, 149750 537250))"
dominant_bodemtype_op_15m_20m_nap.779,50844,klei,zand,zand,leem,zand,,,"POLYGON ((151000 537250, 150750 537250, 150750 537500, 151000 537500, 151000 537250))"
dominant_bodemtype_op_15m_20m_nap.780,50855,zand,zand,zand,zand,zand,,,"POLYGON ((153750 537250, 153500 537250, 153500 537500, 153750 537500, 153750 537250))"
dominant_bodemtype_op_15m_20m_nap.781,50856,zand,zand,zand,zand,zand,,,"POLYGON ((154000 537250, 153750 537250, 153750 537500, 154000 537500, 154000 537250))"
dominant_bodemtype_op_15m_20m_nap.782,50860,zand,zand,zand,zand,zand,,,"POLYGON ((155000 537250, 154750 537250, 154750 537500, 155000 537500, 155000 537250))"
dominant_bodemtype_op_15m_20m_nap.783,50864,zand,zand,zand,zand,zand,,,"POLYGON ((156000 537250, 155750 537250, 155750 537500, 156000 537500, 156000 537250))"
