FID,OVW_STARTDATUM,LATITUDE,AANPAK,BINNEN1METER,GEBIEDSTEAM,INSPECTIEDATUM,PRIORITEIT,LONGITUDE,BUURT,DOORGROEI,SOORT,UITGRAVEN,WIJK,GEOMETRIE,OVW_MAX_SIZE
Groen_exoten.59870,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,Bedrijventerrein Vathorst-Noord,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Bedrijventerrein Vathorst,"POLYGON ((52.190807884865286 5.410916222197485, 52.19058847331279 5.4112062282754545, 52.190591138310914 5.411245373213717, 52.190819889419565 5.4109492084604645, 52.190807884865286 5.410916222197485))",34.199

Groen_exoten.59871,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,Kattenbroek-Noord,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Kattenbroek,"POLYGON ((52.19449769888538 5.395994285701789, 52.19450838877345 5.395838675776362, 52.19447611724376 5.395834421932892, 52.19446708806072 5.395994665685979, 52.19449769888538 5.395994285701789))",11.881

Groen_exoten.59872,2023-02-03,52.1307702432538,,,,20-06-2012,Laag,5.37394174265732,,,Reuzenbalsemien,,,POINT (52.130773759541285 5.373941280750351),0

Groen_exoten.59873,2023-02-03,52.1307790187118,,,,20-06-2012,Laag,5.37394173997244,,,Reuzenbalsemien,,,POINT (52.13078253502295 5.373941278176674),0

Groen_exoten.59874,2023-02-03,52.1924935091104,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37222183910854,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.19249730828225 5.3722221499472225),0

Groen_exoten.59875,2023-02-03,52.1924481527513,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37238209532037,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.19245195087815 5.372382406593116),0

Groen_exoten.59876,2023-02-03,52.1924549326034,Maaien en in toom houden,,,20-06-2012,Hoog,5.37255018852471,Bieshaar-Noord,,Reuzenbalsemien,,Hoogland,POINT (52.192458729970184 5.372550500938751),0

Groen_exoten.59877,2023-02-03,52.1886301922479,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37540426847339,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.188633952629004 5.37540454986277),0

Groen_exoten.59878,2023-02-03,52.1886098762757,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37543385372853,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.1886136363924 5.375434135037277),0

Groen_exoten.59879,2023-02-03,52.1880975779384,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.3750059629736,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.18810133706754 5.3750062351446415),0

Groen_exoten.59880,2023-02-03,52.1881221700058,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37496245694764,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.18812592949114 5.374962729170286),0

Groen_exoten.59881,2023-02-03,52.1881349974727,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.3749102544047,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.188138757286175 5.374910526476138),0

Groen_exoten.59882,2023-02-03,52.1881531724054,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37486153023095,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.18815693256199 5.374861802240352),0

Groen_exoten.59883,2023-02-03,52.1886012951486,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37518677867947,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.188605056407845 5.375187058380818),0

Groen_exoten.59884,2023-02-03,52.1886055688034,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37514849788904,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.18860933027306 5.375148777412979),0

Groen_exoten.59885,2023-02-03,52.1883688568464,"z.s.m. afgraven, nu het nog kan",,,20-06-2012,Hoog,5.37203575307373,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.18837263182873 5.372036010745219),0

Groen_exoten.59886,2023-02-03,52.188370995462,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37203401235441,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.18837477046536 5.372034270042331),0

Groen_exoten.59887,2023-02-03,52.1892265801468,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37239215484763,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.18923035856592 5.372392425504221),0

Groen_exoten.59888,2023-02-03,52.1892854012875,"z.s.m. afgraven, nu het nog kan",,,19-06-2020,Hoog,5.37241475488818,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.18928917995259 5.3724150264253145),0

Groen_exoten.59889,2023-02-03,52.1900829218307,"z.s.m. afgraven, nu het nog kan",,,20-06-2012,Hoog,5.3718850699762,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.19008670783415 5.371885348328816),0

Groen_exoten.59890,2023-02-03,52.1900816342818,"z.s.m. afgraven, nu het nog kan",,,20-06-2012,Hoog,5.3718164289011,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.19008542060394 5.371816706815646),0

Groen_exoten.59891,2023-02-03,52.1900944086956,"z.s.m. afgraven, nu het nog kan",,,20-06-2012,Hoog,5.37174570278287,Bieshaar-Noord,,Reuzenbereklauw,,Hoogland,POINT (52.19009819543159 5.371745980423575),0

Groen_exoten.59892,2023-02-03,52.153930142501,"z.s.m. afgraven, nu het nog kan",,,21-06-2012,Hoog,5.41572624461743,Schuilenburg-Zuid,,Reuzenbereklauw,,Schuilenburg,POINT (52.153933517257954 5.415726247391095),0

Groen_exoten.59893,2023-02-03,52.153827171363,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41399057800264,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.15383055556261 5.41399057213894),0

Groen_exoten.59894,2023-02-03,52.1538200358954,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41401954878682,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.15382341990245 5.41401954293467),0

Groen_exoten.59895,2023-02-03,52.1538432019378,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41403404994603,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.15384658595559 5.414034044499672),0

Groen_exoten.59896,2023-02-03,52.1538556848107,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41400218479925,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.15385906905882 5.414002179409489),0

Groen_exoten.59897,2023-02-03,52.1536974902422,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.4133050580407,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.15370087779739 5.413305047442986),0

Groen_exoten.59898,2023-02-03,52.1536671869747,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41315091682249,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.153670575278596 5.413150905144638),0

Groen_exoten.59899,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,Kattenbroek-Noord,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Kattenbroek,"POLYGON ((52.19461596032768 5.393873954565316, 52.19462266820853 5.3937753258189565, 52.19460984650664 5.393776746425783, 52.19460459532475 5.393880591362562, 52.19461596032768 5.393873954565316))",7.473

Groen_exoten.59900,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,Kattenbroek-Noord,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Kattenbroek,"POLYGON ((52.19460530551195 5.393400734179073, 52.1946039886818 5.393368549581089, 52.19459300071708 5.393367832811939, 52.19459124090653 5.393400016962934, 52.19460530551195 5.393400734179073))",2.74

Groen_exoten.59901,2023-02-03,,Blijven begrazen en zorgen dat het niet uitbreidt,Verder dan 1 meter van water,,07-06-2016,Hoog,,Waterkwartier,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Nieuwland,"POLYGON ((52.20589758600264 5.379804621181961, 52.2060921773186 5.378921486960007, 52.20602841082009 5.3788887236802925, 52.2058282252701 5.379753649500135, 52.20589758600264 5.379804621181961))",69.154

Groen_exoten.59902,2023-02-03,,Maaien en in toom houden,Verder dan 1 meter van water,,04-10-2015,Hoog,,Waterkwartier,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Nieuwland,"POLYGON ((52.20625645579033 5.378050226326291, 52.20633391634542 5.3775743125853985, 52.206281074515154 5.377543744046889, 52.20619774318681 5.378021569696455, 52.20625645579033 5.378050226326291))",37.792

Groen_exoten.59903,2023-02-03,,Maaien en in toom houden,Verder dan 1 meter van water,,04-10-2015,Hoog,,Waterkwartier,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Nieuwland,"POLYGON ((52.206311579098575 5.377239850950555, 52.206389038213985 5.376784958849603, 52.20637025054895 5.376781140695059, 52.20629396565632 5.377236032352526, 52.206311579098575 5.377239850950555))",33.092

Groen_exoten.59904,2023-02-03,,Maaien en in toom houden,Verder dan 1 meter van water,,04-10-2015,Hoog,,Waterkwartier,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Nieuwland,"POLYGON ((52.20656394790294 5.3762535918555034, 52.20660618926957 5.375928669285351, 52.206555695793014 5.375901924418241, 52.20651462993242 5.3762402250764945, 52.20656394790294 5.3762535918555034))",26.109

Groen_exoten.59905,2023-02-03,,Maaien en in toom houden,Verder dan 1 meter van water,,04-10-2015,Hoog,,Waterkwartier,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Nieuwland,"POLYGON ((52.20672470699146 5.375135469250496, 52.20673526868291 5.375074306280815, 52.20669886842142 5.37507622730776, 52.20669182838982 5.375127833022557, 52.20672470699146 5.375135469250496))",6.391

Groen_exoten.59906,2023-02-03,52.1776128049129,"z.s.m. afgraven, nu het nog kan",,,18-07-2012,Hoog,5.4049779377736,Erasmusstraat e.o.,,Reuzenbereklauw,,Zielhorst,POINT (52.17761635055964 5.404978238971271),0

Groen_exoten.59907,2023-02-03,52.1775706341022,"z.s.m. afgraven, nu het nog kan",,,18-07-2012,Hoog,5.40503908864413,Erasmusstraat e.o.,,Reuzenbereklauw,,Zielhorst,POINT (52.177574179188916 5.4050393895638615),0

Groen_exoten.59908,2023-02-03,52.1774794542328,"z.s.m. afgraven, nu het nog kan",,,18-07-2012,Hoog,5.40516880155319,Erasmusstraat e.o.,,Reuzenbereklauw,,Zielhorst,POINT (52.1774829981223 5.405169101857377),0

Groen_exoten.59909,2023-02-03,52.1775273229298,Regelmatig maaien en zaadvorming voorkomen,,,18-07-2012,Hoog,5.40510579960528,Erasmusstraat e.o.,,Reuzenbereklauw,,Zielhorst,POINT (52.1775308674199 5.405106100260455),0

Groen_exoten.59910,2023-02-03,52.1774299967812,"z.s.m. afgraven, nu het nog kan",,,18-07-2012,Hoog,5.40478969804258,Erasmusstraat e.o.,,Reuzenbereklauw,,Zielhorst,POINT (52.17743354247911 5.404789995574973),0

Groen_exoten.59911,2023-02-03,52.177797443369,"z.s.m. afgraven, nu het nog kan",,,18-07-2012,Hoog,5.40471665718322,Erasmusstraat e.o.,,Reuzenbereklauw,,Zielhorst,POINT (52.17780099143279 5.404716959629549),0

Groen_exoten.59912,2023-02-03,52.1778510125629,Regelmatig maaien en zaadvorming voorkomen,,,18-07-2012,Hoog,5.40463141370631,Erasmusstraat e.o.,,Reuzenbereklauw,,Zielhorst,POINT (52.17785456137946 5.404631716462478),0

Groen_exoten.59913,2023-02-03,52.1779410525907,"z.s.m. afgraven, nu het nog kan",,,18-07-2012,Hoog,5.40449984462618,Erasmusstraat e.o.,,Reuzenbereklauw,,Zielhorst,POINT (52.17794460260892 5.404500147965815),0

Groen_exoten.59914,2023-02-03,52.1779855031894,"z.s.m. afgraven, nu het nog kan",,,18-07-2012,Hoog,5.4044312793194,Erasmusstraat e.o.,,Reuzenbereklauw,,Zielhorst,POINT (52.17798905382044 5.404431582926881),0

Groen_exoten.59915,2023-02-03,52.1782498573613,"z.s.m. afgraven, nu het nog kan",,,18-07-2012,Hoog,5.40451478971612,Erasmusstraat e.o.,,Reuzenbereklauw,,Zielhorst,POINT (52.17825340895932 5.404515097596396),0

Groen_exoten.59916,2023-02-03,52.1752384040191,Regelmatig maaien en zaadvorming voorkomen,,,18-07-2012,Hoog,5.39457958198984,Queekhoven e.o.,,Reuzenbalsemien,,Schothorst-Noord,POINT (52.175241992806434 5.394579793736836),0

Groen_exoten.59917,2023-02-03,52.1752100843184,Regelmatig maaien en zaadvorming voorkomen,,,18-07-2012,Hoog,5.3946175088717,Queekhoven e.o.,,Reuzenbalsemien,,Schothorst-Noord,POINT (52.17521367275909 5.3946177204267425),0

Groen_exoten.59918,2023-02-03,52.1638639765989,"z.s.m. afgraven, nu het nog kan",,,08-08-2012,Hoog,5.38090851007764,Jericho / Jeruzalem,,Reuzenbereklauw,,De Koppel,POINT (52.16386757937132 5.380908500400427),0

Groen_exoten.59919,2023-02-03,52.1638221797266,"z.s.m. afgraven, nu het nog kan",,,08-08-2012,Hoog,5.38084621889988,Jericho / Jeruzalem,,Reuzenbereklauw,,De Koppel,POINT (52.16382578261617 5.380846208385529),0

Groen_exoten.59920,2023-02-03,52.1638001399385,"z.s.m. afgraven, nu het nog kan",,,08-08-2012,Hoog,5.38116337283793,Jericho / Jeruzalem,,Reuzenbereklauw,,De Koppel,POINT (52.16380374115649 5.3811633635111145),0

Groen_exoten.59921,2023-02-03,52.1637583499202,"z.s.m. afgraven, nu het nog kan",,,08-08-2012,Hoog,5.38122378846894,Jericho / Jeruzalem,,Reuzenbereklauw,,De Koppel,POINT (52.163761950647746 5.381223778875461),0

Groen_exoten.59922,2023-02-03,52.1633962010798,"z.s.m. afgraven, nu het nog kan",,,08-08-2012,Hoog,5.38244334893667,Jericho / Jeruzalem,,Reuzenbereklauw,,De Koppel,POINT (52.16339979409426 5.382443340243402),0

Groen_exoten.59923,2023-02-03,52.1635668675603,"z.s.m. afgraven, nu het nog kan",,,08-08-2012,Hoog,5.38268685418407,Jericho / Jeruzalem,,Reuzenbereklauw,,De Koppel,POINT (52.16357046013783 5.382686848869765),0

Groen_exoten.59924,2023-02-03,52.1635668677183,"z.s.m. afgraven, nu het nog kan",,,08-08-2012,Hoog,5.38269062976663,Jericho / Jeruzalem,,Reuzenbereklauw,,De Koppel,POINT (52.16357046027705 5.382690624469843),0

Groen_exoten.59925,2023-02-03,52.163615625871,"z.s.m. afgraven, nu het nog kan",,,08-08-2012,Hoog,5.38267363423123,Jericho / Jeruzalem,,Reuzenbereklauw,,De Koppel,POINT (52.16361921873684 5.38267362949875),0

Groen_exoten.59926,2023-02-03,52.1635603378324,"z.s.m. afgraven, nu het nog kan",,,08-08-2012,Hoog,5.38240271877138,Jericho / Jeruzalem,,Reuzenbereklauw,,De Koppel,POINT (52.1635639317968 5.3824027120525475),0

Groen_exoten.59927,2023-02-03,52.1635314209897,"z.s.m. afgraven, nu het nog kan",,,08-08-2012,Hoog,5.38238508942042,Jericho / Jeruzalem,,Reuzenbereklauw,,De Koppel,POINT (52.16353501491017 5.382385082238821),0

Groen_exoten.59928,2023-02-03,52.1536293079374,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41295669935643,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.15363269718525 5.412956686322873),0

Groen_exoten.59929,2023-02-03,52.1536160665943,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41281181562417,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.15361945660581 5.412811801803427),0

Groen_exoten.59930,2023-02-03,52.1535516606579,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41253127473368,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.153555051992065 5.412531258812627),0

Groen_exoten.59931,2023-02-03,52.1535194847865,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41225999977888,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.15352287751825 5.41225998227616),0

Groen_exoten.59932,2023-02-03,52.1534702420405,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41199796331623,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.15347363604845 5.411997944016998),0

Groen_exoten.59933,2023-02-03,52.1534494065239,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41189623073733,Schuilenburg-Midden,,Reuzenbereklauw,,Schuilenburg,POINT (52.153452801020165 5.411896210715532),0

Groen_exoten.60006,2023-02-03,52.1664782562265,Regelmatig maaien en zaadvorming voorkomen,,,01-08-2012,Hoog,5.41213214019503,Rustenburg-Noord,,Reuzenbereklauw,,Rustenburg,POINT (52.16648170612183 5.412132314716563),0

Groen_exoten.60007,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,Bedrijventerrein Vathorst-Zuid,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Bedrijventerrein Vathorst,"POLYGON ((52.18197846545233 5.42110551070426, 52.18196031965218 5.42106656092038, 52.18191903661808 5.4211256045544705, 52.18194378650941 5.421159188910365, 52.18197846545233 5.42110551070426))",9.157

Groen_exoten.60008,2023-02-03,52.1622132961745,"z.s.m. afgraven, nu het nog kan",,,03-08-2012,Hoog,5.41403498916819,Rustenburg-Zuid,,Reuzenbalsemien,,Rustenburg,POINT (52.16221671571102 5.414035108980423),0

Groen_exoten.60009,2023-02-03,52.1612125949404,"z.s.m. afgraven, nu het nog kan",,,03-08-2012,Hoog,5.41350051204129,Liendert-Zuid,,Reuzenbalsemien,,Liendert,POINT (52.16121601304352 5.41350061446948),0

Groen_exoten.60010,2023-02-03,52.1612178605372,"z.s.m. afgraven, nu het nog kan",,,03-08-2012,Hoog,5.41350908011288,Liendert-Zuid,,Reuzenbalsemien,,Liendert,POINT (52.161221278615294 5.413509182658293),0

Groen_exoten.60011,2023-02-03,52.1612529551048,"z.s.m. afgraven, nu het nog kan",,,03-08-2012,Hoog,5.41360902580712,Liendert-Zuid,,Reuzenbalsemien,,Liendert,POINT (52.1612563727735 5.413609129326927),0

Groen_exoten.60012,2023-02-03,52.1641064412021,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41965512726562,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.164109837169356 5.419655301635749),0

Groen_exoten.60013,2023-02-03,52.16417490821,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41969229384533,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.164178304276724 5.419692469435694),0

Groen_exoten.60014,2023-02-03,52.1642450633726,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41997786436307,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16424845810943 5.419978042360526),0

Groen_exoten.60015,2023-02-03,52.1643065101145,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.42000360564523,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16430990498492 5.42000378470358),0

Groen_exoten.60016,2023-02-03,52.1642854089449,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.42011779857846,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.164288803057055 5.420117977847653),0

Groen_exoten.60017,2023-02-03,52.1641730496532,Regelmatig maaien en zaadvorming voorkomen,,,18-06-2020,Laag,5.42006917863008,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16417644353057 5.420069355951594),0

Groen_exoten.60018,2023-02-03,52.1640466461065,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.42001198318962,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16405003973504 5.420012158309117),0

Groen_exoten.60019,2023-02-03,52.163965890003,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41996909697402,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.1639692835098 5.419969270657583),0

Groen_exoten.60020,2023-02-03,52.1639659196094,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41986059997944,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16396931374421 5.419860773158183),0

Groen_exoten.60021,2023-02-03,52.1641186582251,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41992637947618,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16412205267943 5.419926555298644),0

Groen_exoten.60022,2023-02-03,52.1644382209488,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.41991518928754,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.164441616937154 5.419915369947974),0

Groen_exoten.60023,2023-02-03,52.1644364627891,"z.s.m. afgraven, nu het nog kan",,,03-08-2012,Hoog,5.41992375366288,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16443985871986 5.419923934336524),0

Groen_exoten.60024,2023-02-03,52.1651825179014,"z.s.m. afgraven, nu het nog kan",,,03-08-2012,Hoog,5.42053817355013,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16518591372477 5.420538368544791),0

Groen_exoten.60025,2023-02-03,52.1666326975786,Regelmatig maaien en zaadvorming voorkomen,,,18-06-2020,Laag,5.42099895237193,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16663609752798 5.420999171826757),0

Groen_exoten.60026,2023-02-03,52.1667046765726,Regelmatig maaien en zaadvorming voorkomen,,,18-06-2020,Laag,5.42103327037208,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.166708076663305 5.4210334910980835),0

Groen_exoten.60027,2023-02-03,52.1665642044371,Regelmatig maaien en zaadvorming voorkomen,,,18-06-2020,Laag,5.42105600829598,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16656760373106 5.421056226972445),0

Groen_exoten.60028,2023-02-03,52.1663746103794,Regelmatig maaien en zaadvorming voorkomen,,,18-06-2020,Laag,5.42093308709283,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16637800949239 5.42093330226621),0

Groen_exoten.60029,2023-02-03,52.1661551085868,"z.s.m. afgraven, nu het nog kan",,,18-06-2020,Hoog,5.42101858343244,Rustenburg-Zuid,,Reuzenbereklauw,,Rustenburg,POINT (52.16615850616921 5.421018795642582),0
