Nummer;Totaal van;Jaar;Maand;Procedure categorie;Verblijfscluster;Beslissing;Nationaliteit;Aantal beslissingen
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;11;EU-document;*Alle*;Overig;Turkse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Afwijzing;Braziliaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Afwijzing;Ghanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Afwijzing;Marokkaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Afwijzing;Surinaamse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Afwijzing;Turkse;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Afghaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Albanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Amerikaans burger;30
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Argentijnse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Braziliaanse;30
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Brits burger;30
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Canadese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Chileense;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Chinese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Colombiaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Dominicaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Egyptische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Filipijnse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Ghanese;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Indiase;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Indonesische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Iraakse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Israëlische;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Japanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Marokkaanse;50
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Mexicaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Nigeriaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Oekraïense;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Pakistaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Russische;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Servische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Surinaamse;20
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Tunesische;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Turkse;50
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Venezolaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Inwilliging;Zuid-Afrikaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Overig;Braziliaanse;10
12;Jaar, Maand, Procedure categorie, Beslissing, Nationaliteit;2022;12;EU-document;*Alle*;Overig;Turkse;10
13;Jaar, Procedure categorie, Verblijfscluster, Beslissing;2022;*Alle*;EU-document;Derdelanders;;*Alle*;10
13;Jaar, Procedure categorie, Verblijfscluster, Beslissing;2022;*Alle*;EU-document;Derdelanders;Afwijzing;*Alle*;900
13;Jaar, Procedure categorie, Verblijfscluster, Beslissing;2022;*Alle*;EU-document;Derdelanders;Inwilliging;*Alle*;5990
13;Jaar, Procedure categorie, Verblijfscluster, Beslissing;2022;*Alle*;EU-document;Derdelanders;Overig;*Alle*;420
13;Jaar, Procedure categorie, Verblijfscluster, Beslissing;2022;*Alle*;EU-document;EU-burgers;Inwilliging;*Alle*;10
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;01;EU-document;Derdelanders;Afwijzing;*Alle*;60
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;01;EU-document;Derdelanders;Inwilliging;*Alle*;350
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;01;EU-document;Derdelanders;Overig;*Alle*;30
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;02;EU-document;Derdelanders;Afwijzing;*Alle*;70
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;02;EU-document;Derdelanders;Inwilliging;*Alle*;450
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;02;EU-document;Derdelanders;Overig;*Alle*;20
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;03;EU-document;Derdelanders;Afwijzing;*Alle*;70
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;03;EU-document;Derdelanders;Inwilliging;*Alle*;500
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;03;EU-document;Derdelanders;Overig;*Alle*;30
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;04;EU-document;Derdelanders;Afwijzing;*Alle*;70
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;04;EU-document;Derdelanders;Inwilliging;*Alle*;360
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;04;EU-document;Derdelanders;Overig;*Alle*;20
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;05;EU-document;Derdelanders;Afwijzing;*Alle*;80
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;05;EU-document;Derdelanders;Inwilliging;*Alle*;370
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;05;EU-document;Derdelanders;Overig;*Alle*;40
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;06;EU-document;Derdelanders;Afwijzing;*Alle*;100
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;06;EU-document;Derdelanders;Inwilliging;*Alle*;520
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;06;EU-document;Derdelanders;Overig;*Alle*;30
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;07;EU-document;Derdelanders;Afwijzing;*Alle*;80
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;07;EU-document;Derdelanders;Inwilliging;*Alle*;480
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;07;EU-document;Derdelanders;Overig;*Alle*;30
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;08;EU-document;Derdelanders;Afwijzing;*Alle*;60
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;08;EU-document;Derdelanders;Inwilliging;*Alle*;500
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;08;EU-document;Derdelanders;Overig;*Alle*;40
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;09;EU-document;Derdelanders;Afwijzing;*Alle*;80
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;09;EU-document;Derdelanders;Inwilliging;*Alle*;520
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;09;EU-document;Derdelanders;Overig;*Alle*;40
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;10;EU-document;Derdelanders;Afwijzing;*Alle*;80
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;10;EU-document;Derdelanders;Inwilliging;*Alle*;680
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;10;EU-document;Derdelanders;Overig;*Alle*;50
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;11;EU-document;Derdelanders;Afwijzing;*Alle*;80
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;11;EU-document;Derdelanders;Inwilliging;*Alle*;720
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;11;EU-document;Derdelanders;Overig;*Alle*;40
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;12;EU-document;Derdelanders;Afwijzing;*Alle*;80
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;12;EU-document;Derdelanders;Inwilliging;*Alle*;540
14;Jaar, Maand, Procedure categorie, Verblijfscluster, Beslissing;2022;12;EU-document;Derdelanders;Overig;*Alle*;40
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Afghaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Albanese;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Amerikaans burger;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Angolese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Braziliaanse;50
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Brits burger;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Burger van Bosnië-Herzegovina;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Chinese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Colombiaanse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Dominicaanse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Egyptische;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Eritrese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Filipijnse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Gambiaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Georgische;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Ghanese;50
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Guinese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Indiase;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Indonesische;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Iraakse;30
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Iraanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Macedonische/Burger van Noord-Macedonië;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Marokkaanse;110
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Mexicaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Nigeriaanse;50
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Oekraïense;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Onbekend;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Pakistaanse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Peruaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Russische;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Servische;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Sierra Leoonse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Somalische;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Surinaamse;50
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Syrische;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Thaise;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Tunesische;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Turkse;90
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Ugandese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Venezolaanse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Afwijzing;Vietnamese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Afghaanse;40
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Albanese;80
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Algerijnse;30
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Amerikaans burger;260
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Angolese;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Argentijnse;120
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Armeense;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Australische;50
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Azerbeidzjaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Belarussische;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Bengalese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Boliviaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Braziliaanse;450
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Brits burger;190
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Burger van Bosnië-Herzegovina;40
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Burger van Congo;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Burger van Democratische Republiek Congo;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Canadese;60
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Chileense;50
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Chinese;110
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Colombiaanse;120
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Costa Ricaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Cubaanse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Dominicaanse;70
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Ecuadoraanse;30
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Egyptische;100
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Eritrese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Ethiopische;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Filipijnse;140
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Gambiaanse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Georgische;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Ghanese;100
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Guatemalaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Guinese;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Hondurese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Indiase;110
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Indonesische;70
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Iraakse;100
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Iraanse;40
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Israëlische;70
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Ivoriaanse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Jamaicaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Japanse;40
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Jemenitische;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Jordaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Kaapverdische;30
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Kameroense;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Kazachse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Kenyaanse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Kosovaarse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Libanese;50
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Liberiaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Libische;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Macedonische/Burger van Noord-Macedonië;70
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Maleisische;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Marokkaanse;580
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Mexicaanse;90
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Moldavische;50
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Mozambikaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Namibische;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Nepalese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Nicaraguaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Nieuw-Zeelandse;20
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Nigeriaanse;130
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Oekraïense;160
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Oezbeekse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Onbekend;30
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Pakistaanse;50
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Panamese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Paraguayaanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Peruaanse;40
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Russische;200
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Salvadoraanse;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Senegalese;10
15;Jaar, Procedure categorie, Verblijfscluster, Beslissing, Nationaliteit;2022;*Alle*;EU-document;Derdelanders;Inwilliging;Servische;70
