OBJECTID,REF_WISSEL_KRUISING_PUIC,REF_GANG_NAAM,REF_WISSEL_KRUISINGBEEN_PUIC,M_GANG_VAN_T,M_GANG_TOT_T,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,LATITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
474,3812dcfc-fc26-478d-8c5f-52775b03a2d6,Links,72797ce2-1157-4f83-bf4b-452ce39829e0,"-4,500","0,000",40835.748,385271.63799999,2.705,40834.735,385276.022,2.717,51.44496655,51.44500574,3.74494172,3.74492573,0,-4.5
475,3812dcfc-fc26-478d-8c5f-52775b03a2d6,Links,010bd0d1-09fb-487f-acce-f6a3aa7620a5,"0,000","34,088",40834.735,385276.022,2.717,40824.48599999,385308.509,2.80299999,51.44500574,51.44529558,3.74492573,3.74476783,34.088,0
476,3812dcfc-fc26-478d-8c5f-52775b03a2d6,Rechts,72797ce2-1157-4f83-bf4b-452ce39829e0,"-4,500","0,000",40835.748,385271.63799999,2.705,40834.735,385276.022,2.717,51.44496655,51.44500574,3.74494172,3.74492573,0,-4.5
477,3812dcfc-fc26-478d-8c5f-52775b03a2d6,Rechts,9a368f38-c762-411a-823b-7e7034d73c22,"0,000","34,065",40834.735,385276.022,2.717,40827.065,385309.212,2.80299999,51.44500574,51.44530242,3.74492573,3.74480469,34.065,0
478,2911af41-742a-4db7-bb81-49628040c921,Links,bb29b941-e833-454b-87a6-7de79b8626c1,"-4,500","0,000",215570.942,427522.27299999,18.08899999,215566.462,427522.69199999,18.08899999,51.83300211,51.83300637,6.2659786,6.26591368,0,-4.5
479,2911af41-742a-4db7-bb81-49628040c921,Links,04c76555-4480-4622-8193-226632923266,"0,000","34,089",215566.462,427522.69199999,18.08899999,215532.39999999,427523.194,18.08899999,51.83300637,51.83301458,6.26591368,6.26541965,34.089,0
480,2911af41-742a-4db7-bb81-49628040c921,Rechts,bb29b941-e833-454b-87a6-7de79b8626c1,"-4,500","0,000",215570.942,427522.27299999,18.08899999,215566.462,427522.69199999,18.08899999,51.83300211,51.83300637,6.2659786,6.26591368,0,-4.5
481,2911af41-742a-4db7-bb81-49628040c921,Rechts,a18778d2-43be-41f6-b457-e67034221952,"0,000","25,807",215566.462,427522.69199999,18.08899999,215540.77499999,427525.178,18.131,51.83300637,51.8330315,6.26591368,6.26554149,25.807,0
482,650d7599-bfe1-46f1-bb22-389ae04ec796,Rechts,742ba6a1-1cb0-498a-a84a-73af5cc3597e,"-4,500","0,000",207989.76199999,376738.818,20.248,207993.456,376736.248,20.248,51.37733675,51.3773133,6.14829573,6.1483484,0,-4.5
483,650d7599-bfe1-46f1-bb22-389ae04ec796,Rechts,c3020985-5b23-4c4b-a459-6271dc696259,"0,000","34,088",207993.456,376736.248,20.248,208019.858,376714.722,20.248,51.3773133,51.37711735,6.1483484,6.14872435,34.088,0
484,650d7599-bfe1-46f1-bb22-389ae04ec796,Links,742ba6a1-1cb0-498a-a84a-73af5cc3597e,"-4,500","0,000",207989.76199999,376738.818,20.248,207993.456,376736.248,20.248,51.37733675,51.3773133,6.14829573,6.1483484,0,-4.5
485,650d7599-bfe1-46f1-bb22-389ae04ec796,Links,abaf59b3-7e98-4e8a-b103-142238ac1ebe,"0,000","34,064",207993.456,376736.248,20.248,208021.41899999,376716.79399999,20.248,51.3773133,51.37713582,6.1483484,6.14874708,34.064,0
486,a6ae711b-99f3-40c3-adb2-8b0e0a376622,Links,f89a159a-c1be-4496-9baf-250e4c3479c0,"-4,500","0,000",94926.478,434894.63099999,1.627,94923.98699999,434898.379,1.633,51.89931735,51.89935077,4.51435871,4.51432187,0,-4.5
487,a6ae711b-99f3-40c3-adb2-8b0e0a376622,Links,54c670ec-d574-4857-aa96-8564f2cb073d,"0,000","34,065",94923.98699999,434898.379,1.633,94905.13199999,434926.75,1.67199999,51.89935077,51.89960372,4.51432187,4.51404299,34.065,0
488,a6ae711b-99f3-40c3-adb2-8b0e0a376622,Rechts,f89a159a-c1be-4496-9baf-250e4c3479c0,"-4,500","0,000",94926.478,434894.63099999,1.627,94923.98699999,434898.379,1.633,51.89931735,51.89935077,4.51435871,4.51432187,0,-4.5
489,a6ae711b-99f3-40c3-adb2-8b0e0a376622,Rechts,bb818997-e7ff-474a-bf0f-8f346896d379,"0,000","34,088",94923.98699999,434898.379,1.633,94907.346,434928.103,1.67199999,51.89935077,51.89961612,4.51432187,4.51407492,34.088,0
490,792b9836-b07f-4c7b-9a5b-1622427b577d,Rechts,64a8d08b-19eb-4b59-bd1b-c226f09e34d2,"-4,500","0,000",214481.342,427723.45,18.074,214485.782,427722.716,18.074,51.83492748,51.83492041,6.25020686,6.25027115,0,-4.5
491,792b9836-b07f-4c7b-9a5b-1622427b577d,Rechts,fbf9f7f9-c379-4336-86dc-1ccb8deb0b92,"0,000","34,065",214485.782,427722.716,18.074,214519.39,427717.156,18.074,51.83492041,51.83486686,6.25027115,6.25075775,34.065,0
492,792b9836-b07f-4c7b-9a5b-1622427b577d,Links,64a8d08b-19eb-4b59-bd1b-c226f09e34d2,"-4,500","0,000",214481.342,427723.45,18.074,214485.782,427722.716,18.074,51.83492748,51.83492041,6.25020686,6.25027115,0,-4.5
493,792b9836-b07f-4c7b-9a5b-1622427b577d,Links,20314af4-8187-46c8-b7ed-14686a9aff82,"0,000","34,088",214485.782,427722.716,18.074,214519.723,427719.809,18.074,51.83492041,51.83489067,6.25027115,6.25076303,34.088,0
494,8ee9fc87-250e-4f1b-a6e2-1acf988eb71d,Rechts,ba4f744f-d757-4579-b2e6-29321a35847b,"-4,500","0,000",105192.407,499008.293,0.353,105195.138,499011.87,0.395,52.47653704,52.47656943,4.65409297,4.65413263,0,-4.5
495,8ee9fc87-250e-4f1b-a6e2-1acf988eb71d,Rechts,64f8b07c-ee89-46cb-a893-8de14863fb0b,"0,000","34,063",105195.138,499011.87,0.395,105215.811,499038.943,0.715,52.47656943,52.47681461,4.65413263,4.65443286,34.063,0
496,8ee9fc87-250e-4f1b-a6e2-1acf988eb71d,Links,ba4f744f-d757-4579-b2e6-29321a35847b,"-4,500","0,000",105192.407,499008.293,0.353,105195.138,499011.87,0.395,52.47653704,52.47656943,4.65409297,4.65413263,0,-4.5
497,8ee9fc87-250e-4f1b-a6e2-1acf988eb71d,Links,9dc85183-a18a-48c9-bb3f-580278752b11,"0,000","34,087",105195.138,499011.87,0.395,105213.625,499040.481,0.714,52.47656943,52.47682824,4.65413263,4.65440046,34.087,0
498,0eb0dd73-8764-4a63-8056-99aa41ac6bdc,Rechts-Links,5a388368-678f-4c2d-87ef-19c330efc92e,"-12,008","0,000",251363.114,475744.61499999,21.68799999,251351.113,475744.20299999,21.68799999,52.26128526,52.26128366,6.79873817,6.79856231,0,-12.008
499,0eb0dd73-8764-4a63-8056-99aa41ac6bdc,Rechts-Links,ee1ff05f-6aef-4648-9ef9-d0f15e24ffbc,"0,000","12,008",251351.113,475744.20299999,21.68799999,251339.11199999,475743.78999999,21.68799999,52.26128366,52.26128205,6.79856231,6.79838645,12.008,0
500,0eb0dd73-8764-4a63-8056-99aa41ac6bdc,Links-Rechts,dffa0905-dfa1-46c0-9351-1007c04519c8,"-12,008","0,000",251362.57999999,475740.639,21.54299999,251351.113,475744.20299999,21.68799999,52.26124963,52.26128366,6.79872922,6.79856231,0,-12.008
501,0eb0dd73-8764-4a63-8056-99aa41ac6bdc,Links-Rechts,9bbc1504-119f-4ec3-be41-5b18a26eee3a,"0,000","8,779",251351.113,475744.20299999,21.68799999,251342.73999999,475746.84299999,21.66199999,52.26128366,52.26130885,6.79856231,6.79844045,8.779,0
502,449b056b-65d4-42d5-8bf9-fd287b26b766,Rechts,b046d88d-da30-4b7f-90d5-7e1cb0164193,"-3,600","0,000",136298.991,455255.44799999,3.672,136300.79999999,455252.336,3.73499999,52.08524881,52.0852209,5.11435982,5.11438638,0,-3.6
503,449b056b-65d4-42d5-8bf9-fd287b26b766,Rechts,a6ce9051-effb-46ab-9152-800c0357ca01,"0,000","49,956",136300.79999999,455252.336,3.73499999,136323.42,455207.808,3.616,52.0852209,52.08482145,5.11438638,5.11471883,49.956,0
504,449b056b-65d4-42d5-8bf9-fd287b26b766,Links,b046d88d-da30-4b7f-90d5-7e1cb0164193,"-3,600","0,000",136298.991,455255.44799999,3.672,136300.79999999,455252.336,3.73499999,52.08524881,52.0852209,5.11435982,5.11438638,0,-3.6
505,449b056b-65d4-42d5-8bf9-fd287b26b766,Links,40378844-4d33-4b00-92cb-d2e35a345ad4,"0,000","56,259",136300.79999999,455252.336,3.73499999,136328.247,455203.227,3.73499999,52.0852209,52.08478044,5.11438638,5.11478951,56.259,0
506,c987b74d-f5b8-4a7e-bdf8-727abb963ce1,Links,f6fdd0a2-4fb1-4509-b8e1-4a17b5ec5f6b,"-12,100","0,000",155125.166,463907.76699999,3.14699999,155132.371,463917.488,3.14699999,52.16333185,52.16341922,5.38903306,5.38913837,0,-12.1
507,c987b74d-f5b8-4a7e-bdf8-727abb963ce1,Links,8106ae5c-7d8d-4d07-95db-00b69b039901,"0,000","121,915",155132.371,463917.488,3.14699999,155204.97099999,464015.429,3.313,52.16341922,52.16429948,5.38913837,5.39019951,121.915,0
508,c987b74d-f5b8-4a7e-bdf8-727abb963ce1,Rechts,f6fdd0a2-4fb1-4509-b8e1-4a17b5ec5f6b,"-12,100","0,000",155125.166,463907.76699999,3.14699999,155132.371,463917.488,3.14699999,52.16333185,52.16341922,5.38903306,5.38913837,0,-12.1
509,c987b74d-f5b8-4a7e-bdf8-727abb963ce1,Rechts,dd02f476-7646-4b11-bbe3-626f6cef8939,"0,000","121,931",155132.371,463917.488,3.14699999,155207.094,464013.819,3.313,52.16341922,52.16428501,5.38913837,5.39023054,121.931,0
510,6b6e0c04-3be7-4dcf-a744-645e2278b668,Rechts,5b7d3eae-5582-4d21-ab77-ad0ec3409d14,"-4,750","0,000",88516.64299999,433038.264,2.80299999,88512.25,433036.45799999,2.814,51.88190545,51.8818887,4.42159635,4.4215329,0,-4.75
511,6b6e0c04-3be7-4dcf-a744-645e2278b668,Rechts,957e4e78-d42b-47ea-a440-ec79a82b5fbd,"0,000","25,630",88512.25,433036.45799999,2.814,88488.546,433026.71,2.87599999,51.8818887,51.88179826,4.4215329,4.42119055,25.63,0
512,6b6e0c04-3be7-4dcf-a744-645e2278b668,Links,5b7d3eae-5582-4d21-ab77-ad0ec3409d14,"-4,750","0,000",88516.64299999,433038.264,2.80299999,88512.25,433036.45799999,2.814,51.88190545,51.8818887,4.42159635,4.4215329,0,-4.75
513,6b6e0c04-3be7-4dcf-a744-645e2278b668,Links,9405f34b-70d2-467a-8c5d-3e0eb296cc77,"0,000","31,746",88512.25,433036.45799999,2.814,88484.14599999,433021.777,2.891,51.8818887,51.8817534,4.4215329,4.4211276,31.746,0
514,8ec1ac2d-8e7b-4556-9292-4308f705eb52,Links,63d8e32d-8de9-46fe-acdd-e06c624f8a5c,"-4,499","0,000",100650.477,411783.76699999,3.22299999,100646.12699999,411784.91499999,3.22299999,51.69219196,51.69220186,4.60114605,4.60108296,0,-4.499
515,8ec1ac2d-8e7b-4556-9292-4308f705eb52,Links,3ccb4917-a439-44e7-8f03-7dd7d5781ec5,"0,000","34,088",100646.12699999,411784.91499999,3.22299999,100612.61,411791.003,3.22299999,51.69220186,51.69225332,4.60108296,4.6005973,34.088,0
516,8ec1ac2d-8e7b-4556-9292-4308f705eb52,Rechts,63d8e32d-8de9-46fe-acdd-e06c624f8a5c,"-4,499","0,000",100650.477,411783.76699999,3.22299999,100646.12699999,411784.91499999,3.22299999,51.69219196,51.69220186,4.60114605,4.60108296,0,-4.499
517,8ec1ac2d-8e7b-4556-9292-4308f705eb52,Rechts,73eff780-6a10-450c-bd02-e5259a1abc66,"0,000","34,066",100646.12699999,411784.91499999,3.22299999,100613.19,411793.612,3.22299999,51.69220186,51.69227683,4.60108296,4.60060528,34.066,0
518,ae32cfc7-fe5c-4867-9da1-1c17b269794e,Rechts,363fe3a7-9d52-42e0-80fa-093c4270b052,"-4,500","0,000",117442.633,487504.172,6.854,117443.788,487508.521,6.83999999,52.37412571,52.37416487,4.83568194,4.83569841,0,-4.5
519,ae32cfc7-fe5c-4867-9da1-1c17b269794e,Rechts,d4a535ce-404f-4492-a99c-3814d4114e3a,"0,000","58,132",117443.788,487508.521,6.83999999,117458.715,487564.704,6.66399999,52.37416487,52.37467082,4.83569841,4.83591133,58.132,0
520,ae32cfc7-fe5c-4867-9da1-1c17b269794e,Links,363fe3a7-9d52-42e0-80fa-093c4270b052,"-4,500","0,000",117442.633,487504.172,6.854,117443.788,487508.521,6.83999999,52.37412571,52.37416487,4.83568194,4.83569841,0,-4.5
521,ae32cfc7-fe5c-4867-9da1-1c17b269794e,Links,82ce1d3f-4248-4174-b59c-451edc2bfdcd,"0,000","58,138",117443.788,487508.521,6.83999999,117456.156,487565.31199999,6.66399999,52.37416487,52.37467611,4.83569841,4.83587368,58.138,0
522,28af6fa4-797c-45e7-ba91-5f66a59ba699,Rechts,a0d82e1c-ce85-4a4c-bce0-adfbc6a85009,"-1,325","0,000",208007.706,376630.04999999,20.347,208006.654,376630.85499999,20.34499999,51.37635746,51.37636479,6.14853713,6.14852215,0,-1.325
523,28af6fa4-797c-45e7-ba91-5f66a59ba699,Rechts,cbe9c579-6879-42af-a5b2-828d2ddf0ffb,"0,000","34,088",208006.654,376630.85499999,20.34499999,207981.24299999,376653.542,20.28399999,51.37636479,51.37657108,6.14852215,6.1481606,34.088,0
524,28af6fa4-797c-45e7-ba91-5f66a59ba699,Links,a0d82e1c-ce85-4a4c-bce0-adfbc6a85009,"-1,325","0,000",208007.706,376630.04999999,20.347,208006.654,376630.85499999,20.34499999,51.37635746,51.37636479,6.14853713,6.14852215,0,-1.325
525,28af6fa4-797c-45e7-ba91-5f66a59ba699,Links,0e94bbd5-a9ce-4bf3-8d8a-063f7f1a898d,"0,000","34,065",208006.654,376630.85499999,20.34499999,207979.59,376651.542,20.28399999,51.37636479,51.37655326,6.14852215,6.14813656,34.065,0
526,62a345c1-66f6-455b-81de-aef86fd85d43,Rechts,8215e481-f710-438a-8cd6-8fdd1616052f,"-2,446","0,000",188895.203,414889.891,12.393,188894.179,414892.112,12.388,51.72171998,51.72174,5.87774272,5.87772811,0,-2.446
527,62a345c1-66f6-455b-81de-aef86fd85d43,Rechts,5f554c24-8853-4f92-8aa5-8ecc412789a2,"0,000","36,119",188894.179,414892.112,12.388,188879.06,414924.91399999,12.316,51.72174,51.72203575,5.87772811,5.87751252,36.119,0
528,62a345c1-66f6-455b-81de-aef86fd85d43,Links,8215e481-f710-438a-8cd6-8fdd1616052f,"-2,446","0,000",188895.203,414889.891,12.393,188894.179,414892.112,12.388,51.72171998,51.72174,5.87774272,5.87772811,0,-2.446
529,62a345c1-66f6-455b-81de-aef86fd85d43,Links,989444a4-7024-46ee-9398-54ef9e76b382,"0,000","36,141",188894.179,414892.112,12.388,188876.678,414923.701,12.316,51.72174,51.72202499,5.87772811,5.87747792,36.141,0
530,79865296-78dc-4669-86ae-df0163e1e6a7,Rechts,3b5f89f0-066b-45fe-b30f-9e1228acd2f4,"-4,500","0,000",90360.399,394786.651,3.99,90357.65799999,394783.08199999,3.982,51.53833566,51.53830327,4.45548201,4.45544316,0,-4.5
531,79865296-78dc-4669-86ae-df0163e1e6a7,Rechts,db19a939-8000-47cf-8ef6-94469c687cd5,"0,000","28,845",90357.65799999,394783.08199999,3.982,90338.498,394761.54999999,3.90099999,51.53830327,51.53810754,4.45544316,4.45517099,28.845,0
532,79865296-78dc-4669-86ae-df0163e1e6a7,Links,3b5f89f0-066b-45fe-b30f-9e1228acd2f4,"-4,500","0,000",90360.399,394786.651,3.99,90357.65799999,394783.08199999,3.982,51.53833566,51.53830327,4.45548201,4.45544316,0,-4.5
533,79865296-78dc-4669-86ae-df0163e1e6a7,Links,047861b7-d669-40c3-b633-ab419caae481,"0,000","28,468",90357.65799999,394783.08199999,3.982,90340.31399999,394760.50699999,3.92099999,51.53830327,51.53809838,4.45544316,4.45519735,28.468,0
534,4bd99215-bca0-46f0-864d-32524de1720f,Rechts-Links,cf0a7d3b-c3a9-4669-909d-8b65a7c03b8e,"19,950","35,965",251167.885,475742.08799999,21.498,251152.154,475745.08799999,21.498,52.26129669,52.26132639,6.79587855,6.79564904,35.965,19.95
535,4bd99215-bca0-46f0-864d-32524de1720f,Rechts-Links,e1530301-d45e-4d4e-a664-7b764bf2b13a,"9,976","19,950",251177.68299999,475740.21899999,21.498,251167.885,475742.08799999,21.498,52.26127818,52.26129669,6.79602149,6.79587855,19.95,9.976
536,4bd99215-bca0-46f0-864d-32524de1720f,Rechts-Links,649fd3ed-d89b-423d-b0c1-d4fa49d32cc1,"0,000","9,976",251187.48199999,475738.34999999,21.498,251177.68299999,475740.21899999,21.498,52.26125968,52.26127818,6.79616446,6.79602149,9.976,0
537,4bd99215-bca0-46f0-864d-32524de1720f,Rechts-Links,da46d16e-5c12-42ff-9225-a85f6707a132,"-16,015","0,000",251203.21299999,475735.34999999,21.498,251187.48199999,475738.34999999,21.498,52.26122997,52.26125968,6.79639397,6.79616446,0,-16.015
538,4bd99215-bca0-46f0-864d-32524de1720f,Rechts-Rechts,10f8f4e6-048a-4013-918d-737cdd9d28e3,"19,925","31,288",251168.15299999,475743.16399999,21.498,251157.307,475746.554,21.507,52.26130631,52.26133866,6.79588278,6.79572491,31.288,19.925
539,4bd99215-bca0-46f0-864d-32524de1720f,Rechts-Rechts,f0442130-665a-4d70-a877-e71cfcfe6740,"0,000","19,925",251187.48199999,475738.34999999,21.498,251168.15299999,475743.16399999,21.498,52.26125968,52.26130631,6.79616446,6.79588278,19.925,0
540,4bd99215-bca0-46f0-864d-32524de1720f,Rechts-Rechts,da46d16e-5c12-42ff-9225-a85f6707a132,"-16,015","0,000",251203.21299999,475735.34999999,21.498,251187.48199999,475738.34999999,21.498,52.26122997,52.26125968,6.79639397,6.79616446,0,-16.015
541,4bd99215-bca0-46f0-864d-32524de1720f,Links-Rechts,10f8f4e6-048a-4013-918d-737cdd9d28e3,"19,951","31,314",251168.15299999,475743.16399999,21.498,251157.307,475746.554,21.507,52.26130631,52.26133866,6.79588278,6.79572491,31.314,19.951
542,4bd99215-bca0-46f0-864d-32524de1720f,Links-Rechts,3ba31116-1655-40d0-a364-1d263de19755,"9,976","19,951",251177.68299999,475740.21899999,21.498,251168.15299999,475743.16399999,21.498,52.26127818,52.26130631,6.79602149,6.79588278,19.951,9.976
543,4bd99215-bca0-46f0-864d-32524de1720f,Links-Rechts,d7a38422-855b-4bb2-869c-99c8ba15fbde,"0,000","9,976",251187.214,475737.27299999,21.498,251177.68299999,475740.21899999,21.498,52.26125005,52.26127818,6.79616023,6.79602149,9.976,0
544,4bd99215-bca0-46f0-864d-32524de1720f,Links-Rechts,1dd72512-1741-4414-b7f8-2aa18e895d27,"-14,581","0,000",251201.149,475732.97999999,21.498,251187.214,475737.27299999,21.498,52.26120904,52.26125005,6.79636307,6.79616023,0,-14.581
545,4bd99215-bca0-46f0-864d-32524de1720f,Links-Links,cf0a7d3b-c3a9-4669-909d-8b65a7c03b8e,"19,924","35,939",251167.885,475742.08799999,21.498,251152.154,475745.08799999,21.498,52.26129669,52.26132639,6.79587855,6.79564904,35.939,19.924
546,4bd99215-bca0-46f0-864d-32524de1720f,Links-Links,767ac9be-68a8-47ee-8afa-7e70d6b27a98,"0,000","19,924",251187.214,475737.27299999,21.498,251167.885,475742.08799999,21.498,52.26125005,52.26129669,6.79616023,6.79587855,19.924,0
547,4bd99215-bca0-46f0-864d-32524de1720f,Links-Links,1dd72512-1741-4414-b7f8-2aa18e895d27,"-14,581","0,000",251201.149,475732.97999999,21.498,251187.214,475737.27299999,21.498,52.26120904,52.26125005,6.79636307,6.79616023,0,-14.581
548,ccfad194-8993-42f7-8f51-8e390bb1b647,Rechts,a3dc4f0e-b080-4570-bd75-ffe456828ef4,"-4,751","0,000",88584.97299999,434413.183,3.071,88587.12399999,434408.94699999,3.071,51.89427035,51.89423254,4.42232355,4.42235561,0,-4.751
549,ccfad194-8993-42f7-8f51-8e390bb1b647,Rechts,db4040b1-8729-4dec-a26d-a66181c5c966,"0,000","31,700",88587.12399999,434408.94699999,3.071,88601.474,434380.68099999,3.071,51.89423254,51.89398022,4.42235561,4.42256951,31.7,0
550,ccfad194-8993-42f7-8f51-8e390bb1b647,Links,a3dc4f0e-b080-4570-bd75-ffe456828ef4,"-4,751","0,000",88584.97299999,434413.183,3.071,88587.12399999,434408.94699999,3.071,51.89427035,51.89423254,4.42232355,4.42235561,0,-4.751
551,ccfad194-8993-42f7-8f51-8e390bb1b647,Links,c72608d1-a5c6-492c-9de4-72434431085e,"0,000","31,745",88587.12399999,434408.94699999,3.071,88603.993,434382.09999999,3.071,51.89423254,51.89399327,4.42235561,4.42260583,31.745,0
552,e80782cc-0055-46ac-b01c-a7bc28a83309,Links-Links,39372e56-7b3e-4d63-bab6-77218d0bb578,"19,924","32,959",43402.586,373003.223,2.02499999,43389.61899999,373001.89,2.02499999,51.33523842,51.33522389,3.78572529,3.7855397,32.959,19.924
553,e80782cc-0055-46ac-b01c-a7bc28a83309,Links-Links,c5f8fbe0-e779-40ed-8973-c1b502e05912,"0,000","19,924",43422.483,373004.157,2.02499999,43402.586,373003.223,2.02499999,51.33525074,51.33523842,3.78601042,3.78572529,19.924,0
554,e80782cc-0055-46ac-b01c-a7bc28a83309,Links-Links,7b42b50c-761c-4841-b409-1977f871f0ab,"-13,036","0,000",43435.51799999,373004.042,2.02499999,43422.483,373004.157,2.02499999,51.33525228,51.33525074,3.78619745,3.78601042,0,-13.036
555,e80782cc-0055-46ac-b01c-a7bc28a83309,Rechts-Rechts,eff9a1f8-9ec7-4804-afaf-3f29617984ac,"19,924","32,959",43402.534,373004.33199999,2.02499999,43389.5,373004.446,2.02499999,51.33524838,51.33524683,3.7857242,3.78553719,32.959,19.924
556,e80782cc-0055-46ac-b01c-a7bc28a83309,Rechts-Rechts,e5c8ed3a-6cc4-42f1-b7fd-f8de93781b5b,"0,000","19,924",43422.43099999,373005.265,2.02499999,43402.534,373004.33199999,2.02499999,51.33526069,51.33524838,3.78600933,3.7857242,19.924,0
557,e80782cc-0055-46ac-b01c-a7bc28a83309,Rechts-Rechts,132de45c-8a5d-454f-a7f7-5e5e05a50fd6,"-10,112","0,000",43432.491,373006.287,1.993,43422.43099999,373005.265,2.02499999,51.33527186,51.33526069,3.78615332,3.78600933,0,-10.112
558,e80782cc-0055-46ac-b01c-a7bc28a83309,Links-Rechts,eff9a1f8-9ec7-4804-afaf-3f29617984ac,"19,950","32,984",43402.534,373004.33199999,2.02499999,43389.5,373004.446,2.02499999,51.33524838,51.33524683,3.7857242,3.78553719,32.984,19.95
559,e80782cc-0055-46ac-b01c-a7bc28a83309,Links-Rechts,d3322398-05cf-4f89-b6dc-662a5695bd58,"9,974","19,950",43412.50899999,373004.244,2.02499999,43402.534,373004.33199999,2.02499999,51.33524956,51.33524838,3.78586732,3.7857242,19.95,9.974
560,e80782cc-0055-46ac-b01c-a7bc28a83309,Links-Rechts,5559b5c5-94f6-4ea7-a96b-686292bb768d,"0,000","9,974",43422.483,373004.157,2.02499999,43412.50899999,373004.244,2.02499999,51.33525074,51.33524956,3.78601042,3.78586732,9.974,0
561,e80782cc-0055-46ac-b01c-a7bc28a83309,Links-Rechts,7b42b50c-761c-4841-b409-1977f871f0ab,"-13,036","0,000",43435.51799999,373004.042,2.02499999,43422.483,373004.157,2.02499999,51.33525228,51.33525074,3.78619745,3.78601042,0,-13.036
562,e80782cc-0055-46ac-b01c-a7bc28a83309,Rechts-Links,39372e56-7b3e-4d63-bab6-77218d0bb578,"19,950","32,985",43402.586,373003.223,2.02499999,43389.61899999,373001.89,2.02499999,51.33523842,51.33522389,3.78572529,3.7855397,32.985,19.95
563,e80782cc-0055-46ac-b01c-a7bc28a83309,Rechts-Links,c06c2f3e-2553-4053-90a8-87798b64330c,"9,974","19,950",43412.50899999,373004.244,2.02499999,43402.586,373003.223,2.02499999,51.33524956,51.33523842,3.78586732,3.78572529,19.95,9.974
564,e80782cc-0055-46ac-b01c-a7bc28a83309,Rechts-Links,ebd4d400-4f49-462f-9831-0d940661f0f4,"0,000","9,974",43422.43099999,373005.265,2.02499999,43412.50899999,373004.244,2.02499999,51.33526069,51.33524956,3.78600933,3.78586732,9.974,0
565,e80782cc-0055-46ac-b01c-a7bc28a83309,Rechts-Links,132de45c-8a5d-454f-a7f7-5e5e05a50fd6,"-10,112","0,000",43432.491,373006.287,1.993,43422.43099999,373005.265,2.02499999,51.33527186,51.33526069,3.78615332,3.78600933,0,-10.112
566,799a63ea-836e-4d20-8b60-cfa743e747bc,Links,045ec36b-1ed8-48b9-8b09-3c3ca34a6aa0,"-4,500","0,000",83431.72599999,454290.60499999,0.327,83428.09399999,454293.261,0.328,52.07226929,52.07229269,4.34331954,4.34326602,0,-4.5
567,799a63ea-836e-4d20-8b60-cfa743e747bc,Links,dc37b8a6-feb6-42b4-8697-a9e1cf253bcc,"0,000","30,925",83428.09399999,454293.261,0.328,83403.133,454311.51799999,0.329,52.07229269,52.07245354,4.34326602,4.34289817,30.925,0
568,799a63ea-836e-4d20-8b60-cfa743e747bc,Rechts,045ec36b-1ed8-48b9-8b09-3c3ca34a6aa0,"-4,500","0,000",83431.72599999,454290.60499999,0.327,83428.09399999,454293.261,0.328,52.07226929,52.07229269,4.34331954,4.34326602,0,-4.5
569,799a63ea-836e-4d20-8b60-cfa743e747bc,Rechts,601e94f9-c0dd-45d8-aa7f-f70a9024d688,"0,000","27,283",83428.09399999,454293.261,0.328,83407.22,454310.80099999,0.329,52.07229269,52.07244763,4.34326602,4.34295792,27.283,0
570,2a7ae516-24a1-4453-b449-68cfe4bc8711,Links,da49a7a7-ab90-45d2-8915-47c1d1567960,"0,000","36,647",252762.38,594329.05599999,1.026,252798.98699999,594327.951,1.026,53.32643426,53.32641762,6.85450644,6.85505535,36.647,0
571,2a7ae516-24a1-4453-b449-68cfe4bc8711,Links,3ae81e49-2c26-4638-ae55-f6e937c2caaa,"-3,900","0,000",252758.502,594329.469,1.026,252762.38,594329.05599999,1.026,53.32643868,53.32643426,6.85444838,6.85450644,0,-3.9
572,2a7ae516-24a1-4453-b449-68cfe4bc8711,Rechts,3ae81e49-2c26-4638-ae55-f6e937c2caaa,"-3,900","0,000",252758.502,594329.469,1.026,252762.38,594329.05599999,1.026,53.32643868,53.32643426,6.85444838,6.85450644,0,-3.9
