FID,ID,GERECHTIGDE,ADRES,POSTCODE,ZAKRECHT,AANDEEL,ACT_GEG,KAARTPERCEEL,PERCEELNUMMER,GEOMETRIE
BRK_GEM_ZAKRECHT_SQL.37636,37636,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 733 G 0,HTT02 O 733 G 0,"POLYGON ((183962.507 423168.07, 183962.613 423186.635, 183962.591 423191.041, 183962.547 423191.191, 183958.469 423204.91, 183958.331 423205.743, 183958.432 423206.428, 183958.893 423207.638, 183966.422 423224.648, 183967.416 423225.933, 183968.141 423226.31, 183969.396 423226.467, 183969.084 423226.605, 183961.33 423230.178, 183961.493 423229.7, 183961.598 423229.207, 183961.644 423228.705, 183961.63 423228.2, 183961.557 423227.701, 183961.426 423227.214, 183961.292 423226.884, 183956.694 423216.406, 183953.49 423209.109, 183951.668 423204.961, 183951.117 423203.957, 183950.785 423203.665, 183940.234 423199.406, 183939.601 423198.704, 183938.256 423194.352, 183938.153 423193.716, 183938.242 423193.205, 183938.299 423192.879, 183942.083 423183.087, 183948.224 423167.194, 183950 423162.599, 183953.966 423152.381, 183953.817 423152.383, 183955.063 423149.177, 183957.394 423143.18, 183960.15 423144.241, 183956.487 423153.742, 183962.507 423158.057, 183962.505 423167.762, 183962.507 423168.07))"
BRK_GEM_ZAKRECHT_SQL.37640,37640,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 740 G 0,HTT02 O 740 G 0,"POLYGON ((183859.614 423705.6, 183856.783 423704.497, 183830.302 423716.122, 183817.589 423687.023, 183827.828 423660.408, 183870.498 423676.661, 183864.723 423692.419, 183861.819 423700, 183859.614 423705.6))"
BRK_GEM_ZAKRECHT_SQL.37652,37652,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 753 G 0,HTT02 O 753 G 0,"POLYGON ((184342.349 423437.069, 184339.772 423443.704, 184330.32 423440.19, 184319.449 423436.149, 184317.651 423440.824, 184305.97 423436.128, 184296.842 423459.048, 184293.599 423457.8, 184291.738 423462.706, 184294.919 423463.881, 184298.161 423465.078, 184307.006 423468.504, 184317.851 423472.603, 184317.918 423472.628, 184319.628 423473.274, 184321.399 423468.606, 184330.446 423472.144, 184339.426 423475.656, 184338.052 423479.285, 184325.132 423474.303, 184323.301 423478.912, 184307.8 423472.861, 184296.75 423468.557, 184293.119 423477.714, 184298.709 423479.846, 184296.937 423484.692, 184302.539 423486.814, 184295.731 423504.361, 184290.183 423502.154, 184287.993 423507.654, 184297.389 423511.314, 184285.837 423541.775, 184279.946 423556.834, 184266.579 423538.375, 184283.98 423493.289, 184272.675 423488.939, 184279.294 423472.252, 184273.754 423470.06, 184277.246 423460.933, 184271.597 423458.831, 184272.421 423456.703, 184266.544 423454.442, 184273.017 423437.577, 184267.471 423435.444, 184273.868 423418.71, 184268.409 423416.597, 184274.341 423400.909, 184268.824 423398.803, 184270.906 423393.205, 184265.418 423391.115, 184268.68 423382.497, 184262.922 423380.263, 184263.928 423377.637, 184258.783 423375.672, 184269.593 423347.61, 184278.228 423350.909, 184276.927 423354.296, 184285.93 423357.791, 184293.196 423360.611, 184285.621 423380.226, 184290.742 423382.151, 184299.826 423385.646, 184308.782 423389.091, 184317.787 423392.556, 184316.385 423396.217, 184313.429 423395.073, 184299.348 423389.586, 184299.264 423389.553, 184294.791 423387.832, 184285.708 423411.99, 184289.99 423413.653, 184290.732 423413.941, 184288.271 423420.423, 184292.685 423422.079, 184292.641 423422.193, 184301.571 423425.727, 184301.671 423425.766, 184314.007 423430.581, 184315.471 423426.772, 184324.591 423430.312, 184328.125 423431.684, 184333.394 423433.679, 184342.349 423437.069))"
BRK_GEM_ZAKRECHT_SQL.37654,37654,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 756 G 0,HTT02 O 756 G 0,"POLYGON ((184355.55 423411.369, 184352.753 423410.287, 184343.646 423406.763, 184334.805 423403.343, 184324.131 423399.213, 184316.385 423396.217, 184317.787 423392.556, 184319.792 423393.327, 184329.433 423368.549, 184327.613 423366.137, 184320.823 423357.14, 184314.279 423348.469, 184304.748 423335.84, 184305.127 423334.872, 184303.571 423334.28, 184297.682 423326.477, 184291.009 423317.635, 184292.02 423315.263, 184314.304 423344.693, 184322.901 423356.115, 184329.682 423365.009, 184344.678 423384.915, 184349.046 423390.609, 184352.554 423394.921, 184355.555 423398.528, 184359.822 423404.004, 184369.986 423417.197, 184380.567 423430.97, 184386.476 423438.714, 184394.339 423448.925, 184397.597 423453.325, 184400.815 423457.339, 184404.041 423461.546, 184408.174 423466.954, 184418.481 423480.428, 184427.568 423492.6, 184433.176 423499.967, 184441.615 423510.997, 184443.872 423513.922, 184447.97 423519.188, 184455.619 423529.345, 184445.203 423556.475, 184443.811 423560.08, 184438.901 423558.21, 184440.5 423554.06, 184428.807 423549.595, 184427.22 423548.989, 184428.608 423545.387, 184433.28 423547.187, 184444.441 423518.227, 184440.878 423513.55, 184433.904 423504.396, 184427.114 423495.483, 184418.547 423484.237, 184411.686 423475.232, 184404.689 423466.047, 184400.44 423477.072, 184385.782 423471.133, 184346.975 423455.995, 184350.206 423447.582, 184341.184 423444.229, 184339.772 423443.704, 184342.349 423437.069, 184345.154 423438.131, 184355.55 423411.369))"
BRK_GEM_ZAKRECHT_SQL.38031,38031,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1079 G 0,HTT02 O 1079 G 0,"POLYGON ((184081.205 423263.198, 184081.09 423263.502, 184069.452 423259.014, 184077.755 423237.385, 184069.308 423234.152, 184063.424 423231.9, 184057.283 423229.552, 184051.766 423227.496, 184045.717 423225.202, 184039.906 423222.998, 184033.859 423220.704, 184027.98 423218.334, 184020.447 423215.451, 184011.072 423219.421, 184010.036 423219.854, 183995.371 423226.477, 183986.441 423230.161, 183983.204 423231.655, 183975.506 423235.209, 183967.241 423238.929, 183962.075 423241.228, 183961.214 423243.518, 183974.18 423248.412, 183978.256 423249.999, 183978.782 423250.204, 183974.035 423262.627, 183969.519 423260.885, 183963.656 423258.626, 183957.857 423256.39, 183951.838 423254.07, 183945.829 423251.754, 183941.962 423250.263, 183935.365 423252.913, 183933.513 423253.657, 183931.291 423259.15, 183927.57 423268.415, 183925.762 423272.509, 183924.75 423275.226, 183909.348 423269.224, 183908.926 423253.678, 183931.213 423243.712, 183950 423235.311, 183954.686 423233.138, 183961.33 423230.178, 183969.084 423226.605, 183969.396 423226.467, 183981.239 423221.214, 184000 423212.944, 184019.066 423204.555, 184020.073 423204.112, 184030.262 423208.066, 184042.741 423213.075, 184049.707 423215.771, 184060.737 423220.041, 184071.866 423224.32, 184078.527 423226.882, 184085.72 423229.618, 184126.584 423245.311, 184131.473 423242.804, 184131.785 423242.61, 184132.057 423242.364, 184132.281 423242.073, 184132.449 423241.747, 184138.351 423227.031, 184141.14 423219.883, 184141.605 423218.527, 184141.786 423217.976, 184141.904 423217.409, 184141.96 423216.832, 184141.95 423216.252, 184141.877 423215.677, 184141.741 423215.114, 184141.543 423214.569, 184137.581 423205.302, 184137.351 423204.843, 184137.06 423204.419, 184136.714 423204.039, 184136.32 423203.71, 184135.885 423203.438, 184135.416 423203.227, 184119.816 423197.317, 184121.736 423192.406, 184139.072 423198.966, 184139.999 423199.459, 184140.089 423199.526, 184140.816 423200.063, 184141.538 423200.778, 184155.751 423214.168, 184171.729 423229.22, 184175.49 423232.763, 184171.14 423243.998, 184143.296 423233.101, 184140.013 423241.22, 184136.94 423248.917, 184133.818 423256.736, 184130.731 423264.782, 184172.178 423281.173, 184193.996 423271.485, 184200.003 423268.817, 184207.617 423264.07, 184211.821 423259.918, 184211.995 423259.746, 184215.505 423254.264, 184217.932 423246.866, 184218.448 423239.122, 184216.993 423231.33, 184214.635 423226.463, 184212.6 423222.789, 184211.251 423221.452, 184186.918 423189.535, 184172.629 423170.791, 184166.005 423162.102, 184161.735 423157.37, 184157.954 423153.761, 184153.716 423151.573, 184148.263 423149.247, 184142.531 423147.862, 184138.313 423147.506, 184134.131 423147.488, 184128.539 423147.011, 184124.35 423146.119, 184118.616 423144.59, 184121.641 423136.952, 184126.623 423124.37, 184132.995 423108.277, 184133.781 423106.293, 184142.375 423117.788, 184166.806 423150.796, 184176.847 423164.68, 184180.563 423169.85, 184194.444 423188.749, 184199.054 423195.386, 184204.289 423202.786, 184207.187 423206.593, 184210.315 423210.733, 184212.719 423213.922, 184215.024 423216.848, 184227.754 423232.966, 184233.186 423240.746, 184235.767 423244.458, 184253.45 423266.658, 184262.742 423278.213, 184266.662 423283.071, 184282.289 423302.369, 184287.121 423308.81, 184292.02 423315.263, 184291.009 423317.635, 184287.03 423327.995, 184278.228 423350.909, 184269.593 423347.61, 184245.573 423338.436, 184207.22 423308.127, 184208.327 423305.244, 184205.808 423300.438, 184201.109 423298.638, 184195.142 423296.351, 184191.216 423294.847, 184123.523 423268.909, 184115.829 423266.035, 184117.379 423261.995, 184117.118 423261.397, 184114.352 423255.066, 184112.5 423250.748, 184102.917 423247.023, 184091.119 423242.499, 184088.611 423243.995, 184086.367 423249.606, 184084.12 423255.522, 184081.205 423263.198))"
BRK_GEM_ZAKRECHT_SQL.38316,38316,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1369 G 0,HTT02 O 1369 G 0,"POLYGON ((184028.88 423524.072, 184029.715 423524.398, 184028.653 423527.29, 184032.559 423528.824, 184040.004 423509.685, 184045.456 423511.783, 184044.346 423514.663, 184044.301 423514.78, 184043.246 423517.516, 184043.222 423517.578, 184042.169 423520.306, 184042.142 423520.377, 184041.086 423523.114, 184041.062 423523.176, 184039.903 423526.181, 184046.106 423528.574, 184045.838 423529.284, 184044.735 423532.181, 184044.636 423532.441, 184043.678 423534.955, 184043.568 423535.245, 184042.547 423537.926, 184042.5 423538.048, 184041.354 423541.057, 184047.463 423543.384, 184047.385 423543.591, 184047.276 423543.55, 184046.362 423545.948, 184046.158 423546.482, 184046.116 423546.592, 184045.156 423549.106, 184045.084 423549.292, 184045.044 423549.4, 184044.197 423551.619, 184044.076 423551.937, 184044.05 423552.004, 184044.029 423552.058, 184043.117 423554.45, 184042.994 423554.773, 184042.971 423554.833, 184041.837 423557.804, 184038.42 423556.5, 184034.232 423554.903, 184033.934 423554.789, 184035.917 423549.63, 184037.203 423546.285, 184034.264 423545.154, 184036.464 423539.435, 184033.487 423538.29, 184033.431 423538.268, 184033.309 423538.221, 184030.658 423537.202, 184030.612 423537.184, 184027.862 423536.126, 184027.784 423536.096, 184024.773 423534.938, 184025.77 423532.345, 184025.848 423532.142, 184027.394 423528.125, 184026.386 423527.737, 184027.567 423524.665, 184028.506 423525.04, 184028.796 423524.289, 184028.88 423524.072))"
BRK_GEM_ZAKRECHT_SQL.38317,38317,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1370 G 0,HTT02 O 1370 G 0,"POLYGON ((184028.88 423524.072, 184035.163 423507.823, 184040.004 423509.685, 184032.559 423528.824, 184028.653 423527.29, 184029.715 423524.398, 184028.88 423524.072))"
BRK_GEM_ZAKRECHT_SQL.38324,38324,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1380 G 0,HTT02 O 1380 G 0,"POLYGON ((184346.379 423716.194, 184347.62 423712.916, 184349.873 423706.969, 184354.987 423708.95, 184360.458 423694.701, 184367.675 423697.764, 184366.227 423701.579, 184361.13 423699.643, 184359.547 423703.632, 184356.504 423711.299, 184353.489 423718.897, 184348.778 423717.106, 184346.484 423716.234, 184346.379 423716.194))"
BRK_GEM_ZAKRECHT_SQL.37677,37677,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 785 G 0,HTT02 O 785 G 0,"POLYGON ((184601.211 423765.706, 184602.264 423762.96, 184603.334 423760.167, 184604.422 423757.328, 184602.118 423756.445, 184603.368 423753.183, 184603.915 423751.757, 184600.268 423750.346, 184603.381 423742.075, 184611.815 423745.3, 184620.669 423748.686, 184629.525 423752.073, 184630.48 423752.438, 184629.521 423754.909, 184637.407 423757.962, 184652.781 423775.661, 184644.317 423779.404, 184638.373 423782.033, 184632.429 423784.661, 184626.484 423787.289, 184620.526 423789.924, 184614.597 423792.586, 184608.667 423795.248, 184602.737 423797.91, 184599.102 423799.541, 184595.168 423798.008, 184591.89 423796.731, 184585.544 423794.259, 184579.472 423791.894, 184573.39 423789.525, 184567.307 423787.156, 184561.223 423784.786, 184554.897 423782.322, 184554.605 423782.208, 184551.88 423781.159, 184549.504 423780.245, 184549.269 423780.152, 184541.42 423777.051, 184532.655 423780.927, 184528.183 423782.905, 184526.702 423783.567, 184520.758 423786.225, 184514.814 423788.883, 184512.869 423789.753, 184508.871 423791.545, 184502.93 423794.207, 184501.829 423794.701, 184492.581 423791.114, 184486.264 423788.664, 184480.192 423786.309, 184474.121 423783.955, 184467.609 423781.43, 184465.429 423787.012, 184465.661 423787.101, 184462.392 423795.619, 184458.165 423806.693, 184457.908 423807.367, 184457.651 423808.04, 184449.182 423830.229, 184428.9 423822.29, 184431.811 423814.765, 184434.164 423808.682, 184436.517 423802.599, 184438.87 423796.516, 184441.223 423790.433, 184443.576 423784.35, 184445.93 423778.267, 184448.385 423771.922, 184449.339 423769.456, 184454.146 423771.4, 184456.653 423764.967, 184458.974 423759.014, 184459.024 423758.886, 184461.386 423752.802, 184463.747 423746.719, 184466.109 423740.635, 184467.374 423737.375, 184469.505 423738.194, 184478.188 423741.529, 184481.996 423742.991, 184484.256 423743.858, 184490.324 423746.187, 184496.392 423748.516, 184502.302 423750.785, 184502.459 423750.846, 184508.508 423753.225, 184514.812 423755.704, 184515.008 423755.781, 184516.69 423751.676, 184525.244 423754.989, 184531.315 423757.341, 184537.387 423759.694, 184543.457 423762.046, 184549.785 423764.498, 184550.213 423764.664, 184551.649 423760.978, 184560.14 423764.103, 184566.246 423766.351, 184566.442 423766.423, 184572.346 423768.615, 184578.446 423770.879, 184584.546 423773.143, 184591.288 423775.646, 184593.296 423770.28, 184592.943 423770.145, 184594.405 423766.331, 184600.13 423768.526, 184601.211 423765.706))"
BRK_GEM_ZAKRECHT_SQL.37700,37700,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 811 G 0,HTT02 O 811 G 0,"POLYGON ((183869.87 423359.987, 183866.616 423358.741, 183864.699 423355.338, 183867.666 423347.737, 183870.38 423348.747, 183869.14 423352.074, 183872.53 423353.338, 183869.87 423359.987))"
BRK_GEM_ZAKRECHT_SQL.38064,38064,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1115 G 0,HTT02 O 1115 G 0,"POLYGON ((183804.262 423536.757, 183822.916 423544.103, 183825.426 423537.767, 183831.675 423540.157, 183835.897 423541.836, 183835.38 423543.171, 183833.817 423547.203, 183832.802 423549.823, 183823.465 423546.187, 183815.838 423543.219, 183814.558 423546.528, 183810.325 423544.88, 183802.323 423541.762, 183804.262 423536.757))"
BRK_GEM_ZAKRECHT_SQL.38069,38069,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1120 G 0,HTT02 O 1120 G 0,"POLYGON ((183843.744 423508.766, 183848.069 423510.43, 183847.399 423512.16, 183845.608 423516.78, 183836.391 423513.221, 183834.891 423512.642, 183837.408 423506.256, 183843.744 423508.766))"
BRK_GEM_ZAKRECHT_SQL.38070,38070,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1121 G 0,HTT02 O 1121 G 0,"POLYGON ((183814.791 423509.582, 183816.389 423505.457, 183828.681 423510.23, 183827.092 423514.34, 183822.863 423512.704, 183814.791 423509.582))"
BRK_GEM_ZAKRECHT_SQL.38086,38086,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1137 G 0,HTT02 O 1137 G 0,"POLYGON ((183825.942 423480.783, 183828.238 423474.867, 183833.479 423461.401, 183833.964 423461.587, 183831.723 423467.396, 183834.718 423468.552, 183834.746 423468.563, 183837.507 423469.629, 183837.526 423469.636, 183837.554 423469.647, 183840.306 423470.709, 183840.362 423470.731, 183843.086 423471.782, 183843.17 423471.814, 183845.876 423472.859, 183845.978 423472.898, 183848.97 423474.052, 183846.142 423481.445, 183840.552 423479.366, 183840.422 423479.318, 183837.54 423478.192, 183834.727 423477.093, 183831.914 423475.994, 183828.896 423474.815, 183826.482 423480.994, 183825.942 423480.783))"
BRK_GEM_ZAKRECHT_SQL.38098,38098,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1149 G 0,HTT02 O 1149 G 0,"POLYGON ((184208.163 423624.078, 184223.628 423630.118, 184222.777 423632.258, 184219.314 423630.935, 184219.084 423630.847, 184215.088 423629.32, 184207.298 423626.344, 184208.163 423624.078))"
BRK_GEM_ZAKRECHT_SQL.38385,38385,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1444 G 0,HTT02 O 1444 G 0,"POLYGON ((184262.928 423587.622, 184258.421 423585.893, 184256.416 423591.032, 184254.018 423590.109, 184255.158 423587.183, 184255.291 423587.234, 184257.782 423580.841, 184263.015 423582.823, 184268.388 423569.027, 184278.519 423572.874, 184277.318 423576.006, 184277.253 423576.175, 184276.135 423579.088, 184269.444 423576.421, 184266.453 423584.085, 184264.588 423583.367, 184262.928 423587.622))"
BRK_GEM_ZAKRECHT_SQL.38390,38390,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1450 G 0,HTT02 O 1450 G 0,"POLYGON ((184217.646 423544.118, 184215.806 423548.917, 184214.365 423548.355, 184214.445 423548.161, 184216.24 423543.796, 184216.282 423543.693, 184216.313 423543.617, 184217.646 423544.118))"
BRK_GEM_ZAKRECHT_SQL.38395,38395,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1455 G 0,HTT02 O 1455 G 0,"POLYGON ((184190.65 423565.672, 184191.924 423562.406, 184191.971 423562.285, 184194.142 423556.717, 184199.595 423558.843, 184198.974 423560.44, 184196.115 423567.795, 184192.395 423566.35, 184190.65 423565.672))"
BRK_GEM_ZAKRECHT_SQL.38121,38121,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1172 G 0,HTT02 O 1172 G 0,"POLYGON ((184203.522 423657.956, 184201.498 423663.241, 184197.257 423661.604, 184196.775 423662.857, 184190.754 423660.552, 184192.705 423656.069, 184192.782 423656.098, 184201.387 423659.401, 184203.789 423653.038, 184215.652 423657.66, 184218.054 423651.208, 184230.452 423656.04, 184231.442 423653.543, 184235.635 423655.194, 184244.525 423658.556, 184246.891 423663.664, 184238.567 423660.421, 184230.858 423657.418, 184229.519 423660.915, 184225.524 423659.359, 184217.468 423656.222, 184215.081 423662.458, 184211.313 423660.99, 184203.522 423657.956))"
BRK_GEM_ZAKRECHT_SQL.38140,38140,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 O 1191 G 0,HTT02 O 1191 G 0,"POLYGON ((184171.132 423722.888, 184169.402 423718.885, 184177.052 423698.789, 184179.886 423691.402, 184183.841 423681.732, 184182.385 423681.129, 184183.617 423677.955, 184183.671 423677.815, 184179.382 423676.151, 184180.36 423673.629, 184180.419 423673.476, 184181.609 423670.409, 184175.573 423668.068, 184176.662 423665.261, 184176.737 423665.071, 184177.775 423662.39, 184177.836 423662.236, 184179.011 423659.206, 184179.752 423659.519, 184181.29 423660.17, 184184.118 423652.778, 184190.504 423655.228, 184192.705 423656.069, 184190.754 423660.552, 184189.593 423663.586, 184189.566 423663.657, 184188.502 423666.435, 184188.427 423666.631, 184187.42 423669.264, 184187.309 423669.554, 184186.263 423672.283, 184192.25 423674.572, 184192.266 423674.578, 184187.703 423686.441, 184186.907 423688.51, 184184.112 423695.778, 184189.721 423697.976, 184192.769 423699.171, 184192.864 423699.208, 184195.597 423700.279, 184195.79 423700.355, 184198.429 423701.39, 184198.659 423701.48, 184201.474 423702.583, 184199.061 423708.735, 184200.874 423709.418, 184200.125 423711.135, 184198.34 423710.448, 184198.546 423709.935, 184195.79 423708.828, 184192.979 423707.699, 184190.167 423706.57, 184187.142 423705.355, 184186.864 423705.243, 184186.77 423705.205, 184183.839 423704.028, 184179.087 423702.118, 184175.89 423710.469, 184171.132 423722.888))"
