OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,VERKANTING_BEGIN,VERKANTING_EIND,HELLING,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
349,350481,009_85AL_137.7,L,0,34.14246,2021/10/29 14:31:30+00,2019/07/24 02:00:00+00,Constant,34.14246,0,0,0,0,70.49376,Ja,10,b4723f8c-2f62-4040-b019-2bbb2dda5ed0,bdfe9175-2c95-4156-9659-b632dc3dbbd6,5c66ccaa-268d-4e81-b6c3-ab67eca8dcae,34.1423408832914
350,350482,009_85AL_137.7,,34.14246,36.3513,2021/10/29 14:31:30+00,2019/07/24 02:00:00+00,Constant,2.20884,0,0,0,1,70.49376,Ja,10,b4723f8c-2f62-4040-b019-2bbb2dda5ed0,bdfe9175-2c95-4156-9659-b632dc3dbbd6,,2.20885853173739
351,350483,009_85AL_137.7,L,36.3513,70.49376,2021/10/29 14:31:30+00,2019/07/24 02:00:00+00,Constant,34.14246,0,0,0,2,70.49376,Ja,10,b4723f8c-2f62-4040-b019-2bbb2dda5ed0,bdfe9175-2c95-4156-9659-b632dc3dbbd6,024c4ffd-e184-4899-9b41-944801ccd591,34.1423940310958
352,350484,009_25V_114.9,V,0,1.325,2021/10/29 14:31:31+00,2019/07/09 02:00:00+00,Constant,1.325,30,30,0,0,396.38878,Ja,10,ed70bca2-d371-4924-809f-bd8820a880ca,bf6d8e49-2f73-400c-9ebe-1b6d1f9027b5,,1.32501866024596
353,350485,009_25V_114.9,V,1.325,61.92598,2021/10/29 14:31:31+00,2019/07/22 02:00:00+00,Helling,60.60098,30,79.99999175,0.82506903,1,396.38878,Ja,10,ed70bca2-d371-4924-809f-bd8820a880ca,bf6d8e49-2f73-400c-9ebe-1b6d1f9027b5,,60.600960337663
354,350486,009_25V_114.9,,61.92598,255.69049,2021/10/29 14:31:31+00,2019/07/22 02:00:00+00,Constant,193.76451,80,80,0,2,396.38878,Ja,10,ed70bca2-d371-4924-809f-bd8820a880ca,bf6d8e49-2f73-400c-9ebe-1b6d1f9027b5,,193.764540540548
355,350487,009_25V_114.9,,255.69049,350.69048,2021/10/29 14:31:31+00,2019/08/29 02:00:00+00,Helling,94.99999,80,8.42e-06,-0.84210526,3,396.38878,Ja,10,ed70bca2-d371-4924-809f-bd8820a880ca,bf6d8e49-2f73-400c-9ebe-1b6d1f9027b5,,94.9999851300153
356,350488,009_25V_114.9,,350.69048,361.95372,2021/10/29 14:31:31+00,2019/08/29 02:00:00+00,Constant,11.26324,0,0,0,4,396.38878,Ja,10,ed70bca2-d371-4924-809f-bd8820a880ca,bf6d8e49-2f73-400c-9ebe-1b6d1f9027b5,,11.2632840255407
357,350489,009_25V_114.9,L,361.95372,396.38871,2021/10/29 14:31:31+00,2019/08/29 02:00:00+00,Constant,34.43499,0,0,0,5,396.38878,Ja,10,ed70bca2-d371-4924-809f-bd8820a880ca,bf6d8e49-2f73-400c-9ebe-1b6d1f9027b5,2ce2626f-9d02-405f-aea5-ecbc7243c37e,34.4349956942241
358,350490,009_67AL_127.7,L,0,34.165,2021/10/29 14:31:32+00,2019/07/23 02:00:00+00,Constant,34.165,0,0,0,0,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,d3b3c74e-78da-4514-bdbb-6aa3bb200c15,34.1649734127466
359,350491,009_67AL_127.7,,34.165,1466.426731,2021/10/29 14:31:32+00,2019/07/23 02:00:00+00,Constant,1432.261731,0,0,0,1,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,1432.26176817713
360,350492,009_67AL_127.7,,1466.426731,1528.426731,2021/10/29 14:31:32+00,2019/07/23 02:00:00+00,Helling,62,0,35,0.56451613,2,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,61.9999750667549
361,350493,009_67AL_127.7,,1528.426731,1696.996546,2021/10/29 14:31:32+00,2019/07/23 02:00:00+00,Constant,168.569815,35,35,0,3,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,168.569790946839
362,350494,009_67AL_127.7,,1696.996546,1781.996546,2021/10/29 14:31:32+00,2019/07/23 02:00:00+00,Helling,85,35,0,-0.41176471,4,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,85.0000763938961
363,350495,009_67AL_127.7,,1781.996546,5081.482352,2021/10/29 14:31:32+00,2019/07/23 02:00:00+00,Constant,3299.485806,0,0,0,5,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,3299.48577924035
364,350496,009_67AL_127.7,,5081.482352,5136.482352,2021/10/29 14:31:32+00,2019/07/24 02:00:00+00,Helling,55,0,-40,-0.72727273,6,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,55.0000369337295
365,350497,009_67AL_127.7,,5136.482352,5215.776821,2021/10/29 14:31:32+00,2019/07/24 02:00:00+00,Constant,79.294469,-40,-40,0,7,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,79.2944070345202
366,350498,009_67AL_127.7,,5215.776821,5270.776821,2021/10/29 14:31:32+00,2019/07/24 02:00:00+00,Helling,55,-40,0,0.72727273,8,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,55.0000070368061
367,350499,009_67AL_127.7,,5270.776821,9880.131327,2021/10/29 14:31:32+00,2019/07/24 02:00:00+00,Constant,4609.354506,0,0,0,9,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,,4609.35448894121
368,350500,009_67AL_127.7,V,9880.131327,9884.531327,2021/10/29 14:31:32+00,2019/07/24 02:00:00+00,Constant,4.4,0,0,0,10,9884.531327,Ja,10,d8814689-2114-4931-a195-d09194e02bbf,c0741e24-5ef5-436a-89cf-c199e3bb2573,a1051e24-de13-4a29-8986-5adfec708e0c,4.40002562008844
369,350501,009_27P_165.9,P,0,17.03477,2021/10/29 14:31:33+00,2019/07/15 02:00:00+00,Constant,17.03477,0,0,0,0,228.73122,Ja,10,40c25392-b2df-42ad-8120-8b1e13d98124,c08d728c-83ac-4798-8dde-77ede9a49ce2,02c331bb-dd2e-4702-9398-e3f44d6f79c7,17.0347961689965
370,350502,009_27P_165.9,P,17.03477,25.99,2021/10/29 14:31:33+00,2019/07/25 02:00:00+00,Helling,8.95523,0,7.67591143,0.85714286,1,228.73122,Ja,10,40c25392-b2df-42ad-8120-8b1e13d98124,c08d728c-83ac-4798-8dde-77ede9a49ce2,02c331bb-dd2e-4702-9398-e3f44d6f79c7,8.9552645511622
371,350503,009_27P_165.9,,25.99,87.03477,2021/10/29 14:31:33+00,2019/07/25 02:00:00+00,Helling,61.04477,7.67591143,60,0.85714286,2,228.73122,Ja,10,40c25392-b2df-42ad-8120-8b1e13d98124,c08d728c-83ac-4798-8dde-77ede9a49ce2,,61.044796897995
372,350504,009_27P_165.9,,87.03477,188.23876,2021/10/29 14:31:33+00,2019/07/25 02:00:00+00,Constant,101.20399,60,60,0,3,228.73122,Ja,10,40c25392-b2df-42ad-8120-8b1e13d98124,c08d728c-83ac-4798-8dde-77ede9a49ce2,,101.203977124174
373,350505,009_27P_165.9,,188.23876,219.23875,2021/10/29 14:31:33+00,2019/07/25 02:00:00+00,Helling,30.99999,60,1.935e-05,-1.93548387,4,228.73122,Ja,10,40c25392-b2df-42ad-8120-8b1e13d98124,c08d728c-83ac-4798-8dde-77ede9a49ce2,,30.9999409161517
374,350506,009_27P_165.9,,219.23875,224.35621,2021/10/29 14:31:33+00,2019/07/15 02:00:00+00,Constant,5.11746,0,0,0,5,228.73122,Ja,10,40c25392-b2df-42ad-8120-8b1e13d98124,c08d728c-83ac-4798-8dde-77ede9a49ce2,,5.1174263551125
375,350507,009_27P_165.9,V,224.35621,228.73121,2021/10/29 14:31:33+00,2019/07/15 02:00:00+00,Constant,4.375,0,0,0,6,228.73122,Ja,10,40c25392-b2df-42ad-8120-8b1e13d98124,c08d728c-83ac-4798-8dde-77ede9a49ce2,368d09d8-e672-4794-a758-d20fedb285bf,4.37502158460747
376,350508,009_9L_114.2,L,0,36.57,2021/10/29 14:31:34+00,2019/07/22 02:00:00+00,Constant,36.57,0,0,0,0,745.13275,Ja,10,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,2a6b2038-5cb2-4321-a36c-ff987b45c568,36.5700880078371
377,350509,009_9L_114.2,,36.57,81.92828,2021/10/29 14:31:34+00,2019/07/22 02:00:00+00,Constant,45.35828,0,0,0,1,745.13275,Ja,10,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,45.3582332395404
378,350510,009_9L_114.2,,81.92828,101.92828,2021/10/29 14:31:34+00,2019/07/22 02:00:00+00,Helling,20,0,25,1.25,2,745.13275,Ja,10,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,20.0000259070283
379,350511,009_9L_114.2,,101.92828,156.18749,2021/10/29 14:31:34+00,2019/07/22 02:00:00+00,Constant,54.25921,25,25,0,3,745.13275,Ja,10,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,54.25922551196
380,350512,009_9L_114.2,,156.18749,230.18749,2021/10/29 14:31:34+00,2019/07/22 02:00:00+00,Helling,74,25,-25,-0.67567568,4,745.13275,Ja,10,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,73.9999105449592
381,350513,009_9L_114.2,,230.18749,283.91775,2021/10/29 14:31:34+00,2019/07/22 02:00:00+00,Constant,53.73026,-25,-25,0,5,745.13275,Ja,10,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,53.7303003831641
382,350514,009_9L_114.2,,283.91775,316.91775,2021/10/29 14:31:34+00,2019/07/22 02:00:00+00,Helling,33,-25,0,0.75757576,6,745.13275,Ja,10,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,33.000029946993
383,350515,009_9L_114.2,,316.91775,687.30122,2021/10/29 14:31:34+00,2019/07/22 02:00:00+00,Constant,370.38347,0,0,0,7,745.13275,Ja,10,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,370.38348610231
384,350516,009_9L_114.2,,687.30122,717.86775,2021/10/29 14:31:34+00,2019/07/24 02:00:00+00,Helling,30.56653,0,30,0.98146568,8,745.13275,Ja,10,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,30.5665301829279
385,350517,009_9L_114.2,R,717.86775,745.13272,2021/10/29 14:31:34+00,2019/07/09 02:00:00+00,Constant,27.26497,30,30,0,9,745.13275,Ja,10,9b1f99a1-bcf8-4f63-b5c2-fe743568c962,cb791f5f-af4a-402e-ba1c-7c05feb4f8ce,,27.2649595946056
386,350518,009_115BV_148.2,V,0,3.8,2021/10/29 14:31:34+00,2019/07/17 02:00:00+00,Constant,3.8,0,0,0,0,14.737151,Ja,10,265a57e7-2e38-4111-9928-6a87827757af,cec3f6df-af89-4621-aa84-9506a5fcf669,de7bff96-043b-497a-9aa7-765ffe64e1b4,3.79996210644149
387,350519,009_115BV_148.2,,3.8,10.937151,2021/10/29 14:31:34+00,2019/07/17 02:00:00+00,Constant,7.137151,0,0,0,1,14.737151,Ja,10,265a57e7-2e38-4111-9928-6a87827757af,cec3f6df-af89-4621-aa84-9506a5fcf669,,7.13717145373432
388,350520,009_115BV_148.2,V,10.937151,14.737151,2021/10/29 14:31:34+00,2019/07/17 02:00:00+00,Constant,3.8,0,0,0,2,14.737151,Ja,10,265a57e7-2e38-4111-9928-6a87827757af,cec3f6df-af89-4621-aa84-9506a5fcf669,e578e719-11e2-471d-827e-f6b693d76c95,3.79999032990707
389,350521,009_45BV_126.8,V,0,3.8,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Constant,3.8,0,0,0,0,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,3a313850-585a-492a-9c9b-4b43abff0d63,3.80002062863236
390,350522,009_45BV_126.8,,3.8,101.527118,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Constant,97.727118,0,0,0,1,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,97.727046148211
391,350523,009_45BV_126.8,,101.527118,121.527118,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Helling,20,0,20,1,2,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,20.0000512948289
392,350524,009_45BV_126.8,,121.527118,159.352407,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Constant,37.825289,20,20,0,3,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,37.825190402816
393,350525,009_45BV_126.8,,159.352407,209.352407,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Helling,50,20,0,-0.4,4,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,50.0000526689422
394,350526,009_45BV_126.8,,209.352407,261.352407,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Helling,52,0,-40,-0.76923077,5,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,52.0000140280651
395,350527,009_45BV_126.8,,261.352407,297.47288,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Constant,36.120473,-40,-40,0,6,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,36.1204832393841
396,350528,009_45BV_126.8,,297.47288,342.47288,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Helling,45,-40,0,0.88888889,7,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,44.9999827423103
397,350529,009_45BV_126.8,,342.47288,627.43206,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Constant,284.95918,0,0,0,8,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,284.959167690744
398,350530,009_45BV_126.8,,627.43206,659.43206,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Helling,32,0,-40,-1.25,9,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,32.0000449201167
399,350531,009_45BV_126.8,,659.43206,689.277941,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Constant,29.845881,-40,-40,0,10,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,29.8458463897354
400,350532,009_45BV_126.8,,689.277941,734.277941,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Helling,45,-40,0,0.88888889,11,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,44.9999890142939
401,350533,009_45BV_126.8,,734.277941,926.965095,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Constant,192.687154,0,0,0,12,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,,192.687183174234
402,350534,009_45BV_126.8,V,926.965095,931.365095,2021/10/29 14:31:35+00,2019/07/23 02:00:00+00,Constant,4.4,0,0,0,13,931.365095,Ja,10,83ce15f2-70dd-401a-a3da-4340987e2007,d09058aa-0422-401a-ac13-d59272a515ab,d3b3c74e-78da-4514-bdbb-6aa3bb200c15,4.39998462288405
403,350535,009_21AL_114.7,L,0,31.02721,2021/10/29 14:31:36+00,2019/07/22 02:00:00+00,Constant,31.02721,0,0,0,0,62.05442,Ja,10,d57eb1f3-a47b-4056-b248-03df3311f813,d1ca1643-2199-4a96-9a38-002f8692900b,0aa9f4a8-562d-46dd-88df-bc46f01a4ec8,31.0272634779465
404,350536,009_21AL_114.7,L,31.02721,62.05442,2021/10/29 14:31:36+00,2019/07/22 02:00:00+00,Constant,31.02721,0,0,0,1,62.05442,Ja,10,d57eb1f3-a47b-4056-b248-03df3311f813,d1ca1643-2199-4a96-9a38-002f8692900b,e1c850ea-c3aa-48b0-a534-07d28a9b02fe,31.027284041019
405,350537,009_87L_137.9,L,0,36.57,2021/10/29 14:31:37+00,2019/07/24 02:00:00+00,Constant,36.57,0,0,0,0,616.539339,Ja,10,c388575e-d219-4db2-82d5-3f224d6e6529,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,16c4e2e2-f0ab-4a77-9e6a-c8885524db60,36.570010870143
406,350538,009_87L_137.9,,36.57,408.091177,2021/10/29 14:31:37+00,2019/07/24 02:00:00+00,Constant,371.521177,0,0,0,1,616.539339,Ja,10,c388575e-d219-4db2-82d5-3f224d6e6529,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,,371.521180859569
407,350539,009_87L_137.9,,408.091177,438.091177,2021/10/29 14:31:37+00,2019/07/24 02:00:00+00,Helling,30,0,30,1,2,616.539339,Ja,10,c388575e-d219-4db2-82d5-3f224d6e6529,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,,30.0000230799505
408,350540,009_87L_137.9,,438.091177,473.339843,2021/10/29 14:31:37+00,2019/07/24 02:00:00+00,Constant,35.248666,30,30,0,3,616.539339,Ja,10,c388575e-d219-4db2-82d5-3f224d6e6529,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,,35.2486306724979
409,350541,009_87L_137.9,,473.339843,510.339843,2021/10/29 14:31:37+00,2019/07/24 02:00:00+00,Helling,37,30,0,-0.81081081,4,616.539339,Ja,10,c388575e-d219-4db2-82d5-3f224d6e6529,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,,37.0000739997868
410,350542,009_87L_137.9,,510.339843,536.33984,2021/10/29 14:31:37+00,2019/07/24 02:00:00+00,Helling,25.999997,0,-20,-0.76923086,5,616.539339,Ja,10,c388575e-d219-4db2-82d5-3f224d6e6529,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,,26.0000198204005
411,350543,009_87L_137.9,,536.33984,568.808442,2021/10/29 14:31:37+00,2019/07/24 02:00:00+00,Constant,32.468602,-20,-20,0,6,616.539339,Ja,10,c388575e-d219-4db2-82d5-3f224d6e6529,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,,32.4685267617132
412,350544,009_87L_137.9,,568.808442,579.969339,2021/10/29 14:31:37+00,2019/07/24 02:00:00+00,Helling,11.160897,-20,-7.59900333,1.11111111,7,616.539339,Ja,10,c388575e-d219-4db2-82d5-3f224d6e6529,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,,11.1608906954621
413,350545,009_87L_137.9,R,579.969339,586.808442,2021/10/29 14:31:37+00,2019/07/24 02:00:00+00,Helling,6.839103,-7.59900333,0,1.11111111,8,616.539339,Ja,10,c388575e-d219-4db2-82d5-3f224d6e6529,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,5cab99f4-1bdd-4a3f-a8ef-96025843027a,6.83915957207944
414,350546,009_87L_137.9,R,586.808442,616.539339,2021/10/29 14:31:37+00,2019/07/24 02:00:00+00,Constant,29.730897,0,0,0,9,616.539339,Ja,10,c388575e-d219-4db2-82d5-3f224d6e6529,d7fc5bf6-4be5-48bf-81e3-4e2b26546d90,5cab99f4-1bdd-4a3f-a8ef-96025843027a,29.730903843655
415,350547,009_5AL_114.1,L,0,35.035,2021/10/29 14:31:38+00,2019/07/22 02:00:00+00,Constant,35.035,0,0,0,0,507.31575,Ja,10,61040c3d-cb09-49a2-ac0d-73f643c22c66,de9cf90e-e985-4ba5-886a-071ade3433eb,d976bc66-3beb-4d2e-9b75-237ee96a572b,35.0350110446059
416,350548,009_5AL_114.1,,35.035,503.51575,2021/10/29 14:31:38+00,2019/07/22 02:00:00+00,Constant,468.48075,0,0,0,1,507.31575,Ja,10,61040c3d-cb09-49a2-ac0d-73f643c22c66,de9cf90e-e985-4ba5-886a-071ade3433eb,,468.480839000175
417,350549,009_5AL_114.1,V,503.51575,507.31575,2021/10/29 14:31:38+00,2019/07/22 02:00:00+00,Constant,3.8,0,0,0,2,507.31575,Ja,10,61040c3d-cb09-49a2-ac0d-73f643c22c66,de9cf90e-e985-4ba5-886a-071ade3433eb,8932ad9a-3ba3-4b34-a216-264701efbaf5,3.79990453379258
418,350550,009_5BL_114.1,L,0,35.035,2021/10/29 14:31:39+00,2019/07/22 02:00:00+00,Constant,35.035,0,0,0,0,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,d365942e-6510-4ded-bc00-d6b0c88404a0,35.0349141543375
419,350551,009_5BL_114.1,,35.035,1995.008525,2021/10/29 14:31:39+00,2019/07/22 02:00:00+00,Constant,1959.973525,0,0,0,1,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,1959.97355459825
420,350552,009_5BL_114.1,,1995.008525,2135.008525,2021/10/29 14:31:39+00,2019/07/23 02:00:00+00,Helling,140,0,125,0.89285714,2,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,139.99997468033
421,350553,009_5BL_114.1,,2135.008525,2300.92181,2021/10/29 14:31:39+00,2019/07/23 02:00:00+00,Constant,165.913285,125,125,0,3,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,165.913312643234
422,350554,009_5BL_114.1,,2300.92181,2335.92181,2021/10/29 14:31:39+00,2019/07/23 02:00:00+00,Helling,35,125,130,0.14285714,4,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,34.999967324755
423,350555,009_5BL_114.1,,2335.92181,2934.902811,2021/10/29 14:31:39+00,2019/07/23 02:00:00+00,Constant,598.981001,130,130,0,5,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,598.980999203385
424,350556,009_5BL_114.1,,2934.902811,3064.902811,2021/10/29 14:31:39+00,2019/07/23 02:00:00+00,Helling,130,130,0,-1,6,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,130.000005038369
425,350557,009_5BL_114.1,,3064.902811,10811.715803,2021/10/29 14:31:39+00,2019/07/23 02:00:00+00,Constant,7746.812992,0,0,0,7,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,7746.81292930267
426,350558,009_5BL_114.1,,10811.715803,10951.715803,2021/10/29 14:31:39+00,2019/07/19 02:00:00+00,Helling,140,0,130,0.92857143,8,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,140.000012030503
427,350559,009_5BL_114.1,,10951.715803,11428.707111,2021/10/29 14:31:39+00,2019/07/19 02:00:00+00,Constant,476.991308,130,130,0,9,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,476.991291728946
428,350560,009_5BL_114.1,,11428.707111,11568.707111,2021/10/29 14:31:39+00,2019/07/19 02:00:00+00,Helling,140,130,0,-0.92857143,10,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,140.000000619772
429,350561,009_5BL_114.1,,11568.707111,12347.742173,2021/10/29 14:31:39+00,2019/07/19 02:00:00+00,Constant,779.035062,0,0,0,11,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,779.035065904177
430,350562,009_5BL_114.1,,12347.742173,12397.742173,2021/10/29 14:31:39+00,2019/07/19 02:00:00+00,Helling,50,0,-70,-1.4,12,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,49.9999655935482
431,350563,009_5BL_114.1,,12397.742173,12590.564966,2021/10/29 14:31:39+00,2019/07/19 02:00:00+00,Constant,192.822793,-70,-70,0,13,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,192.822806832255
432,350564,009_5BL_114.1,,12590.564966,12645.564966,2021/10/29 14:31:39+00,2019/07/19 02:00:00+00,Helling,55,-70,0,1.27272727,14,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,54.999984328907
433,350565,009_5BL_114.1,,12645.564966,12746.446396,2021/10/29 14:31:39+00,2019/07/19 02:00:00+00,Constant,100.88143,0,0,0,15,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,,100.881438202995
434,350566,009_5BL_114.1,R,12746.446396,12780.356396,2021/10/29 14:31:39+00,2019/07/19 02:00:00+00,Constant,33.91,0,0,0,16,12780.356396,Ja,10,76c6cf2c-3ced-4ab4-818f-100f62f50a6f,df36654a-3e81-4419-9d92-92fa553b04d0,858f4c7c-c453-4ad9-a0dc-d49f8fc10474,33.910049361448
435,350567,009_25AR_165.8,R,0,36.57,2021/10/29 14:31:40+00,2019/07/15 02:00:00+00,Constant,36.57,0,0,0,0,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,288e7688-0d8f-4fac-a61e-c615dcb5eb62,36.5700108484166
436,350568,009_25AR_165.8,,36.57,54.33242,2021/10/29 14:31:40+00,2019/07/15 02:00:00+00,Constant,17.76242,0,0,0,1,386.46654,Ja,10,af9202a9-81c6-4a42-9096-fe15e2e90bf2,e14bf622-2bf8-496d-a327-4ab4af4d7fc8,,17.7623756026608
