PROJECT,PEILBUIS_N,DATUM,PEILSTAND,OPMERKING,NAP,TOV_NAP,PBN_ID,ObjectId
Begraafplaats Zuid,10,2011/10/26 22:00:00+00,-1.25,,10.28,9.03,22031571,1840
Begraafplaats Zuid,10,2011/11/11 23:00:00+00,-1.39,,10.28,8.89,22031571,1841
Begraafplaats Zuid,10,2011/11/24 23:00:00+00,-1.46,,10.28,8.82,22031571,1842
Begraafplaats Zuid,10,2011/12/07 23:00:00+00,-1.12,,10.28,9.16,22031571,1843
Begraafplaats Zuid,10,2011/12/21 23:00:00+00,-0.79,,10.28,9.49,22031571,1844
Begraafplaats Zuid,10,2012/01/04 23:00:00+00,-0.73,,10.28,9.55,22031571,1845
Begraafplaats Zuid,10,2012/01/18 23:00:00+00,-0.85,,10.28,9.43,22031571,1846
Begraafplaats Zuid,10,2012/02/01 23:00:00+00,-0.88, 6C vorst,10.28,9.4,22031571,1847
Begraafplaats Zuid,10,2012/02/15 23:00:00+00,-1.04,,10.28,9.24,22031571,1848
Begraafplaats Zuid,10,2012/03/29 22:00:00+00,-1.17,,10.28,9.11,22031571,1849
Begraafplaats Zuid,10,2012/04/11 22:00:00+00,-1.2,,10.28,9.08,22031571,1850
Begraafplaats Zuid,10,2012/05/09 22:00:00+00,-1.23,,10.28,9.05,22031571,1851
Begraafplaats Zuid,10,2012/05/23 22:00:00+00,-1.35,,10.28,8.93,22031571,1852
Begraafplaats Zuid,10,2012/06/05 22:00:00+00,-1.44,,10.28,8.84,22031571,1853
Begraafplaats Zuid,10,2012/06/20 22:00:00+00,-1.54,,10.28,8.74,22031571,1854
Begraafplaats Zuid,10,2012/07/04 22:00:00+00,-1.54,,10.28,8.74,22031571,1855
Begraafplaats Zuid,10,2012/07/18 22:00:00+00,-0.89,,10.28,9.39,22031571,1856
Begraafplaats Zuid,10,2012/07/31 22:00:00+00,-1.53,,10.28,8.75,22031571,1857
Begraafplaats Zuid,10,2012/08/15 22:00:00+00,-1.08,,10.28,9.2,22031571,1858
Begraafplaats Zuid,10,2012/08/29 22:00:00+00,-1.55,,10.28,8.73,22031571,1859
Begraafplaats Zuid,10,2012/09/12 22:00:00+00,-1.73,,10.28,8.55,22031571,1860
Begraafplaats Zuid,10,2012/10/04 22:00:00+00,-1.81,,10.28,8.47,22031571,1861
Begraafplaats Zuid,10,2012/10/11 22:00:00+00,-1.69,,10.28,8.59,22031571,1862
Begraafplaats Zuid,10,2012/10/23 22:00:00+00,-1.52,,10.28,8.76,22031571,1863
AssenZuid,B2,2014/08/13 22:00:00+00,-0.48,,10.73,11.21,22031430,1864
Baggelhuizerplas,1,2013/05/14 22:00:00+00,-2.76,,13.22,10.46,22900040,1865
Begraafplaats Zuid,31,2014/05/22 22:00:00+00,-1.16,,10.29,9.13,22031577,1866
AssenZuid,B2,2014/08/27 22:00:00+00,-0.41,,10.73,11.14,22031430,1867
AssenZuid,B1,2013/12/18 23:00:00+00,-1.22,"mv 11,68",11.88,10.66,22031429,1868
Baggelhuizerplas,1,2013/06/12 22:00:00+00,-2.87,,13.22,10.35,22900040,1869
Begraafplaats Zuid,40,2014/05/22 22:00:00+00,-1.17,,10.41,9.24,22031578,1870
AssenZuid,B2,2014/09/10 22:00:00+00,-0.49,,10.73,10.24,22031430,1871
AssenZuid,B1,2014/01/16 23:00:00+00,-1.1,,11.88,10.78,22031429,1872
Baggelhuizerplas,1,2013/07/10 22:00:00+00,-2.99,,13.22,10.23,22900040,1873
Begraafplaats Zuid,1,2010/04/13 22:00:00+00,-1.6,,10.47,8.87,22031569,1874
AssenZuid,B2,2014/09/24 22:00:00+00,-0.58,,10.73,10.15,22031430,1875
AssenZuid,B1,2014/01/30 23:00:00+00,-1.2,,11.88,10.68,22031429,1876
Baggelhuizerplas,1,2013/08/13 22:00:00+00,-3.13,,13.22,10.09,22900040,1877
Begraafplaats Zuid,1,2010/05/18 22:00:00+00,-1.4,0 meting,10.47,9.07,22031569,1878
AssenZuid,B2,2014/10/08 22:00:00+00,-1.75,,10.73,8.98,22031430,1879
AssenZuid,B1,2014/02/13 23:00:00+00,-1.15,,11.88,10.73,22031429,1880
Baggelhuizerplas,1,2013/09/04 22:00:00+00,-3.19,,13.22,10.03,22900040,1881
Begraafplaats Zuid,1,2010/05/26 22:00:00+00,-1.58,,10.47,8.89,22031569,1882
AssenZuid,B2,2014/10/22 22:00:00+00,-0.5,,10.73,10.23,22031430,1883
AssenZuid,B1,2014/02/26 23:00:00+00,-1.25,,11.88,10.63,22031429,1884
Baggelhuizerplas,1,2013/10/02 22:00:00+00,-3.2,,13.22,10.02,22900040,1885
Begraafplaats Zuid,1,2010/06/10 22:00:00+00,-1.75,,10.47,8.72,22031569,1886
AssenZuid,B3,2012/04/10 22:00:00+00,-0.77,,11.61,10.84,22031431,1887
AssenZuid,B1,2014/03/12 23:00:00+00,-1.38,,11.88,10.5,22031429,1888
Baggelhuizerplas,1,2013/11/28 23:00:00+00,-2.85,,13.22,10.37,22900040,1889
Begraafplaats Zuid,1,2010/06/23 22:00:00+00,-1.93,,10.47,8.54,22031569,1890
AssenZuid,B3,2012/05/08 22:00:00+00,-0.84,,11.61,10.77,22031431,1891
AssenZuid,B1,2014/03/26 23:00:00+00,-1.28,,11.88,10.6,22031429,1892
Baggelhuizerplas,1,2014/01/22 23:00:00+00,-2.46,,13.22,10.76,22900040,1893
Begraafplaats Zuid,1,2010/07/07 22:00:00+00,-2.16,,10.47,8.31,22031569,1894
AssenZuid,B3,2012/06/06 22:00:00+00,-0.9,,11.61,10.71,22031431,1895
AssenZuid,B1,2014/04/09 22:00:00+00,-1.36,,11.88,10.52,22031429,1896
Baggelhuizerplas,1,2014/02/20 23:00:00+00,-2.44,,13.22,10.78,22900040,1897
Begraafplaats Zuid,1,2010/07/21 22:00:00+00,-2.2,,10.47,8.27,22031569,1898
AssenZuid,B3,2012/06/26 22:00:00+00,-0.76,,11.61,10.85,22031431,1899
AssenZuid,B1,2014/04/24 22:00:00+00,-1.41,,11.88,10.47,22031429,1900
Baggelhuizerplas,1,2014/03/19 23:00:00+00,-2.62,,13.22,10.6,22900040,1901
Begraafplaats Zuid,1,2010/08/04 22:00:00+00,-2.3,,10.47,8.17,22031569,1902
AssenZuid,B3,2012/07/25 22:00:00+00,-0.89,,11.61,10.72,22031431,1903
AssenZuid,B1,2014/05/08 22:00:00+00,-0.7,,11.88,11.18,22031429,1904
Baggelhuizerplas,1,2014/04/16 22:00:00+00,-2.67,,13.22,10.55,22900040,1905
Baggelhuizerplas,1,2014/05/14 22:00:00+00,-2.45,,13.22,10.77,22900040,1906
Baggelhuizerplas,100,2012/10/03 22:00:00+00,-2.47,,12.66,10.19,22900041,1907
Baggelhuizerplas,100,2012/11/01 23:00:00+00,-2.31,,12.66,10.35,22900041,1908
Baggelhuizerplas,100,2012/11/28 23:00:00+00,-2.22,,12.66,10.44,22900041,1909
Baggelhuizerplas,100,2013/02/20 23:00:00+00,-1.57,,12.66,11.09,22900041,1910
Baggelhuizerplas,100,2013/03/20 23:00:00+00,-1.81,,12.66,10.85,22900041,1911
Baggelhuizerplas,100,2013/04/17 22:00:00+00,-1.95,,12.66,10.71,22900041,1912
Baggelhuizerplas,100,2013/05/14 22:00:00+00,-2.06,,12.66,10.6,22900041,1913
Baggelhuizerplas,100,2013/06/12 22:00:00+00,-2.19,,12.66,10.47,22900041,1914
Baggelhuizerplas,100,2013/07/10 22:00:00+00,-2.33,,12.66,10.33,22900041,1915
Baggelhuizerplas,100,2013/08/13 22:00:00+00,-2.51,,12.66,10.15,22900041,1916
Baggelhuizerplas,100,2013/09/04 22:00:00+00,-2.58,,12.66,10.08,22900041,1917
Baggelhuizerplas,100,2013/10/02 22:00:00+00,-2.57,,12.66,10.09,22900041,1918
Baggelhuizerplas,100,2013/11/28 23:00:00+00,-2.15,,12.66,10.51,22900041,1919
Baggelhuizerplas,100,2014/01/22 23:00:00+00,-1.7,,12.66,10.96,22900041,1920
Begraafplaats Zuid,1,2010/08/18 22:00:00+00,-2.34,,10.47,8.13,22031569,1921
AssenZuid,B1,2014/06/03 22:00:00+00,-1.28,,11.88,13.16,22031429,1922
AssenZuid,B3,2012/08/29 22:00:00+00,-0.87,,11.61,10.74,22031431,1923
Begraafplaats Zuid,1,2010/09/01 22:00:00+00,-1.9,,10.47,8.57,22031569,1924
AssenZuid,B1,2014/06/18 22:00:00+00,-1.49,,11.88,13.37,22031429,1925
AssenZuid,B3,2012/09/26 22:00:00+00,-0.95,,11.61,10.66,22031431,1926
Begraafplaats Zuid,1,2010/09/15 22:00:00+00,-1.78,,10.47,8.69,22031569,1927
AssenZuid,B1,2014/07/02 22:00:00+00,-1.54,,11.88,13.42,22031429,1928
AssenZuid,B3,2012/10/30 23:00:00+00,-0.76,,11.61,10.85,22031431,1929
Begraafplaats Zuid,1,2010/09/29 22:00:00+00,-1.68,,10.47,8.79,22031569,1930
AssenZuid,B1,2014/07/14 22:00:00+00,-1.64,,11.88,13.52,22031429,1931
AssenZuid,B3,2012/11/20 23:00:00+00,-0.76,,11.61,10.85,22031431,1932
AssenZuid,B1,2014/08/13 22:00:00+00,-1.68,,11.88,13.56,22031429,1933
AssenZuid,B3,2012/12/18 23:00:00+00,-0.57,,11.61,11.04,22031431,1934
AssenZuid,B1,2014/08/27 22:00:00+00,-1.61,,11.88,13.49,22031429,1935
AssenZuid,B3,2013/01/15 23:00:00+00,-0.62,,11.61,10.99,22031431,1936
AssenZuid,B1,2014/09/10 22:00:00+00,-1.67,,11.88,10.21,22031429,1937
AssenZuid,B3,2013/02/13 23:00:00+00,-0.56,,11.61,11.05,22031431,1938
AssenZuid,B1,2014/09/24 22:00:00+00,-1.77,,11.88,10.11,22031429,1939
AssenZuid,B3,2013/03/13 23:00:00+00,-0.68,,11.61,10.93,22031431,1940
AssenZuid,B1,2014/10/08 22:00:00+00,-1.75,,11.88,10.13,22031429,1941
AssenZuid,B3,2013/04/10 22:00:00+00,-0.78,,11.61,10.83,22031431,1942
AssenZuid,B1,2014/10/22 22:00:00+00,-1.67,,11.88,10.21,22031429,1943
AssenZuid,B3,2013/05/06 22:00:00+00,-0.93,,11.61,10.68,22031431,1944
AssenZuid,B2,2012/04/10 22:00:00+00,-0.25,,10.73,10.48,22031430,1945
AssenZuid,B3,2013/06/04 22:00:00+00,-0.98,,11.61,10.63,22031431,1946
AssenZuid,B2,2012/05/08 22:00:00+00,-0.24,,10.73,10.49,22031430,1947
AssenZuid,B3,2013/07/02 22:00:00+00,-1.02,,11.61,10.59,22031431,1948
AssenZuid,B2,2012/06/06 22:00:00+00,-0.3,,10.73,10.43,22031430,1949
AssenZuid,B3,2013/08/14 22:00:00+00,-1.17,,11.61,10.44,22031431,1950
AssenZuid,B2,2012/06/26 22:00:00+00,-0.21,,10.73,10.52,22031430,1951
AssenZuid,B3,2013/08/27 22:00:00+00,-1.23,,11.61,10.38,22031431,1952
AssenZuid,B2,2012/07/25 22:00:00+00,-0.29,,10.73,10.44,22031430,1953
AssenZuid,B3,2013/09/25 22:00:00+00,-1.06,,11.61,10.55,22031431,1954
AssenZuid,B2,2012/08/29 22:00:00+00,-1.48,,10.73,9.25,22031430,1955
AssenZuid,B3,2013/10/24 22:00:00+00,-1,,11.61,10.61,22031431,1956
AssenZuid,B2,2012/09/26 22:00:00+00,-1.56,,10.73,9.17,22031430,1957
AssenZuid,B3,2013/11/20 23:00:00+00,-0.7,,11.61,10.91,22031431,1958
AssenZuid,B2,2012/10/30 23:00:00+00,-0.19,,10.73,10.54,22031430,1959
AssenZuid,B3,2013/12/18 23:00:00+00,-0.62,"mv 11,41",11.61,10.99,22031431,1960
AssenZuid,B2,2012/11/20 23:00:00+00,-0.18,,10.73,10.55,22031430,1961
AssenZuid,B3,2014/01/16 23:00:00+00,-0.51,,11.61,11.1,22031431,1962
AssenZuid,B2,2013/03/13 23:00:00+00,-0.05,,10.73,10.68,22031430,1963
AssenZuid,B3,2014/01/30 23:00:00+00,-0.62,,11.61,10.99,22031431,1964
AssenZuid,B2,2013/04/10 22:00:00+00,-0.18,,10.73,10.55,22031430,1965
AssenZuid,B3,2014/02/13 23:00:00+00,-0.59,,11.61,11.02,22031431,1966
AssenZuid,B2,2013/05/06 22:00:00+00,-0.3,,10.73,10.43,22031430,1967
Begraafplaats Zuid,1,2013/09/25 22:00:00+00,-2.06,,10.47,8.41,22031569,1968
Begraafplaats Zuid,1,2013/09/28 22:00:00+00,-2.27,,10.47,8.2,22031569,1969
Begraafplaats Zuid,1,2013/10/06 22:00:00+00,-1.79,,10.47,8.68,22031569,1970
Begraafplaats Zuid,1,2013/10/08 22:00:00+00,-2.22,,10.47,8.25,22031569,1971
Begraafplaats Zuid,1,2013/10/23 22:00:00+00,-1.18,,10.47,9.29,22031569,1972
Begraafplaats Zuid,1,2013/11/21 23:00:00+00,-1.4,,10.47,9.07,22031569,1973
Begraafplaats Zuid,1,2013/12/05 23:00:00+00,-1.3,,10.47,9.17,22031569,1974
Begraafplaats Zuid,1,2013/12/19 23:00:00+00,-1.27,,10.47,9.2,22031569,1975
Begraafplaats Zuid,1,2014/01/15 23:00:00+00,-1.05,,10.47,9.42,22031569,1976
Begraafplaats Zuid,1,2014/01/29 23:00:00+00,-1.06,,10.47,9.41,22031569,1977
Begraafplaats Zuid,1,2014/02/12 23:00:00+00,-1.03,,10.47,9.44,22031569,1978
Begraafplaats Zuid,1,2014/02/25 23:00:00+00,-1.15,,10.47,9.32,22031569,1979
Begraafplaats Zuid,1,2014/03/12 23:00:00+00,-1.31,,10.47,9.16,22031569,1980
Begraafplaats Zuid,1,2014/03/25 23:00:00+00,-1.19,,10.47,9.28,22031569,1981
Begraafplaats Zuid,1,2014/04/08 22:00:00+00,-1.3,,10.47,9.17,22031569,1982
Begraafplaats Zuid,1,2014/04/23 22:00:00+00,-1.2,,10.47,9.27,22031569,1983
Begraafplaats Zuid,1,2014/05/07 22:00:00+00,-1.06,,10.47,9.41,22031569,1984
Begraafplaats Zuid,1,2014/06/04 22:00:00+00,-1.12,,10.47,11.59,22031569,1985
Begraafplaats Zuid,1,2014/06/19 22:00:00+00,-1.45,,10.47,11.92,22031569,1986
Begraafplaats Zuid,1,2014/07/02 22:00:00+00,-1.75,,10.47,12.22,22031569,1987
Begraafplaats Zuid,1,2014/07/30 22:00:00+00,-2.15,,10.47,12.62,22031569,1988
Begraafplaats Zuid,1,2014/08/14 22:00:00+00,-2.29,,10.47,12.76,22031569,1989
Begraafplaats Zuid,1,2014/08/26 22:00:00+00,-2.08,,10.47,12.55,22031569,1990
Begraafplaats Zuid,1,2014/09/11 22:00:00+00,-2.16,,10.47,8.31,22031569,1991
Begraafplaats Zuid,1,2014/09/25 22:00:00+00,-2.3,,10.47,8.17,22031569,1992
Begraafplaats Zuid,1,2014/10/07 22:00:00+00,-2.3,,10.47,8.17,22031569,1993
Begraafplaats Zuid,1,2014/10/21 22:00:00+00,-2.4,,10.47,8.07,22031569,1994
Begraafplaats Zuid,10,2010/04/13 22:00:00+00,-1.39,,10.28,8.89,22031571,1995
Begraafplaats Zuid,10,2010/05/18 22:00:00+00,-1.13,0 meting,10.28,9.15,22031571,1996
Begraafplaats Zuid,10,2010/05/26 22:00:00+00,-1.3,,10.28,8.98,22031571,1997
Begraafplaats Zuid,10,2010/06/10 22:00:00+00,-1.47,,10.28,8.81,22031571,1998
Begraafplaats Zuid,10,2010/06/23 22:00:00+00,-1.66,,10.28,8.62,22031571,1999
