FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,max_snelh,gdb_geomattr_data,shape
kantstroken_kenmerk.1631,Vluchtstrook,R,109.78600311,R,110.4940033,T,006,KLK0008068274,L,I,3,,,"LINESTRING (180141.9688999988 522562.8739, 180127.27589999884 522556.5320999995, 180108.5428000018 522548.0469000004, 180090.5848999992 522539.16420000046, 180072.94559999928 522529.7111000009, 179983.18129999936 522480.0648000017, 179930.4349000007 522451.46709999815, 179895.442400001 522432.0863999985, 179860.5789999999 522412.4686000012, 179825.97780000046 522392.67269999906, 179792.44469999894 522373.0925000012, 179758.04659999907 522352.67229999974, 179706.7386999987 522321.5672999993, 179664.2837000005 522295.4054000005, 179613.51940000057 522263.42009999976, 179579.69429999962 522241.82180000097, 179527.58359999955 522208.04300000146)"
kantstroken_kenmerk.1632,Vluchtstrook,R,110.4940033,R,111.01300049,T,006,KLK0008068292,L,I,4,,,"LINESTRING (180653.0025999993 522762.38589999825, 180622.09259999916 522752.47309999913, 180571.1158999987 522735.65850000083, 180552.17980000004 522729.2303000018, 180512.17929999903 522715.22480000183, 180474.54710000008 522701.65029999986, 180451.5614 522693.1149000004, 180414.13259999827 522678.9310000017, 180376.87999999896 522664.3520999998, 180339.76729999855 522649.42980000004, 180321.2725000009 522641.81749999896, 180284.15049999952 522626.20490000024, 180254.90900000185 522613.68510000035, 180218.32559999824 522597.5069000013, 180200.08199999854 522589.31109999865, 180163.8905000016 522572.65890000015, 180145.6458999999 522564.4609999992, 180141.9688999988 522562.8739)"
kantstroken_kenmerk.1633,Vluchtstrook,R,233.59300232,R,234.1000061,T,004,KLK0008066393,L,I,4,,,"LINESTRING (80475.92300000042 390860.65569999814, 80462.61180000007 390896.8999999985, 80448.57999999821 390934.3585000001, 80297.48299999908 391331.7490000017)"
kantstroken_kenmerk.1634,Vluchtstrook,R,236.47799683,R,236.65699768,T,004,KLK0008066494,L,I,3,,,"LINESTRING (80574.99819999933 388323.6686999984, 80578.77820000052 388343.23690000176, 80582.28830000013 388362.92660000175, 80585.61529999971 388382.65309999883, 80588.72819999978 388402.42069999874, 80593.07679999992 388432.17339999974, 80598.1585999988 388471.8552000001, 80600.4114000015 388491.7280000001, 80602.33929999918 388510.60869999975)"
kantstroken_kenmerk.1635,Puntstuk,R,236.65699768,R,236.67199707,T,004,KLK0008066502,L,I,3,,,"LINESTRING (80571.9635999985 388307.95910000056, 80574.99819999933 388323.6686999984)"
kantstroken_kenmerk.1636,Puntstuk,R,223.94999695,R,223.98899841,T,004,KLK0008066132,L,I,3,,,"LINESTRING (79011.91730000079 400224.73800000176, 79031.66349999979 400262.9360000007)"
kantstroken_kenmerk.1637,Vluchtstrook,R,223.98899841,R,224.23500061,T,004,KLK0008066133,L,I,4,,,"LINESTRING (78908.00230000168 400008.6504999995, 78927.56399999931 400051.4158000015, 78947.70129999891 400094.2661000006, 78968.82030000165 400138.19319999963, 78986.42379999906 400174.1116000004, 79011.91730000079 400224.73800000176)"
kantstroken_kenmerk.1638,Vluchtstrook,R,13.44900036,R,13.85400009,H,005,KLK0008067199,R,I,2,,,"LINESTRING (113634.65309999883 489643.46719999984, 113651.67770000175 489645.9125000015, 113667.8478000015 489647.93140000105, 113691.93769999966 489650.4459999986, 113711.87090000138 489652.08100000024, 113736.33810000122 489653.53290000185, 113751.33999999985 489653.8566999994, 113761.33999999985 489653.4521000013, 113766.03379999846 489652.99329999834, 113770.94819999859 489652.2765999995, 113775.85509999841 489651.2809999995, 113780.68360000104 489649.9816999994, 113786.05480000004 489648.0835000016, 113790.61030000076 489646.0273000002, 113794.99610000104 489643.61939999834, 113799.1576000005 489640.8361000009, 113802.90150000155 489637.8546000011, 113806.51999999955 489634.43609999865, 113809.85080000013 489630.69889999926, 113812.85110000148 489626.69519999996, 113815.91930000111 489621.680399999, 113818.09659999982 489617.21979999915, 113819.90989999846 489612.557599999, 113821.5560999997 489606.7071999982, 113822.4541000016 489601.7734000012, 113822.996199999 489593.97289999947, 113822.78350000083 489588.9501999989, 113821.4523999989 489580.5386000015, 113820.10289999843 489575.7479999997, 113818.35020000115 489571.06529999897, 113816.5614 489567.25730000064, 113814.09820000082 489562.9246999994, 113809.99419999868 489557.191300001, 113806.72700000182 489553.48429999873, 113801.03299999982 489548.3007999994, 113797.00160000101 489545.37370000035, 113791.26330000162 489542.00730000064, 113786.72520000115 489539.8889000006, 113781.22320000082 489537.8579999991, 113776.39770000055 489536.4763999991, 113771.51559999958 489535.39719999954, 113766.77739999816 489534.60810000077, 113761.80220000073 489534.0119000003, 113755.22230000049 489533.5174999982, 113745.21559999883 489533.23519999906, 113735.36190000176 489533.2617999986, 113685.36439999938 489533.98530000076, 113680.36769999936 489534.20219999924, 113651.31430000067 489536.15199999884)"
kantstroken_kenmerk.1639,Puntstuk,R,300.20800781,R,300.25201416,H,006,KLK0008068683,R,I,3,,,"LINESTRING (179102.8575000018 542935.1191999987, 179122.37909999862 542974.5678000003)"
kantstroken_kenmerk.1640,Puntstuk,R,297.05200195,R,297.0960083,T,006,KLK0008068686,L,I,3,,,"LINESTRING (177518.23750000075 540333.5489000008, 177518.36630000174 540332.3253999986, 177520.79239999875 540312.4728999995, 177524.1662000008 540287.8460000008)"
kantstroken_kenmerk.1641,Puntstuk,R,299.96499634,R,300.04400635,T,006,KLK0008068691,L,I,3,,,"LINESTRING (179010.2074000016 542797.688099999, 179004.68279999867 542787.6695999987, 178994.84409999847 542770.2496999986, 178984.78449999914 542752.9620000012, 178971.23380000144 542730.3198000006)"
kantstroken_kenmerk.1642,Puntstuk,R,300.23400879,R,300.26901245,T,006,KLK0008068693,L,I,3,,,"LINESTRING (179114.46709999815 543004.9145999998, 179097.74929999933 542970.7895999998)"
kantstroken_kenmerk.1643,Puntstuk,R,302.64801025,R,302.67401123,H,006,KLK0008068751,R,I,3,,,"LINESTRING (180277.31969999894 545071.8933999985, 180289.06019999832 545095.7060999982)"
kantstroken_kenmerk.1644,Puntstuk,R,302.42700195,R,302.45001221,T,006,KLK0008068753,L,I,3,,,"LINESTRING (180173.5476000011 544907.3786000013, 180162.34059999883 544884.7754999995)"
kantstroken_kenmerk.1645,Puntstuk,R,302.63699341,R,302.67498779,T,006,KLK0008068755,L,I,3,,,"LINESTRING (180272.56560000032 545108.3048, 180254.47560000047 545071.5113999993)"
kantstroken_kenmerk.1646,Vluchtstrook,R,283.25799561,R,283.59399414,H,006,KLK0008068385,R,I,4,,,"LINESTRING (180880.5214000009 527029.6519999988, 180866.067400001 527148.7921999991, 180857.14440000057 527228.2939999998, 180852.97199999914 527268.0758999996, 180845.2302000001 527347.7043000013, 180844.01429999992 527361.8957999982, 180843.43239999935 527367.6039999984)"
kantstroken_kenmerk.1647,Vluchtstrook,R,23.85199928,R,24.19000053,H,004,KLK0008064786,R,I,5,,,"LINESTRING (101902.6398999989 467822.5029999986, 101735.6977000013 467537.84479999915)"
kantstroken_kenmerk.1652,Vluchtstrook,R,44,R,44.61000061,H,006,KLK0008067410,R,I,5,,,"LINESTRING (137808.04089999944 481731.7386999987, 137813.9123999998 481736.50890000165, 137829.2276000008 481749.2857000008, 137858.16220000014 481773.0388999991, 137904.69689999893 481810.9237000011, 137968.01419999823 481862.79879999906, 138085.2602000013 481958.8920000009, 138239.95529999956 482085.6592999995, 138271.82510000095 482109.88479999825, 138280.40210000053 482116.71880000085)"
kantstroken_kenmerk.1653,Puntstuk,R,305.33499146,R,305.36700439,T,006,KLK0008068791,L,I,3,,,"LINESTRING (181058.40819999948 547650.9257999994, 181052.82330000028 547617.1301000006)"
kantstroken_kenmerk.1654,Vluchtstrook,R,26.875,R,27.61000061,H,004,KLK0008064813,R,I,5,,,"LINESTRING (99837.37849999964 465713.23380000144, 99826.68230000138 465706.52219999954, 99772.45369999856 465673.05409999937, 99704.10619999841 465631.4761000015, 99652.66079999879 465600.5936000012, 99612.64440000057 465576.92449999973, 99560.81320000067 465546.6986999996, 99406.64449999854 465458.2008000016, 99372.19810000062 465437.84760000184, 99337.98050000146 465417.13060000166, 99304.03590000048 465395.9677999988, 99274.04399999976 465376.5870999992, 99240.8029000014 465354.3310999982, 99223.65560000017 465342.61140000075, 99209.00459999964 465332.3392999992)"
kantstroken_kenmerk.1655,Vluchtstrook,R,26.85700035,R,27.61000061,T,004,KLK0008064814,L,I,1,,,"LINESTRING (99852.62550000101 465722.8009000011, 99826.68230000138 465706.52219999954, 99772.45369999856 465673.05409999937, 99704.10619999841 465631.4761000015, 99652.66079999879 465600.5936000012, 99612.64440000057 465576.92449999973, 99560.81320000067 465546.6986999996, 99406.64449999854 465458.2008000016, 99372.19810000062 465437.84760000184, 99337.98050000146 465417.13060000166, 99304.03590000048 465395.9677999988, 99274.04399999976 465376.5870999992, 99240.8029000014 465354.3310999982, 99223.65560000017 465342.61140000075, 99209.00459999964 465332.3392999992)"
kantstroken_kenmerk.1656,Vluchtstrook,R,30.73999977,R,32.43000031,H,004,KLK0008064859,R,I,5,,,"LINESTRING (95509.00140000135 462345.4378999993, 95527.07090000063 462355.5174999982, 95544.64990000054 462365.0557000004, 95562.35099999979 462374.36930000037, 95580.16270000115 462383.3885000013, 95611.43079999834 462398.62049999833, 95647.71649999917 462415.45639999956, 95703.47619999945 462440.2259000018, 95910.28240000084 462530.23970000073, 95991.34569999948 462565.85229999945, 96019.32539999858 462578.52980000153, 96055.59829999879 462595.3924999982, 96087.9776000008 462610.8092, 96123.91580000147 462628.37319999933, 96174.01440000162 462653.55409999937, 96209.51909999922 462671.98959999904, 96254.49419999868 462695.9353, 96289.5848999992 462715.15509999916, 96327.71279999986 462736.5416000001, 96362.38289999962 462756.49130000174, 96396.85860000178 462776.7932999991, 96428.70309999958 462795.9411999993, 96462.78249999881 462816.89389999956, 96494.27089999989 462836.684799999, 96537.38060000166 462864.6061999984, 96570.70340000093 462886.7373000011, 96590.78000000119 462900.310899999, 96637.75869999826 462932.56909999996, 96686.7201000005 462967.25290000066, 96719.05629999936 462990.8022999987, 96971.9765000008 463176.7479000017)"
kantstroken_kenmerk.1657,Vluchtstrook,R,32.43000031,R,32.875,H,004,KLK0008064860,R,I,6,,,"LINESTRING (95509.00140000135 462345.4378999993, 95505.2201000005 462343.3286000006, 95487.91869999841 462333.29520000145, 95467.58630000055 462321.13540000096, 95450.5912999995 462310.61499999836, 95417.00560000166 462288.8830999993, 95392.16450000182 462272.00349999964, 95375.80160000175 462260.50250000134, 95357.1689000018 462246.9620999992, 95341.13369999826 462235.03810000047, 95308.46779999882 462209.67500000075, 95287.90159999952 462192.68560000136, 95270.59679999948 462178.0313999988, 95243.32030000165 462154.10810000077, 95213.68459999934 462127.21880000085, 95187.58170000091 462101.48310000077, 95160.09760000184 462073.6955999993)"
kantstroken_kenmerk.1658,Vluchtstrook,R,43.72200012,R,43.90100098,T,006,KLK0008067414,L,I,6,,,"LINESTRING (137711.32950000092 481701.2932000011, 137710.95560000092 481700.99599999934, 137695.17269999906 481688.62530000135, 137663.4796999991 481664.1981999986, 137628.37739999965 481637.76619999856, 137596.1752000004 481614.070700001, 137556.63969999924 481585.70800000057)"
kantstroken_kenmerk.1659,Vluchtstrook,R,44.74499893,R,45.21699905,T,006,KLK0008067416,L,I,6,,,"LINESTRING (138731.30270000175 482537.5267000012, 138687.89840000123 482502.6341999993, 138625.69729999825 482452.3029000014, 138579.13749999925 482414.4373999983, 138531.7003000006 482375.54780000076, 138501.06190000102 482349.87480000034, 138432.90029999986 482291.49909999967, 138402.39339999855 482265.6251000017, 138371.75169999897 482239.91310000047, 138366.00820000097 482235.5309000015)"
kantstroken_kenmerk.1660,Puntstuk,R,309.79998779,R,309.84399414,T,006,KLK0008068908,L,I,3,,,"LINESTRING (183208.11520000175 551441.4593000002, 183180.4140000008 551412.5995000005, 183176.21409999952 551408.3189000003)"
kantstroken_kenmerk.1661,Vluchtstrook,R,5.1500001,R,6.12799978,T,004,KLK0008064379,L,I,7,,,"LINESTRING (112505.23999999836 481842.0188000016, 112541.36870000139 481858.73580000177, 112555.91820000112 481865.0786000006, 112574.36829999834 481872.86659999937, 112592.9048999995 481880.41860000044, 112611.52329999954 481887.74450000003, 112630.22890000045 481894.8289999999, 112649.02149999887 481901.6730000004, 112684.18919999897 481913.77749999985, 112703.21790000051 481919.934799999, 112722.31810000166 481925.86890000105, 112741.49570000172 481931.5612999983, 112760.75090000033 481937.0117000006, 112788.06109999865 481944.3005999997, 112807.46240000054 481949.16420000046, 112844.6015000008 481957.8066999987, 112864.15509999916 481962.1563999988, 112903.30519999936 481970.3605000004, 112922.92100000009 481974.2635000013, 113010.53990000114 481990.7520000003, 113403.76960000023 482064.1009999998, 113446.51089999825 482071.9450000003)"
kantstroken_kenmerk.1662,Vluchtstrook,R,30.20499992,R,30.45599937,T,004,KLK0008064865,L,I,6,,,"LINESTRING (97222.43890000135 463318.2912000008, 97235.23209999874 463327.8627000004, 97413.13780000061 463458.3071999997)"
kantstroken_kenmerk.1663,Vluchtstrook,R,30.45599937,R,32.50400162,T,004,KLK0008064866,L,I,5,,,"LINESTRING (95469.01370000094 462283.59270000085, 95503.14290000126 462304.3984000012, 95520.43969999999 462314.4398000017, 95546.0810999982 462328.7853000015, 95563.69000000134 462338.2644000016, 95581.43659999967 462347.4871000014, 95599.28970000148 462356.50400000066, 95625.54340000078 462369.3289999999, 95661.78339999914 462386.2615999989, 95698.21489999816 462402.7782000005, 95915.98389999941 462499.79949999973, 96001.48350000009 462537.87889999896, 96019.70320000127 462546.128800001, 96048.50609999895 462559.3685999997, 96084.69810000062 462576.4004999995, 96130.52479999885 462598.57820000127, 96166.32279999927 462616.42500000075, 96201.93290000036 462634.62420000136, 96237.36719999835 462653.18879999965, 96272.62970000133 462672.0716000013, 96301.00589999929 462687.61719999835, 96333.46429999918 462705.78390000015, 96377.46159999818 462730.9620000012, 96411.92430000007 462751.2707000002, 96446.19860000163 462771.90520000085, 96476.51889999956 462790.55900000036, 96522.96429999918 462819.8616999984, 96573.29340000078 462852.5247000009, 96606.20160000026 462874.4107999988, 96639.3460999988 462896.81060000136, 96671.35680000111 462918.78339999914, 96704.21379999816 462941.5962000005, 96741.24529999867 462967.7153999992, 96784.15850000083 462998.28130000085, 96826.56069999933 463028.8158, 96907.38650000095 463087.69839999825, 97186.78429999948 463292.47089999914, 97202.9235999994 463304.2793000005, 97219.21750000119 463315.881000001, 97222.43890000135 463318.2912000008)"
kantstroken_kenmerk.1664,Puntstuk,R,228.95300293,R,229.04299927,H,004,KLK0008066308,R,I,3,,,"LINESTRING (79159.2023999989 395597.55040000007, 79156.45600000024 395574.3702000007, 79154.42760000005 395554.4690999985, 79152.70389999822 395534.54300000146, 79151.36140000075 395514.5865999982, 79150.35909999907 395494.96070000157)"
kantstroken_kenmerk.1665,Vluchtstrook,R,228.60600281,R,228.93400574,T,004,KLK0008066309,L,I,4,,,"LINESTRING (79176.0689000003 395612.9008000009, 79178.92770000175 395631.83150000125, 79182.12139999866 395651.5716999993, 79187.40579999983 395681.2039999999, 79195.13320000097 395720.45169999823, 79200.37429999933 395745.97569999844, 79234.13379999995 395902.37370000035, 79238.84070000052 395923.5571999997)"
kantstroken_kenmerk.1666,Vluchtstrook,R,229.04299927,R,229.53500366,H,004,KLK0008066317,R,I,3,,,"LINESTRING (79150.35909999907 395494.96070000157, 79149.66629999876 395481.3960000016, 79149.05380000174 395461.40459999815, 79148.68279999867 395441.40790000185, 79148.63109999895 395421.4043000005, 79149.1667000018 395392.8894000016, 79149.87539999932 395372.9017999992, 79151.09980000183 395347.98490000144, 79152.51460000128 395328.0405000001, 79154.24700000137 395308.1154000014, 79156.18840000033 395288.2094999999, 79159.90610000119 395257.40890000015, 79162.66110000014 395237.59789999947, 79165.71880000085 395217.83300000057, 79169.06230000034 395198.1114999987, 79172.30429999903 395180.7307000011, 79176.18169999868 395161.11939999834, 79179.1614000015 395147.1015000008, 79183.58449999988 395127.5940999985, 79188.31599999964 395108.1614000015, 79193.31749999896 395088.79630000144, 79200.25950000063 395063.8169, 79210.18800000101 395030.79569999874, 79217.57600000128 395008.47839999944)"
kantstroken_kenmerk.1667,Puntstuk,R,16.67099953,R,16.73999977,H,004,KLK0008064609,R,I,6,,,"LINESTRING (106002.02939999849 473640.23220000044, 105974.22439999878 473603.27419999987, 105957.03350000083 473584.1022000015)"
kantstroken_kenmerk.1668,Vluchtstrook,R,16.73999977,R,18.18799973,H,004,KLK0008064610,R,I,6,,,"LINESTRING (105957.03350000083 473584.1022000015, 105346.6165000014 472903.34109999985, 105132.49469999969 472664.2441999987, 105064.05420000106 472587.63639999926, 105001.20960000157 472516.73039999977)"
kantstroken_kenmerk.1669,Puntstuk,R,55.36800003,R,55.50099945,T,006,KLK0008067590,L,I,3,,,"LINESTRING (147767.6603000015 486488.9741999991, 147670.99179999903 486379.4893000014)"
kantstroken_kenmerk.1670,Puntstuk,R,310.59698486,R,310.66000366,H,006,KLK0008068964,R,I,3,,,"LINESTRING (183686.99289999902 552015.3559000008, 183718.3636999987 552062.3544999994, 183722.05790000036 552067.694699999)"
kantstroken_kenmerk.1671,Puntstuk,R,311.57901001,R,311.70401001,H,006,KLK0008068981,R,I,3,,,"LINESTRING (184486.87939999998 552504.0976999998, 184502.90940000117 552504.9708000012, 184522.8947999999 552505.7386999987, 184541.80050000176 552506.0870999992, 184561.80590000004 552506.2237000018, 184606.65819999948 552505.760400001)"
kantstroken_kenmerk.1672,Vluchtstrook,R,41.61800003,R,42.11100006,T,006,KLK0008069039,L,I,3,,,"LINESTRING (135667.54930000007 480712.52969999984, 135669.46189999953 480713.10709999874, 135749.49300000072 480741.749499999, 135916.05680000037 480801.30590000004, 135945.38709999993 480811.26469999924, 135954.89950000122 480814.2991999984, 135969.1132999994 480818.57019999996, 135984.564100001 480822.8355999999, 135999.10960000008 480826.502700001, 136014.44799999893 480829.9987999983, 136029.15139999986 480833.00079999864, 136044.064100001 480835.73889999837, 136058.8280000016 480838.1900999993, 136114.68450000137 480846.46979999915, 136150.64119999856 480851.8183999993)"
kantstroken_kenmerk.1673,Vluchtstrook,R,6.19399977,R,6.5,T,004,KLK0008064381,L,I,5,,,"LINESTRING (112190.20329999924 481651.7025000006, 112201.83799999952 481660.88910000026, 112217.70210000128 481673.0694000013, 112247.0634999983 481694.8278999999, 112263.33460000157 481706.46070000157, 112279.75400000066 481717.8817999996, 112296.32559999824 481729.0795999989, 112328.5540000014 481750.0271999985, 112345.56929999962 481760.54100000113, 112378.00769999996 481780.1053000018, 112395.32649999857 481790.1132000014, 112412.78249999881 481799.87480000034, 112430.3740000017 481809.3931999989, 112443.98279999942 481816.39020000026)"
kantstroken_kenmerk.1674,Puntstuk,R,97.82900238,R,97.91200256,H,004,KLK0008065837,R,I,3,,,"LINESTRING (86459.9208999984 413664.44999999925, 86446.10060000047 413622.2542000003, 86440.0634999983 413603.13749999925, 86434.22569999844 413583.97630000114, 86433.80359999835 413582.5155999996)"
kantstroken_kenmerk.1703,Puntstuk,R,67.54499817,R,67.61499786,H,006,KLK0008067757,R,I,3,,,"LINESTRING (157190.00600000098 493755.2569999993, 157241.75820000097 493803.86470000073)"
kantstroken_kenmerk.1704,Vluchtstrook,R,67.61499786,R,68.28900146,H,006,KLK0008067758,R,I,3,,,"LINESTRING (157241.75820000097 493803.86470000073, 157287.10669999942 493846.4578000009, 157335.52160000056 493891.7534000017, 157381.48160000145 493934.9305000007, 157465.72439999878 494014.7270000018, 157546.0276999995 494091.45059999824, 157618.64400000125 494161.51300000027, 157690.40100000054 494231.1671000011, 157728.51900000125 494268.58839999884)"
kantstroken_kenmerk.1705,Vluchtstrook,R,67.65100098,R,68.30200195,T,006,KLK0008067760,L,I,3,,,"LINESTRING (157722.45820000023 494307.1667999998, 157684.0375000015 494269.71180000156, 157607.4732999988 494195.7292000018, 157518.01740000024 494110.1512000002, 157435.11140000075 494031.7324000001, 157359.69469999894 493961.00609999895, 157269.41279999912 493877.12999999896, 157244.15349999815 493853.8726999983)"
kantstroken_kenmerk.1675,Vluchtstrook,R,97.91200256,R,99.34500122,H,004,KLK0008065838,R,I,3,,,"LINESTRING (86433.80359999835 413582.5155999996, 86428.6688000001 413564.746199999, 86423.34279999882 413545.4596000016, 86418.37559999898 413526.0850000009, 86413.69060000032 413506.6413999982, 86409.23180000111 413487.14229999855, 86404.97470000014 413467.59369999915, 86400.9395999983 413447.9908000007, 86397.17639999837 413428.32129999995, 86394.46480000019 413413.09490000084, 86389.7435999997 413384.41330000013, 86385.96110000089 413357.1224000007, 86383.61400000006 413337.2190000005, 86380.89429999888 413311.2023999989, 86379.09459999949 413292.1673000008, 86377.45259999856 413272.2003000006, 86376.12429999933 413252.24430000037, 86374.54340000078 413221.09540000185, 86373.6649999991 413188.0100999996, 86373.44570000097 413168, 86373.5020999983 413148, 86373.77010000125 413129.9948000014, 86374.41180000082 413107.97399999946, 86375.29670000076 413087.99439999834, 86376.40749999881 413068.0236000009, 86378.51359999925 413038.04300000146, 86380.25200000033 413018.12590000033, 86383.75360000134 412985.9708000012, 86386.22960000113 412966.10770000145, 86388.94220000133 412946.2897000015, 86392.76720000058 412920.8060999997, 86396.09760000184 412901.0804999992, 86399.67720000073 412881.3990999982, 86402.87829999998 412864.9770999998, 86406.95729999989 412845.39350000024, 86410.80169999972 412827.95699999854, 86416.2314000018 412805.0557000004, 86421.12099999934 412785.6667000018, 86426.27490000054 412766.34209999815, 86431.69449999928 412747.0876000002, 86441.49650000036 412714.08359999955, 86447.5923999995 412695.03379999846, 86453.93450000137 412676.06599999964, 86464.41930000111 412646.1504999995, 86471.36180000007 412627.4032000005, 86481.46119999886 412601.43730000034, 86489.0353000015 412582.92330000177, 86496.86290000007 412564.51850000024, 86509.41950000077 412536.38919999823, 86517.86529999971 412518.25989999995, 86526.5186999999 412500.2280000001, 86535.39869999886 412482.3024000004, 86548.93989999965 412456.10929999873, 86558.45800000057 412438.50759999827, 86574.92610000074 412409.2195000015, 86585.85020000115 412390.51099999994, 86596.1240000017 412373.3641999997, 86614.23189999908 412344.6356000006, 86625.23550000042 412327.933699999, 86636.46379999816 412311.38269999996, 86647.86510000005 412294.9479999989, 86659.63280000165 412278.4657999985, 86671.47529999912 412262.3674999997, 86683.6435999982 412246.48790000007, 86704.54239999875 412219.9818000011)"
kantstroken_kenmerk.1676,Vluchtstrook,R,19.22599983,R,19.46800041,T,004,KLK0008064657,L,I,6,,,"LINESTRING (104185.25800000131 471528.13120000064, 104187.00070000067 471530.04659999907, 104227.21559999883 471574.5753999986, 104288.87660000101 471643.1875, 104341.65920000151 471702.2523000017)"
kantstroken_kenmerk.1677,Puntstuk,R,60.7480011,R,60.89599991,H,006,KLK0008067636,R,I,3,,,"LINESTRING (151702.27919999883 489801.1019000001, 151731.12060000002 489817.4704999998, 151804.5903000012 489859.7489, 151834.2697999999 489874.71990000084)"
kantstroken_kenmerk.1678,Vluchtstrook,R,59.7140007,R,60.60800171,H,006,KLK0008069580,R,I,3,,,"LINESTRING (150800.17830000073 489245.18389999866, 150988.92689999938 489357.8898999989, 151219.64400000125 489496.9552000016, 151227.15040000156 489503.8652999997, 151359.80550000072 489584.0377999991, 151528.4657999985 489686.4561999999, 151586.97890000045 489721.5155000016)"
kantstroken_kenmerk.1679,Vluchtstrook,R,60.6629982,R,60.89599991,H,006,KLK0008069590,R,I,2,,,"LINESTRING (151635.12629999965 489750.1132000014, 151666.92080000043 489768.9979999997, 151709.18459999934 489794.2958999984, 151757.7375999987 489823.6545000002, 151819.3038999997 489861.32510000095, 151834.2697999999 489874.71990000084)"
kantstroken_kenmerk.1680,Vluchtstrook,R,75.08100128,R,75.33300018,T,006,KLK0008069707,L,I,2,,,"LINESTRING (162651.3321999982 499188.938099999, 162647.2875000015 499184.99749999866, 162643.87849999964 499181.32759999856, 162640.8099000007 499177.43180000037, 162637.2474000007 499172.23330000043, 162634.99280000106 499167.76999999955, 162633.13019999862 499163.16110000014, 162631.4428000003 499157.77969999984, 162630.31080000103 499152.8924999982, 162629.6064000018 499145.258200001, 162629.77849999815 499140.3156999983, 162630.82129999995 499133.5150000006, 162632.1314000003 499128.72260000184, 162634.3412999995 499123.0353000015, 162636.66270000115 499118.67060000077, 162639.25569999963 499114.8539999984, 162642.41110000014 499110.97239999846, 162645.9043999985 499107.3957999982, 162650.12700000033 499103.930399999, 162654.2206000015 499101.0590999983, 162658.5560999997 499098.61569999903, 162663.92540000007 499096.3542999998, 162668.73730000108 499094.9946999997, 162673.6682999991 499094.07290000096, 162678.5795999989 499093.6303000003, 162686.30710000172 499093.8953000009, 162691.23959999904 499094.59319999814, 162698.42689999938 499096.3407999985, 162703.12249999866 499098.058699999, 162707.71229999885 499100.06610000134, 162715.93420000002 499104.3365000002, 162720.26590000093 499106.8343000002, 162728.7708999999 499112.0982000008, 162745.53689999878 499123.03979999945, 162770.51529999822 499139.74109999835, 162798.0549999997 499151.68279999867)"
kantstroken_kenmerk.1681,Puntstuk,R,61.54800034,R,61.57500076,T,007,KLK0008071351,L,I,3,,,"LINESTRING (131058.61630000174 546835.3929999992, 131051.07620000094 546808.4272999987)"
kantstroken_kenmerk.1682,Puntstuk,R,157.75999451,R,157.85400391,H,007,KLK0008072837,R,I,3,,,"LINESTRING (199619.26889999956 564154.9455000013, 199666.56289999932 564237.4351000004)"
kantstroken_kenmerk.1683,Puntstuk,R,160.99499512,R,161.08599854,H,007,KLK0008072900,R,I,3,,,"LINESTRING (201322.45899999887 566894.2941999994, 201357.16070000082 566926.6816000007, 201372.14909999818 566940.0124999993, 201387.27690000087 566953.1046000011, 201391.47030000016 566956.6125999987)"
kantstroken_kenmerk.1684,Puntstuk,R,246.97000122,R,247.00799561,T,007,KLK0008074272,L,I,3,,,"LINESTRING (272500.3883999996 576402.0623000003, 272475.056499999 576372.4094000012)"
kantstroken_kenmerk.1685,Puntstuk,R,251.23599243,R,251.28399658,H,007,KLK0008074324,R,I,3,,,"LINESTRING (276077.93140000105 578303.8414999992, 276124.5095999986 578288.6272)"
kantstroken_kenmerk.1686,Vluchtstrook,R,252.82699585,R,253.08799744,T,007,KLK0008074356,L,I,4,,,"LINESTRING (277856.945700001 578598.5155999996, 277618.7529999986 578500.3365999982)"
kantstroken_kenmerk.1687,Vluchtstrook,R,60.60800171,R,61.20999908,H,006,KLK0008069655,R,I,2,,,"LINESTRING (151586.97890000045 489721.5155000016, 151599.34070000052 489723.4919999987, 151625.3051000014 489737.0245000012, 151662.35280000046 489755.85350000113, 151698.09200000018 489773.8178000003, 151717.61349999905 489783.3762000017, 151735.8262999989 489791.5843000002, 151749.76110000163 489797.1394000016, 151756.48699999973 489799.5348000005, 151766.04069999978 489802.5931000002, 151778.5053000003 489805.9631000012, 151783.40239999816 489807.12469999865, 151793.20419999957 489809.1059000008, 151798.70419999957 489810.0903000012, 151808.626600001 489811.5042000003, 151822.89889999852 489812.81870000064, 151832.88809999824 489813.32229999825, 151849.97580000013 489813.39079999924, 151861.01799999923 489812.92709999904, 151885.95219999924 489811.04019999877, 152005.27690000087 489801.41160000116, 152027.48070000112 489800.0887000002, 152040.52279999852 489799.9864999987, 152052.21979999915 489800.4408, 152063.0196999982 489801.6785000004, 152067.9290000014 489802.51150000095, 152076.63100000098 489804.6176000014, 152082.56190000102 489806.49069999903, 152087.26350000128 489808.184799999, 152097.60119999945 489812.6757000014, 152106.5485999994 489817.02219999954, 152119.78860000148 489824.07930000126, 152145.78339999914 489839.32079999894)"
kantstroken_kenmerk.1688,Puntstuk,R,63.37900162,R,63.51800156,T,007,KLK0008071396,L,I,3,,,"LINESTRING (131303.9235999994 548735.2716000006, 131305.5058999993 548724.6042000018, 131325.2580000013 548603.7818000019)"
