FID,id,grid_code,se_anno_cad_data,area,len,gdb_geomattr_data,shape
dieptepolygonen_noordzee__bonn_gebied_.294,324,-30,,,,,"POLYGON ((742636.7322000004 6993263.942600001, 742536.7319999998 6993263.942600001, 742536.7319999998 6993363.9428, 742636.7322000004 6993363.9428, 742636.7322000004 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.295,325,-20,,,,,"POLYGON ((742736.7324000001 6993263.942600001, 742636.7322000004 6993263.942600001, 742636.7322000004 6993363.9428, 742736.7324000001 6993363.9428, 742736.7324000001 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.296,326,0,,,,,"POLYGON ((742736.7324000001 6993263.942600001, 742736.7324000001 6993363.9428, 742836.7326999996 6993363.9428, 742836.7326999996 6993263.942600001, 742736.7324000001 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.297,327,-175,,,,,"POLYGON ((770836.7323000003 6994363.943100002, 770836.7323000003 6994063.942499999, 770090.4431999996 6993987.819899999, 770385.7558000004 6993707.613899998, 770583.0212000003 6993817.659899998, 770736.7320999997 6993863.943, 770736.7320999997 6993763.942699999, 770604.7988 6993658.260299999, 770390.6385000004 6993305.7214, 769920.5217000004 6993439.955699999, 769792.2984999996 6994315.3343, 770836.7323000003 6994363.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.298,328,5,,,,,"POLYGON ((779536.7320999997 6993263.942600001, 779436.7318000002 6993263.942600001, 779436.7318000002 6993363.9428, 779536.7320999997 6993363.9428, 779536.7320999997 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.299,329,0,,,,,"POLYGON ((779636.7323000003 6993263.942600001, 779536.7320999997 6993263.942600001, 779536.7320999997 6993363.9428, 779636.7323000003 6993363.9428, 779636.7323000003 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.300,330,-5,,,,,"POLYGON ((779836.7326999996 6993263.942600001, 779636.7323000003 6993263.942600001, 779636.7323000003 6993363.9428, 779836.7326999996 6993363.9428, 779836.7326999996 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.301,331,-10,,,,,"POLYGON ((779936.7319999998 6993263.942600001, 779836.7326999996 6993263.942600001, 779836.7326999996 6993363.9428, 779936.7319999998 6993363.9428, 779936.7319999998 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.302,332,-5,,,,,"POLYGON ((781136.7319 6993263.942600001, 780336.7319999998 6993263.942600001, 779936.7319999998 6993263.942600001, 779936.7319999998 6993363.9428, 781136.7319 6993363.9428, 781136.7319 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.303,333,-10,,,,,"POLYGON ((781436.7324999999 6993263.942600001, 781136.7319 6993263.942600001, 781136.7319 6993363.9428, 781236.7320999997 6993363.9428, 781436.7324999999 6993363.9428, 781436.7324999999 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.304,334,-5,,,,,"POLYGON ((781736.7323000003 6993263.942600001, 781436.7324999999 6993263.942600001, 781436.7324999999 6993363.9428, 781536.7318000002 6993363.9428, 781736.7323000003 6993363.9428, 781736.7323000003 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.305,335,0,,,,,"POLYGON ((782336.7326999996 6993263.942600001, 781736.7323000003 6993263.942600001, 781736.7323000003 6993363.9428, 782336.7326999996 6993363.9428, 782336.7326999996 6993263.942600001))"
dieptepolygonen_noordzee__bonn_gebied_.306,336,-20,,,,,"POLYGON ((742636.7322000004 6993163.943300001, 742536.7319999998 6993163.943300001, 742536.7319999998 6993263.942600001, 742636.7322000004 6993263.942600001, 742636.7322000004 6993163.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.307,337,-10,,,,,"POLYGON ((742736.7324000001 6993163.943300001, 742636.7322000004 6993163.943300001, 742636.7322000004 6993263.942600001, 742736.7324000001 6993263.942600001, 742736.7324000001 6993163.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.308,338,10,,,,,"POLYGON ((777236.7324999999 6993163.943300001, 776436.7325999998 6993163.943300001, 776436.7325999998 6993263.942600001, 777236.7324999999 6993263.942600001, 777236.7324999999 6993163.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.309,339,10,,,,,"POLYGON ((779636.7323000003 6993163.943300001, 779536.7320999997 6993163.943300001, 779536.7320999997 6993263.942600001, 779636.7323000003 6993263.942600001, 779636.7323000003 6993163.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.310,340,5,,,,,"POLYGON ((779836.7326999996 6993163.943300001, 779736.7324999999 6993163.943300001, 779636.7323000003 6993163.943300001, 779636.7323000003 6993263.942600001, 779836.7326999996 6993263.942600001, 779836.7326999996 6993163.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.311,341,0,,,,,"POLYGON ((779936.7319999998 6993163.943300001, 779836.7326999996 6993163.943300001, 779836.7326999996 6993263.942600001, 779936.7319999998 6993263.942600001, 779936.7319999998 6993163.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.312,342,5,,,,,"POLYGON ((780336.7319999998 6993163.943300001, 779936.7319999998 6993163.943300001, 779936.7319999998 6993263.942600001, 780336.7319999998 6993263.942600001, 780336.7319999998 6993163.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.313,343,10,,,,,"POLYGON ((780336.7319999998 6993163.943300001, 780336.7319999998 6993263.942600001, 781136.7319 6993263.942600001, 781436.7324999999 6993263.942600001, 781436.7324999999 6993163.943300001, 780336.7319999998 6993163.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.314,344,-30,,,,,"POLYGON ((742536.7319999998 6993063.943100002, 742436.7326999996 6993063.943100002, 742436.7326999996 6993263.942600001, 742536.7319999998 6993263.942600001, 742536.7319999998 6993163.943300001, 742536.7319999998 6993063.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.315,345,0,,,,,"POLYGON ((742736.7324000001 6993063.943100002, 742636.7322000004 6993063.943100002, 742636.7322000004 6993163.943300001, 742736.7324000001 6993163.943300001, 742736.7324000001 6993063.943100002))"
dieptepolygonen_noordzee__bonn_gebied_.316,346,-150,,,,,"POLYGON ((769736.7326999996 6993563.9432, 769656.7518999996 6994034.579100002, 769341.9078000002 6994459.225200001, 769793.1776 6994807.503899999, 769836.7319999998 6994863.943300001, 770836.7323000003 6994863.943300001, 770836.7323000003 6994363.943100002, 769792.2984999996 6994315.3343, 769920.5217000004 6993439.955699999, 770390.6385000004 6993305.7214, 770604.7988 6993658.260299999, 770736.7320999997 6993763.942699999, 770684.5839999998 6993433.302999999, 770421.1075999998 6993051.6318, 769926.4780000001 6993333.9507, 769795.9117999999 6993523.0984000005, 769736.7326999996 6993563.9432))"
dieptepolygonen_noordzee__bonn_gebied_.317,347,10,,,,,"POLYGON ((779736.7324999999 6993163.943300001, 779836.7326999996 6993163.943300001, 779936.7319999998 6993163.943300001, 779836.7326999996 6993024.422400001, 779736.7324999999 6993163.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.318,348,-10,,,,,"POLYGON ((742636.7322000004 6992963.9428, 742536.7319999998 6992963.9428, 742536.7319999998 6993063.943100002, 742536.7319999998 6993163.943300001, 742636.7322000004 6993163.943300001, 742636.7322000004 6993063.943100002, 742636.7322000004 6992963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.319,349,10,,,,,"POLYGON ((742636.7322000004 6992963.9428, 742636.7322000004 6993063.943100002, 742736.7324000001 6993063.943100002, 742736.7324000001 6992963.9428, 742636.7322000004 6992963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.320,350,-10,,,,,"POLYGON ((746536.7324999999 6992963.9428, 746436.7323000003 6992963.9428, 746436.7323000003 6993363.9428, 746436.7323000003 6993463.943, 746436.7323000003 6993563.9432, 746536.7324999999 6993563.9432, 746536.7324999999 6992963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.321,351,-40,,,,,"POLYGON ((754836.7323000003 6992963.9428, 754718.0796999997 6993066.139899999, 754636.7326999996 6993863.943, 754836.7323000003 6993863.943, 754836.7323000003 6992963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.322,352,-20,,,,,"POLYGON ((769436.7319999998 6992963.9428, 768936.7319 6992963.9428, 768936.7319 6993463.943, 769436.7319999998 6993463.943, 769436.7319999998 6992963.9428))"
dieptepolygonen_noordzee__bonn_gebied_.323,787,-20,,,,,"POLYGON ((744636.7319999998 6989363.9432, 744536.7326999996 6989363.9432, 744536.7326999996 6989763.9432, 744436.7324999999 6989763.9432, 744436.7324999999 6989863.942499999, 744636.7319999998 6989863.942499999, 744636.7319999998 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.324,788,-10,,,,,"POLYGON ((744736.7322000004 6989363.9432, 744636.7319999998 6989363.9432, 744636.7319999998 6989863.942499999, 744436.7324999999 6989863.942499999, 744436.7324999999 6990363.942699999, 744936.7326999996 6990363.942699999, 744981.1661 6990208.413199998, 745392.2983999997 6990119.473099999, 745918.2752999999 6989969.264899999, 746599.3302999996 6990513.9188, 747336.7324000001 6990563.943100002, 747336.7324000001 6990463.942899998, 747436.7325999998 6990463.942899998, 747436.7325999998 6990363.942699999, 747236.7322000004 6990363.942699999, 747036.7325999998 6990363.942699999, 746936.7324000001 6990363.942699999, 746636.7326999996 6990363.942699999, 746636.7326999996 6990263.943399999, 746536.7324999999 6990263.943399999, 746536.7324999999 6990163.943100002, 746436.7323000003 6990163.943100002, 746436.7323000003 6990063.942899998, 745863.881 6989683.498199999, 745465.5406 6989942.831300002, 745104.3102000002 6989861.8434000015, 745036.7319999998 6989763.9432, 744836.7324000001 6989763.9432, 744836.7324000001 6989663.943, 744736.7322000004 6989663.943, 744736.7322000004 6989563.942699999, 744736.7322000004 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.325,789,0,,,,,"POLYGON ((744736.7322000004 6989363.9432, 744736.7322000004 6989563.942699999, 744836.7324000001 6989563.942699999, 744836.7324000001 6989463.942499999, 744836.7324000001 6989363.9432, 744736.7322000004 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.326,790,10,,,,,"POLYGON ((746336.7319999998 6989363.9432, 746336.7319999998 6989463.942499999, 746436.7323000003 6989463.942499999, 746436.7323000003 6989363.9432, 746336.7319999998 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.327,791,-30,,,,,"POLYGON ((759336.7319999998 6989363.9432, 758983.0214999998 6989410.226300001, 758336.7325999998 6989963.942699999, 758336.7325999998 6990263.943399999, 758645.4238 6990096.169399999, 758940.9310999997 6989668.1603000015, 759295.9117999999 6989423.0986, 759336.7319999998 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.328,792,-20,,,,,"POLYGON ((759436.7322000004 6989363.9432, 759336.7319999998 6989363.9432, 759295.9117999999 6989423.0986, 758940.9310999997 6989668.1603000015, 758645.4238 6990096.169399999, 758336.7325999998 6990263.943399999, 758336.7325999998 6990663.943300001, 758336.7325999998 6990763.942600001, 758336.7325999998 6990863.9428, 758836.7326999996 6990863.9428, 758836.7326999996 6990363.942699999, 758936.7319999998 6990363.942699999, 758985.3655000003 6989830.038199998, 759463.4902999997 6989522.195, 759636.7325999998 6989763.9432, 759836.7322000004 6989763.9432, 759735.9506000001 6989564.724100001, 759470.3257999998 6989430.348999999, 759436.7322000004 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.329,793,-30,,,,,"POLYGON ((760336.7323000003 6989363.9432, 759436.7322000004 6989363.9432, 759470.3257999998 6989430.348999999, 759735.9506000001 6989564.724100001, 759836.7322000004 6989763.9432, 759836.7322000004 6989863.942499999, 760336.7323000003 6989863.942499999, 760336.7323000003 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.330,794,-40,,,,,"POLYGON ((774836.7319 6989363.9432, 774736.7325999998 6989363.9432, 774736.7325999998 6989863.942499999, 774836.7319 6989863.942499999, 774836.7319 6989463.942499999, 774836.7319 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.331,795,-20,,,,,"POLYGON ((775036.7323000003 6989363.9432, 774836.7319 6989463.942499999, 774836.7319 6989863.942499999, 774836.7319 6989963.942699999, 775336.7320999997 6989963.942699999, 775336.7320999997 6989863.942499999, 775036.7323000003 6989863.942499999, 775036.7323000003 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.332,796,-10,,,,,"POLYGON ((775136.7324999999 6989363.9432, 775036.7323000003 6989363.9432, 775036.7323000003 6989863.942499999, 775336.7320999997 6989863.942499999, 775336.7320999997 6989763.9432, 775236.7318000002 6989763.9432, 775236.7318000002 6989663.943, 775236.7318000002 6989563.942699999, 775136.7324999999 6989563.942699999, 775136.7324999999 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.333,797,-5,,,,,"POLYGON ((775236.7318000002 6989363.9432, 775136.7324999999 6989363.9432, 775136.7324999999 6989563.942699999, 775236.7318000002 6989563.942699999, 775236.7318000002 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.334,798,0,,,,,"POLYGON ((775336.7320999997 6989363.9432, 775236.7318000002 6989363.9432, 775236.7318000002 6989563.942699999, 775236.7318000002 6989663.943, 775336.7320999997 6989663.943, 775336.7320999997 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.335,799,10,,,,,"POLYGON ((775836.7322000004 6989363.9432, 775336.7320999997 6989363.9432, 775336.7320999997 6989663.943, 775336.7320999997 6989763.9432, 775336.7320999997 6989863.942499999, 775836.7322000004 6989863.942499999, 775836.7322000004 6989363.9432))"
dieptepolygonen_noordzee__bonn_gebied_.336,800,5,,,,,"POLYGON ((735536.7323000003 6989263.943, 735436.7320999997 6989263.943, 735436.7320999997 6989363.9432, 735536.7323000003 6989363.9432, 735536.7323000003 6989263.943))"
dieptepolygonen_noordzee__bonn_gebied_.337,801,10,,,,,"POLYGON ((735536.7323000003 6989263.943, 735536.7323000003 6989363.9432, 735636.7324999999 6989363.9432, 735636.7324999999 6989263.943, 735536.7323000003 6989263.943))"
dieptepolygonen_noordzee__bonn_gebied_.338,802,-30,,,,,"POLYGON ((744436.7324999999 6989263.943, 744336.7323000003 6989263.943, 744336.7323000003 6989363.9432, 744436.7324999999 6989363.9432, 744436.7324999999 6989263.943))"
dieptepolygonen_noordzee__bonn_gebied_.339,803,-20,,,,,"POLYGON ((744536.7326999996 6989263.943, 744436.7324999999 6989263.943, 744436.7324999999 6989363.9432, 744536.7326999996 6989363.9432, 744536.7326999996 6989263.943))"
dieptepolygonen_noordzee__bonn_gebied_.340,804,-10,,,,,"POLYGON ((744636.7319999998 6989263.943, 744536.7326999996 6989263.943, 744536.7326999996 6989363.9432, 744636.7319999998 6989363.9432, 744636.7319999998 6989263.943))"
dieptepolygonen_noordzee__bonn_gebied_.341,805,0,,,,,"POLYGON ((744636.7319999998 6989263.943, 744636.7319999998 6989363.9432, 744736.7322000004 6989363.9432, 744736.7322000004 6989263.943, 744636.7319999998 6989263.943))"
dieptepolygonen_noordzee__bonn_gebied_.342,806,10,,,,,"POLYGON ((745336.7325999998 6989263.943, 745070.3263999997 6989397.536800001, 745036.7319999998 6989463.942499999, 745336.7325999998 6989463.942499999, 745336.7325999998 6989263.943))"
dieptepolygonen_noordzee__bonn_gebied_.343,807,10,,,,,"POLYGON ((746136.7324999999 6989263.943, 746136.7324999999 6989363.9432, 746236.7318000002 6989363.9432, 746236.7318000002 6989263.943, 746136.7324999999 6989263.943))"
dieptepolygonen_noordzee__bonn_gebied_.344,808,5,,,,,"POLYGON ((775836.7322000004 6989263.943, 775336.7320999997 6989263.943, 775336.7320999997 6989363.9432, 775836.7322000004 6989363.9432, 775836.7322000004 6989263.943))"
dieptepolygonen_noordzee__bonn_gebied_.345,809,-75,,,,,"POLYGON ((698136.7323000003 6991363.943, 698436.7319999998 6991363.943, 698570.1310999999 6991197.3478999995, 699467.3962000003 6990819.252599999, 699566.1271000002 6990025.619399998, 698881.4588000001 6989169.8882, 698492.2988 6989319.4723000005, 697702.8454 6989434.3717, 697592.2986000003 6990323.427700002, 697802.1621000003 6990786.184500001, 698092.2988 6990908.412900001, 698136.7323000003 6991363.943))"
dieptepolygonen_noordzee__bonn_gebied_.346,810,10,,,,,"POLYGON ((735436.7320999997 6989163.9428, 735436.7320999997 6989263.943, 735536.7323000003 6989263.943, 735536.7323000003 6989163.9428, 735436.7320999997 6989163.9428))"
dieptepolygonen_noordzee__bonn_gebied_.388,1627,0,,,,,"POLYGON ((778736.7322000004 6980163.943300001, 778636.7319 6980163.943300001, 778636.7319 6980263.942600001, 778736.7322000004 6980263.942600001, 778736.7322000004 6980163.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.347,811,-50,,,,,"POLYGON ((744236.7319999998 6989163.9428, 744136.7318000002 6989163.9428, 744195.9118999997 6989404.7881000005, 744236.7319999998 6989863.942499999, 744436.7324999999 6989863.942499999, 744436.7324999999 6989763.9432, 744436.7324999999 6989363.9432, 744336.7323000003 6989363.9432, 744336.7323000003 6989263.943, 744236.7319999998 6989263.943, 744236.7319999998 6989163.9428))"
dieptepolygonen_noordzee__bonn_gebied_.348,812,-30,,,,,"POLYGON ((744336.7323000003 6989163.9428, 744236.7319999998 6989163.9428, 744236.7319999998 6989263.943, 744336.7323000003 6989263.943, 744336.7323000003 6989163.9428))"
dieptepolygonen_noordzee__bonn_gebied_.349,813,-10,,,,,"POLYGON ((744436.7324999999 6989163.9428, 744336.7323000003 6989163.9428, 744336.7323000003 6989263.943, 744436.7324999999 6989263.943, 744436.7324999999 6989163.9428))"
dieptepolygonen_noordzee__bonn_gebied_.350,814,-5,,,,,"POLYGON ((744536.7326999996 6989163.9428, 744436.7324999999 6989163.9428, 744436.7324999999 6989263.943, 744536.7326999996 6989263.943, 744536.7326999996 6989163.9428))"
