Identificatie;Datum zaak start;Stap;Zaakstatus;Datum zaak uiterste;Hoofdcategorie (zaaktype mor);Subcategorie (zaaktype mor);straat (zaaktype mor);Ter hoogte van (zaaktype mor);Wijk (zaaktype mor)
141731;15-5-2015 7:00;Definitief afgesloten;Afgesloten;22-5-2015 7:00;Wegen, fiets- en voetpaden;Gebreken wegdek;Prof. Lorentzlaan;;Zeist Centrum
145101;30-6-2015 15:39;Definitief afgesloten;Afgesloten;7-7-2015 15:39;Groen;Overig (Groen);Woudenbergseweg;Wilhelminapark;Zeist Centrum
139500;14-4-2015 15:46;Definitief afgesloten;Afgesloten;21-4-2015 15:46;Groen;Overig (Groen);Couwenhoven;;Zeist West
141985;20-5-2015 9:20;Definitief afgesloten;Afgesloten;27-5-2015 9:20;Riolering;Overig (Riolering);Willem Pijperplein;voor het huis;Zeist Centrum
145828;10-7-2015 12:57;Definitief afgesloten;Afgesloten;17-7-2015 12:57;Straatmeubilair;Overig (Straatmeubilair);Koppelweg;;Zeist West
160875;30-12-2015 14:05;Voorlopig afgesloten;Afgehandeld;6-1-2016 14:05;Straatmeubilair;Overig (Straatmeubilair);Van Renesselaan;;Zeist West
142355;27-5-2015 9:44;Definitief afgesloten;Afgesloten;3-6-2015 9:44;Groen;Struiken;Laan van Vollenhove;;Zeist Noord
142646;29-5-2015 16:08;Definitief afgesloten;Afgesloten;5-6-2015 16:08;Groen;Struiken;Laan van Vollenhove;;Zeist Noord
139490;14-4-2015 15:21;Definitief afgesloten;Afgesloten;21-4-2015 15:21;Groen;Struiken;Cornelis Schellingerlaan;;Zeist West
134413;9-2-2015 11:09;Definitief afgesloten;Afgesloten;16-2-2015 11:09;Straatmeubilair;Overig (Straatmeubilair);Johan v Oldenbarneveltln;Het Binnenhof;Zeist Noord
136621;6-3-2015 16:33;Definitief afgesloten;Afgesloten;13-3-2015 16:33;Verlichting;Overig (verlichting);Het Rond;;Zeist Centrum
133527;29-1-2015 13:48;Definitief afgesloten;Afgesloten;5-2-2015 13:48;Straatmeubilair;Verkeers-/ straatnaambord;De Clomp;hoek weteringlaan;Zeist West
132612;19-1-2015 14:03;Definitief afgesloten;Afgesloten;26-1-2015 14:03;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Troelstralaan;diverse plaatsen;Zeist Noord
160878;30-12-2015 14:11;Voorlopig afgesloten;Afgehandeld;6-1-2016 14:11;Groen;Bomen;Van Renesselaan;;Zeist West
141378;11-5-2015 14:04;Definitief afgesloten;Afgesloten;18-5-2015 14:04;Groen;Bomen;Strausslaan;;Zeist Noord
149865;9-9-2015 15:47;Definitief afgesloten;Afgesloten;16-9-2015 15:47;Straatmeubilair;Fietsenrekken;Steynlaan;;Zeist Centrum
139006;8-4-2015 9:28;Definitief afgesloten;Afgesloten;9-4-2015 9:28;Afvalinzameling en milieu;Afvaldumping;Huis ter Heideweg;Sportpark Dijnselburg clubgebouw hondenvereniging;Zeist Noord
146331;20-7-2015 9:16;Definitief afgesloten;Afgesloten;27-7-2015 9:16;Groen;Struiken;Anna Paulownalaan;;Zeist Oost
137284;16-3-2015 12:48;Definitief afgesloten;Afgesloten;23-3-2015 12:48;Straatmeubilair;Verkeers-/ straatnaambord;Prof. Sproncklaan;;Zeist Noord
155485;25-11-2015 12:13;Definitief afgesloten;Afgesloten;2-12-2015 12:13;Afvalinzameling en milieu;Bladoverlast;Schaapskooi;;Den Dolder e.o.
140065;22-4-2015 15:28;Definitief afgesloten;Afgesloten;29-4-2015 15:28;Straatmeubilair;Verkeers-/ straatnaambord;Panweg;;Zeist Noord
140066;22-4-2015 15:30;Definitief afgesloten;Afgesloten;29-4-2015 15:30;Straatmeubilair;Verkeers-/ straatnaambord;Laan van Vollenhove;;Zeist Noord
145613;8-7-2015 14:13;Definitief afgesloten;Afgesloten;9-7-2015 14:13;Afvalinzameling en milieu;Afvaldumping;Prinses Catharina Amalia;;Zeist Oost
146434;21-7-2015 10:40;Definitief afgesloten;Afgesloten;28-7-2015 10:40;Groen;Overig (Groen);Filips v Bourgondiëlaan;;Zeist West
137254;16-3-2015 11:14;Definitief afgesloten;Afgesloten;23-3-2015 11:14;Groen;Struiken;Parmentiersvak;;Zeist Noord
136068;27-2-2015 15:19;Definitief afgesloten;Afgesloten;6-3-2015 15:19;Afvalinzameling en milieu;Overig (afvalinzameling en milieu);Ridderschapslaan;;Zeist West
140750;30-4-2015 15:29;Definitief afgesloten;Afgesloten;7-5-2015 15:29;Groen;Overig (Groen);Laan van Vollenhove;;Zeist Noord
146363;20-7-2015 13:29;Definitief afgesloten;Afgesloten;27-7-2015 13:29;Handhaving;Overig (Handhaving);Nijenheim;;Zeist West
147358;2-8-2015 7:00;Definitief afgesloten;Afgesloten;4-8-2015 7:00;Afvalinzameling en milieu;Afvaldumping;Noordweg;naast prullebak bij grote speeltuin;Zeist West
140997;6-5-2015 8:25;Definitief afgesloten;Afgesloten;13-5-2015 8:25;Riolering;Verstopping straatkolk;Nijenheim;;Zeist West
134906;13-2-2015 14:17;Definitief afgesloten;Afgesloten;20-2-2015 14:17;Groen;Gras;Crosestein;;Zeist West
150373;17-9-2015 11:49;Definitief afgesloten;Afgesloten;24-9-2015 11:49;Verlichting;Lamp defect;Brugakker;;Zeist West
150075;11-9-2015 16:05;Definitief afgesloten;Afgesloten;18-9-2015 16:05;Groen;Bomen;Couwenhoven;;Zeist West
137282;16-3-2015 12:43;Definitief afgesloten;Afgesloten;23-3-2015 12:43;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Prof. Sproncklaan;;Zeist Noord
137121;13-3-2015 9:39;Definitief afgesloten;Afgesloten;20-3-2015 9:39;Verlichting;Lamp defect;Lommerlust;;Zeist Centrum
136666;9-3-2015 13:27;Definitief afgesloten;Afgesloten;16-3-2015 13:27;Straatmeubilair;Verkeers-/ straatnaambord;Kwikstaartlaan;;Zeist West
140729;30-4-2015 14:53;Definitief afgesloten;Afgesloten;7-5-2015 14:53;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Kouwenhovenselaan;;Zeist West
157970;11-12-2015 11:15;Definitief afgesloten;Afgesloten;18-12-2015 11:15;Verlichting;Lamp defect;Couwenhoven;;Zeist West
147732;10-8-2015 11:07;Definitief afgesloten;Afgesloten;17-8-2015 11:07;Groen;Bomen;Griffensteijnseplein;voor de deur;Zeist West
143650;11-6-2015 9:07;Definitief afgesloten;Afgesloten;18-6-2015 9:07;Groen;Bomen;Laan van Beek en Royen;;Zeist Centrum
151014;28-9-2015 14:53;Definitief afgesloten;Afgesloten;5-10-2015 14:53;Verlichting;Lamp defect;Zeyster Zand;3808-0002 en 0003;Zeist Noord
151016;28-9-2015 14:57;Definitief afgesloten;Afgesloten;5-10-2015 14:57;Handhaving;"Aanhanger; caravan; keetwagen";Zeyster Zand;;Zeist Noord
139707;16-4-2015 15:26;Definitief afgesloten;Afgesloten;23-4-2015 15:26;Verlichting;Lamp defect;Couwenhoven;6302 en 6305 en 6314;Zeist West
147301;3-8-2015 10:19;Definitief afgesloten;Afgesloten;3-8-2015 10:19;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Vrijheidsplein;;Zeist Noord
153424;3-11-2015 9:17;Voorlopig afgesloten;Afgehandeld;10-11-2015 9:17;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);De Clomp;;Zeist West
153610;4-11-2015 12:17;Definitief afgesloten;Afgesloten;11-11-2015 12:17;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Griffensteijnselaan;Schuin tegenover huisnr. 72;Zeist West
149652;6-9-2015 7:00;Definitief afgesloten;Afgesloten;14-9-2015 7:00;Groen;Bomen;Nijenheim;;Zeist West
135284;16-2-2015 7:00;Definitief afgesloten;Afgesloten;23-2-2015 7:00;Straatmeubilair;Overig (Straatmeubilair);Driebergseweg;Op het terrein nabij Bovenwegen bij de bankjes;Zeist Oost
150176;15-9-2015 9:37;Definitief afgesloten;Afgesloten;22-9-2015 9:37;Handhaving;"Aanhanger; caravan; keetwagen";Van der Merschlaan;;Zeist Noord
136168;2-3-2015 14:57;Definitief afgesloten;Afgesloten;9-3-2015 14:57;Verlichting;Lamp defect;Andreas Foxlaan;;Den Dolder e.o.
150077;11-9-2015 16:15;Definitief afgesloten;Afgesloten;14-9-2015 16:15;Afvalinzameling en milieu;Afvaldumping;Jagerlaan;;Zeist Centrum
146977;28-7-2015 11:46;Definitief afgesloten;Afgesloten;4-8-2015 11:46;Groen;Overig (Groen);Fazantenlaan;op parkeerterrein van Seastum;Zeist West
139272;10-4-2015 12:32;Definitief afgesloten;Afgesloten;17-4-2015 12:32;Handhaving;"Aanhanger; caravan; keetwagen";Brugakker;;Zeist West
144225;18-6-2015 7:00;Definitief afgesloten;Afgesloten;25-6-2015 7:00;Groen;Bomen;Daltonlaan;;Zeist Noord
135633;23-2-2015 19:14;Definitief afgesloten;Afgesloten;2-3-2015 19:14;Afvalinzameling en milieu;Zwerfvuil;Van Reenenweg;;Zeist Centrum
142825;2-6-2015 14:45;Definitief afgesloten;Afgesloten;9-6-2015 14:45;Verlichting;Lamp defect;Couwenhoven;0591-0007 en 0591008;Zeist West
146957;28-7-2015 10:19;Definitief afgesloten;Afgesloten;4-8-2015 10:19;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Paltzerweg;163;Den Dolder e.o.
151150;29-9-2015 16:39;Definitief afgesloten;Afgesloten;30-9-2015 16:39;Afvalinzameling en milieu;Afvaldumping;Burg. Korthals Alteslaan;;Zeist Centrum
137474;18-3-2015 11:08;Definitief afgesloten;Afgesloten;25-3-2015 11:08;Afvalinzameling en milieu;Zwerfvuil;Willem Versteeghstraat;Pad richting de parkeerplaats van SV Zeist;Den Dolder e.o.
147446;4-8-2015 7:00;Lopend;In behandeling;11-8-2015 7:00;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Mercury;"Op het noordelijke fietspad van Zeist naar Soesterberg langs de A28. Dit is het pad van ""weg naar Heibergen"" richting Soesterberg";
137814;23-3-2015 15:38;Definitief afgesloten;Afgesloten;30-3-2015 16:38;Straatmeubilair;Verkeers-/ straatnaambord;Eekhoornlaan;;Den Dolder e.o.
138505;31-3-2015 9:38;Definitief afgesloten;Afgesloten;7-4-2015 9:38;Straatmeubilair;Overig (Straatmeubilair);Laan van Vollenhove;;Zeist Noord
138927;7-4-2015 11:35;Definitief afgesloten;Afgesloten;14-4-2015 11:35;Afvalinzameling en milieu;Overig (afvalinzameling en milieu);Johan C. Meijerlaan;;Zeist Noord
152627;20-10-2015 16:08;Definitief afgesloten;Afgesloten;27-10-2015 15:08;Straatmeubilair;Paaltjes;Bergweg;Kerplein van Noorderlichtkerk;Zeist Centrum
132137;13-1-2015 11:41;Definitief afgesloten;Afgesloten;20-1-2015 11:41;Groen;Struiken;Jan Luykenstraat;;Zeist Noord
151357;2-10-2015 9:49;Definitief afgesloten;Afgesloten;9-10-2015 9:49;Groen;Overig (Groen);Laan van Vollenhove;;Zeist Noord
152920;23-10-2015 7:00;Voorlopig afgesloten;Afgehandeld;30-10-2015 6:00;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Noordweg;;Zeist West
144149;18-6-2015 11:04;Definitief afgesloten;Afgesloten;25-6-2015 11:04;Groen;Bomen;Gagellaan;;Den Dolder e.o.
131494;6-1-2015 9:37;Definitief afgesloten;Afgesloten;13-1-2015 9:37;Verlichting;Lamp defect;Nijenheim;2311/2213;Zeist West
154392;13-11-2015 11:40;Definitief afgesloten;Afgesloten;20-11-2015 11:40;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Griffensteijnseplein;;Zeist West
146765;27-7-2015 9:23;Definitief afgesloten;Afgesloten;3-8-2015 9:23;Groen;Bomen;Johannes Postlaan;;Zeist Noord
142193;22-5-2015 9:34;Definitief afgesloten;Afgesloten;29-5-2015 9:34;Groen;Struiken;Ruysdaellaan;;Den Dolder e.o.
147943;13-8-2015 9:26;Definitief afgesloten;Afgesloten;24-8-2015 9:26;Dieren;Hondenpoep;Ruysdaellaan;;Den Dolder e.o.
146949;27-7-2015 7:00;Definitief afgesloten;Afgesloten;3-8-2015 7:00;Groen;Bomen;Filosofenlaantje;Boom vlakbij de ingang Patria;Zeist Centrum
148657;21-8-2015 7:00;Definitief afgesloten;Afgesloten;28-8-2015 7:00;Groen;Bomen;Vinkenlaag;;Zeist Noord
149523;7-9-2015 10:02;Definitief afgesloten;Afgesloten;14-9-2015 10:02;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Oude Postweg;;Zeist Oost
134431;9-2-2015 12:41;Definitief afgesloten;Afgesloten;16-2-2015 12:41;Straatmeubilair;Paaltjes;Fornheselaan;fietspad;Den Dolder e.o.
145282;3-7-2015 9:54;Lopend;In behandeling;10-7-2015 9:54;Groen;Bomen;Emmalaan;;
139396;13-4-2015 15:06;Definitief afgesloten;Afgesloten;14-4-2015 15:06;Wegen, fiets- en voetpaden;Olie op de wegdek;Emmaplein;Brasserie Bon Vivant;Zeist Centrum
139169;9-4-2015 13:41;Definitief afgesloten;Afgesloten;10-4-2015 13:41;Wegen, fiets- en voetpaden;Olie op de wegdek;Emmaplein;Niet bekend;Zeist Centrum
132138;13-1-2015 11:51;Definitief afgesloten;Afgesloten;20-1-2015 11:51;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Javalaan;;Zeist Noord
139126;9-4-2015 10:25;Definitief afgesloten;Afgesloten;16-4-2015 10:25;Groen;Bomen;Couwenhovenselasantje;;Zeist West
145420;6-7-2015 15:55;Definitief afgesloten;Afgesloten;13-7-2015 15:55;Verlichting;Overig (verlichting);Maurikstraat;;Zeist Centrum
146688;24-7-2015 9:12;Definitief afgesloten;Afgesloten;31-7-2015 9:12;Speel- en sportvoorzieningen;Speeltoestellen;Dr. D. Bosplein;;Zeist Noord
147872;12-8-2015 7:00;Definitief afgesloten;Afgesloten;19-8-2015 7:00;Groen;Bomen;Dijnselburgerlaan;tussen de dijnselburgerlaan en de snelweg;Zeist Noord
141939;19-5-2015 13:47;Definitief afgesloten;Afgesloten;26-5-2015 13:47;Handhaving;Overig (Handhaving);Nijenheim;;Zeist West
132183;13-1-2015 15:34;Definitief afgesloten;Afgesloten;20-1-2015 15:34;Wegen, fiets- en voetpaden;Gebreken wegdek;Anna Paulownalaan;;Zeist Oost
145054;30-6-2015 10:44;Definitief afgesloten;Afgesloten;7-7-2015 10:44;Handhaving;Overig (Handhaving);Antonlaan;hoek Weeshuislaan / Allegro terrein;Zeist Centrum
141643;15-5-2015 8:32;Definitief afgesloten;Afgesloten;22-5-2015 8:32;Groen;Bomen;Nijenheim;;Zeist West
134918;13-2-2015 15:36;Definitief afgesloten;Afgesloten;20-2-2015 15:36;Verlichting;Overig (verlichting);Graaf Adolflaan;;Zeist Oost
138006;21-3-2015 7:00;Definitief afgesloten;Afgesloten;30-3-2015 8:00;Groen;Bomen;Platolaan;;Zeist Centrum
132239;14-1-2015 9:59;Definitief afgesloten;Afgesloten;21-1-2015 9:59;Verlichting;Lamp defect;Oranje Nassaulaan;2641 0056;Zeist Oost
132562;19-1-2015 9:48;Definitief afgesloten;Afgesloten;26-1-2015 9:48;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Waterigeweg;t.o langs fietspad;Zeist West
147029;28-7-2015 14:47;Definitief afgesloten;Afgesloten;4-8-2015 14:47;Groen;Bomen;Erasmuslaan;;Zeist Centrum
152694;21-10-2015 18:05;Definitief afgesloten;Afgesloten;28-10-2015 17:05;Afvalinzameling en milieu;Zwerfvuil;Dr. Ramaerlaan;;Den Dolder e.o.
138805;2-4-2015 12:32;Definitief afgesloten;Afgesloten;9-4-2015 12:32;Verlichting;Overig (verlichting);Dassenlaan;;Den Dolder e.o.
136608;6-3-2015 16:05;Definitief afgesloten;Afgesloten;13-3-2015 16:05;Wegen, fiets- en voetpaden;Gebreken wegdek;Weteringlaan;;Zeist West
132583;19-1-2015 11:18;Definitief afgesloten;Afgesloten;26-1-2015 11:18;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Kersbergenlaan;t.o nr 10;Zeist West
158643;14-12-2015 7:00;Definitief afgesloten;Afgesloten;21-12-2015 7:00;Groen;Overig (Groen);Prins Alexanderweg;;Den Dolder e.o.
158648;15-12-2015 15:24;Definitief afgesloten;Afgesloten;22-12-2015 15:24;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Oude Woudenbergse Zandwg;;Zeist Centrum
134235;5-2-2015 14:18;Definitief afgesloten;Afgesloten;12-2-2015 14:18;Wegen, fiets- en voetpaden;Gebreken wegdek;Weteringlaan;gehele laan;Zeist West
140062;22-4-2015 15:20;Definitief afgesloten;Afgesloten;29-4-2015 15:20;Straatmeubilair;Overig (Straatmeubilair);Utrechtseweg;;Zeist Noord
132004;6-1-2015 7:00;Definitief afgesloten;Afgesloten;13-1-2015 7:00;Verlichting;Lamp defect;Taveernelaan;heel Bosch en Duin;Den Dolder e.o.
141153;7-5-2015 12:49;Definitief afgesloten;Afgesloten;14-5-2015 12:49;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Van Doornlaantje;;Zeist Centrum
141636;15-5-2015 8:05;Definitief afgesloten;Afgesloten;22-5-2015 8:05;Verlichting;Lamp defect;Verzetslaan;;Zeist Noord
155999;1-12-2015 10:12;Definitief afgesloten;Afgesloten;2-12-2015 10:12;Afvalinzameling en milieu;Afvaldumping;Woudenbergseweg;;Zeist Centrum
140527;28-4-2015 15:11;Definitief afgesloten;Afgesloten;29-4-2015 15:11;Afvalinzameling en milieu;Volle prullenbakken;Prof. Lorentzlaan;;Zeist Centrum
140445;28-4-2015 8:05;Definitief afgesloten;Afgesloten;5-5-2015 8:05;Handhaving;Overlast jeugd;Willem Pijperlaan;;Zeist Centrum
140444;28-4-2015 8:02;Definitief afgesloten;Afgesloten;5-5-2015 8:02;Groen;Bomen;Willem Pijperlaan;;Zeist Centrum
145610;8-7-2015 14:09;In behandeling;In behandeling;15-7-2015 14:09;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Brugakker;;Zeist West
133070;23-1-2015 15:33;Definitief afgesloten;Afgesloten;30-1-2015 15:33;Straatmeubilair;Verkeers-/ straatnaambord;Brugakker;thv voormalig akkerflora aan de weteringlaan;Zeist West
133069;23-1-2015 15:29;Definitief afgesloten;Afgesloten;30-1-2015 15:29;Straatmeubilair;Verkeers-/ straatnaambord;Brugakker;;Zeist West
132532;16-1-2015 16:04;Definitief afgesloten;Afgesloten;23-1-2015 16:04;Straatmeubilair;Verkeers-/ straatnaambord;Weteringlaan;thv afslag griftlaan;Zeist West
146746;25-7-2015 7:00;Definitief afgesloten;Afgesloten;3-8-2015 7:00;Groen;Bomen;Couwenhoven;;Zeist West
133468;29-1-2015 8:23;Definitief afgesloten;Afgesloten;5-2-2015 8:23;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);De Clomp;;Zeist West
150370;17-9-2015 11:29;Definitief afgesloten;Afgesloten;24-9-2015 11:29;Wegen, fiets- en voetpaden;Gebreken wegdek;Arnold van de Kamplaan;;Zeist Noord
148895;27-8-2015 9:40;Definitief afgesloten;Afgesloten;3-9-2015 9:40;Verlichting;Lamp defect;Weeshuislaan;3672-0012;Zeist Centrum
149714;8-9-2015 18:18;Definitief afgesloten;Afgesloten;15-9-2015 18:18;Wegen, fiets- en voetpaden;Gebreken wegdek;Waterlooweg;;Zeist Oost
145853;10-7-2015 15:16;Definitief afgesloten;Afgesloten;17-7-2015 15:16;Handhaving;Parkeren;Waterigeweg;;Zeist West
142793;2-6-2015 12:01;Definitief afgesloten;Afgesloten;9-6-2015 12:01;Afvalinzameling en milieu;Overig (afvalinzameling en milieu);Waterigeweg;;Zeist West
136525;6-3-2015 10:00;Definitief afgesloten;Afgesloten;13-3-2015 10:00;Verlichting;Lamp defect;Waterhoenlaan;3636 / 0003;Zeist West
158866;16-12-2015 14:30;Definitief afgesloten;Afgesloten;23-12-2015 14:30;Afvalinzameling en milieu;Bladoverlast;Waterhoenlaan;;Zeist West
137262;16-3-2015 11:23;Definitief afgesloten;Afgesloten;23-3-2015 11:23;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Warande;;Zeist Noord
142874;3-6-2015 9:08;Definitief afgesloten;Afgesloten;4-6-2015 9:08;Afvalinzameling en milieu;Afvaldumping;Utrechtseweg;;Zeist Noord
135009;16-2-2015 15:45;Definitief afgesloten;Afgesloten;23-2-2015 15:45;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Waldeck Pyrmontlaan;;Zeist Oost
136194;3-3-2015 9:17;Definitief afgesloten;Afgesloten;10-3-2015 9:17;Riolering;Overig (Riolering);Vossenlaan;;Den Dolder e.o.
148167;17-8-2015 10:51;Definitief afgesloten;Afgesloten;18-8-2015 10:51;Riolering;Gemalen;Vossenlaan;36;Den Dolder e.o.
146366;20-7-2015 13:48;Definitief afgesloten;Afgesloten;27-7-2015 13:48;Handhaving;Overig (Handhaving);Voorheuvel;;Zeist Centrum
147034;28-7-2015 15:05;Definitief afgesloten;Afgesloten;4-8-2015 15:05;Groen;Bomen;Vincent van Goghlaan;;Den Dolder e.o.
137266;16-3-2015 11:35;Definitief afgesloten;Afgesloten;23-3-2015 11:35;Straatmeubilair;Paaltjes;Vestdijklaan;;Zeist Noord
137272;16-3-2015 11:45;Definitief afgesloten;Afgesloten;23-3-2015 11:45;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Vestdijklaan;;Zeist Noord
148820;26-8-2015 11:32;Definitief afgesloten;Afgesloten;2-9-2015 11:32;Straatmeubilair;Verkeers-/ straatnaambord;Verzetslaan;;Zeist Noord
156951;7-12-2015 8:34;Definitief afgesloten;Afgesloten;14-12-2015 8:34;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Van Reenenweg;;Zeist Centrum
134432;9-2-2015 12:46;Definitief afgesloten;Afgesloten;18-2-2015 12:46;Dieren;Hondenpoep;Van Reenenweg;;Zeist Centrum
154972;18-11-2015 7:00;Definitief afgesloten;Afgesloten;18-11-2015 7:00;Groen;Bomen;Van der Helstlaan;;Den Dolder e.o.
156768;2-12-2015 7:00;Definitief afgesloten;Afgesloten;9-12-2015 7:00;Groen;Bomen;Van der Heijdenlaan;;Zeist Noord
137460;18-3-2015 9:06;Definitief afgesloten;Afgesloten;25-3-2015 9:06;Afvalinzameling en milieu;Overig (afvalinzameling en milieu);Universumlaan;;Den Dolder e.o.
132642;19-1-2015 15:25;Definitief afgesloten;Afgesloten;26-1-2015 15:25;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Troelstralaan;Treublaan hoek Idenburglaan;Zeist Noord
150955;28-9-2015 7:00;Definitief afgesloten;Afgesloten;5-10-2015 7:00;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Arnhemse Bovenweg;Op de toegangsweg tussen de Arnhemse Bovenweg en de ventweg voor Serviceflat Midland;Zeist Oost
135964;26-2-2015 15:08;Definitief afgesloten;Afgesloten;5-3-2015 15:08;Straatmeubilair;Verkeers-/ straatnaambord;Tesselschadelaan;;Zeist Noord
158854;16-12-2015 14:01;Definitief afgesloten;Afgesloten;23-12-2015 14:01;Groen;Overig (Groen);Ter Braaklaan;;Zeist Noord
158279;14-12-2015 13:39;Definitief afgesloten;Afgesloten;21-12-2015 13:39;Verlichting;Lamp defect;Parmentiersvak;T splitsing;Zeist Noord
144957;29-6-2015 14:10;Lopend;In behandeling;6-7-2015 14:10;Groen;Bomen;Prinses Irenelaan;;
158603;15-12-2015 14:02;Definitief afgesloten;Afgesloten;22-12-2015 14:02;Straatmeubilair;Paaltjes;Dolderseweg;;Den Dolder e.o.
133065;23-1-2015 15:20;Definitief afgesloten;Afgesloten;30-1-2015 15:20;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Ridderschapslaan;voor nummer 10;Zeist West
151255;1-10-2015 9:28;Definitief afgesloten;Afgesloten;8-10-2015 9:28;Handhaving;Overig (Handhaving);Anna Paulownalaan;;Zeist Oost
148283;18-8-2015 11:42;Definitief afgesloten;Afgesloten;25-8-2015 11:42;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);Walraven van Hall-laan;;Zeist Noord
155743;27-11-2015 9:46;Definitief afgesloten;Afgesloten;4-12-2015 9:46;Wegen, fiets- en voetpaden;Gebreken fiets-/voetpaden;Rozenstraat;hoek rozenstraat-leliestraat;Zeist Centrum
142607;29-5-2015 13:35;Definitief afgesloten;Afgesloten;5-6-2015 13:35;Wegen, fiets- en voetpaden;Gebreken wegdek;Anna Paulownalaan;;Zeist Oost
147360;3-8-2015 7:00;Definitief afgesloten;Afgesloten;10-8-2015 7:00;Groen;Bomen;Dolderseweg;Baarnseweg/ kruising Dolderseweg;Den Dolder e.o.
152273;14-10-2015 7:00;Definitief afgesloten;Afgesloten;15-10-2015 7:00;Afvalinzameling en milieu;Afvaldumping;Steynlaan;Steynlaan t.h.v. hoek Scheeperslaan (huisnummer 17 klopt niet, moet voor systeem);Zeist Centrum
152174;14-10-2015 8:41;Definitief afgesloten;Afgesloten;21-10-2015 8:41;Wegen, fiets- en voetpaden;Overig (Wegen fiets- en voetpaden);De Wetlaan;;Zeist Centrum
135100;17-2-2015 18:49;Definitief afgesloten;Afgesloten;24-2-2015 18:49;Handhaving;Fietsoverlast en wrakken;Utrechtseweg;hoek Steniaweg;Zeist Noord
147235;31-7-2015 8:49;Definitief afgesloten;Afgesloten;3-8-2015 8:49;Afvalinzameling en milieu;Afvaldumping;Steynlaan;;Zeist Centrum
