PRODUCT;PROVINCIE;GEMEENTE;FEITCODE;OMSCHRIJVING;ZAKEN;BEDRAG
Wahv;Groningen;Bedum;VS020;Overschrijding van de maximumsnelheidbinnen de bebouwde kom bord A130 km/h met 20 km/h;5;1265
Wahv;Groningen;Bedum;VS021;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 21 km/h;4;1060
Wahv;Groningen;Bedum;VS023;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 23 km/h;2;594
Wahv;Groningen;Bedum;VS024;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 24 km/h;2;628
Wahv;Groningen;Bedum;VS025;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h met 25 km/h;1;331
Wahv;Groningen;Bedum;VS027;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 27 km/h;1;369
Wahv;Groningen;Bellingwedde;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;2;800
Wahv;Groningen;Bellingwedde;N086B;als bestuurder met een bromfiets rijdenterwijl de bromfiets de max constructie-snelheid overschrijdt  10  t/m 15 km/h;1;120
Wahv;Groningen;Bellingwedde;N110A;Als bestuurder van een voertuig rijden,terwijl deze niet is voorzien van eenover de gehele lengte gasdichte uitlaat;1;280
Wahv;Groningen;Bellingwedde;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;1;102
Wahv;Groningen;Bellingwedde;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;1;149
Wahv;Groningen;Bellingwedde;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;1;161
Wahv;Groningen;Bellingwedde;VA019;Overschrijding maximum snelheidbinnen bebouwde kom, met 19 km/h;1;171
Wahv;Groningen;Bellingwedde;VA025;Overschrijding maximum snelheidbinnen bebouwde kom, met 25 km/h;1;327
Wahv;Groningen;Bellingwedde;VS014;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 14 km/h;1;165
Wahv;Groningen;Bellingwedde;VS019;Overschrijding van de maximumsnelheidbinnen de bebouwde kom bord A130 km/h) met 19 km/h;1;234
Wahv;Groningen;Bellingwedde;VS020;Overschrijding van de maximumsnelheidbinnen de bebouwde kom bord A130 km/h met 20 km/h;1;250
Wahv;Groningen;Bellingwedde;VS021;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 21 km/h;1;262
Wahv;Groningen;Bellingwedde;VS022;Overschrijding van max.snelheid bibekom(bord A1 30 km/h) met 22 km/h;1;275
Wahv;Groningen;Bellingwedde;VS025;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h met 25 km/h;1;327
Wahv;Groningen;Bellingwedde;VS028;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 28 km/h;1;383
OM-afdoening;Groningen;De Marne;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;1;600
OM-afdoening;Groningen;De Marne;BM224;Zonder vergunning <schadelijke stoffenin opp.water brengen anders vanuit inr.;1;2000
OM-afdoening;Groningen;De Marne;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;2;190
OM-afdoening;Groningen;De Marne;D537;Zonder gerechtigd bevinden op grondwaarvan toegang blijkbare wijze verboden;3;285
OM-afdoening;Groningen;De Marne;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;16;1520
OM-afdoening;Groningen;De Marne;GA300A;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;1;325
OM-afdoening;Groningen;De Marne;H025;Afval buiten een inrichting storten/opof in de bodem brengen/te verbranden;1;380
OM-afdoening;Groningen;De Marne;H645A;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende mt 1/2 hengels;2;280
OM-afdoening;Groningen;De Marne;K055;Rijden zonder geldig rijbewijs;6;1740
OM-afdoening;Groningen;De Marne;P111E;"Maximum lengte (onbeladen) samenstel vanvoertuigen overschreden; meer dan 1,00 m";1;1400
OM-afdoening;Groningen;De Marne;VA045;Overschrijding maximum snelheid binnenbebouwde kom, van 40 tot 45 km/h;1;540
OM-afdoening;Groningen;De Marne;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;16;5325
OM-afdoening;Groningen;De Marne;VF040;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 35-40 km/h;9;3636
OM-afdoening;Groningen;De Marne;VF045;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 40-45 km/h;7;2500
OM-afdoening;Groningen;De Marne;VF050;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 45-50 km/h;5;2480
OM-afdoening;Groningen;De Marne;VG040;Overschrijding max snelheid (auto)wegenbuiten beb.kom 35-40 km/h (verkeersb A1);1;404
OM-afdoening;Groningen;De Marne;W501B;Reddingsvest onder handbereik ontbrakaan boord van de snelle motorboot (twee);1;70
OM-afdoening;Groningen;De Marne;W518;"Bestuurder snelle motorboot vaart zondergebruik te maken van de ""dodemansknop""";2;460
OM-afdoening;Groningen;De Marne;W601A;Negeren verbod in-, uit- of doorvaren(verkeersteken A.1);4;1360
Wahv;Groningen;De Marne;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;18;6110
Wahv;Groningen;De Marne;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;41;16400
Wahv;Groningen;De Marne;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;10;1400
Wahv;Groningen;De Marne;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;35;4890
Wahv;Groningen;De Marne;K046A;voor motorrijtuig of aanhangwagen mettoegestane maximummassa van meer dan3500kg is geen keuringsbewijs afgegeven;2;800
Wahv;Groningen;De Marne;K046B;motorrijtuig/aanhangwagen met toegestanemaximummassa van meer dan 3500 kgis geldigheid keuringsbewijs verlopen;1;400
Wahv;Groningen;De Marne;K150C;Niet op eerste vordering behoorlijk hetrijbewijs ter inzage afgeven;2;190
Wahv;Groningen;De Marne;N010B;Als bestuurder van een voertuig rijden,terwijl het identificatienummer niet isingeslagen of goed leesbaar is;1;160
Wahv;Groningen;De Marne;N060HB;als bestuurder van een voertuig rijdenterwijl het breder is dan 3 m met eenoverschr. van meer dan 0,25 m t/m 0,50 m;2;420
Wahv;Groningen;De Marne;N450A;Als bestuurder van voertuig rijden, ter-wijl deze niet is voorzien van noodzake-lijke spiegels die aan de eisen voldoen;1;140
Wahv;Groningen;De Marne;N480B;als bestuurder van een voertuig rijden,terwijl het voertuig niet afgeschermdeuitstekende delen heeft;2;460
Wahv;Groningen;De Marne;N514D;als best. van een voertuig rijden, ter-wijl voertuig niet voorzien is van goedgoed werkende remlichten;2;280
Wahv;Groningen;De Marne;N519;niet voorzien van afgeknotte driehoekvoorzien van goedkeuringsmerk;1;95
Wahv;Groningen;De Marne;P041A;als bestuurder van een voertuig rijdenterwijl er onvoldoende zicht is doorvoorruit en/of voorste zijruiten;2;460
Wahv;Groningen;De Marne;P061;Met een vtg rijden, met gevaar dat deniet deugdelijk afgedekte losse ladingeraf valt;1;380
Wahv;Groningen;De Marne;P081;Als bestuurder van een voertuig rijden,terwijl het verwisselbare uitrustingstukscherpe delen heeft;1;230
Wahv;Groningen;De Marne;P082;Als bestuurder van een voertuig rijden,terw. verwisselbare uitrustingsstuk nietafgeschermde uitstekende delen heeft;1;230
Wahv;Groningen;De Marne;P211G;voertuigdeel/verwisselbare gedragenuitrustingsstuk > 3.50 m voor hartstuurwiel;1;230
Wahv;Groningen;De Marne;P340B;De losbreekreminrichting is niet op devereiste wijze met het trekkend voertuigverbonden;1;90
Wahv;Groningen;De Marne;P541;koppeling aanhangwagen/verwisselbaargetrokken uitrustingsstuk voldoetniet aan eisen of is niet geborgd;1;230
Wahv;Groningen;De Marne;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;4;380
Wahv;Groningen;De Marne;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;1;230
Wahv;Groningen;De Marne;R396B;Stilstaan op een fietsstrook;1;95
Wahv;Groningen;De Marne;R400AE;motorvtg op meer dan twee wielen parker-en bij blw. streep terw niet is voorzienv/e duidelijke geplaatste parkeerschijf;3;285
Wahv;Groningen;De Marne;R421B;Geen dim of groot licht voeren bij nachtbuiten de bebouwde kom (motorvtg (+ahw),bromfiets, snorfiets of gehandic. vtg);1;95
Wahv;Groningen;De Marne;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;2;110
Wahv;Groningen;De Marne;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;24;3360
Wahv;Groningen;De Marne;R535G;voorin passagier 3 tot 18 jaar en korterdan 1.35 meter vervoeren, zonderbeschikbare gordel/kind.bev.systeem;3;420
Wahv;Groningen;De Marne;R535I;meer passagiers vervoeren dan erautogordels aanwezig zijn;2;280
Wahv;Groningen;De Marne;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;5;428
Wahv;Groningen;De Marne;R545;als bestuurder tijdens het rijden eenmobiele telefoon vasthouden;30;6900
Wahv;Groningen;De Marne;R550A;Als bestuurder handelen in strijd meteen gesloten verklaring in beide rich-tingen;1;95
Wahv;Groningen;De Marne;R556;Handelen  in strijd met eengeslotenverklaring: bord C 9 bijlage IRVV 1990.;3;195
Wahv;Groningen;De Marne;R576;Rijden in strijd met gebod tot het vol-gen van aangegeven rijrichting: D4;1;95
Wahv;Groningen;De Marne;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);1;95
Wahv;Groningen;De Marne;R585;Verbod stil te staan (bord E2);1;95
Wahv;Groningen;De Marne;R609;Niet stoppen voor rood licht bij een brug;1;230
Wahv;Groningen;De Marne;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);32;7360
Wahv;Groningen;De Marne;R617C;als bestuurder zich links van doorge-trokken streep bevinden (streep tussenverkeer in beide richtingen);2;460
Wahv;Groningen;De Marne;R618;Als bestuurder een verdrijvingsvlakgebruiken;1;230
Wahv;Groningen;De Marne;R618A;Als bestuurder een puntstukgebruiken;1;230
Wahv;Groningen;De Marne;R619;Op een kruispunt niet de richting volgendie de voorsorteerstrook aangeeft;1;230
Wahv;Groningen;De Marne;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;311;7698
Wahv;Groningen;De Marne;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;256;8131
Wahv;Groningen;De Marne;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;187;7143
Wahv;Groningen;De Marne;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;178;7614
Wahv;Groningen;De Marne;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;123;6050
Wahv;Groningen;De Marne;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;96;5398
Wahv;Groningen;De Marne;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;91;6026
Wahv;Groningen;De Marne;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;92;8119
Wahv;Groningen;De Marne;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;73;7174
Wahv;Groningen;De Marne;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;71;7739
Wahv;Groningen;De Marne;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;56;6499
Wahv;Groningen;De Marne;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;40;5080
Wahv;Groningen;De Marne;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;33;4455
Wahv;Groningen;De Marne;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;53;7685
Wahv;Groningen;De Marne;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;21;3234
Wahv;Groningen;De Marne;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;17;2839
Wahv;Groningen;De Marne;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;13;2340
Wahv;Groningen;De Marne;VF021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h;16;3008
Wahv;Groningen;De Marne;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;21;4200
Wahv;Groningen;De Marne;VF023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h;23;4851
Wahv;Groningen;De Marne;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;22;4950
Wahv;Groningen;De Marne;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;16;3792
Wahv;Groningen;De Marne;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;12;3024
Wahv;Groningen;De Marne;VF027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h;10;2637
Wahv;Groningen;De Marne;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;10;2777
Wahv;Groningen;De Marne;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;7;2062
Wahv;Groningen;De Marne;VF030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h;12;3736
Wahv;Groningen;De Marne;VG017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1);1;145
Wahv;Groningen;De Marne;VG019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1);1;167
OM-afdoening;Groningen;Delfzijl;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;6;3600
OM-afdoening;Groningen;Delfzijl;D505;Op openbare weg/voor publiek toeg.plaatstegen personen/goed. baldadigheid plegen;4;920
OM-afdoening;Groningen;Delfzijl;D510;In staat v.dronkensch.het verkeer belem-meren/orde verstoren/veiligheid bedreig.;4;1520
OM-afdoening;Groningen;Delfzijl;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;17;1563
OM-afdoening;Groningen;Delfzijl;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;7;665
OM-afdoening;Groningen;Delfzijl;D537;Zonder gerechtigd bevinden op grondwaarvan toegang blijkbare wijze verboden;8;760
OM-afdoening;Groningen;Delfzijl;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;3;285
OM-afdoening;Groningen;Delfzijl;E100A;Zonder geldig vervoersbewijs gebruikmaken van het openbaar vervoer;6;570
OM-afdoening;Groningen;Delfzijl;E211B;Als persoon jonger dan 18 alcohol aan-wezig hebben waar dit niet is toegestaan;2;190
OM-afdoening;Groningen;Delfzijl;E320C;Nt. aan vordering Min. voldoen rijbewijsop een bepaalde tijd/plaats in te lever.;1;380
OM-afdoening;Groningen;Delfzijl;F121A;Op openbare plaats alcoholhoudendedrank nuttigen binnen aangew. gebied;1;95
OM-afdoening;Groningen;Delfzijl;F121B;Aangebroken flessen e.d. met alcoholhou-dende drank bij zich openbare plaats;6;570
OM-afdoening;Groningen;Delfzijl;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;6;840
OM-afdoening;Groningen;Delfzijl;GA300A;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;4;1300
OM-afdoening;Groningen;Delfzijl;GA300B;Rijden onder invloed, alcoholgehalteadem bedraagt: 355 t/m 435 µg/l;1;425
OM-afdoening;Groningen;Delfzijl;GA300C;Rijden onder invloed, alcoholgehalteadem bedraagt: 440 t/m 500 µg/l;2;1100
OM-afdoening;Groningen;Delfzijl;GA300D;Rijden onder invloed, alcoholgehalteadem bedraagt: 505 t/m 570 µg/l;1;650
OM-afdoening;Groningen;Delfzijl;GA305A;Rijden onder invloed, alcoholgehalteadem 95 t/m 230µg/l.(beg. bestuurder);1;300
OM-afdoening;Groningen;Delfzijl;GA305B;Rijden onder invloed, alcoholgehalteadem 235-350 µg/l (beg. bestuurder);2;600
OM-afdoening;Groningen;Delfzijl;GA315A;Rijden onder invloed, adem 95 t/m 230µg/l (geen rijbewijs);1;300
OM-afdoening;Groningen;Delfzijl;GA317F;Rijden onder invloed, alcoholgehalteadem bedraagt: 95 t/m 350 µg/l;1;125
OM-afdoening;Groningen;Delfzijl;H002;Huish.afv.st. ter inzam. aanbieden,terw.men geen gebruiker van het perceel is;1;95
OM-afdoening;Groningen;Delfzijl;H004;Huish. afvalstoffen anders aanbieden danvia het aangewezen inzamelmiddel;5;475
OM-afdoening;Groningen;Delfzijl;H022;Straatafval achterlaten in openb. ruimtezonder gebruik voorgeschreven bakken e.d;2;280
OM-afdoening;Groningen;Delfzijl;H025;Afval buiten een inrichting storten/opof in de bodem brengen/te verbranden;1;380
OM-afdoening;Groningen;Delfzijl;H096;Afval e.d op/in bodem brengen etc. waar-door nadelige beinvloed.milieu kan onts.;2;760
OM-afdoening;Groningen;Delfzijl;H101;Als particulier afval verbranden enbodem aantasten of verontreinigen;1;460
OM-afdoening;Groningen;Delfzijl;H200;Rumoer of burengerucht verwekken, waar-door de nachtrust kan worden verstoord;1;140
OM-afdoening;Groningen;Delfzijl;H645A;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende mt 1/2 hengels;3;420
OM-afdoening;Groningen;Delfzijl;H645C;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende met >2 hengels;3;780
OM-afdoening;Groningen;Delfzijl;H647B;Nt op 1e vord. tr inzage afg. schrift.toest.;4;380
OM-afdoening;Groningen;Delfzijl;K010;Aanwijzing opsporingsambt. niet opvolgen;1;380
OM-afdoening;Groningen;Delfzijl;K055;Rijden zonder geldig rijbewijs;30;8800
OM-afdoening;Groningen;Delfzijl;K060F;Rijden tw. rijbewijs geldigh. heeft ver-loren, verstrijken geldigh.duur (>1 jr);1;340
OM-afdoening;Groningen;Delfzijl;K060G;Rijden zonder geldig rijbewijs (geldig-heidsduur verstreken)(bep. geldigh.duur);1;340
OM-afdoening;Groningen;Delfzijl;K149;Als best. van motorrijtuig dat motorrij-tuig niet op eerste vordering stilhouden;1;380
OM-afdoening;Groningen;Delfzijl;N086G;Als best. met bromfiets rijden, terw.max.construct.snelh. overschr. > 15 km/h;1;260
OM-afdoening;Groningen;Delfzijl;R471;Op rijbaan van autoweg motorvoertuiglaten stilstaan;1;380
OM-afdoening;Groningen;Delfzijl;R482;Als bestuurder voetganger niet voorlaten gaan op voetgangersoversteekplaats;1;380
OM-afdoening;Groningen;Delfzijl;R628B;Niet stoppen voor stopteken gegeven doormiddel van een politietransparant;3;1140
OM-afdoening;Groningen;Delfzijl;VA035;Overschrijding max. snelheid binnenbebouwde kom, van 31 tot 35 km/h;10;3832
OM-afdoening;Groningen;Delfzijl;VA040;Overschrijding max. snelheid binnenbebouwde kom, van 35 tot 40 km/h;1;450
OM-afdoening;Groningen;Delfzijl;VA045;Overschrijding maximum snelheid binnenbebouwde kom, van 40 tot 45 km/h;2;1080
OM-afdoening;Groningen;Delfzijl;VB035;Overschrijding max.snelheid binnen debebouwde kom(verkeersbord A1) 31-35 km/h;1;364
OM-afdoening;Groningen;Delfzijl;VB040;Overschrijding max.snelheid binnen debebouwde kom(verkeersbord A1) 35-40 km/h;1;404
OM-afdoening;Groningen;Delfzijl;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;30;9728
OM-afdoening;Groningen;Delfzijl;VF040;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 35-40 km/h;25;9792
OM-afdoening;Groningen;Delfzijl;VF045;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 40-45 km/h;9;4500
OM-afdoening;Groningen;Delfzijl;VF050;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 45-50 km/h;6;3100
OM-afdoening;Groningen;Delfzijl;VG035;Overschrijding max snelheid (auto)wegenbuiten beb.kom 31-35 km/h (verkeersb A1);13;4329
OM-afdoening;Groningen;Delfzijl;VG040;Overschrijding max snelheid (auto)wegenbuiten beb.kom 35-40 km/h (verkeersb A1);17;6868
