FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken_0910.1009,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.D.4.S,nvt,KD.55.st.017,nvt,GEN.D.4.S,nvt,1287,st,stuw,nvt,a,waterkerend kunstwerk,195569.05011,410666.314087,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195569.05000000075 410666.3139999993)
kunstwerken_0910.952,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Afsluiter Burgel,nvt,KD.11.du.015,nvt,onbekend,nvt,204,du,duiker,nvt,a,waterkerend kunstwerk,190538.87051,508444.374298,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190538.87099999934 508444.3740000017)
kunstwerken_0910.953,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Schotbalkkering Stijger Smalle IJsselkade,nvt,KD.11.sk.016,nvt,onbekend,nvt,205,sk,schotbalkkering,nvt,a,waterkerend kunstwerk,190644.108609,508518.098656,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190644.1090000011 508518.09899999946)
kunstwerken_0910.954,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Klepkering v Heutzplein,nvt,KD.11.kk.017,nvt,onbekend,nvt,206,kk,klepkering,nvt,a,waterkerend kunstwerk,190713.935669,508401.088324,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190713.9360000007 508401.0879999995)
kunstwerken_0910.955,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Schotbalkkering v Heutzplein Kazerne,nvt,KD.11.sk.018,nvt,onbekend,nvt,207,sk,schotbalkkering,nvt,a,waterkerend kunstwerk,190740.905067,508324.822527,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190740.9050000012 508324.8229999989)
kunstwerken_0910.956,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.019,nvt,onbekend,nvt,208,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,190776.027631,508276.04087,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190776.02800000086 508276.04100000113)
kunstwerken_0910.957,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.020,nvt,onbekend,nvt,209,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,190780.428885,508266.056565,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190780.4290000014 508266.05700000003)
kunstwerken_0910.958,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Waterkerende deur,nvt,KD.11.wa.021,nvt,onbekend,nvt,210,wa,waterkerende deur,nvt,a,waterkerend kunstwerk,190793.887261,508243.303453,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190793.88699999824 508243.3029999994)
kunstwerken_0910.959,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Hefschuif Karpersteeg,nvt,KD.11.hs.022,nvt,onbekend,nvt,211,hs,hefschuif,nvt,a,waterkerend kunstwerk,190805.069349,508225.000195,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190805.06899999827 508225)
kunstwerken_0910.960,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Hefschuif Marktgang,nvt,KD.11.hs.023,nvt,onbekend,nvt,212,hs,hefschuif,nvt,a,waterkerend kunstwerk,190879.759486,508145.221752,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190879.7589999996 508145.22199999914)
kunstwerken_0910.961,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Schotbalkkering Hoek Marktgang,nvt,KD.11.sk.024,nvt,onbekend,nvt,213,sk,schotbalkkering,nvt,a,waterkerend kunstwerk,190878.9179,508141.054322,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190878.91800000146 508141.0540000014)
kunstwerken_0910.962,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Schotbalkkering IJsselkade 54,nvt,KD.11.sk.025,nvt,onbekend,nvt,214,sk,schotbalkkering,nvt,a,waterkerend kunstwerk,190885.288692,508133.148819,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190885.2890000008 508133.1490000002)
kunstwerken_0910.963,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Schotbalkkering,nvt,KD.11.sk.026,nvt,onbekend,nvt,215,sk,schotbalkkering,nvt,a,waterkerend kunstwerk,190888.489547,508129.210314,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190888.48999999836 508129.2100000009)
kunstwerken_0910.964,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Schotbalkkering,nvt,KD.11.sk.027,nvt,onbekend,nvt,216,sk,schotbalkkering,nvt,a,waterkerend kunstwerk,190891.103,508124.635,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190891.10300000012 508124.63500000164)
kunstwerken_0910.965,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Schotbalkkering,nvt,KD.11.sk.028,nvt,onbekend,nvt,217,sk,schotbalkkering,nvt,a,waterkerend kunstwerk,190895.422212,508119.27548,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190895.4219999984 508119.2749999985)
kunstwerken_0910.966,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Schotbalkkering IJsselkade 50a,nvt,KD.11.sk.029,nvt,onbekend,nvt,218,sk,schotbalkkering,nvt,a,waterkerend kunstwerk,190909.050871,508103.068183,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190909.05099999905 508103.06799999997)
kunstwerken_0910.967,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Klepkering IJsselbrug noord,nvt,KD.11.kk.030,nvt,onbekend,nvt,219,kk,klepkering,nvt,a,waterkerend kunstwerk,190918.295506,508104.288697,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190918.2960000001 508104.2890000008)
kunstwerken_0910.968,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Schotbalkkering IJsselbrug noord,nvt,KD.11.sk.031,nvt,onbekend,nvt,220,sk,schotbalkkering,nvt,a,waterkerend kunstwerk,190930.184327,508105.126773,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190930.18400000036 508105.1270000003)
kunstwerken_0910.969,11,nvt,IJsseldelta,nvt,1:2000,nvt,nvt,Schotbalkkering IJsselbrug noord,nvt,KD.11.sk.032,nvt,onbekend,nvt,221,sk,schotbalkkering,nvt,a,waterkerend kunstwerk,190935.434091,508097.846637,Waterschap Groot Salland,Overijssel,NEE,,,POINT (190935.43400000036 508097.84699999914)
kunstwerken_0910.970,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,Julianasluis,nvt,KD.14.ss.140,nvt,RL-DZU-003,nvt,555,ss,schutsluis,nvt,c,waterkerend kunstwerk,107358.823419,446068.143768,HHRS van Rijnland,Zuid-Holland,NEE,,,POINT (107358.82299999893 446068.14400000125)
kunstwerken_0910.971,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,keersluis KSL-6,nvt,KD.14.ks.141,nvt,KSL-6,nvt,556,ks,keersluis,nvt,c,waterkerend kunstwerk,104686.648,443498.094,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (104686.64799999818 443498.0940000005)
kunstwerken_0910.972,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,spuisluis CSE-18,nvt,KD.14.sp.142,nvt,CSE-18,nvt,557,sp,spuisluis,nvt,c,waterkerend kunstwerk,104527.710731,443455.292772,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (104527.7109999992 443455.29300000146)
kunstwerken_0910.973,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,duiker CSE-8,nvt,KD.14.du.143,nvt,CSE-8,nvt,558,du,duiker,Buiten bedrijf,c,waterkerend kunstwerk,103212.362905,442902.40716,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (103212.36300000176 442902.4070000015)
kunstwerken_0910.974,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,spuisluis CSE-41,nvt,KD.14.sp.144,nvt,CSE-41,nvt,559,sp,spuisluis,nvt,c,waterkerend kunstwerk,103161.686462,442904.475866,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (103161.68600000069 442904.4759999998)
kunstwerken_0910.975,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,duiker CSE-17,nvt,KD.14.du.145,nvt,CSE-17,nvt,560,du,duiker,nvt,c,waterkerend kunstwerk,102237.140169,438863.877155,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (102237.1400000006 438863.8770000003)
kunstwerken_0910.976,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,duiker CSE-16,nvt,KD.14.du.146,nvt,CSE-16,nvt,561,du,duiker,nvt,c,waterkerend kunstwerk,102111.290881,438596.154157,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (102111.29100000113 438596.15399999917)
kunstwerken_0910.977,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,gemaal KGM-69,nvt,KD.14.gm.147,nvt,KGM-69,nvt,562,gm,gemaal,nvt,c,waterkerend kunstwerk,99903.75,437372.063,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (99903.75 437372.063000001)
kunstwerken_0910.978,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,duiker CSE-13,nvt,KD.14.du.148,nvt,CSE-13,nvt,563,du,duiker,nvt,a,waterkerend kunstwerk,97226.869453,435847.893392,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (97226.86899999902 435847.8929999992)
kunstwerken_0910.979,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,keersluis KSL-5,nvt,KD.14.ks.149,nvt,KSL-5,nvt,564,ks,keersluis,nvt,a,waterkerend kunstwerk,94901.219,436808.031,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (94901.2190000005 436808.0309999995)
kunstwerken_0910.1010,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.D.5.S,nvt,KD.55.st.018,nvt,GEN.D.5.S,nvt,1288,st,stuw,nvt,a,waterkerend kunstwerk,195489.070129,410901.468079,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195489.0700000003 410901.4679999985)
kunstwerken_0910.980,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,keersluis KSL-4,nvt,KD.14.ks.150,nvt,KSL-4,nvt,565,ks,keersluis,nvt,a,waterkerend kunstwerk,93954.430228,437221.413524,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (93954.4299999997 437221.4140000008)
kunstwerken_0910.981,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,keersluis KSL-3,nvt,KD.14.ks.151,nvt,KSL-3,nvt,566,ks,keersluis,nvt,a,waterkerend kunstwerk,92813.242366,436364.645586,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (92813.24199999869 436364.6460000016)
kunstwerken_0910.982,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,KW kleine schutsluis Parksluizen Rotterdam,nvt,KD.14.ss.152,nvt,SLUIS3,nvt,567,ss,schutsluis,nvt,a,waterkerend kunstwerk,91507.653449,435756.110222,HHRS van Delfland,Zuid-Holland,NEE,,,POINT (91507.65300000086 435756.1099999994)
kunstwerken_0910.983,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,KW grote schutsluis Parksluizen Rotterdam,nvt,KD.14.ss.153,nvt,SLUIS3,nvt,568,ss,schutsluis,nvt,a,waterkerend kunstwerk,91475.142888,435743.085404,HHRS van Delfland,Zuid-Holland,NEE,,,POINT (91475.14299999923 435743.0850000009)
kunstwerken_0910.984,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,KW gemaal Parksluizen Rotterdam,nvt,KD.14.gm.154,nvt,250180,nvt,569,gm,gemaal,nvt,a,waterkerend kunstwerk,91459.188956,435736.693594,HHRS van Delfland,Zuid-Holland,NEE,,,POINT (91459.18899999931 435736.6939999983)
kunstwerken_0910.985,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,KW schutsluis Buitensluis Schiedam,nvt,KD.14.ss.155,nvt,SLUIS4,nvt,570,ss,schutsluis,nvt,a,waterkerend kunstwerk,87666.372603,435706.342594,HHRS van Delfland,Zuid-Holland,NEE,,,POINT (87666.37299999967 435706.3429999985)
kunstwerken_0910.986,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,KW spuisluis Schiedam,nvt,KD.14.sp.156,nvt,SLUIS21,nvt,571,sp,spuisluis,nvt,a,waterkerend kunstwerk,87011.266712,435474.314455,HHRS van Delfland,Zuid-Holland,NEE,,,POINT (87011.26700000092 435474.3139999993)
kunstwerken_0910.987,14,nvt,Zuid-Holland,nvt,1:10000,nvt,nvt,KW schutsluis Delflandse buitensluis Vlaardingen,nvt,KD.14.ss.157,nvt,SLUIS8,nvt,572,ss,schutsluis,nvt,a,waterkerend kunstwerk,83442.284595,435454.808731,HHRS van Delfland,Zuid-Holland,NEE,,,POINT (83442.28500000015 435454.80900000036)
kunstwerken_0910.988,15,nvt,Lopiker- en Krimpenerwaard,nvt,1:2000,nvt,nvt,Waaiersluis,nvt,KD.15.ss.001,nvt,38A-350,nvt,573,ss,schutsluis,nvt,c,waterkerend kunstwerk,109981.833603,446938.778824,RWS Utrecht,Zuid-Holland,JA,,,POINT (109981.83399999887 446938.77899999917)
kunstwerken_0910.989,15,nvt,Lopiker- en Krimpenerwaard,nvt,1:2000,nvt,nvt,keersluis KSL-2,nvt,KD.15.ks.002,nvt,KSL-2,nvt,574,ks,keersluis,Buiten bedrijf,c,waterkerend kunstwerk,109049.050577,446536.183669,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (109049.05099999905 446536.18400000036)
kunstwerken_0910.990,15,nvt,Lopiker- en Krimpenerwaard,nvt,1:2000,nvt,nvt,gemaal KGM-118,nvt,KD.15.gm.003,nvt,KGM-118,nvt,575,gm,gemaal,nvt,c,waterkerend kunstwerk,105882.320964,444165.710354,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (105882.3209999986 444165.7100000009)
kunstwerken_0910.991,15,nvt,Lopiker- en Krimpenerwaard,nvt,1:2000,nvt,nvt,duiker CSE-5,nvt,KD.15.du.004,nvt,CSE-5,nvt,576,du,duiker,nvt,c,waterkerend kunstwerk,103383.722722,442161.612573,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (103383.72300000116 442161.61300000176)
kunstwerken_0910.992,15,nvt,Lopiker- en Krimpenerwaard,nvt,1:2000,nvt,nvt,duiker CSE-35,nvt,KD.15.du.005,nvt,CSE-35,nvt,577,du,duiker,Buiten bedrijf,c,waterkerend kunstwerk,103671.329193,440410.830437,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (103671.32899999991 440410.8299999982)
kunstwerken_0910.993,15,nvt,Lopiker- en Krimpenerwaard,nvt,1:2000,nvt,nvt,gemaal KGM-64,nvt,KD.15.gm.006,nvt,KGM-64,nvt,578,gm,gemaal,nvt,c,waterkerend kunstwerk,103371.420936,439040.978776,HHRS van Schieland en de Krimpenerwaard,Zuid-Holland,NEE,,,POINT (103371.42100000009 439040.9789999984)
kunstwerken_0910.994,55,nvt,Gennep,nvt,1:250,nvt,nvt,gemaal GEN.0.2.LP,nvt,KD.55.gm.002,nvt,GEN.0.2.LP,nvt,1272,gm,gemaal,nvt,a,waterkerend kunstwerk,196110.572601,409008.979621,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (196110.57299999893 409008.98000000045)
kunstwerken_0910.995,55,nvt,Gennep,nvt,1:250,nvt,nvt,coupure GEN.1.40.C,nvt,KD.55.co.003,nvt,GEN.1.40.C,nvt,1273,co,coupure,nvt,a,waterkerend kunstwerk,196025.538,409072.653,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (196025.53799999878 409072.65300000086)
kunstwerken_0910.996,55,nvt,Gennep,nvt,1:250,nvt,nvt,coupure GEN.1.41.C,nvt,KD.55.co.004,nvt,GEN.1.41.C,nvt,1274,co,coupure,nvt,a,waterkerend kunstwerk,195951.207,409112.186,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195951.20699999854 409112.1860000007)
kunstwerken_0910.997,55,nvt,Gennep,nvt,1:250,nvt,nvt,coupure GEN.1.42.C,nvt,KD.55.co.005,nvt,GEN.1.42.C,nvt,1275,co,coupure,nvt,a,waterkerend kunstwerk,195935.382,409129.904,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195935.38199999928 409129.90399999917)
kunstwerken_0910.998,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.D.1.S,nvt,KD.55.st.006,nvt,GEN.D.1.S,nvt,1276,st,stuw,nvt,a,waterkerend kunstwerk,195896.889,409283.907,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195896.88899999857 409283.9070000015)
kunstwerken_0910.999,55,nvt,Gennep,nvt,1:250,nvt,nvt,gemaal GEN.1.1.LP,nvt,KD.55.gm.007,nvt,GEN.1.1.LP,nvt,1277,gm,gemaal,nvt,a,waterkerend kunstwerk,195595.148071,409624.712097,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195595.14799999818 409624.7120000012)
kunstwerken_0910.1000,55,nvt,Gennep,nvt,1:250,nvt,nvt,coupure GEN.1.43.C,nvt,KD.55.co.008,nvt,GEN.1.43.C,nvt,1278,co,coupure,nvt,a,waterkerend kunstwerk,195302.348,409954.133,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195302.34800000116 409954.1330000013)
kunstwerken_0910.1001,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.D.2.S,nvt,KD.55.st.009,nvt,GEN.D.2.S,nvt,1279,st,stuw,nvt,a,waterkerend kunstwerk,195458.586121,409975.615112,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195458.5859999992 409975.61499999836)
kunstwerken_0910.1002,55,nvt,Gennep,nvt,1:250,nvt,nvt,demontabele wand GEN.1.45.W,nvt,KD.55.de.010,nvt,GEN.1.45.W,nvt,1280,de,demontabele wand,nvt,a,waterkerend kunstwerk,195446.104126,410244.326111,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195446.10399999842 410244.3260000013)
kunstwerken_0910.1003,55,nvt,Gennep,nvt,1:250,nvt,nvt,demontabele wand GEN.1.44.W,nvt,KD.55.de.011,nvt,GEN.1.44.W,nvt,1281,de,demontabele wand,nvt,a,waterkerend kunstwerk,195446.104126,410244.326111,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195446.10399999842 410244.3260000013)
kunstwerken_0910.1004,55,nvt,Gennep,nvt,1:250,nvt,nvt,demontabele wand GEN.1.44.W,nvt,KD.55.de.012,nvt,GEN.1.44.W,nvt,1282,de,demontabele wand,nvt,a,waterkerend kunstwerk,195446.104126,410244.326111,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195446.10399999842 410244.3260000013)
kunstwerken_0910.1005,55,nvt,Gennep,nvt,1:250,nvt,nvt,demontabele wand GEN.1.45.W,nvt,KD.55.de.013,nvt,GEN.1.45.W,nvt,1283,de,demontabele wand,nvt,a,waterkerend kunstwerk,195446.104126,410244.326111,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195446.10399999842 410244.3260000013)
kunstwerken_0910.1006,55,nvt,Gennep,nvt,1:250,nvt,nvt,coupure GEN.1.8.C,nvt,KD.55.co.014,nvt,GEN.1.8.C,nvt,1284,co,coupure,nvt,a,waterkerend kunstwerk,195408.085083,410546.240112,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195408.0850000009 410546.23999999836)
kunstwerken_0910.1007,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.1.9.S,nvt,KD.55.st.015,nvt,GEN.1.9.S,nvt,1285,st,stuw,nvt,a,waterkerend kunstwerk,195542.230103,410602.24707,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195542.23000000045 410602.2470000014)
kunstwerken_0910.1008,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.D.3.S,nvt,KD.55.st.016,nvt,GEN.D.3.S,nvt,1286,st,stuw,nvt,a,waterkerend kunstwerk,195569.05011,410666.314087,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195569.05000000075 410666.3139999993)
kunstwerken_0910.1011,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.2.3.S,nvt,KD.55.st.019,nvt,GEN.2.3.S,nvt,1289,st,stuw,nvt,a,waterkerend kunstwerk,195042.19783,413058.530743,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195042.19799999893 413058.5309999995)
kunstwerken_0910.1012,55,nvt,Gennep,nvt,1:250,nvt,nvt,demontabele wand GEN.2.K.OA,nvt,KD.55.de.020,nvt,GEN.2.K.OA,nvt,1290,de,demontabele wand,nvt,a,waterkerend kunstwerk,195229.691884,412826.645499,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (195229.69200000167 412826.64499999955)
kunstwerken_0910.1013,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Gemaal Niervaert,nvt,KD.34.gm.028,nvt,KGM00201,nvt,836,gm,gemaal,nvt,a,waterkerend kunstwerk,95535.931336,410581.86453,Waterschap Brabantse Delta,Noord-Brabant,NEE,,,POINT (95535.93100000173 410581.86499999836)
kunstwerken_0910.1014,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Moerdijk - Oudenbosch,nvt,KD.34.py.029,nvt,PTR00043-2,nvt,837,py,leidingen,nvt,a,NWO,97848.929,408430.117,Waterschap Brabantse Delta,Noord-Brabant,NEE,,,POINT (97848.9290000014 408430.1169999987)
kunstwerken_0910.1015,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Moerdijk - Oudenbosch,nvt,KD.34.py.030,nvt,PTR00043-1,nvt,838,py,leidingen,nvt,a,NWO,97849.375867,408428.521117,Waterschap Brabantse Delta,Noord-Brabant,NEE,,,POINT (97849.3759999983 408428.5210000016)
kunstwerken_0910.1016,34,nvt,West-Brabant,nvt,1:2000,nvt,nvt,Bypass Moerdijk - Oudenbosch,nvt,KD.34.py.031,nvt,tmo-bypass 1,nvt,839,py,leidingen,nvt,a,NWO,97849.834,408426.885,Waterschap Brabantse Delta,Noord-Brabant,NEE,,,POINT (97849.83399999887 408426.88500000164)
kunstwerken_0910.1017,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,duiker PK-9,nvt,KD.9.du.027,nvt,PK-9,nvt,173,du,duiker,nvt,c,waterkerend kunstwerk,193427.905277,520297.882303,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (193427.9050000012 520297.8819999993)
kunstwerken_0910.1018,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,duiker PK-10,nvt,KD.9.du.028,nvt,PK-10,nvt,174,du,duiker,nvt,c,waterkerend kunstwerk,193012.781189,520442.624968,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (193012.7809999995 520442.625)
kunstwerken_0910.1019,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,duiker PK-11,nvt,KD.9.du.029,nvt,PK-11,nvt,175,du,duiker,nvt,c,waterkerend kunstwerk,193642.432852,522029.172671,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (193642.43299999833 522029.1730000004)
kunstwerken_0910.1020,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Inlaatsluis bij gemaal Stroink,nvt,KD.9.is.030,nvt,PK-12,nvt,176,is,inlaatsluis,nvt,c,waterkerend kunstwerk,194593.187707,524204.062416,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (194593.188000001 524204.061999999)
kunstwerken_0910.1021,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Gemaal Stroink,nvt,KD.9.gm.031,nvt,PK-13,nvt,177,gm,gemaal,nvt,c,waterkerend kunstwerk,194603.956546,524236.244866,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (194603.95699999854 524236.24500000104)
kunstwerken_0910.1022,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Inlaatwerk Vollenhoofsedijkte Blokzijl,nvt,KD.9.is.032,nvt,PK-14,nvt,178,is,inlaatsluis,nvt,c,waterkerend kunstwerk,193741.337083,526477.285846,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (193741.33700000122 526477.2859999985)
kunstwerken_0910.1023,9,nvt,Vollenhove,nvt,1:1250,nvt,nvt,Sluis te Blokzijl,nvt,KD.9.ks.033,nvt,PK-15,nvt,179,ks,keersluis,nvt,c,waterkerend kunstwerk,193573.202048,526589.702877,Waterschap Reest en Wieden,Overijssel,NEE,,,POINT (193573.20199999958 526589.7030000016)
kunstwerken_0910.1024,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Inlaatduiker s'Heerenbroek,nvt,KD.10.du.001,nvt,IWK-10-20,nvt,180,du,duiker,nvt,a,waterkerend kunstwerk,196197.200766,504886.401389,Waterschap Groot Salland,Overijssel,NEE,,,POINT (196197.20100000128 504886.40100000054)
kunstwerken_0910.1025,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Inlaatduiker Stoter,nvt,KD.10.du.002,nvt,IWK-10-40,nvt,181,du,duiker,nvt,a,waterkerend kunstwerk,192116.79544,506733.420498,Waterschap Groot Salland,Overijssel,NEE,,,POINT (192116.7950000018 506733.4200000018)
kunstwerken_0910.1026,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Inlaatduiker Halingen,nvt,KD.10.is.003,nvt,IWK-10-70,nvt,182,is,inlaatsluis,nvt,a,waterkerend kunstwerk,193351.982983,511599.591556,Waterschap Groot Salland,Overijssel,NEE,,,POINT (193351.98299999908 511599.5920000002)
kunstwerken_0910.1027,10,nvt,Mastenbroek,nvt,1:2000,nvt,nvt,Gemaal Lutterzijl,nvt,KD.10.gm.004,nvt,IWK-10-80,nvt,183,gm,gemaal,nvt,a,waterkerend kunstwerk,194471.096209,511773.210606,Waterschap Groot Salland,Overijssel,NEE,,,POINT (194471.09600000083 511773.2109999992)
kunstwerken_0910.1028,14,15,Zuid-Holland,Lopiker- en Krimpenerwaard,1:10000,nvt,nvt,Afsluiter sloot industrieterrein IJsselveld,nvt,KD.14.du.087,nvt,KW14-19,nvt,502,du,duiker,nvt,c,waterkerend kunstwerk,124583.013922,450768.345058,HHRS De Stichtse Rijnlanden,Zuid-Holland,NEE,,,POINT (124583.01399999857 450768.3449999988)
kunstwerken_0910.1029,14,15,Zuid-Holland,Lopiker- en Krimpenerwaard,1:10000,nvt,nvt,Effluentleiding RWZI-Montfoort,nvt,KD.14.du.088,nvt,KW14-20,nvt,503,du,duiker,nvt,c,waterkerend kunstwerk,124254.828138,450468.891998,HHRS De Stichtse Rijnlanden,Zuid-Holland,NEE,,,POINT (124254.82800000161 450468.8920000009)
kunstwerken_0910.1030,14,15,Zuid-Holland,Lopiker- en Krimpenerwaard,1:10000,nvt,nvt,Inlaat met afsluiter,nvt,KD.14.du.089,nvt,KW14-21,nvt,504,du,duiker,nvt,c,waterkerend kunstwerk,123982.528784,450204.583162,HHRS De Stichtse Rijnlanden,Zuid-Holland,NEE,,,POINT (123982.52899999917 450204.58300000057)
