Boomsoort Wet. Naam;Boomsoort Ned. Naam;Eigendom;Plantjaar;Stamdiameter;Boomhoogte;Standplaats;Boomvorm;X-coordinaat;Y-coordinaat;Elementnummer;Eindbeeld
Platanus x hispanica;Plataan;Gemeente;1975;80;25;GRAS EXTENSIEF;;106576,814;424298,34;04-15-091-1090;
Platanus x hispanica;Plataan;Gemeente;1975;80;25;GRAS EXTENSIEF;;106567,726;424300,075;04-15-091-1100;
Platanus x hispanica;Plataan;Gemeente;1975;80;25;GRAS EXTENSIEF;;106558,162;424301,931;04-15-091-1110;
Platanus x hispanica;Plataan;Gemeente;1975;80;25;GRAS EXTENSIEF;;106548,27;424303,756;04-15-091-1120;
Platanus x hispanica;Plataan;Gemeente;1975;80;25;GRAS EXTENSIEF;;106538,437;424305,612;04-15-091-1130;
Platanus x hispanica;Plataan;Gemeente;1975;80;25;GRAS EXTENSIEF;;106529,23;424307,347;04-15-091-1140;
Platanus x hispanica;Plataan;Gemeente;1975;80;25;GRAS EXTENSIEF;;106520,261;424309,023;04-15-091-1150;
Platanus x hispanica;Plataan;Gemeente;1975;75;25;GRAS EXTENSIEF;;106510,578;424310,908;04-15-091-1160;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1997;40;8;VERHARDING;;106464,251;423831,566;04-15-111-0010;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;90;18;VERHARDING;;106474,032;423846,209;04-15-111-0020;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;90;18;VERHARDING;;106485,156;423863,171;04-15-111-0040;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;85;17;VERHARDING;;106495,916;423879,764;04-15-111-0060;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;105;19;VERHARDING;;106478,469;423831,291;04-15-111-0070;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;90;18;VERHARDING;;106489,273;423847,539;04-15-111-0090;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;75;15;VERHARDING;;106500,547;423865,043;04-15-111-0110;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;95;19;VERHARDING;;106511,284;423881,448;04-15-111-0130;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1997;40;9;VERHARDING;;106522,769;423898,863;04-15-111-0140;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;80;15;VERHARDING;;106507,007;423896,749;04-15-111-0160;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;65;13;VERHARDING;;106518,667;423914,442;04-15-111-0180;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;40;9;VERHARDING;;106524,684;423923,638;04-15-111-0190;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;75;15;VERHARDING;;106534,943;423917,647;04-15-111-0210;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;75;15;VERHARDING;;106555,091;423948,41;04-15-111-0220;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;70;14;VERHARDING;;106545,237;423955,302;04-15-111-0230;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;50;9;VERHARDING;;106551,025;423964,063;04-15-111-0240;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1965;30;9;VERHARDING;;106557,074;423973,226;04-15-111-0250;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;65;13;VERHARDING;;106567,626;423989,177;04-15-111-0260;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;75;15;VERHARDING;;106539,868;423947,026;04-15-111-0270;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;80;16;VERHARDING;;106562,257;423981,281;04-15-111-0280;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;80;16;VERHARDING;;106577,589;423982,635;04-15-111-0290;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;60;12;VERHARDING;;106572,079;423974,156;04-15-111-0300;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;80;16;VERHARDING;;106566,482;423965,836;04-15-111-0310;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1965;60;12;VERHARDING;;106561,242;423957,923;04-15-111-0320;
Tilia x europaea;Linde;Gemeente;1985;40;15;GRAS EXTENSIEF;;106946,6;424218,075;04-15-116-0030;
Tilia x europaea;Linde;Gemeente;1985;40;15;GRAS EXTENSIEF;;106955,143;424213,323;04-15-116-0040;
Tilia x europaea;Linde;Gemeente;1985;45;15;GRAS EXTENSIEF;;106998,912;424197,745;04-15-116-0070;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;106997,881;424187,354;04-15-116-0090;
Tilia x europaea;Linde;Gemeente;1985;45;15;GRAS EXTENSIEF;;107007,17;424192,488;04-15-116-0100;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107015,637;424187,119;04-15-116-0110;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107040,256;424160,939;04-15-116-0140;
Tilia x europaea;Linde;Gemeente;1985;40;17;BEPLANTING;;107040,95;424171,332;04-15-116-0190;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107083,067;424144,598;04-15-116-0200;
Tilia x europaea;Linde;Gemeente;1985;45;17;GRAS EXTENSIEF;;107125,54;424118,057;04-15-116-0240;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107142,523;424107,44;04-15-116-0280;
Tilia x europaea;Linde;Gemeente;1985;45;17;GRAS EXTENSIEF;;107184,847;424081,167;04-15-116-0310;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107209,058;424065,988;04-15-116-0340;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107218,087;424049,593;04-15-116-0350;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107175,436;424076,297;04-15-116-0370;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107116,486;424113,186;04-15-116-0390;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;106963,891;424208,284;04-15-116-0440;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107192,298;424065,586;04-15-116-0450;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107200,845;424060,384;04-15-116-0460;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107209,415;424055,022;04-15-116-0470;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107193,413;424075,71;04-15-116-0480;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107201,592;424070,402;04-15-116-0490;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107150,851;424102,251;04-15-116-0500;
Tilia x europaea;Linde;Gemeente;1985;45;17;GRAS EXTENSIEF;;107159,268;424096,943;04-15-116-0510;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107167,685;424091,665;04-15-116-0520;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107176,222;424086,475;04-15-116-0530;
Tilia x europaea;Linde;Gemeente;1985;45;17;GRAS EXTENSIEF;;107133,927;424112,838;04-15-116-0540;
Tilia x europaea;Linde;Gemeente;1985;45;17;GRAS EXTENSIEF;;107091,574;424139,379;04-15-116-0550;
Tilia x europaea;Linde;Gemeente;1985;45;17;GRAS EXTENSIEF;;107099,872;424134,101;04-15-116-0560;
Tilia x europaea;Linde;Gemeente;1985;45;17;GRAS EXTENSIEF;;107108,646;424128,405;04-15-116-0570;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;Kandelaber;107116,706;424123,425;04-15-116-0580;Takvrije stam 6m rondom
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107125,141;424107,729;04-15-116-0590;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107133,201;424102,659;04-15-116-0600;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107141,648;424097,41;04-15-116-0610;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107150,184;424092,102;04-15-116-0620;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107158,452;424086,794;04-15-116-0630;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107167,048;424081,397;04-15-116-0640;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107049,259;424155,263;04-15-116-0650;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107057,03;424150,344;04-15-116-0660;
Tilia x europaea;Linde;Gemeente;1985;40;10;GRAS EXTENSIEF;;107065,626;424145,065;04-15-116-0670;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107073,924;424139,787;04-15-116-0680;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107082,281;424134,479;04-15-116-0690;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107091,056;424129,081;04-15-116-0700;
Tilia x europaea;Linde;Gemeente;1985;45;17;GRAS EXTENSIEF;;107099,383;424123,713;04-15-116-0710;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107107,979;424118,465;04-15-116-0720;
Tilia x europaea;Linde;Gemeente;1985;40;12;GRAS EXTENSIEF;;107049,589;424166,017;04-15-116-0730;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107057,667;424160,523;04-15-116-0740;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107065,995;424155,363;04-15-116-0750;
Tilia x europaea;Linde;Gemeente;1985;40;17;GRAS EXTENSIEF;;107074,591;424149,936;04-15-116-0760;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107006,528;424182,082;04-15-116-0770;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107014,678;424176,83;04-15-116-0780;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107023,274;424171,489;04-15-116-0790;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;107031,845;424166,212;04-15-116-0800;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;106980,544;424198,146;04-15-116-0810;
Tilia x europaea;Linde;Gemeente;1985;50;17;GRAS EXTENSIEF;;106989,713;424192,457;04-15-116-0820;
Tilia x europaea;Linde;Gemeente;1985;45;15;GRAS EXTENSIEF;;106990,323;424203,09;04-15-116-0830;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;65;13;VERHARDING;;106643,454;423868,12;04-15-146-0010;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;50;12;VERHARDING;;106629,611;423877,083;04-15-146-0020;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;85;17;VERHARDING;;106615,589;423886,137;04-15-146-0030;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;70;14;VERHARDING;;106599,816;423896,408;04-15-146-0040;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;75;14;VERHARDING;;106637,182;423858,464;04-15-146-0050;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;70;14;VERHARDING;;106613,489;423873,774;04-15-146-0060;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;65;13;VERHARDING;;106595,179;423885,79;04-15-146-0070;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;65;13;VERHARDING;;106579,236;423896,24;04-15-146-0080;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;60;12;VERHARDING;;106583,757;423907,129;04-15-146-0090;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;55;11;VERHARDING;;106564,955;423919,294;04-15-146-0100;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;70;14;VERHARDING;;106551,181;423928,083;04-15-146-0110;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;80;16;VERHARDING;;106563,958;423906,149;04-15-146-0120;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1990;80;16;VERHARDING;;106552,508;423913,65;04-15-146-0130;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;60;12;GRAS EXTENSIEF;;106030,778;424362,391;04-15-161-0050;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;65;12;GRAS EXTENSIEF;;106046,572;424345,703;04-15-161-0060;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;55;12;GRAS EXTENSIEF;;106062,21;424328,195;04-15-161-0070;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;65;12;GRAS EXTENSIEF;;106075,78;424311,311;04-15-161-0080;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;65;12;GRAS EXTENSIEF;;106087,212;424292,969;04-15-161-0100;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;55;12;GRAS EXTENSIEF;;106099,396;424274,655;04-15-161-0110;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;50;17;GRAS EXTENSIEF;;106109,433;424256,206;04-15-161-0120;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;50;17;GRAS EXTENSIEF;;106120,04;424235,982;04-15-161-0130;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;50;15;GRAS EXTENSIEF;;106135,683;424193,723;04-15-161-0160;
Acer saccharinum;Zilveresdoorn;Gemeente;1985;45;12;GRAS EXTENSIEF;;106140,839;424177,032;04-15-161-0170;
Tilia x europaea;Linde;Gemeente;1980;45;11;BEPLANTING;;106777,744;424045,144;04-15-176-0400;
Betula pendula;Ruwe berk;Gemeente;1980;20;12;BEPLANTING;;106807,356;424076,623;04-15-176-0450;
Tilia x europaea;Linde;Gemeente;1980;60;12;VERHARDING;;106864,059;424177,884;04-15-176-0470;
Tilia x europaea;Linde;Gemeente;1980;30;10;GRAS INTENSIEF;;106868,783;424185,562;04-15-176-0520;
Tilia x europaea;Linde;Gemeente;1980;45;11;GRAS INTENSIEF;;106874,082;424193,237;04-15-176-0530;
Tilia x europaea;Linde;Gemeente;1980;55;14;BEPLANTING;;106878,95;424200,851;04-15-176-0730;
Tilia x europaea;Linde;Gemeente;1980;50;11;BEPLANTING;;106888,114;424214,965;04-15-176-0740;
Tilia x europaea;Linde;Gemeente;1980;55;12;VERHARDING;;106800,209;424080,799;04-15-176-1020;
Tilia x europaea;Linde;Gemeente;1980;45;12;VERHARDING;;106805,617;424087,375;04-15-176-1030;
Tilia x europaea;Linde;Gemeente;1980;60;12;VERHARDING;;106810,325;424094,649;04-15-176-1040;
Tilia x europaea;Linde;Gemeente;1980;55;12;VERHARDING;;106815,14;424102,414;04-15-176-1050;
Tilia x europaea;Linde;Gemeente;1980;50;12;VERHARDING;;106819,792;424109,576;04-15-176-1060;
Tilia x europaea;Linde;Gemeente;1980;45;10;VERHARDING;;106825,08;424117,695;04-15-176-1070;
Tilia x europaea;Linde;Gemeente;1980;50;12;VERHARDING;;106829,833;424125,088;04-15-176-1080;
Tilia x europaea;Linde;Gemeente;1980;50;12;VERHARDING;;106834,545;424132,426;04-15-176-1090;
Tilia x europaea;Linde;Gemeente;1980;50;12;VERHARDING;;106839,55;424140,046;04-15-176-1100;
Tilia x europaea;Linde;Gemeente;1980;45;12;VERHARDING;;106844,62;424147,916;04-15-176-1110;
Tilia x europaea;Linde;Gemeente;1980;40;11;VERHARDING;;106848,951;424154,626;04-15-176-1120;
Tilia x europaea;Linde;Gemeente;1980;50;12;VERHARDING;;106854,299;424162,819;04-15-176-1130;
Tilia x europaea;Linde;Gemeente;1980;45;10;VERHARDING;;106859,403;424170,721;04-15-176-1140;
Tilia x europaea;Linde;Gemeente;1980;45;14;BEPLANTING;;106883,899;424208,13;04-15-176-1170;
Betula pendula;Ruwe berk;Gemeente;1990;25;16;BEPLANTING;;106782,3651;424054,763;04-15-176-1260;
Tilia x europaea;Linde;Gemeente;1960;50;17;GRAS EXTENSIEF;;106627,166;423764,529;04-15-176-1390;
Tilia x europaea;Linde;Gemeente;1960;50;17;GRAS EXTENSIEF;;106622,21;423770,207;04-15-176-1400;
Tilia x europaea;Linde;Gemeente;;;;;;;;04-15-181-0490;
Tilia x europaea;Linde;Gemeente;1980;50;15;BEPLANTING;;106864,504;424142,236;04-15-181-0500;
Fagus sylvatica;Gewone beuk;Gemeente;1955;45;15;GRAS EXTENSIEF;;106792,281;423956,784;04-15-181-1120;
Fagus sylvatica;Gewone beuk;Gemeente;1910;110;18;GRAS EXTENSIEF;;106798,896;423968,042;04-15-181-1130;
Fagus sylvatica;Gewone beuk;Gemeente;1925;85;23;GRAS EXTENSIEF;;106800,393;423981,088;04-15-181-1140;
Fagus sylvatica;Gewone beuk;Gemeente;1930;70;23;GRAS EXTENSIEF;;106805,333;423978,229;04-15-181-1150;
Fagus sylvatica;Gewone beuk;Gemeente;1930;80;24;GRAS EXTENSIEF;;106808,726;423983,798;04-15-181-1160;
Fagus sylvatica;Gewone beuk;Gemeente;1910;100;20;GRAS EXTENSIEF;;106814,322;424004,068;04-15-181-1330;
Fagus sylvatica;Gewone beuk;Gemeente;1930;80;22;GRAS EXTENSIEF;;106821,661;424004,394;04-15-181-1340;
Fagus sylvatica;Gewone beuk;Gemeente;1900;120;23;GRAS EXTENSIEF;;106830,799;424019,079;04-15-181-1370;
Fagus sylvatica;Gewone beuk;Gemeente;1930;80;22;GRAS EXTENSIEF;;106827,027;424024,224;04-15-181-1380;
Fagus sylvatica;Gewone beuk;Gemeente;1920;90;22;GRAS EXTENSIEF;;106833,748;424034,28;04-15-181-1390;
Fagus sylvatica;Gewone beuk;Gemeente;1900;100;22;GRAS EXTENSIEF;;106840,283;424045,025;04-15-181-1400;
Fagus sylvatica;Gewone beuk;Gemeente;1920;90;20;GRAS EXTENSIEF;;106856,105;424070,619;04-15-181-1500;
Fagus sylvatica;Gewone beuk;Gemeente;1960;50;17;BEPLANTING;;106785,554;423989,469;04-15-181-1730;
Fagus sylvatica;Gewone beuk;Gemeente;1910;100;20;GRAS EXTENSIEF;;106819,0136;423998,22;04-15-181-1900;
Salix;Wilg;Gemeente;1980;70;17;GRAS EXTENSIEF;;106819,6712;424070,524;04-15-181-1910;
Prunus cerasifera 'Nigra';Kerspruim;Gemeente;1990;20;8;GRAS EXTENSIEF;;106940,394;424160,95;04-15-181-1920;
Tilia x europaea;Linde;Gemeente;1960;45;12;VERHARDING;;106329,177;424230,93;04-15-201-0100;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;70;14;VERHARDING;;106252,632;424352,093;04-15-201-0120;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;75;15;VERHARDING;;106260,919;424340,475;04-15-201-0130;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;35;8;VERHARDING;;106279,047;424315,809;04-15-201-0140;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;65;15;VERHARDING;;106286,496;424305,411;04-15-201-0150;
Tilia cordata;Kleinbladige linde;Gemeente;1960;65;18;VERHARDING;;106687,312;423931,02;04-15-201-0160;
Tilia cordata;Kleinbladige linde;Gemeente;1960;50;18;VERHARDING;;106676,369;423937,275;04-15-201-0180;
Tilia cordata;Kleinbladige linde;Gemeente;1960;55;18;VERHARDING;;106665,604;423944,067;04-15-201-0190;
Tilia cordata;Kleinbladige linde;Gemeente;1960;65;18;VERHARDING;;106654,509;423951,588;04-15-201-0200;
Tilia cordata;Kleinbladige linde;Gemeente;1960;40;18;VERHARDING;;106633,845;423965,217;04-15-201-0230;
Tilia cordata;Kleinbladige linde;Gemeente;1960;40;18;VERHARDING;;106615,297;423976,991;04-15-201-0250;
Tilia cordata;Kleinbladige linde;Gemeente;1960;20;9;VERHARDING;;106606,131;423983,168;04-15-201-0260;
Tilia cordata;Kleinbladige linde;Gemeente;1960;45;15;VERHARDING;;106597,167;423988,826;04-15-201-0270;
Tilia cordata;Kleinbladige linde;Gemeente;1960;40;18;VERHARDING;;106590,308;423993,484;04-15-201-0280;
Tilia cordata;Kleinbladige linde;Gemeente;1960;40;15;VERHARDING;;106582,107;423998,823;04-15-201-0290;
Tilia cordata;Kleinbladige linde;Gemeente;1960;50;18;VERHARDING;;106560,995;424012,556;04-15-201-0310;
Tilia cordata;Kleinbladige linde;Gemeente;1960;40;15;VERHARDING;;106552,258;424018,162;04-15-201-0320;
Tilia cordata;Kleinbladige linde;Gemeente;1960;35;15;VERHARDING;;106545,101;424022,819;04-15-201-0330;
Tilia cordata;Kleinbladige linde;Gemeente;1960;35;12;VERHARDING;;106535,946;424028,37;04-15-201-0340;
Tilia cordata;Kleinbladige linde;Gemeente;1960;45;15;VERHARDING;;106517,099;424041,269;04-15-201-0360;
Tilia cordata;Kleinbladige linde;Gemeente;1960;45;15;VERHARDING;;106510,331;424045,539;04-15-201-0370;
Tilia cordata;Kleinbladige linde;Gemeente;1960;45;15;VERHARDING;;106502,04;424051,087;04-15-201-0380;
Tilia cordata;Kleinbladige linde;Gemeente;1960;45;15;VERHARDING;;106494,78;424055,856;04-15-201-0400;
Tilia cordata;Kleinbladige linde;Gemeente;1960;45;15;VERHARDING;;106485,798;424061,635;04-15-201-0410;
Tilia cordata;Kleinbladige linde;Gemeente;1960;45;12;VERHARDING;;106471,613;424071,365;04-15-201-0430;
Tilia cordata;Kleinbladige linde;Gemeente;1960;40;15;VERHARDING;;106455,344;424081,845;04-15-201-0450;
Tilia cordata;Kleinbladige linde;Gemeente;1960;35;15;VERHARDING;;106443,091;424089,811;04-15-201-0460;
Tilia cordata;Kleinbladige linde;Gemeente;1960;40;16;VERHARDING;;106435,18;424095,17;04-15-201-0470;
Tilia cordata;Kleinbladige linde;Gemeente;1960;45;15;VERHARDING;;106414,867;424108,196;04-15-201-0490;
Tilia cordata;Kleinbladige linde;Gemeente;1960;45;10;VERHARDING;;106406,182;424113,796;04-15-201-0500;
Tilia cordata;Kleinbladige linde;Gemeente;1960;45;18;VERHARDING;;106398,598;424118,677;04-15-201-0510;
Tilia cordata;Kleinbladige linde;Gemeente;1960;35;14;VERHARDING;;106361,575;424142,963;04-15-201-0530;
Tilia cordata;Kleinbladige linde;Gemeente;1960;35;10;VERHARDING;;106347,195;424152,091;04-15-201-0560;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1960;85;17;VERHARDING;;106301,961;424307,119;04-15-201-0570;
Populus nigra 'Italica';Italiaanse populier;Gemeente;;;;;;;;04-15-211-0040;
Tilia x europaea;Linde;Gemeente;1990;35;10;GRAS INTENSIEF;;106229,249;423855,789;04-17-006-0050;
Tilia x europaea;Linde;Gemeente;1990;35;10;VERHARDING;;106231,714;423862,972;04-17-006-0110;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;95;22;GRAS EXTENSIEF;;106655,29;423534,452;04-17-051-0020;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;85;17;GRAS EXTENSIEF;;106653,302;423544,336;04-17-051-0030;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;90;22;GRAS EXTENSIEF;;106643,472;423599,26;04-17-051-0040;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;85;21;GRAS EXTENSIEF;;106627,671;423675,142;04-17-051-0120;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;90;22;GRAS EXTENSIEF;;106648,762;423568,571;04-17-051-0730;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;90;22;GRAS EXTENSIEF;;106647,443;423578,212;04-17-051-0740;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;90;22;GRAS EXTENSIEF;;106645,221;423588,99;04-17-051-0750;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;90;22;GRAS EXTENSIEF;;106640,946;423609,406;04-17-051-0760;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;90;22;GRAS EXTENSIEF;;106638,597;423620,725;04-17-051-0770;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;90;22;GRAS EXTENSIEF;;106636,783;423632,159;04-17-051-0780;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;90;22;GRAS EXTENSIEF;;106634,312;423642,973;04-17-051-0790;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1985;85;22;GRAS EXTENSIEF;;106629,847;423664,687;04-17-051-0800;
Tilia x europaea;Linde;Gemeente;;;;;;;;04-17-076-0170;
Tilia x europaea;Linde;Gemeente;1975;40;11;VERHARDING;;106241,526;423864,853;04-17-081-0010;
Tilia x europaea;Linde;Gemeente;1975;40;11;BEPLANTING;;106249,244;423859,853;04-17-081-0030;
Tilia x europaea;Linde;Gemeente;1975;60;15;BEPLANTING;;106261,396;423852,357;04-17-081-0050;
